"permittype","permitnum","description","statuscurrent","applieddate","completeddate","applicant","fromlud","proposedlud","address","locationaddresses","locationcount","latitude","longitude","multipoint"
"LU / OP / Closure (LOC)","LOC2018-0277","Land Use Amendment - to accommodate ...","Approved","2018-12-21T00:00:00.000","2019-07-25T00:00:00.000","BROWN & ASSOCIATES PLANNING GROUP","DC/I-B","DC/MU-1","5116 RICHARD RD SW","5116 RICHARD RD SW","1","51.00765976937465","-114.12910994234532","MULTIPOINT ((-114.129109942345 51.007659769375))"
"LU / OP / Closure (LOC)","LOC2018-0276","Land Use Amendment","Approved","2018-12-21T00:00:00.000","2019-06-24T00:00:00.000","MTA URBAN DESIGN ARCHITECTURE INTERIOR DESIGN","S-CRI","M-1","2375 162 AV SW","2375 162 AV SW","1","50.90650016198865","-114.11474731175042","MULTIPOINT ((-114.11474731175 50.906500161989))"
"LU / OP / Closure (LOC)","LOC2018-0275","Land Use Amendment and Outline Plan","Approved","2018-12-21T00:00:00.000","2020-04-07T00:00:00.000","O2 PLANNING AND DESIGN","S-FUD;S-FUD;S-FUD;S-FUD;S-FUD;NO-LUD;NO-LUD","MU-1;M-1;S-UN;S-SPR;R-G;MU-1;M-1","8501 18 AV SE","8567 18 AV SE;8567 18 AV SE;8501 18 AV SE;8501 18 AV SE;8560 19 AV SE;8582 19 AV SE;8650 19 AV SE;8501 18 AV SE;8516 19 AV SE;8517 18 AV SE;8520 18 AV SE;8522 19 AV SE;8536 18 AV SE;8544 19 AV SE;8550 18 AV SE;8560 19 AV SE;1880 84 ST SE;8570 18 AV SE;8582 19 AV SE;8585 18 AV SE;8605 18 AV SE;8621 18 AV SE;8650 19 AV SE;8660 18 AV SE;8705 17 AV SE;8570 18 AV SE","26","51.03679633619248","-113.91001491021406","MULTIPOINT ((-113.910014910214 51.036796336192), (-113.911636836839 51.036406519701), (-113.910339982308 51.036796586028), (-113.910994375446 51.036797086222), (-113.911429761079 51.036514239931), (-113.91066771472 51.036518154811), (-113.908196185838 51.036525229286), (-113.911644525376 51.036802074419), (-113.911431404163 51.036108569794), (-113.911210031082 51.03679685471), (-113.911106876879 51.03703331453), (-113.911045431115 51.036113499699), (-113.910765258497 51.037035688191), (-113.91055536389 51.036109224115), (-113.910341907714 51.03703273019), (-113.9101238811 51.036113199184), (-113.911626121865 51.035102997972), (-113.909850912253 51.037038932989), (-113.909741644882 51.036117399487), (-113.909686371589 51.036797008718), (-113.909129365857 51.036801791015), (-113.90880372244 51.036802031803), (-113.908637816374 51.036112046928), (-113.908644273066 51.037034049524), (-113.907773176609 51.037379749313), (-113.911480638579 51.037035683836))"
"LU / OP / Closure (LOC)","LOC2018-0274","Land Use Amendment","Approved","2018-12-21T00:00:00.000","2019-05-01T00:00:00.000","OPUS CORPORATION","I-G","I-B","4632 1 ST SE","4632 1 ST SE","1","51.01169430455765","-114.06191448881924","MULTIPOINT ((-114.061914488819 51.011694304558))"
"LU / OP / Closure (LOC)","LOC2018-0273","Land Use Amendment - to accommodate ...","Approved","2018-12-21T00:00:00.000","2019-08-12T00:00:00.000","SITUATED CONSULTING CO","M-G d60","M-G","175 WALCREST WY SE","175 WALCREST WY SE;179 WALCREST WY SE;183 WALCREST WY SE;187 WALCREST WY SE;191 WALCREST WY SE;195 WALCREST WY SE","6","50.86488095909928","-114.01199409998152","MULTIPOINT ((-114.011994099982 50.864880959099), (-114.011993958445 50.864943889194), (-114.011993831648 50.864997829275), (-114.011993706271 50.865051769355), (-114.011993582047 50.865110204441), (-114.011995839331 50.865182124297))"
"LU / OP / Closure (LOC)","LOC2018-0272","Land Use Amendment and Road Closure","Approved","2018-12-20T00:00:00.000","2019-12-30T00:00:00.000","BROWN & ASSOCIATES PLANNING GROUP","DC;DC;DC;R-C1;DC;DC","C-C2;C-C2;C-C2;C-C2;C-C2;M-H2","6904 32 AV NW","3508 69 ST NW;6935 33 AV NW;6923 33 AV NW;6927 33 AV NW;6931 33 AV NW;6911 33 AV NW;6919 33 AV NW;6940 32 AV NW;6903 33 AV NW;6936 32 AV NW;6924 32 AV NW;6928 32 AV NW;6908 32 AV NW;6912 32 AV NW;6904 32 AV NW;3412 69 ST NW;6916 32 AV NW;6932 32 AV NW;6907 33 AV NW;6913 33 AV NW;3532 69 ST NW;3428 69 ST NW;3439 69 ST NW;3520 69 ST NW;3424 69 ST NW;3412R 69 ST NW;3424R 69 ST NW;3428R 69 ST NW;3436 69 ST NW;6920 32 AV NW;3504 69 ST NW","31","51.083864874201375","-114.18746156449937","MULTIPOINT ((-114.187461564499 51.083864874201), (-114.187376838963 51.08224251592), (-114.186590861858 51.082247476725), (-114.186851713235 51.082250736899), (-114.187112664722 51.082243424461), (-114.185808313086 51.082238978228), (-114.186330004874 51.082246364513), (-114.187373279776 51.081697081445), (-114.185294591769 51.08224391982), (-114.187116008776 51.081696127055), (-114.186333476326 51.081692953946), (-114.186594301437 51.081694012261), (-114.185344396128 51.08168891659), (-114.185583513154 51.081689894707), (-114.185097143942 51.081687905915), (-114.187451821077 51.082785417626), (-114.18582263019 51.081690872335), (-114.186855155101 51.081695069949), (-114.185547361411 51.082246287755), (-114.186069182776 51.082239714017), (-114.187461777301 51.084415437956), (-114.187470410647 51.083482789504), (-114.187815948981 51.08286239623), (-114.187463093978 51.08408791476), (-114.187461301749 51.083234850662), (-114.18615234672 51.083281683799), (-114.186149519574 51.083441416992), (-114.18615130089 51.083501186558), (-114.187465964051 51.083586789288), (-114.186072594103 51.081691886149), (-114.187461478213 51.083670490429))"
"LU / OP / Closure (LOC)","LOC2018-0271","Land Use Amendment (R-C1 to R-C2)","Approved","2018-12-19T00:00:00.000","2019-04-16T00:00:00.000",,"R-C1","R-C2","2815 43 ST SW","2815 43 ST SW","1","51.0283025443751","-114.14982941061751","MULTIPOINT ((-114.149829410618 51.028302544375))"
"LU / OP / Closure (LOC)","LOC2018-0270","Land Use Amendment","Approved","2018-12-19T00:00:00.000","2019-05-09T00:00:00.000","ROBERT PASHUK ARCHITECTURE","R-C2","M-C1","2020 6 ST NW","2020 6 ST NW","1","51.07037221191952","-114.0762643932882","MULTIPOINT ((-114.076264393288 51.07037221192))"
"LU / OP / Closure (LOC)","LOC2018-0269","Land Use Amendment (R-C1 to R-C2)","Approved","2018-12-19T00:00:00.000","2020-10-08T00:00:00.000","SEVEN DAY PERMITS","R-C1","R-C2","1 SPRUCE BANK CR SW","1 SPRUCE BANK CR SW","1","51.05260265834496","-114.13940000226758","MULTIPOINT ((-114.139400002268 51.052602658345))"
"LU / OP / Closure (LOC)","LOC2018-0268","Land Use Amendment","Approved","2018-12-19T00:00:00.000","2019-04-16T00:00:00.000","INERTIA","R-C2","R-CG","2115 12 ST NW","2115 12 ST NW","1","51.071060671635664","-114.08996774788913","MULTIPOINT ((-114.089967747889 51.071060671636))"
"LU / OP / Closure (LOC)","LOC2018-0267","Land Use Amendment","Approved","2018-12-18T00:00:00.000","2019-05-31T00:00:00.000","STANTEC CONSULTING","DC/I-C;DC/S-FUD","S-CRI;S-CRI","12725 52 ST SE","12725 52 ST SE","1","50.93785467692205","-113.95855944344552","MULTIPOINT ((-113.958559443446 50.937854676922))"
"LU / OP / Closure (LOC)","LOC2018-0266","Land Use Amendment (R-C2 to R-CG)","Approved","2018-12-18T00:00:00.000","2019-05-01T00:00:00.000","CIVICWORKS","R-C2","R-CG","3218 21 ST SW","3218 21 ST SW","1","51.02542800513288","-114.11172655312116","MULTIPOINT ((-114.111726553121 51.025428005133))"
"LU / OP / Closure (LOC)","LOC2018-0265","Land Use Amendment","Approved","2018-12-17T00:00:00.000","2019-10-29T00:00:00.000","JOHN HALLETT ARCHITECT","DC","MU-1","1107 37 ST SW","1107 37 ST SW","1","51.04303385475147","-114.14132799902785","MULTIPOINT ((-114.141327999028 51.043033854751))"
"LU / OP / Closure (LOC)","LOC2018-0264","Land Use Amendment","Approved","2018-12-11T00:00:00.000","2019-04-16T00:00:00.000","CIVICWORKS","DC","R-CG","2812 RICHMOND RD SW","2812 RICHMOND RD SW","1","51.0267560640363","-114.12728569898947","MULTIPOINT ((-114.127285698989 51.026756064036))"
"LU / OP / Closure (LOC)","LOC2018-0263","Road Closure","Approved","2018-12-07T00:00:00.000","2019-03-22T00:00:00.000","CITY OF CALGARY DEVELOPMENT AND BUILDING APPROVALS",,,,,,,,
"LU / OP / Closure (LOC)","LOC2018-0262","Land Use Amendment","Approved","2018-12-06T00:00:00.000","2020-09-29T00:00:00.000","BROWN & ASSOCIATES PLANNING GROUP","S-FUD;S-FUD;S-FUD;S-FUD;S-FUD;S-FUD","M-1;S-SPR;M-G;C-C1;MU-1;MU-1","14121 CENTRE ST NW","14121 CENTRE ST NW","1","51.181317492871614","-114.07149548570047","MULTIPOINT ((-114.0714954857 51.181317492872))"
"LU / OP / Closure (LOC)","LOC2018-0261","Land Use Amendment and Outline Plan","Approved","2018-11-29T00:00:00.000","2019-08-12T00:00:00.000","FORM 3 DESIGN 2004","I-G;I-E","I-C;I-C","2601 52 ST SE","2601 52 ST SE","1","51.02821147506057","-113.95863546819832","MULTIPOINT ((-113.958635468198 51.028211475061))"
"LU / OP / Closure (LOC)","LOC2018-0260","Land Use Amendment - to accommodate ...","Approved","2018-11-27T00:00:00.000","2019-03-22T00:00:00.000",,"R-C2","R-CG","3833 PARKHILL ST SW","3833 PARKHILL ST SW","1","51.02060915913018","-114.06446360701602","MULTIPOINT ((-114.064463607016 51.02060915913))"
"LU / OP / Closure (LOC)","LOC2018-0259","Land Use Amendment","Approved","2018-11-27T00:00:00.000","2019-04-16T00:00:00.000","CITY OF CALGARY (THE)","R-G","S-SPR","23 CORNERSTONE CI NE","23 CORNERSTONE CI NE","1","51.16269750747427","-113.93975901846115","MULTIPOINT ((-113.939759018461 51.162697507474))"
"LU / OP / Closure (LOC)","LOC2018-0258","Land Use Amendment - to accommodate R-CG","Approved","2018-11-23T00:00:00.000","2019-06-24T00:00:00.000","CITYTREND","R-C2","R-CG","2847 22 ST SW","2847 22 ST SW","1","51.028971765079795","-114.11451778965923","MULTIPOINT ((-114.114517789659 51.02897176508))"
"LU / OP / Closure (LOC)","LOC2018-0257","Land Use Amendment","Approved","2018-11-22T00:00:00.000","2019-08-12T00:00:00.000","O2 PLANNING AND DESIGN","M-C2","M-H1","829 ROYAL AV SW","829 ROYAL AV SW","1","51.03506024162804","-114.08111011148745","MULTIPOINT ((-114.081110111487 51.035060241628))"
"LU / OP / Closure (LOC)","LOC2018-0256","Land Use Amendment and Outline Plan","Approved","2018-11-20T00:00:00.000","2021-03-18T00:00:00.000","BROWN & ASSOCIATES PLANNING GROUP","S-R;S-R;S-R;S-R;S-R","S-CRI;M-G;R-Gm;R-G;R-1s","2100 194 AV SE","2100 194 AV SE","1","50.87789862188177","-114.01053534242135","MULTIPOINT ((-114.010535342421 50.877898621882))"
"LU / OP / Closure (LOC)","LOC2018-0255","Land Use Amendment and Outline Plan","Cancelled","2018-11-19T00:00:00.000","2018-11-21T00:00:00.000","BROWN & ASSOCIATES PLANNING GROUP",,,"2100 194 AV SE","2100 194 AV SE","1","50.877840211205196","-114.01026293633248","MULTIPOINT ((-114.010262936332 50.877840211205))"
"LU / OP / Closure (LOC)","LOC2018-0254","Land Use Amendment - to M-CG","Approved","2018-11-16T00:00:00.000",,"INERTIA","R-C2","M-CG","1305 36 ST SE","1305 36 ST SE;1313 36 ST SE","2","51.042147521546944","-113.9818472606216","MULTIPOINT ((-113.981847260622 51.042147521547), (-113.981850798405 51.041976195684))"
"LU / OP / Closure (LOC)","LOC2018-0253","Land Use Amendment - to accommodate ...","Refused","2018-11-16T00:00:00.000","2019-04-04T00:00:00.000","RICK BALBI ARCHITECT","DC/C-1","C-N1","4525 52 ST NE","4525 52 ST NE","1","51.09213668555398","-113.95870179879158","MULTIPOINT ((-113.958701798792 51.092136685554))"
"LU / OP / Closure (LOC)","LOC2018-0252","Road Closure with Redesignation","Approved","2018-11-16T00:00:00.000","2019-06-03T00:00:00.000","MAX TAYEFI ARCHITECT","Undesignated Road Ri","M-C1","23 MCDOUGALL CO NE","23 MCDOUGALL CO NE","1","51.050134798463525","-114.04667855164382","MULTIPOINT ((-114.046678551644 51.050134798464))"
"LU / OP / Closure (LOC)","LOC2018-0251","Land Use Amendment","Approved","2018-11-16T00:00:00.000","2019-05-01T00:00:00.000","O2 PLANNING AND DESIGN","M-CG d72","DC/M-C2","934 3 AV NW","936 3 AV NW;934 3 AV NW;932 3 AV NW","3","51.055894970861885","-114.08401700363389","MULTIPOINT ((-114.084017003634 51.055894970862), (-114.083942332774 51.055939973098), (-114.083860226897 51.05598947548))"
"LU / OP / Closure (LOC)","LOC2018-0250","Land Use Amendment and Road Closure","Under Review","2018-11-15T00:00:00.000",,"BROWN & ASSOCIATES PLANNING GROUP","C-COR1 f3.0h23;M-C2;NO-LUD","C-COR1;C-COR1;C-COR1","615 17 AV SW","1718 5A ST SW;615 17 AV SW;1716 5A ST SW;1714 5A ST SW","4","51.037121562224186","-114.07537899602895","MULTIPOINT ((-114.075378996029 51.037121562224), (-114.075168818062 51.037714184781), (-114.075379201476 51.037239399687), (-114.075375508547 51.037353634773))"
"LU / OP / Closure (LOC)","LOC2018-0249","Land Use Amendment and Outline Plan","Approved","2018-11-15T00:00:00.000","2019-12-30T00:00:00.000","BROWN & ASSOCIATES PLANNING GROUP","R-1N;R-1N;R-1N;R-1N;R-2M;R-2M;R-2M;DC;DC;R-2;R-1;R-1N;R-1;M-H2;M-H2;M-1;M-1;M-1;M-2;M-1;M-2;S-SPR;S-SPR;S-SPR;S-SPR;S-CRI;S-CRI;S-CRI;S-FUD;S-FUD;S-FUD;S-FUD;NO-LUD;S-UN;S-UN;M-H2","R-G;R-G;S-SPR;S-UN;R-G;R-G;S-UN;R-G;R-G;R-G;R-G;S-CRI;S-CRI;S-SPR;R-G;R-G;S-CRI;S-UN;R-G;M-2;R-G;R-G;M-2;R-G;S-CRI;S-UN;R-G;R-G;R-G;R-G;M-2;S-SPR;S-SPR;R-G;S-CRI;S-CRI","10010 52 ST NE","10300 52 ST NE;5555 COUNTRY HILLS BV NE;5299 COUNTRY HILLS BV NE;10010 52 ST NE;10010 52 ST NE;10011 52 ST NE","6","51.144234727472764","-113.95820410925703","MULTIPOINT ((-113.958204109257 51.144234727473), (-113.955225156175 51.154141895503), (-113.958388970669 51.151859713917), (-113.958201117865 51.14561638868), (-113.958204556687 51.142159896311), (-113.958571200167 51.143238776596))"
"LU / OP / Closure (LOC)","LOC2018-0248","Land Use Amendment","Approved","2018-11-13T00:00:00.000","2019-05-01T00:00:00.000","RICK BALBI ARCHITECT","I-B f1.0 h24","M-C1","10808 18 ST SE","10808 18 ST SE","1","50.95642607002943","-114.00404156880991","MULTIPOINT ((-114.00404156881 50.956426070029))"
"LU / OP / Closure (LOC)","LOC2018-0247","Land Use Amendment","Approved","2018-11-13T00:00:00.000","2019-04-16T00:00:00.000","CIVICWORKS","DC","I-B","3730 108 AV NE","3730 108 AV NE","1","51.15114618618614","-113.97968911224811","MULTIPOINT ((-113.979689112248 51.151146186186))"
"LU / OP / Closure (LOC)","LOC2018-0246","Land Use Amendment","Approved","2018-11-07T00:00:00.000","2019-09-18T00:00:00.000","IBI GROUP","I-G;S-SPR","S-SPR;S-CRI","12450 15 ST NE","12620 15 ST NE;12450 15 ST NE","2","51.166787185057025","-114.02462958776721","MULTIPOINT ((-114.024629587767 51.166787185057), (-114.024524110423 51.164998287584))"
"LU / OP / Closure (LOC)","LOC2018-0245","Land Use Amendment","Approved","2018-11-06T00:00:00.000","2019-06-03T00:00:00.000","QUANTUMPLACE DEVELOPMENTS","DC","DC/MU-2","800 CROWFOOT CR NW","800 CROWFOOT CR NW","1","51.127037654414046","-114.20585822083814","MULTIPOINT ((-114.205858220838 51.127037654414))"
"LU / OP / Closure (LOC)","LOC2018-0244","Land Use Amendment","Approved","2018-11-06T00:00:00.000","2019-08-12T00:00:00.000","URBAN SYSTEMS","DC;C-C2 f1.0h10;M-2;M-2;DC","C-C1;C-C1;DC/C-1;M-2;M-2","77 CARRINGTON PZ NW","14120 14 ST NW;14120 14 ST NW;14400 14 ST NW;15000 14 ST NW;77 CARRINGTON PZ NW","5","51.18306550471781","-114.0915006303329","MULTIPOINT ((-114.091500630333 51.183065504718), (-114.091664679954 51.182175413601), (-114.091501146464 51.183326200435), (-114.091501899383 51.183699264965), (-114.092170805565 51.182804282565))"
"LU / OP / Closure (LOC)","LOC2018-0243","Land Use Amendment","Cancelled","2018-11-06T00:00:00.000","2019-04-11T00:00:00.000","ABUGOV KASPAR","C-N1;C-N1;C-N1","MU-2;MU-2;MU-2","2140 34 AV SW","2140 34 AV SW;2136 34 AV SW;2132 34 AV SW","3","51.02330317457236","-114.11165128724214","MULTIPOINT ((-114.111651287242 51.023303174572), (-114.111434516249 51.023299192247), (-114.11121899368 51.023304629611))"
"LU / OP / Closure (LOC)","LOC2018-0242","Land Use Amendment","Approved","2018-11-05T00:00:00.000","2019-05-01T00:00:00.000","SARINA DEVELOPMENTS","R-C2","MU-1","1831 33 AV SW","1835 33 AV SW;1839 33 AV SW;3470 18 ST SW;1831 33 AV SW","4","51.02387086550913","-114.10405809647014","MULTIPOINT ((-114.10405809647 51.023870865509), (-114.104273772629 51.023875168146), (-114.104340162465 51.023681828865), (-114.103840943743 51.023875553554))"
"LU / OP / Closure (LOC)","LOC2018-0241","Land Use Amendment","Cancelled","2018-10-31T00:00:00.000","2019-07-10T00:00:00.000","SEIKA ARCHITECTURE","M-2","C-N1","40 SKYVIEW LI NE","40 SKYVIEW LI NE","1","51.15531515404707","-113.95554109114684","MULTIPOINT ((-113.955541091147 51.155315154047))"
"LU / OP / Closure (LOC)","LOC2018-0240","Land Use Amendment - to accommodate ...","Approved","2018-10-31T00:00:00.000","2019-03-22T00:00:00.000",,"DC","I-C","11125 38 ST NE","11125 38 ST NE","1","51.15257969275138","-113.97787290482273","MULTIPOINT ((-113.977872904823 51.152579692751))"
"LU / OP / Closure (LOC)","LOC2018-0239","Land Use Amendment","Approved","2018-10-30T00:00:00.000","2019-02-28T00:00:00.000","GIBBS GAGE ARCHITECTS","I-G","I-C","4948 126 AV SE","#200 5126 126 AV SE;#100 5126 126 AV SE;4948 126 AV SE;12686 48 ST SE","4","50.934835230700365","-113.96197048446972","MULTIPOINT ((-113.96197048447 50.9348352307), (-113.962733839407 50.934988305144), (-113.963302245087 50.93500646495), (-113.964887892736 50.935505892063))"
"LU / OP / Closure (LOC)","LOC2018-0238","Land Use Amendment","Approved","2018-10-29T00:00:00.000","2019-09-18T00:00:00.000","FLOSA HOMES LTD.","R-C2","M-H1","2471 23 ST NW","2471 23 ST NW","1","51.07408728909213","-114.1163042357975","MULTIPOINT ((-114.116304235797 51.074087289092))"
"LU / OP / Closure (LOC)","LOC2018-0237","Land Use Amendment and Outline Plan","Approved","2018-10-29T00:00:00.000","2019-07-25T00:00:00.000","IBI GROUP","DC;DC","S-SPR;R-G","7233 11 AV SW","7385 11 AV SW;7373 11 AV SW;7233 11 AV SW","3","51.05414636154525","-114.19285623407072","MULTIPOINT ((-114.192856234071 51.054146361545), (-114.192435018549 51.053860939651), (-114.191388285949 51.054145834705))"
"LU / OP / Closure (LOC)","LOC2018-0236","Land Use Amendment","Approved","2018-10-29T00:00:00.000","2019-04-04T00:00:00.000","QUANTUMPLACE DEVELOPMENTS","DC/R-C2","DC/R-C2","2039 30 AV SW","2039 30 AV SW","1","51.02662609264109","-114.10913523317203","MULTIPOINT ((-114.109135233172 51.026626092641))"
"LU / OP / Closure (LOC)","LOC2018-0235","Land Use Amendment","Approved","2018-10-26T00:00:00.000","2019-09-18T00:00:00.000","NORR ARCHITECTS ENGINEERS PLANNERS","S-CI;DC;S-CI;S-CI","MU-2;M-H1;M-H1;M-H2","116 41 AV NE","124 41 AV NE;116 41 AV NE;4120 CENTRE ST NE","3","51.08965638506165","-114.06131096834301","MULTIPOINT ((-114.061310968343 51.089656385062), (-114.061510893171 51.089750995159), (-114.062177116059 51.089169110325))"
"LU / OP / Closure (LOC)","LOC2018-0234","Land Use Amendment","Cancelled","2018-10-26T00:00:00.000","2020-09-29T00:00:00.000","WSP CANADA","DC","C-R3","11882 SARCEE TR NW","11882 SARCEE TR NW","1","51.15831738521662","-114.15991003726363","MULTIPOINT ((-114.159910037264 51.158317385217))"
"LU / OP / Closure (LOC)","LOC2018-0233","Land Use Amendment and Outline Plan","Approved","2018-10-24T00:00:00.000","2019-04-16T00:00:00.000","IBI GROUP","DC","R-2","7550 ELKTON DR SW","7550 ELKTON DR SW","1","51.02420060817073","-114.19701590067484","MULTIPOINT ((-114.197015900675 51.024200608171))"
"LU / OP / Closure (LOC)","LOC2018-0232","Land Use Amendment","Approved","2018-10-23T00:00:00.000","2019-05-31T00:00:00.000",,"R-C2","R-CG","2040 32 AV SW","2040 32 AV SW","1","51.02502136790993","-114.1091904264093","MULTIPOINT ((-114.109190426409 51.02502136791))"
"LU / OP / Closure (LOC)","LOC2018-0231","Land Use Amendment","Refused","2018-10-22T00:00:00.000","2020-07-28T00:00:00.000","ISL ENGINEERING AND LAND SERVICES","S-CI;DC","C-N1;C-N1","131 ST MORITZ DR SW","131 ST MORITZ DR SW","1","51.03683652745414","-114.21687034377301","MULTIPOINT ((-114.216870343773 51.036836527454))"
"LU / OP / Closure (LOC)","LOC2018-0230","Land Use Amendment","Approved","2018-10-22T00:00:00.000","2019-07-25T00:00:00.000","KELVIN HAMILTON ARCHITECTURE","R-C2","M-CG","738 19 AV NW","738 19 AV NW","1","51.06976526137111","-114.07862889793451","MULTIPOINT ((-114.078628897934 51.069765261371))"
"LU / OP / Closure (LOC)","LOC2018-0229","Land Use Amendment","Approved","2018-10-19T00:00:00.000","2019-03-06T00:00:00.000","IBI GROUP","DC","C-C2","8740 HORTON RD SW","8880 HORTON RD SW;8855 MACLEOD TR SW;#250 8835 MACLEOD TR SW;8710 HORTON RD SW;8850 HORTON RD SW;8740 HORTON RD SW;#450 8835 MACLEOD TR SW;#190 8835 MACLEOD TR SW","8","50.974651691231394","-114.07465574114696","MULTIPOINT ((-114.074655741147 50.974651691231), (-114.072032902521 50.974734246578), (-114.072049280402 50.975318576231), (-114.074262793425 50.975783043636), (-114.074607964271 50.97479106432), (-114.074300075796 50.975660218696), (-114.072037723324 50.975484895431), (-114.072054411019 50.974923020009))"
"LU / OP / Closure (LOC)","LOC2018-0228","Land Use Amendment and Road Closure (Undesignated Road to S-FUD)","Approved","2018-10-19T00:00:00.000","2019-05-31T00:00:00.000","MCELHANNEY","Undesignated Road Ri","S-FUD","8620 68 ST SE","8620 68 ST SE","1","50.97694532036309","-113.93489743313255","MULTIPOINT ((-113.934897433133 50.976945320363))"
"LU / OP / Closure (LOC)","LOC2018-0227","Land Use Amendment and Outline Plan","Approved","2018-10-17T00:00:00.000","2019-10-02T00:00:00.000","SITUATED CONSULTING CO","DC","R-2","30 ELVEDEN DR SW","30 ELVEDEN DR SW","1","51.027369726071946","-114.19419737368496","MULTIPOINT ((-114.194197373685 51.027369726072))"
"LU / OP / Closure (LOC)","LOC2018-0226","Land Use Amendment, Outline Plan and Road Closure","Approved","2018-10-15T00:00:00.000","2019-07-25T00:00:00.000","CIVICWORKS","DC;DC;DC;DC","R-1s;R-G;S-UN;S-SPR","3118 85 ST SW","3118 85 ST SW;2938 85 ST SW;3028 85 ST SW;3118 85 ST SW","4","51.02600151004449","-114.21078394412083","MULTIPOINT ((-114.210783944121 51.026001510044), (-114.210760459669 51.027763547966), (-114.210354158761 51.026357380543), (-114.210584519448 51.025246728458))"
"LU / OP / Closure (LOC)","LOC2018-0225","Land Use Amendment - CC-X to DC(CC-X) - to accommodate mixed-use development","Cancelled","2018-10-12T00:00:00.000","2019-05-23T00:00:00.000","IBI GROUP","CC-X;CC-X;DC","DC/CC-X;DC/CC-X;DC/CC-X","698 11 AV SE","702 11 AV SE;698 11 AV SE;1002 OLYMPIC WY SE;697 9 AV SE","4","51.04208909232763","-114.04804243151237","MULTIPOINT ((-114.048042431512 51.042089092328), (-114.04834557327 51.042068012249), (-114.05306119536 51.043031599147), (-114.048350894778 51.042960969627))"
"LU / OP / Closure (LOC)","LOC2018-0224","Land Use Amendment","Approved","2018-10-11T00:00:00.000","2019-05-01T00:00:00.000","SARA KARIMI AVVAL*","R-C2","R-CG","6408 18A ST SE","6408 18A ST SE","1","50.997284020988396","-114.01476520563988","MULTIPOINT ((-114.01476520564 50.997284020988))"
"LU / OP / Closure (LOC)","LOC2018-0223","Land Use Amendment - to accommodate a mixed use building","Approved","2018-10-09T00:00:00.000","2019-11-25T00:00:00.000","HORIZON LAND SURVEYS","M-C1","MU-2","1109 EDMONTON TR NE","1109 EDMONTON TR NE","1","51.06189003105555","-114.05574590496343","MULTIPOINT ((-114.055745904963 51.061890031056))"
"LU / OP / Closure (LOC)","LOC2018-0222","Land Use Amendment","Approved","2018-10-03T00:00:00.000","2019-04-16T00:00:00.000",,"R-C2","R-CG","7222 SILVER MEAD RD NW","7222 SILVER MEAD RD NW","1","51.10635492787057","-114.1904840520418","MULTIPOINT ((-114.190484052042 51.106354927871))"
"LU / OP / Closure (LOC)","LOC2018-0221","Land Use Amendment","Approved","2018-10-01T00:00:00.000","2019-02-28T00:00:00.000","CITY OF CALGARY (THE)","S-SPR;S-SPR;S-SPR;M-G;S-SPR","C-N1;M-1;R-1s;R-G;R-G","6803 89 AV NE","6820 89 AV NE;6803 89 AV NE;6819 89 AV NE","3","51.134109462686745","-113.93747235740987","MULTIPOINT ((-113.93747235741 51.134109462687), (-113.940057228944 51.133863602132), (-113.937478204686 51.133866746716))"
"LU / OP / Closure (LOC)","LOC2018-0220","Land Use Amendment","Approved","2018-09-28T00:00:00.000","2019-02-28T00:00:00.000","TARGET REALTY CORP","I-G","I-C","5205 76 AV SE","5205 76 AV SE","1","50.98500389302886","-113.95946695571","MULTIPOINT ((-113.95946695571 50.985003893029))"
"LU / OP / Closure (LOC)","LOC2018-0219","Land Use Amendment - to accommodate ...","Approved","2018-09-28T00:00:00.000","2019-02-28T00:00:00.000",,"R-C2","M-C1","3725 14 ST SW","3725 14 ST SW","1","51.021366044147136","-114.09487123011534","MULTIPOINT ((-114.094871230115 51.021366044147))"
"LU / OP / Closure (LOC)","LOC2018-0218","Land Use Amendment","Approved","2018-09-28T00:00:00.000","2019-05-31T00:00:00.000","TRICOR DESIGN GROUP","R-C2","R-CG","3213 16 ST SW","1707 31 AV SW;3213 16 ST SW","2","51.02572168553113","-114.10014024632439","MULTIPOINT ((-114.100140246324 51.025721685531), (-114.099788266782 51.025438809002))"
"LU / OP / Closure (LOC)","LOC2018-0217","Land Use Amendment","Approved","2018-09-26T00:00:00.000","2019-01-17T00:00:00.000",,"DC/R-2","DC/R-C2","2340 1 AV NW","2340 1 AV NW","1","51.05355814810062","-114.1150897302856","MULTIPOINT ((-114.115089730286 51.053558148101))"
"LU / OP / Closure (LOC)","LOC2018-0216","Land Use Amendment","Approved","2018-09-26T00:00:00.000","2019-01-17T00:00:00.000","MODERNA CANNABIS SOCIETY","DC/M-H2","DC/M-H2","226 MAHOGANY GD SE","2255 MAHOGANY BV SE;2231 MAHOGANY BV SE;11 MAHOGANY CI SE;226 MAHOGANY GD SE","4","50.89786646265924","-113.93634908141385","MULTIPOINT ((-113.936349081414 50.897866462659), (-113.936324982275 50.897556295839), (-113.935027112665 50.897649975374), (-113.935648243549 50.896135510621))"
"LU / OP / Closure (LOC)","LOC2018-0215","Land Use Amendment","Approved","2018-09-25T00:00:00.000","2019-04-16T00:00:00.000","STUDIO NORTH","M-CG d72","DC/M-C2","810 9A ST NW","810 9A ST NW","1","51.05854971757921","-114.08436266724966","MULTIPOINT ((-114.08436266725 51.058549717579))"
