"street_name","cross_street_name1","cross_street_name2","direction","material","pm_stencil_unitid","pm_zone","stencil_num","stencil_type","line"
"17 AVE NW","4 ST NW","5 ST NW","EW","PAINT","1109945178","NW","8","SPEED HUMP","LINESTRING (-114.073369927403 51.067865677349, -114.072075061449 51.067878305229)"
"9 AVE SE","3 ST SE","9 AV SE","EW","PAINT","1110002521","DT","3","BIKE","LINESTRING (-114.055819282791 51.044485537776, -114.055575044025 51.044318924257)"
"SHAWNEE DRIVE SW","SHAWNEE GARDENS SW",,"EW","PAINT","1109941152","SW","4","SPEED HUMP","LINESTRING (-114.09188457649 50.929600619352, -114.091705950647 50.92957511154)"
"7 ST SW","5 AV SW","6 AV SW","NS","PAINT","1110004305","DT","1","SPECIAL","LINESTRING (-114.078525572648 51.048506988133, -114.078540170299 51.04821394282, -114.078534139764 51.048217752224)"
"UXBRIDGE DR NW","ULSTER RD NW",,"NS","PAINT","1109807339","NW","18","YIELD MARKINGS","LINESTRING (-114.129532137427 51.070025931289, -114.129448999834 51.069866903912)"
"BOWNESS RD NW","46 AVE NW",,"SB","PAINT","1109942819","NW","1","LT","LINESTRING (-114.210969213115 51.094329113191, -114.210968738076 51.094225028961)"
"5 ST SW","52 AVE SW","53 AVE SW","NS","PAINT","1109941995","SW","4","SPEED HUMP","LINESTRING (-114.076431034099 51.006639877836, -114.076433919258 51.006559955784)"
"14 AVE SW","8 ST SW","11 ST SW","WB","PAINT","1110189092","DT","6","ST","LINESTRING (-114.081938092992 51.040063261422, -114.08229999165 51.040073060372)"
"8 AVE SE","11 ST SE","12 ST SE","EW","PAINT","1110320037","SE","4","SPEED HUMP","LINESTRING (-114.034958227022 51.042562320187, -114.034528191151 51.042397816272)"
"SAGE HILL GATE","37 ST NW",,"EB","PAINT","1110277112","NW","3","LT","LINESTRING (-114.142366415528 51.170769444338, -114.141780513583 51.170769579619)"
"MACLEOD TRAIL","SOUTHLAND DRIVE",,"NB","PAINT","1110049285","SW","2","RT","LINESTRING (-114.071329661471 50.964499085807, -114.071311290548 50.964209416802)"
"8 AVE NW","1  ST NW","CENTRE ST N","EW","PAINT","1109993168","NW","4","SPEED HUMP","LINESTRING (-114.064072091721 51.059767387386, -114.063966182496 51.059765496421)"
"MCLAURIN ST","OKI DRIVE",,"SB","PAINT","1110193252","NW","3","LT","LINESTRING (-114.145939076414 51.07549640079, -114.1458072276 51.075350998827)"
"17 AVE SE SERVICE RD","36 ST SE",,"EB","PAINT","1110193630","SE","1","RT","LINESTRING (-113.982045940328 51.037653017249, -113.981883215137 51.037665490579)"
"10 ST NW","3 AVE NW",,"SB","PAINT","1109944337","NW","2","SPECIAL","LINESTRING (-114.08589436401 51.055761133002, -114.085891059741 51.055604221697)"
"SOUTHLAND DR SW","MACLEOD TR SW",,"EB","PAINT","1109941453","SW","3","RT","LINESTRING (-114.073487770753 50.964926366479, -114.072610277064 50.964919303526)"
"NORTHLAND DR NW","52 AVE NW",,"SB","PAINT","1109942878","NW","3","RT","LINESTRING (-114.141921801255 51.101771070065, -114.141624362792 51.10135851985)"
"39 ST SE","MEMORIAL DRIVE","FONDA WAY","NS","PAINT","1110135941","SE","4","BIKE","LINESTRING (-113.976924822971 51.052291585405, -113.976925588083 51.051478066944)"
"114 AVE SE","68 ST SE",,"WB","PAINT","1109941802","SE","1","LT","LINESTRING (-113.934930264037 50.950496997354, -113.934790922472 50.950510001714)"
"RIVERFRONT AVE SE","1 ST SE",,"EB","PAINT","1110004172","DT","1","RT","LINESTRING (-114.060627431511 51.051306417176, -114.060179885024 51.05119173012)"
"52 ST","SKYVIEW PARADE",,"NB","PAINT","1110277114","NE","2","RT","LINESTRING (-113.958314708216 51.155941660049, -113.958314581217 51.155652678853)"
"2 ST NW","16 AVE NW","18 AVE NW","NS","PAINT","1109938904","NW","8","SPEED HUMP","LINESTRING (-114.067465406925 51.06870065889, -114.067456614306 51.067259237745)"
"114 AVE SE","42 ST SE",,"EB","PAINT","1109700127","SE","3","RT","LINESTRING (-113.977107005671 50.950372195206, -113.975652151194 50.950371900982)"
"BOWFORT RD","BOWFORT RD",,"WB","PAINT","1110117679","NW","1","ST","LINESTRING (-114.208556474116 51.084680911631, -114.208374056061 51.084732044787)"
"3 AVE NW","10 ST NW","9A ST NW","EB","PAINT","1109936319","NW","2","SHARROW","LINESTRING (-114.085642913809 51.055565591563, -114.085011332697 51.055570946611)"
"210 AVE","LEGACY VILLAGE LINK SE",,"EB","PAINT","1110277099","NE","2","FISH HOOK OPT RIGHT","LINESTRING (-114.026696180731 50.864472351889, -114.026329634789 50.864319003506)"
"36 ST NE","8 AVE NE",,"SB","PAINT","1110050526","NE","3","LT","LINESTRING (-113.981839965738 51.060242789388, -113.981846067469 51.060084855527)"
"GLENMORE TRAIL","BARLOW TRAIL",,"EB","PAINT","1110134944","SE","6","LT","LINESTRING (-113.983656310764 50.97871455817, -113.982589264449 50.97874294674)"
"MONTGOMERY BV","HOME ROAD","MONTGOMERY ROAD","EW","PAINT","1110136956","NW","6","BIKE","LINESTRING (-114.164302963301 51.068255674701, -114.161997263281 51.067841224664)"
"6 ST NW","22 AVE NW","24 AVE NW","NS","PAINT","1109938905","NW","8","SPEED HUMP","LINESTRING (-114.076476890253 51.07415748053, -114.076463510197 51.072473704967)"
"9 AVE SE","MACLEOD TR SE","4 ST SE","EW","PAINT","1110002519","DT","5","BIKE","LINESTRING (-114.058053911102 51.044524105612, -114.053301485814 51.044441266408)"
"64 AVE NE","CASTLERIDGE BLVD NE",,"EB","PAINT","1109695910","NE","3","RT","LINESTRING (-113.967265319897 51.110512433044, -113.966367935009 51.110506232652)"
"ELBOW DR SW","50 AVE SW",,"SB","PAINT","1109697926","SW","2","LT","LINESTRING (-114.081420510165 51.009191962012, -114.081414069609 51.008854343243)"
"9 AVE SE","7 ST SE",,"EB","PAINT","1109944750","SE","2","LT","LINESTRING (-114.044293491671 51.043864265265, -114.044199630449 51.043863266979)"
"28 ST SE","16 AVE SE",,"NB","PAINT","1110193664","SE","3","RT","LINESTRING (-113.992994065403 51.039264125188, -113.993016726797 51.039095726208)"
"40 ST SE","17 AVE SE","19 AVE SE","NS","PAINT","1110135937","SE","6","BIKE","LINESTRING (-113.975737716461 51.037746023929, -113.975746249274 51.036390295731)"
"27 AVE NE","4 ST NE",,"EW","PAINT","1110049279","NE","4","SPEED HUMP","LINESTRING (-114.05307283606 51.076942940265, -114.052854984739 51.076942668585)"
"MCKNIGHT BV","BARLOW TRAIL",,"EB","PAINT","1110049983","NE","3","RT","LINESTRING (-114.005780108635 51.092626267182, -114.005495053435 51.092620480798)"
"24 AV NW","CROWCHILD TR NW",,"EB","PAINT","1109995607","NW","2","LT","LINESTRING (-114.118691638327 51.074272871227, -114.119240528723 51.07430406515)"
"19 ST NW","KENSINGTON RD NW","1 AVE NW","NS","PAINT","1109616274","NW","3","SHARROW","LINESTRING (-114.105516810068 51.053417292581, -114.105509085982 51.05261989131, -114.105509094449 51.052623617543, -114.105497261934 51.052619901982)"
"52 ST NE","88 AVE NE",,"SB","PAINT","1110193250","NE","1","LT","LINESTRING (-113.958479805875 51.133010050769, -113.958461116543 51.132714827557)"
"8 AVE NE","1 ST NE","2 ST NE","EW","PAINT","1109993173","NE","4","SPEED HUMP","LINESTRING (-114.059239174107 51.059761536549, -114.059077007209 51.059760734931)"
"45 ST SW","17 AVE SW",,"SB","PAINT","1109806658","SW","2","LT","LINESTRING (-114.152709477877 51.038358006956, -114.152748003708 51.038087924306)"
"9 AVE SE","MACLEOD TR SE","4 ST SE",,"PAINT","1110002520","DT","3","BIKE","LINESTRING (-114.058182890202 51.044408666326, -114.053213594773 51.044282760804)"
"28 AVE SW","33 ST SW","30 ST SW","EW","PAINT","1109781827","SW","8","SPEED HUMP","LINESTRING (-114.135039287908 51.028511686645, -114.132110544787 51.028508801559)"
"BARLOW TRAIL","106 AVE SE","SHEPARD ROAD","NB","PAINT","1110193537","SE","3","RT","LINESTRING (-113.981250509078 50.961964358308, -113.981259682821 50.961630408002)"
"FALCONRIDGE BV","FALSBRIDGE GATE",,,"PAINT","1110193259","NE","2","RT","LINESTRING (-113.958233706809 51.098372058012, -113.958234676121 51.09805682007)"
"17 AVE SW","39 ST SW",,"WB","PAINT","1109736543","SW","1","LT","LINESTRING (-114.143892368864 51.037807295229, -114.143561397776 51.037804164781)"
"8 AVE SW","3 ST SW","4 ST SW","EB","PAINT","1110002513","DT","3","BIKE","LINESTRING (-114.071200425434 51.045818420374, -114.070581816974 51.045802006352)"
"CENTRE ST NW","54 AVE","LAYCOCK DR","SB","PAINT","1109944757","NW","4","DEDICATED LANE","LINESTRING (-114.062526754093 51.09571707519, -114.062516453997 51.09928295314)"
"37 ST NW","5 AVE NW","7 AVE NW","NS","PAINT","1109941258","NW","8","SPEED HUMP","LINESTRING (-114.141163337221 51.063594972655, -114.141164013269 51.062292723264)"
"8 AVE SW","5 ST SW",,"N","PAINT","1110002502","DT","2","RT","LINESTRING (-114.073972390048 51.045933006259, -114.073752756584 51.045800197695)"
"HIGHFIELD RD SE","26 AVE SE",,"NB","PAINT","1109942660","SE","4","SPECIAL","LINESTRING (-114.040867502744 51.030089780202, -114.040953615841 51.029967229568)"
"BRISEBOI DRIVE NW","CROWCHILD TR NW",,"SB","PAINT","1109941272","NW","3","LT","LINESTRING (-114.135197329026 51.088500712289, -114.134502801585 51.088972126168)"
"NORTHLAND DR NW","NORTHMOUNT DR NW","CROWCHILD TR NW",,"PAINT","1109943172","NW","3","RT","LINESTRING (-114.141342542853 51.095480534834, -114.141342856907 51.095179892338)"
"MACLEOD TR","4 AVE",,"NB","PAINT","1109939510","DT","3","LT","LINESTRING (-114.057919830007 51.0490624921, -114.057967503903 51.048560121583)"
"8 AVE SW","4 ST SW","5 ST SW","WB","PAINT","1110002511","DT","5","BIKE","LINESTRING (-114.072743558139 51.045862757727, -114.072157476423 51.045844530254)"
"BARLOW TR NE","AIRPORT RD NE",,"SB","PAINT","1109944338","NE","3","LT","LINESTRING (-114.000471193885 51.134775520181, -114.000444580354 51.134322761173)"
"HERITAGE DRIVE","BLACKFOOT TRAIL",,"WB","PAINT","1110193192","SE","1","DEDICATED LANE","LINESTRING (-114.04987957838 50.980939372692, -114.049515693004 50.980995401098)"
"18 ST","RIVERBEND GATE",,"SB","PAINT","1110212953","SE","1","DEDICATED LANE","LINESTRING (-114.015963820119 50.97604988627, -114.015963920023 50.975946719757)"
"STRATHCONA DR SW","STRATHCONA RD SW","STRATHCONA DR SW","SB","PAINT","1109946292","SW","7","DEDICATED LANE","LINESTRING (-114.180637394211 51.047583248378, -114.180910343715 51.046849499089, -114.181066858923 51.046559520125, -114.18127683684 51.046301993696, -114.181688857092 51.045905179681, -114.181929558815 51.045705007375)"
"17 AVE SW","COSTELLO BV SW",,"WB","PAINT","1109942595","SW","4","RT","LINESTRING (-114.169306956275 51.037984906445, -114.168445124237 51.038353398375)"
"5 ST SW","3 AV SW","17 AV SW","NS","PAINT","1110002527","DT","53","DEDICATED LANE","LINESTRING (-114.073526821059 51.050596538583, -114.074338967884 51.037862229197)"
"CROWCHILD TRAIL NW","40 AVE NW",,,"PAINT","1109938906","NW","3","LT","LINESTRING (-114.13712982148 51.090044067269, -114.135936184145 51.088895995297)"
"BOWFORT RD","16 AVE","INTERCHANGE","NB","PAINT","1110117509","NW","1","DEDICATED LANE","LINESTRING (-114.209229308558 51.082960080682, -114.209311013282 51.082839793565)"
"37 ST NW","128 AVE NW",,"SB","PAINT","1110117246","NW","3","RT","LINESTRING (-114.14134626243 51.16912522505, -114.141353970622 51.168778964464)"
"17 AVE SW","35 ST SW",,"EB","PAINT","1109942601","SW","1","LT","LINESTRING (-114.138778635465 51.037800608691, -114.138615661299 51.037800802098)"
"GLENMORE TR","CROWCHILD TR",,"WB","PAINT","1110277107","SW","3","RT","LINESTRING (-114.125144212776 51.001180406648, -114.123862058567 51.001170132888)"
"29 ST NW","15 AVE NW","16 AVE NW","NB","PAINT","1110142279","NW","3","RT","LINESTRING (-114.129024032113 51.068129128871, -114.129028895644 51.06797761107)"
"COUNTRY HILLS BLVD","NORTH POINT BLVD NE",,"EB","PAINT","1110277264","NE","2","LT","LINESTRING (-113.947482079923 51.154344600306, -113.947221232856 51.154339765182)"
"114 AVE SE","56 ST SE",,"EB","PAINT","1110193515","SE","1","LT","LINESTRING (-113.952480325863 50.950439644104, -113.952087218177 50.950430920642)"
"29 ST NW","16 AVE NW",,"NB","PAINT","1110142278","NW","1","DEDICATED LANE","LINESTRING (-114.129027239256 51.068332251232, -114.129032255564 51.068235677424)"
"14 ST NW","144 AVE NW",,"NB","PAINT","1110120393","NW","3","RT","LINESTRING (-114.09459717224 51.183160155045, -114.094595791759 51.182951803318)"
"BOWNESS RD","49 ST",,"WB","PAINT","1110000397","NW","4","LT","LINESTRING (-114.166571113874 51.075320016152, -114.165541921198 51.075414702963)"
"MIDLAKE BLVD","6 ST","100 MIDLAND PL","SB","PAINT","1110214152","SE","6","ST","LINESTRING (-114.048630106483 50.911949825765, -114.048109275826 50.911836820429, -114.047495114056 50.911696259746, -114.047086716329 50.911592242542, -114.046859364921 50.911486724687, -114.046684688135 50.91138308761, -114.046574739751 50.911295599168, -114.046484195435 50.911197447123, -114.046425428526 50.91112230741, -114.046371157664 50.911028135976, -114.046342473938 50.910936809567, -114.046313780405 50.910836920235, -114.046313674657 50.910730358911, -114.046324147656 50.910667560018, -114.046336108336 50.910589347279, -114.046346583164 50.910528451552, -114.046370595942 50.910462792072, -114.046424680645 50.910370481639, -114.046474276022 50.910303860825, -114.046581015035 50.910194403508, -114.046677244056 50.910110638153, -114.047093683113 50.909697357012, -114.047182380027 50.909606934521)"
"7 ST SW","4 AV SW",,"SB","PAINT","1109933454","SW","3","RT","LINESTRING (-114.078562420162 51.050375612184, -114.078560884227 51.050041837264)"
"MAHOGANY VW","MAHOGANY GA",,"SB","PAINT","1109998873","SE","2","RT","LINESTRING (-113.937133208638 50.900223582063, -113.937268610663 50.899785281161)"
"MIDLAKE BLVD","MIDRIDGE DR",,"EB","PAINT","1110212981","SE","2","LT","LINESTRING (-114.062671923247 50.914565565437, -114.06226003032 50.914667952809)"
"NORTHLAND DR NW","52 AVE NW","SHAGANAPPI TR NW","NB","PAINT","1109943169","NW","3","RT","LINESTRING (-114.14173422417 51.101971729931, -114.14154924094 51.101766450599, -114.141403437993 51.101524969015)"
"RANGEVIEW BLVD","72 ST SE",,"WB","PAINT","1110376258","SE","2","LT","LINESTRING (-113.928855120343 50.885059943103, -113.928161324334 50.885036935386)"
"88 ST","RANGEVIEW BLVD SE",,"SB","PAINT","1110376256","SE","3","RT","LINESTRING (-113.906318634476 50.888752021479, -113.906269045431 50.886795865757)"
"130 AVE","46 ST","DEERFOOT TR","WB","PAINT","1110117693","SE","3","RT","LINESTRING (-113.971943206506 50.932105151751, -113.970085312405 50.93207043906)"
"AIRPORT TR","METIS TR",,"EB","PAINT","1110277449","NE","2","LT","LINESTRING (-113.971544830496 51.139712244061, -113.971088926002 51.139729091114)"
"13 AVE SW","38 ST SW","39 ST SW","EW","PAINT","1109806811","SW","4","SPEED HUMP","LINESTRING (-114.143374659796 51.041528890136, -114.143093414876 51.041529234807)"
"88 AVE NE","52 ST NE",,"WB","PAINT","1110131601","NE","1","LT","LINESTRING (-113.957734238228 51.132600205974, -113.957233749805 51.132609237477)"
"29 ST NW","8 AVE NW","150M NORTH OF","SB","PAINT","1109697781","NW","2","ST","LINESTRING (-114.130758155578 51.061675295797, -114.130495926439 51.06132610479, -114.130276018116 51.061166777293, -114.130157370014 51.060996699145)"
"641 30 AVE NW","JUST WEST OF 5 A ST NW",,"EW","PAINT","1109945187","NW","4","SPEED HUMP","LINESTRING (-114.076470889453 51.079593334822, -114.076313773148 51.079593196562)"
"COUNTRY HILLS BLVD","52 ST NE",,"EB","PAINT","1110277116","NE","2","LT","LINESTRING (-113.959366806924 51.154216824337, -113.959081791598 51.154249492848)"
"RANGEVIEW BLVD","LAVENDER RD SE",,"WB","PAINT","1110376254","SE","2","LT","LINESTRING (-113.911177001317 50.88489468481, -113.910313016815 50.88489431731)"
"16 AVE","BOWFORT RD","INTERCHANGE","WB","PAINT","1110117506","NW","2","LT","LINESTRING (-114.208887112157 51.083447814004, -114.208318478423 51.083296603545)"
"19 ST NW","7 AVE NW","10 AVE NW","SB","PAINT","1109616282","NW","3","SHARROW","LINESTRING (-114.106344789376 51.061286285892, -114.106348370519 51.06026902936, -114.10631245874 51.060079025799, -114.106187732257 51.059836935633, -114.105796429284 51.05937524166)"
"CENTRE ST","72 AVE NE",,"NB","PAINT","1109946683","NE","2","LT","LINESTRING (-114.0694028846 51.117840153633, -114.069194619687 51.117561991623)"
"RIVERFRONT AVE SE","4 ST SE",,"EB","PAINT","1109749429","DT","3","RT","LINESTRING (-114.051952241529 51.048981991812, -114.05170422039 51.048900914663, -114.05169818121 51.048899015108, -114.051701199028 51.048899013773)"
"120 AVE","LEGACY BLVD",,"EB","PAINT","1110277096","NE","2","FISH HOOK OPT RIGHT","LINESTRING (-114.023014460615 50.863154503226, -114.02251394695 50.863035823874)"
"ACADIA DR SW","CANYON MEADOWS DR SW",,"SB","PAINT","1109742954","SW","2","RT","LINESTRING (-114.048524057802 50.930292394129, -114.048645180222 50.930050916981)"
"19 ST NE","27 AVE NE",,"SB","PAINT","1110193283","NE","3","RT","LINESTRING (-114.011647520372 51.077573895743, -114.011710593554 51.077051618544)"
"8 AVE NE","19 ST NE",,"EB","PAINT","1109946718","NE","1","SPECIAL","LINESTRING (-114.013558968759 51.059553028211, -114.013446990827 51.059536343658)"
"60 ST","AIRPORT TR NE",,"NB","PAINT","1110277454","NE","1","RT","LINESTRING (-113.946620641593 51.13900011215, -113.946611169435 51.138744495176, -113.946611274772 51.138747324247)"
"HIDDEN CREEK DRIVE","BEDDINGTON TRAIL",,"SB","PAINT","1110117293","NW","3","LT","LINESTRING (-114.105759093463 51.154098476981, -114.105832775361 51.153978056218)"
"25 ST NW","4 AVE NW","3 AVE NW","NS","PAINT","1109640516","NW","4","SPEED HUMP","LINESTRING (-114.12033367838 51.055657692771, -114.120332668643 51.055268101794)"
"31 ST SE","17 AVE SE",,"NB","PAINT","1110193645","SE",,"RT","LINESTRING (-113.989423518843 51.03768129241, -113.989467110131 51.037516381289)"
"MADIGAN DRIVE NE","52 ST NE",,"WB","PAINT","1109942001","NE","2","LT","LINESTRING (-113.958043415287 51.062237570698, -113.95740632592 51.062238621327)"
"CROWCHILD TR","5 AVE",,"NB","PAINT","1110212462","NW","2","RT","LINESTRING (-114.117824314187 51.056982284434, -114.117797588798 51.056712585661)"
"2 ST NW","32 AVE NW","JUST SOUTH OF 16 AVE","NS","MMA","1109944406","NW","66","SPECIAL","LINESTRING (-114.06738791035 51.081424736849, -114.067419162924 51.066376940954)"
"52 ST SE","130 AVE SE",,"SB","PAINT","1110193181","SE","3","RT","LINESTRING (-113.958384114588 50.932606593298, -113.95838674696 50.932290365257)"
"METIS TRAIL NE","80 AVE NE",,"NB","PAINT","1109942244","NE","2","LT","LINESTRING (-113.970118829502 51.124935726907, -113.970094726199 51.124802524401)"
"FALCONRIDGE DR","FALSBRIDGE DR",,"EB","PAINT","1110049995","NE","3","RT","LINESTRING (-113.957934543477 51.09981225353, -113.957474350625 51.099773105256)"
"11 ST SW","8 AV SW",,"NB","PAINT","1110002484","DT","2","BIKE","LINESTRING (-114.088496578772 51.046450488478, -114.088530064532 51.045977200424)"
"MILLRISE BLVD SW","JAMES MCKEVITT RD SW",,"NB","PAINT","1109933178","SW","3","LT","LINESTRING (-114.074934254059 50.921111577102, -114.0749344905 50.92069295654)"
"17 AVE SE","31 ST SE",,"WB","PAINT","1110193644","SE","3","LT","LINESTRING (-113.989304759547 51.037888125719, -113.988951581459 51.037888557635)"
"20 ST SW","26 AVE SW","54 AVE SW","NS","PAINT","1110057831","SW","120","BIKE","LINESTRING (-114.109366969494 51.030532127814, -114.109411744651 51.023347668807, -114.109219483528 51.023070099831, -114.109131658494 51.016107056112, -114.109212979073 51.015870832977, -114.109243773896 51.015393289475, -114.109178844607 51.004856749066)"
"RIVERGLEN DR SE","18 ST SE",,"WB","PAINT","1109722157","SE","2","RT","LINESTRING (-114.015562292623 50.975743742018, -114.014866325116 50.975753409537)"
"DARTMOUTH RD SE","26 AVE SE",,"NB","PAINT","1109942729","SE","4","SPECIAL","LINESTRING (-114.041611456109 51.030127849099, -114.041808889926 51.029990499662)"
"SILVER MEAD RD","72 ST","50M EAST OF","EW","PAINT","1110117027","NW","4","SPEED HUMP","LINESTRING (-114.191182650614 51.106298327936, -114.190838479339 51.106298885643)"
"RANGEVIEW BLVD","HEIRLOOM BLVD SE",,"WB","PAINT","1110376255","SE","2","LT","LINESTRING (-113.917408400974 50.884854024863, -113.916173450603 50.884855873079)"
"CORNER MEADOWS GATE","COUNTRY HILLS BLVD NE",,"NB","PAINT","1110377284","NE","3","LT","LINESTRING (-113.933670777407 51.154020138462, -113.933652814404 51.153537261843)"
"CORNERBROOK GATE","COUNTRY HILLS BLVD NE",,,"PAINT","1110377282","NE","2","RT","LINESTRING (-113.933847430364 51.155294852643, -113.933823139319 51.154772272865)"
"NORTHLAND DR NW","CROWCHILD TR NW",,"S","PAINT","1109943134","NW","3","YIELD MARKINGS","LINESTRING (-114.142344680182 51.102123261375, -114.142293277275 51.10209453908)"
"34 AVE","36 ST",,"EB","PAINT","1109807276","SE","3","RT","LINESTRING (-113.982566582196 51.023143767656, -113.982316884305 51.023148953193)"
"1 AVE NE","EDMONTON TRAIL","12 ST NE","EW","PAINT","1109941836","NE","48","SHARROW","LINESTRING (-114.05008853622 51.05330300681, -114.034036153627 51.053266920914)"
"36 ST NE","5 AVE NE",,"SB","PAINT","1110050163","NE","3","LT","LINESTRING (-113.981842673318 51.057879426257, -113.981842522735 51.057359933182)"
"11 ST SW","8 AV SW",,"SB","PAINT","1110002488","DT","1","LT","LINESTRING (-114.088659704508 51.046499522509, -114.088673108421 51.046405321518)"
"17 AVE SW","37 ST SW",,"EB","PAINT","1109939387","SW","4","LT","LINESTRING (-114.142824212205 51.037785857786, -114.141501281528 51.037792069734)"
"MCKNIGHT BV NE","METIS TRAIL NE","47 ST NE","EB","PAINT","1109942077","NE","3","ST","LINESTRING (-113.972303296541 51.095958477421, -113.970828726983 51.095960015649)"
"107 AVE SE","24 ST SE",,"WB","PAINT","1110130256","SE","2","LT","LINESTRING (-114.000728747967 50.956694666878, -114.000435204916 50.956765229825)"
"NORTHLAND DR NW","CROWCHILD TR NW",,"S","MMA","1109943133","NW","1","BIKE","LINESTRING (-114.142252975646 51.102119273695, -114.142204831263 51.102060352959)"
"33 ST SW","BUS LOOP AT WLRT",,"EB","PAINT","1109741680","SW","3","RT","LINESTRING (-114.136063887801 51.040157209584, -114.135653049124 51.040160037971)"
"BEDDINGTON BLVD NE","BEDDINGTON BLVD","BEDDINGTON TR","NB","PAINT","1109639891","NE","3","RT","LINESTRING (-114.053524746857 51.127411998422, -114.054149980458 51.127017988323)"
"ELBOW DR SW","GLENMORE TR SW",,"NB","PAINT","1109648736","SW","2","LT","LINESTRING (-114.083112811374 50.994428709356, -114.083116334534 50.994251848461)"
"HARVEST HILLS BV","COUNTRY HILLS BV",,"NB","PAINT","1110063895","NE","2","LT","LINESTRING (-114.066368122386 51.153108897127, -114.066263169273 51.153027503959)"
"RICHARD RD","FLANDERS AVE","SOUTH ROUNDABOUT","SB","PAINT","1110070875","SW","4","SPECIAL","LINESTRING (-114.119123203276 51.015331457259, -114.11915315015 51.015245798148, -114.119186904452 51.015174407324, -114.119287075553 51.015072076894)"
"10 ST NW","3 AV NW",,"NS","MMA","1110004308","NW","1","SPECIAL","LINESTRING (-114.086025521096 51.055646128174, -114.086024533865 51.055549039942)"
"MACLEOD TR","RIVERFRONT AVE",,"NB","PAINT","1109939507","DT","2","RT","LINESTRING (-114.057782586571 51.050364095298, -114.057830541469 51.050086258498)"
"42 ST SW","15 AV SW","17 AV SW","NS","PAINT","1109806816","SW","4","SPEED HUMP","LINESTRING (-114.148349318825 51.038924188382, -114.148342272177 51.038717909568)"
"210 AVE","LEGACY GATE SE",,"WB","PAINT","1110277100","SE","2","FISH HOOK STRAIGHT","LINESTRING (-114.016532224739 50.863151225026, -114.015940996464 50.863157204719)"
"52 ST","28 AVE SE",,"SB","PAINT","1110377219","SE","3","RT","LINESTRING (-113.958592817294 51.029313529701, -113.958572699677 51.028627131181)"
"52 ST","26 AVE SE","28 AVE SE","NS","PAINT","1110377224","SE","4","LT","LINESTRING (-113.958393823264 51.029925266821, -113.958355544463 51.029038929658)"
"COUNTRY HILLS BLVD","CORNERSTONE BLVD NE",,"EB","PAINT","1110377283","NW","4","LT","LINESTRING (-113.941629003129 51.154232854587, -113.939346292654 51.15427043828)"
"69 ST NW","112 AVE NW",,"EB","PAINT","1109942566","NW","1","LT","LINESTRING (-114.187769937518 51.156734138795, -114.187622371886 51.156720104626)"
"19 ST NW","6 AVE NW",,"NB","PAINT","1109938900","NW","1","LT","LINESTRING (-114.105562693807 51.057259922172, -114.105562109265 51.057203594032)"
"12 ST SE","8 AVE SE","9 AVE SE","NB","PAINT","1110127818","SE","3","RT","LINESTRING (-114.03423162855 51.041373296346, -114.033722798013 51.041894277334)"
"BARLOW TRAIL","GLENMORE TRAIL",,"SB","PAINT","1110134942","SE","4","LT","LINESTRING (-113.98196478185 50.979256477223, -113.981962252214 50.97899683962)"
"50 AVE SW","ELBOW DRIVE",,"WB","PAINT","1110063892","SW","1","LT","LINESTRING (-114.081189210072 51.008749608621, -114.080967522291 51.008749762446)"
"52 ST","ERIN WOODS DR SE",,"NS","PAINT","1110001733","SE","4","LT","LINESTRING (-113.958368568515 51.024605324294, -113.958349491761 51.023485463302)"
"128 AV","SHAGANAPPI TR NW",,"EB","PAINT","1110000509","NW","4","LT","LINESTRING (-114.152864485769 51.168059442084, -114.15212670309 51.168057656576)"
"TUSCANY SPRINGS BLVD NW","TUSCANY LRT ENTRANCE","E LEG","EB","PAINT","1109939543","NW","1","LT","LINESTRING (-114.237291687134 51.132738297724, -114.237204144329 51.132621928564)"
"14 AVE SW","25a ST SW","24a ST SW","EW","PAINT","1110002081","SW","8","SPEED HUMP","LINESTRING (-114.121230330228 51.039653915605, -114.120703582895 51.039654460797)"
"CENTRE ST","22 AVE NW",,"NS","PAINT","1109941783","NW","16","YIELD MARKINGS","LINESTRING (-114.062554180726 51.072591270958, -114.062551797515 51.072223789832)"
"52 ST","FCL DISTRIBUTION CENTRE ENTRANCE",,"NS","PAINT","1110377225","SE","2","LT","LINESTRING (-113.958382662603 51.026153527501, -113.958381579472 51.025411415899)"
"83 ST","34 AVE","BOWFORT RD","NS","PAINT","1110117115","NW","8","DEDICATED LANE","LINESTRING (-114.208942158153 51.089723520621, -114.209397009729 51.089379817256, -114.209895889884 51.088915467108, -114.210572353282 51.088108318008, -114.211496348727 51.087133200958, -114.212129123065 51.086587866057)"
"EDMONTON TRAIL","MEMORIAL DRIVE","2 AVE NE","NB","PAINT","1110061178","NE","20","BIKE","LINESTRING (-114.050372032985 51.050868200264, -114.050344027166 51.053467719076, -114.050429879577 51.053999694587, -114.050663162729 51.054355025627, -114.050841697115 51.054516517626, -114.050972759189 51.054609385469)"
"42 ST SW","8 AVE SW","17 AVE SW","NS","MMA","1109944390","SW","8","SPECIAL","LINESTRING (-114.148270531783 51.044944975884, -114.14826891418 51.03794966677)"
"9 AVE","5 ST SE",,"WB","PAINT","1110277657","SE","3","RT","LINESTRING (-114.050558036369 51.044286794821, -114.050153571023 51.044282149683)"
