"uid","name","description","provenance","type","category","tags","url","api_endpoint","creation_date","last_metadata_updated_date","last_data_updated_date","derived_view","visits","downloads","row_count","column_count","license","attribution","attribution_link","parent_uid","timedate_howdataiscollected","timedate_updatefrequency","timedate_temporalresolution","timedate_creationdate","licenseattribution_licenseurl","datasupplier_businessunit","additionalinformation_sourceurl","timedate_timeperiodcovered","timedate_temporalstartdate","datasupplier_organization","geospatialinformation_mapprojection","geospatialinformation_datasetcontainsgeospatialinformation","timedate_dateoflastupdate"
"ev3p-fxn7","Census By Ward 2004","Census data is an official count of dwelling units and population within those units. The data is physically collected and may be supplemented with other information such as the periodic age/gender distribution data. This additional data allows for better interpretation of the population statistics. Data is presented by ward boundaries, the electoral areas represented by one Alderman.","official","map","Demographics","census,ward","https://data.calgary.ca/d/ev3p-fxn7","https://data.calgary.ca/resource/ev3p-fxn7.json","2016-10-30T01:20:52.000","2020-04-09T16:58:28.000","2016-10-30T01:21:18.000","true","359","79",,,"See Terms of Use","The City of Calgary",,"u7gw-tfe3",,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office",,,,"The City of Calgary","EPSG:4326 WGS84","Yes","n/a"
"ha9w-ngwc","ICI - Accommodation and Food Services Garbage Composition - Diversion Potential","This chart shows weight per cent composition grouped by material diversion potential.

This dataset is for garbage bin waste from the Industrial, Commercial, and Institutional (ICI) sector. The North American Industry Classification System (NAICS) is used to categorize ICI businesses and organizations into sub-sectors for ease of data collection and reporting. The NAICS sub-sectors included in this study are: Accommodation and Food Services (NAICS code 72), Retail Trade (44-45), Manufacturing (31-33), Health Care and Social Assistance (62), and Public Administration (91). All businesses and organizations included in the study were customers of The City’s Commercial Collections service, except for one privately-serviced customer in the Accommodation and Food Services sub-sector that was added to provide better sector representation. A total of 115 samples are included in the dataset: 30 in Accommodation and Food Services, 35 in Retail Trade, 17 in Manufacturing, 25 in Health Care and Social Assistance, and 8 in Public Administration. The weight per cent for each sub-sector is the pooled average of samples collected in the four seasons of 2019. 

Waste Composition studies are periodically conducted by Waste and Recycling Services to help assess the performance of diversion and education programs and inform improvements and new program design.","official","chart","Help and Information",,"https://data.calgary.ca/d/ha9w-ngwc","https://data.calgary.ca/resource/ha9w-ngwc.json","2020-02-26T20:02:27.000","2022-01-20T21:33:34.000","2020-02-19T21:10:14.000","true","72","6",,,"See Terms of Use","The City of Calgary","https://www.calgary.ca/UEP/WRS/Pages/Garbage-collection-information/Residential-services/Garbage-Collection.aspx","65wd-2exm",,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Waste and Recycling Services","https://www.calgary.ca/UEP/WRS/Pages/Garbage-collection-information/Residential-services/Garbage-Collection.aspx","2019",,"The City of Calgary",,"No",
"abmn-5hw9","Parks Monuments","Monuments maintained by Calgary Parks or located on lands under Calgary Park’s stewardship.","official","map","Recreation and Culture",,"https://data.calgary.ca/d/abmn-5hw9","https://data.calgary.ca/resource/abmn-5hw9.json","2019-08-06T16:00:42.000","2022-05-25T19:42:22.000","2022-08-25T14:11:09.000","true","195","9",,,"See Terms of Use","The City of Calgary",,"hh57-r3mr","","Weekly",,"","https://data.calgary.ca/stories/s/u45n-7awa/","Calgary Parks","","",,"The City of Calgary","WGS84/Web Mercator","Yes",""
"ydpy-6ibn","Census By Community 2003","Census data is an official count of dwelling units and population within those units. The data is physically collected and may be supplemented with other information such as the periodic age/gender distribution data. This additional data allows for better interpretation of the population statistics. A community district is a fixed boundary within Calgary, created by and for the Corporation. It represents a distinct geographical area of the city that is determined through the Land Development/Subdivision Process and approved by Council.","official","map","Demographics","census,community","https://data.calgary.ca/d/ydpy-6ibn","https://data.calgary.ca/resource/ydpy-6ibn.json","2016-10-30T03:09:56.000","2020-07-06T18:40:52.000","2016-10-30T03:10:25.000","true","470","54",,,,,,"wavf-mkyy",,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office",,,,"The City of Calgary","EPSG:4326 WGS84","Yes","n/a"
"w2si-dd5s","Jobs by Area","This dataset contains the job opportunities with The City of Calgary. City of Calgary employees operate the facilities, deliver the services and run the programs that support our city. Our corporate vision is “working together to create and sustain a vibrant, healthy, safe and caring community.” If you have a passion for public service and want to make a difference in the lives of all Calgarians, consider coming to work with us.","official","chart","Government",,"https://data.calgary.ca/d/w2si-dd5s","https://data.calgary.ca/resource/w2si-dd5s.json","2019-11-29T16:32:59.000","2020-01-08T23:02:53.000","2020-05-25T14:05:08.000","true","250","6",,,"See Terms of Use","The City of Calgary",,"5fsi-n9xm","RSS feed","Daily",,,"https://data.calgary.ca/stories/s/u45n-7awa/","Human Resources","http://www.calgary.ca/cfod/hr/_layouts/listfeed.aspx?List=0b807320-2f6a-4c9f-8ec3-c11cb6dc739d&View=6ce66cd1-3cdd-4919-bcd5-282370ab117a",,,"The City of Calgary","WGS84/Web Mercator","No",
"3pvf-jc7s","Habitat","Identifies the plant communities and environments within the Natural areas maintained by Calgary Parks or located on lands under Calgary Parks Stewardship.","official","map","Environment","natural areas,parks","https://data.calgary.ca/d/3pvf-jc7s","https://data.calgary.ca/resource/3pvf-jc7s.json","2016-10-21T17:25:31.000","2021-02-20T01:18:47.000","2022-08-18T14:18:09.000","true","2297","351",,,"See Terms of Use","The City of Calgary",,"7tax-5vsg",,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Parks",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"kr4i-ggtk","2015-2018 Operating Budget Expenditures","City of Calgary Operating Budget by Department. These values are from the approved budget as at November 2014, and do not reflect budget adjustments since that date.<br /><br />Complete approved Action Plan 2015-2018: <a href=""http://www.calgary.ca/CA/fs/Documents/Action-Plan/Approved/Action-Plan-2015-2018-Complete-Approved.pdf"" target=""_blank"" rel=""nofollow external"">http://www.calgary.ca/CA/fs/Documents/Action-Plan/Approved/Action-Plan-2015-2018-Complete-Approved.pdf</a>","official","chart","Government",,"https://data.calgary.ca/d/kr4i-ggtk","https://data.calgary.ca/resource/kr4i-ggtk.json","2017-07-26T17:02:07.000","2020-02-20T22:36:44.000","2018-02-01T17:00:31.000","true","144","7",,,"See Terms of Use","The City of Calgary","http://calgary.ca/actionplan","pwur-wvcq",,,,,,,,,,,,,
"tn4h-h2h4","Central Business District Cordon Count 2014 Map","Every year in May, The City conducts the Central Business District (CBD) cordon count. The cordon count is performed at 31 locations around the CBD over a three week time period, collecting data on how people travel into and out of downtown Calgary. The CBD cordon circles the downtown with the Bow River to the north and the railway tracks to the south and from 11 Street in the west to the Elbow River in the east. For additional information please see About --> Source URL.<br />*Attachment is a summary of the inbound and outbound totals and mode of travel.*","official","map","Transportation/Transit",,"https://data.calgary.ca/d/tn4h-h2h4","https://data.calgary.ca/resource/tn4h-h2h4.json","2017-11-08T16:32:06.000","2020-02-20T22:36:10.000","2019-01-10T22:03:14.000","true","83","21",,,"See Terms of Use","The City of Calgary",,"hxeu-d57b",,,,,,,,,,,,,
"jrec-xzkq","Transit- Call Source 2016 Donut","","official","chart","Government","citizen-dashboard","https://data.calgary.ca/d/jrec-xzkq","https://data.calgary.ca/resource/jrec-xzkq.json","2016-08-22T17:47:49.000","2020-07-06T18:38:42.000","2018-02-06T22:56:36.000","true","382","443","3",,"See Terms of Use","The City of Calgary",,"h5nx-7iyn",,,,,,"Calgary Transit",,,,"The City of Calgary",,,
"i6vk-zby9","Top 10 Licensed dog breeds chart (Last 90 days)","Dog breed information is reported by dog owner upon licensing. Calgary Animal Services does not verify breed info or require proof of breed when collecting this information. Breed info data collected and housed by Animal Services is therefore unvetted and unconfirmed. Top 100 breeds are based on primary reported breed but do include both purebred and mixed breeds.","official","chart","Demographics",,"https://data.calgary.ca/d/i6vk-zby9","https://data.calgary.ca/resource/i6vk-zby9.json","2020-11-17T22:46:11.000","2021-10-06T21:49:06.000","2022-08-09T20:05:52.000","true","1280","0",,,"See Terms of Use","The City of Calgary",,"wi52-6nx6",,"Monthly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Community Standards",,,"October 2020","The City of Calgary",,"No",
"xdd6-amy9","Voting Subdivisions - 2018 Vote of the Electors","The voting subdivision defines the area served by a voting station where an elector casts their vote. These boundaries apply only to the regular voting subdivisions on Vote Day 2018 (November 13, 2018).","official","map","Government",,"https://data.calgary.ca/d/xdd6-amy9","https://data.calgary.ca/resource/xdd6-amy9.json","2018-11-12T22:18:40.000","2020-11-25T21:47:21.000","2018-11-12T22:16:14.000","true","94","18",,,"See Terms of Use","The City of Calgary",,"w4ed-w9ky",,,,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office",,,,"The City of Calgary","WGS84/Web Mercator","Yes",
"299k-kwmq","Airport Vicinity Protection Area","This dataset outlines the boundaries of the Airport Vicinity Protection Area. For more information, visit http://www.calgary.ca/PDA/pd/Pages/Calgary-Land-Use-bylaw-1P2007/Airport-vicinity-protection-area.aspx","official","map",,,"https://data.calgary.ca/d/299k-kwmq","https://data.calgary.ca/resource/299k-kwmq.json","2020-06-15T22:04:38.000","2020-11-25T21:43:09.000","2021-10-29T13:52:36.000","true","262","4",,,"See Terms of Use","The City of Calgary",,"hvhm-v5dn",,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Building Services",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"7wft-wewa","Central Business District Cordon Count 2015 Map","Every year in May, The City conducts the Central Business District (CBD) cordon count. The cordon count is performed at 31 locations around the CBD over a three week time period, collecting data on how people travel into and out of downtown Calgary. The CBD cordon circles the downtown with the Bow River to the north and the railway tracks to the south and from 11 Street in the west to the Elbow River in the east. For additional information see About --> Source URL.","official","map","Transportation/Transit",,"https://data.calgary.ca/d/7wft-wewa","https://data.calgary.ca/resource/7wft-wewa.json","2017-11-08T16:29:17.000","2020-02-20T22:43:01.000","2019-01-10T22:00:31.000","true","107","16",,,"See Terms of Use","The City of Calgary",,"5eng-mjuy",,,,,,,,,,,,,
"mpgu-3sys","Central Business District Cordon Count 2021 Map","Every year in May, The City conducts the Central Business District (CBD) cordon count. The cordon count is performed at 31 locations around the CBD over a four week time period, collecting data on how people travel into and out of downtown Calgary. The CBD cordon circles the downtown with the Bow River to the north and the railway tracks to the south and from 11 Street in the west to the Elbow River in the east. These data represent the total number of persons entering (inbound) and exiting (outbound) at each location, by modes, during a 16 hour time period. This raw dataset is NOT normalized to average weekday. It is a snapshot of the inbound and outbound activity on a single day at these locations and reflects conditions specific to that day such as construction, lane closures, weather, etc. Therefore, data may not be directly comparable between locations or years.
*Attachment is a summary of the inbound and outbound totals and mode of travel.* For additional information on cordon counts, see <a href=""https://www.calgary.ca/transportation/tp/planning/transportation-data/central-business-district-cordon-count.html"">Central Business District Cordon Count</a>.","official","map","Transportation/Transit",,"https://data.calgary.ca/d/mpgu-3sys","https://data.calgary.ca/resource/mpgu-3sys.json","2022-01-26T21:45:20.000","2022-01-26T21:47:29.000","2022-01-26T21:32:20.000","true","86","15",,,"See Terms of Use","The City of Calgary",,"q6ss-6wna",,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Planning","http://www.calgary.ca/Transportation/TP/Pages/Planning/Transportation-Data/Central-Business-District-Cordon-Count.aspx","May 11-June 24, 2021",,"The City of Calgary","WGS84/Web Mercator","Yes",
"4286-vnsg","Historical Community Populations and Dwelling Counts","The population, occupied dwelling count, and person per unit calculation of Calgary communities since 1968. <br /><br />These data are collected from different sources and may be based on community boundaries that do not align perfectly with current boundaries. Data from 1968-1977 and 2016-present reflect community boundaries in those years. Data from 1978-2015 are based on the community boundaries in 2016. Where community boundaries have changed substantially over time, this is captured in the ""notes"" column. Population and dwelling unit totals do not include ""Residual Sub Areas"", so they may differ slightly from the totals published in official Civic Census records.","official","chart","Demographics",,"https://data.calgary.ca/d/4286-vnsg","https://data.calgary.ca/resource/4286-vnsg.json","2018-03-14T22:42:04.000","2021-02-02T20:38:13.000","2018-03-13T21:23:40.000","true","770","17",,,"See Terms of Use","The City of Calgary",,"jtpc-xgsh",,,,,,,,,,,,,
"6cni-2se9","Census By Ward 2006","Census data is an official count of dwelling units and population within those units. The data is physically collected and may be supplemented with other information such as the periodic age/gender distribution data. This additional data allows for better interpretation of the population statistics. Data is presented by ward boundaries, the electoral areas represented by one Alderman.","official","map","Demographics","census,ward","https://data.calgary.ca/d/6cni-2se9","https://data.calgary.ca/resource/6cni-2se9.json","2016-10-30T01:28:02.000","2020-04-09T16:58:20.000","2016-10-30T01:28:27.000","true","424","85",,,"See Terms of Use","The City of Calgary",,"5tdg-3k43",,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office",,,,"The City of Calgary","EPSG:4326 WGS84","Yes","n/a"
"67ga-e47m","Bike and Pedestrian Counts Locations","Daily bicycle and pedestrian counts are available from sensors set up on the Peace Bridge, cycle tracks and Stephen Avenue. Using an Eco-Counter machine, cyclists are detected using loops embedded in the pavement. The data provides the locations. The data for these locations is in the Bike and Pedestrian Counts dataset - https://data.calgary.ca/Transportation-Transit/Bike-and-Pedestrian-Counts/pede-tz7g","official","map","Transportation/Transit",,"https://data.calgary.ca/d/67ga-e47m","https://data.calgary.ca/resource/67ga-e47m.json","2020-05-01T19:55:33.000","2020-05-01T21:18:46.000","2021-04-28T19:40:26.000","true","371","25",,,"See Terms of Use","The City of Calgary",,"uwis-xpm2",,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Planning",,,,"The City of Calgary","WGS84/Web Mercator","Yes",
"mhqb-ca5d","Calgary Eats Farm Stand Program Locations","Points of sale of local produced food in Calgary.  This is part of the Calgary EATS! Food Action Plan endorsed by City Council in 2012.","official","map","Services and Amenities",,"https://data.calgary.ca/d/mhqb-ca5d","https://data.calgary.ca/resource/mhqb-ca5d.json","2021-12-14T23:49:14.000","2021-12-16T17:36:31.000","2022-08-01T20:00:35.000","true","156","15",,,"See Terms of Use","The City of Calgary",,"ipm6-y48y",,"Semiannual",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Growth Strategies",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"ier7-sgv8","Traffic Incidents Archive 2017 Point Map","An archive of traffic incidents within The City of Calgary. New data is updated every 10 minutes. See Source URL for RSS feed.","official","map","Transportation/Transit","archive,incident,log,traffic","https://data.calgary.ca/d/ier7-sgv8","https://data.calgary.ca/resource/ier7-sgv8.json","2017-01-18T21:30:13.000","2017-08-16T14:54:23.000","2018-01-19T21:30:45.000","true","877","577","5725",,"See Terms of Use","The City of Calgary",,"himp-urp7",,,,"Jan 10, 2017","https://data.calgary.ca/stories/s/u45n-7awa/","Transportation Planning","http://www.calgary.ca/Transportation/Roads/Pages/Traffic/Advisories-closures-and-detours/Calgary-traffic-report.aspx?showRss=Incident",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"dtni-ynwp","SDAB Decisions Comparison","This file lists SDAB decisions since 2014. Additional information about the Subdivision and Development Appeal Board can be found at the Subdivision and Development Appeal Board page on calgary.sdab.ca.","official","chart","Government",,"https://data.calgary.ca/d/dtni-ynwp","https://data.calgary.ca/resource/dtni-ynwp.json","2018-08-22T19:43:25.000","2020-02-20T22:38:21.000","2022-08-25T19:30:18.000","true","103","12",,,"See Terms of Use","The City of Calgary",,"m84u-n3rp",,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office","http://www.calgarysdab.ca/","2014-Present",,"The City of Calgary","WGS84/Web Mercator","Yes",
"2u52-b8mx","Multi Family Garbage Composition","Waste Composition studies are periodically conducted by Waste and Recycling Services to help assess the performance of diversion and education programs and inform improvements and new program design.  This dataset is for garbage bin waste from multi-family complexes, and represents the pooled average of samples in each of the four seasons of 2019 (40 samples).  The multi-family developments sampled included both low rise and high rise types, and all were customers of The City’s Commercial Collections service.  The weight per cent composition is provided for a number of material categories and subcategories.","official","filter","Help and Information","garbage,waste,waste composition","https://data.calgary.ca/d/2u52-b8mx","https://data.calgary.ca/resource/2u52-b8mx.json","2020-02-25T18:28:55.000","2022-01-20T21:28:48.000","2020-02-19T21:10:14.000","true","108","32","61",,"See Terms of Use","The City of Calgary","https://www.calgary.ca/UEP/WRS/Pages/Garbage-collection-information/Residential-services/Garbage-Collection.aspx","p2fv-5peq",,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Waste and Recycling Services","https://www.calgary.ca/UEP/WRS/Pages/Garbage-collection-information/Residential-services/Garbage-Collection.aspx","2019",,"The City of Calgary",,"No",
"c7yq-spia","Transit- Person Crime Rate column","","official","chart","Transportation/Transit","citizen-dashboard","https://data.calgary.ca/d/c7yq-spia","https://data.calgary.ca/resource/c7yq-spia.json","2016-08-22T15:58:23.000","2022-01-20T21:55:50.000","2017-01-24T21:53:19.000","true","451","477","6",,"See Terms of Use",,,"b6q3-smff",,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Transit",,,,"The City of Calgary",,"No",
"mdxk-mccm","Calgary Seniors Directory Service Categories Pie Chart","This dataset contains a list of services for Calgary seniors.","official","chart","Services and Amenities","addiction,legal,organizations,seniors,services","https://data.calgary.ca/d/mdxk-mccm","https://data.calgary.ca/resource/mdxk-mccm.json","2016-11-13T23:06:02.000","2020-07-06T18:35:39.000","2016-12-05T20:38:13.000","true","363","499","0",,"See Terms of Use","The City of Calgary","https://informalberta.ca/public/common/gettingListed.do","jrtv-xvvd",,,,,"https://data.calgary.ca/stories/s/u45n-7awa/","Calgary Community Standards","http://www.calgary.ca/",,,"The City of Calgary","WGS84/Web Mercator",,
"xxwt-fdh5","Census By Ward 2008","Census data is an official count of dwelling units and population within those units. The data is physically collected and may be supplemented with other information such as the periodic age/gender distribution data. This additional data allows for better interpretation of the population statistics. Data is presented by ward boundaries, the electoral areas represented by one Alderman.","official","dataset","Demographics",,"https://data.calgary.ca/d/xxwt-fdh5","https://data.calgary.ca/resource/xxwt-fdh5.json","2016-10-30T01:32:45.000","2021-08-03T16:03:01.000","2016-10-30T01:33:07.000","false","78","51","14","126","See Terms of Use","The City of Calgary",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office",,,,"The City of Calgary","EPSG:4326 WGS84","Yes","n/a"
"da6k-wpxb","Parks Sport Equipment","Identifies the types of Playground Equipment maintained by Calgary Parks or located on lands under Calgary Parks Stewardship.","official","dataset","Recreation and Culture","parks,playground","https://data.calgary.ca/d/da6k-wpxb","https://data.calgary.ca/resource/da6k-wpxb.json","2016-07-05T21:04:02.000","2022-08-25T14:10:42.000","2022-08-25T14:11:27.000","false","440","291","3992","24","See Terms of Use","The City of Calgary",,,,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Parks",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"tp6q-x2v7","Regulatory Flood Map (Bylaw Flood Hazard)","Calgary’s Regulatory Flood Map shows the floodway, flood fringe and overland flood zones. The map is used for land planning purposes, showing the designated flood zones where various development and building regulations apply. The map shows the regulatory flood zones for the Bow River, Elbow River, Nose Creek and West Nose Creek. An annotation file is provided separately as an attachment (see ""About"" menu"").

Designated flood elevations (or steplines) associated with these zones are available separately. 

For more on the development and building regulations that apply in each designated flood zone, please refer to Calgary’s Land Use Bylaw, Part 3 Division 3.  http://www.calgary.ca/PDA/pd/Pages/Calgary-Land-Use-bylaw-1P2007/Calgary-Land-Use-Bylaw-1P2007.aspx 

Are you building or renovating? 
If you are building or renovating, check the regulatory flood map on this page, and the 1:100 year inundation map (from Flooding in Calgary: Maps http://www.calgary.ca/UEP/Water/Pages/Flood-Info/Calgary-flood-maps/Flood-maps.aspx) to see if your property is in a flood risk zone.  Since late 2011, property owners have been advised of both the official designated flood elevation per the Land Use Bylaw (based on this regulatory flood map) and the most up to date recommended flood elevation (based on the updated 1:100 year inundation map) for their specific property.
For Calgary's River Flood story, see: https://maps.calgary.ca/RiverFlooding/","official","dataset","Environment","100 year,bylaw,flood,floodplain,floodway,fringe,hazard,overland,risk,river","https://data.calgary.ca/d/tp6q-x2v7","https://data.calgary.ca/resource/tp6q-x2v7.json","2018-07-16T20:12:53.000","2021-11-04T15:54:11.000","2018-07-16T20:16:04.000","false","1895","458","1144","4","See Terms of Use",,,,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Water Resources and Water Services","http://www.calgary.ca/UEP/Water/Pages/Flood-Info/Calgary-flood-maps/Flood-maps.aspx#hazard",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"rj5g-t6d2","Parks Plumbing Fixtures Map","Describes the types of Fixtures which provide water to washrooms, drinking fountains, fill up stations and water features maintained by Calgary Parks or located on lands under Calgary Parks Stewardship.","official","map","Recreation and Culture",,"https://data.calgary.ca/d/rj5g-t6d2","https://data.calgary.ca/resource/rj5g-t6d2.json","2018-09-06T19:38:54.000","2022-05-25T19:56:15.000","2022-08-25T14:10:31.000","true","221","29",,,"See Terms of Use","The City of Calgary",,"jjkg-kv4n",,,,,"https://data.calgary.ca/stories/s/u45n-7awa/","Calgary Parks",,,,"The City of Calgary","WGS84/Web Mercator","Yes",
"kymh-8ust","DETAIL","Shows further details of the sample conducted.  Including the number of passengers on and off at stop level.  Note: a record will only be written when the bus door opens/closes
This file was made available to facilitate the 2019 CUTA conference hackathon, and therefore may not be updated.
20180507-20180625 and 20190506-20190623 data only.","official","dataset","Transportation/Transit",,"https://data.calgary.ca/d/kymh-8ust","https://data.calgary.ca/resource/kymh-8ust.json","2019-09-26T20:48:48.000","2020-08-11T22:05:23.000","2019-10-01T20:10:09.000","false","363","54","14021106","35","See Terms of Use","The City of Calgary",,,"Automated Passenger Counter (APC)","None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Transit",,"20180507-20180625 and 20190506-20190623",,"The City of Calgary","WGS84/Web Mercator","Yes",
"jmxk-vr5m","2015 Normalized Bike 16h Volumes","The data in this map are 2-way 16h bike volumes collected on a single weekday in 2015, factored to represent the average September/October volume. Factors were calculated based on 13 automated count stations.","official","map","Transportation/Transit","bike,cbd,volumes","https://data.calgary.ca/d/jmxk-vr5m","https://data.calgary.ca/resource/jmxk-vr5m.json","2017-05-25T15:10:34.000","2022-03-08T14:49:57.000","2017-09-29T22:59:32.000","true","719","112",,,"See Terms of Use","The City of Calgary",,"5cuw-vu5g",,"Annual",,"2016-April","https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Planning","http://www.calgary.ca/Transportation/TP/Documents/cycling/2015-Centre-City-Normailzed-Bicycle-Volume-Map.pdf",,,"The City of Calgary","WGS84/Web Mercator","Yes","2016-April"
"dg68-2qx3","Tree Canopy coverage map 2020","Tree Canopy contains polygons outlining the extent of tree cover for all land within the City of Calgary. The tree canopy was derived by Remote Sensing software using City of Calgary Orthophotos and Lidar. The resulting data was then quality controlled and edited using various photogrammetric and processing tools.","official","map","Environment",,"https://data.calgary.ca/d/dg68-2qx3","https://data.calgary.ca/resource/dg68-2qx3.json","2021-01-21T18:45:23.000","2022-07-27T22:06:43.000","2021-01-21T16:42:52.000","true","758","3",,,"See Terms of Use","The City of Calgary",,"eymx-4za9",,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Corporate Analytics and Innovation",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"kvbq-pgje","Sport Barriers","Types of Sports Barriers maintained by Calgary Parks or located on lands under Calgary Park’s stewardship.","official","dataset","Recreation and Culture",,"https://data.calgary.ca/d/kvbq-pgje","https://data.calgary.ca/resource/kvbq-pgje.json","2016-08-12T20:50:08.000","2022-08-25T14:19:25.000","2022-08-25T14:19:30.000","false","426","238","1410","13","See Terms of Use","The City of Calgary",,,,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Parks",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"d3xr-mc4m","Parks Water Bodies","This dataset identifies the Natural Water Bodies on lands under Calgary Parks Stewardship. It can be a flowing type of water i.e. STREAM or some type of body of water i.e. NATURAL POND.  Types of WATER BODIES are: CREEK – CONSTRUCTION,  NATURAL CREEK OR STREAM, NATURAL RIVER, OXBOW, NATURAL LAKE, NATURAL POND, SPRING, and WETLAND.","official","dataset","Environment","creek,environmental,pond,stream,water,wetland","https://data.calgary.ca/d/d3xr-mc4m","https://data.calgary.ca/resource/d3xr-mc4m.json","2020-10-30T18:51:38.000","2021-12-02T17:18:40.000","2021-07-05T19:55:49.000","false","737","118","154","11","See Terms of Use","The City of Calgary",,,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Parks",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"88gz-e4vq","Construction Detours Spatial Lens","<div>Construction detours within The City of Calgary updated twice a day. (3 am and 3 pm)
See Source URL for RSS feed which updates more regularly.</div>","official","datalens","Transportation/Transit","construction,detour","https://data.calgary.ca/view/88gz-e4vq",,"2016-05-30T22:47:06.000","2017-11-13T22:40:02.000","2022-08-28T11:25:46.000","true","1646","24",,,"See Terms of Use","The City of Calgary",,"w8zq-79bq",,,,,"https://data.calgary.ca/stories/s/u45n-7awa/","Transportation Infrastructure","http://www.calgary.ca/Transportation/Roads/Pages/Traffic/Advisories-closures-and-detours/Calgary-traffic-report.aspx?showRss=Construction",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"kbtk-epus","Traffic Control Signals in Communities","This dataset contains the locations of traffic signals that are maintained by the City of Calgary. For more information, see http://www.calgary.ca/Transportation/Roads/Pages/Traffic/Traffic-signals-and-streetlights/Traffic-signals.aspx","official","map","Health and Safety",,"https://data.calgary.ca/d/kbtk-epus","https://data.calgary.ca/resource/kbtk-epus.json","2018-03-14T22:54:50.000","2021-04-01T22:17:10.000","2022-08-28T11:25:45.000","true","381","55",,,"See Terms of Use","The City of Calgary",,"qr97-4jvx",,,,,,,,,,,,,
"4evm-wx9a","Social Disorder Statistics","Social disorder data is provided monthly by Corporate Security and covers physical security operations within nine-block radius of City Hall and the Municipal Complex. Data reflects incidents and activity reported by City of Calgary security staff. Any resulting criminal or bylaw charges are not tracked within this dataset. Data sets posted may change over time.","official","dataset","Health and Safety","bylaw,crime,emergency,operations,security","https://data.calgary.ca/d/4evm-wx9a","https://data.calgary.ca/resource/4evm-wx9a.json","2021-03-11T23:11:03.000","2022-08-01T16:01:36.000","2022-08-01T16:01:38.000","false","523","85","8414","14","See Terms of Use","The City of Calgary",,,,"Monthly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Manager's Office",,,,"The City of Calgary","WGS84/Web Mercator","Yes",
"96yc-fb49","Social Disorder Statistics Map","Social disorder data is provided monthly by Corporate Security and covers physical security operations within nine-block radius of City Hall and the Municipal Complex. Data reflects incidents and activity reported by City of Calgary security staff. Any resulting criminal or bylaw charges are not tracked within this dataset. Data sets posted may change over time.","official","map","Health and Safety",,"https://data.calgary.ca/d/96yc-fb49","https://data.calgary.ca/resource/96yc-fb49.json","2021-03-17T19:49:19.000","2021-05-17T17:51:04.000","2022-08-01T16:01:38.000","true","264","17",,,"See Terms of Use","The City of Calgary",,"4evm-wx9a",,"Monthly",,,"https://data.calgary.ca/stories/s/u45n-7awa/","City Manager's Office",,,,"The City of Calgary","WGS84/Web Mercator","Yes",
