"reason_subcategory","reason_category","street_number","street_direction","street_name","street_type","city","arrive_datetime","clear_datetime","latitude","longitude","property_use","incident_type","incident_type_code"
"Medical - ALS","Medical","2400","E","JASMINE","CIR","MESA","2007-02-16T11:06:00.000","2007-02-16T12:16:59.000","33.4490717878981","-111.779372754298","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","200","N","POWER","RD","MESA","2007-02-16T09:52:46.000","2007-02-16T10:09:35.000","33.4189028398862","-111.684567042095","Outside or special property, Other                ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","300","W","BROWN","RD","MESA","2007-02-16T16:26:59.000","2007-02-16T16:47:00.000","33.4352935114963","-111.836963547609","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","6600","E","SOUTHERN","AVE","MESA","2007-02-16T14:59:59.000","2007-02-16T15:15:37.000","33.3941008041452","-111.689004848027","Department or discount store                      ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1600","W","60 SUPERSTITION","FRWY","MESA","2007-02-16T12:51:01.000","2007-02-16T12:56:07.000",,,"Residential, Other                                ","Motor Vehicle Accident with no injuries           ","324 "
"Medical - ALS","Medical","6200","E","ARBOR","AVE","MESA","2007-02-16T19:09:19.000","2007-02-16T19:24:31.000","33.4130031468206","-111.697980517348","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Structure","Fire","600","S","34TH","ST","MESA","2007-02-16T12:40:29.000","2007-02-16T12:45:09.000","33.4045141712417","-111.757720050882","1 or 2 family dwelling                            ","Smoke scare, odor of smoke                        ","651 "
"Medical - ALS","Medical","2000","S","VAL VISTA","DR","MESA","2007-02-16T16:56:06.000","2007-02-16T17:09:41.000","33.3792754423361","-111.754128442336","Clinics, doctors offices, hemodialysis cntr, other","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2000","N","COUNTRY CLUB","DR","MESA","2007-02-16T23:17:06.000","2007-02-16T23:34:59.000","33.45159314072","-111.839826425199","Street or road in commercial area                 ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1100","S","ELLSWORTH","RD","MESA","2007-02-16T07:35:12.000","2007-02-16T07:57:09.000","33.3944251028797","-111.632841936635","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","400","S","QUINN",,"MESA","2007-02-16T16:33:54.000","2007-02-16T17:44:46.000",,,"Residential, Other                                ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","1600","N","GILBERT","RD","MESA","2007-02-16T04:18:25.000","2007-02-16T04:21:56.000","33.4444174417312","-111.787819941731","Outside or special property, Other                ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","100","S","63RD","ST","MESA","2007-02-16T12:05:01.000","2007-02-16T12:35:34.000","33.4137334045284","-111.695352513101","Clinics, doctors offices, hemodialysis cntr, other","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1800","E","BASELINE","RD","MESA","2007-02-16T18:46:05.000","2007-02-16T18:56:01.000","33.379124467419","-111.792693532581",,,"39  "
"Medical - ALS","Medical","11000","E","NARANJA","AVE","MESA","2007-02-16T15:15:34.000","2007-02-16T15:32:31.000","33.3654822123856","-111.596463865316","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","300","W","9TH","PL","MESA","2007-02-16T15:42:04.000","2007-02-16T15:52:42.000","33.4324218737148","-111.839014636482","1 or 2 family dwelling                            ","Assist police or other governmental agency        ","551 "
"Medical - ALS","Medical","3100","S","CORTLAND","CIR","MESA","2007-02-16T04:35:11.000","2007-02-16T04:50:01.000","33.3588354674175","-111.628099358988","None                                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","100","E","INGLEWOOD","ST","MESA","2007-02-16T02:19:03.000","2007-02-16T02:39:15.000","33.4474165201828","-111.828987284907","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1800","S","CITRUS COVE",,"MESA","2007-02-16T17:37:07.000","2007-02-16T17:54:54.000",,,,,"32  "
"Fire-Other","Fire","1000","S","LONGMORE",,"MESA","2007-02-16T03:42:08.000","2007-02-16T03:53:36.000",,,"Multifamily dwelling                              ","Alarm system activation, no fire - unintentional  ","745 "
"Medical - ALS","Medical","9300","E","ONZA","AVE","MESA","2007-02-16T23:05:45.000","2007-02-16T23:23:23.000","33.3627438442304","-111.633585752387","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1500","S","ELLSWORTH","RD","MESA","2007-02-16T20:30:34.000","2007-02-16T20:50:56.000","33.3882465255433","-111.632830942253","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","300","S","RECKER","RD","MESA","2007-02-16T21:33:18.000","2007-02-16T22:13:30.000","33.4104175579431","-111.702027442057","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","600","W","MAIN","ST","MESA","2007-02-16T09:04:30.000","2007-02-16T09:18:07.000","33.4152144957257","-111.844233995726","Hotel/motel, commercial                           ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","3300","E","INVERNESS","AVE","MESA","2007-02-16T16:54:16.000","2007-02-16T17:19:04.000","33.3829404704096","-111.76049152959",,,"32  "
"Medical - ALS","Medical","2500","N","LOMA VISTA",,"MESA","2007-02-16T22:06:27.000","2007-02-16T22:34:44.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","5800","E","BROWN","RD","MESA","2007-02-16T22:10:01.000","2007-02-16T22:14:53.000","33.4374414337901","-111.706191197865","Multifamily dwelling                              ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","5200","E","UNIVERSITY","DR","MESA","2007-02-16T00:26:56.000","2007-02-16T00:39:59.000","33.422819508223","-111.718651919095","Convenience store                                 ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","3700","E","MCLELLAN","RD","MESA","2007-02-16T19:49:17.000","2007-02-16T20:09:39.000","33.4446465526487","-111.750699473675","Resd. Care Facility - 6 to 10                     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1000","S","DOBSON","RD","MESA","2007-02-16T05:36:49.000","2007-02-16T05:58:28.000","33.396669","-111.874660942176","Residential, Other                                ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2200","E","60 SUPERSTITION","FRWY","MESA","2007-02-16T16:19:08.000","2007-02-16T16:22:01.000",,,"Highway or divided highway                        ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","8700","E","CRESCENT","AVE","MESA","2007-02-16T11:31:19.000","2007-02-16T11:41:44.000","33.4065739808556","-111.643041008277","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","10500","E","OBISPO","AVE","MESA","2007-02-16T23:50:24.000","2007-02-17T00:18:22.000","33.362321454257","-111.60839610273","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - Complex","Medical","800","S","DEL RANCHO",,"MESA","2007-02-16T23:17:04.000","2007-02-16T23:40:48.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Structure","Fire","7100","E","MCKELLIPS","RD","MESA","2007-02-16T10:24:40.000","2007-02-16T10:49:31.000","33.4516183257106","-111.677656777545","Educational, Other                                ","Cooking fire, confined to container               ","113 "
"Medical - ALS","Medical","10500","E","BROADWAY","RD","MESA","2007-02-16T11:36:31.000","2007-02-16T12:16:54.000","33.4079154899967","-111.604566214798","Street, Other                                     ","Motor vehicle accident with injuries              ","322 "
"Medical - ALS","Medical","6500","E","SUPERSTITION SPRINGS","BLVD","MESA","2007-02-16T23:52:47.000","2007-02-17T00:12:05.000","33.38444","-111.692558","Mercantile, business, Other                       ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","800","W","MAIN","ST","MESA","2007-02-16T09:19:13.000","2007-02-16T09:25:54.000","33.4151954548503","-111.84836601454","Vehicle parking area                              ","Lock-in (if lock out , use 511 )                  ","331 "
"Medical - BLS","Medical","100","N","GREENFIELD","RD","MESA","2007-02-16T12:04:15.000","2007-02-16T12:34:44.000","33.4173969705357","-111.736488441984","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","6200","E","ENCANTO","ST","MESA","2007-02-16T20:54:20.000","2007-02-16T21:08:50.000","33.4335850475037","-111.69803191974","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","6200","E","ARBOR","AVE","MESA","2007-02-16T14:23:46.000","2007-02-16T14:28:49.000","33.4130031468206","-111.697980517348","24-hour care Nursing homes, 4 or more persons     ","No Incident found on arrival at dispatch address  ","622 "
"Medical - BLS","Medical","3000","S","GREENWOOD",,"MESA","2007-02-16T06:55:27.000","2007-02-16T07:19:49.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1900","N","COUNTRY CLUB","DR","MESA","2007-02-16T23:21:31.000","2007-02-16T23:47:33.000","33.4497673401004","-111.839832983393","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","3000","S","GREENWOOD",,"MESA","2007-02-16T18:17:10.000","2007-02-16T18:34:41.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","300","W","HAMPTON","AVE","MESA","2007-02-16T08:16:38.000","2007-02-16T08:18:37.000","33.3890273376483","-111.837904243602","Residential street, road or residential driveway  ","No Incident found on arrival at dispatch address  ","622 "
"Medical - BLS","Medical","300","S","EXTENSION","RD","MESA","2007-02-16T09:43:30.000","2007-02-16T10:00:28.000","33.40912264194","-111.848404511871","Clinic, clinic-type infirmary                     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","6200","E","ARBOR","AVE","MESA","2007-02-16T10:45:54.000","2007-02-16T11:03:29.000","33.4130031468206","-111.697980517348","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","500","N","VINEYARD",,"MESA","2007-02-16T17:47:59.000","2007-02-16T18:07:36.000",,,"Vehicle parking area                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","5800","E","MARLIN","PL","MESA","2007-02-16T08:29:35.000","2007-02-16T08:46:08.000","33.4610016175217","-111.705442040216","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","6200","E","BROADWAY","RD","MESA","2007-02-16T01:21:23.000","2007-02-16T01:40:29.000","33.4086178618427","-111.701901883617","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","7200","E","BROADWAY","RD","MESA","2007-02-16T08:42:15.000","2007-02-16T08:50:49.000","33.4079874900532","-111.675815009947","Outside or special property, Other                ","Good intent call, Other                           ","600 "
"Medical - BLS","Medical","8200","E","NOPAL","AVE","MESA","2007-02-16T03:28:45.000","2007-02-16T03:54:21.000","33.3659930704639","-111.65710365929","None                                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","700","E","9TH","AVE","MESA","2007-02-16T09:57:27.000","2007-02-16T10:20:37.000","33.398843482879","-111.816014260819","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","2600","S","ACANTHUS",,"MESA","2007-02-16T09:19:21.000","2007-02-16T09:44:24.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","5000","E","MAIN","ST","MESA","2007-02-16T09:50:50.000","2007-02-16T10:11:01.000","33.4156891291612","-111.723812283408","Residential street, road or residential driveway  ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","7400","E","MAIN","ST","MESA","2007-02-16T07:50:44.000","2007-02-16T08:09:32.000","33.4155027229774","-111.671684232142","Street or road in commercial area                 ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","7200","E","BROADWAY","RD","MESA","2007-02-16T17:26:24.000","2007-02-16T18:03:09.000","33.4079874900532","-111.675815009947","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","2100","E","BROWN","RD","MESA","2007-02-16T11:04:06.000","2007-02-16T11:23:58.000","33.4372645130452","-111.785835486955","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","100","N","ROBSON",,"MESA","2007-02-16T22:40:53.000","2007-02-16T22:57:13.000",,,"Residential, Other                                ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","800","S","MESA","DR","MESA","2007-02-16T15:59:03.000","2007-02-16T16:08:24.000","33.400543439459","-111.823026808213","Residential, Other                                ","Lock-in (if lock out , use 511 )                  ","331 "
"Medical - BLS","Medical","1300","W","8TH","ST","MESA","2007-02-16T21:14:14.000","2007-02-16T21:20:31.000","33.42942","-111.85901","1 or 2 family dwelling                            ","Public service assistance, Other                  ","550 "
"Medical - BLS","Medical","8100","E","LINDNER","AVE","MESA","2007-02-16T20:08:14.000","2007-02-16T20:25:19.000","33.3768893835665","-111.658583938185","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","2300","E","KENWOOD","ST","MESA","2007-02-16T17:58:53.000","2007-02-16T18:15:26.000","33.4546813900432","-111.781418467574","Residential street, road or residential driveway  ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1000","W","MAIN","ST","MESA","2007-02-16T21:03:22.000","2007-02-16T21:15:04.000","33.4151144365134","-111.852790407548","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1400","N","COUNTRY CLUB","DR","MESA","2007-02-16T09:58:45.000","2007-02-16T10:25:35.000","33.4407617671523","-111.839916061325","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1400","E","UNIVERSITY","DR","MESA",,"2007-02-16T21:15:17.000","33.4225412628259","-111.800933772084",,"Medical Call (Non Vehicle Acc) - Cancelled enroute","6117"
"Fire-Other","Fire","2000","W","BASELINE","RD","MESA",,"2007-02-16T22:16:06.000","33.3787009184664","-111.877890009526",,"Service Call - Cancelled enroute                  ","6119"
"Fire-Other","Fire","900","S","COUNTRY CLUB","DR","MESA",,"2007-02-16T22:20:05.000","33.3656681562522","-111.841983138132",,"Smoke Check - Cancelled enroute                   ","6115"
"Fire-Other","Fire","10200","E","MADERO","AVE","MESA",,"2007-02-16T14:12:42.000","33.3716031296054","-111.614009443816",,"System or Detector Malfunction - Cancelled enroute","6112"
"Medical - ALS","Medical","100","N","GREENFIELD","RD","MESA",,"2007-02-16T11:27:09.000","33.4173969705357","-111.736488441984","24-hour care Nursing homes, 4 or more persons     ","Rescue, EMS incident, other                       ","300 "
"Fire-Other","Fire","4800","E","BASELINE","RD","MESA",,"2007-02-16T11:23:42.000","33.3793173546491","-111.730456236023",,,"70  "
"Fire-Other","Fire","700","S","ALMA SCHOOL","RD","MESA",,"2007-02-16T16:54:52.000","33.4019506113802","-111.856991445251","Multifamily dwelling                              ","Service Call, other                               ","500 "
"Fire-Other","Fire","11500","E","UNIVERSITY","DR","MESA",,"2007-02-16T19:51:28.000","33.4224046563026","-111.582971901124",,"Dispatch Cancel/Never Dispatched/Test/Dup         ","9001"
"Fire-Other","Fire","6200","E","ARBOR","AVE","MESA",,"2007-02-16T09:22:42.000","33.4130031468206","-111.697980517348",,"Unitentional System/Detector - Cancelled enroute  ","6113"
"Fire-Other","Fire","1400","N","202 RED MOUNTAIN","OFF","MESA",,"2007-02-16T04:48:51.000","33.47059","-111.674904",,"Dispatch Cancel/Never Dispatched/Test/Dup         ","9001"
"Medical - ALS","Medical","7000","E","SOUTHERN","AVE","MESA","2007-02-16T09:41:37.000","2007-02-16T09:58:45.000","33.3934150464379","-111.680399130554","Police station                                    ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","1700","S","EXTENSION","RD","MESA",,"2007-02-15T21:37:11.000","33.3837185221875","-111.848763440626",,"Dispatch Cancel/Never Dispatched/Test/Dup         ","9001"
"Fire-Other","Fire","4100","E","ADOBE","ST","MESA",,"2007-02-15T15:17:37.000","33.4300780148244","-111.742502489767",,"Unitentional System/Detector - Cancelled enroute  ","6113"
"Fire-Other","Fire","1200","S","ALMA SCHOOL","RD","MESA",,"2007-02-15T14:31:25.000","33.3929395577859","-111.857398942214",,"Unitentional System/Detector - Cancelled enroute  ","6113"
"Fire-Other","Fire","6600","E","SOUTHERN","AVE","MESA",,"2007-02-15T13:58:45.000","33.3941008041452","-111.689004848027",,"Unitentional System/Detector - Cancelled enroute  ","6113"
"Fire-Other","Fire","1200","S","POWER","RD","MESA",,"2007-02-15T08:35:28.000","33.3939034068401","-111.684901282508","Outside or special property, Other                ","No Incident found on arrival at dispatch address  ","622 "
"Medical - BLS","Medical","700","E","BROADWAY","RD","MESA","2007-02-16T00:04:33.000","2007-02-16T00:21:43.000","33.4078892130281","-111.817043744088","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","3300","N","ST ELIAS",,"MESA","2007-02-15T18:56:58.000","2007-02-15T19:03:16.000",,,"1 or 2 family dwelling                            ","Lock-in (if lock out , use 511 )                  ","331 "
"Medical - BLS","Medical","1700","S","STAPLEY","DR","MESA","2007-02-15T05:28:17.000","2007-02-15T05:49:46.000","33.3824234632627","-111.806175405275","Mercantile, business, Other                       ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","300","W","HAMPTON","AVE","MESA","2007-02-15T14:48:17.000","2007-02-15T15:58:32.000","33.3890273376483","-111.837904243602","Hotel/motel, commercial                           ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1400","W","SOUTHERN","AVE","MESA","2007-02-15T12:18:24.000","2007-02-15T12:33:37.000","33.3932221839936","-111.861953907115","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","4800","E","MAIN","ST","MESA","2007-02-15T19:01:22.000","2007-02-15T19:04:16.000","33.4156558196024","-111.727664329639","Vehicle parking area                              ","Public service                                    ","553 "
"Medical - BLS","Medical","6500","E","BROADWAY","RD","MESA","2007-02-15T20:16:19.000","2007-02-15T20:46:50.000","33.4087353149011","-111.6905676929","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","100","S","GREENFIELD","RD","MESA","2007-02-15T17:37:18.000","2007-02-15T17:55:16.000","33.4135564420183","-111.736488442018","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","100","N","GREENFIELD","RD","MESA","2007-02-15T09:49:29.000","2007-02-15T09:59:28.000","33.4173969705357","-111.736488441984","1 or 2 family dwelling                            ","Good intent call, Other                           ","600 "
"Medical - BLS","Medical","100","N","74TH","ST","MESA","2007-02-15T23:12:24.000","2007-02-15T23:23:17.000","33.4166782110736","-111.671804518005","Vehicle parking area                              ","Lock-in (if lock out , use 511 )                  ","331 "
"Medical - BLS","Medical","6700","E","BROADWAY","RD","MESA","2007-02-15T22:18:06.000","2007-02-15T22:33:12.000","33.4087344906394","-111.687469470142","Vehicle parking area                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","300","S","63RD","ST","MESA","2007-02-15T15:37:26.000","2007-02-15T15:49:39.000","33.410323093835","-111.694729073049","Vehicle parking area                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","9200","E","GUADALUPE","RD","MESA","2007-02-15T11:58:32.000","2007-02-15T12:11:20.000","33.3647233210571","-111.635799934908","None                                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","400","E","IVY","ST","MESA","2007-02-15T17:51:12.000","2007-02-15T18:08:14.000","33.4456703086848","-111.821452770306","Resd. Care Facility - 6 to 10                     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","100","S","70TH","ST","MESA","2007-02-15T06:53:47.000","2007-02-15T07:04:17.000","33.4132800044593","-111.680463886096","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","100","E","BROWN","RD","MESA","2007-02-15T15:26:06.000","2007-02-15T15:37:40.000","33.43500551127","-111.82914","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","8000","E","NAVARRO","AVE","MESA","2007-02-15T19:33:09.000","2007-02-15T19:47:28.000","33.3666409553709","-111.660280545285","None                                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","4900","E","MAIN","ST","MESA","2007-02-15T14:40:33.000","2007-02-15T15:02:45.000","33.4156753328261","-111.725088762107","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","100","E","BROWN","RD","MESA","2007-02-15T22:41:27.000","2007-02-15T23:05:10.000","33.43500551127","-111.82914","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Service","Service","7900","E","NARANJA","AVE","MESA","2007-02-15T12:08:47.000","2007-02-15T12:17:22.000","33.3653996490897","-111.662978282017","1 or 2 family dwelling                            ","Service Call, other                               ","500 "
"Medical - BLS","Medical","1100","S","DOBSON","RD","MESA","2007-02-15T06:03:04.000","2007-02-15T06:09:15.000","33.394887","-111.874660942193","Multifamily dwelling                              ","No Incident found on arrival at dispatch address  ","622 "
"Medical - BLS","Medical","800","S","VALENCIA",,"MESA","2007-02-15T10:37:17.000","2007-02-15T10:50:04.000",,,"Elementary school, including kindergarten         ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1600","E","FLOWER","CIR","MESA","2007-02-15T23:10:51.000","2007-02-15T23:11:09.000","33.3948212879844","-111.797239657679","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","500","E","SOUTHERN","AVE","MESA","2007-02-15T14:24:13.000","2007-02-15T14:37:44.000","33.3934164786227","-111.820624261151","Residential, Other                                ","No Incident found on arrival at dispatch address  ","622 "
"Medical - BLS","Medical","7200","E","BROADWAY","RD","MESA","2007-02-15T12:47:27.000","2007-02-15T13:01:08.000","33.4079874900532","-111.675815009947","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1300","E","BROADWAY","RD","MESA","2007-02-15T00:21:19.000","2007-02-15T00:41:24.000","33.4080064066034","-111.802675444239","Mercantile, business, Other                       ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","10700","E","KNOWLES","AVE","MESA","2007-02-15T11:10:29.000","2007-02-15T11:28:56.000","33.3783380028607","-111.603762192734","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","2000","N","COUNTRY CLUB","DR","MESA",,"2007-02-15T03:39:56.000","33.45159314072","-111.839826425199","Multifamily dwelling                              ","Police matter                                     ","552 "
"Medical - ALS","Medical","1000","S","DOBSON","RD","MESA","2007-02-15T08:35:51.000","2007-02-15T09:03:06.000","33.396669","-111.874660942176","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","1700","E","HALE","ST","MESA","2007-02-15T15:19:35.000","2007-02-15T15:22:24.000","33.4436699418825","-111.794251906283","Residential board and care                        ","Unintentional transmission of alarm, Other        ","740 "
"Medical - Complex","Medical","2000","N","ELLSWORTH","RD","MESA","2007-02-15T14:42:48.000","2007-02-15T15:35:37.000","33.4513468687272","-111.634329129877","Street, Other                                     ","Motor vehicle accident with injuries              ","322 "
"Fire-Other","Fire","9500","E","60 SUPERSTITION","FRWY","MESA","2007-02-15T16:11:44.000","2007-02-15T16:17:56.000",,,"Highway or divided highway                        ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","1300","S","CRISMON","RD","MESA","2007-02-15T12:12:38.000","2007-02-15T12:16:32.000","33.3912611474085","-111.615528442226","Hospital - medical or psychiatric                 ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1700","E","2ND","ST","MESA","2007-02-15T20:30:53.000","2007-02-15T20:59:44.000","33.4189833620172","-111.794395875703","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2000","E","BALSAM","AVE","MESA","2007-02-15T15:34:29.000","2007-02-15T15:58:48.000","33.4118934931188","-111.788144006881","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","100","W","BROADWAY","RD","MESA","2007-02-15T13:39:39.000","2007-02-15T13:40:16.000","33.4079160480962","-111.834180425363","Street or road in commercial area                 ","Police matter                                     ","552 "
"Medical - ALS","Medical","900","N","PASADENA",,"MESA","2007-02-15T09:10:28.000","2007-02-15T09:14:55.000",,,"Residential street, road or residential driveway  ","Good intent call, Other                           ","600 "
"Medical - ALS","Medical","7200","E","MAIN","ST","MESA","2007-02-15T06:56:26.000","2007-02-15T07:01:30.000","33.415464513272","-111.673682025535","Vehicle parking area                              ","No Incident found on arrival at dispatch address  ","622 "
"Fire-Structure","Fire","500","S","DOBSON","RD","MESA","2007-02-15T19:09:38.000","2007-02-15T19:20:18.000","33.4057399963891","-111.874609052144","Multifamily dwelling                              ","Cooking fire, confined to container               ","113 "
"Medical - ALS","Medical","3600","S","OXLEY","CIR","MESA","2007-02-15T15:54:12.000","2007-02-15T16:17:45.000","33.3502414426033","-111.588861442603","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","6200","E","ARBOR","AVE","MESA","2007-02-15T09:31:41.000","2007-02-15T09:49:53.000","33.4130031468206","-111.697980517348","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","9100","E","HOBART","ST","MESA","2007-02-15T09:51:59.000","2007-02-15T10:15:12.000","33.4427455173533","-111.6346642687","Residential, Other                                ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","7100","E","MONTEREY","AVE","MESA","2007-02-15T15:31:47.000","2007-02-15T15:53:13.000","33.3690345997664","-111.680671851437","Elementary school, including kindergarten         ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1800","S","ALMA SCHOOL","RD","MESA","2007-02-15T02:30:51.000","2007-02-15T03:00:08.000","33.3823683536874","-111.858574589666","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","4900","E","202 RED MOUNTAIN","FRWY","MESA","2007-02-15T13:27:32.000","2007-02-15T13:45:09.000",,,"Highway or divided highway                        ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - Complex","Medical","11100","E","MEDINA","AVE","MESA","2007-02-15T10:25:31.000","2007-02-15T10:30:55.000","33.3716684795551","-111.595065746828","Residential street, road or residential driveway  ","Motor vehicle accident with injuries              ","322 "
