"division","classification","position","title","_07_31_21","_08_31_21","_9_30_2021","_10_31_21","_11_30_2021","_12_31_21","_01_31_22","_02_28_2022","_3_31_2022","_4_30_2022","_5_31_2022"
"Administration","Information Systems Specialist 8","53542","REGULAR EMPLOYEES SALARY","9560.00","9560.00","9724.37","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00"
"Administration","Information Systems Specialist 8","53542","SOCIAL SECURITY & MEDICARE","718.06","718.06","730.63","777.50","777.50","780.60","780.60","780.60","780.60","780.60","780.60"
"Administration","Information Systems Specialist 8","53542","WORKERS' BENEFIT FUND ASSESSMENT","1.85","1.94","1.76","1.58","1.67","1.67","0.97","1.67","2.02","1.76","1.76"
"Administration","Information Systems Specialist 8","56877","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 8","56877","DENTAL INSURANCE","155.59","155.59","155.59","155.59","155.59","160.42","160.42","160.42","160.42","160.42","160.42"
"Administration","Information Systems Specialist 8","56877","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 8","56877","HEALTH INSURANCE","2243.54","2243.54","2243.54","2243.54","2243.54","2324.05","2324.05","2324.05","2324.05","2324.05","2324.05"
"Administration","Information Systems Specialist 8","56877","PERS PENSION OBLIGATION BOND PAYMENT","588.71","588.71","588.71","607.82","607.82","607.82","607.82","607.82","607.82","607.82","607.82"
"Administration","Information Systems Specialist 8","56877","PERS RETIREMENT","2245.49","2245.49","2245.49","2318.38","2318.38","2318.38","2318.38","2318.38","2318.38","2318.38","2318.38"
"Administration","Information Systems Specialist 8","56877","REGULAR EMPLOYEES SALARY","10012.00","10012.00","10012.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00"
"Administration","Information Systems Specialist 8","56877","SOCIAL SECURITY & MEDICARE","795.32","795.32","802.98","821.44","821.43","820.71","820.71","820.71","820.70","820.70","828.36"
"Administration","Information Systems Specialist 8","56877","WORK OUT OF CLASS & LEADWORK","500.60","500.60","500.60","516.85","516.85","516.85","516.85","516.85","516.85","516.85","516.85"
"Administration","Information Systems Specialist 8","56877","WORKERS' BENEFIT FUND ASSESSMENT","1.46","1.93","1.38","1.48","1.64","1.57","1.75","1.67","1.74","1.72","0.86"
"Administration","OPS & Policy Analyst 2","121926","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58",,,,"1.58","1.58","1.58","1.58","1.58"
"Administration","OPS & Policy Analyst 2","121926","DENTAL INSURANCE","64.36","64.36","64.36",,,,"64.53","64.53","64.53","64.53","64.53"
"Administration","OPS & Policy Analyst 2","121926","HEALTH INSURANCE","745.13","745.13","745.13",,,,"758.70","758.70","758.70","758.70","758.70"
"Administration","OPS & Policy Analyst 2","121926","PERS PENSION OBLIGATION BOND PAYMENT","307.78","307.78","125.91",,,,"516.60","516.60","516.60","516.60","516.60"
"Administration","OPS & Policy Analyst 2","121926","PERS RETIREMENT","950.26","950.26","388.74",,,,"1595.00","1595.00","1595.00","1595.00","1595.00"
"Administration","OPS & Policy Analyst 2","121926","REGULAR EMPLOYEES SALARY","5496.00","5496.00","2248.37",,,,"9225.00","9225.00","9225.00","9225.00","9225.00"
"Administration","OPS & Policy Analyst 2","121926","SOCIAL SECURITY & MEDICARE","428.60","420.96","172.31",,,,"706.41","706.42","706.40","706.42","714.06"
"Administration","OPS & Policy Analyst 2","121926","WORKERS' BENEFIT FUND ASSESSMENT","1.91","1.91",,,,,"1.91","1.91","1.91","1.91","1.91"
"Administration","OPS & Policy Analyst 3","27555","BASIC LIFE INSURANCE - $10,000",,,,,,"0.85",,,,,
"Administration","OPS & Policy Analyst 3","27555","DENTAL INSURANCE",,,,,,"93.81",,,,,
"Administration","OPS & Policy Analyst 3","27555","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,"1.29",,,,,
"Administration","OPS & Policy Analyst 3","27555","HEALTH INSURANCE",,,,,,"1106.91",,,,,
"Administration","OPS & Policy Analyst 3","27555","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,"202.19",,,,,
"Administration","OPS & Policy Analyst 3","27555","PERS RETIREMENT",,,,,,"624.28",,,,,
"Administration","OPS & Policy Analyst 3","27555","SOCIAL SECURITY & MEDICARE",,,,,,"275.89",,,,,
"Administration","OPS & Policy Analyst 3","27555","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,"0.99",,,,,
"Administration","OPS & Policy Analyst 3","31547","BASIC LIFE INSURANCE - $10,000","1.58",,,,,,,,,,
"Administration","OPS & Policy Analyst 3","31547","DENTAL INSURANCE","55.79",,,,,,,,,,
"Administration","OPS & Policy Analyst 3","31547","HEALTH INSURANCE","722.10",,,,,,,,,,
"Administration","OPS & Policy Analyst 3","31547","PERS PENSION OBLIGATION BOND PAYMENT","432.65",,,,,,,,,,
"Administration","OPS & Policy Analyst 3","31547","PERS RETIREMENT","1335.81",,,,,,,,,,
"Administration","OPS & Policy Analyst 3","31547","REGULAR EMPLOYEES SALARY","7358.00",,,,,,,,,,
"Administration","OPS & Policy Analyst 3","31547","SOCIAL SECURITY & MEDICARE","598.08",,,,,,,,,,
"Administration","OPS & Policy Analyst 3","31547","WORK OUT OF CLASS & LEADWORK","367.90",,,,,,,,,,
"Administration","OPS & Policy Analyst 3","31547","WORKERS' BENEFIT FUND ASSESSMENT","1.91",,,,,,,,,,
"Administration","OPS & Policy Analyst 4","31547","BASIC LIFE INSURANCE - $10,000",,,,,,"1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","OPS & Policy Analyst 4","31547","DENTAL INSURANCE",,,,,,"97.26","97.26","97.26","97.26","97.26","97.26"
"Administration","OPS & Policy Analyst 4","31547","HEALTH INSURANCE",,,,,,"1302.96","1302.96","1302.96","1302.96","1302.96","1302.96"
"Administration","OPS & Policy Analyst 4","31547","HOLIDAY PAY",,,,,,,,"773.92",,,
"Administration","OPS & Policy Analyst 4","31547","PERS PENSION OBLIGATION BOND PAYMENT",,,,,"54.32","597.53","625.98","669.32","625.98","625.98","625.98"
"Administration","OPS & Policy Analyst 4","31547","PERS RETIREMENT",,,,,"167.71","1844.86","1932.71","2066.52","1932.71","1932.71","1932.71"
"Administration","OPS & Policy Analyst 4","31547","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,"2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","OPS & Policy Analyst 4","31547","REGULAR EMPLOYEES SALARY",,,,,"923.82","10162.00","10162.00","10162.00","10162.00","10162.00","10162.00"
"Administration","OPS & Policy Analyst 4","31547","SOCIAL SECURITY & MEDICARE",,,,,"74.21","794.02","832.88","892.09","832.88","832.89","832.89"
"Administration","OPS & Policy Analyst 4","31547","WORK OUT OF CLASS & LEADWORK",,,,,"46.19","508.10","1016.20","1016.20","1016.20","1016.20","1016.20"
"Administration","OPS & Policy Analyst 4","31547","WORKERS' BENEFIT FUND ASSESSMENT",,,,,"0.18","1.91","1.91","1.91","1.91","1.91","1.91"
"Administration","OPS & Policy Analyst 4","121031","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","OPS & Policy Analyst 4","121031","DENTAL INSURANCE","60.05","60.05","60.05","60.05","60.05","61.92","61.92","61.92","61.92","61.92","61.92"
"Administration","OPS & Policy Analyst 4","121031","HEALTH INSURANCE","722.10","722.10","722.10","722.10","722.10","770.28","770.28","770.28","770.28","770.28","770.28"
"Administration","OPS & Policy Analyst 4","121031","PERS PENSION OBLIGATION BOND PAYMENT","578.65","578.65","578.65","597.46","597.46","597.46","597.46","597.46","597.46","597.46","597.46"
"Administration","OPS & Policy Analyst 4","121031","PERS RETIREMENT","1786.58","1786.58","1786.58","1844.67","1844.67","1844.67","1844.67","1844.67","1844.67","1844.67","1844.67"
"Administration","OPS & Policy Analyst 4","121031","REGULAR EMPLOYEES SALARY","10333.00","10333.00","10333.00","10669.00","10669.00","10669.00","10669.00","10669.00","10669.00","10669.00","10669.00"
"Administration","OPS & Policy Analyst 4","121031","SOCIAL SECURITY & MEDICARE","797.02","789.37","789.37","815.07","815.08","816.38","816.36","816.38","816.37","816.38","824.02"
"Administration","OPS & Policy Analyst 4","121031","WORKERS' BENEFIT FUND ASSESSMENT","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91"
"Administration","OPS & Policy Analyst 4","121646","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.58",,,,,
"Administration","OPS & Policy Analyst 4","121646","DENTAL INSURANCE","64.36","64.36","64.36","64.36","64.36","64.53",,,,,
"Administration","OPS & Policy Analyst 4","121646","HEALTH INSURANCE","745.13","745.13","745.13","745.13","745.13","758.70",,,,,
"Administration","OPS & Policy Analyst 4","121646","PERS PENSION OBLIGATION BOND PAYMENT","500.36","500.36","500.36","516.60","516.60","516.60",,,,,
"Administration","OPS & Policy Analyst 4","121646","PERS RETIREMENT","1544.86","1544.86","1544.86","1595.00","1595.00","1595.00",,,,,
"Administration","OPS & Policy Analyst 4","121646","REGULAR EMPLOYEES SALARY","8935.00","8935.00","8935.00","9225.00","9225.00","9225.00",,,,,
"Administration","OPS & Policy Analyst 4","121646","SOCIAL SECURITY & MEDICARE","682.90","682.90","682.90","712.73","705.08","706.42",,,,,
"Administration","OPS & Policy Analyst 4","121646","WORKERS' BENEFIT FUND ASSESSMENT","1.91","1.91","1.91","1.91","1.91","1.91",,,,,
"Administration","Payroll Analyst","64949","BASIC LIFE INSURANCE - $10,000",,,,,,,,,,"1.58","1.58"
"Administration","Payroll Analyst","64949","DENTAL INSURANCE",,,,,,,,,,"154.47","154.47"
"Administration","Payroll Analyst","64949","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,"2.40","2.40"
"Administration","Payroll Analyst","64949","ESSENTIAL WORKER DIFFERENTIAL",,,,,,,,,,"36.50",
"Administration","Payroll Analyst","64949","HEALTH INSURANCE",,,,,,,,,,"2078.99","2078.99"
"Administration","Payroll Analyst","64949","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,"268.10","266.06"
"Administration","Payroll Analyst","64949","PERS RETIREMENT",,,,,,,,,,"827.76","821.45"
"Administration","Payroll Analyst","64949","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,"2.95","2.95"
"Administration","Payroll Analyst","64949","REGULAR EMPLOYEES SALARY",,,,,,,,,,"4751.00","4751.00"
"Administration","Payroll Analyst","64949","SOCIAL SECURITY & MEDICARE",,,,,,,,,,"359.63","356.83"
"Administration","Payroll Analyst","64949","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,"1.84","1.78"
"Administration","Principle Executive Manager C","53489","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Principle Executive Manager C","53489","DENTAL INSURANCE","162.14","162.14","162.14","162.14","162.14","167.17","167.17","167.17","167.17","167.17","167.17"
"Administration","Principle Executive Manager C","53489","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Principle Executive Manager C","53489","HEALTH INSURANCE","2052.65","2052.65","2052.65","2052.65","2052.65","2078.99","2078.99","2078.99","2078.99","2078.99","2078.99"
"Administration","Principle Executive Manager C","53489","PERS PENSION OBLIGATION BOND PAYMENT","454.05","454.05","454.05","468.83","491.39","492.46","492.46","492.46","492.46","492.46","492.46"
"Administration","Principle Executive Manager C","53489","PERS RETIREMENT","1401.87","1401.87","1401.87","1447.52","1517.17","1520.48","1520.48","1520.48","1520.48","1520.48","1520.48"
"Administration","Principle Executive Manager C","53489","REGULAR EMPLOYEES SALARY","8108.00","8108.00","8108.00","8372.00","8774.82","8794.00","8794.00","8794.00","8794.00","8794.00","8794.00"
"Administration","Principle Executive Manager C","53489","SOCIAL SECURITY & MEDICARE","618.71","618.71","618.72","646.55","669.74","670.77","670.76","670.76","670.76","670.77","678.41"
"Administration","Principle Executive Manager C","53489","WORKERS' BENEFIT FUND ASSESSMENT","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91"
"Administration","Principle Executive Manager D","14947","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Principle Executive Manager D","14947","DENTAL INSURANCE","111.57","111.57","111.57","111.57","111.57","111.86","111.86","111.86","111.86","111.86","111.86"
"Administration","Principle Executive Manager D","14947","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Principle Executive Manager D","14947","HEALTH INSURANCE","1444.22","1444.22","1444.22","1444.22","1444.22","1540.00","1540.00","1540.00","1540.00","1540.00","1540.00"
"Administration","Principle Executive Manager D","14947","PERS PENSION OBLIGATION BOND PAYMENT","632.61","638.10","638.10","658.85","658.85","658.85","658.85","658.85","658.85","658.85","658.85"
"Administration","Principle Executive Manager D","14947","PERS RETIREMENT","1953.19","1970.13","1970.13","2034.21","2034.21","2034.21","2034.21","2034.21","2034.21","2034.21","2034.21"
"Administration","Principle Executive Manager D","14947","REGULAR EMPLOYEES SALARY","10758.72","10852.00","10852.00","11205.00","11205.00","11205.00","11205.00","11205.00","11205.00","11205.00","11205.00"
"Administration","Principle Executive Manager D","14947","SOCIAL SECURITY & MEDICARE","862.78","870.29","870.29","898.64","898.64","899.89","898.54","898.54","898.54","898.54","898.55"
"Administration","Principle Executive Manager D","14947","WORK OUT OF CLASS & LEADWORK","537.94","542.60","542.60","560.25","560.25","560.25","560.25","560.25","560.25","560.25","560.25"
"Administration","Principle Executive Manager D","14947","WORKERS' BENEFIT FUND ASSESSMENT","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91"
"Administration","Principle Executive Manager E","15349","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52",,
"Administration","Principle Executive Manager E","15349","DENTAL INSURANCE","155.59","155.59","155.59","155.59","155.59",,,,,,
"Administration","Principle Executive Manager E","15349","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40",,
"Administration","Principle Executive Manager E","15349","HEALTH INSURANCE","349.53","350.67","349.53","348.26","350.67","350.63","348.94","346.78",,,
"Administration","Principle Executive Manager E","15349","PERS PENSION OBLIGATION BOND PAYMENT","586.02","586.11","586.02","604.66","756.84","604.72","604.73","604.63","97.03",,
"Administration","Principle Executive Manager E","15349","PERS RETIREMENT","2235.24","2235.59","2235.24","2306.36","2886.81","2306.59","2306.63","2306.22","370.09",,
"Administration","Principle Executive Manager E","15349","REGULAR EMPLOYEES SALARY","9766.43","9767.34","9766.42","10084.30","12670.96","10083.94","10085.10","10084.50","1650.13",,
"Administration","Principle Executive Manager E","15349","SOCIAL SECURITY & MEDICARE","807.31","799.79","799.67","825.14","1033.02","825.71","825.73","825.57","131.59",,
"Administration","Principle Executive Manager E","15349","WORK OUT OF CLASS & LEADWORK","488.32","488.37","488.32","504.21","633.55","504.20","504.25","504.23","82.51",,
"Administration","Principle Executive Manager E","15349","WORKERS' BENEFIT FUND ASSESSMENT","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","0.14",,
"Administration","Principle Executive Manager E","46255","BASIC LIFE INSURANCE - $10,000",,,,"1.58","1.58","1.58","1.58","1.58","1.58","1.52","1.52"
"Administration","Principle Executive Manager E","46255","DENTAL INSURANCE",,,,"150.69","150.69","151.06","151.06","151.06","151.06","107.34","107.34"
"Administration","Principle Executive Manager E","46255","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,"2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Principle Executive Manager E","46255","HEALTH INSURANCE",,,,"2052.65","2052.65","2078.99","2078.99","2078.99","2078.99","1721.52","1721.52"
"Administration","Principle Executive Manager E","46255","PERS PENSION OBLIGATION BOND PAYMENT",,,"236.75","597.53","597.53","597.53","597.53","597.53","597.53",,
"Administration","Principle Executive Manager E","46255","PERS RETIREMENT",,,"730.95","1844.86","1844.86","1844.86","1844.86","1844.86","1844.86",,
"Administration","Principle Executive Manager E","46255","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,"2.95","2.95","2.95","2.95",,
"Administration","Principle Executive Manager E","46255","REGULAR EMPLOYEES SALARY",,,"4026.27","10162.00","12507.14","10162.00","10162.00","10162.00","10162.00","8315.71","11642.00"
"Administration","Principle Executive Manager E","46255","SOCIAL SECURITY & MEDICARE",,,"323.41","814.71","1003.09","764.90","764.90","764.90","764.92","658.53","933.36"
"Administration","Principle Executive Manager E","46255","WORK OUT OF CLASS & LEADWORK",,,"201.31","508.10","625.36","508.10","508.10","508.10","508.10","415.79","582.10"
"Administration","Principle Executive Manager E","46255","WORKERS' BENEFIT FUND ASSESSMENT",,,"0.79","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91"
"Administration","Principle Executive Manager E","47976","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Principle Executive Manager E","47976","COVID RECOGNITION ONE-TIME PAYMENT",,,"1550.00",,,,,,,,
"Administration","Principle Executive Manager E","47976","DENTAL INSURANCE","143.77","143.77","143.77","143.77","143.77","148.23","148.23","148.23","148.23","148.23","148.23"
"Administration","Principle Executive Manager E","47976","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Principle Executive Manager E","47976","HEALTH INSURANCE","385.48","385.48","385.48","385.48","385.48","385.48","385.48","385.48","385.48","385.48","385.48"
"Administration","Principle Executive Manager E","47976","PERS PENSION OBLIGATION BOND PAYMENT","651.06","651.06","737.86","671.82","671.82","671.82","671.82","671.82","671.82","671.82","671.82"
"Administration","Principle Executive Manager E","47976","PERS RETIREMENT","2010.15","2010.15","2278.14","2074.23","2074.23","2074.23","2074.23","2074.23","2074.23","2074.23","2074.23"
"Administration","Principle Executive Manager E","47976","REGULAR EMPLOYEES SALARY","10852.00","10852.00","10852.00","11205.00","13790.90","11205.00","11205.00","11205.00","11205.00","11205.00","11205.00"
"Administration","Principle Executive Manager E","47976","SOCIAL SECURITY & MEDICARE","892.25","884.60","1003.17","912.59","1006.38","912.56","912.56","912.55","912.55","912.56","920.21"
"Administration","Principle Executive Manager E","47976","WORK OUT OF CLASS & LEADWORK","542.60","542.60","542.60","560.25","689.55","560.25","560.25","560.25","560.25","560.25","560.25"
"Administration","Principle Executive Manager E","47976","WORKERS' BENEFIT FUND ASSESSMENT","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91"
"Administration","Principle Executive Manager E","54108","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52",,,"1.58","1.58"
"Administration","Principle Executive Manager E","54108","DENTAL INSURANCE","90.53","90.53","90.53","90.53","90.53","93.33","93.33",,,"151.06","151.06"
"Administration","Principle Executive Manager E","54108","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40",,,"2.40","2.40"
"Administration","Principle Executive Manager E","54108","HEALTH INSURANCE","1412.59","1412.59","1412.59","1412.59","1412.59","1463.29","1463.29",,,"2078.99","2078.99"
"Administration","Principle Executive Manager E","54108","PERS PENSION OBLIGATION BOND PAYMENT","696.31","702.30","702.30","725.14","725.14","725.14","725.14",,,"597.53","597.53"
"Administration","Principle Executive Manager E","54108","PERS RETIREMENT","2655.92","2678.76","2678.76","2765.91","2765.91","2765.91","2765.91",,,"1844.86","1844.86"
"Administration","Principle Executive Manager E","54108","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,"2.95","2.95"
"Administration","Principle Executive Manager E","54108","REGULAR EMPLOYEES SALARY","12434.09","12541.00","12541.00","12949.00","12949.00","12949.00","12949.00",,,"10162.00","10162.00"
"Administration","Principle Executive Manager E","54108","SOCIAL SECURITY & MEDICARE","946.49","954.66","954.67","985.89","688.64","985.67","984.32",,,"764.90","772.56"
"Administration","Principle Executive Manager E","54108","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,"508.10","508.10"
"Administration","Principle Executive Manager E","54108","WORKERS' BENEFIT FUND ASSESSMENT","1.91","1.91","1.91","1.91","1.91","1.91","1.91",,,"1.91","1.91"
"Administration","Principle Executive Manager E","65160","BASIC LIFE INSURANCE - $10,000",,,,,,,,"1.52","1.52","1.52","1.52"
"Administration","Principle Executive Manager E","65160","DENTAL INSURANCE",,,,,,,,"93.33","93.33","93.33","93.33"
"Administration","Principle Executive Manager E","65160","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40",,,,,,,"2.40","2.40","2.40","2.40"
"Administration","Principle Executive Manager E","65160","HEALTH INSURANCE",,,,,,,,"1463.29","1463.29","1463.29","1463.29"
"Administration","Principle Executive Manager E","65160","PERS PENSION OBLIGATION BOND PAYMENT","178.86",,,,,,,"725.14","725.14","725.14","1332.63"
"Administration","Principle Executive Manager E","65160","PERS RETIREMENT","552.22",,,,,,,"2765.91","2765.91","2765.91","5083.02"
"Administration","Principle Executive Manager E","65160","REGULAR EMPLOYEES SALARY","3954.37",,,,,,,"12949.00","12949.00","12949.00","23796.89"
"Administration","Principle Executive Manager E","65160","SOCIAL SECURITY & MEDICARE","325.28",,,,,,,"984.33","984.32","984.32","1814.19"
"Administration","Principle Executive Manager E","65160","WORK OUT OF CLASS & LEADWORK","197.71",,,,,,,,,,
"Administration","Principle Executive Manager E","65160","WORKERS' BENEFIT FUND ASSESSMENT","0.62",,,,,,,"1.91","1.91","1.91","1.91"
"Administration","Principle Executive Manager F","47224","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Principle Executive Manager F","47224","DENTAL INSURANCE","60.05","60.05","60.05","60.05","60.05","123.82","123.82","123.82","123.82","123.82","123.82"
"Administration","Principle Executive Manager F","47224","HEALTH INSURANCE","760.24","760.24","760.24","760.24","760.24","1540.00","1540.00","1540.00","1540.00","1540.00","1540.00"
"Administration","Principle Executive Manager F","47224","PERS PENSION OBLIGATION BOND PAYMENT",,"669.37","669.37","691.10","691.10","691.10","691.10","691.10","691.10","691.10","691.10"
"Administration","Principle Executive Manager F","47224","PERS RETIREMENT",,"2066.67","2066.67","2133.76","2133.76","2133.76","2133.76","2133.76","2133.76","2133.76","2133.76"
"Administration","Principle Executive Manager F","47224","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","2.95","2.95","2.95","2.95","2.95",,,,,,
"Administration","Principle Executive Manager F","47224","REGULAR EMPLOYEES SALARY","11276.00","11953.00","11953.00","12341.00","12341.00","12341.00","12341.00","12341.00","12341.00","12341.00","12341.00"
"Administration","Principle Executive Manager F","47224","SOCIAL SECURITY & MEDICARE","860.22","912.02","912.02","949.35","941.70","940.10","940.09","940.09","940.09","940.10","940.09"
"Administration","Principle Executive Manager F","47224","WORKERS' BENEFIT FUND ASSESSMENT","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91"
"Administration","Principle Executive Manager G","4263","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52",,,,"1.58","1.58","1.58","1.58"
"Administration","Principle Executive Manager G","4263","DENTAL INSURANCE","166.76","166.76","166.76","166.76",,,,"154.47","154.47","154.47","154.47"
"Administration","Principle Executive Manager G","4263","HEALTH INSURANCE","2103.17","2103.17","2103.17","2103.17",,,,"2079.76","2079.76","2079.76","2079.76"
"Administration","Principle Executive Manager G","4263","PERS PENSION OBLIGATION BOND PAYMENT","813.09","1000.73","813.09","2292.52","-1699.23",,"587.43","725.65","725.65","725.65","725.65"
"Administration","Principle Executive Manager G","4263","PERS RETIREMENT","3101.34","3817.07","3101.34","8744.32","-6481.33",,"1813.70","2240.45","2240.45","2240.45","2240.45"
"Administration","Principle Executive Manager G","4263","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,"5.90","5.90","5.90","5.90"
"Administration","Principle Executive Manager G","4263","REGULAR EMPLOYEES SALARY","13828.00","17019.24","13828.00","38988.43","0.00",,"9990.34","12341.00","12341.00","12341.00","12341.00"
"Administration","Principle Executive Manager G","4263","SOCIAL SECURITY & MEDICARE","1103.00","1351.68","508.25","590.69",,,"802.47","952.71","952.71","952.71","960.36"
"Administration","Principle Executive Manager G","4263","WORK OUT OF CLASS & LEADWORK","691.40","850.96","691.40","1949.42",,,"499.51","617.05","617.05","617.05","617.05"
"Administration","Principle Executive Manager G","4263","WORKERS' BENEFIT FUND ASSESSMENT","1.91","1.91","1.91","1.91",,,"1.91","1.91","1.91","1.91","1.91"
"Administration","Principle Executive Manager G","13356","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Principle Executive Manager G","13356","DENTAL INSURANCE","162.14","162.14","162.14","162.14","162.14","167.17","167.17","167.17","167.17","167.17","167.17"
"Administration","Principle Executive Manager G","13356","HEALTH INSURANCE","2052.65","2052.65","2052.65","2052.65","2052.65","2078.99","2078.99","2078.99","2078.99","2078.99","2078.99"
"Administration","Principle Executive Manager G","13356","PERS PENSION OBLIGATION BOND PAYMENT","813.09","813.09","813.09","839.49","839.49","839.49","839.49","839.49","839.49","839.49","839.49"
"Administration","Principle Executive Manager G","13356","PERS RETIREMENT","3101.34","3101.34","3101.34","3202.05","3202.05","3202.05","3202.05","3202.05","3202.05","3202.05","3202.05"
"Administration","Principle Executive Manager G","13356","REGULAR EMPLOYEES SALARY","13828.00","13828.00","13828.00","14277.00","14277.00","14277.00","14277.00","14277.00","14277.00","14277.00","14277.00"
"Administration","Principle Executive Manager G","13356","SOCIAL SECURITY & MEDICARE","1113.19","1105.52","954.14","216.38","216.38","1141.05","1141.06","1141.04","1141.05","1141.05","1148.71"
"Administration","Principle Executive Manager G","13356","WORK OUT OF CLASS & LEADWORK","691.40","691.40","691.40","713.85","713.85","713.85","713.85","713.85","713.85","713.85","713.85"
"Administration","Principle Executive Manager G","13356","WORKERS' BENEFIT FUND ASSESSMENT","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91"
"Administration","Principle Executive Manager G","49528","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Principle Executive Manager G","49528","DENTAL INSURANCE","162.14","162.14","162.14","162.14","162.14","167.17","167.17","167.17","167.17","167.17","167.17"
"Administration","Principle Executive Manager G","49528","HEALTH INSURANCE","1949.69","1949.69","1949.69","1949.69","1949.69","2079.76","2079.76","2079.76","2079.76","2079.76","2079.76"
"Administration","Principle Executive Manager G","49528","PERS PENSION OBLIGATION BOND PAYMENT","896.22","896.22","896.22","925.34","925.34","925.34","925.34","971.66","971.66","971.66","971.66"
"Administration","Principle Executive Manager G","49528","PERS RETIREMENT","2767.09","2767.09","2767.09","2857.00","2857.00","2857.00","2857.00","2999.99","2999.99","2999.99","2999.99"
"Administration","Principle Executive Manager G","49528","REGULAR EMPLOYEES SALARY","16004.00","16004.00","16004.00","16524.00","16524.00","16524.00","16524.00","17351.00","17351.00","17351.00","17351.00"
