"granting_department","grant_number","grant_description","funding_source","cfda","start_date","end_date","fiscal_year_issued","award_amount","grantee_name","address_line_1","address_line_2","city","st","zip"
"Corrections","03520-1351","Transitional Housing","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","208490.00","Barre City Treasurer","6 North Main St Ste 2",,"Barre","VT","05641"
"Corrections","03520-1352","Transitional Housing","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","993943.00","Dismas of Vermont, Inc.","103 East Allen St",,"Winooski","VT","05404"
"Corrections","03520-1354","Transitional Housing","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","212198.00","Montpelier City Treasurer","City Hall","39 Main St, Ste #2","Montpelier","VT","05602"
"Corrections","03520-1355","Transitional Housing","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","156834.00","Groundworks Collaborative Inc","dba Morningside Shelter","PO Box 370","Brattleboro","VT","05302-0370"
"Corrections","03520-1356","Transitional Housing","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","123312.00","Samaritan House Inc","20 Kingman ST Ste 1",,"ST Albans","VT","05478"
"Corrections","03520-1357","Transitional Housing","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","100623.00","Springfield Supported Housing , Inc","12 Valley St # 1","PO Box 178","Springfield","VT","05156"
"Corrections","03520-1360","Community Justice Services","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","290000.00","Brattleboro Town Treasurer","230 Main Street",,"Brattleboro","VT","05301"
"Corrections","03520-1363","Community Justice Services","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","600000.00","Burlington City Treasurer","Attn Accounts Receivable","City Hall Room 22","Burlington","VT","05401"
"Corrections","03520-1364","Community Justice Services","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","250000.00","Springfield Town Treasurer","96 Main St",,"Springfield","VT","05156"
"Corrections","03520-1365","Community Justice Services","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","180000.00","Williston Town Treasurer","7900 Williston Rd",,"Williston","VT","05495"
"Corrections","03520-1366","Community Justice","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","280000.00","ST Albans City Treasurer","PO Box 867",,"ST Albans","VT","05478"
"Corrections","03520-1367","Community Justice","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","260000.00","Winooski City Treasurer","27 W Allen St",,"Winooski","VT","05404"
"Corrections","03520-1368","Community Justice Services","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","325000.00","St Johnsbury Community Justice","108 Cherry Street",,"St Johnsbury","VT","05819-2274"
"Corrections","03520-1369","Community Justice Services","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","120000.00","St Johnsbury Community Justice","108 Cherry Street",,"St Johnsbury","VT","05819-2274"
"Corrections","03520-1370","Community Justice Services","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","220000.00","Lamoille Restorative Center","PO Box 148",,"Hyde Park","VT","05655"
"Corrections","03520-1371","Community Justice Services","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","274000.00","Newport Community Justice Center Inc","55 Seymore Lane",,"Newport","VT","05855"
"Corrections","03520-1372","Community Justice Services","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","48000.00","Essex Town Treasurer","81 Main St",,"Essex Jct","VT","05452"
"Corrections","03520-1373","Community Justice Services","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","194000.00","Montpelier City Treasurer","City Hall","39 Main St, Ste #2","Montpelier","VT","05602"
"Corrections","03520-1374","Community Justice Services","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","40000.00","Randolph Town Treasurer","7 Summer St","Drawer B","Randolph","VT","05060"
"Corrections","03520-1375","Community Justice Services","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","226000.00","South Burlington City Treasurer","South Burlington Police Department","19 Gregory Dr","S Burlington","VT","05403"
"Corrections","03520-1376","Community Justice Services","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","60000.00","Hardwick Town Treasurer","PO Box 523",,"Hardwick","VT","05843"
"Corrections","03520-1377","Community Justice Services","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","30000.00","Montpelier City Treasurer","City Hall","39 Main St, Ste #2","Montpelier","VT","05602"
"Corrections","03520-1378","Community Justice Services","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","120000.00","Rockingham Town Treasurer","PO Box 370",,"Bellows Falls","VT","05101"
"Corrections","03520-1379","Community Justice Services","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","250000.00","Rutland United Neighborhoods Inc","128 Merchants Row Ste 401",,"Rutland","VT","05701"
"Corrections","03520-1380","Transitional Housing","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","998700.00","Phoenix Houses of New England, Inc","99 Wayland Ave Ste 100",,"Providence","RI","02906"
"Corrections","03520-1382","Transitional Housing","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","652940.00","Vermont Achievement Center","88 Park St",,"Rutland","VT","05702"
"Corrections","03520-1383","Transitional Housing","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","113652.00","United Counseling Service of Bennington","PO Box 588",,"Bennington","VT","05201"
"Corrections","03520-1383","Transitional Housing","Global Comm.","93.778","2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","721748.00","United Counseling Service of Bennington","PO Box 588",,"Bennington","VT","05201"
"Corrections","03520-1333","Transitional Housing Services","Global Comm.","93.778","2013-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","1661872.00","Pathways Vermont, Inc","125 College St, 2nd Floor",,"Burlington","VT","05401"
"Corrections - Education","03520-1381","Transitional Housing","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","210452.00","BROC-Community Action in Southwestern","45 Union Street",,"Rutland","VT","05701"
"Crime Victims' Services Center","02160RURAL14-1802","Vermont Multi-Jurisdictional 2014 Rural Grant","Federal","16.589","2014-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","153627.00","Vermont Network Against Domestic","63 Barre Street",,"Montpelier","VT","05602"
"Crime Victims' Services Center","02160RURAL14-2571","Vermont Multi-Jurisdictional 2014 Rural Grant","Federal","16.589","2014-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","102152.00","Circle","PO Box 652",,"Barre","VT","05641"
"Crime Victims' Services Center","02160RURAL14-3440","Vermont Multi-Jurisdictional 2014 Rural Grant","Federal","16.589","2014-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","360360.00","VT Department of Children and Families","103 So. Main St",,"Waterbury","VT","05676"
"Crime Victims' Services Center","02160RURAL14-42321","Vermont Multi-Jurisdictional 2014 Rural Grant","Federal","16.589","2014-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","121926.00","Clarina Howard Nichols Center","PO Box 517",,"Morrisville","VT","05661"
"Crime Victims' Services Center","02160RURAL14-4565","Vermont Mulit-Jurisdictional 2014 Rural Grant","Federal","16.589","2014-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","14760.00","Outright Vermont","PO Box 5235",,"Burlington","VT","05402"
"Crime Victims' Services Center","02160RURAL14-5854","Vermont Multi-Jurisdictional 2014 Rural Grant","Federal","16.589","2014-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","368919.00","Umbrella Inc","1222 Main St Ste 301",,"ST Johnsbury","VT","05819"
"Crime Victims' Services Center","02160RURAL14-7032","Vermont Multi-Jurisdictional 2014 Rural Grant","Federal","16.589","2014-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","132150.00","Aware","Box 307",,"Hardwick","VT","05843"
"Crime Victims' Services Center","02160RURAL14-72022","Vermont Multi-Jurisdictional 2014 Rural Grant","Federal","16.589","2014-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","14760.00","Sexual Assault Crisis Team of","4 Cottage Street",,"Barre","VT","05641"
"Crime Victims' Services Center","0216015ACT174-11111","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","23037.00","Womens' Information Service","38 Bank St",,"Lebanon","NH","03766"
"Crime Victims' Services Center","0216015ACT174-1319","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","30500.00","Spectrum Youth & Family Services","31 Elmwood Ave",,"Burlington","VT","05401"
"Crime Victims' Services Center","0216015ACT174-1802","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","329195.00","Vermont Network Against Domestic","63 Barre Street",,"Montpelier","VT","05602"
"Crime Victims' Services Center","0216015ACT174-1802DVAS","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","20000.00","Vermont Network Against Domestic","63 Barre Street",,"Montpelier","VT","05602"
"Crime Victims' Services Center","0216015ACT174-2571","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","24793.00","Circle","PO Box 652",,"Barre","VT","05641"
"Crime Victims' Services Center","0216015ACT174-2836","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","46074.00","Women's Freedom Center","PO Box 933",,"Brattleboro","VT","05302"
"Crime Victims' Services Center","0216015ACT174-42321","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","22907.00","Clarina Howard Nichols Center","PO Box 517",,"Morrisville","VT","05661"
"Crime Victims' Services Center","0216015ACT174-4454","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","51574.00","Criminal Justice Training Council","317 Academy Rd",,"Pittsford","VT","05763"
"Crime Victims' Services Center","0216015ACT174-4845","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","23462.00","Safeline","PO Box 368",,"Chelsea","VT","05038-0358"
"Crime Victims' Services Center","0216015ACT174-5854","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","49910.00","Umbrella Inc","1222 Main St Ste 301",,"ST Johnsbury","VT","05819"
"Crime Victims' Services Center","0216015ACT174-6044","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","23811.00","WomenSafe Inc","PO Box 67",,"Middlebury","VT","05753"
"Crime Victims' Services Center","0216015ACT174-6047","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","35045.00","Rutland County Women's Network & Shelter","PO Box 313",,"Rutland","VT","05702"
"Crime Victims' Services Center","0216015ACT174-6048","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","27354.00","Project Against Violent Encounters","PO Box 227",,"Bennington","VT","05201"
"Crime Victims' Services Center","0216015ACT174-6049","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","40260.00","Women Helping Battered Women","PO Box 1535",,"Burlington","VT","05402"
"Crime Victims' Services Center","0216015ACT174-7021","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","20411.00","HOPE Works Inc","PO Box 92",,"Burlington","VT","05402"
"Crime Victims' Services Center","0216015ACT174-7032","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","13506.00","Aware","Box 307",,"Hardwick","VT","05843"
"Crime Victims' Services Center","0216015ACT174-71072","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","32138.00","Champlain Valley OEO","PO Box 1603",,"Burlington","VT","05402"
"Crime Victims' Services Center","0216015ACT174-72022","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","14294.00","Sexual Assault Crisis Team of","4 Cottage Street",,"Barre","VT","05641"
"Crime Victims' Services Center","0216015ACT174-8224","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","20000.00","Pride Center of Vermont","255 South Champlain Street, Ste 12",,"Burlington","VT","05401"
"Crime Victims' Services Center","0216015CAC-166655","SFY15 State of Vermont Child Advocacy Center's Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","7200.00","Bennington County Association Against","439 Main Street","PO Box 163","Bennington","VT","05201"
"Crime Victims' Services Center","0216015CAC-166655","SFY15 State of Vermont Child Advocacy Center's Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","22800.00","Bennington County Association Against","439 Main Street","PO Box 163","Bennington","VT","05201"
"Crime Victims' Services Center","0216015CAC-287820","SFY14 State of Vermont Child Advocacy Center's Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","7200.00","Addison County Special Investigation","% Addison County State's Attorney","35 Court Street","Middlebury","VT","05753"
"Crime Victims' Services Center","0216015CAC-287820","SFY14 State of Vermont Child Advocacy Center's Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","10800.00","Addison County Special Investigation","% Addison County State's Attorney","35 Court Street","Middlebury","VT","05753"
"Crime Victims' Services Center","0216015DV-11111","SFY 2015 State of Vermont Antiviolence Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","53169.00","Womens' Information Service","38 Bank St",,"Lebanon","NH","03766"
"Crime Victims' Services Center","0216015DV-2571","SFY 2015 State of Vermont Antiviolence Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","57221.00","Circle","PO Box 652",,"Barre","VT","05641"
"Crime Victims' Services Center","0216015DV-2836","SFY 2015 State of Vermont Antiviolence Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","106337.00","Women's Freedom Center","PO Box 933",,"Brattleboro","VT","05302"
"Crime Victims' Services Center","0216015DV-42321","SFY 2015 State of Vermont Antiviolence Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","52867.00","Clarina Howard Nichols Center","PO Box 517",,"Morrisville","VT","05661"
"Crime Victims' Services Center","0216015DV-4845","SFY 2015 State of Vermont Antiviolence Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","54149.00","Safeline","PO Box 368",,"Chelsea","VT","05038-0358"
"Crime Victims' Services Center","0216015DV-5854","SFY 2015 State of Vermont Antiviolence Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","115190.00","Umbrella Inc","1222 Main St Ste 301",,"ST Johnsbury","VT","05819"
"Crime Victims' Services Center","0216015DV-6044","SFY 2015 State of Vermont Antiviolence Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","54954.00","WomenSafe Inc","PO Box 67",,"Middlebury","VT","05753"
"Crime Victims' Services Center","0216015DV-6047","SFY 2015 State of Vermont Antiviolence Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","80882.00","Rutland County Women's Network & Shelter","PO Box 313",,"Rutland","VT","05702"
"Crime Victims' Services Center","0216015DV-6048","SFY 2015 State of Vermont Antiviolence Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","63131.00","Project Against Violent Encounters","PO Box 227",,"Bennington","VT","05201"
"Crime Victims' Services Center","0216015DV-6049","SFY 2015 State of Vermont Antiviolence Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","92918.00","Women Helping Battered Women","PO Box 1535",,"Burlington","VT","05402"
"Crime Victims' Services Center","0216015DV-7021","SFY 2015 State of Vermont Antiviolence Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","47107.00","HOPE Works Inc","PO Box 92",,"Burlington","VT","05402"
"Crime Victims' Services Center","0216015DV-7032","SFY 2015 State of Vermont Antiviolence Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","31171.00","Aware","Box 307",,"Hardwick","VT","05843"
"Crime Victims' Services Center","0216015DV-71072","SFY 2015 State of Vermont Antiviolence Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","74174.00","Champlain Valley OEO","PO Box 1603",,"Burlington","VT","05402"
"Crime Victims' Services Center","0216015DV-7202","SFY 2015 State of Vermont Antiviolence Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","32989.00","Sexual Assault Crisis Team of","4 Cottage Street",,"Barre","VT","05641"
"Crime Victims' Services Center","02160-15DVCOUNCIL-1802","SFY 15 ACT174","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","35280.00","Vermont Network Against Domestic","63 Barre Street",,"Montpelier","VT","05602"
"Crime Victims' Services Center","0216015LOB-1802","Vermont Network Administration Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","10000.00","Vermont Network Against Domestic","63 Barre Street",,"Montpelier","VT","05602"
"Crime Victims' Services Center","02160-15SF-02130","SFY 15 Vermont State General Fund","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","67000.00","Vermont State State's Attorneys &","12 Baldwin St",,"Montpelier","VT","05633-6401"
"Crime Victims' Services Center","0216015SVC-1802","Supervised Visitation Program Coordinator","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","30640.00","Vermont Network Against Domestic","63 Barre Street",,"Montpelier","VT","05602"
"Crime Victims' Services Center","02160-15SVP-2185","SFY15 State of Vermont Supervised Visitation Programs Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15341.00","Family Tree Access Center","1 Scale Ave Ste 62",,"Rutland","VT","05701"
"Crime Victims' Services Center","02160-15SVP-2185","SFY15 State of Vermont Supervised Visitation Programs Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15341.00","Family Tree Access Center","1 Scale Ave Ste 62",,"Rutland","VT","05701"
"Crime Victims' Services Center","02160-15SVP-41986","SFY15 State of Vermont Supervised Visitation Programs Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15341.00","Orange County Parent Child Center, Inc.","693 VT Route 110",,"Tunbridge","VT","05077"
"Crime Victims' Services Center","02160-15SVP-41986","SFY15 State of Vermont Supervised Visitation Programs Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15341.00","Orange County Parent Child Center, Inc.","693 VT Route 110",,"Tunbridge","VT","05077"
"Crime Victims' Services Center","02160-15SVP-43373","SFY15 State of Vermont Supervised Visitation Programs Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15341.00","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Crime Victims' Services Center","02160-15SVP-43373","SFY15 State of Vermont Supervised Visitation Programs Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15341.00","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Crime Victims' Services Center","02160-15SVP-43373","SFY15 State of Vermont Supervised Visitation Programs Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15341.00","Clarina Howard Nichols Center","PO Box 517",,"Morrisville","VT","05661"
"Crime Victims' Services Center","02160-15SVP-43373","SFY15 State of Vermont Supervised Visitation Programs Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15841.00","Clarina Howard Nichols Center","PO Box 517",,"Morrisville","VT","05661"
"Crime Victims' Services Center","02160-15SVP-5854","SFY15 State of Vermont Supervised Visitation Programs Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","18896.00","Umbrella Inc","1222 Main St Ste 301",,"ST Johnsbury","VT","05819"
"Mental Health","03150-A5088","Another Way","Global Comm.","93.778","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","367984.00","Another Way Inc","125 Barre St",,"Montpelier","VT","05602-3618"
"Crime Victims' Services Center","02160-15SVP-5854","SFY15 State of Vermont Supervised Visitation Programs Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","27126.00","Umbrella Inc","1222 Main St Ste 301",,"ST Johnsbury","VT","05819"
"Crime Victims' Services Center","02160-15SVP-6044","SFY15 State of Vermont Supervised Visitation Programs Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15341.00","WomenSafe Inc","PO Box 67",,"Middlebury","VT","05753"
"Crime Victims' Services Center","02160-15SVP-6044","SFY15 State of Vermont Supervised Visitation Programs Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15341.00","WomenSafe Inc","PO Box 67",,"Middlebury","VT","05753"
"Crime Victims' Services Center","02160-15SVP-6048","SFY15 State of Vermont Supervised Visitation Programs Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15341.00","Project Against Violent Encounters","PO Box 227",,"Bennington","VT","05201"
"Crime Victims' Services Center","02160-15SVP-6048","SFY15 State of Vermont Supervised Visitation Programs Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15341.00","Project Against Violent Encounters","PO Box 227",,"Bennington","VT","05201"
"Crime Victims' Services Center","02160-15SVP-622","SFY15 State of Vermont Supervised Visitation Programs Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15341.00","Lund Family Center","76 Glen Rd","PO Box 4009","Burlington","VT","05406"
"Crime Victims' Services Center","02160-15SVP-622","SFY15 State of Vermont Supervised Visitation Programs Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15341.00","Lund Family Center","76 Glen Rd","PO Box 4009","Burlington","VT","05406"
"Crime Victims' Services Center","02160-15SVP-71072","SFY15 State of Vermont Supervised Visitation Programs Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15341.00","Champlain Valley OEO","PO Box 1603",,"Burlington","VT","05402"
"Crime Victims' Services Center","02160-15SVP-71072","SFY15 State of Vermont Supervised Visitation Programs Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15341.00","Champlain Valley OEO","PO Box 1603",,"Burlington","VT","05402"
"Crime Victims' Services Center","02160-2014-WF-AX-0043","FY14 STOP Grant","Federal","16.588","2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","21000.00","Vermont State Attorney General's Office-","109 State St",,"Montpelier","VT","05602"
"Crime Victims' Services Center","02160-2014-WF-AX-0043","FY14 STOP Grant","Federal","16.588","2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","24675.00","WomenSafe Inc","PO Box 67",,"Middlebury","VT","05753"
"Crime Victims' Services Center","02160-2014-WF-AX-0043","FY14 STOP Grant","Federal","16.588","2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","30000.00","Association of Africans Living in","20 Allen St 3rd Floor",,"Burlington","VT","05401"
"Crime Victims' Services Center","02160-2014-WF-AX-0043","FY14 STOP Grant","Federal","16.588","2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","30450.00","Circle","PO Box 652",,"Barre","VT","05641"
"Crime Victims' Services Center","02160-2014-WF-AX-0043","FY14 STOP Grant","Federal","16.588","2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","30450.00","Clarina Howard Nichols Center","PO Box 517",,"Morrisville","VT","05661"
"Crime Victims' Services Center","02160-2014-WF-AX-0043","FY14 STOP Grant","Federal","16.588","2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","34650.00","Rutland County Women's Network & Shelter","PO Box 313",,"Rutland","VT","05702"
"Crime Victims' Services Center","02160-2014-WF-AX-0043","FY14 STOP Grant","Federal","16.588","2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","34650.00","Women's Freedom Center","PO Box 933",,"Brattleboro","VT","05302"
"Crime Victims' Services Center","02160-2014-WF-AX-0043","FY14 STOP Grant","Federal","16.588","2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","36750.00","Project Against Violent Encounters","PO Box 227",,"Bennington","VT","05201"
"Crime Victims' Services Center","02160-2014-WF-AX-0043","FY14 STOP Grant","Federal","16.588","2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","37800.00","Women Helping Battered Women","PO Box 1535",,"Burlington","VT","05402"
"Crime Victims' Services Center","02160-2014-WF-AX-0043","FY14 STOP Grant","Federal","16.588","2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","40075.00","Court Administrator's Office","111 State Street",,"Montpelier","VT","05609-0701"
"Crime Victims' Services Center","02160-2014-WF-AX-0043","FY14 STOP Grant","Federal","16.588","2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","46200.00","Champlain Valley OEO","Voices Against Violence","255 South Champlain St, Ste 9","Burlington","VT","05401"
"Crime Victims' Services Center","02160CAC15-142157","SFY15 State of Vermont Child Advocacy Center's Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","7200.00","Chittenden Unit For Special","50 Cherry Street Ste 102",,"Burlington","VT","05401"
"Crime Victims' Services Center","02160CAC15-142157","SFY15 State of Vermont Child Advocacy Center's Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","22800.00","Chittenden Unit For Special","50 Cherry Street Ste 102",,"Burlington","VT","05401"
"Crime Victims' Services Center","02160CAC15-261295","SFY15 State of Vermont Child Advocacy Center's Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","9000.00","Southeastern Unit of Special","% Windham County State's Attorney","PO Box 785","Brattleboro","VT","05302"
"Crime Victims' Services Center","02160STOP14-73816","STOP FY 14 Grant","Federal","16.588","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","29400.00","VT State Department of Public Safety","103 S Main St",,"Waterbury","VT","05671-2101"
"Crime Victims' Services Center","02160CAC15-261295","SFY15 State of Vermont Child Advocacy Center's Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","9000.00","Southeastern Unit of Special","% Windham County State's Attorney","PO Box 785","Brattleboro","VT","05302"
"Crime Victims' Services Center","02160CAC15-299513","SFY15 State of Vermont Child Advocacy Center's Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","9000.00","The Vermont Children's Alliance","PO Box 254",,"Richmond","VT","05477"
"Crime Victims' Services Center","02160CAC15-305776","SFY15 State of Vermont Child Advocacy Center's Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","7200.00","Orange County SIU","Attn: Executive Director","299 Main St","Chelsea","VT","05038"
"Crime Victims' Services Center","02160CAC15-305776","SFY15 State of Vermont Child Advocacy Center's Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","10800.00","Orange County SIU","Attn: Executive Director","299 Main St","Chelsea","VT","05038"
"Crime Victims' Services Center","02160CAC15-305777","SFY15 State of Vermont Child Advocacy Center's Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","7200.00","Caledonia/S Essex SIU","Lisa Warren, SA Caledonia County","PO Box 272","St Johnsbury","VT","05819"
"Crime Victims' Services Center","02160CAC15-305777","SFY15 State of Vermont Child Advocacy Center's Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","10800.00","Caledonia/S Essex SIU","Lisa Warren, SA Caledonia County","PO Box 272","St Johnsbury","VT","05819"
