"profile_number","agency_involved","stop_date_and_time","street_address_of_stop","city_of_stop","stop_reason","stop_reason_description","stop_search","stop_search_outcome","stop_outcome","stop_outcome_description","stop_contraband","stop_contraband_description","gender","race","driver_race_description","driver_age","count"
"387982","SPD3","2016-01-07T00:41:00.000","I 91 N MM70                             ","HRT","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","36","1"
"388347","SPD3","2016-01-07T01:34:00.000","I 91 N MM70                             ","HRT","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","44","1"
"389676","SPB1","2016-01-07T01:45:00.000","Center St                               ","LYV","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","22","1"
"391533","SPA3","2016-01-07T06:57:00.000","us route 2; Bolton LIne                 ","WAT","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","58","1"
"394432","SPA3","2016-01-07T06:57:00.000","US Route 2 & Bolton Line                ","WAT","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","58","1"
"387374","SPD3","2016-01-07T07:45:00.000","I 89 N MM38                             ","BRK","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","30","1"
"390656","SPC2","2016-01-07T08:15:00.000","Vt Route 125                            ","MID","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","49","1"
"419098","SPC1","2016-01-07T08:26:00.000","vt rt 4 @ Sunoco                        ","RUT","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","U","Unknown","37","1"
"393655","SPD2","2016-01-07T08:28:00.000","EAST WEST RD & CAMP ARDEN RD            ","DUM","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","29","1"
"387370","SPD3","2016-01-07T08:30:00.000","AYERS ST & HILL ST                      ","BC ","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","35","1"
"496932","SPB2","2016-01-07T08:46:00.000","I 89 S MM26                             ","BET","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","46","1"
"463111","SPC1","2016-01-07T08:55:00.000","23 WEST ST                              ","RUC","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","58","1"
"388544","SPD2","2016-01-07T09:00:00.000","I 91 N MM10; construction zone          ","BRO","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","27","1"
"419099","SPC1","2016-01-07T09:04:00.000","vt rt 4                                 ","RUT","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","58","1"
"407071","SPD2","2016-01-07T09:20:00.000","I 91 S MM11                             ","BRO","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","68","1"
"393123","SPD3","2016-01-07T09:30:00.000","VT RT 107 & VT RT 12                    ","BET","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","70","1"
"388550","SPD2","2016-01-07T09:35:00.000","I 91 N MM10; construction zone          ","BRO","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","59","1"
"388561","SPD2","2016-01-07T10:09:00.000","I 91 N MM10; construction zone          ","BRO","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","67","1"
"388567","SPD2","2016-01-07T10:31:00.000","I 91 N MM10; construction zone          ","BRO","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","28","1"
"388578","SPD2","2016-01-07T10:50:00.000","I 91 N MM10; construction zone          ","BRO","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","H","Hispanic","22","1"
"406788","SPA3","2016-01-07T11:12:00.000","I 89 S MM59                             ","MSX","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","29","1"
"388586","SPD2","2016-01-07T11:24:00.000","I 91 N MM10; construction zone          ","BRO","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","47","1"
"388591","SPD2","2016-01-07T11:49:00.000","I 91 S MM11; Black Mtn u-turn           ","BRO","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","39","1"
"400780","SPD2","2016-01-07T12:47:00.000","I 91 N MM10                             ","BRO","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","28","1"
"388281","SPB1","2016-01-07T13:20:00.000","Railroad St                             ","SJO","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","16","1"
"388287","SPB1","2016-01-07T13:20:00.000","Railroad St                             ","SJO","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","16","1"
"407080","SPD2","2016-01-07T13:20:00.000","JAIL ST & VT RT 30                      ","NFN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","48","1"
"394243","SPA3","2016-01-07T13:24:00.000","Southview                               ","RMD","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","31","1"
"415178","SPA3","2016-01-07T13:45:00.000","Browns Trace & Gleason                  ","JER","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","66","1"
"415179","SPA3","2016-01-07T14:00:00.000","184 VT ROUTE 15                         ","JER","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","75","1"
"415180","SPA3","2016-01-07T14:12:00.000","Route 15                                ","JER","I   ","Investigatory Stop","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","31","1"
"394242","SPA3","2016-01-07T14:16:00.000","Route 15                                ","JER","I   ","Investigatory Stop","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","31","1"
"394241","SPA3","2016-01-07T14:36:00.000","Route 117                               ","JER","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","64","1"
"396560","SPH1","2016-01-07T14:40:00.000","I 91 S MM56                             ","WSR","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","22","1"
"393127","SPD3","2016-01-07T15:30:00.000","I 89 S MM15                             ","SHA","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","57","1"
"397798","SPC1","2016-01-07T15:40:00.000","VT Route 4A                             ","WRT","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","20","1"
"394240","SPA3","2016-01-07T15:46:00.000","3 BROWNS TRCE                           ","JER","I   ","Investigatory Stop","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","39","1"
"419616","SPA1","2016-01-07T15:51:00.000","I89 NB                                  ","MSX","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","22","1"
"396567","SPH1","2016-01-07T15:56:00.000","700 CHARLESTOWN RD                      ","SPR","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","61","1"
"396565","SPH1","2016-01-07T16:13:00.000","700 CHARLESTOWN RD                      ","SPR","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","H","Hispanic","50","1"
"412426","SPA1","2016-01-07T16:14:00.000","Rt 2                                    ","RMD","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","38","1"
"391377","SPA1","2016-01-07T16:18:00.000","Church St                               ","CAM","M   ","Moving Violation","SPC ","Consent Search-Probable Cause","T   ","Ticket / VCVC Issued","C   ","Contraband/Evidence Found","M","A","Asian or Pacific Islander","31","1"
"396564","SPH1","2016-01-07T16:20:00.000","CHARLESTOWN RD & PADDOCK RD             ","SPR","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","23","1"
"390655","SPC2","2016-01-07T17:18:00.000","US Route 7                              ","NHV","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","18","1"
"387758","SPB3","2016-01-07T17:20:00.000","I 91 N MM81                             ","NRW","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","46","1"
"465866","SPC1","2016-01-07T17:20:00.000","2997 FRANKLIN ST; OTTER VALLEY HS       ","BRN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","28","1"
"390192","SPD3","2016-01-07T17:35:00.000","I 91 S MM76                             ","NRW","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","23","1"
"389570","SPB1","2016-01-07T17:40:00.000","Peak Road                               ","WHL","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","48","1"
"397797","SPC1","2016-01-07T17:40:00.000","US Route 7                              ","CLA","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","72","1"
"391274","SPD1","2016-01-07T17:46:00.000","VT RT 103 & CUTOFF RD                   ","CAV","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","64","1"
"407503","SPD2","2016-01-07T17:55:00.000","VT RT 30 & COVERED BRIDGE               ","DUM","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","22","1"
"416012","SPA1","2016-01-07T17:55:00.000","Route 15 & Maple Outlet                 ","CAM","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","52","1"
"421062","SPA1","2016-01-07T17:58:00.000","I89 NB                                  ","SBU","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","24","1"
"396513","SPC1","2016-01-07T18:02:00.000","US route 7; S Middle Rd                 ","CLA","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","23","1"
"415847","SPC1","2016-01-07T18:02:00.000","US Route 7; Rest area SB                ","CLA","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","23","1"
"388762","SPD2","2016-01-07T18:05:00.000","WEST DUMMERSTON COVERED BRIDGE          ","DUM","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","22","1"
"404764","SPB2","2016-01-07T18:05:00.000","US RT 5 & GOSSELIN DR                   ","DER","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","33","1"
"386512","SPB3","2016-01-07T18:15:00.000","I 91 S MM86                             ","THE","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","46","1"
"386833","SPD3","2016-01-07T18:20:00.000","US RT 4 & QUECHEE HARTLAND              ","HRT","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","45","1"
"463155","SPA1","2016-01-07T18:25:00.000","I89 NB                                  ","WSN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","53","1"
"397187","SPD1","2016-01-07T18:45:00.000","VT RT 131 & PLEASANT ST                 ","CAV","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","55","1"
"388010","SPD3","2016-01-07T18:47:00.000","574 US RT 5                             ","HRL","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","56","1"
"412206","SPA1","2016-01-07T18:47:00.000","Rt 15                                   ","CAM","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","72","1"
"404741","SPB2","2016-01-07T18:50:00.000","GLOVER RD & ROARING BROOK RD            ","BAN","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","67","1"
"408213","SPC1","2016-01-07T18:53:00.000","Ravine Rd; Killington Rd                ","KIL","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","26","1"
"405910","SPA3","2016-01-07T18:55:00.000","I 89 N MM47                             ","BER","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","25","1"
"388005","SPD3","2016-01-07T19:01:00.000","574 US RT 5                             ","HRL","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","68","1"
"395233","SPA3","2016-01-07T19:03:00.000","I 89 N MM49                             ","BER","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","17","1"
"497079","SPB2","2016-01-07T19:05:00.000","I 89 N MM10                             ","SHA","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","57","1"
"387367","SPD3","2016-01-07T19:10:00.000","BRANCH ST & BROOKLYN ST                 ","BC ","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","23","1"
"388326","SPD3","2016-01-07T19:10:00.000","INTERSTATE 89 N ENTRANCE EXIT           ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","26","1"
"398156","SPC1","2016-01-07T19:16:00.000","Gleason Rd; Townline Rd                 ","RUT","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","18","1"
"417703","SPA1","2016-01-07T19:21:00.000","I89 NB                                  ","WSN","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","27","1"
"388327","SPD3","2016-01-07T19:30:00.000","INTERSTATE 89 S ENTRANCE EXIT           ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","28","1"
"387366","SPD3","2016-01-07T19:42:00.000","MAPLE AVE & CORTI ST                    ","BC ","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","24","1"
"388012","SPD3","2016-01-07T19:42:00.000","574 US RT 5                             ","HRL","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"388324","SPD3","2016-01-07T19:42:00.000","574 US RT 5                             ","HRL","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"459832","SPA1","2016-01-07T19:47:00.000","I89 NB                                  ","WSN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","49","1"
"388332","SPD3","2016-01-07T19:50:00.000","INTERSTATE 89 N ENTRANCE EXIT           ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","55","1"
"417704","SPA1","2016-01-07T20:29:00.000","Rt 2                                    ","SBU","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","45","1"
"419590","SPA1","2016-01-07T20:46:00.000","Skunk Hollow                            ","JER","E   ","Externally Generated Stop","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","23","1"
"387006","SPC3","2016-01-07T20:57:00.000","US ROUTE 7                              ","MAN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","25","1"
"388006","SPD3","2016-01-07T21:19:00.000","US RT 5 & VT RT 12                      ","HRL","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","54","1"
"388150","SPC3","2016-01-07T21:19:00.000","9 OLD ROUTE 30                          ","WNH","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","33","1"
"459833","SPA1","2016-01-07T21:27:00.000","I89 SB                                  ","WIN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","49","1"
"388151","SPC3","2016-01-07T21:40:00.000","9 OLD ROUTE 30                          ","WNH","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","80","1"
"388008","SPD3","2016-01-07T21:45:00.000","148 US ROUTE 5                          ","HRL","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","34","1"
"417705","SPA1","2016-01-07T21:46:00.000","I89 SB                                  ","WIN","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","58","1"
"396302","SPA2","2016-01-07T22:00:00.000","Fairfax Road                            ","SAS","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","23","1"
"387713","SPA2","2016-01-07T22:20:00.000","Sandy Birch and Ballard                 ","GEO","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","46","1"
"387492","SPB3","2016-01-07T22:25:00.000","VT RT 113; by W Fairlee fire station    ","WFL","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","20","1"
"388000","SPD3","2016-01-07T22:43:00.000","INTERSTATE 89 N ENTRANCE EXIT           ","SHA","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"396079","SPC1","2016-01-07T23:00:00.000","US RT 4 & E MTN RD                      ","KIL","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","50","1"
"396080","SPC1","2016-01-07T23:30:00.000","Killington Rd                           ","KIL","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","23","1"
"398157","SPC1","2016-01-07T23:30:00.000","Access Rd; Pickle Barrel                ","KIL","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","23","1"
"417702","SPA1","2016-01-07T23:50:00.000","I89 NB                                  ","WSN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","52","1"
"396255","SPC1","2016-01-08T00:05:00.000","HOWE ST & UNION ST                      ","RUC","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","49","1"
"408252","SPA3","2016-01-08T00:09:00.000","I 89 S                                  ","MSX","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","22","1"
"388672","SPD1","2016-01-08T01:14:00.000","ROCKINGHAM RD & STEARNS RD              ","RCK","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","A","Asian or Pacific Islander","24","1"
"471899","SPC1","2016-01-08T01:20:00.000","US RT 4 W MM7                           ","CAS","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","20","1"
"387806","SPB1","2016-01-08T01:38:00.000","US RT 2                                 ","DAV","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","34","1"
"397185","SPD1","2016-01-08T01:45:00.000","I 91 N MM34                             ","RCK","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","20","1"
"396515","SPC1","2016-01-08T02:20:00.000","Old Coach Rd; US Route 4                ","KIL","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","B","Black","28","1"
"419444","SPA3","2016-01-08T06:40:00.000","Rte 302                                 ","BT ","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","22","1"
"388344","SPA1","2016-01-08T06:47:00.000","Skunk  Hollow                           ","JER","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","32","1"
"391376","SPA1","2016-01-08T07:00:00.000","Vt Rt 15                                ","CAM","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","41","1"
"429896","SPH1","2016-01-08T07:17:00.000","Rt 108                                  ","BAK","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","28","1"
"388341","SPA1","2016-01-08T07:25:00.000","Skunk Hollow Road                       ","JER","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","32","1"
"387360","SPD3","2016-01-08T07:30:00.000","VT RT 100 & MAIN ST                     ","DUX","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","40","1"
"390205","SPH1","2016-01-08T07:37:00.000","Rt 108                                  ","ENO","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","29","1"
"417706","SPA1","2016-01-08T07:40:00.000","Lee River Road                          ","JER","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","42","1"
"388337","SPA1","2016-01-08T08:01:00.000","Browns Trace                            ","JER","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","61","1"
"387359","SPD3","2016-01-08T08:05:00.000","US RT 2 & BOYS CLUB RD                  ","BLT","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","40","1"
"417707","SPA1","2016-01-08T08:13:00.000","Browns Trace Road                       ","JER","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","39","1"
"387363","SPD3","2016-01-08T08:45:00.000","VT RT 2A & BITTERSWEET CIR              ","WSN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","25","1"
"397778","SPC1","2016-01-08T08:49:00.000","E Main St                               ","POU","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","42","1"
"388334","SPA1","2016-01-08T09:00:00.000","Browns Trace                            ","JER","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","42","1"
"389697","SPD1","2016-01-08T09:28:00.000","I 91 S MM54                             ","WSR","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"388318","SPA2","2016-01-08T10:08:00.000","Vt 78 near the Airport                  ","HIG","M   ","Moving Violation","SW  ","Search with Warrant","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","21","1"
"388319","SPA2","2016-01-08T10:08:00.000","Vt 78 near the Airport                  ","HIG","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","21","1"
"388074","SPD1","2016-01-08T10:20:00.000","I 91 S MM6                              ","GFD","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","54","1"
"388187","SPC3","2016-01-08T10:29:00.000","23 E ARLINGTON RD                       ","ARL","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","78","1"
"472479","SPC1","2016-01-08T10:35:00.000","4218 KILLINGTON RD                      ","KIL","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","26","1"
"387449","SPB2","2016-01-08T10:45:00.000","VT RT 243 & DOMINION AVE                ","TRO","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","52","1"
"390206","SPH1","2016-01-08T10:46:00.000","Rt 105                                  ","ENO","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","28","1"
"472477","SPC1","2016-01-08T10:55:00.000","5232 US ROUTE 4                         ","MEN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","B","Black","40","1"
"388356","SPA1","2016-01-08T11:03:00.000","Main Road                               ","HUN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","B","Black","34","1"
"418877","SPD2","2016-01-08T11:36:00.000","VT RT 30 & SUGAR HOUSE RD               ","DUM","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","40","1"
