"granting_department","grant_number","grant_description","funding_source","cfda","start_date","end_date","fiscal_year_issued","award_amount","grantee_name","address_line_1","address_line_2","city","st","zip"
"Crime Victims' Services Center","02160-VOCA17-2-287820","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","24770.00","Addison County Special Investigation","% Addison County State's Attorney","35 Court Street","Middlebury","VT","05753"
"Crime Victims' Services Center","02160-ANTIVIOL19-6048","SFY19, Anti-Violence19","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","66493.00","Project Against Violent Encounters","PO Box 227",,"Bennington","VT","05201"
"Crime Victims' Services Center","02160-ANTIVIOL19-6049","SFY19, Anti-Violence19","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","97866.00","Steps to End Domestic Violence, Inc.","PO Box 1535",,"Burlington","VT","05402"
"Crime Victims' Services Center","02160-DVSV19-6048","SFY19, DVSV Act 174","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","28810.00","Project Against Violent Encounters","PO Box 227",,"Bennington","VT","05201"
"Crime Victims' Services Center","02160-DVSV19-6049","SFY19, DVSV Act 174","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","42404.00","Steps to End Domestic Violence, Inc.","PO Box 1535",,"Burlington","VT","05402"
"Crime Victims' Services Center","02160-FVPSA18-2836","FY 2018 Family Violence Prevention Services Act (FVPSA)","FED","93.671","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","89220.00","Women's Freedom Center","PO Box 933",,"Brattleboro","VT","05302"
"Crime Victims' Services Center","02160-FVPSA18-6048","FY 2018 Family Violence Prevention Services Act (FVPSA)","FED","93.671","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","52969.00","Project Against Violent Encounters","PO Box 227",,"Bennington","VT","05201"
"Crime Victims' Services Center","02160-STOP18-2836","FFY 2018 STOP Formula Grant","FED","16.588","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","29555.42","Women's Freedom Center","PO Box 933",,"Brattleboro","VT","05302"
"Crime Victims' Services Center","02160-STOP18-6048","FY 2018 STOP Formula Grant","FED","16.588","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","28723.80","Project Against Violent Encounters","PO Box 227",,"Bennington","VT","05201"
"Crime Victims' Services Center","02160-STOP18-6049","FY 2018 STOP Formula Grant","FED","16.588","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","25771.70","Steps to End Domestic Violence, Inc.","PO Box 1535",,"Burlington","VT","05402"
"Crime Victims' Services Center","02160-SVP19-6048","SFY19, Supervised Visitation Program","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","32152.00","Project Against Violent Encounters","PO Box 227",,"Bennington","VT","05201"
"Crime Victims' Services Center","02160-VOCA17-2-6048","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","44277.00","Project Against Violent Encounters","PO Box 227",,"Bennington","VT","05201"
"Crime Victims' Services Center","02160VOCA17-2-6049","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","65168.00","Steps to End Domestic Violence, Inc.","PO Box 1535",,"Burlington","VT","05402"
"Crime Victims' Services Center","02160-VOCA17-2-2836","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","74579.00","Women's Freedom Center","PO Box 933",,"Brattleboro","VT","05302"
"Crime Victims' Services Center","02160-ANTIVIOL19-42321","SFY19, Anti-Violence19","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","55683.00","Clarina Howard Nichols Center","PO Box 517",,"Morrisville","VT","05661"
"Crime Victims' Services Center","02160-DVSV19-42321","SFY19, DVSV Act 174","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","24126.00","Clarina Howard Nichols Center","PO Box 517",,"Morrisville","VT","05661"
"Crime Victims' Services Center","02160-SVP19-42321","SFY19, Supervised Visitation Program","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","32152.00","Clarina Howard Nichols Center","PO Box 517",,"Morrisville","VT","05661"
"Crime Victims' Services Center","02160-VOCA17-2-42321","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","37079.00","Clarina Howard Nichols Center","PO Box 517",,"Morrisville","VT","05661"
"Crime Victims' Services Center","02160-ANTIVIOL19-2836","SFY19, Anti-Violence19","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","112000.00","Women's Freedom Center","PO Box 933",,"Brattleboro","VT","05302"
"Crime Victims' Services Center","02160-DVSV19-2836","SFY19, DVSV Act 174","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","48528.00","Women's Freedom Center","PO Box 933",,"Brattleboro","VT","05302"
"Crime Victims' Services Center","02160-ANTIVIOL19-11111","SFY19, Anti-Violence19","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","56000.00","Womens' Information Service","38 Bank St",,"Lebanon","NH","03766"
"Crime Victims' Services Center","02160-DVSV19-11111","SFY19, DVSV Act 174","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","24264.00","Womens' Information Service","38 Bank St",,"Lebanon","NH","03766"
"Crime Victims' Services Center","02160-FVPSA18-11111","FY 2018 Family Violence Prevention Services Act (FVPSA)","FED","93.671","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","44610.00","Womens' Information Service","38 Bank St",,"Lebanon","NH","03766"
"Crime Victims' Services Center","02160-CAC19-299117","SFY19 CAC","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","5230.00","Orleans County Child Advocacy Center","Orleans County State's Attorneys","217 Main St Ste 2","Newport","VT","05855"
"Crime Victims' Services Center","02160-VOCA17-2-299117","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","24770.00","Orleans County Child Advocacy Center","Orleans County State's Attorneys","217 Main St Ste 2","Newport","VT","05855"
"Crime Victims' Services Center","02160-ANTIVIOL19-6044","SFY19, Anti-Violence19","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","57881.00","WomenSafe Inc","PO Box 67",,"Middlebury","VT","05753"
"Crime Victims' Services Center","02160-DVSV19-6044","SFY19, DVSV Act 174","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","25079.00","WomenSafe Inc","PO Box 67",,"Middlebury","VT","05753"
"Crime Victims' Services Center","02160-SVP19-6044","SFY19, Supervised Visitation Program","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","32152.00","WomenSafe Inc","PO Box 67",,"Middlebury","VT","05753"
"Crime Victims' Services Center","02160-VOCA17-2-6044","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","38542.00","WomenSafe Inc","PO Box 67",,"Middlebury","VT","05753"
"Crime Victims' Services Center","02160-VOCA17-2-319139-R","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","40016.72","VT Department of Children and Families","103 So. Main St",,"Waterbury","VT","05676"
"Crime Victims' Services Center","02160-ANTIVIOL19-7021","SFY19, Anti-Violence19","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","20919.00","HOPE Works Inc","PO Box 92",,"Burlington","VT","05402"
"Crime Victims' Services Center","02160-CAC19-305777","SFY19 CAC","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","5230.00","Caledonia/S Essex SIU","Lisa Warren, SA Caledonia County","PO Box 272","St Johnsbury","VT","05819"
"Crime Victims' Services Center","02160-DVSV19-7021","SFY19, DVSV Act 174","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","9064.00","HOPE Works Inc","PO Box 92",,"Burlington","VT","05402"
"Crime Victims' Services Center","02160-VOCA17-2-30577","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","24770.00","Caledonia/S Essex SIU","Lisa Warren, SA Caledonia County","PO Box 272","St Johnsbury","VT","05819"
"Crime Victims' Services Center","02160-VOCA17-2-7021","FFY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","13929.00","HOPE Works Inc","PO Box 92",,"Burlington","VT","05402"
"Crime Victims' Services Center","02160-VOCA17-2-73816","FY 2017, VOCA17 Victim Assistance - Major Crimes Director","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","137100.00","VT State Department of Public Safety","45 State Drive",,"Waterbury","VT","05671-1300"
"Crime Victims' Services Center","02160-ANTIVIOL19-4845","SFY19, Anti-Violence19","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","57032.00","Safeline","PO Box 368",,"Chelsea","VT","05038-0358"
"Crime Victims' Services Center","02160-ANTIVIOL19-5854","SFY19, Anti-Violence19","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","121324.00","Umbrella Inc of St Johnsbury","1216 Railroad Street, Suite C",,"ST Johnsbury","VT","05819"
"Crime Victims' Services Center","02160-ANTIVIOL19-7032","SFY19, Anti-Violence19","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","32831.00","Aware","Box 307",,"Hardwick","VT","05843"
"Crime Victims' Services Center","02160-DVSV19-4845","SFY19, DVSV Act 174","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","24711.00","Safeline","PO Box 368",,"Chelsea","VT","05038-0358"
"Crime Victims' Services Center","02160-DVSV19-5854","SFY19, DVSV Act 174","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","52568.00","Umbrella Inc of St Johnsbury","1216 Railroad Street, Suite C",,"ST Johnsbury","VT","05819"
"Crime Victims' Services Center","02160-DVSV19-7032","SFY19, DVSV Act 174","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","14225.00","Aware","Box 307",,"Hardwick","VT","05843"
"Crime Victims' Services Center","02160-SVP19-43373","SFY19, Supervised Visitation Program","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","32152.00","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Crime Victims' Services Center","02160-SVP19-5854","SFY19, Supervised Visitation Program","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","48230.00","Umbrella Inc of St Johnsbury","1216 Railroad Street, Suite C",,"ST Johnsbury","VT","05819"
"Crime Victims' Services Center","02160-VOCA17-2-4845","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","37977.00","Safeline","PO Box 368",,"Chelsea","VT","05038-0358"
"Crime Victims' Services Center","02160-VOCA17-2-5854","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","80788.00","Umbrella Inc of St Johnsbury","1216 Railroad Street, Suite C",,"ST Johnsbury","VT","05819"
"Crime Victims' Services Center","02160-VOCA17-2-7032","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","21862.00","Aware","Box 307",,"Hardwick","VT","05843"
"Crime Victims' Services Center","02160-VOCA17-2-7032-R","FY 2017, VOCA17 Victim Assistance (Rural)","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","40417.86","Aware","Box 307",,"Hardwick","VT","05843"
"Crime Victims' Services Center","02160-VOCA17-2-7107-12","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","52022.00","Champlain Valley OEO","Voices Against Violence","255 South Champlain St, Ste 9","Burlington","VT","05401"
"Crime Victims' Services Center","02160-VOCA17-2-7440","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","45000.00","Prevent Child Abuse-Vermont","94 Main St","PO Box 829","Montpelier","VT","05601"
"Crime Victims' Services Center","02160-ANTIVIOL19-2571","SFY19, Anti-Violence19","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","60268.00","Circle","PO Box 652",,"Barre","VT","05641"
"Crime Victims' Services Center","02160-ANTIVIOL19-7107-12","SFY19, Anti-Violence19","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","78124.00","Champlain Valley OEO","PO Box 1603",,"Burlington","VT","05402"
"Crime Victims' Services Center","02160-ANTIVIOL19-7202-2","SFY19, Anti-Violence19","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","14649.00","Sexual Assault Crisis Team of","4 Cottage Street",,"Barre","VT","05641"
"Crime Victims' Services Center","02160-CAC19-166655","SFY19 CAC","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","7150.00","Bennington County Association Against","129 Elm Street",,"Bennington","VT","05201"
"Crime Victims' Services Center","02160-CAC19-299513","SFY19 CAC","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","9000.00","Vermont Children's Alliance","PO Box 254",,"Richmond","VT","05477"
"Crime Victims' Services Center","02160-CAC19-331817","SFY19 CAC","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","7150.00","Windham Cty Safe Place Child Advocacy","112 Hardwood Way",,"Brattleboro","VT","05301"
"Crime Victims' Services Center","02160-CAC19-4360-2","SFY19 CAC","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","7150.00","Child First Advocacy Center","PO Box 6822",,"Rutland","VT","05702-6822"
"Crime Victims' Services Center","02160-CAC19-4404","SFY19 CAC","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","7150.00","OUR House of Central VT Inc","38 Summer St",,"Barre","VT","05641"
"Crime Victims' Services Center","02160-CAC19-7393","SFY19 CAC","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","7150.00","Northwest Unit for Special","5 Lemnah Dr",,"ST Albans","VT","05478"
"Crime Victims' Services Center","02160-DVSV19-2571","SFY19, DVSV Act 174","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","26113.00","Circle","PO Box 652",,"Barre","VT","05641"
"Crime Victims' Services Center","02160-DVSV19-7107-12","SFY19, DVSV Act 174","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","33850.00","Champlain Valley OEO","PO Box 1603",,"Burlington","VT","05402"
"Crime Victims' Services Center","02160-DVSV19-7202-2","SFY19, DVSV Act 174","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","6347.00","Sexual Assault Crisis Team of","4 Cottage Street",,"Barre","VT","05641"
"Crime Victims' Services Center","02160-SASP17-7021","2017-KF-AX-0055 SASP 17","FED","16.017","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","208209.00","HOPE Works Inc","PO Box 92",,"Burlington","VT","05402"
"Crime Victims' Services Center","02160-SASP17-72022","2017-KF-AX-0055 SASP 17","FED","16.017","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","145808.00","Sexual Assault Crisis Team of","4 Cottage Street",,"Barre","VT","05641"
"Crime Victims' Services Center","02160-SVP19-7107-12","SFY19, Supervised Visitation Program","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","32152.00","Champlain Valley OEO","Voices Against Violence","255 South Champlain St, Ste 9","Burlington","VT","05401"
"Crime Victims' Services Center","02160-VOCA17-2-2571","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","40132.00","Circle","PO Box 652",,"Barre","VT","05641"
"Crime Victims' Services Center","02160-VOCA17-2-261295","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","32850.00","Windham Cty Safe Place Child Advocacy","112 Hardwood Way",,"Brattleboro","VT","05301"
"Crime Victims' Services Center","02160-VOCA17-2-4404","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","32850.00","OUR House of Central VT Inc","38 Summer St",,"Barre","VT","05641"
"Crime Victims' Services Center","02160-VOCA17-2-7202-2","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","9755.00","Sexual Assault Crisis Team of","4 Cottage Street",,"Barre","VT","05641"
"Crime Victims' Services Center","02160-VOCA17-2-7393","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","32850.00","Northwest Unit for Special","5 Lemnah Dr",,"ST Albans","VT","05478"
"Crime Victims' Services Center","02160-SVP19-18323-4","SFY19, Supervised Visitation Program","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","32152.00","Waypoint","Accounting Dept","PO Box 448","Manchester","NH","031050448"
"Crime Victims' Services Center","02160-ANTIVIOL19-6047","SFY19, Anti-Violence19","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","85189.00","NewStory Center, Inc","PO Box 313",,"Rutland","VT","05702"
"Crime Victims' Services Center","02160-DVSV19-1802","SFY19, DVSV Act 174","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","329195.00","Vermont Network Against Domestic","63 Barre Street",,"Montpelier","VT","05602"
"Crime Victims' Services Center","02160-DVSV19-1802-DV","SFY19, DVSV Act 174 (DV Council Coordinator)","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","17640.00","Vermont Network Against Domestic","63 Barre Street",,"Montpelier","VT","05602"
"Crime Victims' Services Center","02160-DVSV19-1802-DVAS","SFY19, DVSV Act 174 (DVAS)","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","20000.00","Vermont Network Against Domestic","63 Barre Street",,"Montpelier","VT","05602"
"Crime Victims' Services Center","02160-DVSV19-1802-DVCOMP","SFY19, DVSV Act 174 - DV Council Coordinator","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","17640.00","Vermont Network Against Domestic","63 Barre Street",,"Montpelier","VT","05602"
"Crime Victims' Services Center","02160-DVSV19-6047","SFY19, DVSV Act 174","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","36911.00","NewStory Center, Inc","PO Box 313",,"Rutland","VT","05702"
"Crime Victims' Services Center","02160-DVSV19-8224","SFY19, DVSV Act 174","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","20000.00","Pride Center of Vermont","255 South Champlain Street, Ste 12",,"Burlington","VT","05401"
"Crime Victims' Services Center","02160-FVPSA18-6047","FFY 2018 Family Violence Prevention Services Act (FVPSA)","FED","93.671","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","67863.00","NewStory Center, Inc","PO Box 313",,"Rutland","VT","05702"
"Crime Victims' Services Center","02160-FVPSA18-6049","FY 2018 Family Violence Prevention Services Act (FVPSA)","FED","93.671","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","77961.00","Steps to End Domestic Violence, Inc.","PO Box 1535",,"Burlington","VT","05402"
"Education Agency","05100-4570S0091901","Title IV-A","FED","84.424","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","17160.25","Caledonia Central Supervisory Union","PO Box 216",,"Danville","VT","05828"
"Crime Victims' Services Center","02160-STOP18-2130-BLE","FY 2018 STOP Formula Grant (Bennington L.E.)","FED","16.588","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","42000.00","Vermont State Attorney General's Office-","109 State St",,"Montpelier","VT","05602"
"Crime Victims' Services Center","02160-STOP18-2130-CHITTENDENP","FY 2018 STOP Formula Grant (Chittenden P)","FED","16.588","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","43748.00","Vermont State Attorney General's Office-","109 State St",,"Montpelier","VT","05602"
"Crime Victims' Services Center","02160-STOP18-2130-FP","FY 2018 STOP Formula Grant (Franklin-Grand Isle P)","FED","16.588","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","71925.00","Vermont State Attorney General's Office-","109 State St",,"Montpelier","VT","05602"
"Crime Victims' Services Center","02160-STOP18-2130-RP","FY 2018 STOP Formula Grant (Rutland Prosecution)","FED","16.588","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","27650.00","Vermont State Attorney General's Office-","109 State St",,"Montpelier","VT","05602"
"Crime Victims' Services Center","02160-STOP18-2130-WLE","FY 2018 STOP Formula Grant (Windham Law Enforcement)","FED","16.588","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","25000.00","Vermont State Attorney General's Office-","109 State St",,"Montpelier","VT","05602"
"Crime Victims' Services Center","02160-STOP18-2130-WP","FY 2018 STOP Formula Grant (Windham P)","FED","16.588","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","50364.00","Vermont State Attorney General's Office-","109 State St",,"Montpelier","VT","05602"
"Crime Victims' Services Center","02160-SVP19-1802","SFY19, Supervised Visitation Program Coordinator","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","30640.00","Vermont Network Against Domestic","63 Barre Street",,"Montpelier","VT","05602"
"Crime Victims' Services Center","02160-VOCA17-2-4360-2","FY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","32850.00","Child First Advocacy Center","PO Box 6822",,"Rutland","VT","05702-6822"
"Crime Victims' Services Center","02160-VOCA17-2-6047","FFY 2017, VOCA17 Victim Assistance","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","56726.00","NewStory Center, Inc","PO Box 313",,"Rutland","VT","05702"
"Crime Victims' Services Center","02160-VOCA18-335584","FY 2018, VOCA18 Victim Assistance (Legal)","FED","16.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","40000.00","Have Justice -  Will Travel Inc.","9580 Vermont Route 113",,"Vershire","VT","05079"
"Crime Victims' Services Center","02160-VOCA18-40245","FY 2018, VOCA18 Victim Assistance (Franklin/Grand Isle Restorative Justice Ctr)","FED","16.575","2018-10-01T00:00:00.000","2019-06-30T00:00:00.000","2019","25190.00","ST Albans City Treasurer","PO Box 867",,"ST Albans","VT","05478"
"Crime Victims' Services Center","02160-VOCA18-40155","FY 2018, VOCA18 Victim Assistance","FED","16.575","2018-10-01T00:00:00.000","2019-06-30T00:00:00.000","2019","19465.00","South Burlington City Treasurer","South Burlington Police Department","19 Gregory Dr","S Burlington","VT","05403"
"Crime Victims' Services Center","02160-VOCA18-43396","FY 2018, VOCA18 Victim Assistance","FED","16.575","2018-10-01T00:00:00.000","2019-06-30T00:00:00.000","2019","36250.00","BROC-Community Action in Southwestern","45 Union Street",,"Rutland","VT","05701"
"Crime Victims' Services Center","02160-VOCA18-2513","FY 2018, VOCA18 Victim Assistance","FED","16.575","2018-10-01T00:00:00.000","2019-06-30T00:00:00.000","2019","36250.00","Lamoille Restorative Center","PO Box 148",,"Hyde Park","VT","05655"
"Crime Victims' Services Center","02160-VOCA18-41580","FY 2018, VOCA18 Victim Assistance","FED","16.575","2018-10-01T00:00:00.000","2019-06-30T00:00:00.000","2019","13526.00","Orange County Restorative Justice Center","PO Box 58, 292 VT Route 110",,"Chelsea","VT","05038"
"Crime Victims' Services Center","02160-VOCA17-2-5854-R","FY 2017, VOCA17 Victim Assistance (Rural)","FED","16.575","2018-10-01T00:00:00.000","2019-06-30T00:00:00.000","2019","104014.97","Umbrella Inc of St Johnsbury","1216 Railroad Street, Suite C",,"ST Johnsbury","VT","05819"
"Disabilities Aging Ind. Living","03460-DA-2019-004","Master Grant Agreement","FED","93.667","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","5690.00","Northeast Kingdom Human Services Inc","181 Crawford Rd","PO Box 724","Newport","VT","05855"
"Disabilities Aging Ind. Living","03460-DA-2019-004","Master Grant Agreement","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","0.00","Northeast Kingdom Human Services Inc","181 Crawford Rd","PO Box 724","Newport","VT","05855"
"Disabilities Aging Ind. Living","03460-DA-2019-004","Master Grant Agreement","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","356893.00","Northeast Kingdom Human Services Inc","181 Crawford Rd","PO Box 724","Newport","VT","05855"
"Disabilities Aging Ind. Living","03460-DA-2019-001","Master Grant Agreement","FED","93.667","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","67428.00","Counseling Service of Addison Cty Inc","109 Catamount Park",,"Middlebury","VT","05753"
"Disabilities Aging Ind. Living","03460-DA-2019-001","Master Grant Agreement","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","0.00","Counseling Service of Addison Cty Inc","109 Catamount Park",,"Middlebury","VT","05753"
"Disabilities Aging Ind. Living","03460-DA-2019-001","Master Grant Agreement","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","81585.00","Counseling Service of Addison Cty Inc","109 Catamount Park",,"Middlebury","VT","05753"
"Disabilities Aging Ind. Living","03460-SSA-2019-014","Master Grant Agreement","FED","93.667","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","25076.00","Champlain Community Services Inc","512 Troy Ave Ste 1",,"Colchester","VT","05446"
"Disabilities Aging Ind. Living","03460-SSA-2019-014","Master Grant Agreement","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","0.00","Champlain Community Services Inc","512 Troy Ave Ste 1",,"Colchester","VT","05446"
"Disabilities Aging Ind. Living","03460-SSA-2019-014","Master Grant Agreement","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","55101.00","Champlain Community Services Inc","512 Troy Ave Ste 1",,"Colchester","VT","05446"
"Disabilities Aging Ind. Living","03460-DA-2019-006","Master Grant Agreement","FED","93.667","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","6969.00","United Counseling Service of Bennington","PO Box 588",,"Bennington","VT","05201"
"Disabilities Aging Ind. Living","03460-DA-2019-006","Master Grant Agreement","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","0.00","United Counseling Service of Bennington","PO Box 588",,"Bennington","VT","05201"
"Disabilities Aging Ind. Living","03460-DA-2019-006","Master Grant Agreement","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","77031.00","United Counseling Service of Bennington","PO Box 588",,"Bennington","VT","05201"
"Disabilities Aging Ind. Living","03460-DA-2019-006","Master Grant Agreement","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","68308.00","United Counseling Service of Bennington","PO Box 588",,"Bennington","VT","05201"
"Disabilities Aging Ind. Living","03460-DA-2019-008","Master Grant Agreement","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","0.00","Northwestern Counseling & Support","107 Fisher Pond Rd",,"ST Albans","VT","05478"
"Disabilities Aging Ind. Living","03460-DA-2019-008","Master Grant Agreement","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","148614.00","Northwestern Counseling & Support","107 Fisher Pond Rd",,"ST Albans","VT","05478"
