"stop_no","agency","date_and_time","gender","sex","race","ethnicity","contact1","action_taken1","outcome1","misc_code1","street_address_of_stop","city","officer"
"816711","406","2020-03-14T16:27:00.000",,"F","W",,"M","NS","W","X","215 OLD STAGE RD","ESS","2"
"815797","406","2020-03-14T18:00:00.000",,"M","W",,"M","NS","T","X","PINECREST DR & SUFFOLK LN","ESS","49"
"815800","406","2020-03-14T18:42:00.000",,"M","W",,"V","NS","W","X","105 PEARL ST","EXJ","49"
"H723602","406","2020-03-14T21:46:00.000","M","M","W",,"V","NS","W","X","145 MAPLE ST","EXJ","34"
"H723594","406","2020-03-14T21:58:00.000","M","M","W",,"V","NS","W","X","141 PEARL ST","EXJ","34"
"H723638","406","2020-03-14T22:08:00.000","M","M","W",,"M","NS","W","X","197 PEARL ST","EXJ","36"
"H723639","406","2020-03-14T22:18:00.000","F","F","W",,"M","NS","W","X","141 PEARL ST","EXJ","34"
"H723629","406","2020-03-14T22:28:00.000","M","M","W",,"V","NS","W","X","141 PEARL ST","EXJ","34"
"H723634","406","2020-03-14T22:34:00.000","M","M","W",,"M","NS","W","X","106 PEARL ST","EXJ","36"
"H723582","406","2020-03-14T22:37:00.000","M","M","W",,"M","NS","W","X","SNAD HILL ROAD @ SAND HILL ROAD","ESS","2"
"H723579","406","2020-03-14T22:39:00.000","M","M","W",,"V","NS","T","X","MAIN ST & RAILROAD AVE","EXJ","34"
"H723631","406","2020-03-14T22:44:00.000","F","F","W",,"V","NS","W","X","2 MAIN ST","EXJ","36"
"H723628","406","2020-03-14T22:49:00.000","M","M","I",,"V","NS","W","X","1 UPPER MAIN ST","ESS","34"
"H723596","406","2020-03-14T23:03:00.000","F","F","W",,"M","NS","W","X","MAIN ST & ATHENS DR","EXJ","34"
"H723613","406","2020-03-14T23:28:00.000","F","F","B",,"V","NS","W","X","289 MM 9","ESS","34"
"H723593","406","2020-03-14T23:31:00.000","M","M","B",,"M","NS","T","X","SUSIE WILSON BYPASS / 2A","ESS","2"
"H723644","406","2020-03-15T15:00:00.000","M","M","W",,"M","NS","T","X","EX 10 WB","ESS","2"
"H723642","406","2020-03-15T16:48:00.000","F","F","W",,"V","NS","T","X","76 LINCOLN ST","EXJ","36"
"H723655","406","2020-03-15T17:27:00.000","F","F","A",,"M","NS","W","X","PINECREST DR @ COLCHESTER RD","EXJ","2"
"H723651","406","2020-03-15T17:50:00.000","M","M","W",,"M","NS","W","X","VT 128 NB / WEST SLEEPY HLW RD","ESS","2"
"819423","406","2020-03-16T08:58:00.000",,"F","W",,"M","NS","W","X","161 MAIN ST","EXJ","12"
"815966","406","2020-03-16T17:45:00.000",,"M","W","NHIS","V","NS","W","X","CENTRAL ST & GROVE ST","EXJ","49"
"815958","406","2020-03-16T18:13:00.000",,"M","W",,"V","NS","T","X","12 RAILROAD ST","EXJ","50"
"815957","406","2020-03-16T19:31:00.000",,"M","W","NHIS","M","NS","W","X","LINCOLN ST & CENTRAL ST","EXJ","50"
"815965","406","2020-03-16T23:34:00.000",,"F","W",,"M","NS","W","X","67 LINCOLN ST","EXJ","50"
"815962","406","2020-03-16T23:38:00.000",,"F","W","NHIS","M","NS","T","X","LINCOLN ST & CENTRAL ST","EXJ","50"
"815964","406","2020-03-17T00:12:00.000",,"M","W",,"M","NS","W","X","76 LINCOLN ST","EXJ","50"
"816012","406","2020-03-17T08:35:00.000",,"F","W",,"M","NS","T","X","VT RT 289 MM8; I 289 MM8; mm8","ESS","40"
"816014","406","2020-03-17T08:50:00.000",,"M","W","NHIS","V","NS","T","X","VT RT 289 MM8; I 289 MM8; mm8","ESS","40"
"816016","406","2020-03-17T09:16:00.000",,"F","W",,"M","NS","W","X","VT RT 289 MM9; I 289 MM9; mm9","ESS","40"
"H723695","406","2020-03-17T17:11:00.000","M","M","W",,"V","NS","T","X","MAIN ST / FAIRVIEW DRIVE","EXJ","36"
"H723710","406","2020-03-17T18:22:00.000","M","M","W",,"M","NS","W","X","ETHAN ALLEN DR AND PEARL ST","ESS","50"
"H723708","406","2020-03-17T19:57:00.000","F","F","W",,"M","NS","W","X","76 LINCOLN ST","EXJ","50"
"H723692","406","2020-03-17T20:43:00.000","F","F","W",,"M","NS","W","X","76 LINCOLN ST","EXJ","50"
"816236","406","2020-03-18T18:30:00.000",,"F","B","NHIS","M","NS","T","X","SUSIE WILSON BYP & KELLOGG RD","ESS","50"
"816335","406","2020-03-19T13:13:00.000",,"M","W",,"M","NS","W","X","PEARL ST & WEST ST EXT","EXJ","47"
"H723743","406","2020-03-19T18:03:00.000","M","M","W",,"M","NS","W","X","27 PARK ST","EXJ","50"
"816336","406","2020-03-19T21:07:00.000",,"M","W","NHIS","M","NS","T","X","141 PEARL ST","EXJ","50"
"H723762","406","2020-03-20T17:06:00.000","F","F","W",,"V","NS","T","X","8 RAILROAD AVE","EXJ","36"
"H723760","406","2020-03-20T17:28:00.000","M","M","W",,"V","NS","T","X","12 CENTRAL ST","EXJ","36"
"816522","406","2020-03-21T15:12:00.000",,"F","W","NHIS","E","NS","W","X","72 UPPER MAIN ST","ESS","14"
"816553","406","2020-03-22T19:35:00.000",,"M","W",,"M","NS","T","X","PINECREST DR & SUSIE WILSON RD","ESS","49"
"H723800","406","2020-03-23T06:40:00.000","F","F","W",,"M","NS","W","X","197 PEARL ST","EXJ","42"
"H723809","406","2020-03-23T10:22:00.000","F","F","W",,"M","NS","T","X","COLLEGE PARKWAY / BARNES AVE","COL","36"
"816556","406","2020-03-23T12:10:00.000",,"M","W","NHIS","M","NS","W","X","I289 Exit 10","ESS","47"
"H723811","406","2020-03-23T12:28:00.000","M","M","W",,"V","NS","W","X","141 RIVER ROAD","EXJ","36"
"816555","406","2020-03-23T12:47:00.000",,"F","W",,"M","NS","W","X","I289 Exit 9","ESS","47"
"816725","406","2020-03-25T10:56:00.000",,"F","W","NHIS","M","NS","W","X","I 289 Exit 10","ESS","47"
"816722","406","2020-03-25T13:05:00.000",,"M","A","ASIA","M","NS","W","X","HICKORY LN & ALLEN MARTIN PKWY","ESS","47"
"H723824","406","2020-03-25T19:24:00.000","M","M","W",,"M","NS","T","X","PEARL ST / PARK ST","EXJ","36"
"H723827","406","2020-03-25T20:56:00.000","M","M","W",,"M","NS","W","X","198 MAPLE ST","EXJ","36"
"817159","406","2020-03-30T18:41:00.000",,"F","W",,"I","SRS","T","C","st james place","ESS","37"
"817161","406","2020-03-30T19:45:00.000",,"M","W",,"M","NS","W","X","106 PEARL ST","EXJ","23"
"817172","406","2020-03-30T20:37:00.000",,"F","W","NHIS","E","NS","W","X","SUSIE WILSON RD & JOSHUA WAY","ESS","37"
"817160","406","2020-03-31T00:08:00.000",,"M","W",,"M","NS","W","X","110 PEARL ST","EXJ","50"
"817198","406","2020-04-01T18:43:00.000",,"M","B","NHIS","M","NS","T","X","PEARL ST & WILLEYS CT","EXJ","15"
"H723932","406","2020-04-03T17:36:00.000","M","M","W",,"M","NS","T","X","WEST ST EXT / WEST ST","EXJ","36"
"H723933","406","2020-04-03T18:07:00.000","M","M","W",,"M","NS","T","X","105 PEARL ST","EXJ","36"
"817250","406","2020-04-03T23:06:00.000",,"F","B",,"M","NS","T","X","SUSIE WILSON RD & KELLOGG RD","ESS","49"
"H723937","406","2020-04-03T23:42:00.000","F","F","W",,"M","NS","W","X","289 / 2A","ESS","36"
"H723956","406","2020-04-05T18:16:00.000","M","M","W",,"V","NS","T","X","110 CENTER ROAD","ESS","36"
"H723952","406","2020-04-05T18:46:00.000","F","F","W",,"M","NS","W","X","110 CENTER ROAD","ESS","36"
"817272","406","2020-04-06T08:15:00.000",,"F","W",,"M","NS","W","X","150 BROWNS RIVER RD","ESS","50"
"817271","406","2020-04-06T09:45:00.000",,"F","W","NHIS","M","NS","W","X","103 CENTER RD","ESS","23"
"817270","406","2020-04-06T09:52:00.000",,"F","W","NHIS","M","NS","W","X","81 WEED RD","ESS","23"
"H723966","406","2020-04-06T18:36:00.000","M","M","W",,"M","NS","T","X","MANSFIELD AVE / MAPLE ST","EXJ","36"
"817323","406","2020-04-07T12:40:00.000",,"F","W","NHIS","E","NS","W","X","OWAISSA AVE & WENONAH AVE","EXJ","19"
"817305","406","2020-04-07T17:35:00.000",,"M","W",,"M","NS","W","X","SUSIE WILSON RD & JOSHUA WAY","ESS","49"
"817325","406","2020-04-07T23:00:00.000",,"F","A",,"V","NS","T","X","PEARL ST & WILLEYS CT","EXJ","49"
"817349","406","2020-04-10T10:41:00.000",,"M","W",,"M","NS","W","X","55 MAPLE ST","EXJ","50"
"H724030","406","2020-04-10T16:41:00.000","M","M","B",,"V","NS","T","X","105 PEARL ST","EXJ","36"
"817408","406","2020-04-10T21:02:00.000",,"F","W","NHIS","M","NS","A","X","WEST ST EXT & WEST ST EXT","EXJ","36"
"H724052","406","2020-04-12T09:34:00.000","M","M","W",,"M","NS","W","X","BROWNS RIVER RD AND OSGOOD HILL","ESS","50"
"H724043","406","2020-04-12T12:34:00.000","F","F","W",,"M","NS","W","X","141 PEARL ST","EXJ","50"
"H724055","406","2020-04-12T13:31:00.000","M","M","B",,"M","NS","W","X","150 PEARL ST","EXJ","50"
"H724046","406","2020-04-12T17:46:00.000","M","M","W",,"M","NS","T","X","SUSIE WILSON BYPASS","ESS","42"
"H724041","406","2020-04-12T18:07:00.000","F","F","W",,"M","NS","W","X","MM8","ESS","42"
"H724053","406","2020-04-12T19:57:00.000","M","M","B",,"V","NS","W","X","MAPLE ST/ LINCOLN ST","EXJ","42"
"817482","406","2020-04-13T15:40:00.000",,"M","W","NHIS","E","NS","W","X","82 JERICHO RD","ESS","19"
"H724074","406","2020-04-14T10:57:00.000","F","F","B",,"M","NS","W","X","80 OLD COLCHESTER RD","EXJ","42"
"H724076","406","2020-04-14T14:37:00.000","M","M","W",,"M","NS","W","X","76 LINCOLN ST","EXJ","42"
"H724088","406","2020-04-15T08:05:00.000","F","F","W",,"M","NS","W","X","150 BROWN RIVER RD","ESS","50"
"H724085","406","2020-04-15T08:56:00.000","M","M","W",,"M","NS","W","X","76 LINCOLN ST","EXJ","42"
"817434","406","2020-04-15T10:30:00.000",,"M","W",,"E","NS","W","X","40 FOSTER RD","ESS","19"
"817409","406","2020-04-16T09:39:00.000",,"M","A",,"M","NS","T","X","151 PEARL ST","EXJ","50"
"H724090","406","2020-04-16T09:43:00.000","F","F","W",,"M","NS","W","X","76 LINCOLN ST","EXJ","42"
"H724098","406","2020-04-16T09:54:00.000","M","M","B",,"M","NS","W","X","76 COLCHESTER RD","EXJ","42"
"H724091","406","2020-04-16T09:57:00.000","F","F","W",,"M","NS","W","X","151 PEARL ST","EXJ","50"
"H724097","406","2020-04-16T10:14:00.000","F","F","W",,"M","NS","W","X","76 LINCOLN ST","EXJ","42"
"817410","406","2020-04-16T10:26:00.000",,"F","W","NHIS","M","NS","T","X","141 PEARL ST","EXJ","50"
"H724094","406","2020-04-16T10:28:00.000","F","F","W",,"M","NS","T","X","151 PEARL ST","EXJ","50"
"H724092","406","2020-04-16T12:11:00.000","F","F","W",,"M","NS","W","X","76 LINCOLN ST","EXJ","42"
"H724096","406","2020-04-16T19:03:00.000","F","F","A",,"M","NS","W","X","SUSIE WILSON ROAF @ FORT PARKWAY","ESS","2"
"817412","406","2020-04-16T19:17:00.000",,"M","W",,"M","NS","W","X","SUSIE WILSON BYP & COLCHESTER RD","ESS","40"
"817413","406","2020-04-16T22:55:00.000",,"M","W",,"M","NS","T","X","RIVER ST & PARK ST","EXJ","40"
"817457","406","2020-04-17T17:37:00.000",,"M","W","NHIS","M","NS","T","X","PEARL ST & W HILLCREST RD","EXJ","49"
"817458","406","2020-04-17T18:10:00.000",,"M","W",,"M","NS","T","X","PEARL ST & W HILLCREST RD","EXJ","49"
"817443","406","2020-04-17T21:25:00.000",,"M","W","NHIS","M","NS","W","X","I 289 Exit 7","ESS","47"
"817444","406","2020-04-17T21:31:00.000",,"M","W","NHIS","M","NS","T","X","I 289 Exit 7","ESS","47"
"817555","406","2020-04-17T21:35:00.000",,"M","W","NHIS","I","NS","T","X","COLLEGE PKWY & LIME KILN RD","COL","36"
"817584","406","2020-04-17T22:25:00.000",,"M","W",,"O","NS","T","X","72 UPPER MAIN ST","ESS","47"
"H724108","406","2020-04-20T11:30:00.000","M","M","W",,"M","NS","W","X","145 MAPLE ST","EXJ","50"
"H724112","406","2020-04-20T12:54:00.000","M","M","W",,"M","NS","T","X","76 LINCOLN ST","EXJ","42"
"H724115","406","2020-04-20T13:30:00.000","M","M","W",,"M","NS","W","X","150 PEARL ST","EXJ","50"
"H724109","406","2020-04-20T13:41:00.000","M","M","W",,"M","NS","W","X","150 PEARL ST","EXJ","50"
"H724110","406","2020-04-20T14:00:00.000","F","F","W",,"M","NS","W","X","76 LINCOLN ST","EXJ","42"
"H724111","406","2020-04-20T14:02:00.000","M","M","W",,"M","NS","W","X","150 PEARL ST","EXJ","50"
"817484","406","2020-04-20T17:10:00.000",,"M","W",,"I","NS","T","C","75 MAPLE ST","EXJ","49"
"817483","406","2020-04-20T19:10:00.000",,"M","W",,"M","NS","A","X","VT RT 289 MM8; I 289 MM8; mm8","ESS","49"
"H724119","406","2020-04-21T10:28:00.000","F","F","W",,"M","NS","W","X","OLD STAGE RD WILLOUGHBY DR","ESS","50"
"H724117","406","2020-04-21T11:59:00.000","F","F","W",,"M","NS","W","X","76 LINCOLN ST","EXJ","42"
"H724121","406","2020-04-21T16:09:00.000","M","M","W",,"M","NS","W","X","I-289 AND UPPER MAIN ST","ESS","50"
"817489","406","2020-04-21T17:57:00.000",,"M","W",,"M","NS","T","X","NEW ENGLAND DR & KELLOGG RD","ESS","47"
"H724127","406","2020-04-22T08:05:00.000","M","M","W",,"M","NS","W","X","158 PEARL ST","EXJ","50"
"H724130","406","2020-04-22T10:13:00.000","M","M","W",,"M","NS","W","X","76 LINCOLN ST","EXJ","42"
"H724129","406","2020-04-22T10:23:00.000","M","M","W",,"M","NS","W","X","76 LINCOLN ST","EXJ","42"
"817511","406","2020-04-22T12:00:00.000",,"F","W","NHIS","E","NS","W","X","14 ALDERBROOK RD","ESS","19"
"H724133","406","2020-04-22T17:49:00.000","F","F","W",,"V","NS","T","X","GROVE ST / NORTH ST","EXJ","36"
"H724134","406","2020-04-22T18:58:00.000","M","M","A",,"M","NS","W","X","40 MAPLE ST","EXJ","36"
"817556","406","2020-04-22T20:12:00.000",,"M","W",,"M","NS","W","X","27 JERICHO RD","ESS","47"
"H724142","406","2020-04-23T12:56:00.000","M","M","W",,"M","NS","W","X","76 LINCOLN ST","EXJ","42"
"H724143","406","2020-04-23T15:44:00.000","F","F","W",,"M","NS","W","X","76 LINCOLN ST","EXJ","50"
"817557","406","2020-04-23T17:25:00.000",,"M","W",,"M","NS","W","X","90 CENTER RD","ESS","47"
"817582","406","2020-04-23T18:00:00.000",,"M","W","NHIS","E","NS","W","X","135 IROQUOIS AVE","EXJ","19"
"817589","406","2020-04-24T08:20:00.000",,"M","W","NHIS","M","NS","T","X","CENTER RD & OLD STAGE RD","ESS","6"
"817587","406","2020-04-24T16:55:00.000",,"M","W",,"M","NS","T","X","I 289 Exit 9","ESS","47"
"817586","406","2020-04-24T17:10:00.000",,"M","W",,"V","NS","T","X","LINCOLN ST & CENTRAL ST","EXJ","49"
"817585","406","2020-04-24T20:30:00.000",,"M","W","NHIS","M","NS","T","X","I 289 Exit 10","ESS","49"
"H724150","406","2020-04-24T23:17:00.000","F","F","B",,"M","NS","T","X","387 EB","ESS","2"
"817588","406","2020-04-25T20:12:00.000",,"M","W","NHIS","O","NS","T","X","141 RIVER RD","ESS","2"
"820461","406","2020-04-27T19:24:00.000",,"M","W",,"M","NS","T","X","475 ETHAN ALLEN AVE","COL","12"
"817620","406","2020-04-27T19:40:00.000",,"M","W",,"M","NS","T","X","50 SUSIE WILSON RD; BYPASS","ESS","47"
"817717","406","2020-04-28T04:48:00.000",,"M","W",,"M","NS","W","X","I 289 & colchester rd","ESS","36"
"817641","406","2020-04-28T17:25:00.000",,"F","W",,"M","NS","W","X","LINCOLN ST & RED BARN RD","EXJ","49"
"817664","406","2020-04-28T18:43:00.000",,"M","W","NHIS","M","NS","T","X","PEARL ST & WILLEYS CT","EXJ","15"
"817639","406","2020-04-28T18:44:00.000",,"M","W","NHIS","M","NS","T","X","VT RT 289 MM1; exit 9","ESS","47"
"817642","406","2020-04-28T21:07:00.000",,"F","U",,"M","NS","W","X","261 PEARL ST","EXJ","49"
"817654","406","2020-04-29T09:00:00.000",,"F","W",,"M","NS","W","X","400 OLD STAGE RD","ESS","23"
"817655","406","2020-04-29T09:20:00.000",,"F","W",,"M","NS","W","X","145 MAPLE ST","EXJ","23"
"817666","406","2020-04-29T16:40:00.000",,"M","W",,"M","NS","W","X","76 LINCOLN ST","EXJ","49"
"817663","406","2020-04-29T17:25:00.000",,"M","W",,"M","NS","T","X","PINECREST DR & PARIZO DR","ESS","47"
"817720","406","2020-04-30T17:40:00.000",,"F","W",,"M","NS","W","X","LINCOLN ST & RED BARN RD","EXJ","49"
"817681","406","2020-04-30T17:47:00.000",,"M","A","ASIA","M","NS","T","X","MAPLE ST & MANSFIELD AVE","EXJ","47"
"817719","406","2020-04-30T18:10:00.000",,"M","W",,"V","NS","W","X","RIVER RD & GREENFIELD RD","ESS","49"
"817721","406","2020-04-30T20:10:00.000",,"M","W",,"V","NS","W","X","76 PEARL ST","EXJ","49"
"817714","406","2020-04-30T21:30:00.000",,"M","W",,"M","NS","T","X","I 289 MM 8","ESS","49"
"817722","406","2020-05-01T08:05:00.000",,"M","H",,"M","NS","W","X","150 PEARL ST","EXJ","50"
"817723","406","2020-05-01T09:12:00.000",,"F","W","NHIS","M","NS","W","X","JOSHUA WAY & PINECREST DR","ESS","50"
"817715","406","2020-05-01T09:14:00.000",,"F","W","NHIS","M","NS","T","X","7 PINECREST DR","ESS","50"
"817718","406","2020-05-01T17:15:00.000",,"F","W","NHIS","M","NS","W","X","I 289 Exit 9","ESS","36"
"817713","406","2020-05-01T18:15:00.000",,"M","W","NHIS","M","NS","T","X","PEARL ST & WILLEYS CT","EXJ","49"
"817711","406","2020-05-01T19:14:00.000",,"M","W","NHIS","M","NS","T","X","PEARL ST & WEST ST EXT","EXJ","36"
"817738","406","2020-05-01T22:42:00.000",,"M","W",,"M","NS","T","X","50 SUSIE WILSON RD; bypass","ESS","2"
"817710","406","2020-05-01T23:15:00.000",,"F","W","NHIS","M","NS","T","X","PARK ST & MAIN ST","EXJ","49"
"817735","406","2020-05-02T06:10:00.000",,"M","W","NHIS","M","NS","T","X","162 BROWNS RIVER RD","ESS","40"
"817736","406","2020-05-02T06:47:00.000",,"M","H","HIS","M","NS","T","X","162 BROWNS RIVER RD","ESS","40"
"817737","406","2020-05-02T09:38:00.000",,"M","W","NHIS","M","NS","W","X","INDIAN BROOK RD & OLD STAGE RD","ESS","50"
"817797","406","2020-05-02T16:57:00.000",,"M","W",,"M","NS","T","X","vt rt 289; exit 9","ESS","36"
"817799","406","2020-05-02T17:45:00.000",,"F","W","NHIS","M","NS","T","X","105 PEARL ST","EXJ","36"
"817800","406","2020-05-02T17:55:00.000",,"M","H",,"M","NS","W","X","MAIN ST & RAILROAD AVE","EXJ","36"
"817745","406","2020-05-03T07:00:00.000",,"M","W",,"M","NS","T","X","BROWNS RIVER RD & PETTINGILL RD","ESS","40"
"817747","406","2020-05-03T10:24:00.000",,"F","B",,"M","NS","W","X","151 PEARL ST","EXJ","50"
"817782","406","2020-05-03T13:08:00.000",,"M","W","NHIS","M","NS","T","X","susie wilson byp & i289","ESS","50"
"818412","406","2020-05-03T17:19:00.000",,"M","W",,"M","NS","W","X","PINECREST DR & COLCHESTER RD","ESS","2"
"817746","406","2020-05-03T23:30:00.000",,"M","W",,"I","NS","W","X","120 INDIAN BROOK RD","ESS","13"
"817749","406","2020-05-04T03:10:00.000",,"M","W",,"M","NS","T","X","SUSIE WILSON RD & DAVID DR","ESS","40"
"817783","406","2020-05-04T15:11:00.000",,"M","W","NHIS","I","NS","T","X","BROWNS RIVER RD & IRENE AVE","ESS","50"
"817785","406","2020-05-04T15:34:00.000",,"F","W",,"M","NS","W","X","SUSIE WILSON RD & SUSIE WILSON BYP","ESS","47"
"817832","406","2020-05-04T18:00:00.000",,"F","W","NHIS","M","NS","T","X","PEARL ST & W HILLCREST RD","EXJ","49"
"817830","406","2020-05-04T18:30:00.000",,"F","W",,"V","NS","W","X","PEARL ST & PARK ST","EXJ","49"
"817798","406","2020-05-04T20:18:00.000",,"M","B","AFR","M","NS","T","X","COLLEGE PKWY & BARNES AVE","COL","36"
"817982","406","2020-05-05T17:04:00.000",,"M","W",,"M","NS","W","X","I 289 Exit 9","ESS","34"
"817837","406","2020-05-05T17:10:00.000",,"M","W",,"M","NS","W","X","75 MAPLE ST","EXJ","23"
"817834","406","2020-05-05T18:00:00.000",,"M","U",,"M","NS","W","X","76 LINCOLN ST","EXJ","49"
"817836","406","2020-05-05T18:05:00.000",,"M","W","NHIS","M","NS","W","X","COLCHESTER RD & LINCOLN ST","EXJ","23"
"817835","406","2020-05-05T18:25:00.000",,"M","W","NHIS","M","NS","W","X","CENTER RD & OLD STAGE RD","ESS","49"
"817838","406","2020-05-05T18:45:00.000",,"M","W",,"M","NS","T","X","LINCOLN ST & PARK ST","EXJ","49"
"817833","406","2020-05-05T19:00:00.000",,"M","W",,"M","NS","W","X","1 MAPLE ST; FIVE CORNERS; ESSEX JUNCTION","EXJ","49"
"817862","406","2020-05-06T05:00:00.000",,"M","W",,"M","NS","W","X","I 289 MM 8","ESS","40"
"817863","406","2020-05-06T05:55:00.000",,"M","W",,"M","NS","T","X","I 289 MM 8","ESS","40"
"817983","406","2020-05-06T17:51:00.000",,"F","W",,"M","NS","W","X","I 289 Exit 7","ESS","34"
"817944","406","2020-05-06T23:45:00.000",,"F","W",,"M","NS","W","X","PEARL ST & WILLEYS CT","EXJ","49"
"817882","406","2020-05-07T06:15:00.000",,"M","W",,"M","NS","W","X","COLCHESTER RD & OLD COLCHESTER RD","ESS","41"
"817939","406","2020-05-07T09:38:00.000",,"F","W","NHIS","M","NS","W","X","Colchester Rd & Gate E","ESS","47"
"817938","406","2020-05-07T13:36:00.000",,"M","W",,"M","NS","W","X","72 CENTER RD","ESS","47"
"817937","406","2020-05-07T14:08:00.000",,"M","W",,"M","NS","W","X","Colchester Rd & 289","ESS","47"
"818105","406","2020-05-07T17:20:00.000",,"M","W",,"M","NS","T","X","LINCOLN ST & RED BARN RD","EXJ","49"
"817943","406","2020-05-07T18:00:00.000",,"M","B",,"M","NS","W","X","WEST ST & KILLORAN DR","EXJ","23"
"817945","406","2020-05-07T19:15:00.000",,"M","W","NHIS","M","NS","T","X","SUSIE WILSON RD & JOSHUA WAY","ESS","49"
"817980","406","2020-05-07T21:50:00.000",,"M","W",,"M","NS","W","X","AUTUMN POND WAY & OLD COLCHESTER RD","EXJ","37"
"818073","406","2020-05-07T23:00:00.000",,"F","W",,"M","NS","T","X","255 JERICHO RD","ESS","40"
"817942","406","2020-05-08T02:42:00.000",,"M","B","NHIS","M","NS","W","X","3 S SUMMIT ST","EXJ","41"
"817981","406","2020-05-08T08:03:00.000",,"F","W",,"M","NS","W","X","SUSIE WILSON RD & PINECREST DR","ESS","50"
"817979","406","2020-05-08T15:04:00.000",,"F","W","NHIS","M","NS","W","X","17 CARMICHAEL ST","ESS","50"
"H724259","406","2020-05-08T17:14:00.000","M","M","W",,"V","NS","T","X","145 MAPLE ST","EXJ","36"
"H724264","406","2020-05-08T17:30:00.000","M","M","B",,"V","NS","W","X","MAIN ST / PLEASANT ST","EXJ","36"
"817984","406","2020-05-08T18:03:00.000",,"M","W",,"E","NS","W","X","63 RIVER RD","ESS","36"
"817985","406","2020-05-08T20:15:00.000",,"M","W",,"E","NS","T","X","I 289 & Colchester Rd","ESS","37"
"817990","406","2020-05-09T08:10:00.000",,"M","W","NHIS","M","NS","T","X","FORT PKWY & ETHAN ALLEN AVE","ESS","29"
"H724268","406","2020-05-09T09:21:00.000","F","F","W",,"M","NS","W","X","151 PEARL ST","EXJ","50"
"H724272","406","2020-05-09T15:35:00.000","M","M","W",,"M","NS","W","X","219 PEARL ST","EXJ","50"
"817988","406","2020-05-09T20:39:00.000",,"M","W","NHIS","I","NS","T","X","SUSIE WILSON RD & FORT PKWY","ESS","36"
"817991","406","2020-05-09T23:42:00.000",,"M","W",,"M","NS","W","X","vt rt 289; exit 9","ESS","36"
"H724278","406","2020-05-10T09:40:00.000","F","F","W",,"M","NS","W","X","141 PEARL ST","EXJ","50"
"H724284","406","2020-05-10T14:30:00.000","M","M","W",,"M","NS","W","X","151 PEARL ST","EXJ","50"
"H724282","406","2020-05-10T14:59:00.000","F","F","W",,"M","NS","W","X","141 PEARL ST","EXJ","50"
"H724280","406","2020-05-10T15:27:00.000","F","F","W",,"M","NS","T","X","158 PEARL ST","EXJ","50"
"817993","406","2020-05-10T17:23:00.000",,"F","A",,"M","NS","W","X","vt rt 289; exit 10","ESS","36"
"817989","406","2020-05-10T20:51:00.000",,"F","W",,"M","NS","T","X","FORT PKWY & SUSIE WILSON RD","ESS","37"
"817987","406","2020-05-10T21:20:00.000",,"M","W","NHIS","M","NS","T","X","browns river road @ joseph lane","ESS","36"
"818033","406","2020-05-11T08:39:00.000",,"M","B","NHIS","M","NS","W","X","90 PEARL ST","EXJ","47"
"819212","406","2020-05-11T13:20:00.000",,"F","W","NHIS","M","NS","W","X","SAND HILL RD & JERICHO RD","ESS","6"
"818141","406","2020-05-12T05:50:00.000",,"M","W",,"M","NS","W","X","NORTH ST & LINCOLN ST","EXJ","40"
"818197","406","2020-05-12T06:21:00.000",,"M","B","NHIS","M","NS","T","X","DRURY DR & EDUCATIONAL DR","EXJ","40"
"818133","406","2020-05-12T08:10:00.000",,"F","W",,"M","NS","T","X","VT RT 289 MM9; I 289 MM9","ESS","49"
"818134","406","2020-05-12T08:30:00.000",,"M","W","NHIS","M","NS","W","X","PEARL ST & SCHOOL ST","EXJ","49"
"818138","406","2020-05-12T16:33:00.000",,"M","W",,"M","NS","T","X","76 LINCOLN ST","EXJ","36"
"818136","406","2020-05-12T17:10:00.000",,"M","B",,"M","NS","A","X","south street @ west street","EXJ","36"
"818140","406","2020-05-12T19:00:00.000",,"M","H",,"M","NS","T","X","vt rt 289; exit 9","ESS","36"
"818139","406","2020-05-12T20:14:00.000",,"F","W",,"M","NS","T","X","west street @ west street ext","EXJ","36"
"818142","406","2020-05-13T06:47:00.000",,"F","W","NHIS","M","NS","W","X","NORTH ST & LINCOLN ST","EXJ","40"
"818192","406","2020-05-13T08:20:00.000",,"F","W","NHIS","M","NS","W","X","PARK ST & CASCADE ST","EXJ","49"
"818193","406","2020-05-13T08:30:00.000",,"F","B","NHIS","M","NS","W","X","PARK ST & CASCADE ST","EXJ","49"
"818194","406","2020-05-13T08:45:00.000",,"M","W","NHIS","M","NS","W","X","WEST ST & HAYDEN ST","EXJ","50"
"818190","406","2020-05-13T08:50:00.000",,"M","W","NHIS","M","NS","W","X","PARK ST & CASCADE ST","EXJ","49"
"818413","406","2020-05-13T14:40:00.000",,"M","W","NHIS","M","NS","W","X","PEARL ST & W HILLCREST RD","EXJ","2"
"818172","406","2020-05-13T14:52:00.000",,"M","W","NHIS","I","NS","A","X","COLCHESTER RD & PINECREST DR","ESS","50"
"818269","406","2020-05-13T17:16:00.000",,"M","W","NHIS","M","NS","T","X","204 COLCHESTER RD","ESS","34"
"818350","406","2020-05-13T17:25:00.000",,"F","W",,"M","NS","W","X","vt rt 289; exit 9","ESS","36"
"818261","406","2020-05-14T09:50:00.000",,"M","W","NHIS","M","NS","T","X","PEARL ST & W HILLCREST RD","EXJ","49"
