"id","reporting_agency","report_number","date","street_address","town","number","number1","number2","number3","intersection","distance_from_intersection","distance_1","posted_speed","direction_of_collision","direction_from_intersection","easting","northing","mile_marker","mile_marker_1","mile_marker_2","aot_roadway","aot_route","aot_actual_mile","lrs_number","how_mapped","crash_type","location_1"
"1472","VT0040100","2012BU031014","2012-12-07T00:00:00.000","FAU-5022 Main Street","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Battery Street","20","Feet","25.00000000","3 - Same Direction Sideswipe","East","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","MAIN ST., BURLINGTON","0.00000000","S50220403","LRS","Property Damage Only","(44.47572614, -73.21867463)"
"725","VT0130100","12BF01519","2012-06-02T00:00:00.000","FAS-117 Rockingham Street","Rockingham","452","NO DATA","NO DATA","NO DATA","Cumberland Farms","NO DATA","NO DATA","25.00000000","1 - Rear End","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0117 (WEST ST.)","0.85000000","S01171314","LRS","Property Damage Only","(43.13792426, -72.45181734)"
"1411","VT0040100","2012BU009041","2012-04-16T00:00:00.000","FAU-5022 Main St","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Prospect St","10","Feet","25.00000000","1 - Rear End","West","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","MAIN ST., BURLINGTON","0.71000000","S50220403","LRS","Property Damage Only","(44.47620136, -73.20566317)"
"2161","VT0040500","112CC04870","2012-07-19T00:00:00.000","FAU-5600 (332 W Lakeshore Drive)","Colchester","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","25.00000000","6 - Single Vehicle Crash","NO DATA","442668","227718","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","VT. 127 TH, COLCHESTER","2.84000000","S56000405","LRS","Property Damage Only","(44.5477818, -73.22180643)"
"1338","VT0040100","2012BU014682","2012-06-17T00:00:00.000","FAU-5032 North St","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Russel St","40","Feet","25.00000000","3 - Same Direction Sideswipe","West","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","NORTH ST., BURLINGTON","0.75000000","S50320403","LRS","Property Damage Only","(44.48491007, -73.20733293)"
"1941","VT0040300","12SB008679","2012-07-10T00:00:00.000","FAU-5208 (550 Dorset Street)","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","South Burlington High School","500","Feet","35.00000000","1 - Rear End","North","445950","217461","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","DORSET ST., SOUTH BURLINGTON","3.11000000","S52080414","LRS","Injury","(44.45487856, -73.17905374)"
"1263","VT0130200","12BB03433","2012-05-11T00:00:00.000","FAU-2018 Fairground Rd","Brattleboro","NO DATA","NO DATA","NO DATA","NO DATA","Walgreens","NO DATA","NO DATA","25.00000000","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","FAIRGROUND ROAD, BRATTLEBORO","0.02000000","S20181302","LRS","Property Damage Only","(42.83848821, -72.56491666)"
"321","VT0040100","2012BU006089","2012-03-14T00:00:00.000","ALTUS-7 (S Winooski Ave)","Burlington","NO DATA","NO DATA","A7","NO DATA","Bank St","NO DATA","NO DATA","25.00000000","3 - Same Direction Sideswipe","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","BURLINGTON (ALTERNATE US-7)","1.15000000","A007-0403","LRS","Property Damage Only","(44.47813008, -73.21110236)"
"1250","VT0130200","12BB06968","2012-09-09T00:00:00.000","FAU-2030 (81 Maple St)","Brattleboro","NO DATA","NO DATA","NO DATA","NO DATA","Thompson House","NO DATA","NO DATA","25.00000000","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","MAPLE ST., BRATTLEBORO","0.95000000","S20301302","LRS","Injury","(42.84457526, -72.56617292)"
"1994","VT0040400","12WS004593","2012-09-21T00:00:00.000","FAU-5108 (160 Malletts Bay Ave)","Winooski City","NO DATA","NO DATA","NO DATA","NO DATA","W Spring St","5","Feet","25.00000000","3 - Same Direction Sideswipe","North","004-44-926","002-21-877","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","MALLETTS BAY AVE., WINOOSKI CITY","0.33000000","S51080418","LRS","Property Damage Only","(44.49531273, -73.19280668)"
"1651","VT0110200","12RL09559","2012-09-17T00:00:00.000","FAU-3062 Washington Street","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","South Main Street","NO DATA","NO DATA","30.00000000","1 - Rear End","NO DATA","461886","122982","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","WASHINGTON ST., RUTLAND CITY","0.33000000","S30621119","LRS","Property Damage Only","(43.60611631, -72.97179175)"
"19","VTVSP0700","12A202628","2012-06-21T00:00:00.000","I-89 SB MM 111.95","Fairfax","NO DATA","NO DATA","NO DATA","89","Mile Marker 111.95","NO DATA","NO DATA","65.00000000","3 - Same Direction Sideswipe","NO DATA","454269","250576","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","I-89","111.95000000","I089-0000S","LRS","Property Damage Only","(44.76993681, -73.07586428)"
"1448","VT0040100","2012BU031511","2012-12-13T00:00:00.000","FAU-5022 Main Street","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Pine Street","2","Feet","25.00000000","3 - Same Direction Sideswipe","East","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","MAIN ST., BURLINGTON","0.26000000","S50220403","LRS","Property Damage Only","(44.47588663, -73.21390829)"
"164","VTVSP1200","12A300093","2012-01-06T00:00:00.000","I89NB","Waterbury","NO DATA","NO DATA","NO DATA","89","Mm66","NO DATA","Feet","65.00000000","6 - Single Vehicle Crash","NO DATA","476726","206492","890","1218","6600","State System (State Highways and Class I TH links)","I-89","66.00000000","I089-0000","LRS","Property Damage Only","(44.35736317, -72.79145027)"
"367","VT0040100","2012BU013658","2012-06-06T00:00:00.000","Alt. US-7 S Winooski Ave","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Maple St","20","Feet","25.00000000","1 - Rear End","South","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","BURLINGTON (ALTERNATE US-7)","0.84000000","A007-0403","LRS","Property Damage Only","(44.47393185, -73.21073616)"
"2061","VT0040700","1202857","2012-11-18T00:00:00.000","FAU-5712 Irish Hill Road","Shelburne","NO DATA","NO DATA","NO DATA","NO DATA","Thomas Road","250","Feet","35.00000000","6 - Single Vehicle Crash","East","443015","208062","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","FALLS ROAD, SHELBURNE","0.51000000","S57120413","LRS","Property Damage Only","(44.37071583, -73.214529)"
"1855","VT0040300","12SB016961","2012-12-17T00:00:00.000","FAU-5209 Cheesefactory Rd","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Cheesefactory Ln","100","Feet","35.00000000","2 - Head On","West","447210","212351","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","CHEESEFACTORY RD., SOUTH BURLINGTON","0.23000000","S52090414","LRS","Injury","(44.40951698, -73.16269079)"
"2160","VT0040500","12CC07253","2012-10-20T00:00:00.000","FAU-5600 West Lakeshore Drive","Colchester","NO DATA","127","NO DATA","NO DATA","332 West Lakeshore Drive","NO DATA","NO DATA","25.00000000","16 - Right Turn and Thru, Same Direction Sideswipe/Angle Crash ^^--","NO DATA","442667","227735","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","VT. 127 TH, COLCHESTER","2.84000000","S56000405","LRS","Property Damage Only","(44.5477818, -73.22180643)"
"831","VTVSP0300","12C106305","2012-11-18T00:00:00.000","FAS-138","Poultney","NO DATA","140","NO DATA","NO DATA","Dayton Hill Rd","0","Miles","35.00000000","6 - Single Vehicle Crash","West","445388","111166","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0138 (VT 140 TH)","4.76000000","S01381117","LRS","Injury","(43.49801516, -73.17370396)"
"1943","VT0040300","12SB017015","2012-12-18T00:00:00.000","FAU-5208 (575 Dorset Street)","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Interstate 189","5","Feet","35.00000000","1 - Rear End","North","445966","217214","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","DORSET ST., SOUTH BURLINGTON","3.06000000","S52080414","LRS","Property Damage Only","(44.45416258, -73.17891676)"
"676","VTVSP1000","12D202394","2012-08-25T00:00:00.000","Interstate 91 North","Putney","NO DATA","NO DATA","NO DATA","91","Mile Marker 20","NO DATA","NO DATA","65.00000000","3 - Same Direction Sideswipe","NO DATA","502374","58583","910","1313","2000","State System (State Highways and Class I TH links)","I-91","20.00000000","I091-0000","LRS","Property Damage Only","(42.973295, -72.48739764)"
"968","VT0080200","12ST02972","2012-11-26T00:00:00.000","FAS-237 (5217 Stagecoach Road)","Morristown","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","40.00000000","6 - Single Vehicle Crash","NO DATA","487804","222660","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0237","0.12000000","S02370807","LRS","Property Damage Only","(44.5040489, -72.65348631)"
"1191","VTVSP0100","12A100472","2012-02-07T00:00:00.000","FAS-326 Browns Trace Rd","Jericho","24","NO DATA","NO DATA","NO DATA","Route 15","0","Miles","35.00000000","1 - Rear End","North","463900","223258","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0326","2.17000000","S03260409","LRS","Injury","(44.50824505, -72.95403411)"
"1245","VT0130200","12BB07101","2012-09-13T00:00:00.000","FAU-2042(404 S. Main St)","Brattleboro","NO DATA","NO DATA","NO DATA","NO DATA","Cross St","NO DATA","NO DATA","25.00000000","3 - Same Direction Sideswipe","NO DATA","004-95-251","000-38-993","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","SOUTH MAIN ST., BRATTLEBORO","0.17000000","S20421302","LRS","Property Damage Only","(42.8398669, -72.5551147)"
"1262","VT0130200","12BB06341","2012-08-17T00:00:00.000","FAU-2018 (17 Fairground Rd)","Brattleboro","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","25.00000000","NO DATA","NO DATA","004-94-714","000-37-610","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","FAIRGROUND ROAD, BRATTLEBORO","0.03000000","S20181302","LRS","Property Damage Only","(42.8384492, -72.56472594)"
"304","VT0040100","2012BU010498","2012-05-04T00:00:00.000","Alt. US-7 S Winooski Ave","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Pearl St","2","Feet","25.00000000","1 - Rear End","South","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","BURLINGTON (ALTERNATE US-7)","1.32000000","A007-0403","LRS","Injury","(44.48049097, -73.21121767)"
"1067","VTVSP0800","12B203673","2012-10-28T00:00:00.000","FAS-286 Willoughby Lake Rd","Barton","NO DATA","NO DATA","NO DATA","NO DATA","110 Willoughby Lake Rd","NO DATA","NO DATA","50.00000000","6 - Single Vehicle Crash","East","526780","250659","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0286 (VT 16 TH)","0.83000000","S02861002","LRS","Property Damage Only","(44.75385621, -72.16300602)"
"98","VTVSP0100","12A103541","2012-09-11T00:00:00.000","I 89 NB Exit 14E Ramp F","South Burlington","NO DATA","NO DATA","NO DATA","89","I 89 NB Exit 14E/ Rt 2","NO DATA","NO DATA","35.00000000","1 - Rear End","NO DATA","445705","218997","NO DATA","NO DATA","NO DATA","Ramp or Spur","I-89","0.22000000","I089-0000NR014F","LRS","Property Damage Only","(44.46918846, -73.18236831)"
"1675","VT0110200","12RL01625","2012-02-28T00:00:00.000","FAU-3056 Merchants Row","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Washington Street","NO DATA","NO DATA","30.00000000","8 - No Turns, Thru moves only, Broadside ^<","NO DATA","461380","122898","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","STRONGS AVE., RUTLAND CITY","0.61000000","S30561119","LRS","Property Damage Only","(43.60556736, -72.97881481)"
"1646","VT0110200","12RL06010","2012-06-26T00:00:00.000","FAU-3064 West Street","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Meadow Street","NO DATA","NO DATA","30.00000000","10 - Left Turn and Thru, Angle Broadside -->v--","NO DATA","460692","123082","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","WEST ST., RUTLAND CITY","0.44000000","S30641119","LRS","Property Damage Only","(43.60693274, -72.98670784)"
"1874","VT0040300","12SB016403","2012-12-05T00:00:00.000","FAU-5208 (5 DORSET ST)","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","35.00000000","3 - Same Direction Sideswipe","NO DATA","445949","219324","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","DORSET ST., SOUTH BURLINGTON","4.03000000","S52080414","LRS","Property Damage Only","(44.46803702, -73.18153411)"
"1632","VT0040100","2012BU04414","2012-02-22T00:00:00.000","FAU 5038 (Pearl Street)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Elmwood Ave","NO DATA","Feet","25.00000000","1 - Rear End","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PEARL ST., BURLINGTON","0.28000000","S50380403","LRS","Property Damage Only","(44.4804304, -73.21351919)"
"535","VTVSP1300","12B302600","2012-11-29T00:00:00.000","I 91 N; X 17","Newbury","NO DATA","NO DATA","NO DATA","91","US RT 302","10","Feet","99.00000000","1 - Rear End","West","532922","184328","NO DATA","NO DATA","NO DATA","Ramp or Spur","I-91","0.15000000","I091-0000NR017A","LRS","Property Damage Only","(44.1586358, -72.08837149)"
"1008","VTVSP0100","12A102346","2012-06-26T00:00:00.000","FAS-211 (1000 Main Rd)","Huntington","1","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","40.00000000","6 - Single Vehicle Crash","NO DATA","460662","205061","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0211","8.71000000","S02110408","LRS","Property Damage Only","(44.34083006, -72.998189)"
"493","VTVSP0400","12D102491","2012-08-09T00:00:00.000","I-91 SB","Westminster","NO DATA","NO DATA","NO DATA","91","NO DATA","NO DATA","NO DATA","65.00000000","3 - Same Direction Sideswipe","NO DATA","501873","68541","910","1320","3100","State System (State Highways and Class I TH links)","I-91","31.00000000","I091-0000S","LRS","Property Damage Only","(43.12255545, -72.46702736)"
"1277","VT0130200","12BB02929","2012-04-23T00:00:00.000","FAU-2006 Cedar St","Brattleboro","NO DATA","NO DATA","NO DATA","NO DATA","60 Cedar","NO DATA","NO DATA","25.00000000","1 - Rear End","NO DATA","004-94-388","000-39-312","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","CEDAR ST., BRATTLEBORO","0.12000000","S20061302","LRS","Property Damage Only","(42.85400731, -72.56857809)"
"972","VT0080200","12ST00768","2012-03-22T00:00:00.000","FAS-236 Barrows Road","Stowe","5","NO DATA","NO DATA","NO DATA","Moscow Road","NO DATA","NO DATA","35.00000000","4 - Opp Direction Sideswipe","NO DATA","481433","216404","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0236","1.52000000","S02360808","LRS","Property Damage Only","(44.44754852, -72.73333703)"
"2051","VT0040100","2012BU015165","2012-06-22T00:00:00.000","FAU-5046 (164 St Paul St)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","St Paul St","NO DATA","NO DATA","25.00000000","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","ST. PAUL ST., BURLINGTON","0.54000000","S50460403","LRS","Property Damage Only","(44.47494225, -73.21393524)"
"223","VT0110200","12RL03270","2012-04-15T00:00:00.000","BRUS-4 West Street","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","North Main Street","NO DATA","NO DATA","30.00000000","7 - Other - Explain in Narrative","NO DATA","462133","121265","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","WEST RUTLAND-RUTLAND (BR US-4)","1.94000000","B004-1119","LRS","Property Damage Only","(43.60869431, -72.97230679)"
"780","VTVSP0100","12A100711","2012-02-24T00:00:00.000","I-189 WB Ramp E","South Burlington","NO DATA","NO DATA","NO DATA","189","Rt 7 Intersection","NO DATA","Feet","55.00000000","18 - Right Turn and Thru, Broadside ^<--","NO DATA","443534","216547","NO DATA","NO DATA","NO DATA","Ramp or Spur","I-189","0.04000000","I189-0000ER001E","LRS","Property Damage Only","(44.44579479, -73.20992838)"
"1169","VT0020100","12BN01982","2012-03-29T00:00:00.000","FAU 1006 (250 Benmont Avenue)","Bennington","NO DATA","NO DATA","NO DATA","NO DATA","CTC Color","NO DATA","NO DATA","35.00000000","8 - No Turns, Thru moves only, Broadside ^<","NO DATA","442697","43542","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","BENMONT AVE., BENNINGTON","0.62000000","S10060202","LRS","Property Damage Only","(42.88969646, -73.2014707)"
"1773","VT0040200","12ES01054","2012-02-24T00:00:00.000","FAU 5402 (SAND HILL RD)","Essex","NO DATA","117","NO DATA","NO DATA","RIVER RD","NO DATA","NO DATA","35.00000000","8 - No Turns, Thru moves only, Broadside ^<","NO DATA","456297","220018","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","SAND HILL ROAD, ESSEX","0.00000000","S54020406","LRS","Property Damage Only","(44.47895658, -73.04924736)"
"1140","VT0020100","12BN03788","2012-06-08T00:00:00.000","FAU-1020 Dewey Street","Bennington","NO DATA","NO DATA","NO DATA","NO DATA","Weeks Street","NO DATA","NO DATA","30.00000000","10 - Left Turn and Thru, Angle Broadside -->v--","NO DATA","442480","41867","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","DEWEY ST., BENNINGTON","0.66000000","S10200202","LRS","Fatal","(42.87470149, -73.20401996)"
"195","VTVSP1200","12A300462","2012-01-27T00:00:00.000","I89 NB","Brookfield","NO DATA","NO DATA","NO DATA","89","Exit 5 Off Ramp","2","Miles","65.00000000","6 - Single Vehicle Crash","South","491435","172938","890","903","3940","State System (State Highways and Class I TH links)","I-89","39.40000000","I089-0000","LRS","Property Damage Only","(44.06528371, -72.6066884)"
"1045","VT0080000","12LC00051","2012-01-07T00:00:00.000","FAS-324 (2638 Elmore Pond Road)","Wolcott","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","40","Feet","35.00000000","8 - No Turns, Thru moves only, Broadside ^<","South","499152","227238","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0324","0.79000000","S03240810","LRS","Injury","(44.54565117, -72.50649792)"
"426","VTVSP0200","12B103905","2012-11-26T00:00:00.000","I 91 SB","Barnet","NO DATA","NO DATA","NO DATA","91","Mile Marker 126/10","NO DATA","NO DATA","65.00000000","6 - Single Vehicle Crash","South","537450","207501","910","301","1261","State System (State Highways and Class I TH links)","I-91","126.10000000","I091-0000S","LRS","Property Damage Only","(44.36719465, -72.02980714)"
"1360","VT0040100","2012BU019666","2012-08-07T00:00:00.000","FAU-5032 North St","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","#240 North St","500","Feet","25.00000000","3 - Same Direction Sideswipe","West","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","NORTH ST., BURLINGTON","0.40000000","S50320403","LRS","Property Damage Only","(44.4847379, -73.21432907)"
"1853","VT0040300","12SB013066","2012-09-30T00:00:00.000","FAU-5211 Kimbal Ave","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Old Farm Road","NO DATA","NO DATA","35.00000000","3 - Same Direction Sideswipe","NO DATA","447884","217954","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","KIMBALL AVE., SOUTH BURLINGTON","0.00000000","S52110414","LRS","Property Damage Only","(44.46007551, -73.15466932)"
"1389","VT0040100","12BU017003","2012-07-10T00:00:00.000","FAU-5026 North Ave","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Route 127 Ramp","NO DATA","NO DATA","25.00000000","2 - Head On","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","NORTH AVE., BURLINGTON","1.62000000","S50260403","LRS","Injury","(44.50095205, -73.23672041)"
"1720","VT0110200","12RL08223","2012-08-15T00:00:00.000","FAU 3054 (Stratton Road)","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Allen Street","NO DATA","NO DATA","30.00000000","1 - Rear End","South","463187","122219","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","STRATTON RD., RUTLAND CITY","0.54000000","S30541119","LRS","Property Damage Only","(43.59930831, -72.95546547)"
"1119","VT0020100","12BN06584","2012-09-15T00:00:00.000","FAU-1037 Orchard Road","Bennington","NO DATA","NO DATA","NO DATA","A","Applegate Drive","150","Feet","30.00000000","6 - Single Vehicle Crash","East","442137","45153","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","ORCHARD RD., BENNINGTON","0.53000000","S10370202","LRS","Property Damage Only","(42.90433573, -73.20851053)"
"1213","VT0110200","12RL10304","2012-10-08T00:00:00.000","FAU-3012 Evelyn Street","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","16 Evelyn Street","NO DATA","NO DATA","30.00000000","12 - Left Turn and Thru, Same Direction Sideswipe/Angle Crash vv--","NO DATA","461199","123024","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","EVELYN ST., RUTLAND CITY","0.09000000","S30121119","LRS","Property Damage Only","(43.60706165, -72.9817199)"
"1065","VTVSP0800","12B204121","2012-12-05T00:00:00.000","FAS-286 (1570 Willoughby Lake Road)","Barton","NO DATA","16","NO DATA","NO DATA","Cook Road","1","Miles","35.00000000","6 - Single Vehicle Crash","West","528468","251562","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0286 (VT 16 TH)","2.29000000","S02861002","LRS","Property Damage Only","(44.76360958, -72.14045031)"
"1494","VT0040100","2012BU012884","2012-05-29T00:00:00.000","FAU-5016 East Ave","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","East Village Dr","NO DATA","NO DATA","25.00000000","8 - No Turns, Thru moves only, Broadside ^<","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","EAST AVE., BURLINGTON","0.34000000","S50160403","LRS","Property Damage Only","(44.47745392, -73.19141532)"
"1708","VT0110200","12RL07161","2012-07-22T00:00:00.000","FAU-3054 Stratton Road","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Hill Pond Road","NO DATA","NO DATA","30.00000000","1 - Rear End","NO DATA","463146","123852","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","STRATTON RD., RUTLAND CITY","1.58000000","S30541119","LRS","Property Damage Only","(43.61393674, -72.95667517)"
"464","VT0140300","12HF01673","2012-05-21T00:00:00.000","72000 I-91 North","Hartford","NO DATA","NO DATA","NO DATA","NO DATA","I-91 North Near Exit 12","0","Miles","50.00000000","6 - Single Vehicle Crash","North","514654","129889","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","I-91","72.20000000","I091-0000S","LRS","Property Damage Only","(43.66903136, -72.31844713)"
"2132","VT0040500","12CC06641","2012-09-26T00:00:00.000","FAU-5600 Blakley Road","Colchester","NO DATA","NO DATA","NO DATA","NO DATA","Shadow Cross Bridge","NO DATA","Feet","35.00000000","7 - Other - Explain in Narrative","North","444720","225805","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","VT. 127 TH, COLCHESTER","4.65000000","S56000405","LRS","Property Damage Only","(44.53045033, -73.19545764)"
"234","VT0110200","12RL07927","2012-08-08T00:00:00.000","BRUS-4 West Street","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Cottage Street","NO DATA","NO DATA","30.00000000","7 - Other - Explain in Narrative","NO DATA","461592","122939","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","WEST RUTLAND-RUTLAND (BR US-4)","1.59000000","B004-1119","LRS","Injury","(43.60795869, -72.97916753)"
"1910","VT0040300","12SB16998","2012-12-18T00:00:00.000","FAU-5208 (150 Dorset Street)","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Blue Mall","250","Feet","10.00000000","3 - Same Direction Sideswipe","West","445944","218540","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","DORSET ST., SOUTH BURLINGTON","3.80000000","S52080414","LRS","Property Damage Only","(44.46472275, -73.18093961)"
"792","VTVSP0200","12B100448","2012-02-13T00:00:00.000","I93 NB","Waterford","NO DATA","NO DATA","NO DATA","93","Exit 1","1","Miles","65.00000000","1 - Rear End","South","544600","214051","930","316","55","State System (State Highways and Class I TH links)","I-93","5.50000000","I093-0000","LRS","Property Damage Only","(44.41418702, -71.92284464)"
"1631","VT0110200","12RL06615","2012-07-10T00:00:00.000","FAU-3064 West Street","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Merchants Row","15","Feet","30.00000000","1 - Rear End","West","461175","123161","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","WEST ST., RUTLAND CITY","0.75000000","S30641119","LRS","Property Damage Only","(43.60779904, -72.98076261)"
"1519","VT0040100","2012BU005567","2012-03-08T00:00:00.000","FAU-5036 Park Street","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Manhattan Drive","NO DATA","NO DATA","25.00000000","8 - No Turns, Thru moves only, Broadside ^<","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PARK ST., BURLINGTON","0.49000000","S50360403","LRS","Property Damage Only","(44.4874964, -73.21943831)"
"2096","VT0040500","12CC00864","2012-02-11T00:00:00.000","FAU-5608 Malletts Bay Ave","Colchester","NO DATA","NO DATA","NO DATA","NO DATA","Lavigne Rd","15","Miles","40.00000000","6 - Single Vehicle Crash","South","443978","225148","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","MALLETTS BAY AVE., COLCHESTER","1.86000000","S56080405","LRS","Property Damage Only","(44.52434701, -73.20466109)"
