"department","department_acronym","division","title","servicedescription","servicearea","servicearea2_sub","customerdescription","customerdetail","requiredfees","requiredfeesother","service_federally_mandated","service_federally","service_completed_by_dep","service_completed_by_depother","otherdepartments","delivery_method_walk_in","delivery_method_phone","delivery_method_mail","delivery_method_text","delivery_method_internet","delivery_method_other","delivery_method_other_text","serviceurl","servicephone","helptoservewalkin","helptoservephone","helptoserveinternet","helptoserveother","departmentserveinperson_high","departmentserveinperson_low","digitalmaturity","receivecustomerinformation","receivecustomerinformati","applicationtorecord","technologyreplacement","technologyreplacementdetail","tabulardata","tabulardataother","rawdatamadeavailable","rawdatamadeavailableother","vulnerablepop1","vulnerablepop2","jobs","sub_cat2"
"City Administrator","ADM","Office of Cannabis","Register as an Equity Incubator | Office of Cannabis","Equity Incubators must support Equity Applicants with technical help or rent free space for 3 years, in exchange for receiving a cannabis business permit.","Business","Registration and Permits","Business","Owners of cannabis businesses that do not meet criteria for applying for cannabis business permits.","Yes",,"No",,"Yes",,"Yes","false","false","false","false","true","false",,"https://sf.gov/tell-city-you-want-be-equity-incubator","415-554-4420","1","1","1",,"3","1","5",,,"Screendoor","No, we have no plans to replace system. System enhancements are sufficient",,"Yes",,,,"true",,"Permit","Legal & Administration"
"City Administrator","ADM","Office of Cannabis","Report illegal cannabis activity","Anonymously tell the Office of Cannabis about cannabis activity you think might be illegal.","Public Safety & Justice","Formal Requests & Forms","Resident;#Business","Individuals looking to report illegal cannabis activity.","No",,"No",,"No",,"Yes","false","true","false","false","true","false",,"https://sf.gov/report-illegal-cannabis-activity","415-554-4420","1","1","1",,"0","2","4",,,"Screendoor, Excel.","No, we have no plans to replace system. System enhancements are sufficient",,"Yes",,,,,,,
"Public Health","DPH",,"Tele-behavioral Health",,"Social & Health Services","Mental & Health Services","Resident",,,,,,,,,"false","false","false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,
"Public Health","DPH","Behavioral Health Services","Behavioral Health Services: Children, Youth, & Families System of Care","Behavioral health and substance use services for children and youth - Medi-Cal/EPSDT Funded","Social & Health Services","Mental & Health Services","Resident","Children and youth under 18","Other","Medi-Cal","Yes",,"Yes",,"unclear question","true","true","false","false","false","false",,"We have several civil service clinics and a network of 35-40 contracted providers - it is a comprehensive system. Can call behavioral health ACCESS line for information on how to access services",,,,,,,,,,,,,,,,,,"true","Low-income",,
"City Planning","CPC","Current Planning, Environmental Planning and Planning Commission","Development Review Services (Review/Approval of Permits, Entitlements and CEQA Applications)","Submit applications for building permits, land use entitlements or CEQA review","Permitting","Formal Requests & Forms","Resident;#Business;#Other","Homeowners, tenants, business or builders seeking permits, entitlements or environmental clearance","Yes",,"Yes",,"No",,"Requirements governed by the Planning and Administrative Codes and State regulations, and DBI","true","false","true","false","true","false",,"sfplanning.org",,,,,,"135",,"3","Fillable PDF",,"Planning Permit System (Accela)","No, we have no plans to replace system. System enhancements are sufficient",,"Yes",,"Through direct access to the underlying database",,,,"Permit","Public Benefit & Safety"
"Public Health","DPH","Behavioral Health Services","AOA System of Care Behavioral Health","Provides behavioral health services to Medi-Cal, Healthy San Francisco, and indigent uninsured adult and older-adult residents of San Francisco county.","Social & Health Services","Mental & Health Services","Resident","Residents who are Medi-Cal, Healthy San Francisco, and indigent uninsured residents of San Francisco county.","Other","Uniform Method to Determine Eligibility to Pay, Medi-Cal share of cost if applicable, third party health insurance payors if applicable.","Yes",,"Yes",,"CA Dept of Health Care Services oversees that all counties are abiding by federal and state regulations, especially Medi-Cal.","true","true","false","false","false","true","Clients outreached by services outside of the office.","https://www.sfdph.org/dph/comupg/oservices/mentalHlth/CBHS/default.asp","888-246-3333","1","0.5","0","2","4500","4000","1",,"Phone referrals","Pen and paper","2-3 Year","Need better tracking and knowledge about volume of incoming requests.","No",,,,"true","Low-income",,
"City Planning","CPC","Current Planning","Public Information Services","walk in, phone, email public information services","Administration & Records","Hotline","Resident;#Business","Residents, businesses, builders","No",,"No",,"Yes",,"Yes","true","true","true","false","false","false",,,,"1","1",,,"350",,"1","Not Applicable. No customer information recorded",,,"No, we have no plans to replace system. System enhancements are sufficient",,"Other",,,,,,,
"Human Resources","DHR","Administration","Personal Services Contracts (PSC) Database","Database where departments request, and stakeholders can view, permission from the Civil Service Commission for service contracts.","Administration & Records","Microservice","Resident;#Business","Labor unions, City departments, members of the public, and the Civil Service Commission.","No",,"Other","MOU/City requirement","Other","Primarily DHR, with some updates by Civil Service Commission","DHR has the authority to update the technology/back-end, but services provided would need to meet Civil Service Commission and MOU requirements.","true","false","false","false","true","true","email from unions","https://sfdhr.org/personal-services-contracts-pscs-0","415-557-4886","1",,"2","0.5","15","6","4",,"Through the PSC database","PSC Database; File Manager; Excel; Adobe Acrobat Pro","Yes, within 1-2 Years","Current database is outdated and potentially unstable.","Yes",,,,,,,
"City Planning","CPC","Zoning and Compliance","Registration and Licensing Services","Registration for General Sign Advertising Program and Short Term Rentals","Permitting","Formal Requests & Forms","Resident;#Business","Homeowners and billboard companies who display public advertising and operate short term rental","Yes",,"No",,"Yes",,"Yes","true","false","true","false","true","false",,"sfplanning.org",,,,,,"70",,"3","Fillable PDF",,,"No, we have no plans to replace system. System enhancements are sufficient",,"Yes",,"Through direct access to the underlying database",,,,"Permit","Legal & Administration"
"Airport","AIR","SFO Museum","Image requests","Request the ability/rights to use an image from the aviation collection or an exhibition in digital or physical print","Arts, Culture, and Community Building","Formal Requests & Forms","Resident;#Business;#Visitor","Authors wanting to use an image within their writing","Yes",,"No",,"Yes",,"Yes","true","false","true","false","false","false",,"https://www.sfomuseum.org/about/image-permissions","650-821-9900",,"5","5","5","3","0","2","Fillable PDF",,"Wufoo. Payments must be made by cash or check that is mailed.","No, we have no plans to replace system. System enhancements are sufficient",,"Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.)",,,,,
"Airport","AIR","SFO Museum","M Badge","Access to art and exhibitions located behind security checkpoints","Arts, Culture, and Community Building","Events & Attraction Services","Resident;#Visitor","People who want to see exhibitions and public art located beyond security checkpoints","No",,"No",,"Yes",,"No","false","false","false","false","true","true","email","n/a - formal program has not been launched.",,"2","2","2",,"5","0","2","Paper;#Non-fillable PDF;#Custom Form",,"n/a - private information is not saved.","No, we have no plans to replace system. System enhancements are sufficient",,"No",,,,,,,
"Status of Women","WOM","WOM","San Francisco SOL Collaborative","San Francisco SOL (Safety, Opportunity, Lifelong relationships) Collaborative: The California Department of Social Services (CDSS) has awarded a three-year grant to a collaborative led by the San Francisco Department on the Status of Women, to implement a new continuum of care for the benefit of San Francisco youth, especially those who have experienced or may experience commercial sexual exploitation.","Social & Health Services","Grants and Funding","Resident","Information on program services and contact information.","No",,"Yes",,"No",,"Yes","true","true","true","false","true","false",,"https://sfgov.org/dosw/san-francisco-sol-collaborative","415-252-2570","1","1","1","1","2","1","2","Not Applicable. No customer information recorded",,"Excel spreadsheet/log of contact interaction mainly for LAO purposes.","No, we have no plans to replace system. System enhancements are sufficient",,"No",,"Other: please describe","Data consists of head count and whether LEP etc, for LAO reporting.","true",,,
"Status of Women","WOM","WOM","General Reports","The Department has the following reports available to the public: SF City Attorney and Department Human Resources: Incidents of Harassment Reports; Gender Analysis of Commissions & Boards, and City Departments reports; Family Violence in SF Report; Human Trafficking in SF report; Gender analysis of public art and spaces report.","Administration & Records","Notification & Information Services","Resident;#Other","Reports are online and available to the public. Also used intra-departmentally within City.","No",,"No",,"Yes",,"Yes","false","false","false","false","true","false",,"https://sfgov.org/dosw/","415-252-2570","0","0","0","0","5","2","4","Not Applicable. No customer information recorded",,"no customer data recorded, passive delivery system","No, we have no plans to replace system. System enhancements are sufficient",,"No",,"Other: please describe;#Through a report generation interface with data export options (e.g. csv, excel, XML, etc.)","We may have data to share depending on the report.",,,,
"Status of Women","WOM","WOM","Social Services Directory","Online resource guides to civil government and community-based organizations offering services to the public.","Social & Health Services","Notifications & Information Services","Resident","Information on resources/ services and contact information.","No",,"No",,"Yes",,"Yes","true","true","true","false","true","false",,"https://sfgov.org/dosw/service-directory","415-252-2570","1","1","1","1","5","2","2","Not Applicable. No customer information recorded",,"Excel spreadsheet/log of contact interaction mainly for LAO purposes, when contact through walk-in/email/phone. No information kept on online access.","No, we have no plans to replace system. System enhancements are sufficient",,"No",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.)",,,,,
"City Administrator","ADM","County Clerk","DOI Certificates of Authority","For verification of a Bail License Agent and Admitted Surety Insurer","Administration & Records","Certificates & Public Record","Resident",,"Yes",,"Yes",,"Yes",,"No","true","false","true","false","false","false",,"NA","311-___-____","15",,,,,,"2","Paper;#Non-fillable PDF",,"ClerkDocs","No, we have no plans to replace system. System enhancements are sufficient","New IT System went live 08/31/20 with self-service enhancement upcoming in October 2020.","No",,,,,,,
"City Administrator","ADM",,"Unlawful Detainer Assistant",,"Social & Health Services","Community & Case Services","Resident",,,,,,,,,"false","false","false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,
"Building Inspection","DBI","RMD","Records Request","Obtain any building permit related records","Administration & Records","Certificates & Public Record","Resident;#Business",,"Yes",,"No",,"Yes",,"Yes","true","true","true","false","true","false",,"https://sfdbi.org/","628-652-3420",,,,,,,"3","Paper;#Non-fillable PDF;#Fillable PDF;#Email",,"PTS","No, we have no plans to replace system. System enhancements are sufficient",,"Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department",,,,,
"Building Inspection","DBI","HIS","Residential Hotel Unit",,"Business","Registration and Permits","Business",,"Yes",,"Other",,"Yes",,"Yes","true","true","true","false","false","false",,,"628-652-3700",,,,,,,"2","Paper;#Non-fillable PDF;#Email",,,,,,,,,,,"Permit","Legal & Administration"
"Public Utilities Commission","PUC","SF YouthWorks","YouthWorks","For about 20 years, YouthWorks, a paid after-school and summer internship program, has provided San Francisco high school students with an interest in public service with job opportunities at SFPUC and more than 30 other City departments like the Department of Health and District Attorney’s Office.","Arts, Culture, and Community Building","Volunteering & Mentorship","Resident","High School Students","No",,"No",,"No",,"SF YouthWorks","false","true","true","false","true","false",,"http://sfyouthworks.org/","415-202-7903","0","2","2","0","20","3","3","Custom Form;#Email",,"File system","No, we have no plans to replace system. System enhancements are sufficient","NA","No",,,,,,"Jobs","City Jobs & Internships"
"Public Health","DPH",,"BHS-Medical","Psychiatric medication support services","Social & Health Services","Mental & Health Services","Other;#Resident","San Franciscans with mental illness and substance use disorders","Other","Medi-cal","Yes",,"Yes",,,"false","false","false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,
"Public Utilities Commission","PUC","SFPUC","Project Pull","Project Pull is committed to diversifying the San Francisco City and County workforce so that it reflects the San Francisco community. Through mentoring and work experience, local youth learn skills and values in leadership, teamwork, integrity, creativity, community service and self-empowerment. Their achievements provide the foundation necessary for future success in college and career.","Arts, Culture, and Community Building","Volunteering & Mentorship","Resident","Project Pull is a paid summer internship program for high school juniors, seniors and incoming college
freshmen, sponsored by the City & County of San Francisco.","No",,"No",,"No",,"Yes","false","false","false","false","true","false",,"https://sfgov.org/projectpull/sites/default/files/2020%20PP%20Intern%20Application_1.pdf","415-934-3996","0","2","2","0","100","0","3","Custom Form",,"File system","No, we have no plans to replace system. System enhancements are sufficient","NA","No",,,,,,"Jobs","City Jobs & Internships"
"Public Utilities Commission","PUC","SFPUC Customer Service","Commercial Customer Assistance for COVID-19 Application","The Commercial Customer Assistance Program for COVID-19 Relief provides utility bill discounts for small businesses and nonprofits with fewer than 50 employees before the start of shelter-in-place (March 16, 2020) who have lost revenues due to COVID-19 or the shelter-in-place orders. Qualified customers can receive 20% savings on their water and wastewater bill.","Business","Business Development & Grants","Business","Commercial customers","No",,"No",,"Yes",,"Yes","false","true","false","false","true","false",,"https://forms.office.com/Pages/ResponsePage.aspx?id=yNZY4W32ckyvbYwuvWRSaUE6Jyfr7VxHnYo0DvED5NFUMUhCUlpSV0M1MVJKQ0lDVUlCWlFFOVpFSyQlQCN0PWcu","415-551-3000","0","1","1","0","20","0","4","Custom Form",,"SFPUC Oracle Customer Care & Billing System","No, we have no plans to replace system. System enhancements are sufficient","NA","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through direct access to the underlying database",,,,,
"Adult Probation","ADP","Community Supervision Services","Probation Supervision","Probation Department provides the court ordered services and supervision of the terms and conditions of clients under our supervision.","Public Safety & Justice","Case Services","Resident","People sentenced to probation supervision.","No",,"Yes",,"Yes",,"The service adheres to well established probation supervision practices that include direct face to face interaction with clients and other strategies.","true","true","true","true","false","false",,"https://sfgov.org/adultprobation/community-service-specialized-division","415-553-1706","1","0.5","0","1","274","365","1","Paper;#Custom Form;#Email;#Non-fillable PDF;#Other","Phone calls and text messages.","Ctag - Probation Case Management System (CMS). Clients information is confidential and subject to CJIS.","Yes, within 1-2 Years","Ctag CMS system is outdated and does not meet APD's operational needs.","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through direct access to the underlying database",,,,,
"Adult Probation","ADP","Specialized Services","Probation Supervision","Probation Department provides the court ordered services and supervision of the terms and conditions of my probation.","Public Safety & Justice","Case Services","Resident","People sentenced to probation supervision.","No",,"Yes",,"Yes",,"The service adheres to well established probation supervision practices that include direct face to face interaction with clients and other strategies.","true","true","true","true","false","false",,"https://sfgov.org/adultprobation/ab109taysourealignment-community-services-division","415-553-1706","1","0.5","0","1","150","100","1","Paper;#Non-fillable PDF;#Custom Form;#Email;#Other","Phone calls and text messages.","Ctag - Probation Case Management System (CMS). Clients information is confidential and subject to CJIS.","Yes, within 1-2 Years","Ctag CMS system is outdated and does not meet APD's operational needs.","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through direct access to the underlying database",,,,,
"Adult Probation","ADP","Intensive Supervision Services","Probation Supervision, Post-Release Community Supervision, and Mandatory Supervision","To support, assist, and empower a client with the necessary tools they need to positively realign their lives into the community.","Public Safety & Justice","Case Services","Resident;#Other","People sentenced to probation supervision, post release community supervision and mandatory supervision.","No",,"Yes",,"Yes",,"Yes","true","true","true","false","true","true","Email.","https://sfgov.org/adultprobation/node/1432","415-241-4260","1","0.5","0","1","55","74","1","Paper;#Non-fillable PDF;#Custom Form;#Email;#Other","Mail. Court orders.","Ctag - Probation Case Management System (CMS). Clients information is confidential and subject to CJIS.","Yes, within 1-2 Years","Ctag CMS system is outdated and does not meet APD's operational needs.","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through direct access to the underlying database",,,,,
"Public Health","DPH","BHS COVID Leadership Team","Behavioral Health Services- Community wellness virtual work","Community wellness webinars on mental health and wellness and cultural-specific healing practices during COVID.","Social & Health Services","Mental & Health Services","Resident","Community members in San Francisco, with a focus on underserved communities.","No",,"No",,"Other","We partner with community agencies and Heal SF and, at times, members of the Board of Supervisors.","Yes","false","false","false","false","false","true","This service did not exist before COVID.","N/A",,"0","0","1.5","0","20","10","4","Not Applicable. No customer information recorded",,"N/A","Yes, within 1-2 Years","This service started due to COVID and will likely end when the pandemic is over.","No",,"Through ad hoc requests for data from the vendor",,"true",,,
"Recreation and Parks","REC","Recreation & Community Services","Aquatics Passes","Purchase a pass allowing access to a pool for recreational or lap swimming","Arts, Culture, and Community Building","Events & Attraction Services","Resident;#Visitor","Anyone who wishes to purchase access to a pool for themselves or another for recreational or lap swimming at an RPD pool","Yes",,"Yes",,"Yes",,"Yes","true","true","false","false","true","true","Email","https://sfrecpark.org/482/Swimming-Pools","628-652-2900","0.2","0.2","0.2","0.2","15","10","4","Custom Form;#Other","In person cash payments","Activenet","No, we have no plans to replace system. System enhancements are sufficient",,"Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through direct access to the underlying database;#Through a web service or application programming interface",,,,,
"Recreation and Parks","REC","Property Management-Golf","Resident Golf Cards","This is a bi-annual card that provides SF residents a discount when playing golf on City Courses","Arts, Culture, and Community Building","Events & Attraction Services","Resident","Residents who play golf, must provide proof of SF residency","Yes",,"No",,"Yes",,"Yes","true","false","false","false","true","false",,"https://sfrecpark.org/1385/Resident-Cards","415-831-2771","0.25","0.25","0.25",,"20","40","3","Email",,"It is held in the online forms and downloaded periodically into excel","4+ years","23 - Yes but no plans/budget; 24 - We have requested help to streamline this system and combine the payment and proof of residency in one form.","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.)",,,,,
"Recreation and Parks","REC","Property Management-Fitness Operator License","License to Offer Small Group Fitness Class in Parks","This is an annual card that allows a fitness instructor to provide services to the public","Arts, Culture, and Community Building","Community Programs & Education","Business","Fitness Instructors using parks","Yes",,"No",,"Yes",,"Yes","false","false","false","false","true","false",,"https://sfrecpark.org/387/Permits-Reservations","415-831-5500","0.5",,"0.5",,"0","0","3","Email",,"It is held in the online forms and downloaded periodically into excel","4+ years","23 - Yes but no plans/budget; 24 - We have requested help to streamline this system and combine the payment and application in one form","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.)",,,,,
"Recreation and Parks","REC","Permits and Reservations","Special Events","Permits for Use of Parks for Complex Events Like Festivals, Walks, Protests, Concerts, Film for a large gathering or fundraiser","Permitting","Special Events","Business;#Resident;#Visitor","Everything from entertainment industry to not for profit fundraising companies, to community groups organizing large events,  to corporations doing events for employee, to corporations doing  promotional events to individual or political  groups wanting stage a protest","Yes",,"Other","1st amendment requires some of these gatherings","Other","There is coordination needed with other departments. We participated in a 5 month project last year with Digital Services on this.","Yes","true","true","true","false","true","false",,"Go to the particular page from this link (Special Events or Weddings): https://sfrecpark.org/387/Permits-Reservations;","415-831-5500","24","24","24","24","10","10","3","Custom Form",,"Forms are downloaded into spreadsheets weekly","4+ years","23 - Yes but no plans/budget; 24 - We have reached out to digital services to try to find a new system. We did this 2 years ago and they were not able to help us. We have an outline of what we need that was submitted. It would allow us to better track the status of the application, all communications and items missing","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.)",,,,"Permit","Events"
"Recreation and Parks","REC","Public Recreation","Public Recreation","Permits for Use of Parks for Family Events such as picnics and indoor rentals","Permitting","Events & Attraction Services","Resident;#Visitor","Individual - resident or nonresident","Yes",,"No",,"Yes",,"Yes","true","true","true","false","true","true","Available dates and times can be viewed on website and customers can book online. In addition, requests could be made by phone or in person. Detailed  Information available on our website. For some more complicated sites online forms to apply","Go to the particular page from this link (Picnics or Indoor Rentals): https://sfrecpark.org/387/Permits-Reservations","415-831-5500","0.25","0.25","0.25",,"10","5","3","Custom Form",,"It is held in our overall reservation system that we use for all permits and classes in RPD properties. This system is a calendaring system that makes sure that 2 events are not booked at the same time and location or when a facility is closed for renovation","No, we have no plans to replace system. System enhancements are sufficient",,"Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.)",,,,"Permit","Events"
"Recreation and Parks","REC","Permits and Reservations - Athletic Fields","Athletic Fields","Permit to use an athletic field for games or practices. Usually issued for a 10 week cycle by season but can also be a one time use","Permitting","Events & Attraction Services","Other","Schools, Leagues, Team Captains, Individuals, Coaches","Yes",,"No",,"Yes",,"Yes","true","true","true","false","true","true",,"Go to the particular page from this link (Athletic Fields): https://sfrecpark.org/387/Permits-Reservations","415-831-5500",,,,,"40","20","3","Other;#Custom Form","Custom online form except for last minute individual permits which are done by phone or in person.","It is held in our overall reservation system that we use for all permits and classes in RPD properties. This system is a calendaring system that makes sure that 2 events are not booked at the same time and location or when a facility is closed for renovation",,"23 - Yes but no plans/budget; 24 - We do want to modify it to allow the last minute 2 week prior permits to be booked online. We are waiting fo system upgrades so that we can ensure customer is not booking more than one permit per week","Yes",,,,,,"Permit","Events"
"Recreation and Parks","REC","Tennis Court Reservations","Tennis Court Reservations","Permits for Use of Neighborhood Tennis Courts","Permitting","Events & Attraction Services","Resident","Individual residents","No",,"No",,"Yes",,"Yes","false","false","false","false","true","false",,"Go to the particular page from this link (Tennis Courts): https://sfrecpark.org/387/Permits-Reservations","415-831-5500","0","0","0",,"0","0","4","Other","It is stored in online database",,"Yes, within 1-2 Years","23 - Yes but no plans/budget; 24 - We are looking at ways to upgrade the system as it becomes overwhelmed with requests when new courts come online at 8 am each day. In addition, we are looking at ways to enforce no shows. Since it is free, people book courts and then do not use them.","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.)",,,,"Permit","Events"
"Rent Arbitration Board","RNT","N/A","Ellis Notice of Interest in Renewed Accommodations","Notice filed by a tenant who is being evicted through the Ellis Act indicating they are interested in reoccupying if the unit is offered for rent.","Public Safety & Justice","Legal Services & Enforcement","Resident","Tenants in rent regulated units under the San Francisco Rent Ordinance.","No",,"N",,"Y",,"Y","true","false","true","false","false","false","FAX","sfrb.org","n/a",,,,,"591",,"2","Fillable PDF",,"Custom database","No, we have no plans to replace system. System enhancements are sufficient",,"Other","Yes, when programmed to do so.","Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department;#Through ad hoc requests for data from the vendor",,,,"Housing","Landlord & Rent Services"
"Public Utilities Commission","PUC","Sf Water Customer Service","Emergency Customer Assistance Application","The Emergency Customer Assistance Program for COVID-19 Relief provides utility bill discounts for customers who have lost income due to COVID-19 or the shelter-in-place order. Qualified customers can receive 15% savings per water bill, 35% savings per wastewater bill, and 30% savings per Hetch Hetchy power bill.","Social & Health Services","Financial Assistance","Resident","Customers who have lost income","No",,"No",,"Yes",,"Yes","false","true","false","false","true","false",,"https://forms.microsoft.com/Pages/ResponsePage.aspx?id=yNZY4W32ckyvbYwuvWRSaUE6Jyfr7VxHnYo0DvED5NFUMDVZS0VDS0ZOVEc4OVVaTjZXREkxMDQxVyQlQCN0PWcu","415-551-3000","0","1","1","0","20","0","4","Custom Form",,"SFPUC Oracle Customer Care & Billing","No, we have no plans to replace system. System enhancements are sufficient","NA","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through direct access to the underlying database",,"true","Low-income","Housing","Homeowner Taxes & Assessment"
"Public Utilities Commission","PUC","SFPUC Wastewater Enterprise","Stormwater Management Requirements","Managing stormwater, which may otherwise wash pollutants into our waterways or overwhelm our sewer system, is critical to protecting water quality, wildlife, and public health. Like many California municipal agencies, the SFPUC administers a stormwater management program developed in accordance with the Clean Water Act. Effective May 22, 2010 and updated in 2016, the San Francisco Stormwater Management Ordinance (SMO) requires new and redevelopment projects to manage stormwater using green infrastructure (i.e. stormwater controls or best management practices) and to maintain that green infrastructure for the lifetime of the project.","Neighborhoods & Public Infrastructure","Energy & Environment","Business","Contractors","Yes",,"No",,"Yes",,"Yes","false","false","false","false","true","false",,"https://sfwater.org/index.aspx?page=1000 stormwaterreview@sfwater.org",,,"2","2",,"2","1","3","Custom Form",,"File system","Not applicable","NA","Other","NA","Other: please describe","NA",,,,
"Public Utilities Commission","PUC","SFPUC Water Enterprise","New Fire Service Connections","Fire service connections supply a building’s fire suppression system from the SFPUC water distribution system. To determine if the water distribution system has sufficient hydraulic capacity to support the new fire service connection, a hydraulic analysis of the water distribution system in the vicinity of the project will be performed. If existing water distribution system pressures and flow are inadequate, the Project Sponsor will be responsible for system improvements required to meet the project’s demands.","Neighborhoods & Public Infrastructure","Energy & Environment","Business",,"No",,"Yes",,"No",,"Yes","false","true","false","false","true","false",,"https://www.sfwater.org/index.aspx?page=875","415-551-3000",,"2","2",,"10","3","3","Custom Form",,"SFPUC Oracle Customer Care & Billing System","No, we have no plans to replace system. System enhancements are sufficient","NA","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through direct access to the underlying database",,,,,
"Adult Probation","ADP","Investigations and Court Services Division","Probation Services","The Probation Department prepares a pre-sentence investigation report before people awaiting sentencing decisions from the court.","Public Safety & Justice","Case Services","Resident","People awaiting sentencing on criminal cases.","No",,"Yes",,"Yes",,"The service is mandated by CA Penal Code and the rules of the court.","true","false","false","false","false","true","When client was in custody the service was provided in county jails or by using the teleconferencing system.","https://sfgov.org/adultprobation/investigations-supervision-and-collaborative-courts","415-553-1706","2","0.5","1.5","0","3","5","1","Paper;#Email;#Other;#Custom Form","Phone calls and text messages.","Ctag - Probation Case Management System (CMS). Clients information is confidential and subject to CJIS. Internal log for case assignments - Spreadsheet.","Yes, within 1-2 Years","Ctag CMS system is outdated and does not meet APD's operational needs.","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through direct access to the underlying database",,,,,
"Public Utilities Commission","PUC",,"Water Well Use","To ensure that local groundwater resources designated for beneficial uses will not be polluted, the City and County of San Francisco established soil boring and well regulations. These regulations, found in Article 12B of the San Francisco Health Code, define minimum requirements for (1) construction, modification, and destruction of wells and other perforations of the water table; and (2) operation of such wells.","Permitting","Energy & Environment","Resident;#Business","Well owners and prospective well owners","No",,"Yes",,"No",,"SF Planning and SFDPH","false","false","false","false","true","false",,"https://sfwater.org/index.aspx?page=685","415-554-3271",,"4","4",,"1","1","3","Custom Form",,"File system","Not applicable","NA","No",,,,,,"Permit","Building & Construction"
"Public Utilities Commission","PUC","SFPUC City Distribution Division","Residential Water Submetering","In September 2016, Governor Jerry Brown signed into law Senate Bill 7 (SB 7), which requires new multi-family residential buildings in California constructed after January 1, 2018 to include a submeter for each dwelling unit and to bill tenants in apartment buildings accordingly for their water use. To implement this law in San Francisco, the SFPUC, in coordination with the Department of Building Inspection (DBI) and Department of Public Health (DPH), is required to ensure that new multi-family residential buildings are submetered before receiving water service.","Permitting","Energy & Environment","Resident;#Business","Landlords, tenants, builders","No",,"Yes",,"No",,"SFDPH and SFDBI","false","false","false","false","true","false",,"https://sfwater.org/index.aspx?page=1186","415-551-2900",,"2","2",,,,"3","Custom Form",,"File system","Not applicable","NA","No",,,,,,"Permit","Building & Construction"
"Adult Probation","ADP","Training and Special Programs","Electronic Monitoring","The Department installs electronic monitoring ankle bracelet that monitors wearers location and/or alcohol consumption.","Public Safety & Justice","Case Services","Resident;#Other","Court ordered clients on supervision as well as supervision clients as determined by Probation Officer.","No",,"Yes",,"Yes",,"Yes","false","false","false","false","false","true","Court ordered and Probation Officer referral.","https://sfgov.org/adultprobation/","415-553-1706","1","1","0","1","70","65","2","Paper;#Custom Form;#Email;#Other","Court orders and court minutes.","Ctag - Probation Case Management System (CMS). Clients information is confidential and subject to CJIS.","Yes, within 1-2 Years","Ctag CMS system is outdated and does not meet APD's operational needs.","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through direct access to the underlying database",,"true","Re-entry population",,
"Rent Arbitration Board","RNT","N/A","Landlord Hardship Appeal","Appeal filed by a landlord or master-tenant who can not afford to pay the award to a tenant and to provide a payment plan.","Administration & Records","Public Meetings & Appeals","Resident;#Business","Landlords or their agents who rent properties rent regulated units under the San Francisco Rent Ordinance.","No",,"N",,"Y",,"Y","true","false","true","false","false","false","FAX","sfrb.org","n/a",,,,,"591",,"2","Fillable PDF",,"Custom database","No, we have no plans to replace system. System enhancements are sufficient",,"Other","Yes, when programmed to do so.","Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department;#Through ad hoc requests for data from the vendor",,,,"Housing","Landlord & Rent Services"
"Adult Probation","ADP","Training and Special Programs","Firearms Relinquishment (Prop 63)","Department provides the court with an accurate investigation of firearms own by prohibit persons and locates and confiscates firearms.","Public Safety & Justice","Formal Requests & Forms","Resident;#Visitor","Court mandated clients.","No",,"Yes",,"Yes",,"Per Prop 63 legal mandates apply.","true","false","false","false","false","true","Field visits. Jail visits.","https://sfgov.org/adultprobation/","415-553-1706","0.5","0.5","0","0.5","25","15","2","Other","Court orders and court minutes.","Ctag - Probation Case Management System (CMS). Clients information is confidential and subject to CJIS.","Yes, within 1-2 Years","Ctag CMS system is outdated and does not meet APD's operational needs.","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through direct access to the underlying database",,,,,
