"fiscal_year","related_govt_units","organization_group_code","organization_group","department_code","department","program_code","program","character_code","character","object_code","object","sub_object_code","sub_object","fund_type_code","fund_type","fund_code","fund","fund_category_code","fund_category","revenue_or_spending","amount"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAW","City Capital Projects","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","3C","Capital Projects Funds","3CSIF","Street Improvement Fund","3","Continuing Projects","Revenue","-300000.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAW","City Capital Projects","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","1G","General Fund","1GAGF","General Fund","3","Continuing Projects","Revenue","-86517.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAW","City Capital Projects","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","3C","Capital Projects Funds","3CRPF","Recreation & Park Capital Impvts Fund","3","Continuing Projects","Revenue","-615177.18"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAW","City Capital Projects","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","7E","Expendable Trust Funds","7EGIF","Gift Fund","4","Grants","Revenue","-459700.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAX","Wastewater Operations","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PW","Exp Rec Fr Public Works (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","64737.47"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAX","Wastewater Operations","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","-64737.47"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","425","Fines; Forfeitures & Penalties","425","Traffic Fines","425120","Traffic Fines - Parking","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","2400000.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","445","Intergovernmental Rev-State","446","State-Highway Users Tax","446212","Gas Tax Apportionment 725","2S","Special Revenue Funds","2SGTF","Parking & Traffic Gasoline Tax Fund","1","Operating","Revenue","6298289.44"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","445","Intergovernmental Rev-State","446","State-Highway Users Tax","446213","Gas Tax Apportionment City","2S","Special Revenue Funds","2SGTF","Parking & Traffic Gasoline Tax Fund","1","Operating","Revenue","2534077.44"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","445","Intergovernmental Rev-State","448","State - Other","448914","Gas Tax Prop-111 Sec 2105 City","2S","Special Revenue Funds","2SGTF","Parking & Traffic Gasoline Tax Fund","1","Operating","Revenue","4844394.82"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","475","Other Revenues","476","Gain(Loss) On Sales Of FA","476121","Gain-Loss-Sale Of Equipment","2S","Special Revenue Funds","2SGTF","Parking & Traffic Gasoline Tax Fund","1","Operating","Revenue","1360.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","475","Other Revenues","478","Gifts & Bequests","478101","Gifts And Bequests","7E","Expendable Trust Funds","7EGIF","Gift Fund","4","Grants","Revenue","44425.78"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","491","Operating Transfers In","493","Other Operating Transfers In","493004","OTI Fr 2S-CffConventnFaciltsFd","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","500000.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AW","Exp Rec Fr County Ag/Wts & Measures(AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","2812.17"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865CA","Exp Rec Fr ADM (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","28450.65"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865FC","Exp Rec Fr Fire Dept (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","2697.13"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865HC","Exp Rec Fr Comm Health Service (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","483.08"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PK","Exp Rec Fr Parking & Traffic (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","10188.29"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PT","Exp Rec Fr Public Transportation(AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","7771.73"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PW","Exp Rec Fr Public Works (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","491434.48"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PW","Exp Rec Fr Public Works (AAO)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","5903926.65"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865RP","Exp Rec Fr Rec & Park (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","40357.24"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865SS","Exp Rec Fr Human Services (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","276406.28"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865WP","Exp Rec Fr Cleanwater (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","410995.33"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","-1271596.38"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","-2369971.20"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAZ","Street Environmental Services","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","-3533955.45"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BGP","Moscone Expansion Project","435","Rents & Concessions","439","Other City Property Rentals","439887","Rental_4Th & Howard Properties","2S","Special Revenue Funds","2SCFF","Convention Facilities Fund","3","Continuing Projects","Revenue","1170000.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BGP","Moscone Expansion Project","460","Charges For Services","461","Planning & Engineering Svcs","461199","Miscellaneous Fee","2S","Special Revenue Funds","2SCFF","Convention Facilities Fund","3","Continuing Projects","Revenue","213.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BGP","Moscone Expansion Project","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","2S","Special Revenue Funds","2SCFF","Convention Facilities Fund","3","Continuing Projects","Revenue","-186596.01"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","435","Rents & Concessions","435","Parking Garage-Lot Rentals","435281","Rental From Non-Profit Garages","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","3","Continuing Projects","Revenue","555692.10"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","460","Charges For Services","460","General Government Services","460199","Other General Government Chrge","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","7.30"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AC","Exp Rec Fr Airport (AAO)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","6000.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865BI","Exp Rec Fr Bldg Inspection (AAO)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","75000.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865CA","Exp Rec Fr ADM (AAO)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","10000.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865CO","Exp Rec Fr Controller (AAO)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","300.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865HG","Exp Rec Fr SF General Hospital (AAO)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","350.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865LB","Exp Rec Fr Public Library (AAO)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","15000.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PK","Exp Rec Fr Parking & Traffic (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","18310.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PK","Exp Rec Fr Parking & Traffic (AAO)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","60000.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PR","Exp Rec Fr Purchaser (AAO)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","25968.39"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PT","Exp Rec Fr Public Transportation(AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","2333.99"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PW","Exp Rec Fr Public Works (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","170100.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PW","Exp Rec Fr Public Works (AAO)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","8682931.59"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865RC","Exp Rec Fr Human Rights (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","3000.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865RP","Exp Rec Fr Rec & Park (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","25000.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865UC","Exp Rec Fr PUC (AAO)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","280000.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","-218743.99"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","-740759.57"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","1G","General Fund","1GAGF","General Fund","3","Continuing Projects","Revenue","-17872.23"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","4","Grants","Revenue","-1753442.42"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BKJ","General Administration","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","-8414790.41"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BLC","DPW Labor Cost Distribution","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","-190437.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","430","Interest & Investment Income","430","Interest","430120","Interest Earned-FisclAgentAcct","3C","Capital Projects Funds","3CXCF","City Facilities Improvement Fund","3","Continuing Projects","Revenue","279121.08"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","430","Interest & Investment Income","430","Interest","430140","Interest Earned-Non PooledCash","3C","Capital Projects Funds","3CEQS","Earthquake Safety Improvements Fund","3","Continuing Projects","Revenue","562198.66"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","430","Interest & Investment Income","430","Interest","430140","Interest Earned-Non PooledCash","3C","Capital Projects Funds","3CXCF","City Facilities Improvement Fund","3","Continuing Projects","Revenue","4538.89"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","430","Interest & Investment Income","430","Interest","430150","Interest Earned - Pooled Cash","3C","Capital Projects Funds","3CEQS","Earthquake Safety Improvements Fund","3","Continuing Projects","Revenue","2154008.60"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","430","Interest & Investment Income","430","Interest","430150","Interest Earned - Pooled Cash","3C","Capital Projects Funds","3CSIF","Street Improvement Fund","3","Continuing Projects","Revenue","-930274.88"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","430","Interest & Investment Income","430","Interest","430150","Interest Earned - Pooled Cash","3C","Capital Projects Funds","3CXCF","City Facilities Improvement Fund","3","Continuing Projects","Revenue","2392271.04"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","430","Interest & Investment Income","430","Unrealized Gain-Loss GASB31-27","430310","UnrealzdGain(Loss)-Eitc-GASB31","3C","Capital Projects Funds","3CEQS","Earthquake Safety Improvements Fund","3","Continuing Projects","Revenue","-521042.95"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","430","Interest & Investment Income","430","Unrealized Gain-Loss GASB31-27","430310","UnrealzdGain(Loss)-Eitc-GASB31","3C","Capital Projects Funds","3CSIF","Street Improvement Fund","3","Continuing Projects","Revenue","94978.93"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","430","Interest & Investment Income","430","Unrealized Gain-Loss GASB31-27","430310","UnrealzdGain(Loss)-Eitc-GASB31","3C","Capital Projects Funds","3CXCF","City Facilities Improvement Fund","3","Continuing Projects","Revenue","-626825.31"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","440","Intergovernmental Rev-Federal","444","Federal-Other","444931","Fed Grants Pass-Thru State-Oth","3C","Capital Projects Funds","3CSIF","Street Improvement Fund","4","Grants","Revenue","1233160.85"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","440","Intergovernmental Rev-Federal","444","Federal-Other","444939","Federal Direct Grant","3C","Capital Projects Funds","3CSIF","Street Improvement Fund","3","Continuing Projects","Revenue","4192405.82"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","440","Intergovernmental Rev-Federal","444","Federal-Other","444939","Federal Direct Grant","3C","Capital Projects Funds","3CXCF","City Facilities Improvement Fund","3","Continuing Projects","Revenue","-82565.63"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","449","Intergovernmental Rev-Other","449","Other-Transp-Trans-Oper Assist","449102","SF Transportation Authority","3C","Capital Projects Funds","3CSIF","Street Improvement Fund","3","Continuing Projects","Revenue","-17120476.30"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","460","Charges For Services","460","General Government Services","460199","Other General Government Chrge","2S","Special Revenue Funds","2SGSF","General Services Fund","1","Operating","Revenue","4337.03"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","460","Charges For Services","463","Public Health Charges","463599","Misc Public Health Revenue","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","3","Continuing Projects","Revenue","-5740.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","475","Other Revenues","476","Gain(Loss) On Sales Of FA","476111","Gain-Loss-Sale Of Land","2S","Special Revenue Funds","2SRPF","Real Property Fund","3","Continuing Projects","Revenue","842656.93"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","480","Other Financing Sources","480","Proceed From Long-Term Debts","480111","ProceedsFromSaleOfBond-FaceAmt","3C","Capital Projects Funds","3CXCF","City Facilities Improvement Fund","3","Continuing Projects","Revenue","26910576.33"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","491","Operating Transfers In","492","Contribution Transfers In","492001","Cti Fr 1G-General Fund","2S","Special Revenue Funds","2SGTF","Parking & Traffic Gasoline Tax Fund","3","Continuing Projects","Revenue","3463527.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","491","Operating Transfers In","493","Other Operating Transfers In","493043","OTI Fr 7E-Gif-Gift Funds","3C","Capital Projects Funds","3CEQS","Earthquake Safety Improvements Fund","3","Continuing Projects","Revenue","274850.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","491","Operating Transfers In","493","Other Operating Transfers In","493044","OTI Fr 8T-TransprtnAuthrtyFd","3C","Capital Projects Funds","3CSIF","Street Improvement Fund","3","Continuing Projects","Revenue","16387000.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","3","Continuing Projects","Revenue","-83096.35"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","XXX","No Program Defined","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","3C","Capital Projects Funds","3CXCF","City Facilities Improvement Fund","3","Continuing Projects","Revenue","-371351.60"
"1999","No","02","Public Works, Transportation & Commerce","ECN","ECN Economic & Wrkfrce Dvlpmnt","BK2","Seismic Safety Loan Program","430","Interest & Investment Income","430","Interest","430140","Interest Earned-Non PooledCash","2S","Special Revenue Funds","2SNDF","Neighborhood Development Fund","3","Continuing Projects","Revenue","74624.43"
"1999","No","02","Public Works, Transportation & Commerce","ECN","ECN Economic & Wrkfrce Dvlpmnt","BK2","Seismic Safety Loan Program","460","Charges For Services","461","Planning & Engineering Svcs","461199","Miscellaneous Fee","2S","Special Revenue Funds","2SNDF","Neighborhood Development Fund","3","Continuing Projects","Revenue","10079.30"
"1999","No","02","Public Works, Transportation & Commerce","ECN","ECN Economic & Wrkfrce Dvlpmnt","BK5","Economic Development","435","Rents & Concessions","439","Other City Property Rentals","439899","Other City Property Rentals","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","1850.00"
"1999","No","02","Public Works, Transportation & Commerce","ECN","ECN Economic & Wrkfrce Dvlpmnt","BK5","Economic Development","440","Intergovernmental Rev-Federal","444","Federal-Other","444939","Federal Direct Grant","2S","Special Revenue Funds","2SNDF","Neighborhood Development Fund","4","Grants","Revenue","1067.94"
"1999","No","02","Public Works, Transportation & Commerce","ECN","ECN Economic & Wrkfrce Dvlpmnt","BK5","Economic Development","475","Other Revenues","478","Other Operating Adjustments","478902","NSFChecks","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","-3089.00"
"1999","No","02","Public Works, Transportation & Commerce","ECN","ECN Economic & Wrkfrce Dvlpmnt","BK5","Economic Development","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AC","Exp Rec Fr Airport (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","185000.00"
"1999","No","02","Public Works, Transportation & Commerce","ECN","ECN Economic & Wrkfrce Dvlpmnt","BK5","Economic Development","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865ED","Exp Rec Fr Emergency Comm. Dept.","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","62504.00"
"1999","No","02","Public Works, Transportation & Commerce","ECN","ECN Economic & Wrkfrce Dvlpmnt","BK5","Economic Development","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865MO","Exp Rec From Mohcd","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","74900.00"
"1999","No","02","Public Works, Transportation & Commerce","ECN","ECN Economic & Wrkfrce Dvlpmnt","BK5","Economic Development","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PO","Exp Rec Fr Port Commission (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","50000.00"
"1999","No","02","Public Works, Transportation & Commerce","ECN","ECN Economic & Wrkfrce Dvlpmnt","BK5","Economic Development","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","-372404.00"
"1999","No","02","Public Works, Transportation & Commerce","ECN","ECN Economic & Wrkfrce Dvlpmnt","BK7","Office Of Small Business","411","Business Taxes","411","Registration Tax","411310","Business Registration Tax","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","200000.00"
"1999","No","02","Public Works, Transportation & Commerce","ECN","ECN Economic & Wrkfrce Dvlpmnt","ECL","3Com Park Project","435","Rents & Concessions","435","Rec & Park - Concesssions","435411","Concession-Candlestick Park","1G","General Fund","1GAGF","General Fund","3","Continuing Projects","Revenue","400000.00"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","430","Interest & Investment Income","430","Interest","430150","Interest Earned - Pooled Cash","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","1","Operating","Revenue","2603720.18"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","430","Interest & Investment Income","430","Unrealized Gain-Loss GASB31-27","430310","UnrealzdGain(Loss)-Eitc-GASB31","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","1","Operating","Revenue","-430579.01"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","435","Rents & Concessions","439","Other City Property Rentals","439899","Other City Property Rentals","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","1","Operating","Revenue","149753.64"
