"st_num","st_name","st_type","apn","units","netunits_c","aff_hsg","aff_target","app_no","form","ext_use","prop_use","action","action_date","bp_descript","staff","year","yr_qtr","pln_district_name","supdist","supervisor","height","zoning_sim","zoning_districtname","location"
"313","04TH","AV","APN 1436003","2","2","0",,"200210249869","3","STORAGE SHED","2 FAMILY DWELLING","CFC ISSUED","2006-05-02T00:00:00.000","LEGALIZE TWO DWELLING UNITS AT THE REAR COTTAGE AND RECTIFY BLDG RECORDS.","GNELSON","2006","2006_Q2","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","RM-1","RESIDENTIAL- MIXED, LOW DENSITY","(37.7825444512, -122.462573524)"
"1857","24TH","AV","APN 2061012","1","-1","0",,"200504139928","6","1 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2006-02-24T00:00:00.000","DEMOLISH 1 DWELLING UNIT, 1 STORY COTTAGE.","DWASHING","2006","2006_Q1","Outer Sunset","SUPERVISORIAL DISTRICT 4","4","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7528888925, -122.482081754)"
"32","HARRIS","PL","APN 0519026","0","1","0",,"200507157681","3",,,"CFC ISSUED","2005-08-09T00:00:00.000","FOR ADMINISTRATIVE PURPOSES TO ESTABLISH LEGAL USE AND OCCUPANCY AS 2 FAMILY DWELLING PER ASSESSORS",,"2005","2005_Q3","Marina","SUPERVISORIAL DISTRICT 2","2","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7992319953, -122.430308229)"
"510","BELVEDERE","ST","APN 1279063","1","1","0",,"200304031370","2",,"1 FAMILY DWELLING","CFC ISSUED","2006-03-16T00:00:00.000","ERECT TWO STORY SINGLE FAMILY DWELLING","GCABRERO","2006","2006_Q1","Buena Vista","SUPERVISORIAL DISTRICT 5","5","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7632164227, -122.447757204)"
"139","RANDALL","ST","APN 6663036","0","2","0",,"200209307802","2",,,"CFC ISSUED","2005-03-08T00:00:00.000","ERECT A 2 STOREYS TWO UNIT RESIENTIAL BLDG",,"2005","2005_Q1","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7395032696, -122.426415051)"
"1638","GREAT","HY","APN 1895053","2","-1","0",,"200702234776","8","2 FAMILY DWELLING","2 FAMILY DWELLING","FINAL INSPECT/ APPRVD","2007-06-28T00:00:00.000","COMPLY WITH NOV 200558996. REMOVE KITCHEN AND BATH AT GROUND FLOOR. CAP UTILITIES AT SOURCE. REMOVE ILLEGAL UNIT IN BASEMENT",,"2007","2007_Q2","Outer Sunset","SUPERVISORIAL DISTRICT 4","4","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.755834325, -122.508497361)"
"53","CARMEL","ST","APN 1293011","0","1","0",,"200501203577","8",,,"CFC ISSUED","2005-02-10T00:00:00.000","RENEW 200203121232, 9206195 & 9122831 FOR FINAL .",,"2005","2005_Q1","Central","SUPERVISORIAL DISTRICT 5","5","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.760655457, -122.447761386)"
"206","ACADIA","ST","APN 6767022","1","-1","0",,"200402186669","6","1 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2006-07-06T00:00:00.000","DEMOLISH A 2 STORIES SINGLE FAMILY DWELLING","DSIROIS","2006","2006_Q3","Ingleside","SUPERVISORIAL DISTRICT 8","8","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7326461599, -122.437186928)"
"570","41ST","AV","APN 1504016","1","-1","0",,"200408232225","6","1 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2006-06-21T00:00:00.000","DEMOLISH A 1 STORY 1 DWELLING UNIT BLDG.","GCABRERO","2006","2006_Q2","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7779500525, -122.501447483)"
"116","BRODERICK","ST","APN 1237022","2","1","1","SEC","200602285574","3","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2007-10-30T00:00:00.000","CONSTRUCT NEW 1 BEDROOM APARTMENT AT EXISTING STORGE AREA AT GROUND LEVEL.","IWILSON","2007","2007_Q4","Buena Vista","SUPERVISORIAL DISTRICT 5","5","40-X","RM-2","RESIDENTIAL- MIXED, MODERATE DENSITY","(37.7716646812, -122.438523996)"
"1250","HAIGHT","ST","APN 1234048","40","40","40","VLI","200411229881","3","CHURCH","APARTMENTS","CFC ISSUED","2007-10-31T00:00:00.000","ADAPTIVE RE-USE OF E CHURCH INTO SENIOR APTS, PRESERVE BUILDING SHELL, CREATE 4 STORIES WITHIN SEISM","MWOODS","2007","2007_Q4","Buena Vista","SUPERVISORIAL DISTRICT 5","5","40-X/60-X","RM-1","RESIDENTIAL- MIXED, LOW DENSITY","(37.7708127312, -122.442869076)"
"1725","WASHINGTON","ST","APN 0619015","16","16","2","MOD","200311079711","2",,"APARTMENTS","CFC ISSUED","2006-05-10T00:00:00.000","ERECT A FIVE STORY SIXTEEN UNIT RESIDENTIAL BLDG","ALIGHT","2006","2006_Q2","Northeast","SUPERVISORIAL DISTRICT 3","3","65-A","NCD","POLK STREET NEIGHBORHOOD COMMERCIAL","(37.792924235, -122.421729459)"
"89","MIGUEL","ST","APN 6665023C","2","2","0",,"200401285045","2",,"2 FAMILY DWELLING","CFC ISSUED","2007-05-23T00:00:00.000","ERECT A THREE STORY TWO UNIT RESIDENTIAL BLDG","RCRAWFOR","2007","2007_Q2","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7388304686, -122.42874011)"
"5308","MISSION","ST","APN 7043001A","1","-1","0",,"200603287730","8","1 FAMILY DWELLING","1 FAMILY DWELLING","FINAL INSPECT/ APPRVD","2006-06-29T00:00:00.000","COMPLY WITH NOV #200234141, 200340374, 200343421",,"2006","2006_Q2","South Central","SUPERVISORIAL DISTRICT 11","11","40-X","NCD","EXCELSIOR OUTER MISSION STREET NEIGHBORHOOD COMMERCIAL DISTRICT","(37.7145749962, -122.443022886)"
"1300","EDDY","ST","APN 0733002","1","1","0",,"200504200401","2",,"1 FAMILY DWELLING","PRE-FINAL","2007-12-28T00:00:00.000","BLDG #10 - TO ERECT 3 STORIES OF 1 FAMILY DWELLING.",,"2007","2007_Q4","Western Addition","SUPERVISORIAL DISTRICT 5","5","50-X","NC-S","NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER","(37.782062042, -122.429607512)"
"4127","KIRKHAM","ST","APN 1891046","2","-1","0",,"200505091947","3","APARTMENTS","2 FAMILY DWELLING","CFC ISSUED","2007-05-23T00:00:00.000","SUBDIVIDE EXISTING BLDNG INTO TWO SEPERATE BLDNGS, SIDE & REAR ADDITION. RAISE BLDNG TO","MSMITH","2007","2007_Q2","Outer Sunset","SUPERVISORIAL DISTRICT 4","4","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7583386581, -122.505200312)"
"535","41ST","AV","APN 1503072","0","2","0",,"200212093103","2",,,"CFC ISSUED","2005-01-26T00:00:00.000","TO ERECT A NEW 4 STORY 2 FAMILY DWELLING UNIT",,"2005","2005_Q1","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7785372696, -122.502145292)"
"190","PARK","ST","APN 5720057","1","-1","0",,"200701101442","8","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2007-02-28T00:00:00.000","RENEW PA# 200406095892.",,"2007","2007_Q1","Bernal Heights","SUPERVISORIAL DISTRICT 9","9","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7363292538, -122.421295506)"
"3829","26TH","ST","APN 6566042","0","2","0",,"200510216195","8",,,"CFC ISSUED","2005-10-25T00:00:00.000","FOR ADMINISTRATIVE PORPOSES ONLY TO VERIFY THE BLDG UNIT COUNT AS A 2 UNIT BLDG ON THREE LEVELS BASED ON VISUAL INSPECTION, WATER DEPARTMENT RECORDS, PERMIT HISTORY, CPB MAPS, ASSESSOR RECORDS AND PROPERTY PROFILE",,"2005","2005_Q4","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7483427484, -122.425634419)"
"1762","15TH","ST","APN 3546002","15","15","15","VLI","200312081852","2",,"APARTMENTS","TCO ISSUED","2006-06-14T00:00:00.000","ERECT A 3 STORY 15 DWELLING UNITS BLDG.",,"2006","2006_Q2","Mission","SUPERVISORIAL DISTRICT 8","8","45-X","RTO-M","RESIDENTIAL TRANSIT ORIENTED- MISSION","(37.7670987061, -122.423199583)"
"50","SANTA CRUZ","AV","APN 7174009","1","1","0",,"200310076804","2",,"1 FAMILY DWELLING","CFC ISSUED","2006-11-30T00:00:00.000","TO ERECT 2 STORIES OF 1 FAMILY DWELLING","RCRAWFOR","2006","2006_Q4","South Central","SUPERVISORIAL DISTRICT 11","11","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7089467738, -122.465933048)"
"466","10TH","AV","APN 1535028","2","1","1","SEC","200312031537","3","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2007-08-13T00:00:00.000","ALTER AND ADD ONTO AN (E) 2-STORY SINGLE FAMILY HOME TO INCLUDE A 3RD FLOOR, 2ND DWG UNIT AND A ROOF TOP DECK. RECONSTRUCT THE GROUND FLOOR AS A DRIVE-THROUGH FOR SCHOOL/CHURCH PARKING. THIS IS PART OF CONDITIONAL USE PERMIT APPLICATION CASE #20030735C.","ETOPE","2007","2007_Q3","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7795382198, -122.468143076)"
"501","VALLEY","ST","APN 7536033","1","1","0",,"200506034116","2",,"1 FAMILY DWELLING","CFC ISSUED","2007-09-28T00:00:00.000","TO ERECT 3 STORIES SINGLE FAMILY DWELLING.","RCRAWFOR","2007","2007_Q3","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7439219524, -122.433696541)"
"465","HOFFMAN","AV","APN 6503019","-1","-1","0",,"200508110114","6","1 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2007-09-06T00:00:00.000","TO DEMOLISH 2 STORY SINGLE FAMILY DWELLING.","DSIROIS","2007","2007_Q3","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7498768297, -122.440195607)"
"899","40TH","AV","APN 1683014G","2","1","1","SEC","200406186773","3","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2006-08-21T00:00:00.000","REMODEL LOWER LEVEL INTO 2 BEDROOM, 1 BATHROOM APARTMENT 7 MODIFY GARAGE WITH NEW 12' DOOR FOR 2 CAR","GCABRERO","2006","2006_Q3","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7719736822, -122.500533088)"
"1780","FELL","ST","APN 1209018","5","4","0",,"200208012861","3","1 FAMILY DWELLING","APARTMENTS","CFC ISSUED","2006-02-06T00:00:00.000","RENOVATE EXISTING STRUCTURE. RECONFIGURING INTERIOR SPACES TO ACCOMODATE 5 UNITS","MWOODS","2006","2006_Q1","Western Addition","SUPERVISORIAL DISTRICT 5","5","40-X","RH-3","RESIDENTIAL- HOUSE, THREE FAMILY","(37.7730707099, -122.447246884)"
"326","ALEMANY","BL","APN 5817010","4","4","0",,"200210280040","2",,"APARTMENTS","PRE-FINAL","2007-09-24T00:00:00.000","TO ERECT 4 STORIES OF 4 DWELLING UNITS WITH PARKING.","BFU","2007","2007_Q3","Bernal Heights","SUPERVISORIAL DISTRICT 9","9","40-X","NC-S","NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER","(37.7341262485, -122.412506665)"
"2323","21ST","AV","APN 2350003","2","1","1","SEC","200312243002","3","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2006-06-22T00:00:00.000","HORIZONTAL & VERTICAL ADDITION TO (E) RESIDENTIAL BLDG","DSIROIS","2006","2006_Q2","Outer Sunset","SUPERVISORIAL DISTRICT 4","4","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7443284616, -122.478260066)"
"206","SURREY","ST","APN 6730021","1","1","0",,"200304041517","2",,"1 FAMILY DWELLING","FINAL INSPECT/ APPRVD","2007-05-25T00:00:00.000","ERECT A TWO STORY, SINGLE FAMILY DWELLING.","MSMITH","2007","2007_Q2","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7358547706, -122.435188599)"
"318","HOLLOWAY","AV","APN 6942024","2","1","1","SEC","200601313473","8","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2006-02-06T00:00:00.000","PRE INSPECTION REQ'D W/SENIOR BLDNG INSPECTOR- FOR RECORD KEEPING PURPOSES TO ESTABLISH LEGAL USE OF BLDNG AS A TWO-FAMILY DWELLING","LSCOTT","2006","2006_Q1","Ingleside","SUPERVISORIAL DISTRICT 7","7","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7220644711, -122.456566342)"
"566","SOUTH VAN NESS","AV","APN 3570005","32","32","4","MOD","200405204458","2",,"APARTMENTS","CFC ISSUED","2007-08-28T00:00:00.000","ERECT A NEW 32 UNIT 5 STORY RES. BLDNG.","MSNYDER","2007","2007_Q3","Mission","SUPERVISORIAL DISTRICT 9","9","58-X","UMU","URBAN MIXED USE","(37.7639917239, -122.417819597)"
"4381","26TH","ST","APN 6561021","1","-1","0",,"200405254745","6","1 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2006-08-24T00:00:00.000","DEMOLISH A ONE STORY SINGLE FAMILY DWELLING","DSIROIS","2006","2006_Q3","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7476136553, -122.437717624)"
"321","07TH","AV","APN 1439004","3","1","1","SEC","200505172618","3","2 FAMILY DWELLING","APARTMENTS","CFC ISSUED","2007-08-31T00:00:00.000","INTERIOR REMODEL, 4TH FLOOR ADDITION AND BACK ADDITION","SYOUNG","2007","2007_Q3","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","RM-1","RESIDENTIAL- MIXED, LOW DENSITY","(37.7823959518, -122.465785839)"
"36","LAIDLEY","ST","APN 7538007","0","1","0",,"200309296022","2",,,"CFC ISSUED","2005-02-18T00:00:00.000","ERECT A THREE STORY SINGLE FAMILY DWELLING",,"2005","2005_Q1","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7410744218, -122.431948994)"
"1708","ANZA","ST","APN 1536015","0","-1","0",,"200205015440","6",,,"FINAL INSPECT/APPRVD","2005-02-04T00:00:00.000","DEMOLISH A TWO STORY SINGLE FAMILY DWELLING",,"2005","2005_Q1","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","RM-1","RESIDENTIAL- MIXED, LOW DENSITY","(37.7792293864, -122.46658251)"
"770","LA PLAYA",,"APN 1596043","0","14","14","VLI","200012208432","2",,,"PRE-FINAL","2005-12-15T00:00:00.000","ERECT A FOUR STORY 14 APARTMENT BUILDING",,"2005","2005_Q4","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","NC-2","NEIGHBORHOOD COMMERCIAL, SMALL SCALE","(37.7739316783, -122.509751018)"
"737","PINE","ST","APN 0272001B","0","1","0",,"200404191598","3",,,"CFC ISSUED","2005-07-06T00:00:00.000","RESTORE KITCHEN, BATHROOM. RESTORE ORG UNIT TO ORG CONDITION, DECISION BOARD OF APPEALS 03-150",,"2005","2005_Q3","Northeast","SUPERVISORIAL DISTRICT 3","3","65-A","RM-4","RESIDENTIAL- MIXED, HIGH DENSITY","(37.7909414219, -122.40785713)"
"1065","DE HARO","ST","APN 4160053","0","2","0",,"200502115349","8",,,"CFC ISSUED","2005-08-12T00:00:00.000","RENEW APPL#200012188125 TO COMPLETE WORK",,"2005","2005_Q3","South of Market","SUPERVISORIAL DISTRICT 10","10","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7562535718, -122.400468646)"
"522","CARTER","ST","APN 6428008","0","101","101","VLI","200208224729","2",,,"TCO ISSUED","2005-02-07T00:00:00.000","ERECT A 3 STORY 26 DWELLING UNITS",,"2005","2005_Q1","South Central","SUPERVISORIAL DISTRICT 10","10","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7089026134, -122.424581865)"
"80","EXETER","ST","APN 5464020","0","1","0",,"200207302669","3",,,"CFC ISSUED","2005-05-31T00:00:00.000","VERTICAL ADDITION-ADD A SECOND STORY TO EXISTG 2 CAR GARAGE AT FRONT OF LOT AND KEEP EXISTING STRUCT",,"2005","2005_Q2","South Bayshore","SUPERVISORIAL DISTRICT 10","10","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7217394999, -122.399132484)"
"365","GREEN","ST","APN 0133037","0","-1","0",,"200409133974","3",,,"CFC ISSUED","2005-03-07T00:00:00.000","REMOVE WALL & DOOR TO MERGE 2 UNITS INTO 1 UNIT,DEMO (E)KITCHEN CABINETS @ 2ND UNIT",,"2005","2005_Q1","Northeast","SUPERVISORIAL DISTRICT 3","3","40-X","RM-1","RESIDENTIAL- MIXED, LOW DENSITY","(37.7998002345, -122.405278401)"
"4","GERKE","AL","APN 0087016","0","1","0",,"200509021965","3",,,"CFC ISSUED","2005-09-21T00:00:00.000","TO ESTABLISH LEGAL USE AND OCCUPANCY AS A 4 UNITS APT BLDG ADMINISTRATIVE PERMIT ONLY TO VERIFY UNIT",,"2005","2005_Q3","Northeast","SUPERVISORIAL DISTRICT 3","3","40-X","RH-3","RESIDENTIAL- HOUSE, THREE FAMILY","(37.8023786186, -122.407486534)"
"1300","EDDY","ST","APN 0733002","1","1","0",,"200504200401","2",,"1 FAMILY DWELLING","PRE-FINAL","2007-12-28T00:00:00.000","BLDG #10 - TO ERECT 3 STORIES OF 1 FAMILY DWELLING.",,"2007","2007_Q4","Western Addition","SUPERVISORIAL DISTRICT 5","5","50-X","NC-S","NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER","(37.782062042, -122.429607512)"
"1517","IRVING","ST","APN 1771047","3","3","0",,"200404131125","2",,"APARTMENTS","CFC ISSUED","2006-08-11T00:00:00.000","ERECT A NEW 4 STORY 3 UNIT DWELLING BUILDING","GNELSON","2006","2006_Q3","Inner Sunset","SUPERVISORIAL DISTRICT 5","5","40-X","NCD","INNER SUNSET NEIGHBORHOOD COMMERCIAL","(37.7634415582, -122.474258605)"
"663","39TH","AV","APN 1582013","2","1","1","SEC","200502225919","3","1 FAMILY DWELLING","2 FAMILY DWELLING","FINAL INSPECT/ APPRVD","2006-09-05T00:00:00.000","HABITABLE SPACE AT 1ST FLOOR TO BECOME LEGAL 2ND UNIT, FILL IN LIGHTWELL","MPUTRA","2006","2006_Q3","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7762916455, -122.499833121)"
"952","DE HARO","ST","APN 4095027","2","1","1","SEC","200305295746","3","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2006-03-17T00:00:00.000","PROPOSED HORIZONTAL & VERTICAL ADDITION TO AN (E) SINGLE FAMILY HOME TO ACCOMODATION 1 ADDITION UNIT","MSNYDER","2006","2006_Q1","South of Market","SUPERVISORIAL DISTRICT 10","10","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7577698578, -122.401238465)"
"690","MARKET","ST","APN 0311006","52","52","0",,"200308051235","3","OFFICE","APARTMENTS","TCO ISSUED","2007-11-30T00:00:00.000","CONVERSION OF EXISTING OFFICE BLDG TO RESIDENTIAL,NEW SEISMIC, FIRE PROTECTION,STAIRS,INT PARTITION","ALIGHT","2007","2007_Q4","Downtown","SUPERVISORIAL DISTRICT 3","3","285-S","C-3-O","DOWNTOWN- OFFICE","(37.7882479777, -122.403232214)"
"3953","24TH","ST","APN 6508049
","0","4","0",,"200210310503","1",,,"CFC ISSUED","2005-08-05T00:00:00.000","ERECT A 4 STORY 4 UNIT RESIDENTIAL BLDG WITH COMMERCIAL",,"2005","2005_Q3","Central","SUPERVISORIAL DISTRICT 8","8","40-X","NCD","24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL","(37.7512478181, -122.430783474)"
"988","HOWARD","ST","APN 3725025","0","106","106","VLI","200305215221","1",,,"PRE-FINAL","2005-12-12T00:00:00.000",".",,"2005","2005_Q4","Downtown","SUPERVISORIAL DISTRICT 6","6","85-X","NCT","SOMA NEIGHBORHOOD COMMERCIAL TRANSIT","(37.7800759346, -122.407138638)"
"0","HUDSON","AV","APN 4591A076","0","-1","0",,"200506306530","6",,,"FINAL INSPECT/APPRVD","2005-12-16T00:00:00.000","TO DEMOLISH 2 STORIES, 5 UNITS APARTMENT.",,"2005","2005_Q4","South Bayshore","SUPERVISORIAL DISTRICT 10","10","HP-RA","HP-RA","SEE HUNTERS POINT REDEVELOPMENT PLAN","(37.7267842922, -122.370515698)"
"0","JERROLD","AV","APN 4591A076","0","-1","0",,"200506306530","6",,,"FINAL INSPECT/APPRVD","2005-12-16T00:00:00.000","TO DEMOLISH 2 STORIES, 5 UNITS APARTMENT.",,"2005","2005_Q4","South Bayshore","SUPERVISORIAL DISTRICT 10","10","HP-RA","HP-RA","SEE HUNTERS POINT REDEVELOPMENT PLAN","(37.7267842922, -122.370515698)"
"346","28TH","AV","APN 1406033","2","1","1","SEC","200112265890","3","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2006-04-21T00:00:00.000","RAISE EXISTING BLDG . TO ALLOW PARKING ACCESS. EXTEND THE BLDG. AT REAR. ADD SECONDARY DWELLING UNIT","KSIMONSO","2006","2006_Q2","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7828551687, -122.487827007)"
"3011","20TH","ST","APN 4085038","1","-1","0",,"200411048582","6","1 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2006-04-10T00:00:00.000","TO DEMOLISH A 2 STORY SINGLE FAMILY DWELLING UNIT","JPURVIS","2006","2006_Q2","Mission","SUPERVISORIAL DISTRICT 9","9","45-X","RM-1","RESIDENTIAL- MIXED, LOW DENSITY","(37.7588884952, -122.41097534)"
"0","FREIDELL","ST","APN 4591A076","0","-1","0",,,"6",,,,"2005-12-31T00:00:00.000",,,"2005","2005_Q4","South Bayshore","SUPERVISORIAL DISTRICT 10","10","HP-RA","HP-RA","SEE HUNTERS POINT REDEVELOPMENT PLAN","(37.7267842922, -122.370515698)"
"336","06TH","ST","APN 3754005","8","8","0",,"200209207092","2",,"APARTMENTS","CFC ISSUED","2006-02-13T00:00:00.000","ERECT A FIVE STORY EIGHT UNIT RESIDENTIAL BLDG","JPURVIS","2006","2006_Q1","South of Market","SUPERVISORIAL DISTRICT 6","6","85-X","MUG","MIXED USE-GENERAL","(37.7778635714, -122.405300877)"
"512","CAMPBELL","AV","APN 6202005","0","1","0",,"200307219912","2",,,"CFC ISSUED","2005-06-13T00:00:00.000","ERECT 3 STORIES OF 1 DWELLING UNIT",,"2005","2005_Q2","South Central","SUPERVISORIAL DISTRICT 10","10","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7155586636, -122.406459505)"
"31","MOSS","ST","APN 3731067","3","3","0",,"200407219348","2",,"APARTMENTS","CFC ISSUED","2006-11-06T00:00:00.000","ERECT 4 STORIES OF 3 DWELLING UNITS.","MSNYDER","2006","2006_Q4","South of Market","SUPERVISORIAL DISTRICT 6","6","45-X","RED","SOUTH OF MARKET RESIDENTIAL ENCLAVE","(37.7780764916, -122.408138918)"
"751","SPRUCE","ST","APN 1087005","2","1","1","SEC","200302288509","3","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2006-05-16T00:00:00.000","HORIZONTAL AND VERTICAL ADDITION","GCABRERO","2006","2006_Q2","Western Addition","SUPERVISORIAL DISTRICT 1","1","40-X","RH-3","RESIDENTIAL- HOUSE, THREE FAMILY","(37.7809446764, -122.453299167)"
"378","20TH","AV","APN 1451027","0","-1","0",,"200210088572","6",,,"FINAL INSPECT/APPRVD","2005-03-29T00:00:00.000","DEMOLISH 2-STORY SINGLE FAMILY DWELLING",,"2005","2005_Q1","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","RM-1","RESIDENTIAL- MIXED, LOW DENSITY","(37.7808125807, -122.47916739)"
"82","MARS","ST","APN 2654014","2","-2","0",,"200010112710","6","2 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2006-06-16T00:00:00.000","DEMOLISH A TWO STORY TWO UNIT RESIDENTIAL BLDG","AFALLAY","2006","2006_Q2","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7607566261, -122.444718737)"
"1244","05TH","AV","APN 1746012","-1","-1","0",,"200410015696","6","CONVALESCENT HOME",,"FINAL INSPECT/ APPRVD","2007-10-11T00:00:00.000","DEMOLISH A 5 BED-1 STORY CONVALESCENT HOME.","SVELLVE","2007","2007_Q4","Inner Sunset","SUPERVISORIAL DISTRICT 5","5","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7654213254, -122.461828208)"
"520","02ND","AV","APN 1544044","2","1","1","SEC","200610104571","8","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2006-12-21T00:00:00.000","RENEW PA# 8816672 SPECIAL INSPECTION REQUIRED PER ORIGINAL APPLICATION FOR FINAL-CFC REQUIRED.",,"2006","2006_Q4","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7788216871, -122.459494494)"
"414","27TH","ST","APN 6580011","0","-1","0",,"200504059152","8",,,"CFC ISSUED","2005-04-08T00:00:00.000","FOR ADMINISTRATIVE PURPOSES TO ESTABLISH LEGAL USE & OCCUPANCY FROM 2 FAMILY TO SINGLE FAMILY DWELLI",,"2005","2005_Q2","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7469672109, -122.429866708)"
"1236","45TH","AV","APN 1706038","2","1","1","SEC","200606093664","3","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2007-10-29T00:00:00.000","PROPOSED HORIZONTAL & VERTICAL ADDITION TO ACCOMODATE 1 ADDITIONAL UNIT & GARAGE AREA.","RCRAWFOR","2007","2007_Q4","Outer Sunset","SUPERVISORIAL DISTRICT 4","4","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7635206033, -122.504741864)"
"40","ORD","ST","APN 2626007","-2","-2","0",,"200109208804","6","2 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2007-08-06T00:00:00.000","DEMOLISHING 2 DWELLING UNITS WITH 2 STORY BLDG","TTAM","2007","2007_Q3","Buena Vista","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7629875604, -122.440584772)"
