"cnn","street_name","from_street","to_street","pci_score","pci_change_date","treatment_or_survey","street_accepted_for_maintenance","functional_class","x","y","latitude","longitude","line","point",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"11350000","SAN BRUNO AVE","ALAMEDA ST","15TH ST","53","1997-07-22T00:00:00.000","Survey","No",,"6010843.9618","2107657.31164","37.76783671317667","-122.40576761426284","LINESTRING (-122.405827562842 37.768473391444, -122.405707666692 37.767200062393)",,,,,,
"9557000","NEWCOMB AVE","RANKIN ST","SELBY ST","44","2004-07-29T16:33:20.000","Survey","No",,"6012828.54382","2097477.63745","37.739996319996166","-122.3981888574194","LINESTRING (-122.397253618468 37.739464118322, -122.399124109763 37.740528541864)",,,,,,
"8716000","MARIPOSA ST","INDIANA ST","I-280 N OFF RAMP","100","1989-07-26T00:00:00.000","Treatment","No",,"6014756.77288","2106224.18057","37.7641196869873","-122.39213331367158","LINESTRING (-122.391781009299 37.764141402942, -122.392485617849 37.764097997554)",,,,,,
"6028000","GATES ST","CRESCENT AVE","END: 700-799 BLOCK","55","1994-01-01T00:00:00.000","Survey","No",,"6008103.613","2095407.70216","37.734048416363095","-122.41437934455377","LINESTRING (-122.414312671657 37.734762792267, -122.414446016167 37.733334067969)",,,,,,
"4842000","DIVISION ST","VERMONT ST","SAN BRUNO AVE","74","2005-11-16T16:50:05.000","Survey","No",,"6010945.21409","2108329.02447","37.76968674516151","-122.40546470518713","LINESTRING (-122.404990205905 37.76971450585, -122.405939204109 37.769659010159)",,,,,,
"6782000","HAVELOCK ST","EDNA ST","WEST","100","1965-09-01T00:00:00.000","Treatment","No",,"5998536.16774","2092927.46772","37.72669617638071","-122.44727838893648","LINESTRING (-122.446550296172 37.726698348199, -122.448006481636 37.726694027741)",,,,,,
"11439104","SAN JOSE AVE","ROUSSEAU ST","I-280 N OFF RAMP","60","1995-08-30T00:00:00.000","Survey","No",,"6003349.25664","2095385.41134","37.73371898528373","-122.43081503265553","LINESTRING (-122.430368500408 37.7339325578, -122.43126156231 37.733505438723)",,,,,,
"1157000","22ND ST","MICHIGAN ST","ILLINOIS ST","36","2004-07-29T16:33:20.000","Survey","No",,"6016244.83886","2103975.92136","37.758028956096","-122.38682967708085","LINESTRING (-122.386346661025 37.75805798349, -122.387312692734 37.757999954352)",,,,,,
"4439000","CORTLAND AVE","PERALTA AVE","HOLLADAY AVE","43","2009-08-10T15:43:09.000","Survey","No",,"6009823.95655","2097417.01678","37.739662053605805","-122.40857325034926","LINESTRING (-122.408883075377 37.739680775307, -122.408263425452 37.739643358744)",,,,,,
"6947000","HOLLADAY AVE","FAITH ST","OAKDALE AVE","29","1993-01-01T00:00:00.000","Survey","No",,"6010537.90964","2098930.53928","37.7438578189823","-122.40621130151848","LINESTRING (-122.406034420735 37.744075932332, -122.406388181246 37.74363973299)",,,,,,
"12050000","SPOFFORD ST","CLAY ST","WASHINGTON ST","85","1994-01-01T00:00:00.000","Survey","No",,"6010573.6578","2117401.51325","37.794576879608975","-122.40738960074037","LINESTRING (-122.40729400525 37.794137811566, -122.407485197343 37.795015975068)",,,,,,
"1238000","23RD ST","IOWA ST","PENNSYLVANIA AVE","67","1995-08-08T00:00:00.000","Survey","No",,"6014615.613","2102951.30946","37.755125251402454","-122.39239261458282","LINESTRING (-122.391901127902 37.755154889195, -122.392884100828 37.755095639168)",,,,,,
"11172000","ROTTECK ST","BOSWORTH ST","MIRANDO WAY","46","1994-01-01T00:00:00.000","Survey","No",,"6003264.83053","2095102.30414","37.73293685340871","-122.43108671882392","LINESTRING (-122.431122764531 37.733180186118, -122.431050673341 37.732693548333)",,,,,,
"11201000","RUSSIAN HILL PL","VALLEJO ST","END: 1-99 BLOCK","75","1992-01-01T00:00:00.000","Survey","No",,"6008366.86145","2118701.75792","37.79802326817954","-122.4151175026343","LINESTRING (-122.415071000795 37.797789128433, -122.415164004778 37.798257435436)",,,,,,
"1565000","27th St","Dolores St","Church St","89","2017-09-25T12:10:57.000","Survey","Yes","Residential","6004890.058","2100177.803","37.7469649971569","-122.42582902810851","LINESTRING (-122.42468979388 37.747033403328, -122.426968260239 37.746896579973)",,,,,,
"2193000","ALLEN ST","HYDE ST","EASTMAN ST","39","1997-08-21T00:00:00.000","Survey","No",,"6007075.49428","2119235.52368","37.79941619955857","-122.41962390588958","LINESTRING (-122.419105546814 37.799482274881, -122.420142264048 37.799350149497)",,,,,,
"6625000","Hale St","San Bruno Ave","Barneveld Ave","82","2014-05-09T01:54:30.000","Survey","Yes","Residential","6010381.99278","2094903.81051","37.73279256304689","-122.40646674553489","LINESTRING (-122.405909420948 37.732963249612, -122.407024067574 37.732621901483)",,,,,,
"9914000","OGDEN AVE","BANKS ST","PRENTISS ST","4","1995-08-25T00:00:00.000","Survey","No",,"6008615.69121","2096049.50581","37.735839423201234","-122.41265428073947","LINESTRING (-122.41296403568 37.735857348695, -122.412344525956 37.735821524514)",,,,,,
"8989000","MERLIN ST","HARRISON ST","END: 1-99 BLOCK","46","1995-08-07T00:00:00.000","Survey","No",,"6012073.02503","2111377.35491","37.77811976003011","-122.40177792016556","LINESTRING (-122.402384825761 37.77860429079, -122.401171022447 37.777635253656)",,,,,,
"1237000","23RD ST","INDIANA ST","IOWA ST","84","1992-01-01T00:00:00.000","Survey","No",,"6014899.61896","2102967.10268","37.75518438308032","-122.39141153531186","LINESTRING (-122.390921942342 37.755213902517, -122.391901127902 37.755154889195)",,,,,,
"2096000","ADELE CT","JACKSON ST","END: 1-99 BLOCK","60","1993-01-01T00:00:00.000","Survey","No",,"6009947.34113","2117888.91767","37.79588009855572","-122.40959116322381","LINESTRING (-122.409547220214 37.795660707158, -122.409635106493 37.796099517434)",,,,,,
"4842000","DIVISION ST","VERMONT ST","SAN BRUNO AVE","74","2009-08-10T15:43:09.000","Survey","No",,"6010945.21409","2108329.02447","37.76968674516151","-122.40546470518713","LINESTRING (-122.404990205905 37.76971450585, -122.405939204109 37.769659010159)",,,,,,
"10332000","PENNSYLVANIA AVE","MARIPOSA ST","I-280 S OFF RAMP","45","2007-07-26T16:21:27.000","Survey","No",,"6014301.69262","2106065.51945","37.76365876048018","-122.39369621043208","LINESTRING (-122.393729795627 37.764021342753, -122.393662625551 37.763296205749)",,,,,,
"9909000","OGDEN AVE","MOULTRIE ST","ANDERSON ST","34","1997-08-08T00:00:00.000","Survey","No",,"6007720.68148","2096133.09371","37.73601866420058","-122.415754607396","LINESTRING (-122.416063129641 37.736036510384, -122.4154460853 37.736000844852)",,,,,,
"11176000","ROUSSEAU ST","BOSWORTH ST","MIRANDO WAY","100","1994-08-01T00:00:00.000","Treatment","No",,"6003513.41632","2095109.83976","37.732971627709986","-122.43022783113842","LINESTRING (-122.430277820941 37.733313125613, -122.430177841768 37.7326301574)",,,,,,
"12254000","SUNNYDALE AVE","END","BAY SHORE BLVD","41","2008-10-29T13:59:26.000","Survey","No",,"6010750.88481","2086123.15092","37.70870330757477","-122.40457349547223","LINESTRING (-122.404037539119 37.708553034494, -122.405109453986 37.708853605891)",,,,,,
"11739000","SELBY ST","EVANS AVE","GALVEZ AVE","74","2008-10-29T13:59:26.000","Survey","No",,"6013903.87892","2099473.52213","37.7455364395472","-122.39461049327564","LINESTRING (-122.394048939903 37.746162949765, -122.395172037141 37.744909954207)",,,,,,
"10801000","PUTNAM ST","OGDEN AVE","CRESCENT AVE","29","2002-11-05T00:00:00.000","Survey","No",,"6009051.19898","2095884.49973","37.73541078541608","-122.4111369012138","LINESTRING (-122.411107992666 37.735749942816, -122.411165809462 37.735071655611)",,,,,,
"3106000","BREEN PL","MCALLISTER ST","END: 1-99 BLOCK","62","1993-01-01T00:00:00.000","Survey","No",,"6007930.24129","2112456.13795","37.78084977854204","-122.41618576983608","LINESTRING (-122.416138098276 37.78061496672, -122.416233441711 37.781084617886)",,,,,,
"11959102","SLOAT BLVD","SUNSET BLVD OFF RAMP","SUNSET BLVD ON RAMP","75","1994-01-01T00:00:00.000","Survey","No",,"5985406.80504","2095812.11541","37.733857692590284","-122.49287791550431","LINESTRING (-122.492418050549 37.733878977201, -122.493337780173 37.733836433808)",,,,,,
"4932000","DORE ST","BRYANT ST","BRANNAN ST","70","1992-01-01T00:00:00.000","Survey","No",,"6010112.10778","2108534.07439","37.77020314766735","-122.40836087206708","LINESTRING (-122.409134368878 37.770820241624, -122.407587388065 37.769586076166)",,,,,,
"8716000","MARIPOSA ST","INDIANA ST","I-280 N OFF RAMP","57","2005-11-16T16:50:05.000","Survey","No",,"6014756.77288","2106224.18057","37.7641196869873","-122.39213331367158","LINESTRING (-122.391781009299 37.764141402942, -122.392485617849 37.764097997554)",,,,,,
"1237000","23RD ST","INDIANA ST","IOWA ST","46","2008-10-29T13:59:26.000","Survey","No",,"6014899.61896","2102967.10268","37.75518438308032","-122.39141153531186","LINESTRING (-122.390921942342 37.755213902517, -122.391901127902 37.755154889195)",,,,,,
"10971000","REVERE AVE","FITCH ST","GRIFFITH ST","72","1997-08-18T00:00:00.000","Survey","No",,"6018016.81544","2092215.06567","37.725833955707955","-122.3798842055835","LINESTRING (-122.378951312759 37.725304415328, -122.380817111691 37.726363516343)",,,,,,
"4501000","CRESCENT AVE","PUTNAM ST","ALEMANY BLVD OFF RAMP","74","2009-08-10T15:43:09.000","Survey","No",,"6009069.32263","2095780.99073","37.73512758840703","-122.41106693177454","LINESTRING (-122.411165809462 37.735071655611, -122.410968053917 37.735183548785)",,,,,,
"8929000","MCKINNON AVE","TOLAND ST","UPTON ST","27","1992-01-01T00:00:00.000","Survey","No",,"6011974.3625","2098459.77416","37.742645443155496","-122.40121127868795","LINESTRING (-122.400426738187 37.742197199693, -122.401995828599 37.743093708993)",,,,,,
"12664000","TOWNSEND ST","05TH ST","06TH ST","74","1996-08-03T00:00:00.000","Survey","No",,"6013045.1851","2110022.13603","37.774452841297425","-122.39831973354063","LINESTRING (-122.397206309646 37.775332243906, -122.399433131067 37.773573455588)",,,,,,
"9528000","NELLIE ST","START: 1-99 BLOCK","23RD ST","44","1993-01-01T00:00:00.000","Survey","No",,"6004248.92416","2102706.10069","37.753870847409125","-122.42822617266674","LINESTRING (-122.428287038413 37.754484814718, -122.428165307895 37.753256907625)",,,,,,
"12623000","TOLAND ST","GALVEZ AVE","HUDSON AVE","48","2007-07-26T16:21:27.000","Survey","No",,"6013119.84135","2099535.2372","37.74566227585575","-122.39732591925468","LINESTRING (-122.397042836454 37.745974225859, -122.397608999632 37.745350352787)",,,,,,
"7500101","JERROLD AVE","JERROLD AVE","RANKIN ST","75","1992-01-01T00:00:00.000","Survey","No",,"6013782.50068","2098153.48443","37.74190514449152","-122.39493776715116","LINESTRING (-122.394829471496 37.741873736583, -122.395046062861 37.741936579943)",,,,,,
"3461000","BUTTE PL","BRANNAN ST","END: 1-99 BLOCK","29","1992-01-01T00:00:00.000","Survey","No",,"6011978.97044","2109722.87843","37.773571698130844","-122.40198695337708","LINESTRING (-122.402265440712 37.773793897089, -122.401708467682 37.773349526058)",,,,,,
"2748000","BARTOL ST","START: 1-99 BLOCK","BROADWAY","16","1992-01-01T00:00:00.000","Survey","No",,"6011731.41895","2118634.15536","37.7980261502196","-122.40347033877953","LINESTRING (-122.403421131838 37.797784257923, -122.403519546003 37.798268070024)",,,,,,
"374002","07TH ST","I-80 E OFF RAMP","BRYANT ST","71","1995-01-12T00:00:00.000","Survey","No",,"6011166.11233","2110018.37756","37.774337670193866","-122.40481957435989","LINESTRING (-122.404890655986 37.774394327175, -122.404748492835 37.774281040754)",,,,,,
"5588000","ARELIOUS WALKER DR","EGBERT AVE","FITZGERALD AVE","60","1994-01-01T00:00:00.000","Survey","No",,"6016357.43547","2089432.6146","37.718102209502426","-122.38542680392911","LINESTRING (-122.38515706168 37.718407364049, -122.385696543951 37.717797082)",,,,,,
"3296001","BRYANT ST","I-80 E ON RAMP","08TH ST","50","2007-07-26T16:21:27.000","Survey","No",,"6010587.49601","2109424.86691","37.77267566854643","-122.40677928840189","LINESTRING (-122.406590286167 37.772825094306, -122.406968289872 37.772526270032)",,,,,,
"11959102","SLOAT BLVD","SUNSET BLVD OFF RAMP","SUNSET BLVD ON RAMP","48","2005-11-16T16:50:05.000","Survey","No",,"5985406.80504","2095812.11541","37.733857692590284","-122.49287791550431","LINESTRING (-122.492418050549 37.733878977201, -122.493337780173 37.733836433808)",,,,,,
"3916000","CHELSEA PL","BUSH ST","END: 1-99 BLOCK","68","1993-01-01T00:00:00.000","Survey","No",,"6010384.45921","2115759.85462","37.79005868973848","-122.40792843267795","LINESTRING (-122.407970425563 37.790262534304, -122.407886440022 37.789854872712)",,,,,,
"11016000","RICKARD ST","WELDON ST","BARNEVELD AVE","93","1994-01-01T00:00:00.000","Survey","No",,"6009819.15905","2095309.98478","37.733876327974926","-122.40844125254274","LINESTRING (-122.40883026255 37.733721187747, -122.408052240912 37.734031494568)",,,,,,
"3895000","CHAPMAN ST","PRENTISS ST","BANKS ST","50","2004-07-29T16:33:20.000","Survey","No",,"6008775.8377","2098201.81339","37.74175817736522","-122.41225266288858","LINESTRING (-122.411943158816 37.741742416226, -122.41256216706 37.741773965334)",,,,,,
"114000","01ST ST","HARRISON ST","END: 400-450 BLOCK","86","1992-01-01T00:00:00.000","Survey","No",,"6014784.51348","2114116.436","37.78579159817164","-122.39258947892637","LINESTRING (-122.392936685272 37.786067532626, -122.392242275116 37.785515690221)",,,,,,
"7686000","JUDAH ST","LA PLAYA ST","LOWER GREAT HWY","63","1997-06-27T00:00:00.000","Survey","No",,"5980876.601","2105530.97685","37.76027699044825","-122.50926142183975","LINESTRING (-122.509141222544 37.760282321925, -122.509381621071 37.760271686471)",,,,,,
"374000","07TH ST","HARRISON ST","I-80 E OFF RAMP","100","2009-07-30T11:25:12.000","Treatment","No",,"6010868.81857","2110329.24374","37.77517461517635","-122.40586987641476","LINESTRING (-122.406295964542 37.775514154135, -122.405443792177 37.77483510222)",,,,,,
"4842000","DIVISION ST","VERMONT ST","SAN BRUNO AVE","69","1997-09-11T00:00:00.000","Survey","No",,"6010945.21409","2108329.02447","37.76968674516151","-122.40546470518713","LINESTRING (-122.404990205905 37.76971450585, -122.405939204109 37.769659010159)",,,,,,
"11746000","SELBY ST","MCKINNON AVE","NEWCOMB AVE","70","2008-10-29T13:59:26.000","Survey","No",,"6012643.79252","2097786.89544","37.74083518474612","-122.39884935434185","LINESTRING (-122.398574596623 37.741141854603, -122.399124109763 37.740528541864)",,,,,,
"1248000","23RD ST","KANSAS ST","VERMONT ST","50","2009-08-10T15:43:09.000","Survey","No",,"6011533.25607","2102779.90364","37.75448296228852","-122.40304030646318","LINESTRING (-122.402557509422 37.754512120375, -122.403523103088 37.754453829811)",,,,,,
"384000","07TH ST","DAGGETT ST","16TH ST","93","1994-01-01T00:00:00.000","Survey","No",,"6013820.28935","2107239.4141","37.76685525378521","-122.39544349100468","LINESTRING (-122.395826440376 37.767165956868, -122.395060544785 37.76654457705)",,,,,,
"9111000","MISSION ST","PLUM ST","HWY 101 NORTHBOUND","57","1995-01-05T00:00:00.000","Survey","No",,"6006839.50548","2108832.65347","37.77083916988181","-122.41970199149958","LINESTRING (-122.41964545812 37.771005772206, -122.419758524631 37.770672595078)",,,,,,
"8783000","MARSTON AVE","CIRCULAR AVE","EDNA ST","46","2008-10-29T13:59:26.000","Survey","No",,"5998931.62976","2093200.06529","37.72746725489548","-122.44593089184158","LINESTRING (-122.445307049105 37.727470117195, -122.446554734533 37.72746441696)",,,,,,
"10959000","REED ST","END","WASHINGTON ST","79","2004-07-29T16:33:20.000","Survey","No",,"6008197.05325","2117074.18378","37.79354480837221","-122.41558979461932","LINESTRING (-122.41550608571 37.793118833983, -122.415673504445 37.793970810187)",,,,,,
"10932000","RANKIN ST","NEWCOMB AVE","OAKDALE AVE","60","1994-01-01T00:00:00.000","Survey","No",,"6013012.35239","2097167.64046","37.739155369795505","-122.39753158314875","LINESTRING (-122.397253618468 37.739464118322, -122.397809545474 37.738846648251)",,,,,,
"5261000","ESSEX ST","LANSING ST","HARRISON ST \ I-80 E ON RAMP","43","2008-10-29T13:59:26.000","Survey","No",,"6014271.70715","2113966.42121","37.78535119953852","-122.39435315073263","LINESTRING (-122.394607031314 37.785553117196, -122.394099271533 37.7851493089)",,,,,,
"2600000","BADEN ST","BADEN ST","MARTHA AVE","16","1997-08-22T00:00:00.000","Survey","No",,"6000764.11053","2095437.20392","37.73371438781423","-122.43975633586005","LINESTRING (-122.439754339872 37.733401026493, -122.439758331868 37.734027776752)",,,,,,
"8736000","MARK LN","HARLAN PL","BUSH ST","55","1992-01-01T00:00:00.000","Survey","No",,"6011314.43438","2115877.16394","37.790432814732924","-122.4047190401239","LINESTRING (-122.404670789831 37.790198574407, -122.404767290726 37.790667082547)",,,,,,
"10829000","QUINT ST","DAVIDSON AVE","EVANS AVE","62","1994-01-01T00:00:00.000","Survey","No",,"6015215.27483","2099018.29051","37.74435928860332","-122.39004405585683","LINESTRING (-122.389760167955 37.744672674918, -122.390327941359 37.74404592923)",,,,,,
"7796000","KEITH ST","END","LE CONTE AVE","46","2008-10-29T13:59:26.000","Survey","No",,"6012645.40263","2090013.0498","37.719489896141255","-122.39829848861768","LINESTRING (-122.398157899308 37.719641579235, -122.398439077309 37.719338240553)",,,,,,
"10929000","RANKIN ST","INNES AVE","JERROLD AVE","67","1994-01-01T00:00:00.000","Survey","No",,"6013817.95227","2098325.35067","37.74237902445133","-122.39482721987007","LINESTRING (-122.39506527 37.7421067, -122.39458917 37.74265138)",,,,,,
"12160001","STEUART ST","HOWARD ST","END: 200-249 BLOCK","52","1997-09-05T00:00:00.000","Survey","No",,"6015168.34964","2116302.63357","37.79181570405361","-122.39141439072232","LINESTRING (-122.391645797923 37.792005701104, -122.391182984658 37.791625734072)",,,,,,
"1500000","26TH ST","MINNESOTA ST","INDIANA ST","29","1993-01-01T00:00:00.000","Survey","No",,"6015256.24699","2101588.30178","37.751418274604596","-122.39008188399534","LINESTRING (-122.389600184967 37.751446100539, -122.390563582657 37.751390474309)",,,,,,
"3089000","BRANNAN ST","08TH ST","09TH ST","57","2002-10-17T00:00:00.000","Survey","No",,"6010736.25044","2108692.48982","37.7706730515304","-122.406213119139","LINESTRING (-122.405424734662 37.771296353276, -122.407001490367 37.770049772008)",,,,,,
"8798000","MARYLAND ST","26TH ST","CESAR CHAVEZ ST","61","2004-07-29T16:33:20.000","Survey","No",,"6017371.88961","2101464.1588","37.75119451559121","-122.38275702971488","LINESTRING (-122.382820114049 37.751829177389, -122.382693946411 37.750559881321)",,,,,,
"1024000","20TH ST","UNNAMED #042","MICHIGAN ST","67","1993-01-01T00:00:00.000","Survey","No",,"6016476.02056","2104921.43119","37.760637922713556","-122.38609605681339","LINESTRING (-122.385603281167 37.760667281722, -122.38658883207 37.760608589241)",,,,,,
"3296001","BRYANT ST","I-80 E ON RAMP","08TH ST","54","2002-11-20T00:00:00.000","Survey","No",,"6010587.49601","2109424.86691","37.77267566854643","-122.40677928840189","LINESTRING (-122.406590286167 37.772825094306, -122.406968289872 37.772526270032)",,,,,,
"4639000","DE HARO ST","24TH ST","DE HARO ST","67","1997-08-08T00:00:00.000","Survey","No",,"6012234.14958","2102304.53346","37.75321681438911","-122.40058302746918","LINESTRING (-122.400596506282 37.753344061696, -122.400569548702 37.753089594686)",,,,,,
"7686000","JUDAH ST","LA PLAYA ST","LOWER GREAT HWY","44","1995-01-17T00:00:00.000","Survey","No",,"5980876.601","2105530.97685","37.76027699044825","-122.50926142183975","LINESTRING (-122.509141222544 37.760282321925, -122.509381621071 37.760271686471)",,,,,,
"10716000","POWHATTAN AVE","BANKS ST","PRENTISS ST","100","2008-04-08T16:48:06.000","Treatment","No",,"6008765.95431","2098081.05832","37.741426055845565","-122.41227830362992","LINESTRING (-122.412588312 37.741441548625, -122.411968295369 37.741410589882)",,,,,,
"696000","16TH ST","ILLINOIS ST","03RD ST","39","1992-01-01T00:00:00.000","Survey","No",,"6015789.43342","2107227.0685","37.76693068203861","-122.38863162092073","LINESTRING (-122.388164137148 37.766957910141, -122.389099104328 37.76690347969)",,,,,,
"8700000","MARIN ST","KANSAS ST","HWY 101 N ON RAMP","57","2002-11-20T00:00:00.000","Survey","No",,"6011571.29358","2100478.70248","37.74816649024485","-122.40274693575317","LINESTRING (-122.401956577567 37.748214892661, -122.403537292914 37.748118110159)",,,,,,
"4503000","CRESCIO CT","END","WHITTIER ST","63","2004-07-29T16:33:20.000","Survey","No",,"5998322.38502","2086706.76807","37.70960335022287","-122.44756983429968","LINESTRING (-122.447240564407 37.709718676949, -122.447899103148 37.709488050264)",,,,,,
"6176000","GILLETTE AVE","GILLETTE AVE","BLANKEN AVE","67","1995-08-16T00:00:00.000","Survey","No",,"6013147.08532","2087030.45268","37.71132820869524","-122.39635540228191","LINESTRING (-122.396229412535 37.711662296465, -122.396481390862 37.710994148451)",,,,,,
"1162000","22ND ST","INDIANA ST","IOWA ST","100","1993-01-01T00:00:00.000","Survey","No",,"6014848.34824","2103898.53941","37.75773906325735","-122.39165396575929","LINESTRING (-122.391174197359 37.757767915437, -122.392133733798 37.757710236743)",,,,,,
"11739000","SELBY ST","EVANS AVE","GALVEZ AVE","80","1997-08-18T00:00:00.000","Survey","No",,"6013903.87892","2099473.52213","37.7455364395472","-122.39461049327564","LINESTRING (-122.394048939903 37.746162949765, -122.395172037141 37.744909954207)",,,,,,
"2837000","BAYWOOD CT","START: 1-99 BLOCK","GENEVA AVE","37","1997-07-30T00:00:00.000","Survey","No",,"5999720.88544","2090072.16967","37.71892380819736","-122.44297791007843","LINESTRING (-122.442654270521 37.71917374355, -122.443301547457 37.718673899635)",,,,,,
"3517000","CADELL PL","UNION ST","END: 1-99 BLOCK","74","1995-08-23T00:00:00.000","Survey","No",,"6010427.41198","2119677.79076","37.80081879596414","-122.40805623921386","LINESTRING (-122.408009824774 37.800586894094, -122.408102653954 37.801050725301)",,,,,,
"3090000","BRANNAN ST","09TH ST","DORE ST","48","2005-11-16T16:50:05.000","Survey","No",,"6010417.4267","2108387.54729","37.76981791066863","-122.40729444012476","LINESTRING (-122.407001490367 37.770049772008, -122.407587388065 37.769586076166)",,,,,,
"7428000","JAMESTOWN AVE","GRIFFITH ST","CORONADO ST","69","1994-01-01T00:00:00.000","Survey","No",,"6014918.64116","2088892.36346","37.71653907727558","-122.39036241098103","LINESTRING (-122.390001720653 37.716156275131, -122.390723104978 37.716921905991)",,,,,,
"2985000","BLANCHE ST","23RD ST","ELIZABETH ST","68","1994-01-01T00:00:00.000","Survey","No",,"6003960.48685","2102311.51151","37.75277107376602","-122.42919552197402","LINESTRING (-122.429234123629 37.753192856308, -122.42915692074 37.75234931878)",,,,,,
"3416000","BURROWS ST","MADISON ST","PERU AVE","84","1993-01-01T00:00:00.000","Survey","No",,"6005727.8418","2091822.87188","37.724071513672044","-122.42233851496493","LINESTRING (-122.421846960804 37.724198859013, -122.422830067456 37.723944193955)",,,,,,
"8685000","MARCY PL","START: 1-99 BLOCK","JACKSON ST","14","1992-01-01T00:00:00.000","Survey","No",,"6009286.40801","2117656.69936","37.79520542672818","-122.41186170766079","LINESTRING (-122.411829758498 37.795047422651, -122.411893656964 37.795363458331)",,,,,,
"9027000","MILES ST","CALIFORNIA ST","END","86","2008-10-29T13:59:26.000","Survey","No",,"6010118.14938","2116579.1992","37.79229349917125","-122.40890767941472","LINESTRING (-122.408863678877 37.792079956432, -122.408951680164 37.792507069426)",,,,,,
"11959103","SLOAT BLVD","SUNSET BLVD ON RAMP","SUNSET BLVD OFF RAMP","84","1992-01-01T00:00:00.000","Survey","No",,"5985123.4613","2095801.66017","37.733812411610856","-122.4938567357416","LINESTRING (-122.493337780173 37.733836433808, -122.494375690982 37.733788414795)",,,,,,
"3090000","Brannan St","09th St","Dore St","100","2019-07-09T15:27:47.000","Treatment","No",,"6010417.4267","2108387.54729","37.76981791066863","-122.40729444012476","LINESTRING (-122.407001490367 37.770049772008, -122.407587388065 37.769586076166)",,,,,,
"3707000","CAROLINA ST","16TH ST","17TH ST","19","2005-11-16T16:50:05.000","Survey","No",,"6012293.17614","2106792.83202","37.76554398342309","-122.40069418316139","LINESTRING (-122.400755046855 37.766190486586, -122.400633320527 37.764897507763)",,,,,,
"12157000","STERLING ST","BRYANT ST","I-80 E ON RAMP","63","2008-10-29T13:59:26.000","Survey","No",,"6014606.6331","2113447.89853","37.78394606681373","-122.39315810375311","LINESTRING (-122.392840048487 37.783692642388, -122.393476161173 37.784199517899)",,,,,,
"2215000","ALPHA ST","ALPHA ST","TEDDY AVE","100","1994-01-01T00:00:00.000","Survey","No",,"6010878.4658","2088055.96871","37.714017566002845","-122.40426850196661","LINESTRING (-122.404078661226 37.714195784949, -122.404458341778 37.713839374434)",,,,,,
"11349000","SAN BRUNO AVE","DIVISION ST","ALAMEDA ST","49","1994-01-01T00:00:00.000","Survey","No",,"6010819.62228","2108105.57724","37.76906618705289","-122.40588338303957","LINESTRING (-122.405939204109 37.769659010159, -122.405827562842 37.768473391444)",,,,,,
"10312000","PAUL AVE","BAY SHORE BLVD","SAN BRUNO AVE","82","1993-01-01T00:00:00.000","Survey","No",,"6011773.55284","2091588.83963","37.72376808968739","-122.4014228559932","LINESTRING (-122.400784747653 37.723616209195, -122.402060966915 37.723919994364)",,,,,,
"3295000","BRYANT ST","KATE ST","DECATUR ST","52","1997-09-09T00:00:00.000","Survey","No",,"6010684.09889","2109517.23203","37.77293468654054","-122.40645163654986","LINESTRING (-122.406358090314 37.773008650854, -122.406545182595 37.772860749704)",,,,,,
"11175002","ROUSSEAU ST","GLEN CT","BOSWORTH ST","11","1992-01-01T00:00:00.000","Survey","No",,"6003494.90131","2095303.90555","37.733503439700094","-122.43030568315231","LINESTRING (-122.430333545465 37.733693781419, -122.430277820941 37.733313125613)",,,,,,
"11941000","SKYLINE BLVD","HERBST RD","HARDING RD","48","2005-11-16T16:50:05.000","Survey","No",,"5982680.71454","2093561.96705","37.72751959651533","-122.50213622302776","LINESTRING (-122.501770499044 37.728394038133, -122.502501938374 37.726645181306)",,,,,,
"9960000","OPHIR ALY","POST ST","COSMO PL","67","2008-10-29T13:59:26.000","Survey","No",,"6008970.63975","2114998.48413","37.78788889559458","-122.41276629972623","LINESTRING (-122.412735847107 37.787741137111, -122.412796752445 37.788036681595)",,,,,,
"928102","19TH AVE","DENSLOWE DR","WYTON LN","46","1996-08-07T00:00:00.000","Survey","No",,"5990529.43256","2092111.73934","37.72399562648949","-122.47489761876413","LINESTRING (-122.474848313706 37.724905548183, -122.47494692256 37.723085732299)",,,,,,
"302000","05TH ST","HARRISON ST","PERRY ST","67","1997-09-05T00:00:00.000","Survey","No",,"6012136.06459","2111631.17878","37.778820219619845","-122.4015776864813","LINESTRING (-122.401843273127 37.779032133266, -122.401312101365 37.778608332929)",,,,,,
"11154000","ROSELLA CT","START: 1-99 BLOCK","ONONDAGA AVE","74","1997-07-30T00:00:00.000","Survey","No",,"6000883.52691","2091183.68564","37.72204199909793","-122.43903874173144","LINESTRING (-122.438909335065 37.722250147837, -122.439168147649 37.721833877888)",,,,,,
"1162000","22ND ST","INDIANA ST","IOWA ST","60","2002-11-19T00:00:00.000","Survey","No",,"6014848.34824","2103898.53941","37.75773906325735","-122.39165396575929","LINESTRING (-122.391174197359 37.757767915437, -122.392133733798 37.757710236743)",,,,,,
"3747000","CARVER ST","MAYFLOWER ST","CARVER ST","57","1997-08-12T00:00:00.000","Survey","No",,"6009420.71207","2098346.90382","37.74219272888351","-122.41003313201394","LINESTRING (-122.410015192176 37.742421628529, -122.410051071718 37.74196385688)",,,,,,
