"cnn","corridor","limits","cnnrightleft","blockside","fullname","weekday","fromhour","tohour","week1","week2","week3","week4","week5","holidays","blocksweepid","line"
"2682000","Balboa St","37th Ave  -  38th Ave","L","South","Mon 1st, 3rd, 5th","Mon","7","8","1","0","1","0","1","0","1633709","LINESTRING (-122.497318727221 37.77571541474, -122.498385571641 37.77566670073)"
"4241000","Cole St","Beulah St  -  Frederick St","R","West","Friday","Fri","8","10","1","1","1","1","1","0","1615236","LINESTRING (-122.450334518819 37.767664881192, -122.450145640446 37.766729074069)"
"2813000","Bay Shore Blvd","Woolsey St  -  Paul Ave","R","West","Wednesday","Wed","7","8","1","1","1","1","1","0","1628198","LINESTRING (-122.401471240393 37.725516289231, -122.401182917691 37.724588254185, -122.400784747653 37.723616209195)"
"2550000","Augusta St","Charter Oak Ave  -  Bay Shore Blvd","L","South","Thursday","Thu","13","15","1","1","1","1","1","0","1634878","LINESTRING (-122.404544034494 37.734343202006, -122.405494570919 37.734287050483)"
"7572000","Jones St","Colin Pl  -  Post St","L","West","Tuesday","Tues","6","8","1","1","1","1","1","0","1616008","LINESTRING (-122.413294829843 37.787383633441, -122.413353964063 37.787663599081)"
"682000","16th Ave","Lawton St  -  Lomita Ave","L","East","Fri 1st & 3rd","Fri","9","11","1","0","1","0","0","0","1611932","LINESTRING (-122.473697766791 37.75810032444, -122.473661730507 37.757593384458, -122.473442608872 37.756844740073)"
"8519000","Lower Great Hwy","Santiago St  -  Taraval St","R","West","Thu 2nd & 4th","Thu","13","15","0","1","0","1","0","0","1628479","LINESTRING (-122.507193245474 37.743535155729, -122.507006772207 37.74212860108, -122.506954859805 37.741759732437, -122.506865452642 37.741673016257)"
"216101","03rd St","Shafter Ave  -  Thomas Ave","L","East","Thursday","Thu","2","6","1","1","1","1","1","0","1602112","LINESTRING (-122.391797155906 37.73164354578, -122.391771429977 37.731526455395, -122.391982908204 37.730921952557, -122.392072954656 37.730855182696)"
"11078000","Rivera St","44th Ave  -  45th Ave","L","South","Mon 2nd & 4th","Mon","13","15","0","1","0","1","0","0","1605112","LINESTRING (-122.502741740067 37.745597897204, -122.503813138006 37.74555087355)"
"1467000","26th Ave","Scenic Way  -  Easement","R","West","Wed 2nd & 4th","Wed","9","11","0","1","0","1","0","0","1644248","LINESTRING (-122.486412182147 37.788295908199, -122.48639891659 37.788112917396)"
"13152202","Van Ness Ave","Alice B Toklas Pl  -  Geary Blvd","R","East","Thursday","Thu","2","6","1","1","1","1","1","0","1625415","LINESTRING (-122.421216457579 37.785232628848, -122.421299785984 37.785593385164, -122.421393307556 37.785685802529)"
"9133000","Mission St","Valencia St  -  29th St","L","SouthEast","Tue 1st, 3rd, 5th","Tues","6","8","1","0","1","0","1","0","1619336","LINESTRING (-122.420019126612 37.745389020592, -122.42089365932 37.744037632601)"
"7303000","Irving St","26th Ave  -  27th Ave","R","North","Thu 2nd & 4th","Thu","7","8","0","1","0","1","0","0","1638466","LINESTRING (-122.484626652777 37.763231349017, -122.48569889059 37.763184097607)"
"4628000","De Haro St","Alameda St  -  15th St","R","West","Monday","Mon","0","6","1","1","1","1","1","0","1601330","LINESTRING (-122.401962350638 37.768706209063, -122.401842503378 37.767430776979)"
"9096002","Mission St","Jessie East St  -  Jessie West St","R",,"Friday","Fri","2","6","1","1","1","1","1","1","1618444","LINESTRING (-122.404864793932 37.784006613234, -122.406023808497 37.783091403293)"
"3150000","Broadway","Rowland St  -  Kearny St","L","South","Thursday","Thu","4","6","1","1","1","1","1","0","1635193","LINESTRING (-122.404679934447 37.798118445752, -122.405473070568 37.798016956507)"
"139000","02nd St","Dow Pl  -  Harrison St","L","NorthEast","Tuesday","Tues","0","2","1","1","1","1","1","0","1635581","LINESTRING (-122.39589570128 37.78489692949, -122.395160621975 37.784311012205)"
"2646000","Balboa St","02nd Ave  -  03rd Ave","L","South","Tue 1st & 3rd","Tues","8","10","1","0","1","0","0","0","1633388","LINESTRING (-122.459724821996 37.777429862253, -122.460796341121 37.777380325376)"
"8774103","Market St","19th St  -  Eagle St","L","East","Friday","Fri","12","14","1","1","1","1","1","0","1640973","LINESTRING (-122.444822043799 37.759408565667, -122.444848019758 37.759110641714, -122.444814398612 37.758986509212, -122.444729462783 37.758862158051, -122.444707469717 37.758825463551)"
"10936000","Rausch St","Howard St  -  Folsom St","R","SouthWest","Monday","Mon","4","6","1","1","1","1","1","0","1610679","LINESTRING (-122.410505752577 37.777092185122, -122.40894674493 37.775873445567)"
"9164000","Mission St","Brazil Ave  -  Norton St","R","NorthWest","HOLIDAY","Holiday","5","7","1","1","1","1","1","1","1626303","LINESTRING (-122.43479841318 37.724682554681, -122.434870379142 37.724587706064)"
"9542000","New Montgomery St","Jessie St  -  Ambrose Bierce St","L","NorthEast","Tuesday","Tues","3","5","1","1","1","1","1","0","1626842","LINESTRING (-122.401043045205 37.787889613761, -122.400808594586 37.787698947336)"
"372000","07th St","Folsom St  -  Cleveland St","R","SouthWest","Friday","Fri","0","2","1","1","1","1","1","0","1635396","LINESTRING (-122.407842059912 37.776746108692, -122.407289658167 37.776305952936)"
"10398000","Phelps St","Galvez Ave  -  Hudson Ave","R","NorthWest","Thursday","Thu","0","6","1","1","1","1","1","0","1604146","LINESTRING (-122.389581032814 37.741729566011, -122.390142609835 37.741105110436)"
"615000","15th Ave","Judah St  -  Kirkham St","L","East","Mon 1st & 3rd","Mon","8","10","1","0","1","0","0","0","1633402","LINESTRING (-122.472659492936 37.761890607888, -122.472536736688 37.760135400539, -122.472446173459 37.760029207754)"
"5216000","Elmwood Way","Faxon Ave  -  End: 100-199 Block","R","North","Wed 2nd & 4th","Wed","12","14","0","1","0","1","0","0","1631153","LINESTRING (-122.459816074001 37.725814765144, -122.459909812927 37.725784822551, -122.460159551783 37.725739103468, -122.460312517124 37.725720471978)"
"425000","09th Ave","Clement St  -  Geary Blvd","R","West","Tue 1st & 3rd","Tues","7","9","1","0","1","0","0","0","1622660","LINESTRING (-122.467629100629 37.782802249645, -122.467487652492 37.780879714821)"
"11856000","Shrader St","Haight St  -  Waller St","R","West","Wednesday","Wed","8","10","1","1","1","1","1","0","1621411","LINESTRING (-122.451865727106 37.769378663625, -122.451675937091 37.768445525769)"
"1035000","20th St","Connecticut St  -  Arkansas St","L","South","Wednesday","Wed","8","10","1","1","1","1","1","0","1646378","LINESTRING (-122.397248924369 37.759967408122, -122.398215563816 37.759908950677)"
"6073101","Geary Blvd","16th Ave  -  17th Ave","L","South","Fri 2nd, 4th, 5th","Fri","7","8","0","1","0","1","1","0","1644397","LINESTRING (-122.475083580853 37.78052853468, -122.47519418042 37.780455667578, -122.476037079179 37.780413137145, -122.476169188894 37.780475849877)"
"8750101","Market St","Taylor St  -  07th St","R","NorthWest","Friday","Fri","2","6","1","1","1","1","1","0","1642688","LINESTRING (-122.410292026651 37.782230575213, -122.41031479345 37.782155489751, -122.412422437609 37.780494977515, -122.4125122556 37.780478512272)"
"4173000","Clement St","23rd Ave  -  24th Ave","L","South","Tue 2nd, 4th, 5th","Tues","7","8","0","1","0","1","1","0","1644749","LINESTRING (-122.482735196576 37.782121758929, -122.483803727562 37.782076638936)"
"207201","03rd St","Newhall St  -  Kirkwood Ave","R","West","Monday","Mon","4","6","1","1","1","1","1","0","1614067","LINESTRING (-122.389310055837 37.738741929892, -122.389410669344 37.73866729451, -122.389616908311 37.738082368996, -122.38958738061 37.737955395853)"
"5434000","Faxon Ave","Pizarro Way  -  Faxon Ave","R","SouthEast","Thu 2nd & 4th","Thu","12","14","0","1","0","1","0","0","1631230","LINESTRING (-122.459930164093 37.729706628951, -122.459878403434 37.729884503008, -122.459783802751 37.730109540306, -122.459563710516 37.730368588318, -122.459352157231 37.730515762092, -122.459193144063 37.73060295455)"
"6144101","Geneva Ave","Naples St  -  Vienna St","L","NorthEast","Tuesday","Tues","6","8","1","1","1","1","1","0","1606174","LINESTRING (-122.436176464925 37.714209483378, -122.435999808879 37.714180630715, -122.435448443516 37.713933317469, -122.435360865024 37.713843648352)"
"9659000","Noriega St","25th Ave  -  26th Ave","L","South","Mon 1st, 3rd, 5th","Mon","7","8","1","0","1","0","1","0","1645596","LINESTRING (-122.482899355646 37.753957234976, -122.48397396278 37.753909914889)"
"516000","11th St","Harrison St  -  Bryant St","L","NorthEast","Tuesday","Tues","4","6","1","1","1","1","1","0","1612942","LINESTRING (-122.412479934845 37.77062985422, -122.410931088557 37.769411191505)"
"11608000","Santiago St","16th Ave  -  17th Ave","L","South","Mon 1st & 3rd","Mon","10","12","1","0","1","0","0","0","1632071","LINESTRING (-122.472924526447 37.745043617601, -122.473684382799 37.74501155647)"
"7458000","Jefferson St","Jones St  -  Leavenworth St","L","South","Saturday","Sat","1","3","1","1","1","1","1","1","1597394","LINESTRING (-122.41744593863 37.808013324233, -122.419086067987 37.807803117552)"
"5972000","Funston Ave","Moraga St  -  Noriega St","R","West","Fri 1st & 3rd","Fri","9","11","1","0","1","0","0","0","1601729","LINESTRING (-122.470073694225 37.756390431465, -122.470009780609 37.755432062435)"
"210201","03rd St","McKinnon Ave  -  Newcomb Ave","R","West","Tuesday","Tues","2","6","1","1","1","1","1","0","1613993","LINESTRING (-122.390145051507 37.73639019456, -122.390243839401 37.736286048944, -122.390436201151 37.735736261062, -122.390416264113 37.735590520553)"
"632000","15th Ave","West Portal Ave  -  Portola Dr","L","NorthEast","Thursday","Thu","5","7","1","1","1","1","1","0","1643186","LINESTRING (-122.470574087741 37.736589028986, -122.469941544443 37.736186795229)"
"5624000","Florida St","19th St  -  20th St","L","East","Wednesday","Wed","0","6","1","1","1","1","1","0","1604954","LINESTRING (-122.410961971473 37.760427452974, -122.410842604961 37.759202428163, -122.410758543251 37.759133959683)"
"6732000","Harrison St","08th St  -  Gordon St","L","SouthEast","Thursday","Thu","4","6","1","1","1","1","1","0","1608911","LINESTRING (-122.408516331094 37.773759700214, -122.409683041041 37.772837757808)"
"12416000","Taraval St","39th Ave  -  40th Ave","R","North","Tue 1st, 3rd, 5th","Tues","7","8","1","0","1","0","1","0","1639177","LINESTRING (-122.497116395494 37.742104199576, -122.498189526931 37.742055675412)"
"12017101","South Van Ness Ave","12th St  -  Howard St","L","East","Friday","Fri","0","2","1","1","1","1","1","0","1611104","LINESTRING (-122.418352033444 37.772222179964, -122.41822616606 37.772130900909, -122.41783138732 37.770810880908, -122.417758805993 37.770685747519, -122.41765283126 37.770524072815, -122.417609443379 37.770407417341)"
"7757000","Kearny St","Commercial St  -  Clay St","R","East","Friday","Fri","2","6","1","1","1","1","1","0","1624084","LINESTRING (-122.4047105823 37.794021380221, -122.404796472442 37.794453004766)"
"5157000","Ellington Ave","Start: 01-99 Block  -  Mount Vernon Ave","R","NorthWest","Thursday","Thu","8","10","1","1","1","1","1","0","1631035","LINESTRING (-122.442489886859 37.715715547693, -122.443227894085 37.71513647377, -122.443255965103 37.71504205433)"
"578000","14th St","Harrison St  -  Trainor St","R","North","Tuesday","Tues","6","8","1","1","1","1","1","0","1607317","LINESTRING (-122.413396248176 37.768671224129, -122.41454007069 37.768602194933)"
"6619000","Haight St","Ashbury St  -  Clayton St","R","North","Monday","Mon","7","9","1","1","1","1","1","0","1623247","LINESTRING (-122.446933819119 37.770007605561, -122.448578816473 37.76979785124)"
"5903000","Fulton St","Shrader St  -  Stanyan St","R","North","Wednesday","Wed","8","10","1","1","1","1","1","0","1621791","LINESTRING (-122.453003330429 37.774970754615, -122.454682648021 37.774755484817)"
"6076201","Geary Blvd","19th Ave  -  20th Ave","R","North","Sunday","Sun","7","8","1","1","1","1","1","0","1611384","LINESTRING (-122.478304879277 37.780381190986, -122.478414036174 37.780446315528, -122.479254592411 37.780411917225, -122.479382975191 37.780334689639)"
"4159000","Clement St","10th Ave  -  11th Ave","L","South","Thu 2nd, 4th, 5th","Thu","7","8","0","1","0","1","1","0","1644526","LINESTRING (-122.468704481046 37.782750917064, -122.469769991545 37.782701905109)"
"250000","04th St","Stevenson St  -  Jessie St","L","NorthEast","Tuesday","Tues","0","2","1","1","1","1","1","0","1635371","LINESTRING (-122.405235712266 37.785265098004, -122.404795061402 37.784908300158)"
"476000","10th Ave","Noriega St  -  Ortega St","R","West","Tue 1st & 3rd","Tues","8","10","1","0","1","0","0","0","1612138","LINESTRING (-122.466729898241 37.754667923102, -122.466600499515 37.752803078298)"
"3143000","Broadway","Davis St  -  Front St","L","South","Sunday","Sun","4","6","1","1","1","1","1","0","1627460","LINESTRING (-122.398695702376 37.798880967338, -122.399873457754 37.798729001446)"
"6440000","Green St","Battery St  -  Icehouse Aly","R","North","Wednesday","Wed","2","6","1","1","1","1","1","0","1643339","LINESTRING (-122.401428245336 37.80045855982, -122.402015183636 37.800383992031)"
"447000","09th St","Jessie St  -  Mission St","L","NorthEast","Thursday","Thu","0","6","1","1","1","1","1","0","1642202","LINESTRING (-122.415320569036 37.77671770387, -122.414711003922 37.776230519995)"
"10657000","Potomac St","Start: 01-99 Block  -  Waller St","L","West","Wednesday","Wed","9","11","1","1","1","1","1","0","1619778","LINESTRING (-122.432522217656 37.769893022657, -122.43271726222 37.770860911507)"
"11802000","Sheridan St","09th St  -  10th St","L","SouthEast","Wednesday","Wed","4","6","1","1","1","1","1","0","1621540","LINESTRING (-122.410691587253 37.773024773115, -122.411897207662 37.772072679828)"
"2438000","Arkansas St","18th St  -  19th St","R","West","Wednesday","Wed","8","10","1","1","1","1","1","0","1646965","LINESTRING (-122.39846120367 37.762462868649, -122.398338202739 37.761184048015)"
"2620000","Baker St","Pine St  -  California St","L","West","Mon 1st & 3rd","Mon","12","14","1","0","1","0","0","0","1634947","LINESTRING (-122.443559778928 37.786690919084, -122.443753266322 37.787647210414)"
"5554000","Fillmore St","Sacramento St  -  Clay St","R","East","Thu 1st & 3rd","Thu","6","8","1","0","1","0","0","0","1631356","LINESTRING (-122.434027089313 37.789836971894, -122.434203153098 37.790711174785)"
"5566000","Fillmore St","Moulton St  -  Lombard St","R","East","Mon 2nd & 4th","Mon","6","8","0","1","0","1","0","0","1631408","LINESTRING (-122.435960785505 37.799419242507, -122.43604617343 37.799842952496)"
"6979000","Holloway Ave","Ramsell St  -  De Soto St","R","North","Wed 1st & 3rd","Wed","13","15","1","0","1","0","0","0","1608111","LINESTRING (-122.46627776633 37.721667874757, -122.466588477018 37.721665769922)"
"11956201","Sloat Blvd","El Mirasol Pl  -  Everglade Dr","R","North","Wed 2nd & 4th","Wed","8","10","0","1","0","1","0","0","1642047","LINESTRING (-122.485933093543 37.734246835544, -122.486100716001 37.734329025449, -122.488745284567 37.734215085433, -122.488956039259 37.734113297616)"
"6072101","Geary Blvd","15th Ave  -  16th Ave","L","South","Saturday","Sat","7","8","1","1","1","1","1","0","1621913","LINESTRING (-122.473982470231 37.780575382328, -122.474098399686 37.780510542874, -122.474961806025 37.780469705538, -122.475083580853 37.78052853468)"
"900000","18th St","Danvers St  -  Market St","R","NorthWest","Wednesday","Wed","12","14","1","1","1","1","1","0","1622915","LINESTRING (-122.443374429728 37.760376327932, -122.444375152901 37.75974409731, -122.444477828158 37.759707486264, -122.444629428679 37.759708374199)"
"179000","03rd St","Brannan St  -  Townsend St","L","NorthEast","Thursday","Thu","2","6","1","1","1","1","1","0","1628878","LINESTRING (-122.394300037428 37.780089730328, -122.392749786649 37.778851717265)"
"2754000","Battery St","California St  -  Halleck St","L","West","Friday","Fri","2","6","1","1","1","1","1","0","1607075","LINESTRING (-122.399958736113 37.793209102271, -122.400058259781 37.793693587414)"
"3515000","Cabrillo St","48th Ave  -  La Playa St","L","South","Tue 2nd & 4th","Tues","12","14","0","1","0","1","0","0","1644913","LINESTRING (-122.508957872058 37.773308989046, -122.510036956026 37.773259469077)"
"8938000","Meade Ave","Jennings St  -  03rd St","R","NorthEast","Monday","Mon","8","10","1","1","1","1","1","0","1641062","LINESTRING (-122.397106412065 37.717697065726, -122.397980976279 37.718177726372)"
"13580101","West Portal Ave","15th Ave  -  Sloat Blvd","L","SouthEast","Friday","Fri","5","7","1","1","1","1","1","1","1643197","LINESTRING (-122.470574087741 37.736589028986, -122.470552602083 37.736512635397, -122.471068098027 37.735606708033, -122.471400819509 37.735001415274, -122.471569341606 37.734706811125)"
"7781000","Keith St","Newcomb Ave  -  Oakdale Ave","L","SouthEast","Tuesday","Tues","8","10","1","1","1","1","1","0","1597832","LINESTRING (-122.386045540694 37.733103479101, -122.38661870325 37.732466390745)"
"10654000","Post St","Broderick St  -  Baker St","R","North","Tue 1st & 3rd","Tues","8","10","1","0","1","0","0","0","1619759","LINESTRING (-122.441348538798 37.784106550315, -122.442989104409 37.783897367787)"
"6254000","Gold Mine Dr","Opalo Ln  -  Jade Pl","L","South","Mon 2nd & 4th","Mon","9","11","0","1","0","1","0","0","1606278","LINESTRING (-122.439355823763 37.742618914813, -122.439708005825 37.742663435592, -122.439984572055 37.742589385007, -122.44013246509 37.742354304202)"
"12044000","Spear St","Market St  -  Mission St","L","NorthEast","Tuesday","Tues","0","2","1","1","1","1","1","0","1611120","LINESTRING (-122.395583553898 37.793754558847, -122.394059623992 37.792537217256)"
"13573000","Wentworth Pl","Washington St  -  Jackson St","R","East","Friday","Fri","2","6","1","1","1","1","1","0","1612750","LINESTRING (-122.406045235905 37.795198283594, -122.40622473616 37.796077505163)"
"8767101","Market St","16th St  -  17th St","L","SouthEast","Tuesday","Tues","2","6","1","1","1","1","1","1","1640862","LINESTRING (-122.433074470809 37.764195713209, -122.433258979665 37.763988567966, -122.434455761947 37.763038910493, -122.435051091352 37.76265275122, -122.435187962327 37.762670707774)"
"1622000","29th Ave","Pacheco St  -  Quintara St","R","West","Thu 2nd & 4th","Thu","8","10","0","1","0","1","0","0","1626915","LINESTRING (-122.486923086601 37.750037481418, -122.48679318906 37.748172702364)"
"9875201","Octavia St, Frontage East","Start:  Block  -  Haight St","R",,"Friday","Fri","12","14","1","1","1","1","1","0","1628556","LINESTRING (-122.423534987115 37.772235814519, -122.423477769706 37.772332365567, -122.423493810017 37.772444320554, -122.423584777067 37.77288379052, -122.423758378851 37.772957392797)"
"568201","14th Ave","Pacheco St  -  Radio Ter","R","West","Tue 1st & 3rd","Tues","12","14","1","0","1","0","0","0","1633974","LINESTRING (-122.470907529475 37.7526158364, -122.470636958958 37.752243321677, -122.470587837692 37.752125361964, -122.470556581823 37.752019538563, -122.470563609014 37.751836744217, -122.470613791655 37.751658711959, -122.470827632889 37.751095960354, -122.470854817693 37.750970021837, -122.470845945552 37.750912159017)"
"415000","08th St","Harrison St  -  I-80 W Off Ramp","R","SouthWest","Monday","Mon","0","2","1","1","1","1","1","0","1633650","LINESTRING (-122.408516331094 37.773759700214, -122.408429231088 37.773690303502)"
"6402000","Grant Ave","Fresno St  -  Vallejo St","L","West","Fri 1st & 3rd","Fri","7","8","1","0","1","0","0","0","1606643","LINESTRING (-122.407148837091 37.798489803537, -122.407206393694 37.798776309359)"
"9884000","Octavia St","Hayes St  -  Ivy St","R","East","Friday","Fri","12","14","1","1","1","1","1","0","1636114","LINESTRING (-122.424513700037 37.77668755581, -122.424642063595 37.776766829827, -122.424717563078 37.777139662221)"
"9728000","O'Farrell St","Shannon St  -  Jones St","R","North","Monday","Mon","6","8","1","1","1","1","1","1","1603688","LINESTRING (-122.412147506549 37.785892927575, -122.412969666673 37.785789584224)"
"12659000","Townsend St","03rd St  -  Ritch St","L","SouthEast","Tuesday","Tues","0","2","1","1","1","1","1","0","1625075","LINESTRING (-122.392749786649 37.778851717265, -122.393286995794 37.778427490842)"
"5664000","Folsom St","04th St  -  05th St","R","NorthWest","Friday","Fri","0","2","1","1","1","1","1","0","1610405","LINESTRING (-122.401159718962 37.782024266796, -122.40338720908 37.780264972454)"
"8765101","Market St","15th St  -  Sanchez St","L","SouthEast","Thursday","Thu","2","6","1","1","1","1","1","1","1640915","LINESTRING (-122.430824395339 37.766013730949, -122.430839699776 37.765928259934, -122.430912083354 37.765875794476, -122.431025470892 37.765867986364)"
"6361000","Grafton Ave","Miramar Ave  -  Capitol Ave","L","South","Wed 1st & 3rd","Wed","12","14","1","0","1","0","0","0","1643007","LINESTRING (-122.458177518534 37.720027192907, -122.459198436781 37.720024128573)"
"10306000","Paul Ave","03rd St  -  Carr St","L","South","Wednesday","Wed","8","10","1","1","1","1","1","0","1638026","LINESTRING (-122.395622760624 37.72243160376, -122.39581586588 37.722433284051, -122.396626200369 37.72262621465)"
"11950101","Sloat Blvd","Portola Dr  -  Cranleigh Dr","L","South","Wed 2nd & 4th","Wed","8","10","0","1","0","1","0","0","1632406","LINESTRING (-122.471569341606 37.734706811125, -122.471748142727 37.734618452926, -122.47234167192 37.734606172265)"
"4295000","Columbus Ave","Green St  -  Union St","R","NorthEast","Friday","Fri","4","6","1","1","1","1","1","0","1603268","LINESTRING (-122.409014377479 37.799489820039, -122.410206544063 37.800315499308)"
"9117000","Mission St","17th St  -  Clarion Aly","R","West","Wednesday","Wed","4","6","1","1","1","1","1","0","1619036","LINESTRING (-122.419512737159 37.763429273393, -122.41947628774 37.763050839627)"
"452000","09th St","Tehama St  -  Clementina St","L","NorthEast","Wednesday","Wed","2","6","1","1","1","1","1","0","1642566","LINESTRING (-122.412627153788 37.774564969542, -122.412170110975 37.774199655875)"
"129000","02nd St","Market St  -  Stevenson St","R","SouthWest","Thursday","Thu","3","5","1","1","1","1","1","0","1612990","LINESTRING (-122.401375491232 37.789264322323, -122.40081230267 37.788815496643)"
"3297000","Bryant St","08th St  -  Converse St","R","NorthWest","Wednesday","Wed","0","2","1","1","1","1","1","0","1627599","LINESTRING (-122.406968289872 37.772526270032, -122.407501943641 37.772104392747)"
"3174000","Broadway","Octavia St  -  Laguna St","R","North","Thu 1st & 3rd","Thu","8","10","1","0","1","0","0","0","1629167","LINESTRING (-122.428344483661 37.795105610775, -122.429989276732 37.794894937437)"
"13252000","Vicente St","26th Ave  -  27th Ave","R","North","Thu 2nd & 4th","Thu","7","8","0","1","0","1","0","0","1599168","LINESTRING (-122.482933056782 37.738994225613, -122.484002815175 37.738947095617)"
"5964000","Funston Ave","Cabrillo St  -  Fulton St","L","East","Thu 2nd & 4th","Thu","9","11","0","1","0","1","0","0","1643759","LINESTRING (-122.471373050046 37.77502758066, -122.47124006817 37.773161981821)"
"7564000","Jones St","Golden Gate Ave  -  Turk St","R","East","HOLIDAY","Holiday","6","8","1","1","1","1","1","0","1597524","LINESTRING (-122.412220735371 37.782073067927, -122.412411746542 37.783004078716)"
"9158000","Mission St","Avalon Ave  -  Cotter St","L","SouthEast","Tuesday","Tues","5","7","1","1","1","1","1","0","1619393","LINESTRING (-122.432447324391 37.727637208054, -122.432807823412 37.727315042891, -122.432911793243 37.727177551268)"
"12559101","The Embarcadero","Chestnut St  -  Bay St","R","NorthEast","Wednesday","Wed","0","2","1","1","1","1","1","1","1639664","LINESTRING (-122.403435725006 37.805184901498, -122.403679053603 37.8052146652, -122.404977332077 37.806111314909, -122.405751427383 37.806507056445, -122.40565878456 37.806673631695)"
"1076000","21st Ave","Anza St  -  Balboa St","L","East","Thu 2nd & 4th","Thu","8","10","0","1","0","1","0","0","1643976","LINESTRING (-122.48031047244 37.778359906685, -122.480175347783 37.776497608827)"
"4654000","De Long St","Santa Cruz Ave  -  San Diego Ave","L","SouthEast","Fri 1st & 3rd","Fri","8","10","1","0","1","0","0","0","1630648","LINESTRING (-122.465478743994 37.709445736956, -122.465976915796 37.709179434439, -122.466419244352 37.708836999135, -122.466594088885 37.708666820075)"
"8760102","Market St","Pearl St  -  Laguna St","L","SouthEast","Friday","Fri","2","6","1","1","1","1","1","1","1640925","LINESTRING (-122.423973384504 37.771369005805, -122.424743351628 37.770763842203, -122.424852598549 37.77074774518)"
"7917000","La Grande Ave","Start: 400-499 Block  -  Russia Ave","R","West","Monday","Mon","11","13","1","1","1","1","1","0","1597867","LINESTRING (-122.426670153845 37.717078041889, -122.426698043746 37.717046375465, -122.426847573155 37.716651402144)"
"9083000","Mission St","Steuart St  -  Spear St","L","SouthEast","HOLIDAY","Holiday","2","6","1","1","1","1","1","1","1618818","LINESTRING (-122.393181332338 37.793230492385, -122.394059623992 37.792537217256)"
"6185000","Gilman Ave","Earl St  -  Arelious Walker Dr","L","SouthWest","Friday","Fri","10","15","1","1","1","1","1","0","1633109","LINESTRING (-122.384402010628 37.71609096802, -122.386265013791 37.717178948313)"
"8090000","Lane St","Quesada Ave  -  Revere Ave","R","NorthWest","Wednesday","Wed","12","14","1","1","1","1","1","0","1624327","LINESTRING (-122.389600599173 37.732289962387, -122.390164401256 37.731662938744)"
"9706000","Jerrold Ave","Earl St  -  Fitch St","R","NorthEast","Friday","Fri","9","11","1","1","1","1","1","0","1601453","LINESTRING (-122.372583554991 37.72925450555, -122.374217333683 37.730176676845)"
"10428000","Pierce St","Eddy St  -  Ellis St","L","West","Fri 2nd & 4th","Fri","6","8","0","1","0","1","0","0","1643235","LINESTRING (-122.43561626498 37.781009345955, -122.435813741919 37.781940324487)"
"5294000","Euclid Ave","Heather Ave  -  Spruce St","R","North","Fri 1st & 3rd","Fri","7","9","1","0","1","0","0","0","1620525","LINESTRING (-122.452751736894 37.784065459978, -122.453653499129 37.78405448097)"
"1622000","29th Ave","Pacheco St  -  Quintara St","L","East","Mon 2nd & 4th","Mon","8","10","0","1","0","1","0","0","1641625","LINESTRING (-122.486923086601 37.750037481418, -122.48679318906 37.748172702364)"
"3573000","California St","Commonwealth Ave  -  Cherry St","L","South","Tue 1st & 3rd","Tues","7","9","1","0","1","0","0","0","1636707","LINESTRING (-122.455865115359 37.786104707944, -122.456685173066 37.786000029755)"
"10557000","Polk St","Ellis St  -  Olive St","L","West","Wednesday","Wed","6","8","1","1","1","1","1","0","1619969","LINESTRING (-122.41936416784 37.784029116242, -122.419454542879 37.78450084397)"
"7708101","Junipero Serra Blvd","Winston Dr  -  Estero Ave","L","East","Wed 1st, 3rd, 5th","Wed","7","8","1","0","1","0","1","0","1613472","LINESTRING (-122.472056885022 37.726824050075, -122.471972160688 37.726684997109, -122.472125107252 37.723754112077)"
"3540000","California St","Powell St  -  Mason St","L","South","Friday","Fri","7","9","1","1","1","1","1","0","1602464","LINESTRING (-122.409171361225 37.792042514686, -122.410817533528 37.791834628511)"
"4588000","Darien Way","Santa Ana Ave  -  San Benito Way","L","North","Wed 2nd & 4th","Wed","10","12","0","1","0","1","0","0","1642194","LINESTRING (-122.46784811981 37.731818587719, -122.466944069652 37.731788306465)"
"2532000","Athens St","Peru Ave  -  Valmar Ter","L","SouthEast","Thursday","Thu","12","15","1","1","1","1","1","0","1600818","LINESTRING (-122.424925526881 37.726322923, -122.425581758436 37.725450384763, -122.425547474379 37.725322562272)"
"9828101","Ocean Ave","Faxon Ave  -  Faxon Ave","L","South","Fri 2nd & 4th","Fri","7","8","0","1","0","1","0","0","1630135","LINESTRING (-122.459954956864 37.724689844301, -122.460005328669 37.724672061028, -122.460200318788 37.724713223421, -122.460234462705 37.7247488484)"
"9115000","Mission St","15th St  -  16th St","R","West","Wednesday","Wed","4","6","1","1","1","1","1","0","1626207","LINESTRING (-122.419825234384 37.766673601906, -122.419668972896 37.765051337402)"
"7440000","Jarboe Ave","Gates St  -  Folsom St","R","South","Wednesday","Wed","12","14","1","1","1","1","1","0","1623673","LINESTRING (-122.413991439577 37.738348875455, -122.413362760412 37.73831370523)"
"8233000","Le Conte Ave","Jennings St  -  03rd St","R","NorthEast","Wednesday","Wed","8","10","1","1","1","1","1","0","1638950","LINESTRING (-122.396555005833 37.71830977068, -122.397478734451 37.718834358393)"
"6876000","Hemlock St","Polk St  -  Van Ness Ave","L","South","Saturday","Sat","4","6","1","1","1","1","1","1","1623390","LINESTRING (-122.42001957405 37.787280026389, -122.421559716288 37.787087251593)"
