"record_id","client_record_id","program_area","activity_name","race_ethnicity","income_level","age_category","supervisor_district","fiscal_year"
"7348","7337","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Asian/Pacific Islander","Extremely Low Income","45-54","Unmatched","2015-16"
"7359","7359","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Asian/Pacific Islander","Moderate Income","55-64","Unmatched","2015-16"
"7370","7359","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Asian/Pacific Islander","Moderate Income","55-64","Unmatched","2015-16"
"7381","7381","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","White","Low Income","55-64","Unmatched","2015-16"
"7392","7381","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","White","Low Income","55-64","Unmatched","2015-16"
"7403","7403","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Asian/Pacific Islander","Above Moderate Income","45-54","Unmatched","2015-16"
"7414","7403","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Asian/Pacific Islander","Above Moderate Income","45-54","Unmatched","2015-16"
"7425","7425","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Asian/Pacific Islander","Above Moderate Income","55-64","Unmatched","2015-16"
"7436","7425","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Asian/Pacific Islander","Above Moderate Income","55-64","Unmatched","2015-16"
"7447","7447","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Moderate Income","25-34","11","2015-16"
"7448","7448","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Other","Moderate Income","55-64","Unmatched","2015-16"
"7459","7448","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Other","Moderate Income","55-64","Unmatched","2015-16"
"7470","7470","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","White","Low Income","65+","Unmatched","2015-16"
"7481","7470","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","White","Low Income","65+","Unmatched","2015-16"
"7492","7492","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Hispanic/Latino","Low Income","35-44","Unmatched","2015-16"
"7503","7492","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Hispanic/Latino","Low Income","35-44","Unmatched","2015-16"
"7514","7514","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Other","Extremely Low Income","65+","Unmatched","2015-16"
"7525","7514","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Other","Extremely Low Income","65+","Unmatched","2015-16"
"7536","7536","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","White","Low Income","65+","Unmatched","2015-16"
"7547","7536","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","White","Low Income","65+","Unmatched","2015-16"
"7558","7558","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Above Moderate Income","35-44","4","2015-16"
"7559","7559","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Hispanic/Latino","Low Income","55-64","Unmatched","2015-16"
"7570","7559","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Hispanic/Latino","Low Income","55-64","Unmatched","2015-16"
"7581","7581","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Hispanic/Latino","Low Income","55-64","Unmatched","2015-16"
"7592","7581","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Hispanic/Latino","Low Income","55-64","Unmatched","2015-16"
"7603","7603","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Black/African American","Moderate Income","65+","Unmatched","2015-16"
"7614","7603","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Black/African American","Moderate Income","65+","Unmatched","2015-16"
"7625","7625","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Black/African American","Extremely Low Income","65+","Unmatched","2015-16"
"7636","7625","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Black/African American","Extremely Low Income","65+","Unmatched","2015-16"
"7647","7647","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","White","Moderate Income","45-54","Unmatched","2015-16"
"7658","7658","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Black/African American","Moderate Income","55-64","Unmatched","2015-16"
"7669","7669","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Moderate Income","25-34","9","2015-16"
"7670","7670","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Black/African American","Low Income","55-64","Unmatched","2015-16"
"7681","7681","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Hispanic/Latino","Low Income","55-64","Unmatched","2015-16"
"7692","7692","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Asian/Pacific Islander","Above Moderate Income","45-54","Unmatched","2015-16"
"7703","7703","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Black/African American","Low Income","55-64","Unmatched","2015-16"
"7714","7714","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Hispanic/Latino","Moderate Income","45-54","Unmatched","2015-16"
"7725","7725","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Black/African American","Low Income","65+","Unmatched","2015-16"
"7736","7736","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Black/African American","Extremely Low Income","25-34","Unmatched","2015-16"
"7747","7747","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Asian/Pacific Islander","Moderate Income","25-34","Unmatched","2015-16"
"7758","7747","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Asian/Pacific Islander","Moderate Income","25-34","Unmatched","2015-16"
"7769","7769","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Other","Low Income","55-64","Unmatched","2015-16"
"7780","7780","Eviction Prevention","Rental Assistance / Rapid Re-Housing","White","Extremely Low Income","55-64","8","2015-16"
"7781","7781","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Extremely Low Income","16-24","10","2015-16"
"7782","7782","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","White","Above Moderate Income","35-44","Unmatched","2015-16"
"7793","7793","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Hispanic/Latino","Moderate Income","45-54","Unmatched","2015-16"
"7804","7804","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","White","Moderate Income","65+","Unmatched","2015-16"
"7815","7815","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Hispanic/Latino","Extremely Low Income","65+","Unmatched","2015-16"
"7826","7826","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","White","Low Income","65+","Unmatched","2015-16"
"7837","7837","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Hispanic/Latino","Moderate Income","35-44","Unmatched","2015-16"
"7848","7848","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Hispanic/Latino","Moderate Income","55-64","Unmatched","2015-16"
"7859","7859","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","White","Moderate Income","65+","Unmatched","2015-16"
"7870","7870","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Black/African American","Extremely Low Income","55-64","Unmatched","2015-16"
"7881","7881","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Hispanic/Latino","Low Income","35-44","Unmatched","2015-16"
"7892","7892","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Moderate Income","35-44","11","2015-16"
"7893","7893","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Black/African American","Moderate Income","45-54","Unmatched","2015-16"
"7904","7904","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Hispanic/Latino","Moderate Income","35-44","Unmatched","2015-16"
"7915","7915","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Asian/Pacific Islander","Moderate Income","35-44","Unmatched","2015-16"
"7926","7926","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","White","Extremely Low Income","55-64","Unmatched","2015-16"
"7937","7937","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Black/African American","Above Moderate Income","55-64","Unmatched","2015-16"
"7948","7948","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Hispanic/Latino","Extremely Low Income","55-64","Unmatched","2015-16"
"7959","7948","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Hispanic/Latino","Extremely Low Income","55-64","Unmatched","2015-16"
"7970","7970","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Black/African American","Moderate Income","65+","Unmatched","2015-16"
"7981","7981","Sustainable Homeownership","Post-Purchase Counseling / Excluding Foreclosure Intervention","Hispanic/Latino","Low Income","25-34","Outside San Francisco","2015-16"
"7992","7992","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","White","Extremely Low Income","55-64","Unmatched","2015-16"
"8003","8003","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Extremely Low Income","25-34","9","2015-16"
"8004","7992","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","White","Extremely Low Income","55-64","Unmatched","2015-16"
"8015","8015","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Black/African American","Moderate Income","55-64","Unmatched","2015-16"
"8026","8015","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","Black/African American","Moderate Income","55-64","Unmatched","2015-16"
"8037","8037","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","White","Moderate Income","55-64","Unmatched","2015-16"
"8048","8037","Sustainable Homeownership","Post-Purchase Counseling / Foreclosure Intervention Services","White","Moderate Income","55-64","Unmatched","2015-16"
"8059","8059","Access to Housing","Counseling","White","Extremely Low Income","35-44","9","2015-16"
"8070","8059","Access to Housing","Applications for Affordable Rental Units","White","Extremely Low Income","35-44","9","2015-16"
"8081","8081","Access to Housing","Counseling","Other","Extremely Low Income","35-44","5","2015-16"
"8092","8081","Access to Housing","Applications for Affordable Rental Units","Other","Extremely Low Income","35-44","5","2015-16"
"8103","8103","Access to Housing","Counseling","Black/African American","Extremely Low Income","45-54","6","2015-16"
"8114","8114","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Low Income","35-44","Outside San Francisco","2015-16"
"8115","8103","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","45-54","6","2015-16"
"8126","8126","Access to Housing","Counseling","White","Extremely Low Income","45-54","9","2015-16"
"8137","8126","Access to Housing","Applications for Affordable Rental Units","White","Extremely Low Income","45-54","9","2015-16"
"8148","8148","Access to Housing","Counseling","Asian/Pacific Islander","Extremely Low Income","35-44","3","2015-16"
"8159","8148","Access to Housing","Applications for Affordable Rental Units","Asian/Pacific Islander","Extremely Low Income","35-44","3","2015-16"
"8170","8170","Access to Housing","Counseling","Black/African American","Extremely Low Income","16-24","6","2015-16"
"8181","8170","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","16-24","6","2015-16"
"8192","8192","Access to Housing","Counseling","Hispanic/Latino","Extremely Low Income","25-34","6","2015-16"
"8203","8192","Access to Housing","Applications for Affordable Rental Units","Hispanic/Latino","Extremely Low Income","25-34","6","2015-16"
"8214","8214","Access to Housing","Counseling","Black/African American","Above Moderate Income","55-64","6","2015-16"
"8225","8225","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Moderate Income","25-34","4","2015-16"
"8226","8214","Access to Housing","Applications for Affordable Rental Units","Black/African American","Above Moderate Income","55-64","6","2015-16"
"8237","8237","Access to Housing","Counseling","Other","Extremely Low Income","55-64","7","2015-16"
"8248","8237","Access to Housing","Applications for Affordable Rental Units","Other","Extremely Low Income","55-64","7","2015-16"
"8259","8259","Access to Housing","Counseling","White","Extremely Low Income","25-34","6","2015-16"
"8270","8259","Access to Housing","Applications for Affordable Rental Units","White","Extremely Low Income","25-34","6","2015-16"
"8281","8281","Access to Housing","Counseling","White","Extremely Low Income","45-54","6","2015-16"
"8292","8281","Access to Housing","Applications for Affordable Rental Units","White","Extremely Low Income","45-54","6","2015-16"
"8303","8303","Access to Housing","Applications for Affordable Rental Units","White","Extremely Low Income","45-54","Unmatched","2015-16"
"8314","8314","Access to Housing","Counseling","Black/African American","Extremely Low Income","45-54","Unmatched","2015-16"
"8325","8325","Access to Housing","Applications for Affordable Rental Units","Asian/Pacific Islander","Extremely Low Income","65+","1","2015-16"
"8336","8336","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Moderate Income","55-64","4","2015-16"
"8337","8337","Access to Housing","Applications for Affordable Rental Units","Asian/Pacific Islander","Extremely Low Income","65+","4","2015-16"
"8348","8348","Access to Housing","Applications for Affordable Rental Units","Asian/Pacific Islander","Extremely Low Income","55-64","3","2015-16"
"8359","8359","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","25-34","7","2015-16"
"8370","8370","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","55-64","Unmatched","2015-16"
"8381","8381","Access to Housing","Counseling","White","Moderate Income","16-24","1","2015-16"
"8392","8392","Access to Housing","Counseling","White","Extremely Low Income","35-44","5","2015-16"
"8403","8403","Access to Housing","Counseling","White","Extremely Low Income","55-64","6","2015-16"
"8414","8414","Access to Housing","Counseling","Black/African American","Extremely Low Income","45-54","11","2015-16"
"8425","8425","Access to Housing","Counseling","White","Extremely Low Income","35-44","1","2015-16"
"8436","8436","Access to Housing","Counseling","White","Extremely Low Income","55-64","Unmatched","2015-16"
"8447","8447","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Extremely Low Income","65+","10","2015-16"
"8448","8448","Access to Housing","Counseling","Black/African American","Extremely Low Income","55-64","6","2015-16"
"8459","8459","Access to Housing","Counseling","White","Extremely Low Income","55-64","3","2015-16"
"8470","8470","Access to Housing","Counseling","White","Extremely Low Income","35-44","6","2015-16"
"8481","8481","Access to Housing","Counseling","White","Extremely Low Income","55-64","2","2015-16"
"8492","8492","Access to Housing","Applications for Affordable Rental Units","Asian/Pacific Islander","Extremely Low Income","55-64","3","2015-16"
"8503","8503","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","45-54","6","2015-16"
"8514","8514","Access to Housing","Applications for Affordable Rental Units","Hispanic/Latino","Extremely Low Income","35-44","6","2015-16"
"8525","8525","Access to Housing","Counseling","White","Extremely Low Income","45-54","6","2015-16"
"8536","8536","Access to Housing","Applications for Affordable Rental Units","White","Extremely Low Income","35-44","6","2015-16"
"8547","8547","Access to Housing","Applications for Affordable Rental Units","White","Extremely Low Income","45-54","6","2015-16"
"8558","8558","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Extremely Low Income","16-24","Outside San Francisco","2015-16"
"8559","8559","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","65+","6","2015-16"
"8570","8570","Access to Housing","Applications for Affordable Rental Units","Black/African American","Low Income","45-54","10","2015-16"
"8581","8581","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","65+","9","2015-16"
"8592","8592","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","35-44","5","2015-16"
"8603","8603","Access to Housing","Counseling","Other","Extremely Low Income","55-64","Unmatched","2015-16"
"8614","8603","Access to Housing","Applications for Affordable Rental Units","Other","Extremely Low Income","55-64","Unmatched","2015-16"
"8625","8625","Access to Housing","Counseling","Other","Extremely Low Income","45-54","10","2015-16"
"8636","8625","Access to Housing","Applications for Affordable Rental Units","Other","Extremely Low Income","45-54","10","2015-16"
"8647","8647","Access to Housing","Counseling","White","Extremely Low Income","55-64","8","2015-16"
"8658","8647","Access to Housing","Applications for Affordable Rental Units","White","Extremely Low Income","55-64","8","2015-16"
"8669","8669","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Low Income","25-34","11","2015-16"
"8670","8670","Access to Housing","Counseling","Black/African American","Low Income","45-54","6","2015-16"
"8681","8670","Access to Housing","Applications for Affordable Rental Units","Black/African American","Low Income","45-54","6","2015-16"
"8692","8692","Access to Housing","Counseling","Hispanic/Latino","Extremely Low Income","45-54","6","2015-16"
"8703","8692","Access to Housing","Applications for Affordable Rental Units","Hispanic/Latino","Extremely Low Income","45-54","6","2015-16"
"8714","8714","Access to Housing","Counseling","Hispanic/Latino","Extremely Low Income","45-54","9","2015-16"
"8725","8714","Access to Housing","Applications for Affordable Rental Units","Hispanic/Latino","Extremely Low Income","45-54","9","2015-16"
"8736","8736","Access to Housing","Counseling","Hispanic/Latino","Extremely Low Income","35-44","10","2015-16"
"8747","8736","Access to Housing","Applications for Affordable Rental Units","Hispanic/Latino","Extremely Low Income","35-44","10","2015-16"
"8758","8758","Access to Housing","Counseling","White","Extremely Low Income","35-44","5","2015-16"
"8769","8758","Access to Housing","Applications for Affordable Rental Units","White","Extremely Low Income","35-44","5","2015-16"
"8780","8780","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Low Income","45-54","3","2015-16"
"8781","8781","Access to Housing","Counseling","White","Extremely Low Income","45-54","3","2015-16"
"8792","8781","Access to Housing","Applications for Affordable Rental Units","White","Extremely Low Income","45-54","3","2015-16"
"8803","8803","Access to Housing","Counseling","White","Extremely Low Income","55-64","6","2015-16"
"8814","8803","Access to Housing","Applications for Affordable Rental Units","White","Extremely Low Income","55-64","6","2015-16"
"8825","8825","Access to Housing","Counseling","Hispanic/Latino","Extremely Low Income","65+","6","2015-16"
"8836","8825","Access to Housing","Applications for Affordable Rental Units","Hispanic/Latino","Extremely Low Income","65+","6","2015-16"
"8847","8847","Access to Housing","Counseling","Black/African American","Extremely Low Income","45-54","6","2015-16"
"8858","8858","Access to Housing","Counseling","Black/African American","Low Income","35-44","11","2015-16"
"8869","8869","Access to Housing","Counseling","White","Extremely Low Income","45-54","7","2015-16"
"8880","8880","Access to Housing","Counseling","White","Extremely Low Income","65+","3","2015-16"
"8891","7780","Eviction Prevention","Rental Assistance / Rapid Re-Housing","White","Extremely Low Income","55-64","8","2015-16"
"8892","8892","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Moderate Income","55-64","9","2015-16"
"8893","8893","Access to Housing","Counseling","Black/African American","Extremely Low Income","25-34","5","2015-16"
"8904","8904","Access to Housing","Counseling","Black/African American","Extremely Low Income","45-54","9","2015-16"
"8915","8915","Access to Housing","Counseling","Black/African American","Extremely Low Income","45-54","6","2015-16"
"8926","8926","Access to Housing","Counseling","White","Low Income","55-64","8","2015-16"
"8937","8937","Access to Housing","Counseling","White","Extremely Low Income","25-34","10","2015-16"
"8948","8948","Access to Housing","Counseling","White","Extremely Low Income","35-44","9","2015-16"
"8959","8959","Access to Housing","Counseling","Other","Extremely Low Income","35-44","9","2015-16"
"8970","8970","Access to Housing","Counseling","White","Extremely Low Income","55-64","6","2015-16"
"8981","8981","Access to Housing","Counseling","Black/African American","Extremely Low Income","55-64","10","2015-16"
"8992","8992","Access to Housing","Counseling","Black/African American","Extremely Low Income","45-54","6","2015-16"
"9003","9003","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Moderate Income","35-44","11","2015-16"
"9004","9004","Access to Housing","Counseling","Black/African American","Extremely Low Income","45-54","10","2015-16"
"9015","9015","Access to Housing","Counseling","White","Extremely Low Income","35-44","7","2015-16"
"9026","9026","Access to Housing","Counseling","Hispanic/Latino","Above Moderate Income","65+","11","2015-16"
"9037","9037","Access to Housing","Counseling","Other","Extremely Low Income","45-54","1","2015-16"
"9048","9037","Access to Housing","Applications for Affordable Rental Units","Other","Extremely Low Income","45-54","1","2015-16"
"9059","9059","Access to Housing","Counseling","Black/African American","Extremely Low Income","25-34","10","2015-16"
"9070","9059","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","25-34","10","2015-16"
"9081","9081","Access to Housing","Counseling","White","Extremely Low Income","55-64","5","2015-16"
"9092","9081","Access to Housing","Applications for Affordable Rental Units","White","Extremely Low Income","55-64","5","2015-16"
"9103","9103","Access to Housing","Counseling","White","Extremely Low Income","45-54","1","2015-16"
"9114","9114","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Moderate Income","55-64","10","2015-16"
"9115","9103","Access to Housing","Applications for Affordable Rental Units","White","Extremely Low Income","45-54","1","2015-16"
"9126","9126","Access to Housing","Counseling","Black/African American","Extremely Low Income","55-64","5","2015-16"
"9137","9126","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","55-64","5","2015-16"
"9148","9148","Access to Housing","Counseling","Black/African American","Extremely Low Income","55-64","5","2015-16"
"9159","9148","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","55-64","5","2015-16"
"9170","9170","Access to Housing","Counseling","Hispanic/Latino","Low Income","55-64","10","2015-16"
"9181","9170","Access to Housing","Applications for Affordable Rental Units","Hispanic/Latino","Low Income","55-64","10","2015-16"
"9192","9192","Access to Housing","Counseling","Asian/Pacific Islander","Low Income","16-24","3","2015-16"
"9203","9203","Access to Housing","Counseling","White","Extremely Low Income","55-64","6","2015-16"
"9214","9214","Access to Housing","Counseling","White","Extremely Low Income","65+","6","2015-16"
"9225","9225","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Low Income","45-54","11","2015-16"
"9226","9226","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","45-54","6","2015-16"
"9237","9237","Access to Housing","Applications for Affordable Rental Units","Asian/Pacific Islander","Extremely Low Income","65+","11","2015-16"
"9248","9248","Access to Housing","Applications for Affordable Rental Units","Asian/Pacific Islander","Extremely Low Income","65+","Outside San Francisco","2015-16"
"9259","9259","Access to Housing","Applications for Affordable Rental Units","Asian/Pacific Islander","Extremely Low Income","65+","11","2015-16"
"9270","9270","Access to Housing","Applications for Affordable Rental Units","White","Extremely Low Income","65+","3","2015-16"
"9281","9281","Access to Housing","Counseling","Other","Extremely Low Income","35-44","6","2015-16"
"9292","9281","Access to Housing","Applications for Affordable Rental Units","Other","Extremely Low Income","35-44","6","2015-16"
"9303","9303","Access to Housing","Counseling","Black/African American","Low Income","55-64","6","2015-16"
"9314","9303","Access to Housing","Applications for Affordable Rental Units","Black/African American","Low Income","55-64","6","2015-16"
"9325","9325","Access to Housing","Counseling","Black/African American","Extremely Low Income","55-64","6","2015-16"
"9336","9336","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Low Income","45-54","3","2015-16"
"9337","9325","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","55-64","6","2015-16"
"9348","9348","Access to Housing","Counseling","Black/African American","Extremely Low Income","55-64","1","2015-16"
"9359","9348","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","55-64","1","2015-16"
"9370","9370","Access to Housing","Counseling","Black/African American","Extremely Low Income","55-64","6","2015-16"
"9381","9370","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","55-64","6","2015-16"
"9392","9392","Access to Housing","Counseling","White","Low Income","45-54","Outside San Francisco","2015-16"
"9403","9392","Access to Housing","Applications for Affordable Rental Units","White","Low Income","45-54","Outside San Francisco","2015-16"
"9414","9414","Access to Housing","Counseling","White","Low Income","16-24","8","2015-16"
"9425","9414","Access to Housing","Applications for Affordable Rental Units","White","Low Income","16-24","8","2015-16"
"9436","9436","Access to Housing","Counseling","Asian/Pacific Islander","Extremely Low Income","55-64","4","2015-16"
"9447","9447","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Low Income","45-54","3","2015-16"
"9448","9436","Access to Housing","Applications for Affordable Rental Units","Asian/Pacific Islander","Extremely Low Income","55-64","4","2015-16"
"9459","9459","Access to Housing","Counseling","Hispanic/Latino","Moderate Income","25-34","8","2015-16"
"9470","9459","Access to Housing","Applications for Affordable Rental Units","Hispanic/Latino","Moderate Income","25-34","8","2015-16"
"9481","9481","Access to Housing","Counseling","Asian/Pacific Islander","Extremely Low Income","35-44","Outside San Francisco","2015-16"
"9492","9481","Access to Housing","Applications for Affordable Rental Units","Asian/Pacific Islander","Extremely Low Income","35-44","Outside San Francisco","2015-16"
"9503","9503","Access to Housing","Counseling","Hispanic/Latino","Extremely Low Income","55-64","2","2015-16"
"9514","9514","Access to Housing","Counseling","Black/African American","Extremely Low Income","45-54","8","2015-16"
"9525","9514","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","45-54","8","2015-16"
"9536","9536","Access to Housing","Counseling","Black/African American","Extremely Low Income","65+","6","2015-16"
"9547","9536","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","65+","6","2015-16"
"9558","9558","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Moderate Income","55-64","9","2015-16"
"9559","9559","Access to Housing","Counseling","Black/African American","Low Income","45-54","5","2015-16"
"9570","9570","Access to Housing","Counseling","Hispanic/Latino","Extremely Low Income","55-64","4","2015-16"
"9581","9581","Access to Housing","Counseling","White","Low Income","55-64","11","2015-16"
"9592","9592","Access to Housing","Counseling","White","Extremely Low Income","65+","1","2015-16"
"9603","9592","Access to Housing","Applications for Affordable Rental Units","White","Extremely Low Income","65+","1","2015-16"
"9614","9614","Access to Housing","Counseling","White","Extremely Low Income","45-54","9","2015-16"
"9625","9614","Access to Housing","Applications for Affordable Rental Units","White","Extremely Low Income","45-54","9","2015-16"
"9636","9636","Access to Housing","Counseling","White","Extremely Low Income","45-54","3","2015-16"
"9647","9647","Access to Housing","Applications for Affordable Rental Units","Asian/Pacific Islander","Extremely Low Income","65+","6","2015-16"
"9658","9658","Access to Housing","Applications for Affordable Rental Units","Asian/Pacific Islander","Extremely Low Income","65+","3","2015-16"
"9669","9669","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Extremely Low Income","35-44","Outside San Francisco","2015-16"
"9670","9670","Access to Housing","Counseling","Black/African American","Extremely Low Income","45-54","1","2015-16"
"9681","9670","Access to Housing","Applications for Affordable Rental Units","Black/African American","Extremely Low Income","45-54","1","2015-16"
"9692","9692","Access to Housing","Counseling","Black/African American","Low Income","65+","Unmatched","2015-16"
"9703","9692","Access to Housing","Applications for Affordable Rental Units","Black/African American","Low Income","65+","Unmatched","2015-16"
"9714","9714","Access to Housing","Counseling","White","Extremely Low Income","45-54","Outside San Francisco","2015-16"
"9725","9725","Access to Housing","Counseling","White","Low Income","65+","3","2015-16"
"9736","9725","Access to Housing","Applications for Affordable Rental Units","White","Low Income","65+","3","2015-16"
"9747","9747","Access to Housing","Counseling","White","Extremely Low Income","65+","8","2015-16"
"9758","9758","Access to Housing","Counseling","White","Extremely Low Income","35-44","6","2015-16"
"9769","9758","Access to Housing","Applications for Affordable Rental Units","White","Extremely Low Income","35-44","6","2015-16"
"9780","9780","Sustainable Homeownership","Pre-Purchase Counseling / Group","Asian/Pacific Islander","Moderate Income","35-44","11","2015-16"
"9781","9781","Access to Housing","Counseling","White","Low Income","45-54","4","2015-16"
