"department_name","strategic_goal","measure_title","measure_description","measure_methodology","measure_data_type","fiscal_year","end_calendar_year","target","mid_year_result","mid_year_projection","full_year_result","data_notes"
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Sunshine Ordinance Task Force meeting minutes posted within 10 business days of meeting adjournment","This is the percentage of meeting minutes uploaded to website within 10 business days of meeting adjournment.","Collection Method: Each Committee Clerk will update, on the division dashboard and/or Weekly Meeting Checklist, the timeframe in which the minutes were uploaded following adjournment of meeting. Percentage will be based on the number of missed time frames versus the total number of minutes uploaded.","Percent","FY2017-18","2018","1","1","1","1",
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Sunshine Ordinance Task Force meeting minutes posted within 10 business days of meeting adjournment","This is the percentage of meeting minutes uploaded to website within 10 business days of meeting adjournment.","Collection Method: Each Committee Clerk will update, on the division dashboard and/or Weekly Meeting Checklist, the timeframe in which the minutes were uploaded following adjournment of meeting. Percentage will be based on the number of missed time frames versus the total number of minutes uploaded.","Percent","FY2018-19","2019","1","1","1","1",
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Sunshine Ordinance Task Force meeting minutes posted within 10 business days of meeting adjournment","This is the percentage of meeting minutes uploaded to website within 10 business days of meeting adjournment.","Collection Method: Each Committee Clerk will update, on the division dashboard and/or Weekly Meeting Checklist, the timeframe in which the minutes were uploaded following adjournment of meeting. Percentage will be based on the number of missed time frames versus the total number of minutes uploaded.","Percent","FY2019-20","2020","1","1","1","1",
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Sunshine Ordinance Task Force meeting minutes posted within 10 business days of meeting adjournment","This is the percentage of meeting minutes uploaded to website within 10 business days of meeting adjournment.","Collection Method: Each Committee Clerk will update, on the division dashboard and/or Weekly Meeting Checklist, the timeframe in which the minutes were uploaded following adjournment of meeting. Percentage will be based on the number of missed time frames versus the total number of minutes uploaded.","Percent","FY2020-21","2021","1",,"1","0.98",
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Sunshine Ordinance Task Force meeting minutes posted within 10 business days of meeting adjournment","This is the percentage of meeting minutes uploaded to website within 10 business days of meeting adjournment.","Collection Method: Each Committee Clerk will update, on the division dashboard and/or Weekly Meeting Checklist, the timeframe in which the minutes were uploaded following adjournment of meeting. Percentage will be based on the number of missed time frames versus the total number of minutes uploaded.","Percent","FY2021-22","2022","1","1","1",,
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Sunshine Ordinance Task Force meeting minutes posted within 10 business days of meeting adjournment","This is the percentage of meeting minutes uploaded to website within 10 business days of meeting adjournment.","Collection Method: Each Committee Clerk will update, on the division dashboard and/or Weekly Meeting Checklist, the timeframe in which the minutes were uploaded following adjournment of meeting. Percentage will be based on the number of missed time frames versus the total number of minutes uploaded.","Percent","FY2022-23","2023","1",,,,
"SHERIFF","3. Maintain effective alternatives to incarceration for individuals who are eligible through sentencing and pretrial assignment by the courts to remain out of custody.","Number of people sentenced to county jail who served their sentence out of custody (in an alternative to incarceration)",,,"Numeric","FY2023-24","2024","200",,,,"No public data notes."
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Sunshine Ordinance Task Force meeting minutes posted within 10 business days of meeting adjournment","This is the percentage of meeting minutes uploaded to website within 10 business days of meeting adjournment.","Collection Method: Each Committee Clerk will update, on the division dashboard and/or Weekly Meeting Checklist, the timeframe in which the minutes were uploaded following adjournment of meeting. Percentage will be based on the number of missed time frames versus the total number of minutes uploaded.","Percent","FY2023-24","2024","1",,,,"No public data notes."
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Youth Commission adopted resolutions and motions posted on the website within 48 hours after a meeting","Referral responses to legislation referred by the BOS are made available to the public","Collection method: Youth Commission. Referral responses posted on website within 72 hours of action taken at a meeting.","Percent","FY2017-18","2018","1","1","1","1",
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Youth Commission adopted resolutions and motions posted on the website within 48 hours after a meeting","Referral responses to legislation referred by the BOS are made available to the public","Collection method: Youth Commission. Referral responses posted on website within 72 hours of action taken at a meeting.","Percent","FY2018-19","2019","1","1","1","1",
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Youth Commission adopted resolutions and motions posted on the website within 48 hours after a meeting","Referral responses to legislation referred by the BOS are made available to the public","Collection method: Youth Commission. Referral responses posted on website within 72 hours of action taken at a meeting.","Percent","FY2019-20","2020","1","1","1","1",
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Youth Commission adopted resolutions and motions posted on the website within 48 hours after a meeting","Referral responses to legislation referred by the BOS are made available to the public","Collection method: Youth Commission. Referral responses posted on website within 72 hours of action taken at a meeting.","Percent","FY2020-21","2021","1",,"1","1",
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Youth Commission adopted resolutions and motions posted on the website within 48 hours after a meeting","Referral responses to legislation referred by the BOS are made available to the public","Collection method: Youth Commission. Referral responses posted on website within 72 hours of action taken at a meeting.","Percent","FY2021-22","2022","1","0.5","0.5",,
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Youth Commission adopted resolutions and motions posted on the website within 48 hours after a meeting","Referral responses to legislation referred by the BOS are made available to the public","Collection method: Youth Commission. Referral responses posted on website within 72 hours of action taken at a meeting.","Percent","FY2022-23","2023","1",,,,
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Youth Commission adopted resolutions and motions posted on the website within 48 hours after a meeting","Referral responses to legislation referred by the BOS are made available to the public","Collection method: Youth Commission. Referral responses posted on website within 72 hours of action taken at a meeting.","Percent","FY2023-24","2024","1",,,,"No public data notes."
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Youth Commission referral responses posted on the website within 72 hours of action taken at a meeting","Referral responses to legislation referred by the BOS are made available to the public","Collection method: Youth Commission. Referral responses posted on website within 72 hours of action taken at a meeting.","Percent","FY2017-18","2018","1","1","1","1",
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Youth Commission referral responses posted on the website within 72 hours of action taken at a meeting","Referral responses to legislation referred by the BOS are made available to the public","Collection method: Youth Commission. Referral responses posted on website within 72 hours of action taken at a meeting.","Percent","FY2018-19","2019","1","1","1","1",
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Youth Commission referral responses posted on the website within 72 hours of action taken at a meeting","Referral responses to legislation referred by the BOS are made available to the public","Collection method: Youth Commission. Referral responses posted on website within 72 hours of action taken at a meeting.","Percent","FY2019-20","2020","1","1","1","1",
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Youth Commission referral responses posted on the website within 72 hours of action taken at a meeting","Referral responses to legislation referred by the BOS are made available to the public","Collection method: Youth Commission. Referral responses posted on website within 72 hours of action taken at a meeting.","Percent","FY2020-21","2021","1",,"1","1",
"TREASURER/TAX COLLECTOR","Maximize revenue through intensive collection activity","Amount of the total for non-business taxes","Include superior courts, commission, etc","Data comes from the delinquent collections system as a system report that is exportable to  excel","Currency","FY2017-18","2018","45000000","27087324","40000000","40907415",
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Youth Commission referral responses posted on the website within 72 hours of action taken at a meeting","Referral responses to legislation referred by the BOS are made available to the public","Collection method: Youth Commission. Referral responses posted on website within 72 hours of action taken at a meeting.","Percent","FY2021-22","2022","1","0.5","0.5",,
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Youth Commission referral responses posted on the website within 72 hours of action taken at a meeting","Referral responses to legislation referred by the BOS are made available to the public","Collection method: Youth Commission. Referral responses posted on website within 72 hours of action taken at a meeting.","Percent","FY2022-23","2023","1",,,,
"BOARD OF SUPERVISORS","Ensure accurate and comprehensive public access to information","Percentage of Youth Commission referral responses posted on the website within 72 hours of action taken at a meeting","Referral responses to legislation referred by the BOS are made available to the public","Collection method: Youth Commission. Referral responses posted on website within 72 hours of action taken at a meeting.","Percent","FY2023-24","2024","1",,,,"No public data notes."
"BOARD OF SUPERVISORS","Ensure equal opportunity to engage with the Board","Percentage of Board meeting agendas posted on website at least 72 hours prior to meeting","Agenda packet materials are made available to Board members prior to the actual committee meeting.  The goal is to provide the reports at the same time the committee agendas are distributed.  Provide the public and other departments with access to Office of Legislative Analyst (OLA) reports at the same time they are made available to the Board.","Collection Method: Board of Supervisors/Legislative Analyst Office. Timing:  Reports on Board or Committee hearing items are posted on web site at least 72 hours prior to hearing.","Percent","FY2017-18","2018","1","1","1","1",
"BOARD OF SUPERVISORS","Ensure equal opportunity to engage with the Board","Percentage of Board meeting agendas posted on website at least 72 hours prior to meeting","Agenda packet materials are made available to Board members prior to the actual committee meeting.  The goal is to provide the reports at the same time the committee agendas are distributed.  Provide the public and other departments with access to Office of Legislative Analyst (OLA) reports at the same time they are made available to the Board.","Collection Method: Board of Supervisors/Legislative Analyst Office. Timing:  Reports on Board or Committee hearing items are posted on web site at least 72 hours prior to hearing.","Percent","FY2018-19","2019","1","1","1","1",
"BOARD OF SUPERVISORS","Ensure equal opportunity to engage with the Board","Percentage of Board meeting agendas posted on website at least 72 hours prior to meeting","Agenda packet materials are made available to Board members prior to the actual committee meeting.  The goal is to provide the reports at the same time the committee agendas are distributed.  Provide the public and other departments with access to Office of Legislative Analyst (OLA) reports at the same time they are made available to the Board.","Collection Method: Board of Supervisors/Legislative Analyst Office. Timing:  Reports on Board or Committee hearing items are posted on web site at least 72 hours prior to hearing.","Percent","FY2019-20","2020","1","1","1","1",
"BOARD OF SUPERVISORS","Ensure equal opportunity to engage with the Board","Percentage of Board meeting agendas posted on website at least 72 hours prior to meeting","Agenda packet materials are made available to Board members prior to the actual committee meeting.  The goal is to provide the reports at the same time the committee agendas are distributed.  Provide the public and other departments with access to Office of Legislative Analyst (OLA) reports at the same time they are made available to the Board.","Collection Method: Board of Supervisors/Legislative Analyst Office. Timing:  Reports on Board or Committee hearing items are posted on web site at least 72 hours prior to hearing.","Percent","FY2020-21","2021","1",,"1","1",
"BOARD OF SUPERVISORS","Ensure equal opportunity to engage with the Board","Percentage of Board meeting agendas posted on website at least 72 hours prior to meeting","Agenda packet materials are made available to Board members prior to the actual committee meeting.  The goal is to provide the reports at the same time the committee agendas are distributed.  Provide the public and other departments with access to Office of Legislative Analyst (OLA) reports at the same time they are made available to the Board.","Collection Method: Board of Supervisors/Legislative Analyst Office. Timing:  Reports on Board or Committee hearing items are posted on web site at least 72 hours prior to hearing.","Percent","FY2021-22","2022","1","1","1",,
"BOARD OF SUPERVISORS","Ensure equal opportunity to engage with the Board","Percentage of Board meeting agendas posted on website at least 72 hours prior to meeting","Agenda packet materials are made available to Board members prior to the actual committee meeting.  The goal is to provide the reports at the same time the committee agendas are distributed.  Provide the public and other departments with access to Office of Legislative Analyst (OLA) reports at the same time they are made available to the Board.","Collection Method: Board of Supervisors/Legislative Analyst Office. Timing:  Reports on Board or Committee hearing items are posted on web site at least 72 hours prior to hearing.","Percent","FY2022-23","2023","1",,,,
"BOARD OF SUPERVISORS","Ensure equal opportunity to engage with the Board","Percentage of Board meeting agendas posted on website at least 72 hours prior to meeting","Agenda packet materials are made available to Board members prior to the actual committee meeting.  The goal is to provide the reports at the same time the committee agendas are distributed.  Provide the public and other departments with access to Office of Legislative Analyst (OLA) reports at the same time they are made available to the Board.","Collection Method: Board of Supervisors/Legislative Analyst Office. Timing:  Reports on Board or Committee hearing items are posted on web site at least 72 hours prior to hearing.","Percent","FY2023-24","2024","1",,,,"No public data notes."
"BOARD OF SUPERVISORS","Ensure equal opportunity to engage with the Board","Percentage of Youth Commission or Committee meeting notices, agendas and packets posted on the website at least 72 hours prior to the meeting.",,,"Percent","FY2017-18","2018","1","0.99","1","0.99",
"BOARD OF SUPERVISORS","Ensure equal opportunity to engage with the Board","Percentage of Youth Commission or Committee meeting notices, agendas and packets posted on the website at least 72 hours prior to the meeting.",,,"Percent","FY2018-19","2019","1","0.99","0.99","0.995",
"BOARD OF SUPERVISORS","Ensure equal opportunity to engage with the Board","Percentage of Youth Commission or Committee meeting notices, agendas and packets posted on the website at least 72 hours prior to the meeting.",,,"Percent","FY2019-20","2020","1","1","1","1",
"BOARD OF SUPERVISORS","Ensure equal opportunity to engage with the Board","Percentage of Youth Commission or Committee meeting notices, agendas and packets posted on the website at least 72 hours prior to the meeting.",,,"Percent","FY2020-21","2021","1",,"1","1",
"BOARD OF SUPERVISORS","Ensure equal opportunity to engage with the Board","Percentage of Youth Commission or Committee meeting notices, agendas and packets posted on the website at least 72 hours prior to the meeting.",,,"Percent","FY2021-22","2022","1","0.9","0.9",,
"BOARD OF SUPERVISORS","Ensure equal opportunity to engage with the Board","Percentage of Youth Commission or Committee meeting notices, agendas and packets posted on the website at least 72 hours prior to the meeting.",,,"Percent","FY2022-23","2023","1",,,,
"BOARD OF SUPERVISORS","Ensure equal opportunity to engage with the Board","Percentage of Youth Commission or Committee meeting notices, agendas and packets posted on the website at least 72 hours prior to the meeting.",,,"Percent","FY2023-24","2024","1",,,,"No public data notes."
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of appeals processed and scheduled in accordance with established timeframes.","Board planning appeals are processed and scheduled as per Admin Code, and hearing held within 30 to 45 days of the appeal filing with the Office of the Clerk of the Board. Assessment Appeals Board (AAB) will schedule single-family, residential assessment appeal applications that have requested a hearing through the Hearing Officer Program prior to the 2nd property tax installment due date of April 10th.  Sunshine Ordinance Task Force (SOTF) appeals and complaint hearings are completed within 45 days.","Collection Method: Database is maintained with the Office of the Clerk of the Board/Legislative Division/AAB/SOTF. Timing:  Board planning appeals are processed and scheduled as per Admin Code, and hearing held within 30 to 45 days of the appeal filing with the Office of the Clerk of the Board. Assessment Appeals Board (AAB) will schedule single-family, residential assessment appeal applications that have requested a hearing through the Hearing Officer Program prior to the 2nd property tax installment due date of April 10th.  Sunshine Ordinance Task Force (SOTF) appeals and complaint hearings are completed within 45 days.","Percent","FY2017-18","2018","1","1","1","1",
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of appeals processed and scheduled in accordance with established timeframes.","Board planning appeals are processed and scheduled as per Admin Code, and hearing held within 30 to 45 days of the appeal filing with the Office of the Clerk of the Board. Assessment Appeals Board (AAB) will schedule single-family, residential assessment appeal applications that have requested a hearing through the Hearing Officer Program prior to the 2nd property tax installment due date of April 10th.  Sunshine Ordinance Task Force (SOTF) appeals and complaint hearings are completed within 45 days.","Collection Method: Database is maintained with the Office of the Clerk of the Board/Legislative Division/AAB/SOTF. Timing:  Board planning appeals are processed and scheduled as per Admin Code, and hearing held within 30 to 45 days of the appeal filing with the Office of the Clerk of the Board. Assessment Appeals Board (AAB) will schedule single-family, residential assessment appeal applications that have requested a hearing through the Hearing Officer Program prior to the 2nd property tax installment due date of April 10th.  Sunshine Ordinance Task Force (SOTF) appeals and complaint hearings are completed within 45 days.","Percent","FY2018-19","2019","1","1","1","1",
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of appeals processed and scheduled in accordance with established timeframes.","Board planning appeals are processed and scheduled as per Admin Code, and hearing held within 30 to 45 days of the appeal filing with the Office of the Clerk of the Board. Assessment Appeals Board (AAB) will schedule single-family, residential assessment appeal applications that have requested a hearing through the Hearing Officer Program prior to the 2nd property tax installment due date of April 10th.  Sunshine Ordinance Task Force (SOTF) appeals and complaint hearings are completed within 45 days.","Collection Method: Database is maintained with the Office of the Clerk of the Board/Legislative Division/AAB/SOTF. Timing:  Board planning appeals are processed and scheduled as per Admin Code, and hearing held within 30 to 45 days of the appeal filing with the Office of the Clerk of the Board. Assessment Appeals Board (AAB) will schedule single-family, residential assessment appeal applications that have requested a hearing through the Hearing Officer Program prior to the 2nd property tax installment due date of April 10th.  Sunshine Ordinance Task Force (SOTF) appeals and complaint hearings are completed within 45 days.","Percent","FY2019-20","2020","1","0.875","0.94","0.95",
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of appeals processed and scheduled in accordance with established timeframes.","Board planning appeals are processed and scheduled as per Admin Code, and hearing held within 30 to 45 days of the appeal filing with the Office of the Clerk of the Board. Assessment Appeals Board (AAB) will schedule single-family, residential assessment appeal applications that have requested a hearing through the Hearing Officer Program prior to the 2nd property tax installment due date of April 10th.  Sunshine Ordinance Task Force (SOTF) appeals and complaint hearings are completed within 45 days.","Collection Method: Database is maintained with the Office of the Clerk of the Board/Legislative Division/AAB/SOTF. Timing:  Board planning appeals are processed and scheduled as per Admin Code, and hearing held within 30 to 45 days of the appeal filing with the Office of the Clerk of the Board. Assessment Appeals Board (AAB) will schedule single-family, residential assessment appeal applications that have requested a hearing through the Hearing Officer Program prior to the 2nd property tax installment due date of April 10th.  Sunshine Ordinance Task Force (SOTF) appeals and complaint hearings are completed within 45 days.","Percent","FY2020-21","2021","1",,"1","1",
"RECREATION AND PARK COMMISSION","Inspire Play","Total number of park facility permits issued (picnic tables, playfields, special events)","Measure indicates number of park facilities permits created.","Collection Method:  CLASS recreation management software measures field permitting, picnic table rentals, indoor recreation center bookings, and other types of facility rentals.    (NEW MEASURE IN FY2010)","Numeric","FY2017-18","2018","90000","48220","90000","92514",
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of appeals processed and scheduled in accordance with established timeframes.","Board planning appeals are processed and scheduled as per Admin Code, and hearing held within 30 to 45 days of the appeal filing with the Office of the Clerk of the Board. Assessment Appeals Board (AAB) will schedule single-family, residential assessment appeal applications that have requested a hearing through the Hearing Officer Program prior to the 2nd property tax installment due date of April 10th.  Sunshine Ordinance Task Force (SOTF) appeals and complaint hearings are completed within 45 days.","Collection Method: Database is maintained with the Office of the Clerk of the Board/Legislative Division/AAB/SOTF. Timing:  Board planning appeals are processed and scheduled as per Admin Code, and hearing held within 30 to 45 days of the appeal filing with the Office of the Clerk of the Board. Assessment Appeals Board (AAB) will schedule single-family, residential assessment appeal applications that have requested a hearing through the Hearing Officer Program prior to the 2nd property tax installment due date of April 10th.  Sunshine Ordinance Task Force (SOTF) appeals and complaint hearings are completed within 45 days.","Percent","FY2021-22","2022","1","1","1",,
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of appeals processed and scheduled in accordance with established timeframes.","Board planning appeals are processed and scheduled as per Admin Code, and hearing held within 30 to 45 days of the appeal filing with the Office of the Clerk of the Board. Assessment Appeals Board (AAB) will schedule single-family, residential assessment appeal applications that have requested a hearing through the Hearing Officer Program prior to the 2nd property tax installment due date of April 10th.  Sunshine Ordinance Task Force (SOTF) appeals and complaint hearings are completed within 45 days.","Collection Method: Database is maintained with the Office of the Clerk of the Board/Legislative Division/AAB/SOTF. Timing:  Board planning appeals are processed and scheduled as per Admin Code, and hearing held within 30 to 45 days of the appeal filing with the Office of the Clerk of the Board. Assessment Appeals Board (AAB) will schedule single-family, residential assessment appeal applications that have requested a hearing through the Hearing Officer Program prior to the 2nd property tax installment due date of April 10th.  Sunshine Ordinance Task Force (SOTF) appeals and complaint hearings are completed within 45 days.","Percent","FY2022-23","2023","1",,,,
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of appeals processed and scheduled in accordance with established timeframes.","Board planning appeals are processed and scheduled as per Admin Code, and hearing held within 30 to 45 days of the appeal filing with the Office of the Clerk of the Board. Assessment Appeals Board (AAB) will schedule single-family, residential assessment appeal applications that have requested a hearing through the Hearing Officer Program prior to the 2nd property tax installment due date of April 10th.  Sunshine Ordinance Task Force (SOTF) appeals and complaint hearings are completed within 45 days.","Collection Method: Database is maintained with the Office of the Clerk of the Board/Legislative Division/AAB/SOTF. Timing:  Board planning appeals are processed and scheduled as per Admin Code, and hearing held within 30 to 45 days of the appeal filing with the Office of the Clerk of the Board. Assessment Appeals Board (AAB) will schedule single-family, residential assessment appeal applications that have requested a hearing through the Hearing Officer Program prior to the 2nd property tax installment due date of April 10th.  Sunshine Ordinance Task Force (SOTF) appeals and complaint hearings are completed within 45 days.","Percent","FY2023-24","2024","1",,,,"No public data notes."
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee legislative items continued due to improper notice and/or missed publication within required timeframes",,,"Percent","FY2017-18","2018","0","0.0000001","0.0000001","0",
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee legislative items continued due to improper notice and/or missed publication within required timeframes",,,"Percent","FY2018-19","2019","0","0.0588","0.03","0.039",
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee legislative items continued due to improper notice and/or missed publication within required timeframes",,,"Percent","FY2019-20","2020","0","0","0","0.04",
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee legislative items continued due to improper notice and/or missed publication within required timeframes",,,"Percent","FY2020-21","2021","0",,"1","0",
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee legislative items continued due to improper notice and/or missed publication within required timeframes",,,"Percent","FY2021-22","2022","0","0.03","0.03",,
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee legislative items continued due to improper notice and/or missed publication within required timeframes",,,"Percent","FY2022-23","2023","0",,,,
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee legislative items continued due to improper notice and/or missed publication within required timeframes",,,"Percent","FY2023-24","2024","0",,,,"No public data notes."
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee meeting agendas continued due to improper notice and/or missed publication within required timeframes",,,"Percent","FY2017-18","2018","0","0.0000001","0.0000001","0",
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee meeting agendas continued due to improper notice and/or missed publication within required timeframes",,,"Percent","FY2018-19","2019","0","0","0","0",
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee meeting agendas continued due to improper notice and/or missed publication within required timeframes",,,"Percent","FY2019-20","2020","0","0","0","0.96",
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee meeting agendas continued due to improper notice and/or missed publication within required timeframes",,,"Percent","FY2020-21","2021","0",,"1","0",
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee meeting agendas continued due to improper notice and/or missed publication within required timeframes",,,"Percent","FY2021-22","2022","0","0","0",,
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee meeting agendas continued due to improper notice and/or missed publication within required timeframes",,,"Percent","FY2022-23","2023","0",,,,
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee meeting agendas continued due to improper notice and/or missed publication within required timeframes",,,"Percent","FY2023-24","2024","0",,,,"No public data notes."
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee meeting minutes posted within 2 business days of meeting adjournment.","This is the percentage of meeting minutes uploaded to website within 2 business days of meeting adjournment.","Collection Method: Each Committee Clerk will update, on the division dashboard and/or Weekly Meeting Checklist, the timeframe in which the minutes were uploaded following adjournment of meeting. Percentage will be based on the number of missed time frames versus the total number of minutes uploaded.","Percent","FY2017-18","2018","1","1","1","1",
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee meeting minutes posted within 2 business days of meeting adjournment.","This is the percentage of meeting minutes uploaded to website within 2 business days of meeting adjournment.","Collection Method: Each Committee Clerk will update, on the division dashboard and/or Weekly Meeting Checklist, the timeframe in which the minutes were uploaded following adjournment of meeting. Percentage will be based on the number of missed time frames versus the total number of minutes uploaded.","Percent","FY2018-19","2019","1","1","1","1",
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee meeting minutes posted within 2 business days of meeting adjournment.","This is the percentage of meeting minutes uploaded to website within 2 business days of meeting adjournment.","Collection Method: Each Committee Clerk will update, on the division dashboard and/or Weekly Meeting Checklist, the timeframe in which the minutes were uploaded following adjournment of meeting. Percentage will be based on the number of missed time frames versus the total number of minutes uploaded.","Percent","FY2019-20","2020","1","1","1","1",
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee meeting minutes posted within 2 business days of meeting adjournment.","This is the percentage of meeting minutes uploaded to website within 2 business days of meeting adjournment.","Collection Method: Each Committee Clerk will update, on the division dashboard and/or Weekly Meeting Checklist, the timeframe in which the minutes were uploaded following adjournment of meeting. Percentage will be based on the number of missed time frames versus the total number of minutes uploaded.","Percent","FY2020-21","2021","1",,"1","1",
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee meeting minutes posted within 2 business days of meeting adjournment.","This is the percentage of meeting minutes uploaded to website within 2 business days of meeting adjournment.","Collection Method: Each Committee Clerk will update, on the division dashboard and/or Weekly Meeting Checklist, the timeframe in which the minutes were uploaded following adjournment of meeting. Percentage will be based on the number of missed time frames versus the total number of minutes uploaded.","Percent","FY2021-22","2022","1","1","1",,
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee meeting minutes posted within 2 business days of meeting adjournment.","This is the percentage of meeting minutes uploaded to website within 2 business days of meeting adjournment.","Collection Method: Each Committee Clerk will update, on the division dashboard and/or Weekly Meeting Checklist, the timeframe in which the minutes were uploaded following adjournment of meeting. Percentage will be based on the number of missed time frames versus the total number of minutes uploaded.","Percent","FY2022-23","2023","1",,,,
"BOARD OF SUPERVISORS","Manage the Board effectively","Percentage of Board or Committee meeting minutes posted within 2 business days of meeting adjournment.","This is the percentage of meeting minutes uploaded to website within 2 business days of meeting adjournment.","Collection Method: Each Committee Clerk will update, on the division dashboard and/or Weekly Meeting Checklist, the timeframe in which the minutes were uploaded following adjournment of meeting. Percentage will be based on the number of missed time frames versus the total number of minutes uploaded.","Percent","FY2023-24","2024","1",,,,"No public data notes."
"BOARD OF SUPERVISORS","Strengthen accountability of the Board to City residents","Percentage of Board, Committee, Commission and Task Force legislative or policy related documents posted on the web site within the mandated timeframes for public access","Agendas, packets, legislation introduced, minutes, ordinances, and resolutions posted within 48-72 hours;  votes are posted within 24-48 (Clerk of the Board) hours.   Assessment Appeals Board (AAB) minutes are posted every Wednesday.","Collection Method: Database located at the Board of Supervisors/Clerk of the Board's Records and Information Management Division and AAB Office. Timing:  Agendas, packets, legislation introduced, minutes, ordinances, and resolutions posted within 48-72 hours;  votes are posted within 24-48 (Clerk of the Board) hours.   Assessment Appeals Board (AAB) minutes are posted every Wednesday.","Percent","FY2017-18","2018","1","1","1","1",
"BOARD OF SUPERVISORS","Strengthen accountability of the Board to City residents","Percentage of Board, Committee, Commission and Task Force legislative or policy related documents posted on the web site within the mandated timeframes for public access","Agendas, packets, legislation introduced, minutes, ordinances, and resolutions posted within 48-72 hours;  votes are posted within 24-48 (Clerk of the Board) hours.   Assessment Appeals Board (AAB) minutes are posted every Wednesday.","Collection Method: Database located at the Board of Supervisors/Clerk of the Board's Records and Information Management Division and AAB Office. Timing:  Agendas, packets, legislation introduced, minutes, ordinances, and resolutions posted within 48-72 hours;  votes are posted within 24-48 (Clerk of the Board) hours.   Assessment Appeals Board (AAB) minutes are posted every Wednesday.","Percent","FY2018-19","2019","1","1","1","1",
"BOARD OF SUPERVISORS","Strengthen accountability of the Board to City residents","Percentage of Board, Committee, Commission and Task Force legislative or policy related documents posted on the web site within the mandated timeframes for public access","Agendas, packets, legislation introduced, minutes, ordinances, and resolutions posted within 48-72 hours;  votes are posted within 24-48 (Clerk of the Board) hours.   Assessment Appeals Board (AAB) minutes are posted every Wednesday.","Collection Method: Database located at the Board of Supervisors/Clerk of the Board's Records and Information Management Division and AAB Office. Timing:  Agendas, packets, legislation introduced, minutes, ordinances, and resolutions posted within 48-72 hours;  votes are posted within 24-48 (Clerk of the Board) hours.   Assessment Appeals Board (AAB) minutes are posted every Wednesday.","Percent","FY2019-20","2020","1","1","1","1",
