"the_geom","objectid","landuse","blklot","nameaddr","entitled","beststat","bestdate","units","tco_date","tco_unit","unitsnet","pipeline_u","affordable","affordab_1","section415","aff_target","tenure_typ","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaura_1","visit_exis","visit","visitnet","hotel_room","hotel_ro_1","hotel_ro_2","planner","sponsor","contact","contactph","da","legalizati","adu","year_","qtr","year_qtr","tcocfc_dat","tcocfc_uni","pd","sd","nhood_37","nhood_41","plans","zoning","height_bul","pda","sud","latitude","longitude",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"POINT (-122.45733748525045 37.712558757565425)","538","Resident","7113014","140 SADOWA ST","1","BP APPROVED","2017-10-10T00:00:00.000","2",,"0","1","1","0","0",,,,"2016-015446PRJ","LEGALIZATION OF DWELLING UNIT INSTALLED WITHOUT PERMIT. UNIT LEGALIZATION ORD 43-14. LEGALIZE (E) KITCHEN. THREE BEDRM & TWO BATHRM. ALL WORK AT GROUND FLR.","LEGALIZATION OF DWELLING UNIT INSTALLED WITHOUT PERMIT. UNIT LEGALIZATION ORD 43-14. LEGALIZE (E) KITCHEN. THREE BEDRM & TWO BATHRM. ALL WORK AT GROUND FLR.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","CALEXAND",,"CHAN SIMON S",,,"1","0","2021","Q3","2021_Q3",,"0","13 - Ingleside","11","Ocean View","Oceanview/Merced/Ingleside",,"RH-1","40-X","Balboa Park and Southwest Corridors PDA","Oceanview Large Residence","37.7125587576","-122.457337485","81","81","10","1","24"
"POINT (-122.44916252391126 37.71062100579911)","670","Resident","7100007","556 ELLINGTON AV","0","BP Filed","2017-05-02T00:00:00.000","1",,"0","1","1","0","0",,,,"2017-008991PRJ","Demolish existing 640 square foot, two story single family residence. Build three story single family dwelling including 2 master bedrooms, 3 bedrooms, 5 bath, kitchen, living & dining etc. and deck/stairs at rear. New structure will be approximately 3,8","ERECT A 3 STORY TYPE V CONSTRUCTION SINGLE FAMILY DWELLING.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","GPANTOJA",,"CHEN SHUN YING CARRIE",,,"0","0","2021","Q3","2021_Q3",,"0","12 - South Central","11","Outer Mission","Outer Mission",,"RH-1","40-X","Balboa Park and Southwest Corridors PDA",,"37.7106210058","-122.449162524","66","66","9","1","28"
"POINT (-122.43699916434298 37.77867442773094)","902","Resident","1155001","945 SCOTT ST","1","BP APPROVED","2019-10-04T00:00:00.000","2",,"0","2","2","0","0",,,,"2018-000872PRJ","Construct a new detached 4-story, 2-unit residence on a vacant portion of a lot that contains a single-family dwelling.","ERECT A FOUR STORY TYPE 5B CONSTRUCTION TWO FAMILY DWELLING UNIT BUILDING.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","LAJELLO","Studio 12 Architecture",,"4155030212",,"0","0","2021","Q3","2021_Q3",,"0","5 - Western Addition","5","Western Addition","Western Addition",,"RM-1","40-X","Central City Neighborhoods PDA",,"37.7786744277","-122.436999164","97","97","4","11","39"
"POINT (-122.50854009022461 37.76390334130287)","687","Resident","1702001","1201 48TH AV","1","CONSTRUCTION","2020-10-15T00:00:00.000","2",,"0","1","1","0","0",,,,"2017-011324PRJ","LEGALIZE (E) DWELLING UNIT AT 1ST FLR CONSISTING OF KITCHEN, LIVING/DINING, BATH & BEDROOM.","LEGALIZE (E) DWELLING UNIT AT 1ST FLR CONSISTING OF KITCHEN, LIVING/DINING, BATH & BEDROOM. UNDER OR","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MCHANDLE",,,"4153599997",,"1","0","2021","Q3","2021_Q3",,"0","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside","Western Shoreline","RH-2","40-X","Sunset Corridors PDA",,"37.7639033413","-122.50854009","39","39","10","7","35"
"POINT (-122.42657944844879 37.7743052687066)","1076","Resident","0840019","439 OAK ST","1","CONSTRUCTION","2019-05-07T00:00:00.000","4",,"0","1","1","0","0",,,,"2018-007474PRJ","CONVERT (E) 1ST FL GARAGE INTO A (N) 3 BEDROOM, 2 BATH ADU UNIT PER ORD# 162-16. REMOVE & REPLACE (E) FOUNTATION. Infill (E) Garage Door with twin double-hung wood windows. Garage door trim and recession to remain.",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MBOUDREA",,,,,"0","1","2021","Q3","2021_Q3",,"0","6 - Buena Vista","5","Western Addition","Hayes Valley","Market and Octavia; Market and Octavia Living Alleys","RTO","40-X","Market Octavia PDA",,"37.7743052687","-122.426579448","26","26","4","11","9"
"POINT (-122.46213989131178 37.78510828483029)","477","Resident","1363020","4135 CALIFORNIA ST","1","BP ISSUED","2021-11-19T00:00:00.000","7",,"0","7","7","0","0",,,,"2016-004541PRJ","Demolition of existing gas station and car repair facility. Construction of new 4 story residential building.

The PPA was submitted on 4/4/16 and the 90 day deadline is 7/3/16.","ERECT 4 STORIES OF 7 DWELLING UNITS. MIX USE TYPE 5 BUILDING. N/A FOR MAHER ORDINACE.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","CMAY","Ankrom Moisan Archtiects",,"4152527063",,"0","0","2021","Q3","2021_Q3",,"0","1 - Richmond","1","Inner Richmond","Inner Richmond",,"RM-1","40-X","Richmond Corridors PDA",,"37.7851082848","-122.462139891","5","5","8","4","11"
"POINT (-122.4341396190686 37.72604054127556)","1425","Resident","6796010","4490 MISSION ST","0","BP Filed","2019-08-22T00:00:00.000","3",,"0","2","2","0","0",,,,"2019-016193PRJ","CREATE A 4 UNIT BUILDING BY ADDING THREE UNITS TO AN (E) ONE UNIT MIXED-USE BUILDING. THE EXISTING GROUND FLOOR RETAIL TO REMAIN AS IS (NO WORK). REMODEL (E) 1 UNIT ON 2ND FL INTO TWO UNITS  & ADD VERTICAL ADDITION ON 3RD FL TO CREATE TWO ADDITIONAL UNIT","CREATE 3 UNIT BLDG BY ADDING TWO UNITS TO (E) ONE UNIT. EXISTING RETAIL TO REMAIN AS IS(NO WORK). RE","2225.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2225.0","0","0","0","0","0","0","0","0","0","LIAJELLO",,,"4154636104",,"0","0","2021","Q3","2021_Q3",,"0","12 - South Central","11","Outer Mission","Outer Mission",,"NCD-EXCELSIOR","40-X","J Church and Mission Corridor PDA","Fringe Financial Services RUD","37.7260405413","-122.434139619","94","94","9","1","28"
"POINT (-122.42189903668633 37.727760376275405)","2313","Resident","5908030","123 GAMBIER ST","0","BP Filed","2021-08-05T00:00:00.000","2",,"0","1","1","0","0",,,,"2021-008462PRJ",,"TO COMPLY WITH COMPLAINT # 202044871. LEGALIZE UNIT ON 1ST FLOOR (1 BEDROOM + 1 BATHROOM).","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","1","2021","Q3","2021_Q3",,"0","12 - South Central","9","Excelsior","Excelsior",,"RH-1","40-X",,,"37.7277603763","-122.421899037","92","92","9","2","7"
"POINT (-122.47156312620322 37.74563106725423)","2081","Resident","2334B015","2271 15TH AV","1","CONSTRUCTION","2021-11-22T00:00:00.000","2",,"0","1","1","0","0",,,,"2021-000192PRJ","Create new ADU in currently unused space at the first floor to replace storage space. The ADU will include living-dining, kitchen, remodel existing bathroom and add 1 bathroom at 2nd floor. Replace windows facing 15th Avenue (front) with wood windows of","ONE NEW ADU WITHIN THE EXISTING ENVELOPE.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","KBOTN",,,"(510) 508-82",,"0","1","2021","Q3","2021_Q3",,"0","14 - Inner Sunset","7","Parkside","West of Twin Peaks",,"RH-1(D)","40-X","Sunset Corridors PDA",,"37.7456310673","-122.471563126","44","44","10","8","41"
"POINT (-122.49612876504028 37.77868186526245)","643","Resident","1509036","542 36TH AV","0","BP Filed","2017-06-08T00:00:00.000","3",,"0","1","1","0","0",,,,"2017-013508PRJ","LEGALIZE (E) UNAUTHORIZED DWELLING UNIT UNDER ORD #43-14.","LEGALIZE (E) UNAUTHORIZED DWELLING UNIT UNDER ORD #43-14.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DWEISSGL",,"XU JING",,,"1","0","2021","Q3","2021_Q3",,"0","1 - Richmond","1","Outer Richmond","Outer Richmond",,"RH-2","40-X","Richmond Corridors PDA",,"37.7786818653","-122.496128765","8","8","8","4","29"
"POINT (-122.40796162485546 37.778274830024245)","1415","Resident","3731078","130 RUSS ST","1","BP APPROVED","2021-06-28T00:00:00.000","1",,"0","1","1","0","0",,,,"2019-015154PRJ","The project proposes renovations to the existing two-story building. The project would convert the existing storage area on the second floor to create a new residential unit. Addition of a roof deck with 42-inch steel and glass panel guard rail and alumi","RENO OF (E) 2ND FLR INTO 1 BEDRM APARTMENT. NO ADDT SF. NO STRUCTURAL WORK. TEHE CURRENT 2ND FLR STO","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MCHANDLE",,"MCKEE FAMILY TRUST",,,"0","0","2021","Q3","2021_Q3",,"0","9 - South of Market","6","South of Market","South of Market","East SoMa (EN)","RED","65-X","Eastern Neighborhoods PDA","Youth and Family Zone","37.77827483","-122.407961625","32","32","1","10","34"
"POINT (-122.41012436903554 37.77921224784534)","2054","Resident","3726101","580 MINNA ST","0","BP Filed","2020-12-01T00:00:00.000","20",,"0","20","20","0","0",,,,"2020-006488PRJ","Proposed new construction of 7-story over basement residential building with 20 units (State Density Bonus Program).","ERECT A SEVEN STORY TYPE 1-A CONSTRUCTION 20 UNITS ONE BASEMENT RESIDENTIAL BUILDING","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","ESAMONSK",,"Sally Szeto","4157411292",,"0","0","2021","Q3","2021_Q3",,"0","4 - Downtown","6","South of Market","South of Market","East SoMa (EN)","MUG","45-X","Eastern Neighborhoods PDA",,"37.7792122478","-122.410124369","32","32","1","10","34"
"POINT (-122.43040362114013 37.74774027608418)","2197","Resident","6564015","4044 CESAR CHAVEZ ST","0","BP Filed","2021-11-12T00:00:00.000","3",,"0","1","1","0","0",,,,"2021-005693PRJ",,"Addition of one ADU to two-unit building. This permit travels with BPA# #202011058287.

Seismic Stre","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","1","2021","Q3","2021_Q3",,"0","7 - Central","8","Noe Valley","Noe Valley",,"RH-2","40-X","J Church and Mission Corridor PDA",,"37.7477402761","-122.430403621","84","84","3","5","22"
"POINT (-122.47508109433902 37.7603338515342)","2241","Resident","1836008E","1479 17TH AV","0","BP Filed","2021-04-30T00:00:00.000","3",,"0","1","1","0","0",,,,"2021-003859PRJ",,"THE SCOPE OF WORK INVOLVES ADDING AN A.D.U WITHIN THE UNCONDITIONED EXISTING FIRST FLOOR AS PER ORDI","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","1","2021","Q3","2021_Q3",,"0","14 - Inner Sunset","7","Inner Sunset","Inner Sunset",,"RH-2","40-X","Sunset Corridors PDA",,"37.7603338515","-122.475081094","109","109","10","8","14"
"POINT (-122.3899643492142 37.71990953993261)","527","Resident","4938026A","1115 FITZGERALD AV","0","BP FILED","2016-10-19T00:00:00.000","2",,"0","1","1","0","0",,,,"2016-014228PRJ","LEGALIZATION OF DWELLING UNIT INSTALLED WITHOUT A PERMIT PER ORDINANCE #43-14. TO COMPLY N.O.V#20615441.","LEGALIZATION OF DWELLING UNIT INSTALLED WITHOUT A PERMIT PER ORDINANCE #43-14. TO COMPLY N.O.V#20615441.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","SJIMENEZ",,"XIE JOHN GUO WEI",,,"1","0","2021","Q3","2021_Q3",,"0","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","Bayview/Southeast Neighborhoods PDA",,"37.7199095399","-122.389964349","88","88","2","9","1"
"POINT (-122.45130453063938 37.78133580684407)","1843","Resident","1089003","141 BLAKE ST","0","PL Filed","2020-07-21T00:00:00.000","2",,"0","-1","-1","0","0",,,,"2020-006769PRJ","Conditional Use Authorization request for removal of illegal dwelling unit at ground floor of an existing 2-unit dwelling.",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","VLEWIS",,"Melissa Louise Lee","5303011287",,"0","0","2021","Q3","2021_Q3",,"0","5 - Western Addition","1","Inner Richmond","Lone Mountain/USF",,"RH-3","40-X","Central City Neighborhoods PDA",,"37.7813358068","-122.451304531","12","12","7","4","18"
"POINT (-122.45267166838758 37.76654261929532)","638","Resident","1262021","858 STANYAN ST","1","CONSTRUCTION","2020-03-23T00:00:00.000","3",,"0","3","3","0","0",,,,"2017-006454PRJ","Add 3 residential units to existing 1,550 square foot commercial building. The existing retail space will be retained with a remodeled façade and will be reduced to approximately 908 sq. ft. The project would include approximately 8,058 square feet at a","VERTICAL ADDITION & RENOVATION OF (E) COMMERCIAL / RETAIL BUILDING. ADD 4 FLOORS WITH 3 RESIDENTIAL","1742.0","-908","0","0","0","0","0","0","0","0","0","0","0","0","0","1742.0","-908","0","0","0","0","0","0","0","0","LAJELLO","Elevation Architects","Jonathan Pearlman","415-537-1125",,"0","0","2021","Q3","2021_Q3",,"0","6 - Buena Vista","5","Haight Ashbury","Haight Ashbury","Haight Ashbury Public Realm Plan","NC-1","50-X","Central City Neighborhoods PDA",,"37.7665426193","-122.452671668","29","29","7","11","3"
"POINT (-122.46605966231029 37.765156390786245)","1701","Retail/Ent","1742029","1240 09TH AVE","0","PL Filed","2020-01-07T00:00:00.000","0",,"0","0","0","0","0",,,,"2020-000200PRJ","Conditional Use Authorization to permit an Outdoor Activity as defined in Planning Code Section 102 and pursuant to Planning Code Section 303 and 730 for a restaurant use of the second floor open-air deck for the purpose of restaurant seating.",,"1370.0","1370","0","0","0","0","0","0","0","0","0","0","0","0","0","1370.0","1370","0","0","0","0","0","0","0","0","KWILBORN","Ground Floor Experiences, LLC.",,"4159487032",,"0","0","2021","Q3","2021_Q3",,"0","14 - Inner Sunset","5","Inner Sunset","Inner Sunset",,"NCD-INNER SUNSET","40-X","Central City Neighborhoods PDA",,"37.7651563908","-122.466059662","109","109","10","11","14"
"POINT (-122.41811841153478 37.79020795249815)","490","Resident","0250006","1350 PINE ST","1","BP ISSUED","2019-05-30T00:00:00.000","30",,"0","2","2","0","0",,,,"2016-013400PRJ","Revision: Add one ADU per Ord # 162-16/ Variance request withdrawn. 

Original: Add two new ADUs at basement level per ordinance # 162-16. No changes to any building facade. Not a project under CEQA","ADD UNIT PER ORD #162-16. ADDITION OF 2 (N) DWELLING UNITS ON BASEMENT FL UNIT #31 (915 SQFT) LIVING RM, BEDROOM, KITCHEN, BATHROOM. UNIT #32 (859 SQFT) LIVING RM, BEDRM, KITCHEN, BATHRM PER SEISMIC BPA #201608195535. PER PLANNING REQUEST SEPARATE APPLN","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DWEISSGL",,"H/S PARTNERS II LP",,,"0","1","2021","Q3","2021_Q3",,"0","3 - Northeast","3","Nob Hill","Nob Hill",,"RC-4","65-A","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.7902079525","-122.418118412","16","16","6","3","21"
"POINT (-122.49676224154385 37.77830935219243)","1938","Resident","1508008","563 36TH AV","1","BP ISSUED","2021-11-08T00:00:00.000","3",,"0","1","1","0","0",,,,"2020-011806PRJ","Legalize existing ground floor unit per legalization ord# 43-14. Comply w/ violation no. 202039301","Legalize existing ground floor unit per LEGALIZATION ORD# 43-14. COMPLY W/ Violation No. 202039301","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","NKWIATKO","ZoneDesign Development",,"4153776694",,"1","0","2021","Q3","2021_Q3",,"0","1 - Richmond","1","Outer Richmond","Outer Richmond",,"RH-2","40-X","Richmond Corridors PDA",,"37.7783093522","-122.496762242","8","8","8","4","29"
"POINT (-122.39450743568689 37.77917951918955)","1811","Vacant","3787036","320 RITCH ST","1","BP ISSUED","2020-12-18T00:00:00.000","0",,"0","0","0","0","0",,,,"2020-004966PRJ","The Project includes the following:

1. Ground Floor: Change of 3,439 square feet of  PDR to office use; and 
2. Second Floor: Documenting 3,902 square feet of office use.  

The building will have a total of 7,341 square feet of space.  There are n","Revision to 201408042929 to address Planning Enforcement 201408042929 to address Planning Enforcemen","7341.0","0","0","0","0","0","0","0","0","7341","3439","0","0","-3439","0","0.0","0","0","0","0","0","0","0","0","0","XLIANG","Reuben, Junius & Rose, LLP",,"4155679000",,"0","0","2021","Q3","2021_Q3",,"0","9 - South of Market","6","South of Market","South of Market","Central SoMa","CMUO","65-X","Eastern Neighborhoods PDA","Central SoMa","37.7791795192","-122.394507436","32","32","1","10","34"
"POINT (-122.40946619002476 37.78085437592803)","1792","Vacant","3703026","1010 Mission Street","0","PL Filed","2020-06-08T00:00:00.000","57",,"0","57","57","12","12",,,,"2020-005514PRJ","Proposed new construction of nine-story residential building with 57 SRO units and a street-level commercial space. The project site (3703/026) is the vacant, paved lot west of the five-story Bayanihan House (80-96 6th Street and 1004-1012 Mission Street",,"450.0","450","0","0","0","0","0","0","0","0","0","0","0","0","0","450.0","450","0","0","0","0","0","0","0","0","RSALGADO","SIA Consulting Corp",,"4157411292",,"0","0","2021","Q3","2021_Q3",,"0","4 - Downtown","6","South of Market","South of Market",,"C-3-G","160-F","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.7808543759","-122.40946619","32","32","5","10","34"
"POINT (-122.37471658439992 37.73282309963543)","2173","Vacant","4630002","890 HUDSON AV","1","BP ISSUED","2021-06-14T00:00:00.000","0",,"0","0","0","0","0",,,,"2021-003368PRJ",,"TO DEMOLISH A ONE STORY, TYPE 5, STORAGE SHED.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","0","2021","Q3","2021_Q3",,"0","-","0",,,,"P","OS",,"India Basin SUD","37.7328230996","-122.374716584","76","76","2","9",
"POINT (-122.46110891876785 37.709451891652805)","1215","Resident","7165003","34 RHINE ST","0","BP Filed","2018-10-05T00:00:00.000","2",,"0","1","1","0","0",,,,,,"CREATE A NEW ACCESSORY DWELLING UNIT AT (E) FIRST FLR. REAR ADDITION AT GROUND FLOOR. REPLACE (E) FO","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","1","2021","Q3","2021_Q3",,"0","12 - South Central","11","Ocean View","Outer Mission",,"RH-1","40-X","Balboa Park and Southwest Corridors PDA",,"37.7094518917","-122.461108919","66","66","10","1","28"
"POINT (-122.46155510157303 37.72092159195732)","2350","Resident","6987009","149 JULES AV","0","BP Filed","2021-10-14T00:00:00.000","1",,"0","1","1","0","0",,,,,,"ERECT A 3 STORIES SINGLE FAMILY DWELLING WITH BASEMENT, TYPE 5B.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","0","2021","Q3","2021_Q3",,"0","13 - Ingleside","11","Ocean View","Oceanview/Merced/Ingleside",,"RH-1","40-X",,"Oceanview Large Residence","37.720921592","-122.461555102","64","64","10","1","24"
"POINT (-122.40487041164442 37.71080028643745)","2109","Resident","6249007","61 DESMOND ST","0","BP Filed","2021-01-07T00:00:00.000","3",,"0","1","1","0","0",,,,"2021-000229PRJ","NEW ADU AT THE 1ST FLOOR W/ ONE NEW KITCHEN, LIVING AREA AND 2 BEDROOMS. PER ORDINANCE 162-16. 
FRONT FACADE REMAIN NO CHANGE.","NEW ADU AT THE 1ST FLOOR W/ ONE NEW KITCHEN, LIVING AREA AND 2 BEDROOMS. PER ORDINANCE 162-16. 
FRON","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","JSACCHI",,,"(415) 332-33",,"0","1","2021","Q3","2021_Q3",,"0","12 - South Central","10","Visitacion Valley","Visitacion Valley",,"RH-1","40-X","Bayview/Southeast Neighborhoods PDA",,"37.7108002864","-122.404870412","75","75","9","9","40"
"POINT (-122.42932743898507 37.756127204907656)","2039","Resident","3620054","3669 21ST ST","0","BP Filed","2020-12-28T00:00:00.000","1",,"0","1","1","0","0",,,,"2021-000269PRJ","The project sponsor proposes the demolition of the existing one-story single-family residence and the construction of a new three-story, 6,516-square-foot, single-family residence with an 854-square-foot ADU. The project includes two off-street vehicular","ERECT 3-STORY SINGLE FAMILY RESIDENT.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","SCISNERO","GBA",,"2024412757",,"0","0","2021","Q3","2021_Q3",,"0","7 - Central","8","Noe Valley","Noe Valley",,"RH-1","40-X","J Church and Mission Corridor PDA","Dolores Heights","37.7561272049","-122.429327439","52","52","3","5","22"
"POINT (-122.46977910159127 37.76284898124015)","1447","Resident","1767014","1359 12TH AV","0","BP Filed","2019-09-05T00:00:00.000","2",,"0","1","1","0","0",,,,"2019-001737PRJ","UDU Screening or legalization of illegal unit at rear of ground floor.. Homeowner is working toward legalizing the unauthorized unit.","CHANGE BLDG REAR FOOTPRINT TO CONFORM TO ZONING ADMINISTRATOR BULLETIN #5 (12 FT POP OUT). ADD STAIR","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MPUTRA",,"LUIS M HERNANDEZ/VICTORIA E CARLTON","4153475847",,"0","0","2021","Q3","2021_Q3",,"0","14 - Inner Sunset","5","Inner Sunset","Inner Sunset",,"RH-2","40-X","Central City Neighborhoods PDA",,"37.7628489812","-122.469779102","109","109","10","11","14"
"POINT (-122.43297761685014 37.71660930479201)","1017","Resident","6339034","745 VIENNA ST","0","BP Filed","2018-08-20T00:00:00.000","2",,"0","1","1","0","0",,,,"2018-016355PRJ","The project proposes a one-story vertical addition with façade alterations to the existing front building. The project also proposes to demolish the existing one-story rear cottage and construct a two-story structure with ADU.","LEGALIZATION OF UNIT @ REAR PORTION OF EXISTING BUILDING PER ORDINANCE 43-14.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MCHANDLE","Van T. Ly Associates","Van Ly","415-468-3222",,"1","0","2021","Q3","2021_Q3",,"0","12 - South Central","11","Excelsior","Excelsior",,"RH-1","40-X",,,"37.7166093048","-122.432977617","90","90","9","1","7"
"POINT (-122.38777043586424 37.72966864332769)","1208","Resident","4789006","1452 SHAFTER AV","1","BP ISSUED","2020-11-18T00:00:00.000","2",,"0","1","1","0","0",,,,"2018-015403PRJ","Addition of Unit on Ground floor per Ordinance 95-17.","ADDITION OF UNIT ON GROUND FLOOR PER ORDINANCE 95-17.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","NKWIATKO",,"Javier Solorzano","415-924-5240",,"0","1","2021","Q3","2021_Q3",,"0","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","Bayview/Southeast Neighborhoods PDA","3rd St Alcohol Restrict","37.7296686433","-122.387770436","86","86","2","9","1"
"POINT (-122.40723426867484 37.776889035592305)","591","Mixres","3754038","1075 &1089 FOLSOM ST","1","BP ISSUED","2019-12-20T00:00:00.000","48",,"0","48","48","12","12","On-site BMR Project","LOW","rental","2016-008438PRJ","The proposed project would demolish the existing buildings on the site as described below, and construct a six-story, 65-foot tall, approximately 25,756 square-foot (sf) mixed-use building. The building would consist of 48 single room occupancy (SRO) uni","ERECT 6 STORIES. 48 DWELLING UNIT MIX USE WITH TYPE 1A CONSTRUCTION.","1480.0","-3220","0","0","0","0","0","0","0","0","0","0","0","-4700","0","1480.0","1480","0","0","0","0","0","0","0","0","KDURANDE","Jeffer Mangels Butler & Mitchell LL","David Cincotta","415-984-9625",,"0","0","2021","Q3","2021_Q3",,"0","9 - South of Market","6","South of Market","South of Market","East SoMa (EN)","NCT-SOMA","65-X","Eastern Neighborhoods PDA","Youth and Family Zone","37.7768890356","-122.407234269","32","32","1","10","34"
"POINT (-122.44029998850237 37.725525401888135)","2086","Resident","3203010","148 OTSEGO AV","0","BP Filed","2021-03-18T00:00:00.000","2",,"0","1","1","0","0",,,,"2021-001830PRJ","Convert (E) 450 sq ft workshop at alley into studio ADU with kitchen and bath.","CONVERT (E) 450sf WORKSHOP AT ALLEY INTO STUDIO ADU WITH KITCHEN AND BATH.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","JSACCHI",,,"(415) 706-03",,"0","1","2021","Q3","2021_Q3",,"0","12 - South Central","11","Outer Mission","Outer Mission",,"RH-1","40-X","Balboa Park and Southwest Corridors PDA",,"37.7255254019","-122.440299989","94","94","9","1","28"
"POINT (-122.4005012495453 37.756595888679655)","1890","Resident","4160058","1035 DE HARO ST","0","BP Filed","2020-08-15T00:00:00.000","1",,"0","1","1","0","0",,,,"2020-008124PRJ","ADU C-4","NEW ADU TO BE LOCATED INSIDE EXISTING ON SITE SHED AT REAR PER ORDINANCE #162-16.STRUCTURE IS LEGALL","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DWEISSGL",,"ROUMILA TAYEB",,,"0","1","2021","Q3","2021_Q3",,"0","9 - South of Market","10","Potrero Hill","Potrero Hill","Showplace Square/Potrero Hill (EN)","RH-2","40-X","Eastern Neighborhoods PDA",,"37.7565958887","-122.40050125","54","54","2","9","26"
"POINT (-122.41699889535556 37.75180667011714)","1645","Resident","6518023","927 CAPP ST","1","BP APPROVED","2021-02-10T00:00:00.000","1",,"0","1","1","0","0",,,,"2019-005566PRJ","ADU over rear garage to an existing 2 unit single family home dwelling per ordinance # 162-16","REAR BLDG: PER ORD# 162-16 ADD ONE (N) ACCESSORY DWELLING UNI TO REAR GARAGE BLDG (N) SPRINKLERS TO","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DWEISSGL","Open Scope Studio Inc.",,"4158910954",,"0","1","2021","Q3","2021_Q3",,"0","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RTO-M","40-X","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Calle 24 SUD; Fringe Financial Services RUD","37.7518066701","-122.416998895","53","53","3","2","20"
