"project_type","blklot","nameaddr","entitled","beststat","bestdate","units","unitsnet","affordable","affordablenet","section415","aff_target","tenure_type","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaurantnet","visit_exist","visit","visitnet","hotel_room_exist","hotel_room_prop","hotel_room_net","planner","sponsor","contact","contactph","pd","supedist","pda","neighborhood","nhood_1990","year","qtr","year_qtr","latitude","longitude","geocoded_column",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"Mixres","6568032","3620 CESAR CHAVEZ ST","true","CONSTRUCTION","2019-03-06T00:00:00.000","24","24","0","0","Fee Payment",,,"2015-009459PRJ","Demolish Existing 1 story office Building with surface parking.  New Construction of Residential Building.","ERECT 6 STORY, 1 BASEMENT, 24 DWELLING UNIT","672","-2528","0","0","0","0","0","0","3200","0","-3200","0","0","0","0","672","672","0","0","0","0","0","0","0","0","VBYRD",,,,"8 - Mission","8","Eastern Neighborhoods","Mission","Mission","2019","Q1","2019_Q1","37.74832286","-122.4219108","POINT (-122.4219108 37.74832286)","53","3","5","20"
"Resident","6620008B","406 29TH ST","true","BP APPROVED","2018-09-25T00:00:00.000","3","1","0","0",,,,"2016-006750PRJ","BPA-2016.0525.8323 approved 3/8/2017 per NSR-2017K418103 recorded 3/7/2017 to legalize a third (3rd) dwelling unit (772 sqft) at the ground floor of an existing two-family three-story dwelling, per Section 207.3 (Ord No.43-14), replacing front facade garage with fenestration. BPA-2016.0512.7269 approved 3/8/2017 to add an enclosed single-story garage at location of existing unenclosed single-story carport. Replace and enlarge side stair and decks at 2nd and 3rd Floors.","CHANGE OF USE R3 TO R2. LEGALIZE EXISTING IN-LAW UNIT AT GROUND FLOOR; PROVIDE NEW STACK LAUNDRY EQUIPMENT IN LEGALIZED. FIRE SPRINKLER UNDER SEPARATE PERMIT.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","CLARKECO","AKKAD JYOTIRMAYA","AKKAD JYOTIRMAYA",,"7 - Central","8","Mission-San Jose Corridor","Noe Valley","Noe Valley","2019","Q1","2019_Q1","37.74369233","-122.4293366","POINT (-122.4293366 37.74369233)","84","9","5","22"
"Resident","6793009","1790 SAN JOSE AV","false","BP FILED","2016-06-17T00:00:00.000","5","4","0","0",,,,"2016-008904PRJ","REMODEL AN (E) 2 STORY BUILDING WITH 3 COMMERCIAL SPACE ON GROUND FLOOR & 1 RESIDENTIAL UNIT ON THE 2ND FLOOR INTO 4 STORY BUILDING WITH A DENTAL OFFICE ON THE 1ST FLOOR & 5 UNITS ON 2ND TO 4TH FLOORS. NEW FOUNDATION, INT WALLS, FLOORS, WINDOWS, DOORS & BLDG SYSTEMS. EXT WALLS TO BE REPLACE IN KIND.","REMODEL AN (E) 2 STORY BUILDING WITH 3 COMMERCIAL SPACE ON GROUND FLOOR & 1 RESIDENTIAL UNIT ON THE 2ND FLOOR INTO 4 STORY BUILDING WITH A DENTAL OFFICE ON THE 1ST FLOOR & 5 UNITS ON 2ND TO 4TH FLOORS. NEW FOUNDATION, INT WALLS, FLOORS, WINDOWS, DOORS & B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","EJACKSON","ALAN TRAN&LAURIE YAM REVOC TR","ALAN TRAN&LAURIE YAM REVOC TR",,"12 - South Central","11",,"Outer Mission","Outer Mission","2019","Q1","2019_Q1","37.72926656","-122.4399664","POINT (-122.4399664 37.72926656)","94","9","1","28"
"Resident","2187001E","2123 30TH AV","true","CONSTRUCTION","2017-06-02T00:00:00.000","2","1","0","0",,,,,,"LEGALIZE UNIT PER ORDINANCE NO 43-14, AND ADD DECK AT REAR TO MEET OPEN SPACE REQUIREMENTS. LEGALIZE 1 BEDROOM, BATHROOMS, LIVING ROOM AND KITCHEN.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ALEXANDE",,,,"15 - Outer Sunset","4",,"Sunset/Parkside","Outer Sunset","2019","Q1","2019_Q1","37.74762647","-122.4881604","POINT (-122.4881604 37.74762647)","40","10","7","35"
"Resident","4143029","943 YORK ST","false","BP FILED","2015-08-07T00:00:00.000","2","1","0","0",,,,"2015-011442PRJ","2 STORY ADDITION (2ND UNIT)2800 SF. 3RD LEVEL=1380 SF, 4TH LEVEL 1420 SF. 6 BEDROOMS. DECK & STAIRS. (200 SF). ROOF DECK 420 SF. NEW ENTRY AND INTERIOR STAIRS.","2 STORY ADDITION (2ND UNIT)2800 SF. 3RD LEVEL=1380 SF, 4TH LEVEL 1420 SF. 6 BEDROOMS. DECK & STAIRS. (200 SF). ROOF DECK 420 SF. NEW ENTRY AND INTERIOR STAIRS.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","JIMENEZS",,"SANDBERG REED N",,"8 - Mission","9","Eastern Neighborhoods","Mission","Mission","2019","Q1","2019_Q1","37.75693593","-122.4083059","POINT (-122.4083059 37.75693593)","53","3","2","20"
"Mixres","6529002","2918 MISSION ST","true","BP ISSUED","2018-11-13T00:00:00.000","75","75","7","7",,,,"2014.0376","Project involves the demolition of the existing retail building and surface parking lot and the construction of a new residential/retail building. The proposed building is 64' and six stories high. Approximately 18 parking spaces plus car share space.  13 Studios, 19 one bedrooms, 20 two bedrooms, 3-three bedrooms;","ERECT A 8 STORIES, 75 RESIDENTIAL UNITS, TYPE 1B MIXED USE BUILDING. BUILDING IN BLOCK 6529, LOT 002, 002A & 003. MAHER EXTENION IS NOT APPLIED.","4180","4180","0","0","0","0","0","0","0","0","0","0","0","0","0","4180","4180","0","0","0","0","0","0","0","0","SMENDRIN",,,,"8 - Mission","9","Eastern Neighborhoods","Mission","Mission","2019","Q1","2019_Q1","37.75031258","-122.4185391","POINT (-122.4185391 37.75031258)","53","3","2","20"
"Resident","5000001","490 JAMESTOWN AV","true","BP FILED","2015-10-27T00:00:00.000","71","71","0","0",,,,,,"BLDG #3. ERECT 5-STORY, TYPE 5, 71 UNITS, NO BASEMENT. NEW RESIDENTIAL BUILDING.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.71334402","-122.3851069","POINT (-122.3851069 37.71334402)","79","2","9","1"
"Mixres","6506038","4143 24TH ST","false","PL FILED","2016-01-26T00:00:00.000","3","2","0","0",,,,"2016-001190PRJ","Change of use to re-establish a previous non-residential use at the ground floor.  A two story horizontal and vertical addition at the rear of the building.  Creating two additional two-bedroom dwelling units.  Removal of one parking space to change use from parking to Dental Office at the ground floor.  Creating four (4) bicycle parking spaces.","CHANGE OF USE. HORIZONTAL & VERTICAL ADDITION. CONVERT GARAGE & LOWER UNIT INTO A DENTAL OFFICE. EXTEND TOWARD THE REAR AND UPWARD FOR 3 RESIDENTIAL UITS ON TOP.","1297","1297","0","0","0","0","1297","1297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","JHORN","Heston Chau Architect",,"4155678800","7 - Central","8",,"Noe Valley","Noe Valley","2019","Q1","2019_Q1","37.7509931","-122.4350647","POINT (-122.4350647 37.7509931)","84","3","5","22"
"Resident","6637011","244 30TH ST","true","BP APPROVED","2016-11-14T00:00:00.000","3","1","0","0",,,,"2016-003315PRJ","LEGALIZE EXISTING UNAUTHORIZED ACCESSORY DWELLING UNIT PER ORDINANCE 43-14","LEGALIZE EXISTING UNAUTHORIZED ACCESSORY DWELLING UNIT PER ORDINANCE 43-14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ALEXANDE","CASTELLI NANCY A CASTELLI","CASTELLI NANCY A",,"7 - Central","8","Mission-San Jose Corridor","Noe Valley","Noe Valley","2019","Q1","2019_Q1","37.74241332","-122.4253552","POINT (-122.4253552 37.74241332)","84","9","5","22"
"Resident","4937006A","1050 GILMAN AV","false","BP FILED","2015-12-02T00:00:00.000","2","1","0","0",,,,,,"LEGALIZE EXISTING KITCHEN ON THE GROUND FLOOR. TO LEGALIZE 1 RESIDENTIAL UNIT UNDER UNIT LEGALIZATION ORD 43-14.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SAMONSKY",,,,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.71904483","-122.3890372","POINT (-122.3890372 37.71904483)","88","2","9","1"
"Retail/Ent","0808019","550 OCTAVIA ST","true","BP ISSUED","2017-07-21T00:00:00.000","0","0","0","0",,,,"2016-006575PRJ","CONVERT CURRENT SPACE TO BEAUTY SALON, ADD 1 UNISEX ADA BATHROOM, ADD WHEELCHAIR ACCESSIBLE RAMP AND ENTRANCE.","CONVERT CURRENT SPACE TO BEAUTY SALON, ADD 1 UNISEX ADA BATHROOM, ADD WHEELCHAIR ACCESSIBLE RAMP AND ENTRANCE.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NFOSTER","DOMINIC & JENNY NGUYEN AB LVG TR LV","DOMINIC & JENNY NGUYEN AB LVG TR",,"5 - Western Addition","5","Market & Octavia","Hayes Valley","Western Addition","2019","Q1","2019_Q1","37.77742436","-122.4246109","POINT (-122.4246109 37.77742436)","22","4","11","9"
"Resident","6521031","2855 FOLSOM ST","true","BP ISSUED","2016-10-13T00:00:00.000","3","1","0","0",,,,"2015-015966PRJ","Interior floor plan modifications to add one additional dwelling unit and convert (E) storage at ground floor and (E) attic area to conditioned living space. New windows, patio door, and stairway railing at rear. No change to front facade. All work to be performed within (E) building envelope.","PROPOSED CONVERSION OF (E) STORAGE @ 1ST FLLOR & (E) ATTIC AREA TO CONDITIONED LIVING SPACE TO ACCOMMODATE ONE ADDITIONAL UNIT (UNIT# 3) ADDING 3 BEDROOMS & 3 BATH. PROPOSED FLOOR PLANS MODIFICATIONS. ALL WORK TO BE PERFORMED WITHIN (E) BOUNDARY OF THE BU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","YEUNGMIN","NHUT-TRAN XUAN & TRAN TERRY","NHUT-TRAN XUAN & TRAN TERRY",,"8 - Mission","9","Eastern Neighborhoods","Mission","Mission","2019","Q1","2019_Q1","37.75171546","-122.4136681","POINT (-122.4136681 37.75171546)","53","3","2","20"
"Mixed","3707057","5 03RD ST","false","PL FILED",,"0","0","0","0",,,,"2016-007303PRJ","Change of use of existing Hearst Building to include hotel, roof deck, office, and retail.  ***Please see Addendum 1 in Application document for full detailed description.***

The PPA was submitted on 5/27/16 and the 90 day deadline is 8/25/16.",,"12584","-130622","0","0","0","0","0","0","143206","12584","-130622","0","0","0","0","0","0","0","0","0","0","0","0","170","170",,"Bespoke Hospitality, LLC c/o JMA Ve",,"4157280791","4 - Downtown","6","Downtown-Van Ness-Geary","Financial District/South Beach","Financial District","2019","Q1","2019_Q1","37.78741044","-122.4030332","POINT (-122.4030332 37.78741044)","32","6","10","8"
"Mixres","0714016","1001 VAN NESS AV","true","BP FILED","2016-10-21T00:00:00.000","239","239","0","0","Fee Payment",,,"2014.1305","Demolition of existing commercial office buiding and construction of a new mixed-use (multi-family residential over retail) building.","ERECT 14-STORY, 1 BASEMENT, TYPE 1-A, 239 DWELLING UNITS RESIDENTIAL, RETAIL, PARKING BUILDING.","5151","-84347","0","0","0","0","0","0","89498","0","-89498","0","0","0","0","5151","5151","0","0","0","0","0","0","0","0","AA CONV",,,,"5 - Western Addition","5","Downtown-Van Ness-Geary","Western Addition","Western Addition","2019","Q1","2019_Q1","37.78492975","-122.4219108","POINT (-122.4219108 37.78492975)","100","4","11","39"
"Mixed","3966001","2525 16TH ST","true","BP ISSUED","2018-09-05T00:00:00.000","0","0","0","0",,,,"2015-011529PRJ","The project site contains a four-story building consisting of approximately 149,051 square feet. The building was constructed in 1924 was a warehouse. The property owner now desires to convert a portion of the building to office use pursuant to the legitimization program of Planning Code Section 179.1.","CHANGE OF USE FROM PDR TO OFFICE ON 1B, 2/F & 3/F. CONSTRUCTION OF BICYCLE STORAGE AREA TO SHOWERS & LOCKERS ON THE 4/F. N/A ORDINANCE #155-13","149051","0","0","0","0","0","0","0","0","49999","49999","0","99052","-49999","0","0","0","0","0","0","0","0","0","0","0","CTEAGUE","Hanson Bridgett, LLP","Brett Gladestone","415-995-5065","8 - Mission","9","Eastern Neighborhoods","Mission","Mission","2019","Q1","2019_Q1","37.76512082","-122.411897","POINT (-122.411897 37.76512082)","53","3","2","20"
"MIPS","8721033","MISSION BAY BLOCK 26","true","CONSTRUCTION","2019-04-01T00:00:00.000","0","0","0","0",,,,"2008.0850","Creation of Alexandria Mission Bay Life Sciences and Technology Development District (""Alexandria District"") to consoldiate office allocation from previously approved and future projects under the ownership of Alexander Real Estate, for MB South Blks 26-27, 29-32, 33-34, and 41-43.  Includes all campuses (North, South, East & West).","ERECT 12 STORIES FOR OFFICE, DAYCARE.","423000","423000","0","0","0","0","0","0","0","423000","423000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","AA CONV",,,,"9 - South of Market","6","Mission Bay","Mission Bay","South of Market","2019","Q1","2019_Q1","37.77005997","-122.3887726","POINT (-122.3887726 37.77005997)","34","1","10","4"
"PDR","4811011","1350 VAN DYKE AV","true","CONSTRUCTION","2019-03-21T00:00:00.000","0","0","0","0",,,,"2015-000959PRJ","REMODEL TENANT SUITE INCLUDING DEMOLISTION & CONSTRUCTION CONVERT (E) GROUND FLOOR FROM STORAGE TO PARKING GARAGE CONSTRUCT 2ND FLOOR FOR STORAGE, AN CONSTRUCT NEW 3RD FLOOR VERTICAL ADDITON FOR STORAGE AND OFFICE. NEW STAIR & ELEVATOR. MEHER-COMPLIANCE WITH ORDINANCE NO.155.13 NOT REQUIRED.","REMODEL TENANT SUITE INCLUDING DEMOLITION & CONSTRUCTION CONVERT (E) GROUND FLOOR FROM STORAGE TO PARKING GARAGE CONSTRUCT 2ND FLOOR FOR STORAGE, AND CONSTRUCT NEW 3RD FLOOR VERTICAL ADDITON FOR STORAGE AND OFFICE. NEW STAIR & ELEVATOR. MAHER-COMPLIANCE W","28142","14649","0","0","0","0","0","0","0","0","0","13493","28142","14649","0","0","0","0","0","0","0","0","0","0","0","JSPEIRS",,"LAU DAVID ZE FAN",,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.72663144","-122.3874173","POINT (-122.3874173 37.72663144)","86","2","9","1"
"Resident","1550009","539 07TH AV","true","CONSTRUCTION","2019-03-21T00:00:00.000","2","1","0","0",,,,"2016-005681PRJ","HORIZONTAL ADDITION. PROPOSAL FOR NEW 986 S.F. HABITABLE SPACE AT GROUND LEVEL, INCLUDE FULL BATHROOM, NEW ROOF DECK ABOVE ADDITION.","HORIZONTAL ADDITION. PROPOSAL FOR NEW 840 S.F. DWELLING AT GROUND LEVEL, INCLUDE FULL BATHROOM AND KITCHEN. ADDITION OF 164 S.F. TO (E) DWELLING ON 2/FL (LOUNGE). NEW ROOF DECK ABOVE ADDITION.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","CAMPBELL","CLARK MALCOLM CLARK","CLARK MALCOLM",,"1 - Richmond","1",,"Inner Richmond","Inner Richmond","2019","Q1","2019_Q1","37.7782746","-122.4654897","POINT (-122.4654897 37.7782746)","5","8","4","11"
"Resident","0028006E","2624 LEAVENWORTH ST","true","BP APPROVED","2017-03-22T00:00:00.000","3","1","0","0",,,,"2015-012195PRJ","ADD GARAGE LEVEL APARTMENT. N/A ORDINANCE #155-13","ADD GARAGE LEVEL APARTMENT. N/A LEGALIZE UNIT PER ORDINANCE #43-14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","JIMENEZS",,"VIRGINIA M BILLANTE TRUST",,"3 - Northeast","2","Downtown-Van Ness-Geary","Russian Hill","Russian Hill","2019","Q1","2019_Q1","37.80539807","-122.4183417","POINT (-122.4183417 37.80539807)","99","6","6","32"
"Visitor","3736084","48 TEHAMA ST","false","PL FILED","2016-05-10T00:00:00.000","0","0","0","0",,,,"2015-002325PRJ","Project proposes a 29-story, 350-ft vertical addition for lot 84/85 with 120 hotel rooms, Seven (7) residential units, 2,477 sf of restaurant space, and other accessory uses including event space, a spa, meeting rooms.  An additional 4-story, 60-ft tall addition will include 6,000 sf of office space ,4,000 sf of auto ramp and storage space leading to 13 parking spaces in lot 111.",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","RSCHUETT","Reuben, Junius & Rose, LLP",,"4155679000","9 - South of Market","6","Transit Center District","Financial District/South Beach","Financial District","2019","Q1","2019_Q1","37.78741687","-122.3966179","POINT (-122.3966179 37.78741687)","32","1","10","8"
"Resident","7335001","PARKMERCED, PHASE I","true","BP APPROVED","2017-12-27T00:00:00.000","248","248","0","0",,,,"2014.1370",,"TO ERECT A 11 STORIES OF 248 FAMILY DWELLINGS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FLORESVE",,,,"13 - Ingleside","7","19th Avenue","Lakeshore","Lakeshore","2019","Q1","2019_Q1","37.71826626","-122.4809081","POINT (-122.4809081 37.71826626)","42","10","8","16"
"Resident","4224022","1058 MISSISSIPPI ST","true","BP ISSUED","2019-01-16T00:00:00.000","2","2","0","0",,,,"2016-000814PRJ","TO ERECT 3 STORIES OF 3 FAMILY DWELLING.","TO ERECT 3 STORIES OF 3 FAMILY DWELLING.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SAMONSKY","REDLAND GROUP INC","REDLAND GROUP INC",,"9 - South of Market","10","Eastern Neighborhoods","Potrero Hill","Potrero Hill","2019","Q1","2019_Q1","37.75300336","-122.393982","POINT (-122.393982 37.75300336)","54","2","9","26"
"Resident","5414006","2230 LANE ST","true","PL APPROVED","2017-01-19T00:00:00.000","1","1","0","0",,,,"2016-008445PRJ","Legalizing the existing dwelling unit on the second floor and permit an approximately 640 gsf addition to the unit.",,"0","-1000","0","0","0","0","0","0","0","0","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","RSUCRE","Rebecca Joseph","PELASSINI HEMAN","5303003243","10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.72826954","-122.3935678","POINT (-122.3935678 37.72826954)","86","2","9","1"
"Resident","1289058","4971 17TH ST","false","BP FILED","2016-05-27T00:00:00.000","3","1","0","0",,,,"2016-008127PRJ","Legalize a third dwelling unit at the second floor of an existing two-family three-story residential dwelling, per Section 207.3 (Ord #43-14).","LEGALIZATION OF 2ND FLOOR UNIT PER ORDINANCE# 43-14. LEGALIZE KITCHEN, UPGRADE LIGHTING & SWITCHES, PROVIDE HYDRONIC HEATING. CONVERT 1ST FLOOR STORAGE AREA TO FAMILY ROOM & BEDROOM. PROVIDE SEPARATE METERS FOR GAS, ELECTRICAL AND WATER. 
(THIS APPLICATIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","CLARKECO","KWAN HENRY S & VICKY L KWAN","KWAN HENRY S & VICKY L",,"7 - Central","5",,"Inner Sunset","Haight Ashbury","2019","Q1","2019_Q1","37.76128994","-122.4515552","POINT (-122.4515552 37.76128994)","114","7","11","14"
"Resident","3619074","57 CHATTANOOGA ST","true","BP ISSUED","2017-05-24T00:00:00.000","2","1","0","0",,,,,,"ADDITION OF A NEW UNIT WITHIN THE EXISTING ENVELOPE OF THE BLDG CONSISTING OF GROUND & FIRST FLOOR.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","EOROPEZA",,,,"7 - Central","8","Mission-San Jose Corridor","Noe Valley","Noe Valley","2019","Q1","2019_Q1","37.75567381","-122.4263809","POINT (-122.4263809 37.75567381)","52","3","5","22"
"MIPS","8721029","MISSION BAY BLOCK 27","true","CONSTRUCTION","2019-03-28T00:00:00.000","0","0","0","0",,,,"2008.0850","Creation of Alexandria Mission Bay Life Sciences and Technology Development District (""Alexandria District"") to consoldiate office allocation from previously approved and future projects under the ownership of Alexander Real Estate, for MB South Blks 26-27, 29-32, 33-34, and 41-43.  Includes all campuses (North, South, East & West).","ERECT 7-STORY, TYPE 1, NO BASEMENT, OFFICE/RETAIL BLDG.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","AA CONV",,,,"9 - South of Market","6","Mission Bay","Mission Bay","South of Market","2019","Q1","2019_Q1","37.76932049","-122.3888568","POINT (-122.3888568 37.76932049)","34","1","10","4"
"Retail/Ent","5000001","490 JAMESTOWN AV","true","BP FILED","2015-10-27T00:00:00.000","0","0","0","0",,,,,,"BLDG #7. ERECT 3-STORY, TYPE 5, NO BASEMENT. NEW RETAIL BUILDING.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.71334402","-122.3851069","POINT (-122.3851069 37.71334402)","79","2","9","1"
"Mixres","1107008","2500 - 2698 TURK ST","true","BP ISSUED","2018-10-16T00:00:00.000","84","84","0","0","Exempt Project",,,"2015-000058PRJ","New construction of two buildings connected by an elevated walkway.  A combined total of 205,000 gsf, excluding the underground garage (77,000 gsf).  The buildings will provide approximately 600 beds in approximately 444 bedrooms between the two buildings","(EAST BUILDING) TO ERECT 4 STORIES, 1 BASEMENT, TYPE IA/VA, 84 UNITS STUDENT RESIDNECE HALL WITH AMENITY OFFICE.","2000","-6500","0","2000","-6500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","MWOODS","Coblentz Patch Duffy & Bass, LLP","Harry O'Brien","415-772-5723","5 - Western Addition","1",,"Lone Mountain/USF","Inner Richmond","2019","Q1","2019_Q1","37.77909884","-122.4514481","POINT (-122.4514481 37.77909884)","12","7","4","18"
"Resident","1155005","1500 MCALLISTER ST","true","BP FILED","2016-08-03T00:00:00.000","10","1","0","0",,,,"2016-000189PRJ","REFERENCE STRUCTURAL UNDER SOFT STORY PERMT#201505216944. WORK INCLUDES ADDING A DWELLING UNIT @ GROUND LEVEL (PER ORDIANCE 30-15)INCLUDES SLAB EXCAVATION, LOWERING EXTERIOR ENTARANCE DOOR W/LEVEL LANDING, ADDING 3 NEW WINDOWS IN KIND @ (E) LOCATIONS. NEW EGRESS @ UNIT, DIRECTLY TO PUBLIC RIGHT AWAY","REFERENCE STRUCTURAL UNDER SOFT STORY PERMT#201505216944. WORK INCLUDES ADDING A DWELLING UNIT @ GROUND LEVEL (PER ORDIANCE 30-15)INCLUDES SLAB EXCAVATION, LOWERING EXTERIOR ENTARANCE DOOR W/LEVEL LANDING, ADDING 3 NEW WINDOWS IN KIND @ (E) LOCATIONS. NEW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ESAMONSK","ELIZABETH COURT LP","ELIZABETH COURT LP",,"5 - Western Addition","5",,"Western Addition","Western Addition","2019","Q1","2019_Q1","37.77819461","-122.4369212","POINT (-122.4369212 37.77819461)","97","4","11","39"
"Mixres","0346002","135 HYDE ST","true","BP APPROVED","2019-01-04T00:00:00.000","72","72","10","10","BMR","55% AMI;",,"2015-015203PRJ","CONVERSION OF EXISTING AUTO REPAIR SHOP TO RESIDENTIAL AND COMMERCIAL SPACE AT FIRST FLOOR, CREATION OF BASEMENT SPACE, AND VERTICAL ADDITION OF 6 STORIES CONTAINING EFFICIENCY UNITS.

The PPA was submitted on 11/13/15 and the 90 day deadline is 2/11/16.","TO ERECT 8 STORIES OF 72 DWELLING UNITS","1060","1060","0","0","0","0","0","0","0","0","0","0","0","0","0","1060","1060","0","0","0","0","0","0","0","0","VBYRD","Dolmen Property Group",,"4155590057","4 - Downtown","6","Downtown-Van Ness-Geary","Tenderloin","Downtown/Civic Center","2019","Q1","2019_Q1","37.78214757","-122.4159657","POINT (-122.4159657 37.78214757)","20","5","10","36"
"Mixres","5311035","4712 - 4720 03RD ST","true","BP APPROVED","2017-09-11T00:00:00.000","10","10","0","0",,,,"2014.1000","The existing structure is a one-story stucco building consist of 3 vacant retail units.  The existing building will be demolished.  The proposed project is to construct a 4-story mixed-use building with 13 condominiums as well as a retail space at ground level.","ERECT 4-STORY, RESIDENTIAL CARE FACILITY FOR THE ELDERLY OVER COMMERCIAL BUILDING.","1118","-1376","0","0","0","0","0","0","0","0","0","0","0","0","2494","1118","-1376","0","0","0","0","0","0","0","0","AA CONV",,,,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.7354428","-122.3908449","POINT (-122.3908449 37.7354428)","86","2","9","1"
"Resident","6170037","239 ORDWAY ST","true","BP ISSUED","2018-05-10T00:00:00.000","2","2","0","0",,,,"2016-007919PRJ","TO ERECT 3 STORIES, NO BASEMENT, SIGNLE FAMILY DWELLING.","TO ERECT 3 STORIES, NO BASEMENT, SINGLE FAMILY DWELLING.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SOUTHEAS","CHIN VICTOR S & AMY Z CHIN","CHIN VICTOR S & AMY Z",,"12 - South Central","10",,"Portola","Visitacion Valley","2019","Q1","2019_Q1","37.71955879","-122.4030887","POINT (-122.4030887 37.71955879)","91","9","9","25"
"Resident","5968011","462 CAMBRIDGE ST","true","CONSTRUCTION","2016-09-23T00:00:00.000","2","1","0","0",,,,"2015-010832PRJ",,"COMPLY W/ NOV 201542201,201555582,201517861. LEGALIZE 2ND UNIT ON GROUND FLOOR INCLUDING 2 BEDROOMS, A FULL BATH & KITCHEN, ADD STORAGE ON GROUND FLR, ADD TWO WINDOWS @ REAR, RELOCATE WATER HEATER & FURNACE PER ORDINANCE 43-14 UNIT LEGALIZATION.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","CLARKECO",,,,"12 - South Central","9",,"Excelsior","Excelsior","2019","Q1","2019_Q1","37.72558112","-122.4183824","POINT (-122.4183824 37.72558112)","92","9","2","7"
