"permit_no","description","site_address","site_city","site_zip","site_number","site_apn","parent_permit_no","reference_no","business_license","site_description","fees_charged","fees_paid","site_streetname","jobvalue","expired","balance_due","approved","issued","applied","subtype","finaled","type","site_subdivision","status","bldg_sf","project_number","other_date1","prefix","garage_sf","site_geotype","no_units","valid_for_days","application_no","paid_date","geocoded_column","duration","processing_time"
"B15-09655","REMOVE ROOF BETWEEN HOUSE AND FENCE ON SIDE YARD","2915 NEVIN AVE","RICHMOND","94804-1751","2915","516160025",,,,"RICH CEN LT 1 BL 2 RICH CEN ADDN LT 20 B","272.44","272.44","NEVIN AVE","3000","2015-11-17T00:00:00.000","0",,"2015-04-20T00:00:00.000","2015-04-20T00:00:00.000","ALTERATION/REPAIR","2015-05-21T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-04-20T00:00:00.000","POINT (-122.340494 37.935903)","24","1"
"13-00179","(4) CRUDE UNIT REBUILD AREA D VOLUME 9  WELD CASE","841 CHEVRON WAY","RICHMOND","94801-2016","841","561100040","12-05068",,,,"404","404","CHEVRON WAY","0","2013-07-09T00:00:00.000","0","2013-03-19T00:00:00.000","2013-01-10T00:00:00.000","2013-01-10T00:00:00.000","BUILDING","2019-07-03T00:00:00.000","FD PLAN REVIEW FEES",,"FINALED","0",,,"F","0","ADDRESS","0",,,"2013-01-10T00:00:00.000","POINT (-122.390873 37.931244)","1690","1"
"13-02886","INSTALL A BRACKET FOR PUMP 247A","841 CHEVRON WAY","RICHMOND","94801","841","561100043",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","235.17","235.17","CHEVRON WAY","1000","2014-07-11T00:00:00.000","0",,"2013-07-16T00:00:00.000","2013-07-02T00:00:00.000","EQUIP NEW","2014-02-26T00:00:00.000","BLD INDUSTRIAL",,"FINALED","0","CHM08-001",,"BLD","0","ADDRESS","0",,,"2013-07-16T00:00:00.000","POINT (-122.390873 37.931244)","172","11"
"B15-09899","REROOF W/COMP SHINGLES REPLACE PLYWOOD IF NEEDED","1758 RHEEM AVE","RICHMOND","94801-2451","1758","530140008",,,,"FAY ANDRADE LOTS 15 & 16 BLK 4","244.44","244.44","RHEEM AVE","3000","2015-11-30T00:00:00.000","0",,"2015-05-18T00:00:00.000","2015-05-18T00:00:00.000","REROOF","2015-06-03T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-05-18T00:00:00.000","POINT (-122.35243 37.94958)","13","1"
"13-05793","REVISION:  EXTENSION OF CONCRETE DUCT BANK &","841 CHEVRON WAY","RICHMOND","94801-2016","841","561100040","11-04661",,,,"363.18","363.18","CHEVRON WAY","4000","2014-06-10T00:00:00.000","0",,"2013-12-12T00:00:00.000","2013-12-12T00:00:00.000","EQUIP NEW","2013-12-12T00:00:00.000","BLD INDUSTRIAL",,"FINALED","0","CHM08-001",,"B","0","ADDRESS","0",,,"2014-06-12T00:00:00.000","POINT (-122.390873 37.931244)","1","1"
"13-02800","T/A DRAW DOWN ACCOUNT - BRAGG CRANE-RICHMOND YARD",,,,,,,,,,"16","16",,"0","2013-12-23T00:00:00.000","0",,,"2013-06-26T00:00:00.000","SINGLE TRIP",,"TRANSPORTATION",,"EXPIRED","0",,,"EN","0",,"0",,,"2013-07-10T00:00:00.000","POINT (-119.662127 37.211164)",,
"13-00481","SPRINKLER SYSTEM 2157 HEADS","16TH ST AND MACDONALD AVE","RICHMOND","94804","16TH ST","540072018",,,,"CITY OF RICHMOND LOTS 10-28 POR L1-9 BLK","2393.05","2393.05","AND MACDONALD AVE","0","2013-07-29T00:00:00.000","0",,"2013-01-30T00:00:00.000","2013-01-30T00:00:00.000","FIRE DET & SIGNAL",,"FD PLAN REVIEW FEES",,"ISSUED","0",,,"F","0","PARCEL","0",,,"2013-01-30T00:00:00.000",,,"1"
"13-01904","FIRE DAMAGE REPAIR:  R/R WALL HEATER; 20 AMP","4509 TAFT AVE","RICHMOND","94804-3449","4509","513384010",,,,"TRACT 2972 LOT 10 BLK 3","477.38","477.38","TAFT AVE","20000","2014-01-06T00:00:00.000","0",,"2013-05-01T00:00:00.000","2013-05-01T00:00:00.000","ALTERATION/REPAIR","2013-07-10T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2013-05-01T00:00:00.000","POINT (-122.327052 37.92708)","51","1"
"B14-06932","T/O AND REPLACE WITH COMP SHINGLE REPLACE","4738 ARNO CT","RICHMOND","94804-4463","4738","509310046",,,,"TRACT 3980 LOT 5","371.39","371.39","ARNO CT","6000","2015-01-06T00:00:00.000","0",,"2014-07-01T00:00:00.000","2014-07-01T00:00:00.000","REROOF","2014-07-14T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-07-01T00:00:00.000","POINT (-122.324453 37.92047)","10","1"
"B14-10114","REROUTE GAS LINE APPOX. 85'","715 10TH ST","RICHMOND","94801-2201","715","534063010",,,,"TURPINS ADDN POR LOTS 14 & 16 BLK 19","264.11","264.11","10TH ST","2500","2015-06-16T00:00:00.000","0",,"2014-12-16T00:00:00.000","2014-12-16T00:00:00.000","GAS PIPE NEW","2014-12-18T00:00:00.000","BLD PLM RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-12-16T00:00:00.000","POINT (-122.359971 37.943176)","3","1"
"B15-09975","INSULATION /SHEETROCK 2/BR 1/BATH REPLACE TUB","359 MARINA WAY SO","RICHMOND","94804","359","544132001",,,,"NYSTROMS ADDN RICHMOND LOTS 1 TO 36 BLK","1570.22","1570.22","MARINA WAY SO","26000","2016-01-03T00:00:00.000","0",,"2015-05-26T00:00:00.000","2015-05-26T00:00:00.000","ALTERATION/REPAIR","2015-07-07T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-06-09T00:00:00.000","POINT (-122.355879 37.927135)","31","1"
"B14-07165","INSTALL 7 WINDOWS/ WHITE VINYL RETRO FIT","25 CLEARWATER CT","RICHMOND","94803-2103","25","431341020",,,,"T05039 L0038 B","343.34","343.34","CLEARWATER CT","5968","2015-01-12T00:00:00.000","0",,"2014-07-16T00:00:00.000","2014-07-16T00:00:00.000","ALTERATION/REPAIR",,"BLD RESIDENTIAL",,"EXPIRED","0",,,"B","0","PARCEL","0",,,"2014-08-25T00:00:00.000","POINT (-122.277205 37.975352)",,"1"
"13-02954","TEMPORARY PLACEMENT OF AN 8'X20' 160 SQ. FT.","841 CHEVRON WAY","RICHMOND","94801","841","561100043","13-02953",,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","645","645","CHEVRON WAY","29000","2014-01-21T00:00:00.000","0",,"2013-07-25T00:00:00.000","2013-07-09T00:00:00.000","BLD INDUSTRIAL","2013-07-25T00:00:00.000","BLD PLAN CHECK",,"FINALED","0","CHM08-001",,"BLD","0","ADDRESS","0",,,"2013-07-25T00:00:00.000","POINT (-122.390873 37.931244)","13","13"
"ASP16-00097","ALARM CERTIFICATION PROGRAM","3715 CERRITO AVE","RICHMOND","94805-1763","3715","518101008",,"RU16-000050",,"GRAND VIEW TERRACE LOT 9 BLK 13",,,"CERRITO AVE",,,"0",,,"2016-04-28T00:00:00.000","RESIDENTIAL",,"PD ALARM SYSTEM PERM",,"APPLIED",,,,"ASP",,"PARCEL",,,,,"POINT (-122.332174 37.940237)",,
"13-03075","130 COLLINS","130 COLLINS ST","RICHMOND","94801-3414","130","901020217",,,,,"464","464","COLLINS ST","3006","2013-10-01T00:00:00.000","0","2013-07-16T00:00:00.000","2013-07-16T00:00:00.000","2013-07-16T00:00:00.000","SEWER REPLACE",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0","PARCEL","0",,,"2013-07-16T00:00:00.000","POINT (-122.369581 37.93291)",,"1"
"13-01303","168 W. CHANSLOR (COC)","168 W CHANSLOR AVE","RICHMOND","94801-3433","168","901040421","13-00810",,,,"100","100","W CHANSLOR AVE","0","2028-03-20T00:00:00.000","0","2013-03-05T00:00:00.000","2013-03-21T00:00:00.000","2013-03-21T00:00:00.000","CERTIFICATE OF COMP",,"WASTEWATER",,"ISSUED","0",,,"ENG","0","PARCEL","0",,,"2013-04-05T00:00:00.000","POINT (-122.371468 37.932094)",,"1"
"13-00222","2525 ANDRADE AVENUE","2525 ANDRADE AVE","RICHMOND","94804-1270","2525","528020016",,,,"ANDRADE BLVD LOTS 30 & 31 BLK C","1464","1464","ANDRADE AVE","0","2013-04-06T00:00:00.000","0","2013-01-16T00:00:00.000","2013-01-16T00:00:00.000","2013-01-14T00:00:00.000","SEWER REPAIR",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0","PARCEL","0",,,"2014-04-10T00:00:00.000","POINT (-122.343876 37.947769)",,"3"
"13-01488","KITCHEN REMODELING: NEW SINK CABINETS ELECTRICAL","1710 RHEEM AVE","RICHMOND","94801-2451","1710","530140002",,,,"LINCOLN BLVD LOTS 3 & 4 BLK 8","501.45","501.45","RHEEM AVE","5000","2013-12-08T00:00:00.000","0",,"2013-04-05T00:00:00.000","2013-04-05T00:00:00.000","ALTERATION/REPAIR","2013-06-11T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2013-04-05T00:00:00.000","POINT (-122.35348 37.949577)","48","1"
"B15-00830","T/O ROOFING; INSTALL BASE SHEET NEW VENTS & METAL.  APPLY","2849 STEPHEN DR","RICHMOND","94803-2321","2849","431142042",,,,"TRACT 2088 LOT 406","382.19","382.19","STEPHEN DR","8000","2016-04-25T00:00:00.000","0",,"2015-03-16T00:00:00.000","2015-03-16T00:00:00.000","REROOF","2015-11-06T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-03-16T00:00:00.000","POINT (-122.295276 37.969727)","170","1"
"B14-05302","INSTALL THERMAL OXIDIZER","750 NATIONAL CT","RICHMOND","94804-2008","750","550020019",,,,"TRACT 2877 LOT 14","453.25","453.25","NATIONAL CT","8000","2014-11-08T00:00:00.000","0","2014-04-23T00:00:00.000","2014-05-12T00:00:00.000","2014-04-14T00:00:00.000","EQUIP NEW",,"BLD MCH INDUSTRIAL",,"ISSUED","0",,,"B","0","PARCEL","0",,,"2014-05-12T00:00:00.000","POINT (-122.376608 37.928273)",,"21"
"13-01114","REPLACE FURNACE WITH 95% FURNACE","225 PIEDMONT PL","RICHMOND","94801-3860","225","558161005",,,,"THIRD ADDITION LOT 6 BLK 15","246.5","246.5","PIEDMONT PL","3107","2013-09-09T00:00:00.000","0",,"2013-03-11T00:00:00.000","2013-03-11T00:00:00.000","HVAC REPLACE","2013-03-13T00:00:00.000","BLD MCH RESIDENTIAL",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2013-03-12T00:00:00.000","POINT (-122.388085 37.926535)","3","1"
"13-04977","503 VISTA HEIGHTS (C.O.C)","503 VISTA HEIGHTS RD","RICHMOND","94530-6503","503","573141040","13-04415",,,"T04266 L0040 B EX MR","155","155","VISTA HEIGHTS RD","0","2028-10-23T00:00:00.000","0","2013-10-15T00:00:00.000","2013-10-24T00:00:00.000","2013-10-24T00:00:00.000","CERTIFICATE OF COMP",,"WASTEWATER",,"ISSUED","0",,,"B","0","PARCEL","0",,,"2013-10-24T00:00:00.000","POINT (-122.298573 37.93442)",,"1"
"13-05923","INSTALL A LIGHTNING PROTECTION RODS","1300 CANAL BLVD","RICHMOND","94804-3552","1300","560320012","13-05922",,,"POR SEC 24 T1N R5W & TR ADJ","187","187","CANAL BLVD","50000","2014-06-16T00:00:00.000","0",,"2013-12-18T00:00:00.000","2013-12-18T00:00:00.000","BLD INDUSTRIAL","2013-12-18T00:00:00.000","BLD OTC PLAN CHK",,"APPROVED","0",,,"B","0",,"0",,,"2013-12-18T00:00:00.000","POINT (-122.368959 37.913314)","1","1"
"13-00305","334 2ND STREET (COC)","334 2ND ST","RICHMOND","94801-2909","334","538161019","13-00112",,,"RICHMOND TRACT LOTS 27 & 28 POR 1 BLK F","155","155","2ND ST","0","2028-01-17T00:00:00.000","0","2013-01-11T00:00:00.000","2013-01-18T00:00:00.000","2013-01-18T00:00:00.000","CERTIFICATE OF COMP",,"WASTEWATER",,"ISSUED","0",,,"ENG","0","PARCEL","0",,,"2013-01-18T00:00:00.000","POINT (-122.367674 37.936356)",,"1"
"13-00937","2171 LA MIRADA DRIVE","2171 LA MIRADA DR","RICHMOND","94803-3215","2171","435223016",,,,"TRACT 2124 LOT 46 LESS 1/2 MR","1394","1394","LA MIRADA DR","0","2013-04-30T00:00:00.000","0","2013-02-26T00:00:00.000","2013-02-26T00:00:00.000","2013-02-26T00:00:00.000","SEWER REPLACE",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0","PARCEL","0",,,"2014-04-10T00:00:00.000","POINT (-122.298178 37.961043)",,"1"
"13-04172","CODE COMPLIANCE DUE TO VEHICLE DAMAGE TO FRONT PORCH","903 24TH ST","RICHMOND","94804-1203","903","528162012",,,,"ALVARADO TRACT POR LOTS 17 & 18 BLK 5","421","421","24TH ST","0","2014-03-12T00:00:00.000","0",,"2013-09-13T00:00:00.000","2013-09-13T00:00:00.000","CODE COMPLIANCE",,"BLD RESIDENTIAL",,"ISSUED","0",,,"BLD","0","PARCEL","0",,,"2013-09-13T00:00:00.000","POINT (-122.345435 37.945263)",,"1"
"13-00714","STRIP ROOF NAIL 1/2"" OSB OVERLAY 15# FELT & INSTALL","1232 FAIRWAY DR","RICHMOND","94803-1264","1232","426362002",,,,"TR 4705 LOT 37","377.37","377.37","FAIRWAY DR","10900","2013-08-12T00:00:00.000","0",,"2013-02-12T00:00:00.000","2013-02-12T00:00:00.000","REROOF",,"BLD RESIDENTIAL",,"ISSUED","0",,,"BLD","0","PARCEL","0",,,"2013-04-17T00:00:00.000","POINT (-122.315301 37.981657)",,"1"
"13-04864","5315 POINSETT AVE","5315 POINSETT AVE","RICHMOND","94805-2442","5315","500320014",,,,"RICH TRAFFIC CENTER LOT 42 POR 41&43 BLK","1464","1464","POINSETT AVE","0","2013-12-17T00:00:00.000","0","2013-10-18T00:00:00.000","2013-10-18T00:00:00.000","2013-10-18T00:00:00.000","SEWER REPLACE",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0","PARCEL","0",,,"2014-12-12T00:00:00.000","POINT (-122.320543 37.933364)",,"1"
"13-02923","REPLACE (4) WINDOWS DUE TO DRY ROT IN EXISTING","322 W RICHMOND AVE","RICHMOND","94801-3863","322","558151006",,,,"TOWN OF RICHMOND #1 LOT 10 POR 9 BLK 5","477.19","477.19","W RICHMOND AVE","18000","2014-10-28T00:00:00.000","0",,"2013-07-03T00:00:00.000","2013-07-03T00:00:00.000","ALTERATION/REPAIR",,"BLD RESIDENTIAL",,"CLOSEDBY PERMIT","0",,,"BLD","0","PARCEL","0",,,"2013-07-30T00:00:00.000","POINT (-122.387104 37.92715)",,"1"
"B14-09724","T/O (E) ROOF/ APPLY 7/16 OSB BOARD/ DIMENSIONAL SHINGLES","118 MURDOCK ST","RICHMOND","94804-1932","118","515360002",,,,"METROPOLITAN SQUARE LOT 303 POR 300","376.54","376.54","MURDOCK ST","6500","2015-05-30T00:00:00.000","0",,"2014-11-24T00:00:00.000","2014-11-24T00:00:00.000","REROOF","2014-11-26T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-11-24T00:00:00.000","POINT (-122.344405 37.932973)","3","1"
"B15-12227","STUCCO ENTIRE BUILDING","1 TEWKSBURY AVE","RICHMOND","94801-3801","1","558122001","B15-09773",,,"NICHOLL SUBN LOT 1 BLK C","179.25","179.25","TEWKSBURY AVE","20000","2016-06-13T00:00:00.000","0",,"2015-12-16T00:00:00.000","2015-12-16T00:00:00.000","REMODEL/REPAIR",,"BLD COMMERCIAL",,"CLOSEDBY PERMIT","0",,,"B","0","PARCEL","0",,,"2015-12-16T00:00:00.000","POINT (-122.383719 37.927711)",,"1"
"13-02188","T/A DRAW DOWN ACCOUNT - GHILOTTI BROTHERS",,,,,,,,,,"16","16",,"0","2013-11-13T00:00:00.000","0",,,"2013-05-17T00:00:00.000","SINGLE TRIP",,"TRANSPORTATION",,"EXPIRED","0",,,"EN","0",,"0",,,"2013-05-23T00:00:00.000","POINT (-119.662127 37.211164)",,
"B15-10611","OTC:  REPAIR WOODEN WALKWAY AT EOD POND MARSH","841 CHEVRON WAY","RICHMOND","94801","841","561100043",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","256.85","251.54","CHEVRON WAY","3000","2016-02-20T00:00:00.000","5.31",,"2015-07-23T00:00:00.000","2015-07-23T00:00:00.000","REMODEL/REPAIR","2015-08-24T00:00:00.000","BLD INDUSTRIAL",,"FINALED","0","CHM08-001",,"B","0","ADDRESS","0",,,"2016-04-17T00:00:00.000","POINT (-122.390873 37.931244)","23","1"
"B14-09586","RE-FACE EXISTING SIGNS","1100 S 27TH ST","RICHMOND","94804","1100","TMP22",,,,,"254.55","254.55","S 27TH ST","2000","2015-05-16T00:00:00.000","0",,"2014-11-17T00:00:00.000","2014-11-17T00:00:00.000","SIGN",,"BLD COMMERCIAL",,"EXPIRED","0","PLN14-318",,"B","0",,"0",,,"2014-11-17T00:00:00.000","POINT (-122.344036 37.916909)",,"1"
"B15-12212","T.I. ""KAISER"" NEW EXTERIOR DOORS & WALKWAY","901 NEVIN AVE","RICHMOND","94801-3143","901","538111001",,,,"CITY OF RICHMOND POR BLKS 33 38 & TR AD","425.4","425.4","NEVIN AVE","10000","2017-05-01T00:00:00.000","0",,"2015-12-16T00:00:00.000","2015-12-16T00:00:00.000","TENANT-IMP","2016-11-02T00:00:00.000","BLD COMMERCIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-12-16T00:00:00.000","POINT (-122.360745 37.936834)","231","1"
"B15-10628","T/O ALL LAYERS INSTALL BASE SHEET ALL NEW ROOF METAL/APPLY","5711 COLUMBIA AVE","RICHMOND","94804-5631","5711","510102015",,,,"RICHMOND ANNEX LOT 19 BLK 79","374.64","374.64","COLUMBIA AVE","6000","2016-03-29T00:00:00.000","0",,"2015-07-27T00:00:00.000","2015-07-27T00:00:00.000","REROOF","2015-10-01T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-07-27T00:00:00.000","POINT (-122.309308 37.904266)","49","1"
"B15-00518","BREPLACE AC UNIT AT POWER CENTER #7 21 PLANT RLOP.","841 CHEVRON WAY","RICHMOND","94801","841","561100043","C14-06938",,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","415.85","410.54","CHEVRON WAY","3000","2016-05-07T00:00:00.000","5.31",,"2015-03-16T00:00:00.000","2015-02-05T00:00:00.000","HVAC REPLACE","2015-11-09T00:00:00.000","BLD MCH INDUSTRIAL",,"FINALED","0",,,"B","0","ADDRESS","0",,,"2015-06-28T00:00:00.000","POINT (-122.390873 37.931244)","198","28"
"B14-00118","REPLACE FURNACE ONLY","2536 PINE AVE","RICHMOND","94806-4548","2536","527092004",,,,"SAN PABLO VILLA LOT 6 BLK 16","247.89","247.89","PINE AVE","3896","2014-07-27T00:00:00.000","0",,"2014-01-09T00:00:00.000","2014-01-09T00:00:00.000","HVAC REPLACE","2014-01-28T00:00:00.000","BLD MCH RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-01-09T00:00:00.000","POINT (-122.343687 37.954231)","14","1"
"13-02304","T.I. ""INTEGRATED PAIN CARE CENTER""","3160 GARRITY WAY","RICHMOND","94524","3160","405290071","13-02303",,,"T197PM21 PCL B","1723","1723","GARRITY WAY","15000","2013-11-24T00:00:00.000","0",,,"2013-05-28T00:00:00.000","BLD COMMERCIAL",,"FD PLAN REVIEW FEES",,"EXPIRED","0",,,"F","0","PARCEL","0",,,"2013-06-20T00:00:00.000","POINT (-122.322227 37.978129)",,
"13-05463","DISCOVERY WORK: INSTALL LIFT STATION AT MSSC","841 CHEVRON WAY","RICHMOND","94801","841","561100043","13-02272",,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","3186.2","3186.2","CHEVRON WAY","109250","2014-05-19T00:00:00.000","0",,"2013-11-20T00:00:00.000","2013-11-20T00:00:00.000","EQUIP UPGRADE","2013-11-20T00:00:00.000","BLD INDUSTRIAL",,"FINALED","0",,,"B","0","ADDRESS","0",,,"2014-06-12T00:00:00.000","POINT (-122.390873 37.931244)","1","1"
"13-03963","132 GARRARD BLVD","132 GARRARD BLVD","RICHMOND","94801-3422","132","901060659",,,,,"70","70","GARRARD BLVD","0","2013-11-03T00:00:00.000","0","2013-09-04T00:00:00.000","2013-09-04T00:00:00.000","2013-09-04T00:00:00.000","SEWER REPLACE",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0","PARCEL","0",,,"2013-09-05T00:00:00.000","POINT (-122.374658 37.934267)",,"1"
"ASP16-00024","ALARM CERTIFICATION PROGRAM","929 31ST ST","RICHMOND","94804-1101","929","524090013",,"RU15-000055",,"RICHMOND CITY CENTER LOTS 22 & 23 BLK 9",,,"31ST ST",,,"0",,,"2015-09-21T00:00:00.000","RESIDENTIAL",,"PD ALARM SYSTEM PERM",,"APPLIED",,,,"ASP",,"PARCEL",,,,,"POINT (-122.337159 37.945898)",,
"13-03488","REPLACE 2 CHILLERS 4 PUMPS AND MODIFY","100 CHEVRON WAY","RICHMOND","94801-2016","100","561100040",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","120545","120545","CHEVRON WAY","804000","2014-10-19T00:00:00.000","0","2013-09-04T00:00:00.000","2013-09-05T00:00:00.000","2013-08-08T00:00:00.000","REMODEL/REPAIR","2014-04-22T00:00:00.000","BLD COMMERCIAL",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2014-06-12T00:00:00.000","POINT (-122.3879 37.930055)","184","21"
"13-02038","INSTALLATION OF POWER AND CONTROL CONDUIT","1300 CANAL BLVD","RICHMOND","94804-3552","1300","560320012",,,,"POR SEC 24 T1N R5W & TR ADJ","1727.04","1727.04","CANAL BLVD","60000","2014-06-16T00:00:00.000","0","2013-06-06T00:00:00.000","2013-12-18T00:00:00.000","2013-05-09T00:00:00.000","REMODEL/REPAIR",,"BLD INDUSTRIAL",,"ISSUED","0",,,"BLD","0",,"0",,,"2013-12-18T00:00:00.000","POINT (-122.368959 37.913314)",,"160"
"13-05864","177 SQ. FT. BEDROOM ADDITION AND A NEW SHOWER","820 MAISON WAY","RICHMOND","94803-3570","820","433480004",,,,"T05170 L0011 B","664.14","664.14","MAISON WAY","15000","2014-11-30T00:00:00.000","0","2013-12-17T00:00:00.000","2013-12-17T00:00:00.000","2013-12-17T00:00:00.000","ADDITION","2014-06-03T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2013-12-17T00:00:00.000","POINT (-122.267042 37.959646)","121","1"
"B15-00648","APPLY STUCCO TO EXTERIOR OVER EXISTING WOOD SIDING","155 2ND ST","RICHMOND","94801-3446","155","538341009",,,,"CITY OF RICHMOND LOT 12 POR LOT 13 BLK 5","405.24","0","2ND ST","12000","2015-08-19T00:00:00.000","405.24",,,"2015-02-20T00:00:00.000","ALTERATION/REPAIR",,"BLD RESIDENTIAL",,"EXPIRED","0",,,"B","0","PARCEL","0",,,,"POINT (-122.367671 37.933483)",,
"B15-11471","OVERLAY ROOF  AT BACK OF HOUSE ONLY - COMP SHINGLES","630 18TH ST","RICHMOND","94801-2816","630","514280031",,,,"CITY OF RICHMOND LOT 4 POR 3 BLK 124","242.26","242.26","18TH ST","1000","2016-04-24T00:00:00.000","0",,"2015-10-27T00:00:00.000","2015-10-08T00:00:00.000","REROOF",,"BLD RESIDENTIAL",,"CANCELLED","0",,,"B","0","PARCEL","0",,,"2015-10-27T00:00:00.000","POINT (-122.352476 37.941066)",,"14"
"13-00825","KITCHEN FLOOR INSULATION AND REPLACING SUBFLOOR","30 QUAIL HILL RD","RICHMOND","94803-2834","30","420201036",,,,"T04281 L0036 B","225.81","225.81","QUAIL HILL RD","3000","2013-08-26T00:00:00.000","0",,"2013-02-19T00:00:00.000","2013-02-19T00:00:00.000","ALTERATION/REPAIR","2013-02-27T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2013-02-19T00:00:00.000","POINT (-122.313661 37.960387)","7","1"
"13-01780","SPRINKLER SYSTEMS:  74 HEADS","880 HARBOUR WAY","RICHMOND","94804-3613","880","560260050",,,,"T184PM32 L3","1187","1187","HARBOUR WAY","0","2013-11-30T00:00:00.000","0",,"2013-06-03T00:00:00.000","2013-04-24T00:00:00.000","FIRE EXTINGUISH",,"FD PLAN REVIEW FEES",,"ISSUED","0",,,"F","0","PARCEL","0",,,"2013-05-08T00:00:00.000","POINT (-122.360089 37.918437)",,"29"
"B15-11282","OTC:  TEMPORARY 150 KVA GENERATOR FOR SUPERHEAT UNIT AT SRU","841 CHEVRON WAY","RICHMOND","94801","841","561100043",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","331.15","321.77","CHEVRON WAY","5000","2016-05-08T00:00:00.000","9.38",,"2015-09-30T00:00:00.000","2015-09-21T00:00:00.000","EQUIP NEW","2015-11-10T00:00:00.000","BLD ELC INDUSTRIAL",,"FINALED","0","CHM08-001",,"B","0","ADDRESS","0",,,"2016-04-17T00:00:00.000","POINT (-122.390873 37.931244)","37","8"
"13-05160","PHOTOVOLTAIC SOLAR 4.7 KW","526 SEACLIFF PL","RICHMOND","94801-4124","526","560660051","13-05158",,,"T7502 L142","100","100","SEACLIFF PL","12000","2014-05-05T00:00:00.000","0","2013-11-05T00:00:00.000","2013-11-06T00:00:00.000","2013-11-04T00:00:00.000","SOLAR","2013-11-13T00:00:00.000","BLD ELC RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2013-11-06T00:00:00.000","POINT (-122.372905 37.910482)","8","3"
"B15-12088","REPLACE PATIO DOOR","3013 KEITH DR","RICHMOND","94803-2332","3013","431155033",,,,"TRACT 2203 253","380.69","380.69","KEITH DR","5589","2016-06-01T00:00:00.000","0",,"2015-12-04T00:00:00.000","2015-12-04T00:00:00.000","ALTERATION/REPAIR",,"BLD RESIDENTIAL",,"EXPIRED","0",,,"B","0","PARCEL","0",,,"2015-12-04T00:00:00.000","POINT (-122.295938 37.971743)",,"1"
"B15-12069","OTC:  REPLACE MOTOR PUMP 621A ADAPTOR","841 CHEVRON WAY","RICHMOND","94801","841","561100043",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","4040.9","3844.02","CHEVRON WAY","105000","2016-06-08T00:00:00.000","196.88",,"2015-12-03T00:00:00.000","2015-12-02T00:00:00.000","EQUIP REPAIR","2015-12-11T00:00:00.000","BLD INDUSTRIAL",,"FINALED","0","CHM08-001",,"B","0","ADDRESS","0",,,"2016-04-17T00:00:00.000","POINT (-122.390873 37.931244)","8","2"
"B15-10429","INSTALL 3.3 KW AC SOLAR ON ROOF.","540 25TH ST","RICHMOND","94804-1653","540","515150015",,,,"NICH MAC AVE CIV CEN LOTS 14 & 15 BLK 22","500","500","25TH ST","16945","2016-01-26T00:00:00.000","0",,"2015-07-09T00:00:00.000","2015-07-06T00:00:00.000","SOLAR","2015-07-30T00:00:00.000","BLD ELC RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-07-09T00:00:00.000","POINT (-122.344671 37.938899)","19","4"
