"a_employee_number","e_eeo_function","e_marital_status","e_gender","e_eeo_race","e_eeo_part_full_t","e_activity_status","e_inactive_date","e_terminated_code","e_terminated_date","a_bargain_primary","a_org_primary","a_project_primary","a_location_primary","a_location_p_desc","a_location_p_short","a_job_code_primary","a_job_class_descsh","a_job_class_desc","e_status","status_long_descriptor","e_hire_date","e_permanent_date","e_service_date","e_work_location","a_object_primary","e_orig_hire_date","e_adv_del","prem_white","prem_hawaiian","prem_black","prem_asian","prem_hispanic","prem_amerind"
"1872","01","Married","Female","Hispanic","F","Active",,,,"2000","01172015",,"17","FINANCE","FINANCE","2000","ACC MNGR","ACCOUNTING MANAGER","1","Full Time Permanent","2018-11-01T00:00:00.000","2006-05-25T00:00:00.000","1995-12-01T00:00:00.000","170","400002","2005-12-01T00:00:00.000","E","N","N","N","N","N","N"
"1875","15","Married","Female","Caucasian","F","Inactive","2010-08-31T00:00:00.000","100","2010-09-01T00:00:00.000","4000","01131013",,"13","CITY MANAGER","CITY MGR","4000","ADMIN CH","ADMINISTRATIVE CHIEF","1","Full Time Permanent","2006-01-03T00:00:00.000","2006-01-03T00:00:00.000","1996-01-03T00:00:00.000","130","400001","2006-01-03T00:00:00.000",,"N","N","N","N","N","N"
"1876","04","Married","Male","Black","F","Active",,,,"5000","01191021",,"19","POLICE","POLICE","5005","POL SERGEA","POLICE SERGEANT","1","Full Time Permanent","2011-03-13T00:00:00.000","2012-03-13T00:00:00.000","2004-02-02T00:00:00.000","190","400004","2006-01-02T00:00:00.000","E","N","N","Y","N","N","N"
"1877","01","Married","Female","Hispanic","F","Active",,,,"2000","01178015",,"17","FINANCE","FINANCE","2480","SEN BUYER","SENIOR BUYER","1","Full Time Permanent","2012-08-01T00:00:00.000","2007-01-03T00:00:00.000","2006-01-03T00:00:00.000","170","400002","2006-01-03T00:00:00.000","E","N","N","N","N","N","N"
"1878","04","Single","Female","Hispanic","F","Inactive","2018-04-15T00:00:00.000","200","2018-04-16T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","2006-06-12T00:00:00.000","2007-06-12T00:00:00.000","2006-06-12T00:00:00.000","190","400004","2006-01-05T00:00:00.000","E","N","N","N","N","N","N"
"1879","04","Married","Male","Caucasian","F","Active",,,,"5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","2006-06-12T00:00:00.000","2007-06-12T00:00:00.000","2006-06-12T00:00:00.000","190","400004","2006-01-05T00:00:00.000","E","N","N","N","N","N","N"
"1881","04","Married","Male","Caucasian","F","Inactive","2016-01-18T00:00:00.000","700","2016-01-19T00:00:00.000","4000","01191021",,"19","POLICE","POLICE","4105","POL CHIEF","POLICE CHIEF","1","Full Time Permanent","2006-01-17T00:00:00.000","2006-01-17T00:00:00.000","2006-01-17T00:00:00.000","190","400001","2006-01-17T00:00:00.000","E","N","N","N","N","N","N"
"1882",,"Widowed","Female","Caucasian",,"Pension","2014-05-22T00:00:00.000","D","2014-05-22T00:00:00.000","9100","65115090",,"96","POLICE MANAGEMENT PENSION","POL MGT P","9115","PLLT4 7.5+","POLICE LIEUTENENT 7.5+9% LONG","15","Retirees City Plan","2006-01-24T00:00:00.000",,"2006-01-24T00:00:00.000",,"400171","2006-01-24T00:00:00.000","P","N","N","N","N","N","N"
"1883","04","Married","Female","Black","F","Inactive","2017-09-12T00:00:00.000","700","2017-09-13T00:00:00.000","1000","50597921",,"19","POLICE","POLICE","1125","COM DSP II","COMMUNICATIONS DISPATCHER II","1","Full Time Permanent","2007-09-23T00:00:00.000","2009-03-23T00:00:00.000","2006-01-30T00:00:00.000","190","400003","2006-01-30T00:00:00.000","E","N","N","N","N","N","N"
"1884","15","Single","Female","Caucasian","F","Inactive","2011-06-14T00:00:00.000","400","2011-06-15T00:00:00.000","1000","12579541",,"27","EMPLOYMENT AND TRAINING","EMPL & TRN","1165","EMP PG SP","EMPLOYMENT PGM SPECIALIST II","1","Full Time Permanent","2006-02-01T00:00:00.000","2007-02-01T00:00:00.000","2006-02-01T00:00:00.000","270","400003","2006-02-01T00:00:00.000","P","N","N","N","N","N","N"
"1886","02","Single","Male","Black","T","Inactive","2008-11-26T00:00:00.000",,"2008-11-26T00:00:00.000","1500","01233631",,"23","PUBLIC WORKS DEPARTMENT","PW","1880","MNTAIDEII","MAINTENANCE AIDE II/III","11","Part Time Group III","2008-05-19T00:00:00.000",,"2008-05-19T00:00:00.000","330","400006","2008-05-19T00:00:00.000",,"N","N","N","N","N","N"
"1888","06",,"Female","Black","P","Inactive","2011-11-19T00:00:00.000","400","2011-10-20T00:00:00.000","1500","01253651",,"25","COMMUNITY SERVICES","COMM SRV","1660","REC PRG LD","RECREATION PGM LEADER G/IIA","9","Part Time 780-999 Hours","2006-02-06T00:00:00.000",,"2006-02-06T00:00:00.000","250","400006","2006-02-06T00:00:00.000","P","N","N","N","N","N","N"
"1890","09","Single","Female","Black","F","Inactive","2018-09-30T00:00:00.000","700","2018-10-01T00:00:00.000","1000","41141191",,"34","RICHMOND HSING AUTHORITY(RHA)","RHA","1230","HSG PS III","HOUSING PROGRAM SPECIALIST III","4","F.T.S. Probationary","2015-07-01T00:00:00.000","2007-02-16T00:00:00.000","2006-02-16T00:00:00.000","310","400003","2006-02-16T00:00:00.000","E","N","N","N","N","N","N"
"1892","09",,"Female","Black","F","Inactive","2011-07-05T00:00:00.000","700","2011-07-06T00:00:00.000","1000","81112091",,"34","RICHMOND HSING AUTHORITY(RHA)","RHA","1225","HSG PS II","HOUSING PROGRAM SPECIALIST II","1","Full Time Permanent","2006-02-16T00:00:00.000","2007-02-16T00:00:00.000","2006-02-16T00:00:00.000","310","400003","2006-02-16T00:00:00.000","P","N","N","N","N","N","N"
"1893","15","Married","Female","Caucasian","F","Inactive","2016-03-01T00:00:00.000","100","2016-03-02T00:00:00.000","1000","01241055",,"24","LIBRARY","LIBRARY","1275","LIBRN II","LIBRARIAN II","1","Full Time Permanent","2010-02-16T00:00:00.000","2010-08-16T00:00:00.000","2006-02-16T00:00:00.000","240","400003","2006-02-16T00:00:00.000","E","N","N","N","N","N","N"
"1896","15","Married","Female","Hispanic","F","Active",,,,"2000","15061219",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","2032","ASSOC ANAL","ASSOCIATE ADMIN ANALYST","1","Full Time Permanent","2016-03-01T00:00:00.000","2008-09-21T00:00:00.000","2006-02-22T00:00:00.000","160","400002","2006-02-22T00:00:00.000","E","N","N","N","N","Y","N"
"1897","10","Married","Male","Black","F","Inactive","2011-12-27T00:00:00.000","100","2011-12-28T00:00:00.000","2000","71103065",,"30","COMMUNITY & ECONOMIC DEPARTMEN","CED","2210","EC DV ADMS","ECONOMIC DEV ADMINISTRATOR","1","Full Time Permanent","2010-05-01T00:00:00.000","2007-03-06T00:00:00.000","1996-03-06T00:00:00.000","300","400002","2006-03-06T00:00:00.000",,"N","N","N","N","N","N"
"1898",,"Single","Male","Asian","T","Inactive","2010-03-16T00:00:00.000",,,"8000","01191021",,"19","POLICE","POLICE","8075","POL OFF","POLICE OFFICER","12","PERS Retiree <960 Hours","2010-03-01T00:00:00.000",,"2010-03-01T00:00:00.000","190","400006",,"P","N","N","N","N","N","N"
"1900","10","Single","Female","Indian","F","Inactive","2009-12-15T00:00:00.000","300","2009-12-16T00:00:00.000","2000","15061219",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","2390","PRIN PLNR","PRINCIPAL PLANNER","1","Full Time Permanent","2006-04-03T00:00:00.000","2007-03-06T00:00:00.000","2006-03-06T00:00:00.000","160","400002","2006-03-06T00:00:00.000",,"N","N","N","N","N","N"
"1902","04","Single","Male","Caucasian","F","Active",,,,"5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","2007-06-11T00:00:00.000","2008-06-11T00:00:00.000","2007-06-11T00:00:00.000","190","400004","2006-03-06T00:00:00.000","E","N","N","N","N","N","N"
"1904","15","Single","Male","Asian","P","Inactive","2016-10-31T00:00:00.000","700","2016-11-01T00:00:00.000","1500","01241055",,"24","LIBRARY","LIBRARY","1515","LIB AIDE","LIBRARY AIDE","7","Part Time < 1300 Hours","2008-06-30T00:00:00.000",,"2006-03-15T00:00:00.000","240","400008","2006-03-15T00:00:00.000","E","N","N","N","N","N","N"
"1906","02","Married","Male","Caucasian","F","Active",,,,"2000","01233631",,"23","PUBLIC WORKS DEPARTMENT","PW","2350","PRKS SUPV","PARKS SUPERVISOR","1","Full Time Permanent","2019-08-12T00:00:00.000","2007-04-03T00:00:00.000","2006-04-03T00:00:00.000","330","400002","2006-04-03T00:00:00.000","E","N","N","N","N","N","N"
"1908","06","Single","Male","Caucasian","F","Inactive","2018-01-31T00:00:00.000","100","2018-02-01T00:00:00.000","1000","01233631",,"23","PUBLIC WORKS DEPARTMENT","PW","1210","GARDENER","GARDENER","1","Full Time Permanent","2006-07-17T00:00:00.000","2009-07-17T00:00:00.000","2006-04-03T00:00:00.000","330","400003","2006-04-03T00:00:00.000","E","N","N","N","N","N","N"
"1909","04","Married","Male","Hispanic","F","Active",,,,"5000","01191021",,"19","POLICE","POLICE","5005","POL SERGEA","POLICE SERGEANT","1","Full Time Permanent","2018-08-12T00:00:00.000","2019-08-12T00:00:00.000","2006-09-06T00:00:00.000","190","400004","2006-04-09T00:00:00.000","E","N","N","N","N","N","N"
"1910","02","Single","Male","Black","P","Inactive","2011-01-09T00:00:00.000","400","2011-01-10T00:00:00.000","1500","01231031",,"23","PUBLIC WORKS DEPARTMENT","PW","1880","MNTAIDEII","MAINTENANCE AIDE II/III","11","Part Time Group III","2008-08-07T00:00:00.000",,"2008-08-07T00:00:00.000","233","400006","2008-08-07T00:00:00.000",,"N","N","N","N","N","N"
"1912","04","Single","Female","Hispanic","F","Inactive","2017-05-17T00:00:00.000","700","2017-05-18T00:00:00.000","1000","50597921",,"19","POLICE","POLICE","1125","COM DSP II","COMMUNICATIONS DISPATCHER II","1","Full Time Permanent","2013-07-24T00:00:00.000","2014-07-21T00:00:00.000","2009-08-03T00:00:00.000","190","400003","2006-04-06T00:00:00.000","E","N","N","N","N","N","N"
"1913","02","Single","Male","Black","P","Inactive","2009-02-23T00:00:00.000",,"2009-02-23T00:00:00.000","1500","50432131",,"23","PUBLIC WORKS DEPARTMENT","PW","1880","MNTAIDEII","MAINTENANCE AIDE II/III","11","Part Time Group III","2008-08-13T00:00:00.000",,"2008-08-13T00:00:00.000","233","400006","2006-04-10T00:00:00.000",,"N","N","N","N","N","N"
"1914","06","Single","Male","Hispanic","P","Inactive","2020-03-07T00:00:00.000","400","2020-01-31T00:00:00.000","1500","01233631",,"23","PUBLIC WORKS DEPARTMENT","PW","1880","MNTAIDEII","MAINTENANCE AIDE II/III","9","Part Time 780-999 Hours","2020-01-16T00:00:00.000",,,"230","400006",,"P","N","N","N","N","Y","N"
"1915","02","Married","Male","Hispanic","F","Inactive","2019-03-04T00:00:00.000","100","2018-12-16T00:00:00.000","1000","01229431",,"29","CAPITAL IMPROVEMENT DEPARTMENT","CAP IMP DE","1309","MNT WKR II","MAINTENANCE WORKER II","1","Full Time Permanent","2007-08-13T00:00:00.000","2008-08-13T00:00:00.000","2006-04-10T00:00:00.000","235","400003","2006-04-10T00:00:00.000","E","N","N","N","N","N","N"
"1918",,"Widowed","Female","Caucasian",,"Pension","2010-05-31T00:00:00.000","D","2010-06-10T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9225","FR CPT3 9","FIRE CAPTAIN 3 9%","15","Retirees City Plan","2006-04-26T00:00:00.000",,"2006-04-26T00:00:00.000",,"400171","2006-04-26T00:00:00.000","P","N","N","N","N","N","N"
"1919",,"Widowed","Female","Caucasian",,"Pension",,,,"9100","65115090",,"95","POLICE PENSION","POL PEN","9145","POL RET","POLICE RETIREE","15","Retirees City Plan","2006-05-07T00:00:00.000",,"2006-05-07T00:00:00.000",,"400171","2006-05-07T00:00:00.000","P","N","N","N","N","N","N"
"1921","06","Single","Male","Hispanic","F","Active",,,,"1000","01233631",,"23","PUBLIC WORKS DEPARTMENT","PW","1210","GARDENER","GARDENER","1","Full Time Permanent","2012-01-24T00:00:00.000","2007-11-01T00:00:00.000","2006-05-16T00:00:00.000","330","400003","2006-05-16T00:00:00.000","E","N","N","N","N","N","N"
"1922","06","Single","Female","Hispanic","P","Inactive","2020-03-07T00:00:00.000","700","2020-02-01T00:00:00.000","1500","01241055",,"24","LIBRARY","LIBRARY","1725","LB PAGE II","LIBRARY PAGE II G/IIB","10","Part Time <780 Hours","2006-04-25T00:00:00.000",,"2006-04-25T00:00:00.000","240","400006","2006-04-25T00:00:00.000","E","N","N","N","N","N","N"
"1923","06","Single","Male","Caucasian","P","Active",,,,"1500","01241055",,"24","LIBRARY","LIBRARY","1615","LIB AIDE","LIBRARY AIDE G/IIA","9","Part Time 780-999 Hours","2014-09-16T00:00:00.000",,"2006-04-29T00:00:00.000","240","400006","2006-04-29T00:00:00.000","E","N","N","N","N","N","N"
"1924","06","Single","Male","Caucasian","P","Inactive","2020-12-09T00:00:00.000","400","2020-11-06T00:00:00.000","1500","11233731",,"23","PUBLIC WORKS DEPARTMENT","PW","1880","MNTAIDEII","MAINTENANCE AIDE II/III","9","Part Time 780-999 Hours","2020-05-18T00:00:00.000","1999-12-31T00:00:00.000","2006-06-01T00:00:00.000","330","400006","2006-06-01T00:00:00.000","P","N","N","N","N","N","N"
"1926","15","Single","Female","Black","F","Active",,,,"4000","01131013",,"37","INTERNAL SERVICES PROGRAM","INTL SERV","4000","ADMIN CH","ADMINISTRATIVE CHIEF","1","Full Time Permanent","2018-06-01T00:00:00.000","2007-07-26T00:00:00.000","2006-07-26T00:00:00.000","130","400001","2006-05-22T00:00:00.000","E","N","N","N","N","N","N"
"1927","10","Married","Female","Hispanic","P","Inactive","2014-08-15T00:00:00.000","300","2014-08-16T00:00:00.000","2000","12031063",,"30","COMMUNITY & ECONOMIC DEPARTMEN","CED","2150","CM DV PG M","COM DEVELOPMENT PGM MANAGER","4","F.T.S. Probationary","2010-08-02T00:00:00.000","2009-08-15T00:00:00.000","1999-06-05T00:00:00.000","300","400002","2006-06-05T00:00:00.000","E","N","N","N","N","N","N"
"1928",,"Widowed","Female","Caucasian",,"Pension","2014-01-31T00:00:00.000","D","2014-01-16T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9221","FR CP3 4.F","FIRE CAPTAIN 3 4.5%F","15","Retirees City Plan","2006-06-08T00:00:00.000",,"2006-06-08T00:00:00.000",,"400171","2006-06-08T00:00:00.000","P","N","N","N","N","N","N"
"1929","04","Single","Male","Hispanic","F","Active",,,,"5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","2006-06-12T00:00:00.000","2007-09-11T00:00:00.000","2006-06-12T00:00:00.000","190","400004","2006-06-12T00:00:00.000","E","N","N","N","N","N","N"
"1934","12","Single","Male","Caucasian","F","Inactive","2009-07-01T00:00:00.000",,"2009-06-30T00:00:00.000","1000","15063619",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","1060","BLDG IN","BUILDING INSPECTOR","1","Full Time Permanent","2007-10-15T00:00:00.000","2009-04-21T00:00:00.000","2006-06-19T00:00:00.000","232","400003","2006-06-19T00:00:00.000",,"N","N","N","N","N","N"
"1936","02","Married","Male","Asian","P","Inactive","2009-02-05T00:00:00.000",,"2009-02-19T00:00:00.000","1500","01233631",,"23","PUBLIC WORKS DEPARTMENT","PW","1880","MNTAIDEII","MAINTENANCE AIDE II/III","11","Part Time Group III","2008-08-04T00:00:00.000",,"2008-08-04T00:00:00.000","330","400006","2008-08-04T00:00:00.000",,"N","N","N","N","N","N"
"1938",,"Married","Male","Caucasian","T","Inactive","2007-05-30T00:00:00.000",,,"8000","01191021",,"19","POLICE","POLICE","8075","POL OFF","POLICE OFFICER","12","PERS Retiree <960 Hours","2010-03-01T00:00:00.000",,"2010-03-01T00:00:00.000","190","400006",,"P","N","N","N","N","N","N"
"1940","04","Married","Male","Caucasian","F","Active",,,,"5500","01191021",,"19","POLICE","POLICE","5505","POL LIEUTN","POLICE LIEUTENANT","1","Full Time Permanent","2018-08-12T00:00:00.000","2019-08-12T00:00:00.000","2006-12-11T00:00:00.000","190","400004","2006-07-07T00:00:00.000","E","N","N","N","N","N","N"
"1941","12","Married","Male","Asian","F","Inactive","2011-03-13T00:00:00.000","500","2011-03-14T00:00:00.000","2000","15063619",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","2365","PLN CHK EN","PLAN CHECKING ENGINEER","1","Full Time Permanent","2007-03-01T00:00:00.000","2008-07-01T00:00:00.000","2006-07-10T00:00:00.000","232","400002","2006-07-10T00:00:00.000",,"N","N","N","N","N","N"
"1943","15","Single","Female","Caucasian","F","Inactive","2012-07-03T00:00:00.000","100","2012-07-04T00:00:00.000","4000","01151014",,"15","CITY ATTORNEY","CITY ATTY","4005","AST. CTY A","ASSISTANT CITY ATTORNEY","1","Full Time Permanent","2006-07-05T00:00:00.000","2006-07-05T00:00:00.000","2003-03-19T00:00:00.000","150","400001","2006-07-05T00:00:00.000",,"N","N","N","N","N","N"
"1948","06","Single","Male","Hispanic","P","Inactive","2015-09-13T00:00:00.000","400","2015-09-14T00:00:00.000","1500","01259051",,"25","COMMUNITY SERVICES","COMM SRV","1841","OFFCLKCASH","OFFICE CLERK-CASHIER G/III","11","Part Time Group III","2015-08-17T00:00:00.000","2015-03-20T00:00:00.000","2009-07-01T00:00:00.000","250","400006","2006-07-03T00:00:00.000","E","N","N","N","N","N","N"
"1950","15","Single","Male","Hispanic","T","Inactive","2009-07-21T00:00:00.000",,"2009-06-30T00:00:00.000","1500","71103065",,"30","COMMUNITY & ECONOMIC DEPARTMEN","CED","1700","ADMIN ST I","ADMN STUDENT INTERN G/IIB","10","Part Time <780 Hours","2006-07-05T00:00:00.000",,"2006-07-05T00:00:00.000","300","400006","2006-07-05T00:00:00.000",,"N","N","N","N","N","N"
"1951","06","Married","Male","Caucasian","F","Inactive","2014-10-03T00:00:00.000","700","2014-10-04T00:00:00.000","1000","01253951",,"25","COMMUNITY SERVICES","COMM SRV","1351","REC PRG CR","RECREATION PROGRAM COORDINATOR","1","Full Time Permanent","2006-07-24T00:00:00.000","2007-07-24T00:00:00.000","2006-07-24T00:00:00.000","250","400003","2006-07-24T00:00:00.000","E","N","N","N","N","N","N"
"1952","04","Single","Male","Asian","F","Inactive","2013-12-10T00:00:00.000","500","2013-12-11T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","2006-07-23T00:00:00.000","2007-10-23T00:00:00.000","2001-07-23T00:00:00.000","190","400004","2006-07-23T00:00:00.000","E","N","N","N","N","N","N"
"1953","15","Married","Male","Hispanic","F","Inactive","2021-01-22T00:00:00.000","100","2020-12-31T00:00:00.000","4000","01151014",,"15","CITY ATTORNEY","CITY ATTY","4140","SR AS CT A","SENIOR ASSISTANT CITY ATTORNEY","1","Full Time Permanent","2014-07-01T00:00:00.000","2006-07-24T00:00:00.000","1999-07-24T00:00:00.000","150","400001","2006-07-24T00:00:00.000","E","N","N","N","N","N","N"
"1955","03","Married","Male","Black","F","Inactive","2019-03-21T00:00:00.000","900","2018-12-21T00:00:00.000","1000","10335013",,"13","CITY MANAGER","CITY MGR","1325","PAR TRN DR","PARATRANSIT DRIVER","1","Full Time Permanent","2006-07-10T00:00:00.000","2007-07-10T00:00:00.000","2006-07-10T00:00:00.000","251","400003","2006-07-10T00:00:00.000","E","N","N","N","N","N","N"
"1957","06","Single","Female","Caucasian","P","Inactive","2008-08-19T00:00:00.000","400","2008-08-20T00:00:00.000","1500","01241055",,"24","LIBRARY","LIBRARY","1625","LB PAGE II","LIBRARY PAGE II G/IIA","9","Part Time 780-999 Hours","2006-07-12T00:00:00.000",,"2006-07-12T00:00:00.000","240","400006","2006-07-12T00:00:00.000",,"N","N","N","N","N","N"
"1959","06","Single","Female","Caucasian","T","Inactive","2008-10-01T00:00:00.000",,"2008-10-01T00:00:00.000","1500","01251051",,"25","COMMUNITY SERVICES","COMM SRV","1755","REC PRG AI","RECREATN PGM AIDE G/IIB","10","Part Time <780 Hours","2006-07-09T00:00:00.000",,"2006-07-09T00:00:00.000","250","400006","2006-07-09T00:00:00.000",,"N","N","N","N","N","N"
"1960","12","Married","Male","Hispanic","F","Inactive","2010-10-15T00:00:00.000","700","2010-10-16T00:00:00.000","2000","01234231",,"23","PUBLIC WORKS DEPARTMENT","PW","2410","PW STRTS S","PW STRTS MAINT SUPERINTENDENT","1","Full Time Permanent","2008-02-01T00:00:00.000","2009-02-01T00:00:00.000","2006-07-31T00:00:00.000","235","400002","2006-07-31T00:00:00.000",,"N","N","N","N","N","N"
"1965","02","Single","Male","Black","T","Inactive","2012-09-27T00:00:00.000","400","2012-09-28T00:00:00.000","1500","11233731",,"23","PUBLIC WORKS DEPARTMENT","PW","1880","MNTAIDEII","MAINTENANCE AIDE II/III","11","Part Time Group III","2012-03-19T00:00:00.000","9999-12-31T00:00:00.000","2008-10-27T00:00:00.000","330","400006",,,"N","N","N","N","N","N"
"1968","06","Single","Female","Black","P","Inactive","2008-09-01T00:00:00.000",,"2008-09-01T00:00:00.000","1500","01251051",,"25","COMMUNITY SERVICES","COMM SRV","1630","LIFEGUARD","LIFEGUARD G/IIA","9","Part Time 780-999 Hours","2007-04-23T00:00:00.000",,"2007-04-23T00:00:00.000","250","400006","2006-07-31T00:00:00.000",,"N","N","N","N","N","N"
"1969","15","Single","Male","Hispanic","T","Inactive","2009-03-25T00:00:00.000",,"2009-03-13T00:00:00.000","1500","01171115",,"17","FINANCE","FINANCE","1700","ADMIN ST I","ADMN STUDENT INTERN G/IIB","10","Part Time <780 Hours","2007-09-26T00:00:00.000",,"2006-08-07T00:00:00.000","170","400006","2006-08-07T00:00:00.000",,"N","N","N","N","N","N"
"1970","02","Married","Male","Hispanic","T","Inactive","2008-11-10T00:00:00.000",,"2008-11-10T00:00:00.000","1500","01233631",,"23","PUBLIC WORKS DEPARTMENT","PW","1880","MNTAIDEII","MAINTENANCE AIDE II/III","11","Part Time Group III","2008-10-27T00:00:00.000",,"2008-10-27T00:00:00.000","330","400006",,,"N","N","N","N","N","N"
"1973","03","Single","Female","Black","T","Active",,,,"1500","01191021",,"19","POLICE","POLICE","1770","SCL CRSG G","SCHOOL CROSSING GRD G/IIB","10","Part Time <780 Hours","2006-09-18T00:00:00.000",,"2006-09-18T00:00:00.000","190","400006","2006-09-18T00:00:00.000","E","N","N","N","N","N","N"
"1974","04","Single","Female","Black","F","Inactive","2021-01-22T00:00:00.000","100","2020-12-27T00:00:00.000","1000","01191021",,"19","POLICE","POLICE","1347","POL RCD SP","POLICE RECORDS SPECIALIST","1","Full Time Permanent","2006-10-08T00:00:00.000","2007-10-08T00:00:00.000","2006-10-08T00:00:00.000","190","400003","2006-10-08T00:00:00.000","E","N","N","N","N","N","N"
"1975","04","Single","Female","Hispanic","P","Inactive","2011-06-02T00:00:00.000","500","2011-05-10T00:00:00.000","1000","01191021",,"19","POLICE","POLICE","1343","POL OFFC T","POLICE OFFICER TRAINEE","4","F.T.S. Probationary","2010-08-30T00:00:00.000",,"2006-09-24T00:00:00.000","190","400004","2006-09-24T00:00:00.000",,"N","N","N","N","N","N"
"1976","05","Single","Male","Caucasian","F","Inactive","2017-01-23T00:00:00.000","700","2017-01-24T00:00:00.000","3000","01202022",,"20","FIRE","FIRE","3010","FIRE ENGR","FIRE ENGINEER","1","Full Time Permanent","2014-07-31T00:00:00.000","2008-04-10T00:00:00.000","2006-10-10T00:00:00.000","200","400005","2006-10-10T00:00:00.000","E","N","N","N","N","N","N"
"1977","05","Single","Male","Caucasian","F","Active","2020-04-27T00:00:00.000",,,"3000","01202022",,"20","FIRE","FIRE","3010","FIRE ENGR","FIRE ENGINEER","1","Full Time Permanent","2010-05-31T00:00:00.000","2008-04-10T00:00:00.000","2006-10-10T00:00:00.000","200","400005","2006-10-10T00:00:00.000","E","N","N","N","N","N","N"
"1978","05","Married","Male","Caucasian","F","Active",,,,"3000","01202022",,"20","FIRE","FIRE","3005","FIRE CAPT","FIRE CAPTAIN","1","Full Time Permanent","2010-06-01T00:00:00.000","2008-04-10T00:00:00.000","2006-10-10T00:00:00.000","200","400005","2006-10-10T00:00:00.000","E","N","N","N","N","N","N"
"1979","05","Married","Male","Asian","F","Active",,,,"3000","01202022",,"20","FIRE","FIRE","3005","FIRE CAPT","FIRE CAPTAIN","1","Full Time Permanent","2014-10-09T00:00:00.000","2008-04-10T00:00:00.000","2006-10-10T00:00:00.000","200","400005","2006-10-10T00:00:00.000","E","N","N","N","N","N","N"
"1980","05","Single","Male","Caucasian","F","Active",,,,"3000","01202022",,"20","FIRE","FIRE","3015","FIRE FIGHT","FIRE FIGHTER","1","Full Time Permanent","2007-01-20T00:00:00.000","2008-04-10T00:00:00.000","2006-10-10T00:00:00.000","200","400005","2006-10-10T00:00:00.000","E","N","N","N","N","N","N"
"1981","05","Single","Male","Caucasian","F","Active",,,,"3000","01202022",,"20","FIRE","FIRE","3010","FIRE ENGR","FIRE ENGINEER","1","Full Time Permanent","2013-09-30T00:00:00.000","2008-04-10T00:00:00.000","2006-10-10T00:00:00.000","200","400005","2006-10-10T00:00:00.000","E","N","N","N","N","N","N"
"1982","05","Single","Male","Caucasian","F","Active",,,,"3000","01202022",,"20","FIRE","FIRE","3010","FIRE ENGR","FIRE ENGINEER","1","Full Time Permanent","2010-05-31T00:00:00.000","2008-04-10T00:00:00.000","2006-10-10T00:00:00.000","200","400005","2006-10-10T00:00:00.000","E","N","N","N","N","N","N"
"1983","05","Married","Male","Black","F","Active",,,,"3000","01202022",,"20","FIRE","FIRE","3005","FIRE CAPT","FIRE CAPTAIN","1","Full Time Permanent","2013-08-01T00:00:00.000","2008-04-10T00:00:00.000","2006-10-10T00:00:00.000","200","400005","2006-10-10T00:00:00.000","E","N","N","N","N","N","N"
"1984","05","Married","Male","Asian","F","Active",,,,"3000","01202022",,"20","FIRE","FIRE","3010","FIRE ENGR","FIRE ENGINEER","1","Full Time Permanent","2007-01-20T00:00:00.000","2009-01-20T00:00:00.000","2006-10-10T00:00:00.000","200","400005","2006-10-10T00:00:00.000","E","N","N","N","N","N","N"
"1985","05","Married","Male","Caucasian","F","Active",,,,"3000","01202022",,"20","FIRE","FIRE","3005","FIRE CAPT","FIRE CAPTAIN","1","Full Time Permanent","2016-02-19T00:00:00.000","2008-04-10T00:00:00.000","2006-10-10T00:00:00.000","200","400005","2006-10-10T00:00:00.000","E","N","N","N","N","N","N"
"1986","05","Married","Male","Caucasian","F","Active",,,,"3500","01202022",,"20","FIRE","FIRE","3500","BAT CHF","BATTALION CHIEF","1","Full Time Permanent","2014-01-16T00:00:00.000","2010-11-27T00:00:00.000","2006-10-10T00:00:00.000","200","400005","2006-10-10T00:00:00.000","E","N","N","N","N","N","N"
"1987","05","Single","Male","Black","F","Inactive","2011-09-30T00:00:00.000","600","2011-10-01T00:00:00.000","3000","01202022",,"20","FIRE","FIRE","3015","FIRE FIGHT","FIRE FIGHTER","1","Full Time Permanent","2007-01-20T00:00:00.000","2008-04-10T00:00:00.000","2007-01-20T00:00:00.000","200","400005","2006-10-10T00:00:00.000",,"N","N","N","N","N","N"
