"application_number","form_version","form_pdf","application_status","application_nickname","filing_window","applicant_name","billed_entity_address","billed_entity_city","billed_entity_state","billed_entity_zip_code","billed_entity_zip_code_ext","billed_entity_number","fcc_registration_number","applicant_type","applicant_subtype","contact_name","contact_phone","contact_email","consulting_firm","total_student_count","urban_rural_status","selected_members_entity_data","total_count_of_selected_members","unmet_student_needs_1","unmet_student_needs_2","unmet_student_needs_3","unmet_student_needs_4","unmet_student_needs_5","unmet_student_needs_6","unmet_student_needs_7","unmet_student_needs_8","unmet_student_needs_9","unmet_student_needs_10","unmet_student_needs_11","unmet_student_needs_12","total_funding_commitment_request_amount","certified_datetime","window_status","last_updated_datetime","funding_request_number","funding_request_status","funding_request_nickname","service_type","agreement_contract_type","service_provider_name","service_provider_identification_number","service_start_date","service_end_date","invoicing_method","new_construction_self_provisioned_network","funding_request_narrative","frn_recurring_charges","frn_one_time_charges","frn_total_charges","frn_approved_amount","recipients_of_service_entity_data","frn_total_count_of_recipients_of_service","invoice_deadline_date","service_delivery_date","obligation_file","fcdl_date","fcdl_comment_for_frn","frn_authorized_disbursement","frn_line_id","product_type","product_make","product_model","connection_type","bandwidth_download","bandwidth_upload","firewall_included","network_equipment_type","network_equipment_make_model","monthly_recurring_unit_cost","monthly_quantity","line_id_months_of_service","line_total_recurring_costs","one_time_unit_cost","one_time_unit_quantity","line_total_one_time_costs","line_total_cost"
"ECF202111309","Current",,"Committed","FY21-ECF-Ypsilanti","ECF Window 1","YPSILANTI COMMUNITY SCHOOLS","1885 PACKARD ROAD","YPSILANTI","MI","48197",,"16072098","0007573363","School District",,"Robert Rice","810-923-9290","bob@triple-r.us","{TRIPLE R CONSULTANTS|16055924}","3462","Urban",,,"2550","1543","1500","770","357","357","351","300","0","0","0","0","193232","2021-08-13T11:43:28.000","In Window","2021-11-08T13:19:59.000","ECF2190016200","Funded","ECF-Equipment-iPads","Equipment","Contract","APPLE INC.",,"2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"iPads for students.","0","41024.5","41024.5","41024.5",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","The amount of the funding request was changed from $42,949.50 to $41,024.50 to remove the ineligible product: Jamf School for macOS, iOS and tvOS lifetime license.","0","1","Tablets","Apple","iPad 10.2"" 32GB",,,,,,,"0","0","0","0","372.95","110","41024.5","41024.5"
"ECF202102803","Current",,"Committed","Redhill ECF 21-22","ECF Window 1","RED HILL COMM SCHOOL DIST 10","1250 JUDY AVE","BRIDGEPORT","IL","62417","1321","136548","0002810554","School District","Public School District","Tamara Parker","618-945-2521 Ext. 3118","tjparker@cusd10.org",,"1045","Rural",,,"200","100","643","200","10","10","200","20","0","0","0","5","106047.6","2021-08-12T17:27:24.000","In Window","2021-11-08T13:19:59.000","ECF2190017653","Funded","Student and Teacher Devices","Equipment","Non-Contracted","TRAFERA, LLC","143052823","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"250 touch screen devices to replace end-of-life devices for the 2021-2022 school year.  These touch screen devices will replace 200 student devices and 50 staff devices that are end-of-life.","0","99750","99750","99750",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","Approved as submitted.","99750","1","Laptops","HP","11 MK G9 EE CBK MT8183C 4GB/32GB TS",,,,,,,"0","0","0","0","399","250","99750","99750"
"ECF222119142","Current",,"Committed","Brinkley Schools","ECF Window 2","BRINKLEY SCHOOL DISTRICT","814 S MAIN ST","BRINKLEY","AR","72021",,"139478","0001717412","School District","Public School District","Shane Comer","870-734-5000","scomer@btigers.org","{E-RATE CENTRAL|16060891}","472","Rural",,,"81","30","30","103","30","30","200","0","0","0","0","0","78026","2021-10-13T14:59:48.000","In Window","2022-01-10T15:26:38.000","ECF2190032114","Funded","Chromebooks","Equipment","Non-Contracted","ITSAVVY LLC","143034186","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)",,"This request is for Chromebook Devices for students to use for educationial purposes.  Students will use these chromebooks for daily learning, studying, and participating in their K12 Education.","0","78026","78026","78026",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","7","2022-01-10T00:00:00.000","Approved as submitted.","0","1","Laptops","Chromebooks","100e 3rd Gen Chromebook 3015Ce 4gb 32gb 11.6 gray Chrome OS",,,,,,,"0","0","0","0","390.13","200","78026","78026"
"ECF202111364","Current",,"Committed","2021 ECF Torah Day School","ECF Window 1","TORAH DAY SCHOOL OF PHOENIX","1118 W GLENDALE AVE","PHOENIX","AZ","85021",,"16073263","0023391212","School","Private School","Gaby Freidman","602-374-3062","gmfriedman@gmail.com","{SIMPLY SAFE, LLC|17018493}","346","Urban",,,"330","150","150","0","0","0","330","150","150","0","0","0","187967.4","2021-08-11T15:07:46.000","In Window","2021-11-08T13:19:59.000","ECF2190016218","Funded","Chromebook","Equipment","Non-Contracted","SOLUTION PARTNER, LLC",,"2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Chromebooks","0","128775.9","128775.9","128775.9",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","Approved as Submitted.","0","1","Laptops","Dell","3100",,,,,,,"0","0","0","0","382.28","330","126152.4","126152.4"
"ECF202111364","Current",,"Committed","2021 ECF Torah Day School","ECF Window 1","TORAH DAY SCHOOL OF PHOENIX","1118 W GLENDALE AVE","PHOENIX","AZ","85021",,"16073263","0023391212","School","Private School","Gaby Freidman","602-374-3062","gmfriedman@gmail.com","{SIMPLY SAFE, LLC|17018493}","346","Urban",,,"330","150","150","0","0","0","330","150","150","0","0","0","187967.4","2021-08-11T15:07:46.000","In Window","2021-11-08T13:19:59.000","ECF2190016218","Funded","Chromebook","Equipment","Non-Contracted","SOLUTION PARTNER, LLC",,"2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Chromebooks","0","128775.9","128775.9","128775.9",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","Approved as Submitted.","0","2","Taxes and Reasonable Charges","Shipping","Shipping",,,,,,,"0","0","0","0","7.95","330","2623.5","2623.5"
"ECF202111364","Current",,"Committed","2021 ECF Torah Day School","ECF Window 1","TORAH DAY SCHOOL OF PHOENIX","1118 W GLENDALE AVE","PHOENIX","AZ","85021",,"16073263","0023391212","School","Private School","Gaby Freidman","602-374-3062","gmfriedman@gmail.com","{SIMPLY SAFE, LLC|17018493}","346","Urban",,,"330","150","150","0","0","0","330","150","150","0","0","0","187967.4","2021-08-11T15:07:46.000","In Window","2021-11-08T13:19:59.000","ECF2190016283","Funded","Hotspots","Equipment","Non-Contracted","KAJEET, INC.","143034849","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)",,"Kajeet Hotspots","0","14245.5","14245.5","14245.5",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","Approved as Submitted.","14245.5","1","Wi-Fi hotspots","SmartSpot","SSV400",,,,,,,"0","0","0","0","94.97","150","14245.5","14245.5"
"ECF202105021","Current",,"Committed","ECF1-Overton-service and equip","ECF Window 1","OVERTON INDEP SCHOOL DISTRICT","501 E HENDERSON ST","OVERTON","TX","75684",,"140704","0014186506","School District","Public School District","Jessica Olsen","516-801-7829","jolsen@e-ratecentral.com","{E-RATE CENTRAL|16060891}","502","Rural",,,"100","35","35","100","35","35","51","35","0","0","0","0","23325","2021-08-04T13:39:37.000","In Window","2021-09-24T12:35:02.000","ECF2190006402","Funded","Hotspot service","Services","Non-Contracted","VERIZON WIRELESS (CELLCO PARTNERSHIP)","143000677","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)","No","The District is requesting (35) hotspot service for students with unmet needs at home.","4200","0","4200","4200",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","Approved as Submitted.","0","1",,,,"Mobile Broadband","4000","4000","No",,,"10","35","12","4200","0","0","0","4200"
"ECF202112594","Original","http://publicdata.usac.org/SL/Prd/Form471ECF/353442/ECF202112594/Original/USAC_ECF_FCC_FORM_471_APPLICATION_ECF202112594_CERTIFIED.pdf","Certified","Cellular Modem/Router","ECF Window 1","KENOSHA PUBLIC LIBRARY","812 56TH STREET","KENOSHA","WI","53140","3735","157900","0011805017","Library System","Public Library System","Maxwell Lutticken","262-564-6352","mlutticken@mykpl.info",,,"Urban",,,,,,,,,,,,,,,"9496.6","2021-08-13T14:11:44.000","In Window","2021-08-13T14:11:48.000","ECF2190019074","Pending","Cellular Modem/Router","Equipment","Contract","DH WIRELESS SOLUTIONS",,"2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Cellular Modem/Router for out Outreach Services vehicles to serve underserved areas.","0","9496.6","9496.6",,,,,,,,,,"1","Modem/Router combined","Cradlepoint","R1900",,,,,,,"0","0","0","0","2374.15","4","9496.6","9496.6"
"ECF202114016","Current",,"Committed","Form 471 - ECF FY 2021-2022","ECF Window 1","SOUTHWESTERN EDUCATIONAL SOCIETY (SESO)","CARRETERA 108, KM. 3.2, CAMINO PITILLO P O BOX 40","MAYAGUEZ","PR","00681",,"199986","0016099947","School","Private School","Wanda Ayala","787-834-2150","wtorres@sesolion.com",,"570","Rural",,,"104","129","233","0","0","0","104","129","233","0","0","0","139516.15","2021-08-13T11:34:06.000","In Window","2021-10-25T14:51:26.000","ECF2190021920","Funded","ECF FY 2021-2022 - Services","Services","Contract","A NEW VISION IN EDUCATIONAL SERVICES & MATERIALS (NEVESEM)","143022659","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","We are requesting the monthly recurring LTE Unlimited Data Mobile cost for 129 hotspots to serve Students and teachers that otherwise would not have sufficient access to the internet.","77322.6","0","77322.6","77322.6",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","3","2021-10-25T00:00:00.000","Approved as submitted.","36582.74","1",,,,"Mobile Broadband","50","10","No",,,"49.95","129","12","77322.6","0","0","0","77322.6"
"ECF202114086","Current",,"Committed","EPC471WBSD21-W1","ECF Window 1","WOODBURN SCHOOL DISTRICT 103","1390 MERIDIAN DRIVE","WOODBURN","OR","97071",,"144869","0012264909","School District","Charter School District,Public School District","Gina Boyes","503-540-4490 Ext. 4490","gina.boyes@wesd.org","{WILLAMETTE ESD|16062345},{EDIMENSION LLC|16043582}","5558","Urban",,,"1500","600","1500","600","250","300","300","100","100","0","0","0","74373.96","2021-08-13T16:17:33.000","In Window","2021-10-12T13:21:16.000","ECF2190022046","Funded","T- Mobile MRC for Bandwidth","Services","Non-Contracted","T-MOBILE USA, INC.","143026181","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","WOODBURN SCHOOL DISTRICT 103 seeks funding for monthly recurring charges for its hotspot broadband, as well as, Lenovo Chromebooks and Tablets (that have their own built-in Wi-Fi connection) to connect students and teachers for distance learning.","37955.76","23.2","37978.96","37978.96",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","Approved as submitted.","0","1",,,,"Mobile Broadband","10","10","No",,,"30.1","20","12","7224","0","0","0","7224"
"ECF202111513","Current",,"Committed","SDSD_ECF_2021-22","ECF Window 1","SOUTH DELTA SCHOOL DISTRICT","106 ATHLETIC DRIVE","ROLLING FORK","MS","39159",,"128635","0012066734","School District","Public School District","Randy Scott","662-873-6225","rscott@southdelta.k12.ms.us",,"759","Rural",,,"759","759","759","759","50","50","60","522","682","0","0","0","115560.67","2021-08-13T14:45:27.000","In Window","2021-11-08T13:19:59.000","ECF2190019276","Funded","SDSD_ECF_BusModems","Services","Contract","CELLULAR SOUTH, INC.","143000428","2021-11-08T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)","No","Bus Modems for Student Remote Learning.","2951.82","0","2951.82","2951.82",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","The amount of the funding request was changed from $3,039.20 to $2,951.82 to reflect the correct number of months of service. based on the service start date.","0","1",,,,"Mobile Broadband","300","50","No",,,"37.99","10","7.77","2951.82","0","0","0","2951.82"
"ECF202111513","Current",,"Committed","SDSD_ECF_2021-22","ECF Window 1","SOUTH DELTA SCHOOL DISTRICT","106 ATHLETIC DRIVE","ROLLING FORK","MS","39159",,"128635","0012066734","School District","Public School District","Randy Scott","662-873-6225","rscott@southdelta.k12.ms.us",,"759","Rural",,,"759","759","759","759","50","50","60","522","682","0","0","0","115560.67","2021-08-13T14:45:27.000","In Window","2021-11-08T13:19:59.000","ECF2190021761","Funded","SDSD_Renewal_Taxes","Services","Contract","CELLULAR SOUTH, INC.","143000428","2021-10-20T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)","No","Taxes for Hotspot renewal.","142.63","0","142.63","142.63",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","The amount of the funding request was changed from$153.00 to $142.63, to reflect the correct number of months of service. based on the service start date.","0","1",,,,"Taxes and Reasonable Charges","150","50","No",,,"0.34","50","8.39","142.63","0","0","0","142.63"
"ECF202111513","Current",,"Committed","SDSD_ECF_2021-22","ECF Window 1","SOUTH DELTA SCHOOL DISTRICT","106 ATHLETIC DRIVE","ROLLING FORK","MS","39159",,"128635","0012066734","School District","Public School District","Randy Scott","662-873-6225","rscott@southdelta.k12.ms.us",,"759","Rural",,,"759","759","759","759","50","50","60","522","682","0","0","0","115560.67","2021-08-13T14:45:27.000","In Window","2021-11-08T13:19:59.000","ECF2190021824","Funded","SDSD_Add_HS__Taxes","Services","Contract","CELLULAR SOUTH, INC.","143000428","2021-09-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)","No","Additional Hotspot taxes.","1570.8","0","1570.8","1570.8",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","Approved as submitted.","0","1",,,,"Taxes and Reasonable Charges","150","50","No",,,"0.34","462","10","1570.8","0","0","0","1570.8"
"ECF202111516","Current",,"Committed","Pinelands RSD_FY21ECF","ECF Window 1","PINELANDS REG SCHOOL DISTRICT","P.O. BOX 248, 520 NUGENTOWN RD","LITTLE EGG HARBOR","NJ","08087",,"123294","0007515968","School District","Public School District","Vincent LaForgia","973-200-4815","vince@erateconsulting.com","{E-RATE CONSULTING INC.|16043594},{E2E EXCHANGE, LLC|16043595}","1522","Rural",,,"0","1300","0","1500","150","150","605","100","0","0","0","0","212948.25","2021-08-13T10:35:59.000","In Window","2022-05-24T06:55:58.000","ECF2190016657","Funded","Teacher Devices 2","Equipment","Non-Contracted","APPLE",,"2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Teacher devices","0","8000","8000","8000",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","Approved as submitted.","0","1","Laptops","Apple","MacBook Air",,,,,,,"0","0","0","0","400","20","8000","8000"
"ECF202111539","Current",,"Committed","WPL Mobile Wi-Fi Connectivity","ECF Window 1","WOODBRIDGE PUBLIC LIBRARY","GEORGE FREDERICK PLAZA","WOODBRIDGE","NJ","07095",,"122773","0011955226","Library System","Public Library System","Monica Eppinger","732-634-4450 Ext. 7099","meppinger@woodbridgelibrary.org","{E-RATE CONSULTING INC.|16043594},{FUNDS FOR LEARNING|16024808}",,"Urban",,,,,,,,,,,,,,,"1148","2021-08-11T16:35:23.000","In Window","2021-11-08T13:19:59.000","ECF2190016631","Cancelled","FY 2022 Mobile Wi-Fi","Equipment","Contract","T-MOBILE USA, INC.","143026181","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Four wi-fi hotspots that would travel with Pop Up Libraries, senior center visits, health center visits with a librarian who would also bring out tablets and laptops for use, demonstration and instruction. 

The worldwide pandemic COVID-19 caused public libraries in the United States to close in March of 2020.  New Jersey libraries were closed by the Governor’s Office by an Executive Order that addressed nonessential services.  It was the experience of Woodbridge Township librarians who remained in place while the libraries were closing down that phones continued to ring with calls from patrons who needed to file unemployment forms online, and register for other essential services that had become accessible only online as vital public service offices closed.  

Woodbridge Public Library seeks to enhance a partnership of library services with food pantries, which were deemed essential, to supply a package of information to the food pantries with library-provided Internet service and a schedule of library staff who can assist or manage the service and informational questions as needed in order to connect newly vulnerable residents as well as food insecure residents with free connectivity to secure social, economic, informational and educational resources.","1148","0","1148","0",,,,,"4","2021-11-08T00:00:00.000","This FRN was canceled in order to change the service type.  The new FRN for Wi-Fi Hotspots services is ECF2190033486.","0","1","Wi-Fi hotspots","Franklin - Library Plan","T-9 - 4G",,,,,,,"28.7","4","10","1148","0","0","0","1148"
"ECF202114086","Current",,"Committed","EPC471WBSD21-W1","ECF Window 1","WOODBURN SCHOOL DISTRICT 103","1390 MERIDIAN DRIVE","WOODBURN","OR","97071",,"144869","0012264909","School District","Charter School District,Public School District","Gina Boyes","503-540-4490 Ext. 4490","gina.boyes@wesd.org","{WILLAMETTE ESD|16062345},{EDIMENSION LLC|16043582}","5558","Urban",,,"1500","600","1500","600","250","300","300","100","100","0","0","0","74373.96","2021-08-13T16:17:33.000","In Window","2021-10-12T13:21:16.000","ECF2190022046","Funded","T- Mobile MRC for Bandwidth","Services","Non-Contracted","T-MOBILE USA, INC.","143026181","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","WOODBURN SCHOOL DISTRICT 103 seeks funding for monthly recurring charges for its hotspot broadband, as well as, Lenovo Chromebooks and Tablets (that have their own built-in Wi-Fi connection) to connect students and teachers for distance learning.","37955.76","23.2","37978.96","37978.96",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","Approved as submitted.","0","2",,,,"Mobile Broadband","10","10","No",,,"20.21","100","12","24252","0","0","0","24252"
"ECF202114086","Current",,"Committed","EPC471WBSD21-W1","ECF Window 1","WOODBURN SCHOOL DISTRICT 103","1390 MERIDIAN DRIVE","WOODBURN","OR","97071",,"144869","0012264909","School District","Charter School District,Public School District","Gina Boyes","503-540-4490 Ext. 4490","gina.boyes@wesd.org","{WILLAMETTE ESD|16062345},{EDIMENSION LLC|16043582}","5558","Urban",,,"1500","600","1500","600","250","300","300","100","100","0","0","0","74373.96","2021-08-13T16:17:33.000","In Window","2021-10-12T13:21:16.000","ECF2190022046","Funded","T- Mobile MRC for Bandwidth","Services","Non-Contracted","T-MOBILE USA, INC.","143026181","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","WOODBURN SCHOOL DISTRICT 103 seeks funding for monthly recurring charges for its hotspot broadband, as well as, Lenovo Chromebooks and Tablets (that have their own built-in Wi-Fi connection) to connect students and teachers for distance learning.","37955.76","23.2","37978.96","37978.96",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","Approved as submitted.","0","3",,,,"Mobile Broadband","10","10","No",,,"15","32","12","5760","0","0","0","5760"
"ECF202102350","Current",,"Committed","ECF Baraboo 2021-22 #3(BugTussel)","ECF Window 1","BARABOO SCHOOL DISTRICT","101 2ND AVE","BARABOO","WI","53913","2418","133053","0005227657","School District","Public School District","Matt Pelland","608-355-4695","mpelland@barabooschools.net",,"3162","Rural",,,"958","134","89","958","134","89","675","45","45","0","0","0","2024.55","2021-07-12T16:29:34.000","In Window","2021-10-12T13:21:16.000","ECF2190002405","Funded","Cell Hotspots (Bugtussel)","Services","Contract","BUG TUSSEL WIRELESS, LLC","143048047","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)","No","We are looking to support 45 of our families that are in need of additional internet(broadband) services.  We have pinpointed 15 families at our Middle School and 30 families at our high school that have poor/non existent internet thought our needs assessment during the pandemic.  We will only need 5 hotspots from BugTussel and use another vendor(bugtussel) for the remaining 5.","2024.55","0","2024.55","2024.55",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","Approved as submitted.","1574.65","1",,,,"Mobile Broadband","4","4","No",,,"44.99","5","9","2024.55","0","0","0","2024.55"
"ECF202114086","Current",,"Committed","EPC471WBSD21-W1","ECF Window 1","WOODBURN SCHOOL DISTRICT 103","1390 MERIDIAN DRIVE","WOODBURN","OR","97071",,"144869","0012264909","School District","Charter School District,Public School District","Gina Boyes","503-540-4490 Ext. 4490","gina.boyes@wesd.org","{WILLAMETTE ESD|16062345},{EDIMENSION LLC|16043582}","5558","Urban",,,"1500","600","1500","600","250","300","300","100","100","0","0","0","74373.96","2021-08-13T16:17:33.000","In Window","2021-10-12T13:21:16.000","ECF2190022046","Funded","T- Mobile MRC for Bandwidth","Services","Non-Contracted","T-MOBILE USA, INC.","143026181","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","WOODBURN SCHOOL DISTRICT 103 seeks funding for monthly recurring charges for its hotspot broadband, as well as, Lenovo Chromebooks and Tablets (that have their own built-in Wi-Fi connection) to connect students and teachers for distance learning.","37955.76","23.2","37978.96","37978.96",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","Approved as submitted.","0","4",,,,"Mobile Broadband","10","10","No",,,"29.99","2","12","719.76","0","0","0","719.76"
"ECF202112701","Current",,"Committed","2021 ECF Device 471","ECF Window 1","IDA PUBLIC SCHOOLS","3145 PRAIRIE ST","IDA","MI","48140","9702","130887","0011899663","School District","Public School District","Ryan Kisonas","734-269-9003 Ext. 5005","kisonas@idaschools.org",,"1442","Rural",,,"213","0","58","648","0","206","648","0","206","0","0","0","83210","2021-08-13T11:57:12.000","In Window","2021-09-24T12:35:02.000","ECF2190020879","Funded","2021 ECF Dell CAD Device FRN","Equipment","Non-Contracted","PRESIDIO NETWORKED SOLUTIONS GROUP LLC","143005378","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Dell Laptop Computers for Students - CAD Lab Laptop.  These laptops are more powerful and better suited for CAD programs.  These laptops will be on a loaned-out as needed for remote learning purposes.  These will be available for HS students enrolled in CAD or CAD related programs.","0","6000","6000","6000",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","The funding request amount for Connected Device was reduced from $728 per connected device to $400.00 per connected device to remove the amount that exceeds the cap amount.","6000","1","Laptops","Dell","Latitude 5320",,,,,,,"0","0","0","0","400","15","6000","6000"
"ECF202103110","Current",,"Committed","FY 2021 ECF","ECF Window 1","CENTRAL CITY PUBLIC LIBRARY","1604 15TH AVE","CENTRAL CITY","NE","68826","1806","138758","0014198147","Library","Public Library","Sara Lee","308-946-2512","saraleedivalibrarian@gmail.com",,,"Rural",,,,,,,,,,,,,,,"6880","2021-07-16T13:51:58.000","In Window","2022-07-05T14:54:33.000","ECF2190003260","Funded","FY 2021 ECF","Equipment","Non-Contracted","APPLE INC.","143052953","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"We are requesting reimbursement for Apple tablets and for Windows laptops.  The items have not been purchased yet.  We're waiting for our funding to be approved.","0","3440","3440","3440",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","Approved as submitted.","2594","4","Taxes and Reasonable Charges","Dell","Inspiron",,,,,,,"1","0","0","0","0","1","0","0"
"ECF202111649","Current",,"Committed","ARUSD_ECF_2021_471_TMOB&OmniPro LLC","ECF Window 1","ALUM ROCK UNION ELEM SCH DIST","2930 GAY AVE","SAN JOSE","CA","95127","2322","144330","0013335112","School District","Public School District","Jose Chavez","408-928-6911","jose.chavez@arusd.org",,"9905","Urban",,,"8900","4200","4200","8800","4200","4200","8500","4000","4000","0","0","0","1906713.75","2021-08-12T17:32:56.000","In Window","2021-11-08T13:19:59.000","ECF2190019888","Funded","ARUSD_EFC_2021-22_T-Mobile","Services","Contract","T-MOBILE USA, INC.","143026181","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","Mobile broadband service for students.","720000","0","720000","720000",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","Approved as submitted.","0","1",,,,"Mobile Broadband","150","50","Yes",,,"20","3000","12","720000","0","0","0","720000"
"ECF202103110","Current",,"Committed","FY 2021 ECF","ECF Window 1","CENTRAL CITY PUBLIC LIBRARY","1604 15TH AVE","CENTRAL CITY","NE","68826","1806","138758","0014198147","Library","Public Library","Sara Lee","308-946-2512","saraleedivalibrarian@gmail.com",,,"Rural",,,,,,,,,,,,,,,"6880","2021-07-16T13:51:58.000","In Window","2022-07-05T14:54:33.000","ECF2190034380","Funded","Dell Devices","Equipment","Non-Contracted","DELL MARKETING LP","143004340","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Dell Devices","0","3440","3440","3440",,,"2023-06-30T00:00:00.000","2023-06-30T00:00:00.000",,,,"3382.43","1","Laptops","Dell","Inspiron 15 TGL",,,,,,,"0","0","0","0","400","4","1600","1600"
"ECF202104856","Current",,"Committed","Hotspots","ECF Window 1","BETTENDORF COMM SCHOOL DIST","3311 18TH STREET, PO BOX 1150","BETTENDORF","IA","52722",,"132679","0002568640","School District","Public School District","Sean McGinn","563-359-3681 Ext. 3031","smcginn@bettendorf.k12.ia.us",,"4638","Urban",,,"0","137","236","1146","0","191","0","150","0","0","0","0","29152.5","2021-08-03T11:19:56.000","In Window","2022-07-05T14:54:33.000","ECF2190005329","Funded","Hotspots","Services","Non-Contracted","VERIZON BUSINESS GLOBAL LLC","143001197","2021-08-23T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)","No","We have 100 hotspots for which we need data plans. We also have 50 old hotspots that need data plans.","23152.5","0","23152.5","23152.5",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","The amount of the funding request was changed from $24,750.00 to $23,152.50 to reflect the correct number of months of service; based on the service start date.","1254.63","1",,,,"Mobile Broadband","150","50","No",,,"15","150","10.29","23152.5","0","0","0","23152.5"
