"program","application_number","funding_year","hcp_number","hcp_name","status","applicant_type","site_consortium_name","site_address_line_1","site_address_line_2","site_city","site_county","site_state","site_zip_code","participating_site_locations","contact_first_name","contact_middle_initial","contact_last_name","contact_phone","contact_email","posting_start_date","allowable_contract_start_date","posting_end_date","number_of_days_posted","expected_bid_evaluation_period","requested_contract_period","request_for_services","cat_expense_leased_ind","cat_expense_equipment_ind","cat_expense_leased_cons","cat_expense_equipment_cons","cat_expense_design_cons","cat_expense_infrast_cons","cat_expense_mgmt_cons","rfp_submitted","link_to_fcc_form_pdf","mail_contact_first_name","mail_contact_middle_initial","mail_contact_last_name","mail_contact_organization_name","mail_contact_phone","mail_contact_fax","mail_contact_email","mail_address_line_1","mail_address_line_2","mail_city","mail_state","mail_zip","hcp_fcc_registration_number","mad","description_of_services_requested","rfp_1","rfp_2","rfp_3","rfp_4","rfp_5","rfp_6","rfp_7","rfp_8","rfp_9","rfp_10","additional_document_1","additional_document_2","additional_document_3","additional_document_4","additional_document_5","additional_document_6","additional_document_7","additional_document_8","additional_document_9","additional_document_10"
"Telecom","43185866","2018","17153","Aurora Health Care - Ripon","APPROVED","INDIVIDUAL",,"1242 W FOND DU LAC ST",,"RIPON",,"WI","54971",,"Debbie","A","Fuerstenberg","(414) 647-6488","debbie.fuerstenberg@aurora.org","2018-03-15","2018-04-13","2018-04-12","28","5","up to three years","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3187488","Candace",,"DeGraff","FiberUtilities Group, LLC","(319) 297-6913",,"cdegraff@fiberutilities.com","222 3rd Ave SE","Suite 500","Cedar Rapids","IA","52401","0017333972","84",,,,,,,,,,,,,,,,,,,,,
"HCF","100034788","2019","11178","Perham Health and Clinic","APPROVED","INDIVIDUAL",,"1000 Coney Street W",,"Perham","Otter Tail","MN","56573",,"Camelia",,"Rogers","(703) 986-3586","rhc-hcf@telehealthfundingconnection.com","2019-05-02","2019-05-31","2019-05-30","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1394552",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100052194","2022","41650","Price County Public Health - Prentice Outreach Office","APPROVED","INDIVIDUAL",,"1109 Railroad Avenue",,"Prentice","Price","WI","54556",,"Timothy",,"Basile","(973) 581-5238","timothy.basile@solixinc.com","2021-12-07","2022-01-05","2022-01-04","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2437336",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100053775","2022","26024","Big Horn Hospital Association","APPROVED","INDIVIDUAL",,"17 North Miles Avenue",,"Hardin","Big Horn","MT","59034",,"Dana",,"Lund","(406) 657-3857","dlund@billingsclinic.org","2022-01-18","2022-02-16","2022-02-15","28",,,,"Y","N","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2458130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100044084","2021","70101","RHG - School Based Health, Halifax Comm. Coll","APPROVED","INDIVIDUAL",,"100 COLLEGE DR BLDG 700",,"WELDON","Halifax","NC","27890",,"Mark",,"Boggs","(502) 292-2225","Mark.boggs@hcfundconnect.com","2020-10-02","2020-10-31","2020-10-30","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1991249",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43173604","2017","52548","WVUHS - Arbor Community Health Center","APPROVED","INDIVIDUAL",,"105 Nathan St.",,"Elkins","Randolph","WV","26241",,"Kristopher",,"Omps","(304) 260-1403","kristopher.omps@wvumedicine.org","2017-03-08","2017-04-06","2017-04-05","28","1","MTM up to 60 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2991496","Mark",,"Boggs","Healthcare Funding Connection","(502) 292-2225",,"mark.boggs@hcfundconnect.com","PO Box 692",,"Prospect","KY","40059","0007636244","109",,,,,,,,,,,,,,,,,,,,,
"Telecom","43200737","2020","16207","Oneida Healthcare Center","APPROVED","INDIVIDUAL",,"321 Genesee Street",,"Oneida","Madison","NY","13421",,"Jennifer",,"Mayer","(315) 363-6000","jmayer@oneidahealthcare.org","2020-01-31","2020-02-29","2020-02-28","28","7","Month to month, 12 months, 36 months, 60 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3444058","Timothy",,"Basile","Solix, Inc.","(973) 581-5238","(973) 581-6548","timothy.basile@solixinc.com","30 Lanidex Plaza West",,"Parsippany","NJ","07054","0003406931","204",,,,,,,,,,,,,,,,,,,,,
"HCF","100018202","2017","34024","Hospital Sisters Health System - MG Orthopedics - Streator","APPROVED","INDIVIDUAL",,"501 Oakley Avenue",,"Streator","La Salle","IL","61364",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2017-01-16","2017-02-14","2017-02-13","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_659881",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100001717","2013","33161","Sonora Regional Medical Center- Foothill Specialty Clinic","APPROVED","INDIVIDUAL",,"680 Guzzi Lane","Suite 206","Sonora","Tuolumne","CA","95370",,"Madeline",,"Martin","(855) 324-1546","madeline@channelford.com","2014-02-25","2014-03-26","2014-03-25","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_24287",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43143250","2014","12369","Campbell County Memorial Hospital - Wright Clinic","APPROVED","INDIVIDUAL",,"500 Latigo Drive",,"Wright","Campbell","WY","82732",,"Ed",,"Matuska","(307) 688-1657","ed.matuska@ccmh.net","2014-05-15","2014-06-13","2014-06-12",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2480125","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907","(888) 284-0010","gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0018480970","190","Phone and data for the transmission of patient information",,,,,,,,,,,,,,,,,,,,
"Telecom","43172526","2017","11334","IHS-BIL Arapahoe Health Center","APPROVED","INDIVIDUAL",,"14 Great Plains Rd",,"Arapahoe","Fremont","WY","82510",,"Kara",,"ST Clair","(307) 856-9281","kara.stclair@ihs.gov","2017-01-31","2017-03-01","2017-02-28","28","28","Month to month","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2982489","Renita",,"Curtis","ASRC Federal Vistronix","(505) 235-0369",,"Renita.Curtis@ihs.gov","7601 Jefferson STE 330",,"Albuquerque","NM","87109","0023232796","232",,,,,,,,,,,,,,,,,,,,,
"Telecom","43141383","2013","16129","Oblong Clinic","APPROVED","INDIVIDUAL",,"104 North Garfield Street",,"Oblong","Crawford","IL","62449",,"Mark",,"Rich","(618) 546-2512","mark.rich@crawfordmh.org","2014-03-13","2014-04-11","2014-04-10",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2433584","Stacey",,"Bilsland","The Savita Group","(815) 464-5248",,"sbilsland@savitagroup.com","7601 Bayfield Drive",,"Tinley Park","IL","60487","0015528002","215","I was instructed to post this for the 25M services moving to the new location of 1366 E 1050th Ave Oblong, IL 62449 from104 Garfield, Oblong, Il 62449",,,,,,,,,,,,,,,,,,,,
"HCF","100053637","2022","70101","RHG - School Based Health, Halifax Comm. Coll","APPROVED","INDIVIDUAL",,"100 COLLEGE DR BLDG 700",,"WELDON","Halifax","NC","27890",,"Mark",,"Boggs","(502) 292-2225","bids@hcfundconnect.com","2022-01-14","2022-02-19","2022-02-18","35",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2471678",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100013712","2016","44995","Jersey Community Hospital - JCH Med Group Roodhouse","APPROVED","INDIVIDUAL",,"205 South Morse Street",,"Roodhouse","Greene","IL","62082",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2016-05-11","2016-06-09","2016-06-08","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_456986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100035649","2020","18268","South Central Kansas Regional Medical Center","APPROVED","INDIVIDUAL",,"6401 Patterson Parkway",,"Arkansas City","Cowley","KS","67005",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2020-01-03","2020-02-01","2020-01-31","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1631016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100050496","2022","25255","Silverton-Mount Angel Family Medicine","APPROVED","INDIVIDUAL",,"250 West Marquam Street",,"Mount Angel","Marion","OR","97362",,"David",,"Wagner","(203) 802-6223","support@pemfilings.com","2021-10-29","2021-11-27","2021-11-26","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2411317",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100036699","2020","13012","Fisher County Hospital","APPROVED","INDIVIDUAL",,"774 State Highway 70N",,"Rotan","Fisher","TX","79546",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2020-01-10","2020-02-08","2020-02-07","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1638295",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43163488","2016","17171","Russell County Hospital","APPROVED","INDIVIDUAL",,"153 Dowell Rd","PO Box 1610","Russell Springs","Russell","KY","42642",,"Monte",,"Monsanto","(270) 866-8867","mmonsanto@russellcohospital.org","2016-04-20","2016-05-19","2016-05-18",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2836362","Geoff","W","Boggs","USF Healthcare Consulting","(502) 228-1907","(888) 284-0010","gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0001794411","88","Telecommunications, Internet, Data, Tele-Radiology, Transferring of patient data",,,,,,,,,,,,,,,,,,,,
"HCF","100033137","2019","52306","Hospital Authority of Miller County dba Calhoun Nursing Home","APPROVED","INDIVIDUAL",,"265 Turner St",,"Edison","Miller","GA","39846",,"Geoff",,"Boggs","(502) 228-1907","gboggs@uasave.com","2019-02-26","2019-03-27","2019-03-26","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1322892",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100027123","2018","60768","McLaren Port Huron - Capac","APPROVED","INDIVIDUAL",,"4316 CAPAC RD",,"MUSSEY","St. Clair","MI","48014",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2018-03-20","2018-04-18","2018-04-17","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_990089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43133560","2013","11139","Bay Mills Indian Community","APPROVED","INDIVIDUAL",,"12124 W Lakeshore Drive",,"Brimley","Chippewa","MI","49715",,"Melissa","J","Case","(906) 248-8336","mjcase@baymills.org","2013-05-15","2013-06-13","2013-06-12",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2238194","Jeanne",,"Racine","Marquette General Hospital","(906) 225-7449","(906) 225-4720","jeanne.racine@mghs.org","580 W. College Avenue",,"Marquette","MI","49855","0013567086","304","To transmit various healthcare information between various healthcare providers, ie, videoconferencing, telehealth, pacs, etc.",,,,,,,,,,,,,,,,,,,,
"Telecom","43199809","2020","17906","Bingham Memorial Hospital","APPROVED","INDIVIDUAL",,"98 Poplar Street",,"Blackfoot","Bingham","ID","83221",,"Rob",,"Weis","(208) 782-2880","rweis@binghammemorial.org","2020-01-16","2020-02-14","2020-02-13","28","5","MTM - 60 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3437631","Whittney",,"Walker","Community Hospital Consulting","(972) 943-1226",,"wwalker@communityhospitalcorp.com","7800 N. Dallas Parkway","Suite 200","Plano","TX","75024","0015217235","203",,,,,,,,,,,,,,,,,,,,,
"Telecom","43173782","2017","18493","Broaddus Hospital","APPROVED","INDIVIDUAL",,"1 Healthcare Drive",,"Philippi","Barbour","WV","26416",,"Kristopher",,"Omps","(304) 637-3100","kristopher.omps@wvumedicine.org","2017-02-27","2017-03-28","2017-03-27","28","1","MTM up to 60 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2987355","Mark",,"Boggs","Healthcare Funding Connection","(502) 292-2225",,"mark.boggs@hcfundconnect.com","PO Box 692",,"Prospect","KY","40059","0017225442","107",,,,,,,,,,,,,,,,,,,,,
"Telecom","43168361","2017","17975","Johns Community Hospital","APPROVED","INDIVIDUAL",,"305 Mallard Lane",,"Taylor","Williamson","TX","76574",,"Greg",,"Melcer","(214) 820-4295","gregme@baylorhealth.edu","2017-01-03","2017-02-01","2017-01-31","28","2","Either month to month or short (up to 3 year) term preferred","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2964306","David",,"Wagner","PEM Filings, LLC","(203) 437-6546","(800) 574-3869","david@pemfilings.com","50 Waterbury Rd. #357",,"Prospect","CT","06712","0004251435","167",,,,,,,,,,,,,,,,,,,,,
"Telecom","43147667","2014","26020","White House Clinics - Berea (Legacy Dr)","APPROVED","INDIVIDUAL",,"104 Legacy Drive",,"Berea","Madison","KY","40403",,"Timothy","K","Coyle","(606) 287-7104","tim.coyle@whitehouseclinics.com","2014-09-23","2014-10-22","2014-10-21",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2566630","Timothy","K","Coyle","White House Clinics - Berea (Legacy Dr)","(606) 287-7104",,"tim.coyle@whitehouseclinics.com","104 Legacy Drive",,"Berea","KY","40403","0018437772","45","Transmissions of voice, data, sending and receiving medical records and prescriptions; Also
included but not limited to; provider to patient information transfer including voice, data, video,
internet & telecommunications services. This includes: bandwidth for general internet connectivity,
and bandwidth for files and/or images to and from remote locations.",,,,,,,,,,,,,,,,,,,,
"HCF","100037595","2020","10750","Marcus Daly Hospital","APPROVED","INDIVIDUAL",,"1200 Westwood Dr.",,"Hamilton","Ravalli","MT","59840",,"Geoff",,"Boggs","(502) 228-1907","gboggs@uasave.com","2020-01-20","2020-02-18","2020-02-17","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1645148",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43145730","2014","28324","Rural Health Care, Inc. - Palatka Medical","APPROVED","INDIVIDUAL",,"1302 River Street",,"Palatka","Putnam","FL","32177",,"Pam",,"Smith","(386) 328-8371","psmith@azahealth.org","2014-06-26","2014-07-25","2014-07-24",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2519739","Hugh","A","Holborn, Jr.","Rural Health Care, Inc. - d/b/a Azalea Health","(386) 326-7390","(386) 325-1086","hholborn@azahealth.org","P.O. Drawer 817",,"Palatka","FL","32178-0817","0021639505","72","Transmissions of voice, data, large image files and xrays, sending and receiving medical records and prescriptions. Provide for network telephone systems and telehealth video conferencing including voice and images. Provide access to servers to include electronic medical records, clients database, wireless network, network storage & network printers.",,,,,,,,,,,,,,,,,,,,
"HCF","100051401","2022","47453","Olmsted Medical Center","APPROVED","CONSORTIUM",,"717 3rd AVE SE",,"Rochester",,"MN","55904",,,,,,,"2021-11-10","2021-12-09","2021-12-08",,,,,"N","N","Y","Y","Y","Y","Y","1","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2420251",,,,,,,,,,,,,,,"Support for leased service cost for Olmsted Medical Center",,,,,,,,,,,,,,,,,,,,
"Telecom","43145270","2014","26141","PIkeville Medical Center - Prestonsburg Radiology","APPROVED","INDIVIDUAL",,"126 Collins Circle",,"Prestonsburg","Floyd","KY","41653",,"Rusty",,"Shanklin","(606) 218-4948","rusty.shanklin@pikevillehospital.org","2014-06-06","2014-07-05","2014-07-04",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2503337","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907","(888) 284-0010","gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0016671505","110","phones, data, Internet, telecommunications, teleradiology, transferring patient information",,,,,,,,,,,,,,,,,,,,
"Telecom","43183702","2018","51290","Excelsior Springs Physicians Clinic","APPROVED","INDIVIDUAL",,"1010 N JESSE JAMES RD",,"EXCELSIOR SPRINGS","Clay","MO","64024",,"Art",,"Gentry","(816) 630-6081","agentry@esmc.org","2018-01-23","2018-02-21","2018-02-20","28","2","Either month to month or short (up to 3 year) term preferred","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3171458","David",,"Wagner","PEM Filings, LLC","(203) 437-6546",,"david@pemfilings.com","3109 Grand Ave #449",,"Miami","FL","33133","0002541803","45",,,,,,,,,,,,,,,,,,,,,
"HCF","100007761","2015","41885","Wetzel County Hospital -   Wetzel Primary Care","APPROVED","INDIVIDUAL",,"100 Fair Avenue",,"Middlebourne","Wetzel","WV","26149",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2015-05-20","2015-06-18","2015-06-17","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_169500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43171815","2017","11079","Bay Area Medical Center","APPROVED","INDIVIDUAL",,"3100 Shore Drive",,"Marinette","Marinette","WI","54143",,"Peter",,"Eisenzoph","(715) 735-4200","peisenzoph@bmac.org","2017-01-24","2017-02-22","2017-02-21","28","1","month to month and/or 3 year and/or 5 year","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2979219","Michael",,"O'Connor","USF Consultants","(906) 428-2608",,"michael@usfnow.com","PO Box 6641",,"Monona","WI","53716","0002702686","152",,,,,,,,,,,,,,,,,,,,,
"HCF","100019131","2017","50573","Norton County Hospital - Logan Clinic","APPROVED","INDIVIDUAL",,"214 West Main Street",,"Logan","Phillips","KS","67646",,"Matthew",,"Cafferata","(636) 346-3248","m.caffer@hccunited.com","2017-01-18","2017-02-16","2017-02-15","28",,,,"Y","N","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_665029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43162182","2016","47286","Sweetwater Hospital Association - Lowry Clinic","APPROVED","INDIVIDUAL",,"321 S. Tellico St.",,"Madisonville","Monroe","TN","37354",,"Tony",,"Sharp","(865) 213-8225","Tony@sweetwaterhospital.org","2016-04-07","2016-05-06","2016-05-05",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2828609","Tony",,"Sharp","Sweetwater Hospital Association - Lowry Clinic","(865) 213-8225",,"Tony@sweetwaterhospital.org","321 S. Tellico St.",,"Madisonville","TN","37354","0001773340","337","Distance learning/training, real time remote examination, consultation and/or monitoring electronic patient billing, exchange of health records.",,,,,,,,,,,,,,,,,,,,
"Telecom","43152086","2015","17175","MFC-Clear Lake Pediatric & Adolescent Clinic","APPROVED","INDIVIDUAL",,"418 North Shore Drive",,"Clear Lake","Cerro Gordo","IA","50428",,"William",,"Kercorian","(248) 489-6998","kercoriw@trinity-health.org","2015-03-19","2015-04-17","2015-04-16",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2661847","David",,"Wagner","PEM Filings, LLC","(203) 437-6546","(800) 574-3869","david@pemfilings.com","50 Waterbury Rd #357",,"Prospect","CT","06712","0017385147","114","Internet & Telecommunications services for medical purposes.  This includes: bandwidth for general Internet connectivity, voice, data circuits for sending and receiving medical billing info, files and/or images to and from remote  locations, medical administration &  telemedicine.  Email all bid information requests to the mailing contact,  david@pemfilings.com. If no response in 7 days, call  203-437-6546",,,,,,,,,,,,,,,,,,,,
"Telecom","43143527","2014","17345","Mountain Comp Care Center, Martin City Outpatient Clinic","APPROVED","INDIVIDUAL",,"112065 Main Street",,"Martin","Floyd","KY","41649",,"Dave",,"Webb","(606) 886-8572","dwebb@mtcomp.org","2014-05-20","2014-06-18","2014-06-17",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2483438","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907","(888) 284-0010","gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0017486564","112","Phone and data for the transmission of patient information",,,,,,,,,,,,,,,,,,,,
"HCF","100020440","2017","15758","West Feliciana Parish Hospital","APPROVED","INDIVIDUAL",,"5266 Commerce Street",,"St Francisville","West Feliciana","LA","70775",,"Suzette",,"Chancey","(662) 240-9993","sccacs@bellsouth.net","2017-01-26","2017-02-24","2017-02-23","28",,,,"Y","N","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_670063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43176136","2017","54508","McLeod Physician Practice - Cheraw","APPROVED","INDIVIDUAL",,"710 Chesterfield Hwy",,"Cheraw","Chesterfield","SC","29520",,"Michal",,"Ferber","(843) 777-5855","mferber@mcleodhealth.org","2017-05-17","2017-06-15","2017-06-14","28","10","36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3037586","Whittney",,"Walker","Community Hospital Consulting","(972) 943-1226",,"wwalker@communityhospitalcorp.com","7800 N. Dallas Parkway","Suite 200","Plano","TX","75024","0015883952","94",,,,,,,,,,,,,,,,,,,,,
"HCF","100010509","2016","17588","Ireton Community Clinic","APPROVED","INDIVIDUAL",,"318 Main St",,"Ireton","Sioux","IA","51027",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2016-05-11","2016-06-09","2016-06-08","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_456888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100030954","2019","17308","Mountain Comprehensive Care Center - Floyd Outpatient Clinic","APPROVED","INDIVIDUAL",,"104 South Front Avenue",,"Prestonburg","Floyd","KY","41653",,"Geoff",,"Boggs","(502) 228-1907","gboggs@uasave.com","2019-01-18","2019-02-16","2019-02-15","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1283133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43181831","2018","32423","IU Health Goshen Physicians - Syracuse Family Medicine","APPROVED","INDIVIDUAL",,"1033 N INDIANA AVE",,"SYRACUSE","Kosciusko","IN","46567",,"Tim",,"Blue","(574) 585-2996","tblue@goshenhealth.com","2018-01-09","2018-02-07","2018-02-06","28","2","Either month to month or short (up to 3 year) term preferred","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3147938","David",,"Wagner","PEM Filings, LLC","(203) 437-6546",,"david@pemfilings.com","3109 Grand Ave #449",,"Miami","FL","33133","0016455479","132",,,,,,,,,,,,,,,,,,,,,
"Telecom","43172875","2017","15106","Kern Valley Healthcare District","APPROVED","INDIVIDUAL",,"6412 Laurel Avenue","P.O. Box 1628","Lake Isabella","Kern","CA","93240",,"Timothy",,"McGlew","(760) 379-2681","timothymcglew@kvhd.org","2017-02-07","2017-03-08","2017-03-07","28","28","7/1/2017 to 6/30/2018","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2983780","Dena",,"Griffith","Kern Valley Healthcare District","(760) 379-2681","(760) 379-0066","denagriffith@kvhd.org","P.O. Box 1628",,"Lake Isabella","CA","93240","0001524321","133",,,,,,,,,,,,,,,,,,,,,
"HCF","100032204","2019","52166","Sierra Health Care Center","APPROVED","INDIVIDUAL",,"1400 North Silver Street",,"Truth or Consequence","Sierra","NM","87901",,"Timothy",,"Basile","(973) 581-5238","timothy.basile@solixinc.com","2019-01-24","2019-02-22","2019-02-21","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1291096",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43149939","2014","17455","Mainline Health Systems, Inc. - Portland","APPROVED","INDIVIDUAL",,"233 N Main St",,"Portland","Ashley","AR","71663",,"Casey",,"Jones","(870) 538-5296","cjones.mhs@gmail.com","2015-01-06","2015-02-04","2015-02-03",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2619211","Casey",,"Jones","Mainline Health Systems, Inc.","(870) 538-5296",,"cjones.mhs@gmail.com","P.O. Box 509",,"Dermott","AR","71638","0020308599","124","Funds will be used for transmission of digital x-ray images, voice, and televideo systems.",,,,,,,,,,,,,,,,,,,,
"HCF","100023989","2018","53658","Ohio County-Butler County Family Care","APPROVED","INDIVIDUAL",,"210 N Main St.",,"Morgantown","Butler","KY","42261",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2018-01-09","2018-02-07","2018-02-06","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_933702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100013321","2016","47131","Claxton Medical Pain Management","APPROVED","INDIVIDUAL",,"305 Main Street",,"Ogdensburg","St. Lawrence","NY","13669",,"Steve",,"Rau","(805) 495-3255","steve@channelford.com","2016-04-27","2016-05-25","2016-05-25","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_442449",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
