"candidate_name","affidavit_filing_date","expenditure_limit_per_election","office","district","county","reg_no","election_period","election","np","exceeded_limit"
"McCandless, Shannon","2016-04-07T00:00:00.000","186530","Mayor",,"Hawaii","CC11204","2012-2016","2016","2016-04-07T00:00:00.000",
"Medeiros, Vanessa","2016-06-07T00:00:00.000","106889","Maui Council","Kahului","Maui","CC11308","2014-2016","2016","2016-06-07T00:00:00.000",
"Miller, Dennis","2016-06-01T00:00:00.000","13072","House","22",,"CC11283","2014-2016","2016","2016-06-01T00:00:00.000","Yes"
"Molina, Eric","2016-04-27T00:00:00.000","106889","Maui Council","Upcountry","Maui","CC11324","2014-2016","2016","2016-04-27T00:00:00.000",
"Moniz, Stacey","2016-02-02T00:00:00.000","106889","Maui Council","Upcountry","Maui","CC11182","2014-2016","2016","2016-02-02T00:00:00.000",
"Mossman, Paul","2016-06-06T00:00:00.000","125286","OHA","At-Large",,"CC11330","2012-2016","2016","2016-06-07T00:00:00.000",
"Nikhilananda, Nick","2016-04-08T00:00:00.000","19354","House","13",,"CC11142","2014-2016","2016","2016-04-08T00:00:00.000",
"Noltie, Scott","2016-06-03T00:00:00.000","13896","House","46",,"CC11301","2014-2016","2016","2016-06-06T00:00:00.000",
"Ohara, Eileen","2016-01-04T00:00:00.000","14230","Hawaii Council","4","Hawaii","CC11198","2014-2016","2016","2016-02-26T00:00:00.000",
"Onishi, Dennis","2016-06-07T00:00:00.000","35136","Senate","1",,"CC10373","2014-2016","2016","2016-06-07T00:00:00.000",
"Ozols, Harry","2016-05-19T00:00:00.000","33046","Senate","13",,"CC11212","2012-2016","2016","2016-05-19T00:00:00.000",
"Paaluhi, Marcus","2016-06-03T00:00:00.000","14174","House","44",,"CC11187","2014-2016","2016","2016-06-03T00:00:00.000",
"Pekus, Daniel","2016-05-13T00:00:00.000","17172","House","11",,"CC11273","2014-2016","2016","2016-05-13T00:00:00.000",
"Perez-Garreaud, Nicola","2016-02-10T00:00:00.000","13072","House","22",,"CC11178","2014-2016","2016","2016-03-22T00:00:00.000",
"Phillips, Arnold","2016-05-26T00:00:00.000","37282","Senate","10",,"CC11213","2012-2016","2016","2016-05-26T00:00:00.000",
"Pisciotta, Kealoha","2016-05-10T00:00:00.000","18743","House","3",,"CC11260","2014-2016","2016","2016-05-10T00:00:00.000",
"Poindexter, Valerie","2016-04-15T00:00:00.000","14374","Hawaii Council","1","Hawaii","CC10848","2014-2016","2016","2016-04-15T00:00:00.000",
"Powers, Michael","2016-05-26T00:00:00.000","838910","Mayor",,"Honolulu","CC11294","2012-2016","2016","2016-06-06T00:00:00.000",
"Rapozo, Melvin","2016-05-06T00:00:00.000","52307","Kauai Council","At-Large","Kauai","CC10193","2014-2016","2016","2016-05-06T00:00:00.000",
"Rawlins-Fernandez, Keani","2016-06-03T00:00:00.000","106889","Maui Council","Molokai","Maui","CC11302","2014-2016","2016","2016-06-03T00:00:00.000",
"Rebolledo, Gilbert","2016-05-31T00:00:00.000","19389","House","8",,"CC11304","2014-2016","2016","2016-05-31T00:00:00.000",
"Rodriguez, Cody","2016-05-19T00:00:00.000","16150","House","24",,"CC11320","2014-2016","2016","2016-06-07T00:00:00.000",
"Rosentiel, Fern","2016-04-07T00:00:00.000","17952","House","14",,"CC11243","2014-2016","2016","2016-04-07T00:00:00.000",
"Ross, Karlen","2016-06-06T00:00:00.000","21564","House","17",,"CC11291","2014-2016","2016","2016-06-06T00:00:00.000",
"Roth, Mitchell","2016-02-29T00:00:00.000","130571","Prosecuting Attorney",,"Hawaii","CC10815","2012-2016","2016","2016-02-29T00:00:00.000",
"Ruggles, Jennifer","2016-03-07T00:00:00.000","13439","Hawaii Council","5","Hawaii","CC11206","2014-2016","2016","2016-03-07T00:00:00.000",
"San Buenaventura, Joy","2016-05-12T00:00:00.000","18099","House","4",,"CC11014","2014-2016","2016","2016-05-12T00:00:00.000",
"Shigemasa, Chace","2016-05-26T00:00:00.000","43541","Honolulu Council","7","Honolulu","CC11078","2012-2016","2016","2016-06-06T00:00:00.000",
"Slom, Sam","2016-05-17T00:00:00.000","48188","Senate","9",,"CC10287","2012-2016","2016","2016-05-17T00:00:00.000",
"Sparks, Norma Doctor","2016-03-02T00:00:00.000","52307","Kauai Council","At-Large","Kauai","CC11224","2014-2016","2016","2016-03-02T00:00:00.000",
"Steel, Hana","2016-05-09T00:00:00.000","106889","Maui Council","Wailuku","Maui","CC11258","2014-2016","2016","2016-05-09T00:00:00.000",
"Stephens, Moke","2016-06-06T00:00:00.000","18099","House","4",,"CC11296","2014-2016","2016","2016-06-06T00:00:00.000",
"Sugimura, Yuki","2016-02-19T00:00:00.000","106889","Maui Council","Upcountry","Maui","CC11185","2014-2016","2016","2016-02-19T00:00:00.000",
"Svrcina, Emil","2016-06-07T00:00:00.000","64999","Honolulu Council","9","Honolulu","CC11310","2012-2016","2016","2016-06-07T00:00:00.000",
"Tamashiro, Gene","2016-06-06T00:00:00.000","186530","Mayor",,"Hawaii","CC11329","2012-2016","2016","2016-06-06T00:00:00.000",
"Tam, Rodney","2016-06-06T00:00:00.000","33046","Senate","13",,"CC11299","2012-2016","2016","2016-06-06T00:00:00.000",
"Tippens, Michelle","2016-05-26T00:00:00.000","16150","House","24",,"CC11214","2014-2016","2016","2016-05-26T00:00:00.000",
"Trask, Mililani","2016-06-07T00:00:00.000","125286","OHA","Hawaii",,"CC11322","2012-2016","2016","2016-06-07T00:00:00.000",
"Waugh, Timothy","2016-03-04T00:00:00.000","186530","Mayor",,"Hawaii","CC11225","2012-2016","2016","2016-03-04T00:00:00.000",
"Weinert, Eric","2016-03-09T00:00:00.000","186530","Mayor",,"Hawaii","CC11170","2012-2016","2016","2016-03-09T00:00:00.000",
"White, Michael","2016-06-02T00:00:00.000","106889","Maui Council","Makawao","Maui","CC10669","2014-2016","2016","2016-06-02T00:00:00.000",
"Whiting, Raina","2016-05-18T00:00:00.000","13748","Hawaii Council","6","Hawaii","CC11257","2014-2016","2016","2016-05-18T00:00:00.000",
"Wong, Jonathan","2016-02-08T00:00:00.000","20063","House","2",,"CC11203","2014-2016","2016","2016-03-09T00:00:00.000",
"Young, Byron","2016-06-06T00:00:00.000","20387","House","1",,"CC11309","2014-2016","2016","2016-06-06T00:00:00.000",
"Yukimura, JoAnn","2016-05-26T00:00:00.000","52307","Kauai Council","At-Large","Kauai","CC10262","2014-2016","2016","2016-05-26T00:00:00.000",
"Abbett, Richard","2014-04-25T00:00:00.000","14188","Hawaii Council","6","Hawaii","CC11028","2012-2014","2014","2014-04-25T00:00:00.000",
"Akana, Rowena","2014-05-20T00:00:00.000","127777","OHA","At-Large",,"CC10218","2010-2014","2014","2014-05-30T00:00:00.000",
"Almeida, Cherish","2014-06-03T00:00:00.000","13530","Hawaii Council","5","Hawaii","CC11155","2012-2014","2014","2014-06-03T00:00:00.000",
"Amsterdam, C. Kaui Jochanan","2014-05-21T00:00:00.000","16782","House","24",,"CC11093","2012-2014","2014","2014-06-03T00:00:00.000",
"Apo, Peter","2014-05-30T00:00:00.000","127777","OHA","Oahu",,"CC10737","2010-2014","2014","2014-05-30T00:00:00.000",
"Arakaki, Tracy","2014-02-20T00:00:00.000","20602","House","33",,"CC11026","2012-2014","2014","2014-05-30T00:00:00.000",
"Arianoff, Gregory","2014-04-09T00:00:00.000","36084","Senate","1",,"CC11023","2012-2014","2014","2014-04-09T00:00:00.000",
"Awana, Karen","2014-06-02T00:00:00.000","14199","House","43",,"CC11000","2012-2014","2014","2014-06-02T00:00:00.000",
"Baisa, Gladys","2014-01-27T00:00:00.000","106736","Maui Council","Upcountry","Maui","CC10330","2012-2014","2014","2014-02-07T00:00:00.000",
"Berg, Thomas","2014-06-03T00:00:00.000","15875","House","41",,"CC10470","2012-2014","2014","2014-06-03T00:00:00.000",
"Blackburn, Joseph","2014-04-07T00:00:00.000","106736","Maui Council","West Maui","Maui","CC10806","2012-2014","2014","2014-04-07T00:00:00.000",
"Blumer-Buell, John","2014-06-02T00:00:00.000","106736","Maui Council","East Maui","Maui","CC11148","2012-2014","2014","2014-06-02T00:00:00.000",
"Brock, Patric","2014-06-03T00:00:00.000","17601","House","11",,"CC11163","2012-2014","2014","2014-06-03T00:00:00.000",
"Broman, Holly","2014-05-27T00:00:00.000","20887","House","50",,"CC11113","2012-2014","2014","2014-05-29T00:00:00.000",
"Bronson-Crelly, Leilani","2014-05-08T00:00:00.000","18218","House","4",,"CC11081","2012-2014","2014","2014-05-08T00:00:00.000",
"Brown, Norman","2014-05-05T00:00:00.000","30016","Senate","23",,"CC11082","2012-2014","2014","2014-06-02T00:00:00.000",
"Brown, Ruth","2014-06-02T00:00:00.000","26828","Senate","21",,"CC11156","2012-2014","2014","2014-06-03T00:00:00.000",
"Bruch, Courtney","2014-06-03T00:00:00.000","106736","Maui Council","Upcountry","Maui","CC11149","2012-2014","2014","2014-06-03T00:00:00.000",
"Brun, Arthur","2014-02-27T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC11032","2012-2014","2014","2014-02-27T00:00:00.000",
"Buenconsejo, Butch Kaala","2014-02-27T00:00:00.000","106736","Maui Council","West Maui","Maui","CC11019","2012-2014","2014","2014-02-27T00:00:00.000",
"Burke, Jackie Kahookele","2014-04-29T00:00:00.000","127777","OHA","Oahu",,"CC11069","2010-2014","2014","2014-06-02T00:00:00.000",
"Burlew, Lloyd","2014-06-03T00:00:00.000","56960","Honolulu Council","2","Honolulu","CC11128","2010-2014","2014","2014-06-03T00:00:00.000",
"Bynum, Tim","2014-05-14T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC10303","2012-2014","2014","2014-05-14T00:00:00.000",
"Cabanilla, Rida","2014-03-31T00:00:00.000","15875","House","41",,"CC10296","2012-2014","2014","2014-04-24T00:00:00.000",
"Carroll, Robert","2014-02-24T00:00:00.000","106736","Maui Council","East Maui","Maui","CC10589","2012-2014","2014","2014-02-24T00:00:00.000",
"Chang, Lester","2014-06-03T00:00:00.000","894436","Lt. Governor",,,"CC11125","2010-2014","2014","2014-06-03T00:00:00.000",
"Chock, Mason","2014-05-29T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC11114","2012-2014","2014","2014-05-29T00:00:00.000",
"Chong, Isaiah","2014-06-03T00:00:00.000","14399","House","40",,"CC11167","2012-2014","2014","2014-06-03T00:00:00.000",
"Chung, Aaron","2014-04-30T00:00:00.000","17515","Hawaii Council","2","Hawaii","CC11073","2012-2014","2014","2014-04-30T00:00:00.000",
"Clemente, Roger","2014-05-28T00:00:00.000","32502","Senate","17",,"CC11150","2012-2014","2014","2014-05-28T00:00:00.000",
"Cochran, Elle","2014-04-11T00:00:00.000","106736","Maui Council","West Maui","Maui","CC10540","2012-2014","2014","2014-04-11T00:00:00.000",
"Collins, Charles","2014-05-30T00:00:00.000","1597208","Governor",,,"CC11134","2010-2014","2014","2014-05-30T00:00:00.000",
"Cowden, Felicia","2014-05-19T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC11101","2012-2014","2014","2014-05-19T00:00:00.000",
"Crivello, Stephanie Stacy Helm","2014-02-21T00:00:00.000","106736","Maui Council","Molokai","Maui","CC10868","2012-2014","2014","2014-02-21T00:00:00.000",
"Cunningham, Daniel","2014-03-03T00:00:00.000","13530","Hawaii Council","5","Hawaii","CC11053","2012-2014","2014","2014-03-03T00:00:00.000",
"Danner, Michael","2014-04-17T00:00:00.000","44096","Senate","24",,"CC11047","2012-2014","2014","2014-04-17T00:00:00.000",
"David, Maile","2014-05-02T00:00:00.000","14188","Hawaii Council","6","Hawaii","CC10752","2012-2014","2014","2014-05-02T00:00:00.000",
"Davis, Jeffrey","2014-04-15T00:00:00.000","1597208","Governor",,,"CC11008","2010-2014","2014","2014-04-29T00:00:00.000",
"DeCosta, Bill","2014-06-03T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC11136","2012-2014","2014","2014-06-03T00:00:00.000",
"DeSilva Carveiro, Debralynn","2014-02-28T00:00:00.000","74454","Mayor",,"Kauai","CC11043","2010-2014","2014","2014-03-06T00:00:00.000",
"DeSoto-McCollough, Laura","2014-03-07T00:00:00.000","127777","OHA","At-Large",,"CC11051","2010-2014","2014","2014-03-07T00:00:00.000",
"Dickson, William","2014-06-03T00:00:00.000","18873","House","3",,"CC11168","2012-2014","2014","2014-06-03T00:00:00.000",
"DuBois, Jared","2014-06-03T00:00:00.000","33774","Senate","6",,"CC11151","2012-2014","2014","2014-06-03T00:00:00.000",
"Ebert, Roy","2014-05-13T00:00:00.000","17742","House","6",,"CC10927","2012-2014","2014","2014-05-13T00:00:00.000",
"Eoff, Karen","2014-03-21T00:00:00.000","13433","Hawaii Council","8","Hawaii","CC10830","2012-2014","2014","2014-03-21T00:00:00.000",
"Fitzpatrick, John","2014-06-02T00:00:00.000","106736","Maui Council","Kihei","Maui","CC11141","2012-2014","2014","2014-06-02T00:00:00.000",
"Flores, Vince","2014-05-29T00:00:00.000","17434","House","16",,"CC11122","2012-2014","2014","2014-05-29T00:00:00.000",
"Fogel, Frederick","2014-05-16T00:00:00.000","18873","House","3",,"CC11094","2012-2014","2014","2014-05-16T00:00:00.000",
"Fonoimoana, Kent","2014-03-11T00:00:00.000","18029","House","47",,"CC11034","2012-2014","2014","2014-05-23T00:00:00.000",
"Franks, Victoria","2014-06-03T00:00:00.000","17434","House","16",,"CC11138","2012-2014","2014","2014-06-03T00:00:00.000",
"Frenzel, Allen","2014-06-02T00:00:00.000","13458","House","44",,"CC11118","2012-2014","2014","2014-06-03T00:00:00.000",
"Furfaro, Jay","2014-06-03T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC10297","2012-2014","2014","2014-06-03T00:00:00.000",
"Gali, Shane","2014-05-28T00:00:00.000","17515","Hawaii Council","2","Hawaii","CC11145","2012-2014","2014","2014-05-28T00:00:00.000",
"Gates, Cedric","2014-06-03T00:00:00.000","13458","House","44",,"CC11146","2012-2014","2014","2014-06-03T00:00:00.000",
"Gering, Larry","2014-05-30T00:00:00.000","14953","Hawaii Council","1","Hawaii","CC11157","2012-2014","2014","2014-05-30T00:00:00.000",
"Golojuch, Michael","2014-05-21T00:00:00.000","18078","House","42",,"CC11100","2012-2014","2014","2014-05-23T00:00:00.000",
"Grace, Janet","2014-02-03T00:00:00.000","14421","House","22",,"CC11015","2012-2014","2014","2014-03-24T00:00:00.000","Yes"
"Greene, Madeline","2014-02-12T00:00:00.000","14381","Hawaii Council","4","Hawaii","CC11039","2012-2014","2014","2014-02-12T00:00:00.000",
"Gregory, Stuart","2014-05-30T00:00:00.000","1597208","Governor",,,"CC11160","2010-2014","2014","2014-05-30T00:00:00.000",
"Grunch, Russell","2014-05-08T00:00:00.000","66930","Honolulu Council","8","Honolulu","CC11084","2010-2014","2014","2014-05-08T00:00:00.000",
"Gusman, Christy Ann","2014-05-13T00:00:00.000","33239","Senate","5",,"CC11091","2012-2014","2014","2014-05-13T00:00:00.000",
"Guzman, Don","2014-02-20T00:00:00.000","106736","Maui Council","Kahului","Maui","CC10810","2012-2014","2014","2014-02-20T00:00:00.000",
"Haliniak, Barbara","2014-05-21T00:00:00.000","19190","House","13",,"CC10804","2012-2014","2014","2014-05-21T00:00:00.000",
"Haller, Alexander","2014-06-03T00:00:00.000","106736","Maui Council","Haiku","Maui","CC11172","2012-2014","2014","2014-06-03T00:00:00.000",
"Hampton, Roxanne","2014-04-24T00:00:00.000","13530","Hawaii Council","5","Hawaii","CC11070","2012-2014","2014","2014-04-24T00:00:00.000",
"Hannemann, Mufi","2014-06-03T00:00:00.000","1597208","Governor",,,"CC10132","2010-2014","2014","2014-06-03T00:00:00.000",
"Hara, Dan","2014-04-21T00:00:00.000","56960","Honolulu Council","2","Honolulu","CC11064","2010-2014","2014","2014-05-20T00:00:00.000",
"Hawkes, Beau","2014-06-03T00:00:00.000","152480","Mayor",,"Maui","CC11161","2010-2014","2014","2014-06-03T00:00:00.000",
"Higa, Anthony","2014-05-05T00:00:00.000","20168","House","19",,"CC11009","2012-2014","2014","2014-05-05T00:00:00.000",
"Hokama, Riki","2014-05-30T00:00:00.000","106736","Maui Council","Lanai","Maui","CC10252","2012-2014","2014","2014-05-30T00:00:00.000",
"Hoomanawanui, Jonathan","2014-04-07T00:00:00.000","17531","House","14",,"CC11061","2012-2014","2014","2014-04-07T00:00:00.000",
"Hooser, Gary","2014-05-30T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC10146","2012-2014","2014","2014-05-30T00:00:00.000",
"Hopkins, Jeremy","2014-03-12T00:00:00.000","127777","OHA","At-Large",,"CC10617","2010-2014","2014","2014-03-12T00:00:00.000",
"Horoshko, Ronald","2014-03-07T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC11040","2012-2014","2014","2014-03-07T00:00:00.000",
"Hufana-Ablan, Baybee","2014-05-19T00:00:00.000","66930","Honolulu Council","8","Honolulu","CC11104","2010-2014","2014","2014-05-27T00:00:00.000",
"Hunt, Tiffany Edwards","2014-03-24T00:00:00.000","13530","Hawaii Council","5","Hawaii","CC11041","2012-2014","2014","2014-04-01T00:00:00.000",
"Ige, David","2014-05-30T00:00:00.000","1597208","Governor",,,"CC10147","2012-2014","2014","2014-06-02T00:00:00.000",
"Iwasa, Natalie","2014-02-05T00:00:00.000","84652","Honolulu Council","4","Honolulu","CC10998","2010-2014","2014","2014-02-06T00:00:00.000",
"Jordan, Brian","2014-03-17T00:00:00.000","18218","House","4",,"CC11048","2012-2014","2014","2014-03-17T00:00:00.000",
"Kaahui, Bronson","2014-06-03T00:00:00.000","33774","Senate","6",,"CC11059","2012-2014","2014","2014-06-03T00:00:00.000",
"Kaauwai, Joseph","2014-05-28T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC11116","2012-2014","2014","2014-05-28T00:00:00.000",
"Kaehuaea, Wendell","2014-04-30T00:00:00.000","36084","Senate","1",,"CC11090","2012-2014","2014","2014-04-30T00:00:00.000",
"Kagawa, Ross","2014-05-28T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC10935","2012-2014","2014","2014-05-28T00:00:00.000",
"Kahawai, Thomas","2014-05-02T00:00:00.000","17434","House","16",,"CC11080","2012-2014","2014","2014-05-02T00:00:00.000",
"Kahula, Henry Jr.","2014-06-03T00:00:00.000","106736","Maui Council","Upcountry","Maui","CC11154","2012-2014","2014","2014-06-03T00:00:00.000",
"Kalima, Leona","2014-02-26T00:00:00.000","127777","OHA","At-Large",,"CC11030","2010-2014","2014","2014-03-28T00:00:00.000",
"Kamaka, Joseph","2014-05-13T00:00:00.000","33239","Senate","5",,"CC11021","2012-2014","2014","2014-05-13T00:00:00.000",
"Kanekoa, Ernest Jr.","2014-04-01T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC11052","2012-2014","2014","2014-04-01T00:00:00.000",
"Kaneshiro, Arryl","2014-05-01T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC11079","2012-2014","2014","2014-05-01T00:00:00.000",
"Kapoi, Cranston","2014-03-24T00:00:00.000","18950","House","8",,"CC11058","2012-2014","2014","2014-03-24T00:00:00.000",
"Kawakami, Derek","2014-05-28T00:00:00.000","17531","House","14",,"CC10377","2012-2014","2014","2014-05-28T00:00:00.000","Yes"
"Kay, Alana","2014-03-18T00:00:00.000","152480","Mayor",,"Maui","CC10952","2010-2014","2014","2014-03-18T00:00:00.000",
"Kekipi, Thornton","2014-06-03T00:00:00.000","127777","OHA","At-Large",,"CC11174","2010-2014","2014","2014-06-03T00:00:00.000",
"Klutke, Sandra","2014-06-03T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC11158","2012-2014","2014","2014-06-03T00:00:00.000",
"Knox, Robin","2014-06-02T00:00:00.000","106736","Maui Council","South Maui","Maui","CC11169","2012-2014","2014","2014-06-02T00:00:00.000",
"Kong, Samuel","2014-05-23T00:00:00.000","20602","House","33",,"CC11102","2012-2014","2014","2014-05-28T00:00:00.000",
"Kopelman, Orion","2014-04-17T00:00:00.000","152480","Mayor",,"Maui","CC11072","2010-2014","2014","2014-04-17T00:00:00.000",
"Kualii, KipuKai","2014-02-05T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC10353","2012-2014","2014","2014-02-05T00:00:00.000",
"Ku, Tercia","2014-05-28T00:00:00.000","26828","Senate","21",,"CC10503","2012-2014","2014","2014-06-02T00:00:00.000",
"Lake, Curtis","2014-05-05T00:00:00.000","74454","Mayor",,"Kauai","CC11085","2010-2014","2014","2014-05-05T00:00:00.000",
"Lalanne, Jon","2014-06-03T00:00:00.000","18081","House","5",,"CC11175","2012-2014","2014","2014-06-03T00:00:00.000",
"Laranio, Tiana","2014-05-20T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC11095","2012-2014","2014","2014-05-29T00:00:00.000",
"Last, Michael","2014-05-23T00:00:00.000","32208","Senate","3",,"CC11111","2012-2014","2014","2014-05-23T00:00:00.000",
"Leong, Arnold","2014-05-27T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC11110","2012-2014","2014","2014-05-27T00:00:00.000",
"Lindsey, Carmen","2014-05-28T00:00:00.000","127777","OHA","Maui",,"CC10981","2012-2014","2014","2014-05-28T00:00:00.000",
"LoPresti, Matthew","2014-03-10T00:00:00.000","15875","House","41",,"CC10794","2012-2014","2014","2014-03-12T00:00:00.000",
"Lozano, Roy","2014-04-03T00:00:00.000","14381","Hawaii Council","4","Hawaii","CC11057","2012-2014","2014","2014-04-03T00:00:00.000",
"Lum Lee, Christopher-Travis","2014-01-21T00:00:00.000","127777","OHA","Oahu",,"CC10992","2010-2014","2014","2014-02-12T00:00:00.000",
"Makekau, Kealii","2014-02-11T00:00:00.000","127777","OHA","At-Large",,"CC10705","2010-2014","2014","2014-02-19T00:00:00.000",
"Marks, Kerri","2014-05-29T00:00:00.000","17515","Hawaii Council","2","Hawaii","CC11131","2012-2014","2014","2014-05-29T00:00:00.000",
"Marlin, Cynthia","2014-06-02T00:00:00.000","894436","Lt. Governor",,,"CC11133","2010-2014","2014","2014-06-02T00:00:00.000",
"Martinez, Rosebella","2014-04-17T00:00:00.000","14399","House","40",,"CC10788","2012-2014","2014","2014-05-23T00:00:00.000",
"McInerny, Harvey","2014-02-19T00:00:00.000","127777","OHA","At-Large",,"CC11007","2010-2014","2014","2014-02-19T00:00:00.000",
"Metcalfe, Jerry","2014-06-03T00:00:00.000","106736","Maui Council","South Maui","Maui","CC11171","2012-2014","2014","2014-06-03T00:00:00.000",
"Miller, Steven","2014-02-21T00:00:00.000","73009","Honolulu Council","6","Honolulu","CC10979","2012-2014","2014","2014-03-17T00:00:00.000",
"Minichino, Marie","2014-06-03T00:00:00.000","17601","House","11",,"CC11177","2012-2014","2014","2014-06-03T00:00:00.000",
"Molina, Michael","2014-04-25T00:00:00.000","106736","Maui Council","Makawao","Maui","CC10309","2012-2014","2014","2014-04-25T00:00:00.000",
"Naeole, Emily","2014-05-01T00:00:00.000","14381","Hawaii Council","4","Hawaii","CC11074","2012-2014","2014","2014-05-01T00:00:00.000",
"Naipo, Blayne","2014-04-29T00:00:00.000","22501","House","48",,"CC11068","2012-2014","2014","2014-04-29T00:00:00.000",
"Nava, Frederick","2014-03-11T00:00:00.000","106736","Maui Council","West Maui","Maui","CC11046","2012-2014","2014","2014-03-11T00:00:00.000",
"Nikhilananda, Nick","2014-05-30T00:00:00.000","106736","Maui Council","East Maui","Maui","CC11142","2012-2014","2014","2014-05-30T00:00:00.000",
"Paikai, Landen","2014-04-29T00:00:00.000","127777","OHA","At-Large",,"CC11108","2010-2014","2014","2014-05-22T00:00:00.000",
"Paltin, Tamara","2014-02-18T00:00:00.000","152480","Mayor",,"Maui","CC11010","2010-2014","2014","2014-02-18T00:00:00.000",
"Peleiholani, Julie","2014-05-23T00:00:00.000","18218","House","4",,"CC11012","2012-2014","2014","2014-05-23T00:00:00.000",
"Perry, Darryl","2014-05-16T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC11096","2012-2014","2014","2014-05-16T00:00:00.000",
"Perry, Johnnie-Mae","2014-05-21T00:00:00.000","26828","Senate","21",,"CC11115","2012-2014","2014","2014-05-21T00:00:00.000",
"Pohle, Richard","2014-06-02T00:00:00.000","20534","House","12",,"CC11135","2012-2014","2014","2014-06-02T00:00:00.000",
"Pontanilla, Joseph","2014-04-01T00:00:00.000","106736","Maui Council","Kahului","Maui","CC10192","2012-2014","2014","2014-04-01T00:00:00.000",
"Poti, LuAnn","2014-02-14T00:00:00.000","14757","House","35",,"CC11018","2012-2014","2014","2014-06-02T00:00:00.000",
"Pueo, Frances","2014-04-24T00:00:00.000","13530","Hawaii Council","5","Hawaii","CC11071","2012-2014","2014","2014-04-24T00:00:00.000",
"Puletasi, S. Palasi","2014-05-14T00:00:00.000","894436","Lt. Governor",,,"CC11086","2010-2014","2014","2014-05-28T00:00:00.000",
"Quartero, Alona","2014-06-03T00:00:00.000","127777","OHA","At-Large",,"CC11176","2010-2014","2014","2014-06-03T00:00:00.000",
"Rapozo, Melvin","2014-02-27T00:00:00.000","52118","Kauai Council","At-Large","Kauai","CC10193","2012-2014","2014","2014-02-27T00:00:00.000",
"Roman, Randolph Jr.","2014-06-02T00:00:00.000","26828","Senate","21",,"CC11121","2012-2014","2014","2014-06-03T00:00:00.000",
"Ruis, Randy","2014-05-29T00:00:00.000","18081","House","5",,"CC11144","2012-2014","2014","2014-05-29T00:00:00.000",
"San Buenaventura, Joy","2014-02-10T00:00:00.000","18218","House","4",,"CC11014","2012-2014","2014","2014-02-10T00:00:00.000",
"Schiller, Alain","2014-06-02T00:00:00.000","33421","Senate","4",,"CC11130","2012-2014","2014","2014-06-02T00:00:00.000",
"Shigemasa, Chace","2014-05-08T00:00:00.000","127777","OHA","Oahu",,"CC11078","2010-2014","2014","2014-06-02T00:00:00.000",
"Shin, Lorraine","2014-04-16T00:00:00.000","127777","OHA","At-Large",,"CC11066","2010-2014","2014","2014-04-16T00:00:00.000",
"Shiratori, Miles","2014-05-09T00:00:00.000","894436","Lt. Governor",,,"CC11132","2010-2014","2014","2014-06-03T00:00:00.000",
"Strouble, Carl","2014-06-02T00:00:00.000","84652","Honolulu Council","4","Honolulu","CC11173","2010-2014","2014","2014-06-03T00:00:00.000",
"Sutton, Warner Kimo","2014-05-15T00:00:00.000","894436","Lt. Governor",,,"CC11088","2010-2014","2014","2014-06-02T00:00:00.000",
"Svrcina, Emil","2014-05-15T00:00:00.000","21903","House","37",,"CC11089","2012-2014","2014","2014-05-23T00:00:00.000",
"Takayama, Kaimanu","2014-06-02T00:00:00.000","22501","House","48",,"CC11119","2012-2014","2014","2014-06-02T00:00:00.000",
"Tanabe, Van","2014-05-28T00:00:00.000","1597208","Governor",,,"CC11107","2010-2014","2014","2014-05-30T00:00:00.000",
"Trask, Mililani","2014-02-27T00:00:00.000","127777","OHA","At-Large",,"CC11038","2010-2014","2014","2014-03-11T00:00:00.000",
"Victorino, Michael","2014-05-30T00:00:00.000","106736","Maui Council","Wailuku","Maui","CC10248","2012-2014","2014","2014-05-30T00:00:00.000",
"Waihee, John","2014-05-28T00:00:00.000","127777","OHA","At-Large",,"CC10214","2010-2014","2014","2014-05-28T00:00:00.000",
"Weinert, Eric","2014-06-02T00:00:00.000","21227","House","1",,"CC11170","2012-2014","2014","2014-06-02T00:00:00.000",
"Wendt, Mahealani","2014-03-20T00:00:00.000","127777","OHA","Maui",,"CC11045","2012-2014","2014","2014-03-20T00:00:00.000",
"White, Michael","2014-05-22T00:00:00.000","106736","Maui Council","Makawao","Maui","CC10669","2012-2014","2014","2014-05-22T00:00:00.000",
"Wiggins, Stephen","2014-05-27T00:00:00.000","15875","House","41",,"CC11139","2012-2014","2014","2014-06-03T00:00:00.000",
