"candidate_name","vendor_type","vendor_name","date","amount","authorized_use","expenditure_category","purpose_of_expenditure","address_1","address_2","city","state","zip_code","office","district","county","party","reg_no","election_period","location_1","inoutstate"
"Abercrombie, Neil","Other Entity","Clear Channel Broadcasting, Inc./KSSK, KHVH, KIKI","2014-07-25T00:00:00.000","5340.21","Directly Related to Candidate's Campaign","Advertising, Media & Collateral Materials","Media Buys: Radio","P.O. Box 50623",,"Los Angeles","CA","90074","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Other Entity","Clear Channel Broadcasting, Inc./KSSK, KHVH, KIKI","2014-07-30T00:00:00.000","983.49","Directly Related to Candidate's Campaign","Advertising, Media & Collateral Materials","Media Buys: Radio","P.O. Box 50623",,"Los Angeles","CA","90074","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Other Entity","Clear Channel Broadcasting, Inc./KSSK, KHVH, KIKI","2014-07-30T00:00:00.000","1379.55","Directly Related to Candidate's Campaign","Advertising, Media & Collateral Materials","Media Buys: Radio","P.O. Box 50623",,"Los Angeles","CA","90074","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Other Entity","Clear Channel Broadcasting, Inc./KSSK, KHVH, KIKI","2014-04-18T00:00:00.000","2772.46","Directly Related to Candidate's Campaign","Advertising, Media & Collateral Materials","Media Buys: Radio","P.O. Box 50623",,"Los Angeles","CA","90074","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Other Entity","Clear Channel Broadcasting, Inc./KSSK, KHVH, KIKI","2014-06-13T00:00:00.000","7907.96","Directly Related to Candidate's Campaign","Advertising, Media & Collateral Materials","Media Buys: Radio","P.O. Box 50623",,"Los Angeles","CA","90074","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Other Entity","Clear Channel Broadcasting, Inc./KSSK, KHVH, KIKI","2014-06-13T00:00:00.000","2532.15","Directly Related to Candidate's Campaign","Advertising, Media & Collateral Materials","Media Buys: Radio","P.O. Box 50623",,"Los Angeles","CA","90074","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Other Entity","Clear Channel Broadcasting, Inc./KSSK, KHVH, KIKI","2014-07-25T00:00:00.000","8900.35","Directly Related to Candidate's Campaign","Advertising, Media & Collateral Materials","Media Buys: Radio","P.O. Box 50623",,"Los Angeles","CA","90074","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Other Entity","Clear Channel Broadcasting, Inc./KSSK, KHVH, KIKI","2014-05-30T00:00:00.000","5896.48","Directly Related to Candidate's Campaign","Advertising, Media & Collateral Materials","Media Buys: Radio","P.O. Box 50623",,"Los Angeles","CA","90074","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Other Entity","Clear Channel Broadcasting, Inc./KSSK, KHVH, KIKI","2014-05-30T00:00:00.000","2376.39","Directly Related to Candidate's Campaign","Advertising, Media & Collateral Materials","Media Buys: Radio","P.O. Box 50623",,"Los Angeles","CA","90074","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Other Entity","Clear Channel Broadcasting, Inc./KSSK, KHVH, KIKI","2014-04-18T00:00:00.000","703.13","Directly Related to Candidate's Campaign","Advertising, Media & Collateral Materials","Media Buys: Radio","P.O. Box 50623",,"Los Angeles","CA","90074","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Other Entity","Clear Channel Broadcasting, Inc./KSSK, KHVH, KIKI","2014-02-16T00:00:00.000","2670.11","Directly Related to Candidate's Campaign","Advertising, Media & Collateral Materials","Media Buy: Radio spots","P.O. Box 50623",,"Los Angeles","CA","90074","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Other Entity","Coffees N Epicurea Ltd.","2010-08-27T00:00:00.000","169.79",,"Food & Beverages","Beverage for grass roots event","83-5315Mamalahoa Hwy",,"Captain Cood","HI","96784","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Coffees of Hawaii","2014-04-21T00:00:00.000","20.59","Directly Related to Candidate's Campaign","Food & Beverages","Meeting - Campaign Outreach","3980 Molokai Airport Loop #119",,"Hoolehua","HI","96729","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Individual","Coffman, Bonnie","2009-06-20T00:00:00.000","100",,"Food & Beverages","In-Kind: Food & Beverages for Event","77-258 Ho'oka'ana Street",,"Kailua-Kona","HI","96740","Governor",,,,"CC10529","2006-2010","77-258 Ho'oka'ana Street
Kailua-Kona, HI 96740
(19.591592, -155.960961)","HI"
"Abercrombie, Neil","Individual","Coffman, George D.","2009-06-20T00:00:00.000","100",,"Food & Beverages","In-Kind: Food & Beverages for Event","77-258 Ho'Oka'ana Street",,"Kailua-Kona","HI","96740","Governor",,,,"CC10529","2006-2010","77-258 Ho'Oka'ana Street
Kailua-Kona, HI 96740
(19.591592, -155.960961)","HI"
"Abercrombie, Neil","Other Entity","Commercial Plumbing, Inc.","2010-06-30T00:00:00.000","6132.26",,"Other","Headquarter renovation","1820 Colburn Street",,"Honolulu","HI","96819","Governor",,,,"CC10529","2006-2010","1820 Colburn Street
Honolulu, HI 96819
(21.327438, -157.881225)","HI"
"Abercrombie, Neil","Other Entity","Compass Books","2010-01-14T00:00:00.000","15.3",,"Travel & Lodging","Travel - Meal","SFO Intl Airport",,"San Francisco","CA","94128","Governor",,,,"CC10529","2006-2010",,"Out of State"
"Abercrombie, Neil","Other Entity","ComTest Technologies, Inc.","2014-04-03T00:00:00.000","254.86","Directly Related to Candidate's Campaign","Office Supplies","Supplies - Printer Ink","3049 Ualena Street","Ste 1005","Honolulu","HI","96819","Governor",,,,"CC10529","2010-2014","3049 Ualena Street
Honolulu, HI 96819
(21.333791, -157.909398)","HI"
"Abercrombie, Neil","Other Entity","Contemporary Flavors Catering","2010-10-18T00:00:00.000","1271.29",,"Food & Beverages","Food for neighbor island event","1610 Haleukana Street",,"Lihue","HI","96766","Governor",,,,"CC10529","2006-2010","1610 Haleukana Street
Lihue, HI 96766
(21.960131, -159.393811)","HI"
"Abercrombie, Neil","Other Entity","Cooke Street Diner","2014-07-18T00:00:00.000","825","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteers","605 Cooke Street",,"Honolulu","HI","96813","Governor",,,,"CC10529","2010-2014","605 Cooke Street
Honolulu, HI 96813
(21.299904, -157.857078)","HI"
"Abercrombie, Neil","Individual","Cornet, Jackie","2014-08-04T00:00:00.000","6000","Directly Related to Candidate's Campaign","Contract, Employee & Professional Services","Administrative Support","1310 A Mokulua Drive",,"Kailua","HI","96734","Governor",,,,"CC10529","2010-2014","1310 A Mokulua Drive
Kailua, HI 96734
(21.386281, -157.711722)","HI"
"Abercrombie, Neil","Individual","Cornet, Jackie","2014-04-26T00:00:00.000","4500","Directly Related to Candidate's Campaign","Contract, Employee & Professional Services","Administrative Support","1310 A Mokulua Drive",,"Kailua","HI","96734","Governor",,,,"CC10529","2010-2014","1310 A Mokulua Drive
Kailua, HI 96734
(21.386281, -157.711722)","HI"
"Abercrombie, Neil","Individual","Cornet, Jackie","2014-06-04T00:00:00.000","3000","Directly Related to Candidate's Campaign","Contract, Employee & Professional Services","Administrative Support","1310 A Mokulua Drive",,"Kailua","HI","96734","Governor",,,,"CC10529","2010-2014","1310 A Mokulua Drive
Kailua, HI 96734
(21.386281, -157.711722)","HI"
"Abercrombie, Neil","Other Entity","Cornolum Commercials, Inc.","2010-03-10T00:00:00.000","204.3",,"Other","Promotional for headquarter opening - Kukui nut leis","1613 Houghtailing Street",,"Honolulu","HI","96817","Governor",,,,"CC10529","2006-2010","1613 Houghtailing Street
Honolulu, HI 96817
(21.332455, -157.865838)","HI"
"Abercrombie, Neil","Other Entity","Corona Beach House","2010-06-08T00:00:00.000","32.88",,"Food & Beverages","Meeting meal","1914 Harrison",,"Hollywood","FL","33020","Governor",,,,"CC10529","2006-2010","1914 Harrison
Hollywood, FL 33020
(26.01056, -80.145264)","Out of State"
"Abercrombie, Neil","Other Entity","Costco - Hawaii Kai #120","2014-05-13T00:00:00.000","21.97","Directly Related to Candidate's Campaign","Other","Supplies for Fundraiser","333 Keahole St, Bldg A",,"Honolulu","HI","96825","Governor",,,,"CC10529","2010-2014","333 Keahole St, Bldg A
Honolulu, HI 96825
(21.284603, -157.710598)","HI"
"Abercrombie, Neil","Other Entity","Costco - Hawaii Kai #120","2009-10-09T00:00:00.000","50.95",,"Food & Beverages","Beverage for events","333 Keahole St, Bldg A",,"Honolulu","HI","96825","Governor",,,,"CC10529","2006-2010","333 Keahole St, Bldg A
Honolulu, HI 96825
(21.284603, -157.710598)","HI"
"Abercrombie, Neil","Other Entity","Costco - Hawaii Kai #120","2010-11-11T00:00:00.000","40.37",,"Food & Beverages","Food for rally","333 Keahole St, Bldg A",,"Honolulu","HI","96825","Governor",,,,"CC10529","2010-2014","333 Keahole St, Bldg A
Honolulu, HI 96825
(21.284603, -157.710598)","HI"
"Abercrombie, Neil","Other Entity","Costco - Hawaii Kai #120","2010-08-16T00:00:00.000","62.72",,"Food & Beverages","Food for rally","333 Keahole St, Bldg A",,"Honolulu","HI","96825","Governor",,,,"CC10529","2006-2010","333 Keahole St, Bldg A
Honolulu, HI 96825
(21.284603, -157.710598)","HI"
"Abercrombie, Neil","Other Entity","Costco - Hawaii Kai #120","2014-04-27T00:00:00.000","28.55","Directly Related to Candidate's Campaign","Food & Beverages","Food for Meet and Greet","333 Keahole St, Bldg A",,"Honolulu","HI","96825","Governor",,,,"CC10529","2010-2014","333 Keahole St, Bldg A
Honolulu, HI 96825
(21.284603, -157.710598)","HI"
"Abercrombie, Neil","Other Entity","Costco - Hawaii Kai #120","2014-08-27T00:00:00.000","74.28","Directly Related to Candidate's Campaign","Other","Supplies for ""Bucket of Stars"" Event","333 Keahole St, Bldg A",,"Honolulu","HI","96825","Governor",,,,"CC10529","2010-2014","333 Keahole St, Bldg A
Honolulu, HI 96825
(21.284603, -157.710598)","HI"
"Abercrombie, Neil","Other Entity","Costco Kailua Kona","2010-06-05T00:00:00.000","151.73",,"Food & Beverages","In-Kind: Food for volunteers","73-6600 Maiau",,"Kailua Kona","HI","96740","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Costco Kailua Kona","2014-09-02T00:00:00.000","291.47","Directly Related to Candidate's Campaign","Food & Beverages","Food and Supplies for Grassroots Event","73-5600 Maiau",,"Kailua Kona","HI","96740","Governor",,,,"CC10529","2010-2014","73-5600 Maiau
Kailua Kona, HI 96740
(19.687204, -156.016969)","HI"
"Abercrombie, Neil","Other Entity","Costco Kailua Kona","2010-02-20T00:00:00.000","21.81",,"Food & Beverages","In-Kind: Food for volunteers","73-6600 Maiau",,"Kailua Kona","HI","96740","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Costco Kailua Kona","2014-03-26T00:00:00.000","33.61","Directly Related to Candidate's Campaign","Food & Beverages","Food for Meet and Greet","73-5600 Maiau",,"Kailua Kona","HI","96740","Governor",,,,"CC10529","2010-2014","73-5600 Maiau
Kailua Kona, HI 96740
(19.687204, -156.016969)","HI"
"Abercrombie, Neil","Other Entity","Costco Kailua Kona","2014-06-06T00:00:00.000","194.15","Directly Related to Candidate's Campaign","Food & Beverages","Food for Kailua Kona Grassroot Event","73-5600 Maiau",,"Kailua Kona","HI","96740","Governor",,,,"CC10529","2010-2014","73-5600 Maiau
Kailua Kona, HI 96740
(19.687204, -156.016969)","HI"
"Abercrombie, Neil","Other Entity","Costco Kailua Kona","2010-06-12T00:00:00.000","68.24",,"Food & Beverages","In-Kind: Food for volunteers","73-6600 Maiau",,"Kailua Kona","HI","96740","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Costco Kailua Kona","2014-03-25T00:00:00.000","83.16","Directly Related to Candidate's Campaign","Food & Beverages","Food for Grassroot Event","73-5600 Maiau",,"Kailua Kona","HI","96740","Governor",,,,"CC10529","2010-2014","73-5600 Maiau
Kailua Kona, HI 96740
(19.687204, -156.016969)","HI"
"Abercrombie, Neil","Other Entity","Costco Kailua Kona","2010-05-09T00:00:00.000","43.75",,"Postage/Mailing","In-Kind: Stamps","73-6600 Maiau",,"Kailua Kona","HI","96740","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Costco Kailua Kona","2014-03-07T00:00:00.000","71","Directly Related to Candidate's Campaign","Food & Beverages","Food & Refreshments for Training Session","73-6600 Maiau",,"Kailua Kona","HI","96740","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Costco Kailua Kona","2010-10-18T00:00:00.000","335.05",,"Food & Beverages","Food for Kona event","73-6600 Maiau",,"Kailua Kona","HI","96740","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Costco Kapolei #1038","2014-04-28T00:00:00.000","155.73","Directly Related to Candidate's Campaign","Office Supplies","Supplies for Headquarter","4589 Kapolei Parkway",,"Kapolei","HI","96707","Governor",,,,"CC10529","2010-2014","4589 Kapolei Parkway
Kapolei, HI 96707
(21.32788, -158.087725)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale","2010-03-16T00:00:00.000","632.28",,"Durable Assets (Supplies/Equipment)","HP computer","4300 Nuhou Street",,"Lihue","HI","96766","Governor",,,,"CC10529","2006-2010","4300 Nuhou Street
Lihue, HI 96766
(21.966156, -159.379941)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale","2014-03-21T00:00:00.000","193.66","Directly Related to Candidate's Campaign","Food & Beverages","Refreshments for Kauai Fundraiser","4300 Nuhou Street",,"Lihue","HI","96766","Governor",,,,"CC10529","2010-2014","4300 Nuhou Street
Lihue, HI 96766
(21.966156, -159.379941)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale","2009-05-01T00:00:00.000","56.58",,"Food & Beverages","Food & Beverages for Coffee hour","94-1231 Ka Uka Blvd",,"Waipahu","HI","96797","Governor",,,,"CC10529","2006-2010","94-1231 Ka Uka Blvd
Waipahu, HI 96797
(21.427229, -158.001678)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale","2010-03-13T00:00:00.000","178.11",,"Office Supplies","(2) HP printers","4300 Nuhou Street",,"Lihue","HI","96766","Governor",,,,"CC10529","2006-2010","4300 Nuhou Street
Lihue, HI 96766
(21.966156, -159.379941)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale","2014-03-17T00:00:00.000","105.15","Directly Related to Candidate's Campaign","Other","Cooking Supplies for Kauai Fundraiser","4300 Nuhou Street",,"Lihue","HI","96766","Governor",,,,"CC10529","2010-2014","4300 Nuhou Street
Lihue, HI 96766
(21.966156, -159.379941)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale","2010-07-21T00:00:00.000","440.83",,"Food & Beverages","Food for event on Kauai","4300 Nuhou Street",,"Lihue","HI","96766","Governor",,,,"CC10529","2006-2010","4300 Nuhou Street
Lihue, HI 96766
(21.966156, -159.379941)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale","2010-11-02T00:00:00.000","36.47",,"Other","Supplies for H/Q","94-1231 Ka Uka Blvd",,"Waipahu","HI","96797","Governor",,,,"CC10529","2006-2010","94-1231 Ka Uka Blvd
Waipahu, HI 96797
(21.427229, -158.001678)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale","2014-03-20T00:00:00.000","85.29","Directly Related to Candidate's Campaign","Food & Beverages","Food and Supplies for Kauai Fundraiser","4300 Nuhou Street",,"Lihue","HI","96766","Governor",,,,"CC10529","2010-2014","4300 Nuhou Street
Lihue, HI 96766
(21.966156, -159.379941)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale","2014-03-22T00:00:00.000","32.04","Directly Related to Candidate's Campaign","Other","Supplies for Kauai Fundraiser","4300 Nuhou Street",,"Lihue","HI","96766","Governor",,,,"CC10529","2010-2014","4300 Nuhou Street
Lihue, HI 96766
(21.966156, -159.379941)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale","2014-07-05T00:00:00.000","50.97","Directly Related to Candidate's Campaign","Food & Beverages","Food for Grassroot Event","4300 Nuhou Street",,"Lihue","HI","96766","Governor",,,,"CC10529","2010-2014","4300 Nuhou Street
Lihue, HI 96766
(21.966156, -159.379941)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale","2014-02-19T00:00:00.000","259.34","Directly Related to Candidate's Campaign","Food & Beverages","Food for Kauai Fundraiser","4300 Nuhou Street",,"Lihue","HI","96766","Governor",,,,"CC10529","2010-2014","4300 Nuhou Street
Lihue, HI 96766
(21.966156, -159.379941)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale","2010-12-21T00:00:00.000","184.23",,"Food & Beverages","Food for event","4300 Nuhou Street",,"Lihue","HI","96766","Governor",,,,"CC10529","2010-2014","4300 Nuhou Street
Lihue, HI 96766
(21.966156, -159.379941)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale","2014-03-14T00:00:00.000","46.19","Directly Related to Candidate's Campaign","Food & Beverages","Food for Kauai Fundraiser","4300 Nuhou Street",,"Lihue","HI","96766","Governor",,,,"CC10529","2010-2014","4300 Nuhou Street
Lihue, HI 96766
(21.966156, -159.379941)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale","2010-12-21T00:00:00.000","14.56",,"Food & Beverages","Food for event","4300 Nuhou Street",,"Lihue","HI","96766","Governor",,,,"CC10529","2010-2014","4300 Nuhou Street
Lihue, HI 96766
(21.966156, -159.379941)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale","2014-03-22T00:00:00.000","19.78","Directly Related to Candidate's Campaign","Food & Beverages","Food for Kauai Fundraiser","4300 Nuhou Street",,"Lihue","HI","96766","Governor",,,,"CC10529","2010-2014","4300 Nuhou Street
Lihue, HI 96766
(21.966156, -159.379941)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale","2010-10-11T00:00:00.000","61.45",,"Food & Beverages","Food for Primary election night","4300 Nuhou Street",,"Lihue","HI","96766","Governor",,,,"CC10529","2006-2010","4300 Nuhou Street
Lihue, HI 96766
(21.966156, -159.379941)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale","2014-03-21T00:00:00.000","216.53","Directly Related to Candidate's Campaign","Food & Beverages","Food for Kauai Fundraiser","4300 Nuhou Street",,"Lihue","HI","96766","Governor",,,,"CC10529","2010-2014","4300 Nuhou Street
Lihue, HI 96766
(21.966156, -159.379941)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - #485 Waipio","2014-07-14T00:00:00.000","176.95","Directly Related to Candidate's Campaign","Other","In-Kind: Supplies for Regional Event","94-1231 Ka Uka Blvd",,"Waipahu","HI","96797","Governor",,,,"CC10529","2010-2014","94-1231 Ka Uka Blvd
Waipahu, HI 96797
(21.427229, -158.001678)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - #485 Waipio","2014-08-04T00:00:00.000","32.77","Directly Related to Candidate's Campaign","Vehicle, Gas & Parking","Gas for Sign Placement Volunteer","94-1231 Ka Uka Blvd",,"Waipahu","HI","96797","Governor",,,,"CC10529","2010-2014","94-1231 Ka Uka Blvd
Waipahu, HI 96797
(21.427229, -158.001678)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-08-05T00:00:00.000","164.55","Directly Related to Candidate's Campaign","Food & Beverages","Food for Rally","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2013-04-13T00:00:00.000","463.1",,"Other","Food and paper supplies for event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-08-09T00:00:00.000","55.53","Directly Related to Candidate's Campaign","Food & Beverages","Food for Grassroot Event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2009-08-20T00:00:00.000","71.13",,"Other","Leis and food for event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-04-23T00:00:00.000","202.57","Directly Related to Candidate's Campaign","Other","Supplies for Grassroot Events","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-03-20T00:00:00.000","197.59","Directly Related to Candidate's Campaign","Food & Beverages","Bottled Water for Signwaver Volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-07-23T00:00:00.000","45.93","Directly Related to Candidate's Campaign","Travel & Lodging","Gas for Sign Placement Volunteer","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2013-07-25T00:00:00.000","39.04",,"Food & Beverages","Bottled Waters for HQ","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-06-09T00:00:00.000","236.25",,"Food & Beverages","Food for forums","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-05-08T00:00:00.000","26.47","Directly Related to Candidate's Campaign","Other","Papergoods for Regional Event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2009-03-07T00:00:00.000","94.14",,"Food & Beverages","Food for Event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-05-21T00:00:00.000","25.02","Directly Related to Candidate's Campaign","Other","Supplies for Fundraiser","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2013-04-10T00:00:00.000","574.91",,"Other","Paper good supplies for event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-03-28T00:00:00.000","29.26","Directly Related to Candidate's Campaign","Food & Beverages","Food for Headquarter Opening","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2009-05-29T00:00:00.000","68.8",,"Food & Beverages","Refreshments for Event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2009-08-21T00:00:00.000","124.06",,"Other","Refreshments for event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-07-29T00:00:00.000","336.4","Directly Related to Candidate's Campaign","Food & Beverages","Bottled Water for Canvassers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-08-09T00:00:00.000","57.1","Directly Related to Candidate's Campaign","Food & Beverages","Food Supplies for Volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2013-04-12T00:00:00.000","188.08",,"Food & Beverages","Meeting - Food and refreshments","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-08-27T00:00:00.000","213.23",,"Food & Beverages","Food for rally","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-03-05T00:00:00.000","108.52",,"Other","Food for volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-11-11T00:00:00.000","243.51",,"Food & Beverages","Food for volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-07-21T00:00:00.000","459.24",,"Food & Beverages","Food for volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-08-05T00:00:00.000","522.56","Directly Related to Candidate's Campaign","Food & Beverages","Food for Rally","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-03-09T00:00:00.000","747.26",,"Food & Beverages","Beverages for community event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-04-30T00:00:00.000","305.42","Directly Related to Candidate's Campaign","Food & Beverages","Bottled Water and Cooler for Sign Waving","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
