"business_name","address1","address2","city","state","zipcode","county","contact_name","website","email","company_profile","company_description","location_description","latlong"
"Edelen Farms","1934 County Road 838",,"Boss","MO","65440","Reynolds","Betty Edelen",,"bjedelen1313@gmail.com","<p>Hello, my name is Betty Edelen.  My mother was a Missouri native.  As an adult, my best memories were of my time living in Missouri. My husband John and I have recently purchased a 68 acre farm. It has not been a running farm in many years.  I am happy to report we are producing our own produce and have big plans to add livestock to our property.</p>","VINE GROWN GREEN BEANS, 5 DIFFERENT VARRIETIES OF TOMATOES, CRISP CUCUMBERS, RED POTAOES, CABBAGE","<p>Salem Farmers Market or contact me directly. </p>","(37.5400259, -91.055321)"
"(CLOSED) Just Wright Produce Patch","3815 State Hwy 215",,"Doniphan","MO","63935","Ripley","Karla Wright","https://www.facebook.com/wrightberries","thewrightpatch@gmail.com","<p>We offer home-grown organic produce, plants and baked goods. We have apple trees, garden produce and 11 rows of blue, black and raspberries on our property.</p>","<p>Blackberries, raspberries, blueberries, strawberries, apples, radishes, lettuce, tomatoes, kale, spinach and okra</p>","<p>Find us on facebook @ <a href=""https://www.facebook.com/wrightberries"" target=""_blank"">the wright patch.</a></p><p>Visit us at the Oregon County Farmers&#39; Market in Alton, MO.</p><p>Make sure to like our page to keep up on the latest updates.</p>","(36.68742, -90.977242)"
"Triple H Family Farms, LLC","21385 165th Trail",,"Marshall","MO","65340","Saline","Matt or Kim Tennill","http://www.triplehfamilyfarms.com","triplehfamilyfarms@yahoo.com","Triple H Family Farm is a small 13 acre farm that began in 2016 on what was once the Boatright homestead; built in 1880’s and located in Marshall, MO. We are veteran founded, owned &amp; operated.After Matt retired from the Army in 2013 and worked conventional jobs until 2015 the idea to use our farm to do something crazy… actually farm.. changed our life. Two hoop houses, multiple garden beds, many vegetables, chickens, sheep, bees, and hundreds of tomatoes later we&#39;re still getting better and adding new items every year.","At the farm we offer a wide range of vegetables and fruits, but we are known for our irresistible heirloom tomatoes and raw honey  We also tend to a small flock of free range chickens, grow a variety of vegetables, herbs and raise a small herd of hair sheep.  We currently offer a summer CSA as well and utilize our certified kitchen to offer jams, jellies, fresh salsa, take and bake scones and other seasonal goodies. Everything on the farm is grown with love &amp; harvested by hand. Our produce is a bit imperfect at times, some would even say ugly, but the taste is superb.","We sell at the Sedalia Area Farmers Markets T and F from 3-6p during the summer season. (May - Oct)We deliver to the Marshall, MO area twice weekly on the mornings of T and F to customers who utilize our online store.","(39.030919, -93.27866)"
"Whistle Stop Peonies","26105 SW Santa Fe Ave.",,"Gorin","MO","63543","Scotland","Mona E. Tague","http://www.whistlestoppeonies.com","whistlestoppeonies@gmail.com","<p>Whistle Stop Peonies was born in 2017 in my hometown of Gorin, MO. A tiny town with a bustling train track, hence the name. We have planted over 1800 peony plants with over 40 varieties. Our Open House to see the farm is Memorial weekend. Check out our website for dates and times. At our Open House see the many peonies in bloom, take home a fresh cut bouquet, and purchase live buckets of peony plants or order your fall bare roots. We can provide peony blooms for your events during the blooming season. Brides truly love peonies. Have lots at your carefully planned wedding. We offer fresh-cut bouquets. For pick up or can ship overnight as well. We are a Missouri state certified nursery. Check out our website. <a href=""https://www.whistlestoppeonies.com/"" target=""_blank"">www.whistlestoppeonies.com</a>.</p>","<p>Peony blooms are certainly the most beautiful blooms available for well-planned weddings and other events in Missouri. Our season begins May 22 to June 12. Our blooms are colorful: Coral, Pinks, Blush, White, and Reds. Oh, there is a gorgeous Salmon as well. Call for details and delivery options. 660-216 -378. Spring peony buckets with a live peony plant are available at our Open House. We also have bare roots for Fall planting. Fresh cut bouquets in the vase are available as well. If you need a bouquet shipped nationwide, we can do that too. Whistle Stop Peonies in Northeast MO.</p>","<p>Only open to the public during planned Open Houses. Visit our website for details of these events. <a href=""https://www.whistlestoppeonies.com/"" target=""_blank"">www.whistlestoppoeonies.com</a> or call 660-216-1378.</p>","(40.3586525, -92.027365)"
"Historic Downtown Sikeston Farmers' Market","American Legion Square",,"Sikeston","MO","63801","Scott","Lynn Lancaster","https://www.facebook.com/DowntownSikestonFarmersMarket/","director@downtownsikeston.org","The Historic Downtown Sikeston Farmers Market is open May through December on Saturday from 7 am until 12 pm.","The Historic Downtown Farmers&#39; Market sells a variety of products.","The Historic Downtown Farmers&#39; Market is located in the American Legion Square.","(36.87358, -89.587276)"
"St. Charles Lions Club Farmers' Market","500 N Riverside",,"St. Charles","MO","63301","St. Charles","St. Charles Lions Club","https://www.facebook.com/FarmersMarketofStCharlesMO/",,"For additional information about the St. Charles Lions Club Farmers&#39; Market, please contact them directly or visit their website.","For additional information about products available, please contact the market manager directly.","Saturdays 7 am - noon in the Foundry Art Centre Lot","(38.784392, -90.479057)"
"Lake St. Louis Farmers & Artists Market","20 Meadows Circle Drive",,"Lake Saint Louis","MO","63367","St. Charles","Matthew Kern",,"lakestlouisfarmersmarket@gmail.com","April- November, Saturday 8:00 a.m.- 12:00 p.m.","The Lake St. Louis Farmers &amp; Artists Market sells a variety of products.","The Lake St. Louis Farmers &amp; Artists Market is located at 20 Meadows Circle Drive.","(38.781483, -90.788041)"
"Augusta Community Farmers' Market","5350 Hackmann Rd",,"Augusta","MO","63332","St. Charles","Penelope Woodhouse",,"botanicaltearoom@gmail.com","Augusta Community Farmers’ Market","<p>Community- based Farmers&#39; Market</p>","<p>Saturday 9-11 a.m. Mid-April to Mid-October</p>","(38.574898, -90.877105)"
"New Melle Country Market","20 SSR-D",,"New Melle","MO","63385","St. Charles","Wyatt Gober","https://www.newmellecountrymarket.com","manager@newmellecountrymarket.com","<p>Our Market is a place to exchange goods between real people, not corporations. We have a passion for supporting hand grown &amp; made products, and for preserving essential skills and traditions. We promote education that focuses on the regeneration of grassroots economy, native habitats, sustainable choices, and healthy living. Our Farmer&#39;s Market creates an upbeat, music filled atmosphere where families and neighbors can gather to share in the abundance.</p>","<p>Our market consists of the following but not limited to: Fresh Produce-Naturally Raised Beef and Pork-Poultry Eggs-Local Honey-Gluten Free Baked Goods- Coffee Beverages-Hot Food- Soaps &amp; Lotions- Local Alpaca &amp; Sheep Wool-Cookies &amp; other Sweets-Art for sale-Handmade Crafts and Home Decor- and much more!!!</p>","<p>Summer Markets ( May - Oct ) </p><p>50 Markets</p><p>_______________________________________</p><p><br></p><p>Saturday Morning - Outdoor</p><p>9AM - 1PM - 20 SSR D New Melle MO</p><p><br></p><p>Wednesday Evening - Indoor/Outdoor</p><p>4PM - 7PM - 3560 Mill St, New Melle MO</p><p>_______________________________________</p><p><br></p><p>Winter Markets ( Nov - Mar ) </p><p>8 Markets</p><p>_______________________________________</p><p><br></p><p>Saturday Morning - Indoor</p><p>9AM - 1PM - 4700 SSR Z New Melle MO</p><p>_______________________________________</p><p><br></p><p>Winter Market Dates:</p><p>1st week - Nov</p><p>1st week - Dec</p><p>1st &amp; 3rd week - Jan</p><p>1st &amp; 3rd week - Feb</p><p>1st &amp; 3rd week - Mar</p><p><br></p>","(38.712489, -90.87426)"
"Farmer's & Artisans Market of O'Fallon","24 O'Fallon Square",,"O'Fallon","MO","63366","St. Charles","Melissa Knoll","http://www.FAMOfallom.com","melknoll.59@gmail.com","Farmers &amp; Artisans Market of O&#39;Fallon (FAMO) is new to St. Charles County area as of 2021. FAMO brings local produce, farmers, local gardeners, crafters and artist together in a central location and an easy access for our customers convince. FAMO also brings local talent, performers and entertainment together to create a festive and family events. FAMO works to showcase local animal adoption agencies. You will also find local food trucks and unique array of beverages at the market. FAMO is poised to become a premier MARKET...","Grass Fed Beef, Pork, Free Range Chicken, Eggs, Honey, Baked Good, Breads, Jams, Jellies, Dried Herbs and Seasoning, Bedding Plants, Herbs, Veggie plants, annuals and perennials, Produce- veggies and fruits, Bath Products- Bath Booms, Soaps, Oils, lotions, Hand crafted items- Crochet items, wood burning items, wood toys and puzzles, embroidery items, candles, seasonal wreathes and arrangements, jewelry, teas, gift balloon baskets, handbags, purses and wallets, hair bows and blankets and so much more..","Location: 24 O&#39;Fallon Square - O&#39;Fallon Mo                Veterans Memorial Pkwy &amp; Hwy K --Parking Lot of StorCo Self StorageAlternating Sunday Market - Check FB for dates Hours of operations: 9 am to 1 pm","(38.8005137, -90.703268)"
"St. Charles Farmers Market","200 N Second St Room 300",,"St. Charles","MO","63301","St. Charles","Don Stolberg",,"donald.stolberg@stcharlescitymo.gov","City of St. Charles, Mo.","<p>Farmers&#39; Market</p>","<p>200 N Second St </p><p>Room 300</p><p>St. Charles, MO 63301</p>","(38.783236, -90.4813)"
"Farmington Farmers Market","814 E. Karsch Blvd",,"Farmington","MO","63640","St. Francois","Larry Bleckler",,,"Baked goods, all vegetables, bagged compost, pumpkins and gourds, mums, bedding plants, hanging baskets, melons, fruit, cherries, apples, peaches, eggs, and cut flowers.","Farmington Farmers&#39; Market<br>VFW on Karsch Blvd (Highway 32)<br>Farmington, MO 63640<br><br>Approximately 23-36 active farmers during the summer season<br><br>2 days a week","Directions:<br>From Highway 67 take the Highway 32 East exit. Go about 1/2 mile past the fourth stoplight to the VFW parking lot on Karsch Blvd.<br><br>Open April through October<br><br>Hours: Wednesday - 2pm - 5pm<br>Saturday - 7 am - 11 am","(37.783393, -90.408717)"
"(CLOSED) F & R Farms","5075 Hwy D",,"Farmington","MO","63640","St. Francois","Frank Keen",,"frank.keen@sbcglobal.net","for additional information about the member company, please contact directly","for additional information about the member company, please contact directly","for additional information about the member company, please contact directly","(37.830822, -90.421963)"
"Sullivan Farms","1446 Highway 67",,"Farmington","MO","63640","St. Francois","Robert Sullivan","https://www.facebook.com/sullivanfarms.farmington.mo/","sullivan7678@hotmail.com","Sullivan Farms is committed to providing quality organically-grown produce, meat, and eggs to area consumers who value clean eating. Our family has been farming for over 50 years, and we understand the importance of providing your family with the highest quality whole foods.","Grass-fed &amp; finished beef (sold by the whole or half animal or by individual cuts); pork raised on non-gmo feed (sold by the whole or half animal or by individual cuts); free-range Cornish Cross chicken (whole, dressed chickens); free-range turkey (whole, dressed turkeys); free-range eggs; microgreens; organically-grown seasonal produce including sweet corn, green beans, tomatoes, peppers, onions, kale, lettuce, spinach, broccoli, cauliflower, cabbage, radishes, beets, squash, okra, carrots, turnips, cucumbers, potatoes, pumpkins, and gourds.","We are happy to take orders by email, phone, facebook message; or come visit us at our farm or at the Farmington Farmers&#39; Market on Saturday mornings between April and October.","(37.696289, -90.386064)"
"Ferguson Farmers' Market","501 S. Florissant Rd.,  Plaza at 501",,"Ferguson","MO","63135","St. Louis","Mary Haux","http://fergusonfarmersmarket.com","marebake@sbcglobal.net","<p>Founded in 2002, the award winning Ferguson Farmers Market is now celebrating it&#39;s 20th delicious season. This Saturday morning tradition brings you fresh, local fruits and veggies, picked within 24 hours of our market and brought to you directly by the friendly farmers who grow them.</p><p><br></p><p>Enjoy live music each week in a fun and festive atmosphere. Discover a wide variety of edible delights including breakfast and lunch items from Jamaican, Latin, bakery, and other vendors.</p><p><br></p><p>Special events each week include farmer sample fests, chef demos, food contests and much more. Check the weekly schedule for the season at <a href=""https://Fergusonfarmersmarket.com"" target=""_blank"">Fergusonfarmersmarket.com</a> and on our Facebook page.</p><p><br></p><p>Ferguson Farmers Market is a great gathering place each Saturday morning. Bring the family and visit with friends and neighbors.</p><p><br></p><p>Come for the the farmers. Stay for the fun!</p><p><br></p><p>Open: May through October</p><p><br></p><p>Hours: Saturday - 8am to noon</p>","<p><span style=""color: black; font-size: 12px;"">The Ferguson Farmers Market offers a variety of vendors including local and organic farmers.</span></p><p><br></p><p>The farmers offer a huge selection of fruits and veggies including many unusual, new and heirloom varieties, for your healthy eating.</p><p><br></p><p>The market also has meat and cheese vendors, as well as farm fresh eggs, honey, specialty bakeries. Local growers will be selling bedding plants, perennials, herbs and 4 pack vegetable starts.</p><p><br></p><p>GET FRESH. SHOP LOCAL</p>","<p><span style=""color: black; font-family: Tahoma, sans-serif; font-size: 10pt;"">From I-70, go north on Florissant Road 2.6 miles to Suburban Ave. Turn left. Parking behind the market. </span></p><p><br></p><p><span style=""color: black; font-family: Tahoma, sans-serif; font-size: 10pt;"">From I-270, go south 3.3 miles to Suburban Ave. Turn right. Parking behind the market</span></p><p><br></p><p><span style=""color: black; font-family: Tahoma, sans-serif; font-size: 10pt;"">The market takes place every Saturday, 8:00am - 12:00pm, May - October.</span></p>","(38.7469, -90.2902)"
"Eureka Farmers' Market","394 S. Central Avenue",,"Eureka","MO","63025","St. Louis","Lizzie Roberds",,"lroberds@eureka.mo.us","The Eureka Farmers&#39; Market was established in 2017 by the City of Eureka Parks Department. The Market is held on the second Thursdays of the month from April - October.<br><br>Winter Markets are held indoors in November and December. Live musical entertainment can be heard at every market and a variety of vendors attend each market date. The Eureka Farmers&#39; Market is a producer only market focusing on vendors that provide products that are grown, raised or made locally through local agriculture.<br><br>In addition, the market supports producers of goods made locally from local materials that support and encourage patrons to eat local, support local, cook and grown their own produce at home, and to get to know the people they are buying from and where their products come from.","Fresh local produce, grass-fed beef, pasture raised pork, free-range chicken and eggs, locally roasted coffee, knife sharpening, brick oven pizzas made while you wait fresh baked breads and baked goods locally sourced, handmade health and beauty products locally handmade and chocolates","394 South Central Avenue, Eureka, MO 63025<br><br>Second Thursdays of the month, April - October 3:30 pm - 7:00 pm","(38.50127, -90.628084)"
"Whit’s End Farm","3450 Whitsetts Fork Road",,"Wildwood","MO","63038","St. Louis","Erika Streeter","https://www.facebook.com/whimsyatwhitsend","ehouttuin@gmail.com","<p>We are a 15 acre family farm in Wildwood, MO. We raise dairy goats, cows, and layer chickens. We love being able to supply fresh milk and eggs in small quantities for those that find us. Farm visits are welcome.</p>","<p>Pastured raised goats, goat milk, and eggs</p>","Purchase direct from our farm","(38.5485007, -90.654667)"
"U City Farmers' Market","6655 Delmar Blvd",,"University City","MO","63130","St. Louis","Deborah Henderson",,"midtownfarms1@yahoo.com","Our parent organization, the Midwest Association of Farmers&#39; Markets is a 501c(3) non-profit. It&#39;s our mission to provide, through area farmers&#39; markets and programs, the following to our communities:  public education about regionally sourced food, nutrition and health, and sustainable agriculture; direct access to farm fresh products and other locally produced foods; support for local businesses and partnerships with community organizations; and vital economic opportunities for small family farms.    <br><br>We support  the sustainability of farmers&#39; markets in the Greater St Louis region; always including the practices of doing no harm and putting our farmers first.","Our Saturday morning Market is where farmers gather, friends meet and the Fresh Food Festival begins.<br><br>We&#39;re a producer/maker only farmers market.  Featuring live music, kids events &amp; chef demos.  Programs include SNAP/EBT, DUFB, HPES, POP Club and more.","<p>Midtown Farmers&#39; Market: 6655 Delmar, Blvd, St Louis, MO 63130</p><p><br></p><p>Located in St Louis, County in the inner-ring suburb of University City. We are at the “Historic Market in the Loop” on one of “Americas Ten Best Streets”.  </p><p><br></p><p>April - November, Saturday 8:30 a.m. - 1:00 p.m.</p>","(38.656288, -90.307414)"
"Wildwood Farmers' Market","221 Plaza Drive",,"Wildwood","MO","63040","St. Louis","Natalie McAvoy","https://www.facebook.com/WildwoodFarmersMarket/","farmersmarket@cityofwildwood.com","The Wildwood Farmers&#39; Market is a private entity that has been contracted by the City of Wildwood, to provide a service to the community. We will bring together local grower and artists to sell their produce  and products to the public.","The Wildwood Farmers&#39; Market will feature local sourced farm raised beef, chicken, pork, eggs, vegetables and fruits, seafood, fresh flowers, herbs, olive oil, baked goods, pet treats as well as handcrafted gifts, jewelry and art.","<p>The Wildwood Farmers&#39; Market is located at 221 Plaza Drive, Wildwood, MO 63040.</p><p><br></p><p>2021 Season -  May 29 - October 2 - Hours: 8:00 a.m. - 12:00 p.m.</p><p><br></p><p>Website:</p><p><a href=""http://www.cityofwildwood/farmersmarket"" target=""_blank"">http://www.cityofwildwood/farmersmarket</a></p>","(38.581824, -90.628439)"
"Kirkwood Farmers' Market","150 E. Argoone Dr.",,"Kirkwood","MO","63122","St. Louis","Kori Thompson",,"info@downtownkirkwood.com","April- September, Sunday- Friday 9:00 a.m.- 6:00 p.m., Saturday 8:00 a.m.- 5:00 p.m.","The Kirkwood Farmers&#39; Market sells a variety of products.","The Kirkwood Farmers&#39; Market is located at 150 E. Argoone Drive.","(38.580874, -90.404493)"
"(CLOSED) Creve Coeur Farmers' Market","934 E. Rue De La Banque",,"Creve Coeur","MO","63141","St. Louis","Natalie Bolten","http://www.crevecoeurmo.gov/market","marketmanager@crevecoeurmo.gov","We support farmers within 50 miles of Creve Coeur by making their product readily accessible to our residents, friends and neighbors- allowing a means to those seeking to incorporate a healthy farm-to-table lifestyle while working to reduce our carbon footprint. <br> <br>Eat, shop, support...LOCAL!","We offer a variety of farm fresh fruits and vegetables, local meats without added hormones or antibiotics, free range eggs, local honey, apple butters, jams, kettle corn, baked goods, potted plants, natural skincare, live music, weekly community events and a local artisans market.","<p>We are open May 2 - October 3 from 9 a.m. - Noon on Saturday mornings.</p><p><br></p><p>We are located at the American Legion Post.</p><p><br></p><p>934 E. Rue De La Banque, Creve Coeur, MO 63141.</p><p><br></p><p>Accessible from Olive just east of 270 on the north side of the road located behind Bristol&#39;s Restaurant.</p>","(38.672105, -90.443915)"
"Fenton Community & Farmers' Market","625 New Smizer Mill Rd",,"Fenton","MO","63026","St. Louis","Jane Hungler","https://www.fentonmo.org/1116/Fenton-Community-Farmers-Market","farmersmarket@fentonmo.org","<p>Shop your hometown farmers&#39; market this spring for local flavor and freshness. Now in its 8th year, Fenton Community &amp; Farmers&#39; Market will feature vendors showcasing items such as fresh and locally grown produce, prepared food, flowers, baked goods, handmade crafts and more!</p><p><br></p><p>Also enjoy live music and special events throughout the season! </p>","Feature vendors showcasing items such as fresh and locally grown produce, eggs, meats, salsa, pickles, prepared foods, arts/crafts and specialty items.","<p>Visit us every Saturday from May 14 - September 24 from 8:00 a.m. - 12:00 p.m. in Olde Towne Fenton Pavilion (200 Gravois Rd).</p>","(38.5184474, -90.451926)"
"Clancy's Market Day","40 Old State Road",,"Ellisville","MO","63021","St. Louis","Olivia Clancy","https://www.clancysstl.com/market","clancysstl@gmail.com","<p>Clancy&#39;s Market Day is hosted in the parking lot of Clancy&#39;s Irish Pub on the 2nd Saturday in May and October each year. We are looking for Missouri vendors that sell local, seasonal items. We love providing a place close to the city where we can host Missouri grown produce for the community to enjoy!</p>","<p>Coffees and teas</p><p>Jams and Jellies</p><p>Local meats, jerky, eggs &amp; milk</p><p>Mushrooms</p><p>Seasonal fruits and vegetables</p><p>Fresh flowers and herbs</p><p>Dog Treats and bakery</p><p>Honey and honey products </p><p>Baked Goods</p><p>Soaps and Candles</p><p>Nuts and seeds</p>","<p>Hosted twice a year: 2nd Saturday in May &amp; 2nd Saturday in October</p><p>40 Old State Road, Ellisville, MO 63021</p>","(38.5892342, -90.595918)"
"Schlafly Farmers' Market","7260 Southwest Avenue",,"St. Louis","MO","63143","St. Louis","Ally Conner","https://www.facebook.com/SchlaflyFarmersMarket/","farmersmarket@schlafly.com","Know where your food comes from by buying direct from the farmer or local food purveyor who grew, raised or produced it. Schlafly Farmers&#39; Market&#39;s producer-only market has been your destination for local food and beer for over 10 years in suburban St. Louis County. Visit us on Wednesday afternoons from 4 to 7 pm April through October in the hear of Maplewood&#39;s gourmet food row.","Schlafly Farmers&#39; Market features 30 farmers and food vendors each week. The market also hosts monthly cooking demonstrations and live music every week.","April - October: Wednesdays 4 to 7 pm<br><br>November - March: TBD","(38.612943, -90.31493)"
"Thies Farm & Market, LLC","14101 Creve Coeur Airport Rd.",,"Maryland Heights","MO","63146","St. Louis","Darrell Thies","http://thiesfarmandmarket.com","darrellcindy@hotmail.com","<p>Our mission and passion for farming is the same as it was over 100 years ago, the Thies Farm &amp; Market of today is vastly different from the Thies Farm of 1885. The business has expanded and diversified, and Thies Farm &amp; Market in Maryland Heights is now owned and operated by it&#39;s fifth generation, Darrell Thies and his wife Cindy. </p><p>A lifetime of growing enables Thies Farm &amp; Market to produce the best quality and flavor in both fruits and vegetables. Along with caring for and cultivating our produce, we also love to cultivate and care for our friends and customers!</p>","<p>Main crops: Cabbage, Tomatoes, Sweet Corn plus 20 other fruits and vegetables.</p>","<p>Thies Farm &amp; Market </p><p>14101 Creve Coeur Airport Rd. </p><p>Maryland Heights, MO 63146 </p><p>Open Tuesday - Saturday, 9:00 a.m. - 5:00 p.m. and Sunday, 10:00 a.m. - 4:00 p.m. </p><p>Closed on Mondays.</p>","(38.70758, -90.49598)"
"A Red Circle dba Healthy Community Market","351 Chambers. Rd.",,"St. Louis","MO","63137","St. Louis","Erica R. Williams","http://aredcircle.org","gardeners@aredcircle.org","A Red Circle is a not-for-profit organization founded in 2017 to address racial equity in north St. Louis County, Missouri. Its focus areas are: employment, education, holistic living, policy, and the arts.","A Red Circle&#39;s Healthy Community Market will sell locally grown produce from north St. Louis County farmers and growers!","<p>Zion Traveler&#39;s Missionary Baptist Church</p><p>351 Chambers Road</p><p>St. Louis, MO 63137</p><p><br></p><p>on the final Saturday of the month in May through October.</p>","(38.748789, -90.210518)"
"Creve Coeur Farmer's Market","934 E. Rue De La Banque",,"Creve Coeur","MO","63141","St. Louis","Katie Dixon","http://www.crevecoeurmo.gov/market","marketmanager@crevecoeurmo.gov","<span><span style=""color: black;""><span style=""font-family: arial,sans-serif;""><span style=""font-size: 9.0pt;"">We support farmers within 50 miles of Creve Coeur by making their product readily accessible to our residents, friends and neighbors- allowing a means to those seeking to incorporate a healthy farm-to-table lifestyle while working to reduce our carbon footprint. </span></span></span></span><br> <br><span><span style=""color: black;""><span style=""font-family: arial,sans-serif;""><span style=""font-size: 9.0pt;"">Eat, shop, support...LOCAL!</span></span></span></span>","<span style=""color: black;""><span style=""font-family: arial,sans-serif;""><span style=""font-size: 9.0pt;"">We offer a variety of farm fresh fruits and vegetables, local meats without added hormones or antibiotics, free range eggs, local honey, apple butters, jams, kettle corn, baked goods, potted plants, natural skincare, live music, weekly community events and a local artisans market.</span></span></span>","<span style=""color: black;""><span style=""font-family: arial,sans-serif;""><span style=""font-size: 9.0pt;"">We are open May 4 - October 5 from 8 a.m. - Noon on Saturday mornings.<br><br>We are located at the American Legion Post. 934 E. Rue De La Banque, Creve Coeur, MO 63141.<br><br>Accessible from Olive just east of 270 on the north side of the road located behind Bristol&#39;s Restaurant.</span></span></span>","(38.672105, -90.443915)"
"North City Farmers' Market (13th Street Community Garden)","2700 block of N. 13th Street.",,"St Louis","MO","63106","St. Louis City","Luz Maria Evans","https://www.onsl.org/market","lmev1@yahoo.com","<p>The North City Farmers&#39; Market was started in 2007 and has been serving up fresh produce to local residents ever since. Our mission is to grow community health in North St. Louis by offering affordable fresh produce, free health screenings and healthy cooking demonstrations while encouraging community participation through art and being a stabilizing force in the community.</p>","<p>seasonal produce: peas, lettuce, radishes, leeks, turnips, zucchini, tomatoes, bush beans, greens, okra, peppers, eggplant, cucumbers, carrots, onions, squash, herbs and flowers. </p><p>This is a community garden, and we do not use any kind of pesticides.</p>","<p>The market moved to the 13th Street Community Garden in the 2700 block of N. 13th Street. </p><p>Each Saturday morning from late May through October, neighbors harvest fresh, organic produce form the garden to sell to our neighbors in a large produce stand. </p><p>Most everything is sold for $1 per pound or less. </p><p>Hours: 9:30 a.m. to 12:00 p.m. every Saturday</p>","(38.651094, -90.196019)"
"Be Well Cafe & Farmers Market","2027 Salisbury Street",,"St. Louis","MO","63107","St. Louis City","Fatimah Muhammad","https://bewellcafe.org","bewellcafestl@gmail.com","<p>Be Well Cafe &amp; Farmers Marketplace is a 501c(3) non-profit. Our mission is to empower, create opportunities, and make a social impact. To serve as a platform for new and aspiring farmers, growers, and food purveyors. Provide support to creative entrepreneurs and small business owners and to promote education and job training, and providing access to affordable, locally grown, wholesome food.</p>","Be Well Farmers Marketplace and farmers and growers vendors will sell locally grown produce from the St. Louis and East St. Louis Metropolitan area.","<p>2027 Salisbury St. St. Louis MO, 63107</p><p>Open: 10 a.m. - 2 p.m. every Saturday</p>","(38.660157, -90.203788)"
"Historic Soulard Farmers' Market","730 Carroll Street",,"St. Louis","MO","63104","St. Louis City","Bob Ray","https://www.facebook.com/SoulardMarket/","rayb@stlouis-mo.gov","The Historic Soulard Farmers&#39; Market is open year round.<br>Wednesday through Friday from 8 am to 5 pm<br>Saturday from 7 am to 5:30 pm","The Historic Soulard Farmers&#39; Market sells a variety of products.","The Historic Soulard Farmers&#39; Market is located at 730 Carrol Street in St. Louis.","(38.610727, -90.201063)"
"Dexter Farmers' Market","998 Highway 114",,"Dexter","MO","63841","Stoddard","Alisha Trammell",,"info@dexterchamber.com","<p>Dexter Farmers&#39; Market was established in 2015 and continues to grow.</p>","<p>The Dexter Farmers&#39; Market has a variety of products for sale.</p>","<p>The 2022 season will be held every Thursday from 4 pm to 6 pm from May 5 to October 6. Dexter Farmers Market is located at East Park- 998 Highway 114, Dexter, MO.</p>","(36.7886144, -89.947668)"
"Tuesday Market","Bernie City Park",,"Bernie","MO","63822","Stoddard","Bernie Chamber of Commerce",,"info@berniechamber.com","Tuesday Market is a weekly farmer&#39;s market sponsored by the Bernie Chamber of Commerce.","Tuesday Market has a variety of homegrown, homemade, handcrafted, and handmade items for sale.","Tuesday Market will be held at the Bernie City Park on Tuesdays from 4-6:00 PM during market season (May through September).","(36.6799127, -89.970393)"
"Silver Lake Produce","3791 Silver Lake Rd",,"Billings","MO","65610","Stone","Bailey Keltner","http://www.facebook.com/baileysilverlakeproduce","silverlakeproduce19@gmail.com","<p>Silver Lake Produce began offering produce off farm in 2019. </p><p>Currently, we are just a small backyard garden with future plans to expand the growing season and area. We are not a stranger to the farming community, 4th generation farmer.</p>","<p>Silver Lake Produce offers farm fresh products with limited pesticide and herbicide usage. We strive to bring local, farm raised, and healthy options to the community. During the season we have a variety of vegetables, cage free brown eggs from ISA chickens, and a rotating variety of fresh breads. Follow us on <a href=""http://www.facebook.com/baileysilverlakeproduce"" target=""_blank"">Facebook</a>!</p>","<p>March - October on the farm- call or email for days and times and to assure produce is available. </p><p>Saturdays beginning in April- Spring Creek Market in Hurley, MO 9 a.m. - 2 p.m. </p><p>The market is located across from the Tiger&#39;s Den and post office.</p>","(36.964352, -93.43544)"
"Sullivan County Farmers' Market","120 W. 1st Street",,"Milan","MO","63556","Sullivan","Dennis A. Ryan","https://www.facebook.com/SullivanCountyFarmersMarket/","dsryan@windstream.net","Open Thursdays 3:30-6:00pm","The Sullivan County Farmers&#39; Market sells a variety of products.","The Sullivan County Farmers Market is located at 120 W. 1st Street, Milan, MO 63556","(40.203528, -93.125918)"
"Branson Farmers' Market","100 Branson Landing Blvd.",,"Branson","MO","65616","Taney","Karissa Kary",,"director@loveyourfarmer.com","May - October, 3:00 p.m.-7:00 p.m.","For additional information on what products the Branson Farmers&#39; Market, please contact them directly.","100 Branson Landing Blvd., Branson Mo. (north parking lot near Belk)<br><br>Tuesday: 3:00 pm to 7:00 pm, May-Oct","(36.642054, -93.214173)"
"Shepherd of the Hills","5586 West 76 Country Boulevard",,"Branson","MO","65616","Taney","Jeff Johnson","http://www.theshepherdofthehills.com","jjohnson@oldmatt.com","The Shepherd of the Hills Farm has been a tourist destination in the Branson market since the early 1900s. We are looking to expand on the farm element and offer a farmers’ market in addition to having a petting zoo.","Farmers’ market will be new for us this year, but we are looking to connect to farmers.","Shepherd of the Hills Homestead<br>5586 W. 76 Country Blvd., Branson Missouri 65616","(36.669671, -93.305954)"
"Berry Bin Farms","724 Deer Lane",,"Kirbyville","MO","65679","Taney","Mark Campbell",,"berrybinfarms@yahoo.com","<p>Berry Bin Farms was established in 2019 by Mark and Bryan Campbell. Our goal is to produce exceptional blackberries. We have several varieties which allows us to produce fruit from June until October. We market our fruit to local markets and restaurants. We allow some u-pick by appointment.</p>","<p>We have 5 different types of blackberries which allows for an extended growing season. Our berries tend to be on the larger side and sweet.</p>","Please contact us by phone or email to find out where you can purchase our berries.","(36.6295287, -93.077785)"
