"number","dorregionnumber","type","name","address1","address2","city","state","zipcode","located_in","county","phone","fax","size","email","agent","officemanager","contractmanager","daysopen","daysclosed","holidaysclosed","additionaldaysclosed","remarks","latlng","twitter_url","facebook_url","textingphonenumber","managercontactnumber","managercontactnumber2","othercontactinfo","additional_license_office_info"
"148","5","1MV","HARVESTER","4217-19 OLD HWY 94 SOUTH",,"SAINT CHARLES","MO","63304-0000","THE PLAZA AT 94","St. Charles","(636) 441-6074","(636) 936-8179","3","HARVESTERAGENTOFFICE@DOR.MO.GOV","ACM, LLC","BRENDA CORRIGAN",,"Monday - Friday - 8:30 to 5:30, Saturday - 8:30 to 1:30, Last 5 Business Days of the Month - 8:30 to 6:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/22,  7/2/22,  7/8/2022 (at 4:30 PM ),  9/3/22,  11/25/22,  11/26/22,  12/24/22",,"
,  
(38.7443053, -90.5975167)","Twitter.com/HarvesterDMV","https://www.facebook.com/harvesterlicenseoffice/",,,,"Contractor's website: www.harvesterdmv.comEmail or Text: harvesterdmv@gmail.com","Office will have a greeter to ensure customers has proper documents, Motor Vehicle transaction drop –off service for busy times. Motor Vehicle Renewal Only Line. Ways to contact office: Public E-mail, Facebook, Twitter and texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area, direct customers to front of the line. Free Wi-Fi"
"017","8","1MV","PACIFIC","730 OSAGE",,"PACIFIC","MO","63069-0239",,"Franklin","(636) 393-4011","(636) 393-4014","2","PACIFICAGENTOFFICE@DOR.MO.GOV","YORK MANAGEMENT GROUP, LLC","Tabitha Pease",,"Monday - Friday - 8:00 to 5:00, 1st & Last Saturday - 8:00 to 12:00",,"Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), President’s Day (02/21/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/22,    7/2/22,    8/19/2022 (at 1:30 PM ),   8/25/2022,  8/26/2022,    9/3/22,    11/25/22,    11/26/22",,"
,  
(38.483823, -90.750216)",,"https://www.facebook.com/The-Pacific-License-Office-178909289500391/","(314) 730-0606",,,"Public E-Mail: pacific@yorkmanagementgroup.com","Ability to join virtual lines and schedule appointments from your computer or mobile device. Other Services and initiatives: Motor vehicle renewal only line. Motor Vehicle transaction drop-off service, Free Wi-FiWays to contact: Email or a ""Contact Us"" link on the internet, social media, and texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area, direct customers to front of the line, wheelchair availability. Customer Satisfaction Initiatives: completed comment cards will be used in drawing."
"002","10","1MV","PERRYVILLE","624 B N. OLD ST MARYS ROAD",,"PERRYVILLE","MO","63775-0000","Attention: this office is currently without power.","Perry","(573) 547-6100","(573) 517-7902","2","PERRYVILLEAGENTOFFICE@DOR.MO.GOV","MCLB MANAGEMENT COMPANY, LLC","LAUREN BOCK",,"Monday-Friday - 9:00 to 5:00, Last Saturday - 9:00 to 12:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), President’s Day (02/21/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/22), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/2022,  8/22/2022,  11/25/22,  11/26/22",,"
,  
(37.7317293, -89.8683546)","https://twitter.com/PerryvilleL","https://www.facebook.com/Perryville-License-Office-449220501886804/","(573) 979-2143",,,"Public E-mail Address: perryvillelicenseoffice@gmail.comLicense Office's Website: www.perryvillelicenseoffice.com","Other Services and Initiatives: Office will have a greeter to ensure customers has proper documents. Motor Vehicle transaction drop-off service, Motor Vehicle renewal only line. Ways to contact: Email, Facebook, Twitter, and Texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area. Customer Satisfaction Initiatives: completed comment cards will be used in drawing."
"072","4","1MV","HARRISONVILLE","2009 Plaza Dr",,"HARRISONVILLE","MO","64701-0000",,"Cass","(816) 884-4133","(816) 380-4914","3","HARRISONVILLEAGENTOFFICE@DOR.MO.GOV","CM Barker, LLC","Morgan Barker",,"Monday - Friday - 8:00 to 5:00, Satruday - 8:00 to 12:00",,"Independence Day (07/04/22), Labor Day (09/05/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22), New Year's Day Observed (01/02/23), Martin Luther King Day (01/16/23), President’s Day (02/20/23), Memorial Day (05/29/23), Juneteenth Observed (06/19/2023), Independence Day (07/04/23), Labor Day (09/04/23), Veterans Day (11/10/23), Thanksgiving (11/23/23), Christmas Day Observed (12/25/23)","11/25/22, 11/26/22, 12/24/22, 12/26/22, 01/02/23, 11/24/23, 11/25/23, 12/23/23",,"
,  
(38.662444, -94.36479399999999)",,"facebook.com/harrisonvillelicenseoffice",,,,"License Office's Website: harrisonvilleao@dor.mo.gov",
"159","8","1MV","UNION","105 S OAK ST",,"UNION","MO","63084-1837","Attention: this office is currently without internet.","Franklin","(636) 583-3282","(636) 583-4732","2","UNIONAGENTOFFICE@DOR.MO.GOV","LICENSE OFFICE SERVICES, LLC","ALEXANDRA WILTFONG",,"Monday - Friday - 8:30 to 4:30, Saturday - 8:30 to 12:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), Lincolns Birthday (02/12/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/16/2022 (at 8:30 AM until 12:30 PM ),   3/31/2022 (at 3:00 PM ),    5/19/2022 (at 4:00 PM ),   5/28/22,   7/2/22,   8/5/2022 (at 9:45 AM ),  08/06/22,  08/08/22,   8/9/2022 (open at 8:30 AM ),  8/13/2022,   11/12/22,   11/25/22,                 11/26/22,   12/24/22,   12/27/22",,"
,  
(38.4447176, -91.0065176)",,"https://www.facebook.com/Union-License-Office-1045372402187709/","(636) 224-8453",,,"Public E-Mail - unionoffice.los@gmail.comWebsite; losllc.com","Ways to contact office: Email or ""Contact Us"" link on the internet, Social Media and texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area, direct customers to front of the line, wheelchair availability and handicap assist entryway door. Customer Satisfaction Initiatives: completed comment cards will be used in drawing. Other Services and Initiatives: Motor Vehicle transaction drop-off service, Free WiFi."
"065","12","1MV","BUFFALO","1350 S ASH UNIT C",,"BUFFALO","MO","65622-0000","BISON ACRES","Dallas","(417) 345-2334","(417) 345-2047","2","BUFFALOAGENTOFFICE@DOR.MO.GOV","SOLID ROCK MANAGEMENT","SHERRY REID",,"Monday - Friday - 8:30 to 5:30, Last Saturday - 8:30 to 12:30",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/9/2022 (at 8:00 AM until 9:15 AM ),  3/11/2022,  4/15/22,   4/22/2022,  5/28/22,  7/13/2022 (at 8:30 AM ), 07/14/22, 07/15/22, 07/16/22,  7/18/2022 (open at 8:15 AM ),  11/25/22,  11/26/22,  12/23/22",,"
,  
(37.630034, -93.10385)",,"www.facebook.com/BuffaloLicenseOffice",,,,"Public E-mail Address: BuffaloLicenseOffice12@yahoo.com","Ways to contact office: Email or ""Contact Us"" link on the Internet, and Facebook. Services for the Elderly or Disabled: Special Appointments,  Process Transactions in the customer waiting area, Direct customers to front of the line, Other Services: Motor Vehicle transaction drop-off service."
"080","11","1MV","STOCKTON","304 RB Road",,"STOCKTON","MO","65785-0000",,"Cedar","(417) 276-6711","(417) 276-4215","1","STOCKTONAGENTOFFICE@DOR.MO.GOV","Lisa Gardner","SAMANTHA GLOODT",,"Monday - Friday - 8:30 to 4:30, February 11, 2022 - 8:30 to 4:30",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), Martin Luther King Day (01/17/22), President’s Day (02/21/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/15/22, 11/25/22",,"
,  
(37.686494, -93.793763)",,"https://www.facebook.com/stocktonlicenseoffice/",,,,"E-Mail; stocktonlicenseoffice@gmail.com","Special Services for the elderly and disabled: ADAAA Compliant Restroom, Special Appointments, Process transactions in the customer waiting area. Ways to contact: Email and Social Media. Other services and initiatives: Motor vehicle transaction drop-off"
"032","11","1MV","SARCOXIE","111 N 6TH ST",,"SARCOXIE","MO","64862-0237","CITY HALL","Jasper","(417) 548-7332","(417) 548-3108","1","SARCOXIEAGENTOFFICE@DOR.MO.GOV","CITY OF SARCOXIE","Heather Swan",,"Monday - Thursday - 8:30 to 4:30, Friday - 8:30 to 6:00","Monday - Friday from 1:00 to 1:30","Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day Observed (12/31/21), Martin Luther King Day (01/17/22),Memorial Day (05/30/22), Independence Day (07/04/22), Labor Day (09/05/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/15/2022 (at 12:00 PM until 1:30 PM ), 11/25/2022, 12/24/22 (p.m. only)","for lunch","
,  
(37.068305, -94.117217)",,,,,,"Public E-mail Address: licensemanager@sarcoxiemo.comWebsite: www.sarcoxiemo.com","Special Services for the elderly or disabled: ADAAA compliant restroom within the facility."
"135","6","1MV","WAYNESVILLE","218 HISTORIC 66",,"WAYNESVILLE","MO","65583-0000",,"Pulaski","(573) 774-8400","(573) 774-5261","3","WAYNESVILLEAGENTOFFICE@DOR.MO.GOV","LICENSE OFFICE SERVICES, LLC","PAULA DANIELS",,"Monday - Friday - 8:00 to 5:00, Last Saturday of the month - 8:00 to 12:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/11/2022 (at 10:00 AM ),    5/28/22,    7/19/2022, 7/20/2022,   7/21/22, 07/22/22,  07/23/22,  07/25/22,  8/23/2022 (at 3:30 PM ), 11/25/22,    11/26/22",,"
,  
(37.8294842, -92.2034616)",,,,,,"Public E-mail Address: waynesvilleoffice.los@gmail.com","Special Services for the elderly or disabled: ADAAA Compliant restroom, automatic door. Other Services and Initiatives: Office will have a greeter to ensure customers has proper documents, Free Wi-Fi, Charging station, take a number system."
"078","11","1MV","NEOSHO","112 WEST SPRING STREET",,"NEOSHO","MO","64850-0000",,"Newton","(417) 451-4750","(417) 451-1625","2","NEOSHOAGENTOFFICE@DOR.MO.GOV","NEOSHO AREA BUSINESS & FOUNDATION, INC.","BECCA HOWE",,"Monday - Friday - 8:00 to 5:00, Last 4 Weekdays of the Month - 8:00 to 6:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","11/25/22",,"
,  
(36.8697381, -94.3686012)","@Neosho078","https://www.facebook.com/neosholicenseoffice","(417) 319-4749",,,"License Office's Website: http://growneosho.com/neosholicenseofficePublic E-mail Address: neosholicenseoffice@gmail.com","Other Services and Initiatives: Office will have a greeter to ensure customers has proper documents. Motor Vehicle transaction drop-off service. Motor Vehicle Renewal Only Line. Ways to contact office: Email or ""Contact Us"" link on the internet, Facebook, Twitter and texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area. Customer Satisfaction Initiatives: Completed comment cards will be used in drawing."
"203","4","1MV","KANSAS CITY","1161 EMANUEL CLEAVER II BLVD",,"KANSAS CITY","MO","64106-0000",,"Jackson","(816) 548-1135","(816) 492-6620","3","KANSASCITYAGENTOFFICE@DOR.MO.GOV","SHARP SERVICES","Jeri Fyffe",,"Mon,Tue,Wed,Fri - 8:00 to 5:00, Thursday - 7:30 to 5:30, Last Saturday - 8:00 to 12:00, Last Business Day of Month - 7:30 to 5:30",,"Independence Day (07/04/22), Labor Day (09/05/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","11/25/22, 11/26/22",,"
,  
(39.0413793, -94.57196210000001)",,,,,,"Public email: kansascitylicenseoffice@gmail.com","Ways to contact office: Email or ""Contact Us"" link on the internet and Social Media. Special Services for the elderly or disabled: Curbside Services, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area, direct customers to front of the line, wheelchair availability. Customer Satisfaction Initiatives: Completed Comment Cards will be used in drawing. Other services: Motor Vehicle drop off services and Free WiFi."
"200","8","1MV","SOUTH KINGSHIGHWAY","4628 SOUTH KINGSHIGHWAY",,"ST. LOUIS","MO","63109-0000",,"St. Louis City","(314) 752-3177","(314) 752-1386","3","SOUTHKINGSHIGHWAYAGENTOFFICE@DOR.MO.GOV","DOGS ON DUTY","SANELA HALL",,"Monday - Friday - 8:00 to 6:00, Saturday - 8:00 to 2:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), President’s Day (02/21/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/22,     6/22/2022 (at 4:30 PM ),    6/23/22 (at 4:30 PM),    6/23/2022 (at 4:30 PM ),    6/24/22 (at 4:30 PM),   6/24/2022 (at 4:30 PM ),  6/25/2022,     7/2/22,     11/23/22 (p.m. only),     12/24/22",,"
,  
(38.5872681, -90.276214)","www.twitter.com/South_Kings_Lic","www.facebook.com/SouthKingsLicenseOffice","(314) 884-1378",,,"Public E-mail Address: southkingshighwaylicenseoffice@gmail.comContractor's Website: Dogsondutymo.org","Ability to join virtual lines and schedule appointments from your computer or mobile device. Ways to contact office: Email or ""Contact Us"" link on the internet, Facebook, Twitter and texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area, direct customers to front of the line, wheelchair availability and handicap assist entryway door. Customer Satisfaction Initiatives: completed comment cards will be used in drawing. Other Services and Initiatives: Motor Vehicle transaction drop-off service, Free WiFi."
"202","11","1MV","JOPLIN","1110 EAST 7TH ST SUITE 6",,"JOPLIN","MO","64801-0000","OLD STATE BUILDING","Jasper","(417) 623-9700","(417) 623-9703","3","JOPLINAGENTOFFICE@DOR.MO.GOV","BREAST CANCER FOUNDATION OF THE OZARKS","BREANNA GONZALEZ",,"Monday - Friday - 8:30 to 5:30, Saturday - 9:00 to 12:00, Last Saturday - 8:00 to 12:00, Last 4 Weekdays of Month - 8:30 to 6:30",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), Lincolns Birthday (02/12/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/22, 7/2/22, 9/3/22, 11/25/22, 11/26/22, 12/24/22",,"
,  
(37.0838505, -94.5014689)",,"https://www.facebook.com/Joplin-License-Office-327111400746843/","(417) 616-3321",,,"Public E-mail Address: debbie@bcfo.org","Other services and initiatives: Public Restroom, office will have a greeter to ensure customers has proper documents, motor vehicle renewal only line, motor vehicle drop-off service, Free Wi-Fi. Ways to contact: Email, Facebook, and Texting (links listed below). Special services for the elderly and disabled: curb-side service, special appointments available, assist with changing or replacing license plates and/or tabs, assist in and out of the office and assist with transaction in the customer waiting area instead of at the counter. Customer Satisfaction Initiatives: completed comment cards will be used in drawing."
"091","14","1MV","ELLINGTON","355 2nd ST",,"ELLINGTON","MO","63638-0000","Attention: This office is unable to process CDLs from 3:00 p.m. until close on 8/17/22.","Reynolds","(573) 663-2535","(573) 663-2513","1","ELLINGTONAGENTOFFICE@DOR.MO.GOV","Kelsina Emery","Kelsina Emery",,"Tuesday - Friday - 8:30 to 4:30","Tuesday - Friday from 12:30 to 1:00","Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/23/2022 (at 2:45 PM ), 11/25/22",,"
,  
(37.238994, -90.969055)",,"https://m.facebook.com/EllingtonLO",,,,"Public E-Mail: ellingtonlicenseoffice@gmail.com",
"028","6","1MV","BOONVILLE","520 RYAN STREET UNIT F",,"BOONVILLE","MO","65233-0000","MAIN STREET CENTER","Cooper","(660) 882-7077","(660) 882-5762","2","BOONVILLEAGENTOFFICE@DOR.MO.GOV","BOONVILLE LICENSE OFFICE, LLC","Steve Parkin",,"Monday - Friday - 7:30 to 4:30",,"Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","6/10/2022 (at 12:30 PM ), 11/25/22,  11/28/22,  12/23/22,  12/27/22",,"
,  
(38.9736392, -92.7432418)",,"https://www.facebook.com/BoonvilleLicenseOffice",,,,"Public E-mail Address: boonvillelicenseoffice@gmail.com",
"099","14","1MV","PIEDMONT","217 South Main ST",,"PIEDMONT","MO","63957",,"Wayne","(573) 223-2113","(573) 223-2135","2","PIEDMONTAGENTOFFICE@DOR.MO.GOV","LICENSE OFFICE SERVICES, LLC","VERA BISHOP",,"Tuesday - Friday - 8:30 to 5:30",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/27/2022,    7/1/2022,   8/5/2022,  9/2/2022,    11/25/22,    11/28/22,    12/23/22",,"
,  
(37.153723, -90.697357)",,"https://www.facebook.com/piedmontlos",,,,"Public E-mail Address: piedmontoffice.los@gmail.comContractor's Website: www.losllc.com",
"103","10","1MV","ROLLA","1038 S. BISHOP",,"ROLLA","MO","65401-0000",,"Phelps","(573) 364-7848","(573) 426-4538","3","ROLLAAGENTOFFICE@DOR.MO.GOV","LICENSE OFFICE SERVICES, LLC","PATSY STRICKLAND",,"Monday - Friday - 8:00 to 5:00",,"Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/13/2022 (at 10:00 AM ),    6/14/2022 (at 10:00 AM ),    6/15/2022 (open at 8:00 AM ),   6/21/2022,   6/22/2022 (open at 8:00 AM ),  8/19/2022, 08/20/22,  8/22/2022 (open at 8:00 AM ),            11/25/22,            11/28/22,            12/23/22,          12/27/22",,"
,  
(37.928857, -91.781096)","http://twitter.com/rollalicense","https://www.facebook.com/pages/Rolla-License-Office/1535325223376869","(573) 458-9167",,,"Public E-mail Address: rollaoffice.los@gmail.com",
"100","14","1MV","POPLAR BLUFF","2201 N WESTWOOD BLVD SUITE 9",,"POPLAR BLUFF","MO","63901-0000",,"Butler","(573) 609-8998","(573) 609-8997","3","POPLARBLUFFLICENSEOFFICE@DOR.MO.GOV","C&C MANAGEMENT OF BUTLER COUNTY LLC","BARBARA GALE",,"Monday - Friday - 8:00 to 4:30, Last Saturday of the Month - 8:30 to 12:30",,"Labor Day (09/05/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22), New Year's Day Observed (01/02/23), Memorial Day (05/29/23), Independence Day (07/04/23), Labor Day (09/04/23), Thanksgiving (11/23/23), Christmas Day Observed (12/25/23)","12/31/22 (at 12pm); 5/27/23 (at 12pm)",,"
,  
(36.77689, -90.42239)","@BluffLicense",,,,,"Public E-mail Address: poplarblufflicenseoffice@yahoo.com",
"012","3","1MV","MARSHALL","165 West Court ST",,"MARSHALL","MO","65340-0000",,"Saline","(660) 886-6704","(660) 886-6743","2","MARSHALLAGENTOFFICE@DOR.MO.GOV","MARSHALL CHAMBER OF COMMERCE","Tasha Goodman",,"Monday - Thursday - 8:00 to 5:00, Friday - 8:00 to 6:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), Lincolns Birthday (02/12/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/15/22, 6/10/2022 (at 2:00 PM ),  06/11/22, 11/25/22",,"
,  
(39.11014, -93.203537)",,,"(660) 202-2230",,,"EMAIL - licenseoffice@marshallmochamber.com","Ability to schedule appointments from your computer or mobile device. Ways to contact office: Email or ""Contact Us"" link on the Internet and Texting (links listed below). Services for the Elderly or Disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process Transactions in the customer waiting area. Customer Satisfaction Initiatives: Completed Comment Cards will be used in drawing. Other Services: Motor Vehicle transaction drop-off service, Free WiFi."
"137","5","1MV","NORTH COUNTY","11700 WEST FLORISSANT",,"ST. LOUIS","MO","63033-0000","Florissant Hills","St. Louis County","(314) 830-0703","(314) 830-0734","3","NORTHCOUNTYAGENTOFFICE@DOR.MO.GOV","SANGUINITY, LLC","ANGELA STUPPERICH",,"Monday - Friday - 8:30 to 5:30, Saturday - 9:00 to 1:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), President’s Day (02/21/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/11/2022,  03/12/22,   3/14/2022 (open at 8:30 AM ),  7/2/22,  8/13/2022,          9/3/22,  11/25/22,  11/26/22,  12/24/22",,"
,  
(38.779017, -90.280623)","www.twitter.com/NorthCountyLO","https://www.facebook.com/pages/License-Office/204632659627166","(314) 308-5913",,,"Public E-mail Address: ncountylo@gmail.comContractor's Website: www.sanguinityllc.weebly.com","Ways to contact: Email, Social Media, and Texting. Special Service for the elderly and disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area. Customer Satisfaction Initiatives: completed comment cards will be used in drawing."
"020","1","1MV","SAVANNAH","420 COURT STREET",,"SAVANNAH","MO","64485",,"Andrew","(816) 324-5122","(816) 324-5977","2","SAVANNAHAGENTOFFICE@DOR.MO.GOV","CONNIE F. GORDON","CAROL D. BRANDON",,"*Monday - Friday - 8:00 to 4:00, *Saturday - 8:00 to 11:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), Lincolns Birthday (02/12/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/10/2022 (at 2:00 PM ),  5/28/22,  6/25/2022 (at 8:00 AM ),  7/2/22,  9/3/22,  11/25/22,  11/26/22,  12/24/22",,"
,  
(39.941024, -94.829686)",,,,,,"Public E-mail Address: savannahlicensebureau1@yahoo.com","Ways to contact office: Email or ""Contact Us"" link on the Internet. Curbside Service, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area. Completed comment cards will be used in drawing. Other Services and Initiatives: Motor vehicle transaction drop-off service."
