"license_number","licensee_name","dba_name","license_type","district","sub_district","county","street_number","street_name","city","state","zip_code","last_name","first_name","business_phone","renewal_date","latlng"
"280225","JENNERICK INVESTMENTS LLC","DUGOUT, THE","RBD","2","00","004","112","E MONROE ST","MEXICO","MO","65265","PRATT","JENNIFER",,"06/28/2022","
,  
(39.1728242, -91.88180469999999)"
"222361","EMERALD SEAS LLC","FD'S GRILLHOUSE","RBD","5","00","039","245","E. MONASTERY","SPRINGFIELD","MO","658101716","MARSH","LISA",,"06/28/2022",
"206936","WOODLAND LANES BOWLING CENTER LLC","WOODLAND LANES BOWLING CENTER","5BD","5","00","107","2126","E. STATE HWY 76","BRANSON","MO","65616","BRISTOW","CHARLES",,"06/28/2022","
,  
(36.641111, -93.188813)"
"284034","LIQUOR LAND 2 LLC","LIQUOR LAND","OPL","1","00","048","14306","E US HIGHWAY 40","KANSAS CITY","MO","641361188","BRYANT","RICHARD",,"06/08/2022",
"280390","LOS GIRASOLES II LLC","LOS GIRASOLES II","RBDR","2","00","056","123","W. MAIN ST","LEWISTOWN","MO","63452","JOHNS","RODNEY",,"06/08/2022",
"223520","CARRIESDOLLHOUSE LLC","CARRIES","RBD","5","00","039","1906","E. MEADOWMERE ST.","SPRINGFIELD","MO","658040321","MITCHELL","TANNIE",,"04/29/2022","
,  
(37.190384, -93.258988)"
"272492","CHICKEN OUT, LLC","CHICKEN OUT","SBD","3","00","116","6197","DELMAR BLVD.","ST. LOUIS","MO","631121203","DOWNS","CHARLIE",,"04/22/2022",
"274326","417FOODIE LLC","417FOODIE","RBD","5","00","049","106","S MAIN ST","JOPLIN","MO","64801","BECKHAM-RICHARDSON","DEENA",,"05/31/2022",
"284076","BURKE'S MIDDLETOWN TAVERN AND GRILL LLC","BURKE'S MIDDLETOWN TAVERN AND GRILL","RBDR","2","00","070","104","MAIN ST","MIDDLETOWN","MO","633591502","BURKE","BRIAN",,"06/08/2022",
"283803","ST. CLAIR & BROWN WINERY LLC","ST. CLAIR BROWN WINERY","WDS","7","00","999","1605","ACTION AVE.","NAPA","CA","945591840","BROWN","LAINA",,"06/08/2022",
"247297","VALCKENBERG INTERNATIONAL INC.","VALCKENBERG INTERNATIONAL","22S","7","00","999","820","E. TERRA COTTA AVE, STE 112","CRYSTAL LAKE","IL","60014","CHADWICK","SASCHA",,"06/08/2022",
"284040","PJ HZH LLC","WORLDS LIQUOR","SOP","1","00","024","346","S. STATE ROUTE 291","LIBERTY","MO","640681913","BRYANT","RICHARD",,"06/08/2022",
"172930","EL PUENTE MEXICAN RESTAURANT INC.","EL PUENTE MEXICAN RESTAURANT","RBD","5","00","039","1111","E. REPUBLIC RD.","SPRINGFIELD","MO","658045813","CANO","FELIPE",,"06/08/2022","
,  
(37.1388965, -93.28032569999999)"
"273020","BOURGMONT WINERY LLC","BOURGMONT WINERY","22S","7","00","999","20299","QUIVIRA ROAD","BUCYRUS","KS","660130000","BERGMAN","WILLIAM",,"06/08/2022",
"33057","ROYAL WINE CORPORATION",,"LS","7","00","999","63","LEFANTE WAY","BAYONNE","NJ","7002","HERZOG","DAVID",,"06/08/2022",
"177512","WOODMAR GROUP LLC, THE","PAVILION WINERY","22S","7","00","999","2747","NAPA VALLEY CORPORATE DRIVE","NAPA","CA","94558","O'CONNELL","MIKE",,"06/08/2022",
"272730","SISTERS SALOON LLC","SISTERS SALOON","RBDR","2","00","036","3791","JEFFERSON ST","CATAWISSA","MO","630151430","NANTZ","MELISSA",,"06/08/2022",
"195413","CARIBBEAN DISTILLERS LLC","FLORIDA DISTILLERS COMPANY","LS","7","00","999","425","RECKER HWY","AUBURNDALE","FL","33823","RIVERA","JOSE",,"06/08/2022",
"175448","EL PUENTE MEXICAN RESTAURANT INC.","EL PUENTE MEXICAN RESTAURANT","SBD","5","00","039","1111","E. REPUBLIC RD.","SPRINGFIELD","MO","658045813","CANO","FELIPE",,"06/08/2022","
,  
(37.1388965, -93.28032569999999)"
"171660","CHAUMETTE INC.","CHAUMETTE VINEYARDS & WINERY","22MS","4","00","097","24345","STATE ROUTE WW","STE. GENEVIEVE","MO","636709022","JOHNSON","MILTON",,"06/08/2022",
"280041","LUXCO, INC.","PARAMOUNT DISTILLERS","LS","7","00","999","3116","BEREA ROAD","CLEVELAND","OH","441111501","LYNN","THOMAS",,"06/08/2022",
"284019","SCHNUCK MARKETS INC.","SCHNUCK MARKETS #272","RBD","3","00","095","6600","CLAYTON ROAD","RICHMOND HEIGHTS","MO","631171602","PENNEY","JED",,"06/08/2022",
"247678","V AND L HOLDINGS LLC","1832 DISTILLING","LMS","1","00","054","106","NW 2ND ST.","CONCORDIA","MO","64020","VIRUS","NICHOLAS",,"06/08/2022","
,  
(38.990329, -93.569311)"
"278822","LOS GIRASOLES II LLC","LOS GIRASOLES II","SBD","2","00","056","123","W. MAIN ST","LEWISTOWN","MO","63452","JOHNS","RODNEY",,"06/08/2022",
"171659","CHAUMETTE INC.","CHAUMETTE VINEYARDS & WINERY","22WS","4","00","097","24345","STATE ROUTE WW","STE. GENEVIEVE","MO","636709022","JOHNSON","MILTON",,"06/08/2022",
"284039","PJ HZH LLC","WORLDS LIQUOR","OPT","1","00","024","346","S. STATE ROUTE 291","LIBERTY","MO","640681913","BRYANT","RICHARD",,"06/08/2022",
"284038","PJ HZH LLC","WORLDS LIQUOR","OPL","1","00","024","346","S. STATE ROUTE 291","LIBERTY","MO","640681913","BRYANT","RICHARD",,"06/08/2022",
"272417","SEATTLE CIDER COMPANY LLC","SEATTLE CIDER COMPANY","22S","7","00","999","4660","OHIO AVE S., UNIT C","SEATTLE","WA","981342360","FERNANDEZ-MADRID","FELIX",,"06/08/2022",
"187794","MARTINELLI WINERY INC.","MARTINELLI WINERY","WDS","7","00","999","3360","RIVER RD.","WINDSOR","CA","954929671","MARTINELLI","LEE",,"06/08/2022","
,  
(38.4865973, -122.8081102)"
"284035","LIQUOR LAND 2 LLC","LIQUOR LAND","OPT","1","00","048","14306","E US HIGHWAY 40","KANSAS CITY","MO","641361188","BRYANT","RICHARD",,"06/08/2022",
"255056","BUD'S CAFE INC.","BUDS CAFE","5BDW","2","00","098","157","S LAFAYETTE AVE","MARSHALL","MO","653402026","ROETTGEN","ANGELA",,"04/19/2022",
"223521","CARRIESDOLLHOUSE LLC","CARRIES","SBD","5","00","039","1906","E. MEADOWMERE ST.","SPRINGFIELD","MO","658040321","MITCHELL","TANNIE",,"04/29/2022","
,  
(37.190384, -93.258988)"
"137297","CHAUMETTE INC.","CHAUMETTE VINEYARD & WINERY","RBD","4","00","097","24345","STATE ROUTE WW","ST GENEVIEVE","MO","636709022","JOHNSON","MILTON",,"06/08/2022","
,  
(37.7680252, -90.1587926)"
"273328","WATERWAY IMPORTS LLC","WATERWAY IMPORTS","22S","7","00","999","197","N. WATERWAY DR.","PORT CHARLOTTE","FL","33952","BODEREK","DONNA",,"06/08/2022",
"44372","BENEVOLENT PROTECTIVE ORDER OF ELKS","LODGE 919","RBD","2","00","004","1705","CHRISTOPHER DRIVE","MEXICO","MO","652653615","DEIHL","RONALD",,"04/19/2022",
"284036","LIQUOR LAND 2 LLC","LIQUOR LAND","SOP","1","00","048","14306","E US HIGHWAY 40","KANSAS CITY","MO","641361188","BRYANT","RICHARD",,"06/08/2022",
"256808","V AND L HOLDINGS LLC","1832 DISTILLING","RBD","1","00","054","106","NW 2ND ST.","CONCORDIA","MO","64020","VIRUS","NICHOLAS",,"06/08/2022","
,  
(38.990329, -93.569311)"
"284020","SCHNUCK MARKETS INC.","SCHNUCK MARKETS #272","SBD","3","00","095","6600","CLAYTON ROAD","RICHMOND HEIGHTS","MO","631171602","PENNEY","JED",,"06/08/2022",
"145367","MARIA'S RESTAURANT, INC.","MARIA'S RESTAURANT, INC.","RBD","2","00","037","701","MARKET STREET","HERMANN","MO","65041","GORDON","KENNETH",,"06/28/2022",
"280890","N. ETHLYN MARKET L.L.C.","N. ETHLYN MARKET LLC","RBD","3","00","057","150","N. ETHLYN RD.","WINFIELD","MO","633893622","BOYHER","NICOLE",,"06/28/2022",
"280236","SARBJIT & SONS LLC","LONGVIEW GROCERY & LUMBER","SOP","5","00","060","23","ROUTE D","ROCKY COMFORT","MO","648617163","TUNG","GURJOT",,"06/28/2022",
"259507","SAN JUAN DE LOS LAGOS LLC","LA PALOMA","RBD","5","00","039","3014","E. SUNSHINE ST.","SPRINGFIELD","MO","65804","LOPEZ","JOSE",,"06/28/2022",
"179925","UNDERWOOD MARKETING LLC","BULLSEYE #21","SOP","5","00","030","104","S. DALLAS","URBANA","MO","65767","UNDERWOOD","DERRICK",,"05/18/2022",
"221700","RHYC LLC","REDHEAD YACHT CLUB","SOP","2","00","015","1650","YACHT CLUB DRIVE","OSAGE BEACH","MO","650652499","WILLOUGHBY","COREY",,"06/23/2022",
"245382","PERVINO INC.","PERVINO","WDS","7","00","999","306","EAST 3RD ST., STE. A","AUSTIN","TX","787014036","D'ADDEO","ANTHONY",,"05/05/2022",
"144848","FRIED, JAMES M.","WEDGE TAVERN, THE","RBD","3","00","095","423","WEST HOLDEN","ST. LOUIS","MO","63125",,,,"05/10/2022",
"281714","COGNAC FERRAND USA, INC.","MAISON FERRAND USA","LS","7","00","999","500","VICTORY RD. STE 400","QUINCY","MA","21713139","LAMY","GUILLAUME",,"06/28/2022",
"202088","DOLGENCORP LLC","DOLLAR GENERAL STORE #401","5OP","4","00","033","304","W. SCENIC RIVERS BLVD.","SALEM","MO","65560","GRIFFITH","ROBBIN",,"04/28/2022",
"273867","DOLGENCORP, LLC","DOLLAR GENERAL STORE #21883","OPL","2","00","026","6820","BUSINESS 50 W","ST. MARTINS","MO","65109","GRIFFITH","ROBBIN",,"04/28/2022",
"250802","BEYOND PETROLEUM LLC","BEYOND PETROLEUM","OPL","1","00","048","6509","RAYTOWN ROAD","RAYTOWN","MO","641335042","NEDS","ROBERT",,"04/29/2022","
,  
(39.00489940000001, -94.4634969)"
"201408","DOLGENCORP LLC","DOLLAR GENERAL STORE #7625","OPL","4","00","035","608","EAST GRAND","CAMPBELL","MO","63933","WILLIAMS","LORENE",,"04/28/2022",
"226964","EC HAUZ LLC","SQUIRRELY'S","SBD","1","00","024","4545","N. BRIGHTON AVENUE","KANSAS CITY","MO","641171400","HAUSEY","EARNEST",,"04/29/2022","
,  
(39.1769113, -94.52092040000001)"
"163929","BIG AL'S LIQUOR & WINE LLC","BIG AL'S LIQUOR & WINE","OPL","1","00","019","17215","S. 71 HWY","BELTON","MO","640122290","SAGHAI-DEHKORDI","ARDESHIR",,"04/27/2022",
"104143","DUGOM, BAJES N.","RAMZEYS AMOCO","SOP","3","00","092","1980","HWY 94 SOUTH","ST CHARLES","MO","633033727",,,,"04/29/2022",
"225827","DOLGENCORP LLC","DOLLAR GENERAL STORE 14817","OPL","4","00","012","5505","HWY 158","HARVELL","MO","63945","WILLIAMS","LORENE",,"04/28/2022",
"275239","GUJARATI SAMAJ OF ST LOUIS INC","GUJARATI SAMAJ OF ST LOUIS","RBD","3","00","095","210","FEE FEE HILL DR","HAZELWOOD","MO","63042","BHAKTA","SAMIR",,"04/27/2022",
"162982","RED BARN FOOD & WINE LLC","AMIGONI URBAN WINERY","RBD","1","00","048","1505","GENESSEE, STE. 100","KANSAS CITY","MO","641021032","AMIGONI","KERRY",,"04/29/2022","
,  
(39.095738, -94.6045369)"
"243715","KAF LLC","KAF","RBDE","3","00","116","3224","LOCUST STREET","ST. LOUIS","MO","63103","HANSEN","CHRISTOPHER",,"04/29/2022","
,  
(38.6366449, -90.22629219999999)"
"170015","YES DEAR INC.","EXPRESS MART PIT STOP","SOP","4","00","112","1127","N. MAIN","PIEDMONT","MO","639571227","ROSS","LINDA",,"04/29/2022",
"192734","3JS RESTAURANTS LLC","IGUANA AZUL","SBD","5","00","109","113","W CHERRY STREET","NEVADA","MO","64772","RODRIGUEZ","JOSE",,"04/29/2022",
"259956","ST. LOUIS GROCERY GROUP, LLC","ZOOM","SOP","3","00","116","1300","TUCKER BLVD.","ST. LOUIS","MO","63106","MITCHELL","GLENN",,"04/29/2022",
"209616","S & M BAR AND GRILL LLC","STACKED STL","RBD","3","00","116","7637","IVORY AVE.","ST. LOUIS","MO","631113347","SIEBENMAN","SAMUEL",,"04/27/2022","
,  
(38.5492345, -90.2622485)"
"264494","DOLGENCORP LLC","DOLLAR GENERAL STORE #20299","OPL","1","00","011","4928","FREDERICK AVE.","ST. JOSEPH","MO","64550","GRIFFITH","ROBBIN",,"04/28/2022",
"232865","CRAVE ENTERTAINMENT LLC","RETREAT GASTROPUB","SBD","3","00","116","2","N. SARAH ST.","ST. LOUIS","MO","63108","HOWARD","TRAVIS",,"04/29/2022",
"207636","BOLTON GENERAL INC.","BOLTON GENERAL","OPL","5","00","039","7326","W. STATE HWY BB","WILLARD","MO","657818102","VEACH","JIMMIE",,"04/29/2022",
"211621","PL BRANDS INC.","PL BRANDS","LS","7","00","999","71","E. PRESERVE DR.","PALATINE","IL","600741156","PUSTILNIK","DMITRIY",,"04/25/2022",
"272681","SCRATCH BREWING COMPANY, LLC","SCRATCH BREWING COMPANY","22S","7","00","999","264","THOMPSON RD","AVA","IL","629072658","JOSEPHSON","MARIKA",,"04/29/2022",
"152177","TOUCH LLC","TOUCH","SBD","5","00","039","1620","E. REPUBLIC ROAD","SPRINGFIELD","MO","65804","JALILI","CYRUS",,"04/19/2022",
"274019","DOLGENCORP LLC","DOLLAR GENERAL STORE #22056","OPL","5","00","084","1183","MAPLE ST","MORRISVILLE","MO","65710","GRIFFITH","ROBBIN",,"04/29/2022",
"259570","DOLGENCORP LLC","DOLLAR GENERAL STORE #20179","OPL","5","00","073","12023","HIGHWAY K","NEOSHO","MO","64850","GRIFFITH","ROBBIN",,"04/29/2022",
"281282","ROYALZ GROUP 2 LLC","ROY'S #6","SOP","4","00","111","17203","HWY 47","RICHWOODS","MO","63071","SEKHON","JASPREET",,"04/29/2022",
"230357","DOLGENCORP LLC","DOLLAR GENERAL STORE","OPL","5","00","005","32460","ST HWY 86","BARRY COUNTY","MO","60000","WILLIAMS","LORENE",,"04/29/2022",
"237234","SUNSHINE STL COMPANY LLC","SUSHI AI","RBD","3","00","116","910","OLIVE STREET","ST. LOUIS","MO","631011420","SUN","PENG",,"04/29/2022","
,  
(38.6287787, -90.1940965)"
"201727","DOLGENCORP LLC","DOLLAR GENERAL STORE #3427","OPL","2","00","071","692","N. MAIN STREET","LAURIE","MO","65038","GRIFFITH","ROBBIN",,"04/29/2022",
"214994","DOLGENCORP, LLC","DOLLAR GENERAL STORE #14038","OPL","2","00","036","3641","HIGHWAY 30","LONEDELL","MO","63060","GRIFFITH","ROBBIN",,"04/29/2022",
"268751","DOLGENCORP LLC","DOLLAR GENERAL STORE #21327","OPL","1","00","051","302","W PACIFIC AVE","KINGSVILLE","MO","64061","WILLIAMS","LORENE",,"04/28/2022",
"201248","DOLGENCORP, LLC","DOLLAR GENERAL STORE #6179","OPL","5","00","105","12660","HIGHWAY 13","KIMBERLING CITY","MO","65686","WILLIAMS","LORENE",,"04/28/2022",
"230837","DOLGENCORP LLC","DOLLAR GENERAL STORE #15594","OPL","2","00","061","1080","N. BROWN STREET","LA PLATA","MO","63549","WILLIAMS","LORENE",,"04/28/2022","
,  
(40.032307, -92.48777899999999)"
"202935","DOLGENCORP LLC","DOLLAR GENERAL STORE #12510","OPL","5","00","049","910","JASONS PLACE BLVD.","ORONOGO","MO","64855","GRIFFITH","ROBBIN",,"04/29/2022",
"219290","DOLGENCORP LLC","DOLLAR GENERAL STORE #143","OPL","5","00","039","220","W. HIGHWAY 60","REPUBLIC","MO","65738","GRIFFITH","ROBBIN",,"04/28/2022",
"268381","DOLGENCORP LLC","DOLLAR GENERAL STORE #21184","OPL","5","00","115","536","N EAGLE ST","NORWOOD","MO","65717","GRIFFITH","ROBBIN",,"04/29/2022",
"258786","DOLGENCORP LLC","DOLLAR GENERAL STORE #19845","OPL","3","00","057","95","N. HIGHWAY 79","FOLEY","MO","63347","WILLIAMS","LORENE",,"04/28/2022",
"252206","DOLGENCORP LLC","DOLLAR GENERAL STORE #18587","OPL","3","00","057","655","HIGHWAY C","MOSCOW MILLS","MO","63362","GRIFFITH","ROBBIN",,"04/29/2022",
"218969","DOLGENCORP LLC","DOLLAR GENERAL STORE #1711","OPL","2","00","010","801","VANDIVER DRIVE","COLUMBIA","MO","65201","WILLIAMS","LORENE",,"04/29/2022","
,  
(38.971679, -92.327282)"
"280667","ROYALZ GROUP 2 LLC","ROY'S #7","SOP","4","00","094","1580","HWY N","BISMARCK","MO","63624","SEKHON","JASPREET",,"04/27/2022",
"269264","KATERINA'S LLC","KATERINA'S","RBD","3","00","095","7822","BONHOMME AVE","CLAYTON","MO","63105","DUBIS","MAUREEN",,"04/29/2022","
,  
(38.64746359999999, -90.3383851)"
"201409","DOLGENCORP LLC","DOLLAR GENERAL STORE #1868","OPL","2","00","027","401","WEST ASHLEY","BOONVILLE","MO","65233","WILLIAMS","LORENE",,"04/28/2022",
"201720","DOLGENCORP LLC","DOLLAR GENERAL STORE #2611","OPL","2","00","015","985","N. BUSINESS RT 5","CAMDENTON","MO","65020","WILLIAMS","LORENE",,"04/28/2022",
"282918","TOWN & COUNTRY INC.","TOWN & COUNTRY INC.","OPL","5","00","039","2660","S. GLENSTONE AVE.","SPRINGFIELD","MO","65804","LOWE","ROBERT",,"04/27/2022",
"271214","PARKMOOR WG LLC","PARKMOOR DRIVE-IN WEBSTER","SBD","3","00","095","220","W. LOCKWOOD AVE","ST. LOUIS","MO","631192359","BURNS","LAURA",,"04/29/2022",
"250539","WYOMING STREET WINE STOP LLC","WYOMING STREET WINE STOP","5SBD","1","00","019","115","WYOMING STREET","PLEASANT HILL","MO","640809285","MCBRIDE","ROBERT",,"04/27/2022","
,  
(38.7856375, -94.2751845)"
"280224","SEERAT LLC","BOURBON STOP SHOP","SOP","4","00","028","161","N OUTER RD","BOURBON","MO","65441","KAUR","MANPREET",,"04/29/2022",
"280662","ROYALZ GROUP 2 LLC","ROY'S #4","OPL","4","00","111","11118","SPRINGTOWN RD.","MINERAL POINT","MO","63660","SEKHON","JASPREET",,"04/27/2022",
"201990","DOLGENCORP LLC","DOLLAR GENERAL STORE #10725","OPL","3","00","092","34","HARVESTER SQUARE","ST. PETERS","MO","63303","GRIFFITH","ROBBIN",,"04/28/2022","
,  
(38.7474742, -90.5780272)"
"280666","ROYALZ GROUP 2 LLC","ROY'S #7","OPL","4","00","094","1580","HWY N","BISMARCK","MO","63624","SEKHON","JASPREET",,"04/27/2022",
"280301","PARROTS BAR AND GRILL LLC","PARROTS BAR AND GRILL","SBD","3","00","092","2951","N. SAINT PETERS PKWY","ST. PETERS","MO","63376","CONNOLLY","ROBERT",,"04/27/2022",
"264614","T-MAIN LLC","T-MAIN","SBD","1","00","048","1580","MAIN STREET","KANSAS CITY","MO","64108","OLIVER","KURT",,"04/27/2022",
"268994","WILLIAMS, TABITHA Q","T&L BAR AND GRILL","SBD","4","00","101","109","W MALONE AVE","SIKESTON","MO","63801",,,,"04/29/2022",
"257317","DOLGENCORP LLC","DOLLAR GENERAL #19535","OPL","2","00","080","4215","E. BROADWAY","SEDALIA","MO","65301","GRIFFITH","ROBBIN",,"04/28/2022",
"243277","ART HOUSE COFFEES LLC","ART HOUSE COFFEES","SBD","3","00","095","2808","SUTTON BLVD.","MAPLEWOOD","MO","63143","LARSON","BARRY",,"04/27/2022","
,  
(38.610691, -90.31975299999999)"
"261055","DOLGENCORP LLC","DOLLAR GENERAL STORE #19862","OPL","2","00","021","811","E. BROADWAY ST.","BRUNSWICK","MO","65236","WILLIAMS","LORENE",,"04/28/2022",
"274850","DOLGENCORP LLC","DOLLAR GENERAL STORE #21760","OPL","4","00","016","3927","LASALLE ST.","CAPE GIRARDEAU","MO","63701","WILLIAMS","LORENE",,"04/28/2022",
"211443","DOLGENCORP LLC","DOLLAR GENERAL STORE #13441","OPL","5","00","022","150","KENTLING AVE.","HIGHLANDVILLE","MO","65669","WILLIAMS","LORENE",,"04/28/2022",
"15894","ERNESTINE SCHUMANN HEINK CHAPTER INC.","DISABLED VETERANS TRUST","RBD","1","00","048","14605","E. US 40 HWY","KANSAS CITY","MO","641381119","GERKE","DAVID",,"04/29/2022","
,  
(39.03446479999999, -94.40832309999999)"
"282924","RIO ENTERPRISES LLC","DEL RIO GRILL & CANTINA","RBD","5","00","073","1802","W. 32ND ST., STE. A","JOPLIN","MO","64804","WILSON","KACY",,"04/27/2022",
"282925","RIO ENTERPRISES LLC","DEL RIO GRILL & CANTINA","SBD","5","00","073","1802","W. 32ND ST., STE. A","JOPLIN","MO","64804","WILSON","KACY",,"04/27/2022",
"277158","DOLGENCORP LLC","DOLLAR GENERAL STORE #22226","OPL","3","00","050","1148","STATE ROAD C","HILLSBORO","MO","63650","WILLIAMS","LORENE",,"04/28/2022",
"270577","KLEIN OIL INC.","MO RIVER TIRE","OPL","2","00","027","24200","HIGHWAY 179","BOONVILLE","MO","65233","LAKEMPER","REBECCA",,"04/29/2022",
"243716","KAF LLC","KAF","SBD","3","00","116","3224","LOCUST STREET","ST. LOUIS","MO","63103","HANSEN","CHRISTOPHER",,"04/29/2022","
,  
(38.6366449, -90.22629219999999)"
"280137","VALLEY CLUBHOUSE LLC","VALLEY CLUBHOUSE","RBD","3","00","095","1703 -","1705 DUNN ROAD","FLORISSANT","MO","63033","RIDEOUT","CHARLES",,"04/29/2022",
"144898","B & S CONVENIENCE STORE INC.","7 ELEVEN STORE #27838","OPL","3","00","095","703","UNION","ST. LOUIS","MO","631236720","TAYLOR","WILLIAM",,"04/27/2022",
"65381","ZORBA'S STEAK HOUSE INC.","PLAYERS RESTAURANT LOUNGE","RBDR","1","00","051","627","E RUSSELL ROAD","WARRENSBURG","MO","640939605","KOSTAS","ELLIAS",,"04/29/2022","
,  
(38.7735678, -93.7207648)"
"243718","KAF LLC","DARK ROOM AT THE GRANDEL, THE","SBD","3","00","116","3610","GRANDEL SQUARE","ST. LOUIS","MO","63103","HANSEN","CHRISTOPHER",,"04/29/2022","
,  
(38.640288, -90.231657)"
"237046","DOLGENCORP LLC","DOLLAR GENERAL STORE","OPL","4","00","097","11","JERSEY LANE","BLOOMSDALE","MO","63627","WILLIAMS","LORENE",,"04/28/2022",
"232091","DOLGENCORP LLC","DOLLAR GENERAL STORE","OPL","3","00","095","11040","MIDLAND BLVD.","ST. LOUIS COUNTY","MO","63114","GRIFFITH","ROBBIN",,"04/28/2022","
,  
(38.703672, -90.40458799999999)"
"263912","RANCH HOUSE BAR AND GRILL LLC, THE","RANCH HOUSE, THE","SBD","5","00","046","1321","PREACHER ROE BLVD.","WEST PLAINS","MO","65775","COLLINS","KEITH",,"04/27/2022","
,  
(36.7134052, -91.8755038)"
"278094","DOLGENCORP LLC","DOLLAR GENERAL STORE #23584","SOP","1","00","019","309","S. COMMERCIAL STREET","HARRISONVILLE","MO","64701","WILLIAMS","LORENE",,"04/28/2022",
"201405","DOLGENCORP LLC","DOLLAR GENERAL STORE #7192","OPL","5","00","049","710","PENNELL STREET","CARL JUNCTION","MO","64834","WILLIAMS","LORENE",,"04/28/2022",
"259791","SPARKLING POINTE LLC","SPARKLING POINTE","WDS","7","00","999","39750","COUNTY ROAD 48","SOUTHOLD","NY","119715012","ROSICKI","THOMAS",,"04/29/2022",
"199866","DOLGENCORP LLC","DOLLAR GENERAL STORE #476","OPL","2","00","082","1320","SOUTH BUSINESS HWY 61","BOWLING GREEN","MO","63334","WILLIAMS","LORENE",,"04/28/2022",
"264464","DOLGENCORP LLC","DOLLAR GENERAL STORE #20227","OPL","4","00","097","14383","HWY 32","STE. GENEVIEVE","MO","63670","GRIFFITH","ROBBIN",,"04/28/2022",
"282809","MCI HOSPITALITY LLC","BEST WESTERN PLUS","SBD","1","00","083","11130","NW AMBASSADOR DR","KANSAS CITY","MO","64153","GANDHI","CHIRAG",,"04/27/2022","
,  
(39.2938542, -94.6827328)"
"247582","DOLGENCORP LLC","DOLLAR GENERAL STORE #17672","OPL","5","00","105","8001","W. STATE HWY 76","CAPE FAIR","MO","65624","WILLIAMS","LORENE",,"04/28/2022",
"123172","G B FIELD OLD TIMERS SALOON INC.","G B FIELD OLD TIMERS SALOON","SBD","3","00","095","9212","ST CHARLES ROCK ROAD","BRECKENRIDGE HILLS","MO","63114","FIELD","DAVID",,"04/29/2022","
,  
(38.71492800000001, -90.35891199999999)"
"104142","DUGOM, BAJES N.","RAMZEYS AMOCO","OPL","3","00","092","1980","HWY 94 SOUTH","ST CHARLES","MO","633033727",,,,"04/29/2022",
"199862","DOLGENCORP LLC","DOLLAR GENERAL STORE #2242","OPL","1","00","017","1052","US HWY 65","CARROLLTON","MO","64633","WILLIAMS","LORENE",,"04/28/2022","
,  
(39.3712851, -93.4846429)"
"252114","DELAWARE EVENT SPACE LLC","DELAWARE EVENT SPACE","RBD","1","00","048","125","S. MAIN ST.","INDEPENDENCE","MO","640503702","COOLEY","JOHN",,"04/29/2022","
,  
(39.0912761, -94.41535549999999)"
"210633","FRONTIER AIRLINES INC.","FRONTIER AIRLINES","SOP","3","00","095","8725","SCUDDER ROAD","BERKELEY","MO","63134","KELLY","JOSEPH",,"04/29/2022",
"267796","ON LAKE TIME SUNRISE BEACH, LLC","CG'S MINI MART","SOP","2","00","015","11947","NORTH HIGHWAY 5","SUNRISE BEACH","MO","65079","MEYER","DONNA",,"04/29/2022",
"202535","DOLGENCORP LLC","DOLLAR GENERAL STORE #9507","OPL","5","00","049","110","S CARTER","CARTERVILLE","MO","64835","WILLIAMS","LORENE",,"04/28/2022","
,  
(37.149114, -94.45015099999999)"
"222677","DOLGENCORP, LLC","DOLLAR GENERAL STORE #13346","OPL","3","00","095","10060","HALLS FERRY","ST. LOUIS","MO","63136","GRIFFITH","ROBBIN",,"04/28/2022",
"201465","DOLGENCORP LLC","DOLLAR GENERAL STORE #12212","OPL","3","00","092","1692","COUNTRY CLUB PLAZA DRIVE","ST. CHARLES","MO","63303","GRIFFITH","ROBBIN",,"04/28/2022",
"201610","DOLGENCORP LLC","DOLLAR GENERAL STORE #4397","OPL","5","00","081","910","N JEFFERSON","ST. JAMES","MO","65559","GRIFFITH","ROBBIN",,"04/28/2022",
"71412","ELLIOTT OIL COMPANY","LANCASTER AMOCO FOOD SHOP","SOP","2","00","099",,"HWY 63 SOUTH","LANCASTER","MO","63548","KIRKHAM","DOUGLAS",,"04/29/2022",
"170014","YES DEAR INC.","EXPRESS MART PIT STOP","OPL","4","00","112","1127","N. MAIN","PIEDMONT","MO","639571227","ROSS","LINDA",,"04/29/2022",
"272352","LA COSTENITA MEXICAN RESTAURANT LLC","LA COSTENITA MEXICAN RESTAURANT","SBD","2","00","015","1030","STATE HWY KK, STE A","OSAGE BEACH","MO","650652842","NARVAEZ","GERARDO",,"04/29/2022",
"282857","KIN FOLKS GAS & GRILL LLC","KIN FOLKS GAS & GRILL","SBD","2","00","086","38080","US HIGHWAY 136","UNIONVILLE","MO","63565","MINETTE","KIM",,"04/27/2022",
"267558","DOLGENCORP LLC","DOLLAR GENERAL STORE #20691","OPL","1","00","011","1702","MESSANIE STREET","ST. JOSEPH","MO","64507","GRIFFITH","ROBBIN",,"04/28/2022",
"221005","A & M GROCERY LLC","REGAL FOOD","OPL","3","00","116","2800","N. SARAH STREET","ST. LOUIS","MO","63115","PATEL","MAHESHKUMA",,"04/27/2022","
,  
(38.65940810000001, -90.2318039)"
"233554","MNR OFFICE BAR INC.","OFFICE BAR & GRILL, THE","SBD","3","00","050","119","MISSISSIPPI AVE.","CRYSTAL CITY","MO","63019","FRENCH","MELISSA",,"04/27/2022","
,  
(38.2205609, -90.37800399999999)"
