"fiscal_year","service","department","program","expense_category","recommended_amount","approved_amount","actual_amount","fund","fund_type","expense_type"
"2017","Miscellaneous Departments","Bureau of Licenses (101-905)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","4788","4788","0","General (101)","Tax Supported","Employee Benefits"
"2017","Mayoral Offices","Mayor's Office (101-101)","G&A SERVICES (52100)","POSTAGE (52170)","22500","22500","0","General (101)","Tax Supported","Services"
"2017","City Courts","Housing Court (101-110)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","6807","6807","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Electrical Installation (101-404)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","51924","51924","0","General (101)","Tax Supported","Employee Benefits"
"2017","Mayoral Offices","Mayor's Office (101-101)","OTHER EXPENDITURES (55000)","CONTINGENCIES (55980)","99000","99000","0","General (101)","Tax Supported","Services"
"2017","Mayoral Offices","Mayor's Office (101-101)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","13500","13500","0","General (101)","Tax Supported","Services"
"2017","Mayoral Offices","Mayor's Office (101-101)","RENT EQUIPMENT/OTHER (53010)","RENTALS NO CLASSIFIED (53011)","1800","1800","0","General (101)","Tax Supported","Services"
"2017","Mayoral Offices","Mayor's Office (101-101)","TRAVEL & ENTERTAINMENT (53100)","TRANSPORTATION OF PERSONS-TRAINING (53110)","5856","5856","0","General (101)","Tax Supported","Services"
"2017","Miscellaneous Departments","Board of Canvassers (101-904)","G&A SERVICES (52100)","POSTAGE (52170)","55000","55000","0","General (101)","Tax Supported","Services"
"2017","Miscellaneous Departments","Board of Canvassers (101-904)","G&A SERVICES (52100)","PRINTING (52210)","25000","25000","0","General (101)","Tax Supported","Services"
"2017","Miscellaneous Departments","Board of Canvassers (101-904)","RENT (53000)","RENTAL OF LAND AND BUILDINGS (53000)","5000","5000","0","General (101)","Tax Supported","Services"
"2017","Miscellaneous Departments","Board of Canvassers (101-904)","RENT EQUIPMENT/OTHER (53010)","RENTAL OF EQUIPMENT (53010)","1500","1500","0","General (101)","Tax Supported","Services"
"2017","Miscellaneous Departments","Bureau of Licenses (101-905)","G&A SERVICES (52100)","POSTAGE (52170)","12000","12000","0","General (101)","Tax Supported","Services"
"2017","Miscellaneous Departments","Bureau of Licenses (101-905)","G&A SERVICES (52100)","PRINTING (52210)","1200","1200","0","General (101)","Tax Supported","Services"
"2017","Miscellaneous Departments","Bureau of Licenses (101-905)","PROFESSIONAL FEES (53200)","LEGAL EXPENSES (53200)","48000","48000","0","General (101)","Tax Supported","Services"
"2017","Miscellaneous Departments","Bureau of Licenses (101-905)","R&M EQUIPMENT (52900)","REPAIRS TO OFFICE EQUIPMENT (52900)","1200","1200","0","General (101)","Tax Supported","Services"
"2017","City Courts","Housing Court (101-110)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","19446","19446","0","General (101)","Tax Supported","Employee Benefits"
"2017","Miscellaneous Departments","Vital Statistics (101-903)","R&M OTHER (52910)","COPIERS LEASE AND MAINTENANCE (52913)","2500","2500","0","General (101)","Tax Supported","Services"
"2017","Municipal Debt Financing","Non-Departmental‚ Debt Service (101-000)","G&A SERVICES (52100)","DEBT SERVICE - PRINCIPAL (52200)","17720707","17720707","0","General (101)","Tax Supported","Services"
"2017","Municipal Debt Financing","Non-Departmental‚ Debt Service (101-000)","G&A SERVICES (52100)","INTEREST PAYMENTS - MASTER LEASES (52203)","107392","107392","0","General (101)","Tax Supported","Services"
"2017","Municipal Debt Financing","Non-Departmental‚ Debt Service (101-000)","LEASE COSTS (53040)","PRINCIPAL  RENTAL PAYMENTS - PPBA (53045)","27266166","27266166","0","General (101)","Tax Supported","Services"
"2017","Parks","Forestry Services (101-703)","CONTRACT SERVICES (53400)","PRIVATE CONTRACTORS (53401)","102000","102000","0","General (101)","Tax Supported","Services"
"2017","Parks","Forestry Services (101-703)","R&M EQUIPMENT (52900)","REPAIRS TO OFFICE EQUIPMENT (52900)","250","250","0","General (101)","Tax Supported","Services"
"2017","Parks","Forestry Services (101-703)","R&M OTHER (52910)","MAIN & SERVICE (52911)","2856","2856","0","General (101)","Tax Supported","Services"
"2017","Parks","Neighborhood Park Services (101-702)","R&M OTHER (52910)","MAIN & SERVICE (52911)","60000","60000","0","General (101)","Tax Supported","Services"
"2017","City Courts","Housing Court (101-110)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","3888","3888","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Neighborhood Park Services (101-702)","R&M OTHER (52910)","REPAIRS TO BUILDINGS (52940)","38000","38000","0","General (101)","Tax Supported","Services"
"2017","Parks","Neighborhood Park Services (101-702)","R&M OTHER (52910)","REPAIRS TO OTHER EQUIPMENT (52934)","40000","40000","0","General (101)","Tax Supported","Services"
"2017","Parks","Roger Williams Park Services (101-708)","R&M OTHER (52910)","MAIN & SERVICE (52911)","16000","16000","0","General (101)","Tax Supported","Services"
"2017","City Courts","Housing Court (101-110)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","78468","78468","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Superintendent of Parks (101-709)","G&A SERVICES (52100)","DUES & SUBSCRIPTIONS (52185)","510","510","0","General (101)","Tax Supported","Services"
"2017","Parks","Superintendent of Parks (101-709)","G&A SERVICES (52100)","POSTAGE (52170)","2500","2500","0","General (101)","Tax Supported","Services"
"2017","City Courts","Municipal Court (101-106)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","34032","34032","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Courts","Housing Court (101-110)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","65028","65028","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Courts","Housing Court (101-110)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","6792","6792","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Courts","Probate Court (101-107)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","54180","54180","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Courts","Municipal Court (101-106)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","8616","8616","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Courts","Municipal Court (101-106)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","43692","43692","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Courts","Municipal Court (101-106)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","372","372","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Courts","Municipal Court (101-106)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","198924","198924","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Courts","Probate Court (101-107)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","10200","10200","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Courts","Probate Court (101-107)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","2868","2868","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Courts","Municipal Court (101-106)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","130044","130044","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Courts","Municipal Court (101-106)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","33996","33996","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Courts","Probate Court (101-107)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","78426","78426","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Courts","Probate Court (101-107)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","10220","10220","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Courts","Probate Court (101-107)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","20299","20299","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Courts","Probate Court (101-107)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","1548","1548","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Bldg Inspection Prosecution (101-411)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","32508","32508","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Bldg Inspection Prosecution (101-411)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","28932","28932","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Bldg Inspection Prosecution (101-411)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","960","960","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Building Board (101-407)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","996","996","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Bldg Inspection Prosecution (101-411)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","1176","1176","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Bldg Inspection Prosecution (101-411)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","3396","3396","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Bldg Inspection Prosecution (101-411)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","3403","3403","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Bldg Inspection Prosecution (101-411)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","11466","11466","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Building Administration (101-401)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","179280","179280","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Property & Purchasing","Public Property (101-1801)","G&A SERVICES (52100)","DUES & SUBSCRIPTIONS (52185)","600","600","0","General (101)","Tax Supported","Services"
"2017","Department of Inspections & Standards","Building Administration (101-401)","EMPLOYEE BENEFITS (51000)","AUTO ALLOWANCE (51998)","121968","121968","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Building Administration (101-401)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","7656","8616","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Building Administration (101-401)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","429192","2347","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Building Administration (101-401)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","27192","27192","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Building Administration (101-401)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","27227","27227","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Building Administration (101-401)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","42335","42335","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Highway (101-508)","OTHER CAPITAL EXPENSES (52880)","STRUCTURES & IMPROVEMENTS (52886)","1000000","1000000","0","General (101)","Tax Supported","Capital"
"2017","Department of Inspections & Standards","Structures & Zoning (101-402)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","372","372","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Mechanical Equip&Installation (101-405)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","960","0","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Commissioner of Public Safety (101-301)","G&A SERVICES (52100)","POSTAGE (52170)","150","150","0","General (101)","Tax Supported","Services"
"2017","Department of Inspections & Standards","Electrical Installation (101-404)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","16244","16244","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Electrical Installation (101-404)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","43344","43344","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Electrical Installation (101-404)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","13596","13596","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Electrical Installation (101-404)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","13613","13613","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Plumbing Drainage & Gas Piping (101-403)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","18986","18986","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Communications (101-304)","G&A SERVICES (52100)","FEES NOT CLASSIFIED (52120)","3000","3000","0","General (101)","Tax Supported","Services"
"2017","Department of Inspections & Standards","Plumbing Drainage & Gas Piping (101-403)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","50532","50532","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Plumbing Drainage & Gas Piping (101-403)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","3828","3828","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Plumbing Drainage & Gas Piping (101-403)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","13613","13613","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Structures & Zoning (101-402)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","18180","18180","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Plumbing Drainage & Gas Piping (101-403)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","43344","43344","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Plumbing Drainage & Gas Piping (101-403)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","13596","13596","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Engineering & Sanitation (101-502)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","135108","135108","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Structures & Zoning (101-402)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","71472","71472","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Structures & Zoning (101-402)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","88333","88333","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Environmental Control (101-506)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","1176","1176","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Structures & Zoning (101-402)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","71376","71376","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Engineering & Sanitation (101-502)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","4788","4788","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Zoning Board of Review (101-406)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","1188","1188","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Structures & Zoning (101-402)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","238416","238416","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Engineering & Sanitation (101-502)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","17017","17017","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Fire (101-303)","DEPARTMENTAL SERVICES (52000)","PROMOTIONAL EXAMS (52077)","30000","30000","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Engineering & Sanitation (101-502)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","40187","40187","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Engineering & Sanitation (101-502)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","1548","1548","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Engineering & Sanitation (101-502)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","16992","16992","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Environmental Control (101-506)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","6696","6696","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Engineering & Sanitation (101-502)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","86700","86700","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Fire (101-303)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","25000","25000","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Garage R&M Equipment (101-515)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","31731","31731","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Environmental Control (101-506)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","17503","17503","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Highway (101-508)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","151488","151488","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Fire (101-303)","TRAINING & DEVELOPMENT (52700)","TUITION (52705)","126000","126000","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Environmental Control (101-506)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","17484","17484","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Garage R&M Equipment (101-515)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","113760","113760","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Garage R&M Equipment (101-515)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","5748","5748","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Environmental Control (101-506)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","86700","86700","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Garage R&M Equipment (101-515)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","75864","75864","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Police (101-302)","G&A SERVICES (52100)","PRINTING (52210)","20000","20000","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Garage R&M Equipment (101-515)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","27192","27192","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Garage R&M Equipment (101-515)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","27227","27227","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Highway (101-508)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","44004","44004","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Highway (101-508)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","176070","176070","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Highway (101-508)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","2352","2352","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Highway (101-508)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","610872","610872","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Parking Administration (101-516)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","7764","7764","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Parking Administration (101-516)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","1908","1908","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Highway (101-508)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","531012","531012","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Sewer Construction (101-511)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","5736","5736","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Parking Administration (101-516)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","64380","64380","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Parking Administration (101-516)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","7779","7779","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Parking Administration (101-516)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","13761","13761","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Parking Administration (101-516)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","1176","1176","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Public Works Administration (101-501)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","109836","109836","0","General (101)","Tax Supported","Employee Benefits"
"2017","Recreation","Recreation (101-601)","G&A SERVICES (52100)","TAXES - REAL ESTATE (52245)","13000","13000","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Public Works Administration (101-501)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","4776","4776","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Parking Administration (101-516)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","32508","32508","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Public Works Administration (101-501)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","2352","2352","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Public Works Administration (101-501)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","16992","16992","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Public Works Administration (101-501)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","17017","17017","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Public Works Administration (101-501)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","36051","36051","0","General (101)","Tax Supported","Employee Benefits"
"2017","Human Services","Human Relations (101-906)","OTHER CAPITAL EXPENSES (52880)","MISC PROJECT EXPENSE (52883)","1200","1200","0","General (101)","Tax Supported","Capital"
"2017","Department of Public Works","Traffic Engineering (101-305)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","7656","7656","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","City Collector (101-205)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","2352","2352","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","Office of the Internal Auditor (101-911)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","500","500","0","General (101)","Tax Supported","Supplies"
"2017","Human Services","Housing Authority (101-1309)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","614","614","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Sewer Construction (101-511)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","97536","97536","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Sewer Construction (101-511)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","27192","27192","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Sewer Construction (101-511)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","27227","27227","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Traffic Engineering (101-305)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","26741","26741","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Courts","Probate Court (101-107)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","600","600","0","General (101)","Tax Supported","Supplies"
"2017","Department of Public Works","Traffic Engineering (101-305)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","39215","47253","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Traffic Engineering (101-305)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","100440","100440","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Traffic Engineering (101-305)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","26700","26700","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","City Collector (101-205)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","11484","11484","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Board of Tax Assessment&Review (101-208)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","1224","1224","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Traffic Engineering (101-305)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","86700","94795","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","City Collector (101-205)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","56856","56856","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","City Controller (101-202)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","245484","245484","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Highway (101-508)","BRIDGE MAINTENANCE (54280)","ASPHALTIC PRODUCTS (54280)","329926","329926","0","General (101)","Tax Supported","Supplies"
"2017","Department of Public Works","Highway (101-508)","OFFICE SUPPLIES (54000)","SMALL TOOLS   SHOP SUPPLIES (54042)","20000","20000","0","General (101)","Tax Supported","Supplies"
"2017","Finance Departments","City Collector (101-205)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","44244","44244","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","City Controller (101-202)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","9576","9576","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","City Collector (101-205)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","162552","162552","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","City Collector (101-205)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","44184","44184","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","City Controller (101-202)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","34032","34032","0","General (101)","Tax Supported","Employee Benefits"
