"fiscal_year","service","department","program","expense_category","recommended_amount","approved_amount","actual_amount","fund","fund_type","expense_type"
"2014","Entity Revenue","Non-Departmental‚ Entity Revenue (101-000)","Orgs‚ RI‚ and Fed. pay/reimburse  (42000)","SCHOOL DEBT CONSTRUCTION PAYMENTS (42004)","24849401.039999999","24849401.039999999","26501718","General (101)","Tax Supported","REVENUE"
"2014","Entity Revenue","Non-Departmental‚ Entity Revenue (101-000)","Orgs‚ RI‚ and Fed. pay/reimburse  (42000)","STATE REIMBURSEMENT EXCISE TAX (42008)","1715886","1715886","1712321.18","General (101)","Tax Supported","REVENUE"
"2014","Entity Revenue","Non-Departmental‚ Entity Revenue (101-000)","Orgs‚ RI‚ and Fed. pay/reimburse  (42000)","TELEPHONE TAX (42006)","2142738","2142738","2415159.2599999998","General (101)","Tax Supported","REVENUE"
"2014","Excise Taxes","Gen Fund‚ Excise Tax (101-000)","TAX REVENUES (41000)","EXCISE TAX REVENUE (41200)","34669011","34669011","31394508.050000001","General (101)","Tax Supported","REVENUE"
"2014","Finance Departments","City Collector (101-205)","DEPARTMENTAL REVENUE (43000)","EXP OF COLLECT GENERAL PROPERTY TAX (43080)","525000","525000","434392.51","General (101)","Tax Supported","REVENUE"
"2014","Finance Departments","City Collector (101-205)","DEPARTMENTAL REVENUE (43000)","SEARCHING RECORDS (43082)","125000","125000","140811.53","General (101)","Tax Supported","REVENUE"
"2014","Finance Departments","City Collector (101-205)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","365","General (101)","Tax Supported","REVENUE"
"2014","Finance Departments","City Controller (101-202)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","7755.03","General (101)","Tax Supported","REVENUE"
"2014","Finance Departments","City Tax Assessor (101-207)","DEPARTMENTAL REVENUE (43000)","CERTIFIED COPIES (43002)","0","0","160","General (101)","Tax Supported","REVENUE"
"2014","Finance Departments","City Tax Assessor (101-207)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","1105","General (101)","Tax Supported","REVENUE"
"2014","Finance Departments","Recorder of Deeds (101-901)","DEPARTMENTAL REVENUE (43000)","CERTIFIED COPIES (43002)","0","0","1471","General (101)","Tax Supported","REVENUE"
"2014","Finance Departments","Recorder of Deeds (101-901)","DEPARTMENTAL REVENUE (43000)","COPIES (43004)","65630","65630","51608.3","General (101)","Tax Supported","REVENUE"
"2014","Finance Departments","Recorder of Deeds (101-901)","DEPARTMENTAL REVENUE (43000)","CUSTOMER USE OF COPY MACHINES (43006)","0","0","19632.25","General (101)","Tax Supported","REVENUE"
"2014","Finance Departments","Recorder of Deeds (101-901)","DEPARTMENTAL REVENUE (43000)","IRS LIEN DISCHARGES (43251)","0","0","4072.5","General (101)","Tax Supported","REVENUE"
"2014","Finance Departments","Recorder of Deeds (101-901)","DEPARTMENTAL REVENUE (43000)","NO. BURIAL GROUNDS FEES (43860)","0","0","8686","General (101)","Tax Supported","REVENUE"
"2014","Finance Departments","Recorder of Deeds (101-901)","DEPARTMENTAL REVENUE (43000)","RECORDER OF DEEDS FEES (43250)","1293000","1293000","1181758.2","General (101)","Tax Supported","REVENUE"
"2014","Finance Departments","Recorder of Deeds (101-901)","OTHER REVENUES (48200)","RHODE ISLAND REAL ESTATE CONVEY TAX (48200)","1120180","1120180","1192632.3999999999","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCOUNTS PAYABLE (20000)","A/P - CURRENT (20000)","0","0","1101810.69","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","1033 P.A.C. WITHHOLDING (21310)","0","0","-1.7","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","1033 RETIREMENT SAVINGS ACCOUNT (21430)","0","0","-1.3","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","ACCRUED EXPENSE PAYABLE (21000)","0","0","-189396.42","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","ACCRUED MISC LIABILITIES (21235)","0","0","-3845.92","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","ALLSTATE VOLUNTARY INSURANCE (21431)","0","0","-620.02","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","DELTA DENTAL PAYABLE (21321)","0","0","154383.51999999999","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","EMPLOYEE STUDENT LOAN W/H (21352)","0","0","-168.57","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","EMPLOYEES DEFENSE SAVINGS ACCT (21328)","0","0","-12786.66","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","FEDERAL INCOME TAX W/H (21255)","0","0","-8758.8700000000008","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","FEDERAL MEDICARE W/H (21265)","0","0","-25028.17","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","FLEX SPENDING PLAN  PAT (21426)","0","0","248.82","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","FLEX SPENDING PLAN  URM (21428)","0","0","80841.45","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","FLEX SPENDING PLAN DDC (21427)","0","0","-53020.08","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","GREAT WEST 457 PLAN CONTRIBUTIONS (21337)","0","0","-3669.42","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","GREAT WEST 457 PLAN LOANS PAYABLE (21423)","0","0","-360","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","HARTFORD VARIABLE ANNUITY LIFE INS (21375)","0","0","7246.67","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","HEALTH CLUB EMPLOYEE DED. PAYABLE (21330)","0","0","-3400","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","LOCAL 1033 BENEFITS PAYABLE (21422)","0","0","-221466.7","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","LOCAL 1033 PENSION PAYABLE (21315)","0","0","-193196.12","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","LOCAL 1033 PUBLIC EMPLOYEES UNION (21313)","0","0","-43.22","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","LOCAL 799 INT'L ASSN OF FIREFIGHT. (21311)","0","0","-15368.64","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","PROV FIRE RELIEF ASSOC. (21317)","0","0","10","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","PROV LODGE #2-FOP (21307)","0","0","6006.15","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","PROVIDENCE LODGE F.O.P. P.A.C. (21309)","0","0","150","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","RI  INCOME TAX W/H (21260)","0","0","-8015.92","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","SOCIAL SECURITY TAX W/H (21250)","0","0","-4793.07","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","STUDENT LOAN W/H - USA FUNDS (21353)","0","0","453.57","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","AMOUNTS HELD FOR OTHERS (21475)","BUY BACK PROGRAM PAYABLE (PPD) (21495)","0","0","-8914.94","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","AMOUNTS HELD FOR OTHERS (21475)","WAGE GARNISHMENTS - OTHER THAN WKLY (21485)","0","0","-3654.77","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","AR TAXES (11000)","EXCISE TAX RECEIVABLE (11200)","0","0","-572413.67000000004","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","AR TAXES (11000)","PROPERTY TAX RECEIVABLE (11000)","0","0","421485.35","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","AR TAXES (11000)","TANGIBLE TAX RECEIVABLE (11100)","0","0","88216.639999999999","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","BOND LOANS AND NOTES PAYABLE (22000)","OTHER PAYABLES (22035)","0","0","-125955.4","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 231 (19231)","0","0","-329837.7","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 232 (19232)","0","0","1790.95","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 233 (19233)","0","0","-72161.350000000006","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 239 (19239)","0","0","-291391.07","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 240 (19240)","0","0","17885.77","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 241 (19241)","0","0","-148651.31","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 242 (19242)","0","0","-100000","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 245 (19245)","0","0","1492.74","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 246 (19246)","0","0","96366.24","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 250 (19250)","0","0","121213.36","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 252 (19252)","0","0","20016.849999999999","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 254 (19254)","0","0","327.24","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 256 (19256)","0","0","-168272.17","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 260 (19260)","0","0","27870.48","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 261 (19261)","0","0","-84922.17","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 277 (19277)","0","0","-1977.37","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 283 (19283)","0","0","-191622.27","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 601 (19601)","0","0","642100.38","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 620 (19620)","0","0","361994.81","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 621 (19621)","0","0","206691.45","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 657 (19657)","0","0","-80142.63","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 658 (19658)","0","0","-2026.12","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 672 (19672)","0","0","1007.24","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 674 (19674)","0","0","-291.95","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 685 (19685)","0","0","927.89","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 688 (19688)","0","0","484.77","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 700 (19700)","0","0","19512.7","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 805 (19805)","0","0","-890.65","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 826 (19826)","0","0","212.58","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 856 (19856)","0","0","-325239.55","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 890 (19890)","0","0","-1365033.71","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 891 (19891)","0","0","-52099.97","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 892 (19892)","0","0","3398285.53","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM FUND 384 (19384)","0","0","-263224.46999999997","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM SCHOOL CO 10 (19010)","0","0","970251.86","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO - 233 (29233)","0","0","52263.6","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO - 239 (29239)","0","0","291391.07","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO - 241 (29241)","0","0","148651.31","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO - 277 (29277)","0","0","-300","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO - 601 (29601)","0","0","210373.41","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO - 700 (29700)","0","0","3374778.08","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO - 801 (29801)","0","0","13083","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 246 (29246)","0","0","-6433.6","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 386 (29386)","0","0","-200000","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 621 (29621)","0","0","5760","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 651 (29651)","0","0","2682.93","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 660 (29660)","0","0","-34891.61","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 826 (29826)","0","0","-100","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 883 (29883)","0","0","1007.25","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 890 (29890)","0","0","-1410966.29","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 891 (29891)","0","0","600258.02","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 892 (29892)","0","0","-3581821.24","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO SCHOOL CO 10 (29010)","0","0","-175114.13","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH (10100)","CASH AND SHORT TERM INVESTMENTS (10101)","0","0","-3524689.43","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH (10100)","PAYROLL CASH (10115)","0","0","-24058.33","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DEFERRED REVENUE (23000)","DEFERRED REVENUE - PREPAYMENTS (23060)","0","0","-1800","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DEFERRED REVENUE (23000)","DEFERRED REVENUE - TAXES (23000)","0","0","894541.62","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DEFERRED REVENUE (23000)","DEFERRED REVENUE - VOLUNTARY PAYMENTS (23001)","0","0","-323071","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DEFERRED REVENUE (23000)","DEFERRED REVENUE (23005)","0","0","2964787.14","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DEFERRED REVENUE (23000)","DEFERRED REVENUE 60 DAY RULE (23040)","0","0","-209447.51","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DEFERRED REVENUE (23000)","DEFERRED REVENUE D.P.W. (23025)","0","0","16195.69","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DEPARTMENTAL RECEIVABLE (12000)","ACCOUNTS RECEIVABLE (12000)","0","0","-1918196.42","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DEPARTMENTAL RECEIVABLE (12000)","PERMITS RECEIVABLE (12030)","0","0","-19495.689999999999","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DUE FROM OTHER GOVERNMENTS (14000)","DUE FROM FEDERAL GOVERNMENT (14210)","0","0","-240364.51","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DUE FROM OTHER GOVERNMENTS (14000)","DUE FROM PROV COMM ACT PROG(PROCAP) (14000)","0","0","100000","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DUE FROM OTHER GOVERNMENTS (14000)","DUE FROM STATE OF R I (14100)","0","0","-1114358.3400000001","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DUE TO OTHER GOVERNMENTS (24000)","DUE TO STATE OF RI - CERT COPY SURC (24205)","0","0","48120","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DUE TO OTHER GOVERNMENTS (24000)","DUE TO STATE OF RI - MARR LIC SURC (24135)","0","0","2454","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DUE TO OTHER GOVERNMENTS (24000)","DUE TO STATE OF RI - SURCHARGE (24125)","0","0","-91388.35","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DUE TO OTHER GOVERNMENTS (24000)","DUE TO STATE OF RI (24115)","0","0","288790","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DUE TO OTHER GOVERNMENTS (24000)","STATE OF RI REAL EST. CON.TAX PAY (24105)","0","0","143586","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","INTEREST RECEIVABLE (12700)","ACCURED INTEREST RECEIVABLE (12710)","0","0","-6619.28","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","MISCELLANEOUS LIABILITIES (25100)","FUND FOR COMMUNITY PROGRESS (25245)","0","0","1","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","MISCELLANEOUS LIABILITIES (25100)","PROVIDENCE READS PROGRAM PAYABLE (25615)","0","0","-27737.62","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","NOTES RECEIVABLE (12300)","URBAN LEAGUE NOTE RECEIVABLE (12360)","0","0","-45000","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","OBLIGATION UNDER CAPITAL LEASE (25000)","OTHER PAYABLES (25000)","0","0","-7990","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","RESERVED (31000)","UNDISTRIBUTED FUND BALANCE (31500)","0","0","1037992.55","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","STOCKS (10200)","INVESTMENTS (10201)","0","0","523.62","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Balance Sheet General Fund (101-900)","SUSPENSE ACCOUNTS (26000)","PAYROLL CLEARING (26100)","0","0","-50018.6","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","DEPARTMENTAL REVENUE (43000)","D P REIMBURSE SCHOOL DEPARTMENT (43025)","1009926.96","1009926.96","0","General (101)","Tax Supported","REVENUE"
