"citation","incident","date","time","age","sex","code","code_description","day","violation_category","priority","last_30_days","neighborhood_association","neighborhood_xy"
"APD*CB02DSZ73W","21156913","2021-11-18T00:00:00.000","02:30am","27","F","1192003U0M","OPER MV INTOXICATED 1ST OFF","THURSDAY","All Other","5","false",,
"APD*CSP15FBDD8","22048483","2022-04-11T00:00:00.000","07:15pm","26","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","MONDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*0306FBBNBC","22048047","2022-04-11T00:00:00.000","08:05am","40","M","1225D010I0","FAIL TO SHOW CONVICTION RECORD","MONDAY","All Other","5","false",,
"APD*0304F726GN","22033378","2022-03-11T00:00:00.000","01:37pm","53","M","118000D0I0","SPEED VIOL  POSTED LIMIT","FRIDAY","SPEEDING","2","false",,
"APD*CB02DSZ8SX","21156913","2021-11-18T00:00:00.000","02:30am","27","F","119202-AAUM0","AGGRAVATED DWI .18 OF 1% OR MORE ALCOHOL","THURSDAY","All Other","5","false",,
"APD*0306F4L8QV","22022310","2022-02-16T00:00:00.000","11:11am","25","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","false",,
"APD*0305DJLKS2","21114932","2021-08-31T00:00:00.000","07:27pm","51","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0306F4KVMP","22022230","2022-02-16T00:00:00.000","08:09am","24","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","false",,
"APD*0999FMRM83","22095325","2022-07-08T00:00:00.000","05:33pm","40","F","112900A0I0","FOLLOWING TOO CLOSE","FRIDAY","All Other","5","false",,
"APD*0301DWZVXP","21170280","2021-12-16T00:00:00.000","11:14am","62","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false",,
"APD*CB03F35L58",,"2022-02-03T00:00:00.000","12:10am","45","F","1192003U0M","OPER MV INTOXICATED 1ST OFF","THURSDAY","All Other","5","false",,
"APD*0305DJLKS2","21114932","2021-08-31T00:00:00.000","07:27pm","51","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*TS03DMRGM9","21131121","2021-09-30T00:00:00.000","11:09am","24","M","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2","false",,
"APD*0304F723NX","22033362","2022-03-11T00:00:00.000","12:50pm","45","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","FRIDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*CB02DR6SJQ","21148343","2021-11-01T00:00:00.000","04:15pm","42","F","0512000U0M","OPER MV-REGISTRATION SUSPENDED","MONDAY","All Other","5","false",,
"APD*0302DMT2RS","21131480","2021-09-30T00:00:00.000","11:07pm","19","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","THURSDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0115F4MD0L",,"2022-02-16T00:00:00.000","07:30pm","25","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","false",,
"APD*0302FH2NFL","22071055","2022-05-25T00:00:00.000","05:04pm","23","M","037502200I","OPERATE MV WITH BROKEN GLASS","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302DMT1TQ","21131475","2021-09-30T00:00:00.000","10:57pm","22","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0304F7218S","22033351","2022-03-11T00:00:00.000","12:19pm","50","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","FRIDAY","REDLIGHT","1","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0306FBBDVS","22048004","2022-04-11T00:00:00.000","06:10am","57","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","MONDAY","All Other","5","false",,
"APD*0301F1H4VR","22008054","2022-01-18T00:00:00.000","08:43am","30","M","117200A0I0","FAIL TO STOP-STOP SIGN","TUESDAY","STOPSIGN","3","false",,
"APD*CB02DZ03QX","21174593","2021-12-25T00:00:00.000","08:18pm","27","F","1192003U0M","OPER MV INTOXICATED 1ST OFF","SATURDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*0301DMS1K2","21131236","2021-09-30T00:00:00.000","03:23pm","42","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false",,
"APD*TS03DR5QSS","21148141","2021-11-01T00:00:00.000","10:12am","24","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","MONDAY","REDLIGHT","1","false",,
"APD*0302DMSZ3V","21131453","2021-09-30T00:00:00.000","10:12pm","19","M","03750T20I0","EQUI VIO-SIDEWING/SIDE WINDOW/NON/TRANSAPRENT","THURSDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0301FQHG4X","22109118","2022-08-03T00:00:00.000","08:02am","46","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","true",,
"APD*CB02DR6SCS","21148343","2021-11-01T00:00:00.000","04:15pm","42","F","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","MONDAY","All Other","5","false",,
"APD*0302DR6MWB","21148366","2021-11-01T00:00:00.000","04:58pm","27","F","118000D0I0","SPEED VIOL  POSTED LIMIT","MONDAY","SPEEDING","2","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0107FQHTPW","22109177","2022-08-03T00:00:00.000","09:55am","64","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","true","West End","POINT (-73.7781040852 42.6749695802)"
"APD*0301FQHT5G","22109194","2022-08-03T00:00:00.000","10:47am","28","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","true",,
"APD*CB02FMS9NT","22095393","2022-07-08T00:00:00.000","08:02pm","76","M","1192002U0M","OPER MV 10 OF 1 PCT ALCOHOL 1ST","FRIDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*TS03DR5HHL","21148086","2021-11-01T00:00:00.000","08:22am","64","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5","false",,
"APD*CB02DR6TWD","21148343","2021-11-01T00:00:00.000","04:15pm","42","F","1192004U0M","OPER MV INFLUENCE DRUG 1ST OFF","MONDAY","All Other","5","false",,
"APD*CB02DR6R7J","21148343","2021-11-01T00:00:00.000","04:15pm","42","F","120100A0I0","STOP/STAND/PARK VIOL HIGHWAY","MONDAY","All Other","5","false",,
"APD*0104DKC9SX","21118737","2021-09-07T00:00:00.000","09:57pm","53","M","037502A00I","FAILURE TO TURN HEAD LAMPS ON","TUESDAY","All Other","5","false",,
"APD*0104DMS5MT","21131276","2021-09-30T00:00:00.000","04:20pm","32","F","115100A0I0","RT OF WAY VIOL:PERSON IN XWALK","THURSDAY","All Other","5","false",,
"APD*TS03DMRJCX","21131133","2021-09-30T00:00:00.000","11:35am","36","M","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2","false",,
"APD*0304FS0L3Q","22116982","2022-08-17T00:00:00.000","10:31am","39","M","040200100I","REGIS PLATE DISPLAY VIOLATION","WEDNESDAY","All Other","5","true","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*0302F370S5","22015853","2022-02-03T00:00:00.000","01:39pm","40","M","116300D0I0","ILL SIGNAL:PARKED","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*TS03DMR952","21131073","2021-09-30T00:00:00.000","09:31am","28","M","04030010I0","FAIL TO ATTACH STICKER TO M/V","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*SS10F735JW",,"2022-03-11T00:00:00.000","05:25pm","36","M","117200A0I0","FAIL TO STOP-STOP SIGN","FRIDAY","STOPSIGN","3","false",,
"APD*0304FS0BHJ","22116918","2022-08-17T00:00:00.000","08:37am","70","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","true",,
"APD*0104DKCBP6","21118737","2021-09-07T00:00:00.000","09:57pm","53","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5","false",,
"APD*0302F4LL98","22022375","2022-02-16T00:00:00.000","01:29pm","41","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307F36PT5","22015805","2022-02-03T00:00:00.000","11:14am","21","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","THURSDAY","All Other","5","false",,
"APD*CB02DR6SZK","21148343","2021-11-01T00:00:00.000","04:15pm","42","F","05110A2UM2","AGGRAVATED UNLICENSED OPERATION-2ND DEGREE","MONDAY","All Other","5","false",,
"APD*0303FS01P0","22116869","2022-08-17T00:00:00.000","06:25am","31","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","true",,
"APD*0304FS0DLZ","22116934","2022-08-17T00:00:00.000","09:04am","61","M","112400000I","FAIL PASSNG MV TO RETURN RIGHT","WEDNESDAY","All Other","5","true",,
"APD*TS03DMR97Z","21131073","2021-09-30T00:00:00.000","09:31am","28","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302DMSVP9","21131431","2021-09-30T00:00:00.000","09:40pm","21","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*TS03DR5V5X","21148168","2021-11-01T00:00:00.000","11:02am","24","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","MONDAY","REDLIGHT","1","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302DR6N6H","21148366","2021-11-01T00:00:00.000","04:58pm","27","F","1229C0300I","DRIVER/PASS W/O FRNT SEAT BELT","MONDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0306FBBDPC","22048004","2022-04-11T00:00:00.000","06:10am","57","M","03750400I0","OPER M/V W/O STOP LIGHTS","MONDAY","All Other","5","false",,
"APD*0302DR6P9T","21148381","2021-11-01T00:00:00.000","05:19pm","56","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307F4L285","22022262","2022-02-16T00:00:00.000","09:29am","43","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false","New Scotland / Woodlawn","POINT (-73.7953552245 42.6572094368)"
"APD*0307F36PFT","22015805","2022-02-03T00:00:00.000","11:14am","21","M","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5","false",,
"APD*0302DMSWLW","21131436","2021-09-30T00:00:00.000","09:54pm","18","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*TS03DMR8KS","21131073","2021-09-30T00:00:00.000","09:31am","28","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*TS03DR5FFP","21148075","2021-11-01T00:00:00.000","07:51am","38","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5","false",,
"APD*0307DT0CVG","21157077","2021-11-18T00:00:00.000","11:48am","22","M","04030010I0","FAIL TO ATTACH STICKER TO M/V","THURSDAY","All Other","5","false","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*TS03DR5V5X","21148168","2021-11-01T00:00:00.000","11:02am","24","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","MONDAY","REDLIGHT","1","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0301DT0RXS","21157158","2021-11-18T00:00:00.000","02:59pm","68","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false",,
"APD*0302DT14LV","21157248","2021-11-18T00:00:00.000","05:39pm","47","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0104DMR6JQ","21131042","2021-09-30T00:00:00.000","08:50am","22","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","THURSDAY","REDLIGHT","1","false",,
"APD*0301F4KXQ5","22022241","2022-02-16T00:00:00.000","08:38am","25","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","false",,
"APD*0306F36LVP","22015795","2022-02-03T00:00:00.000","10:43am","72","M","112400000I","FAIL PASSNG MV TO RETURN RIGHT","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0303FS067R","22116883","2022-08-17T00:00:00.000","07:30am","36","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","true",,
"APD*0108DJLKHF","21114922","2021-08-31T00:00:00.000","06:50pm","31","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","TUESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0301DWZQ4J","21170248","2021-12-16T00:00:00.000","10:02am","34","M","120100A0I0","STOP/STAND/PARK VIOL HIGHWAY","THURSDAY","All Other","5","false",,
"APD*0305DJL97J","21114866","2021-08-31T00:00:00.000","05:18pm","41","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0303FK5P4V","22081829","2022-06-14T00:00:00.000","09:47am","44","M","118000D0I0","SPEED VIOL  POSTED LIMIT","TUESDAY","SPEEDING","2","false",,
"APD*0302DM2PM8","21127454","2021-09-23T00:00:00.000","11:20pm","29","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0999FP6HX9","22102588","2022-07-22T00:00:00.000","03:59am","45","F","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","FRIDAY","All Other","5","false",,
"APD*0307DT0D37","21157077","2021-11-18T00:00:00.000","11:48am","22","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","THURSDAY","All Other","5","false","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*0307DT0CPM","21157077","2021-11-18T00:00:00.000","11:48am","22","M","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5","false","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*0301DT0T39","21157163","2021-11-18T00:00:00.000","03:12pm","20","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","THURSDAY","All Other","5","false",,
"APD*0109FJ7SP7","22077081","2022-06-05T00:00:00.000","04:36pm","60","M","112700A0I0","ONE WAY VIOL-DESIGNATED ROAD","SUNDAY","All Other","5","false","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*0302FH2LHG","22071038","2022-05-25T00:00:00.000","04:37pm","19","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0301DMQW9H","21130991","2021-09-30T00:00:00.000","06:49am","50","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false",,
"APD*0302FH2RFG","22071083","2022-05-25T00:00:00.000","05:51pm","23","F","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*TS03DR5WWT","21148177","2021-11-01T00:00:00.000","11:28am","37","M","112200A0I0","PASSED VEHICLE ON RIGHT","MONDAY","All Other","5","false","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"APD*0104FP75NJ",,"2022-07-22T00:00:00.000","08:27am","27","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","FRIDAY","All Other","5","false","Helderberg","POINT (-73.7942911217 42.6514058554)"
"APD*0305DJLJJW","21114923","2021-08-31T00:00:00.000","07:08pm","22","M","03750T20I0","EQUI VIO-SIDEWING/SIDE WINDOW/NON/TRANSAPRENT","TUESDAY","All Other","5","false","Washington Square","POINT (-73.7718254949 42.6617090681)"
"APD*0301DJKGBJ","21114653","2021-08-31T00:00:00.000","11:05am","22","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false",,
"APD*0304F42DDX","22019853","2022-02-11T00:00:00.000","12:06pm","58","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","FRIDAY","REDLIGHT","1","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302FJ7KV7","22077019","2022-06-05T00:00:00.000","02:58pm","45","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*TS03DR5NZZ","21148129","2021-11-01T00:00:00.000","09:44am","56","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0305DJLB5M","21114876","2021-08-31T00:00:00.000","05:32pm","23","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*CB02DR6TNS","21148343","2021-11-01T00:00:00.000","04:15pm","42","F","05110EAEF1","AGGRAVATED UNLICENSED OPERATION MOTOR VEHICLE-1ST DEGREE","MONDAY","All Other","5","false",,
"APD*0302FS17C9","22117137","2022-08-17T00:00:00.000","03:12pm","43","M","040200100I","REGIS PLATE DISPLAY VIOLATION","WEDNESDAY","All Other","5","true","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0305DJLGNH","21114907","2021-08-31T00:00:00.000","06:40pm","62","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0305DJLLLJ","21114940","2021-08-31T00:00:00.000","07:39pm","30","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0305DJLCXR","21114890","2021-08-31T00:00:00.000","05:59pm","22","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0307FH248P","22070920","2022-05-25T00:00:00.000","12:52pm","33","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*0302F968M1","22042911","2022-03-31T00:00:00.000","02:09pm","41","F","240402A0I0","ATV VIOL:FAIL TO STOP","THURSDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0107FD9WSZ","22057380","2022-04-29T00:00:00.000","08:27pm","34","F","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","FRIDAY","All Other","5","false",,
"APD*0302F432WT","22020008","2022-02-11T00:00:00.000","05:11pm","51","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","FRIDAY","All Other","5","false","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"APD*0307FH2JK3","22071019","2022-05-25T00:00:00.000","03:59pm","69","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5","false",,
"APD*0303FS0608","22116883","2022-08-17T00:00:00.000","07:30am","36","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","true",,
"APD*0305DJLKS2","21114932","2021-08-31T00:00:00.000","07:27pm","51","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0301DJK38Z","21114564","2021-08-31T00:00:00.000","08:19am","33","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false",,
"APD*0307DT0D7V","21157077","2021-11-18T00:00:00.000","11:48am","22","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","THURSDAY","All Other","5","false","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*0302DR6QMQ","21148394","2021-11-01T00:00:00.000","05:39pm","27","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0301DJKFJ6","21114645","2021-08-31T00:00:00.000","10:53am","52","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","false",,
"APD*0305DJL7TC","21114854","2021-08-31T00:00:00.000","04:57pm","24","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*0305DJLCXR","21114890","2021-08-31T00:00:00.000","05:59pm","22","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0108DJL9BD","21114867","2021-08-31T00:00:00.000","05:15pm","50","F","116300A0I0","ILL SIGNAL - UNSAFE/FAIL TO","TUESDAY","All Other","5","false",,
"APD*CB02DSZ6QD","21156913","2021-11-18T00:00:00.000","02:30am","27","F","120100A0I0","STOP/STAND/PARK VIOL HIGHWAY","THURSDAY","All Other","5","false",,
"APD*0305DJLBZ8","21114882","2021-08-31T00:00:00.000","05:44pm","20","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false",,
"APD*0307F0V695","22005338","2022-01-12T00:00:00.000","10:22am","48","M","050900800I","FAIL TO NOTIFY CHANGE OF HOME","WEDNESDAY","All Other","5","false","Delaware Area","POINT (-73.7808874143 42.639906085)"
"APD*0302F0VN8B","22005422","2022-01-12T00:00:00.000","02:04pm","40","M","117200A0I0","FAIL TO STOP-STOP SIGN","WEDNESDAY","STOPSIGN","3","false","Eagle Hill","POINT (-73.8202291732 42.6704089123)"
"APD*0307FK6825","22081969","2022-06-14T00:00:00.000","01:00pm","19","M","040200400I","OPER MV WITH IMPROPER PLATES","TUESDAY","All Other","5","false",,
"APD*0303FS080M","22116899","2022-08-17T00:00:00.000","08:00am","27","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","true",,
"APD*0305DJLB5M","21114876","2021-08-31T00:00:00.000","05:32pm","23","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0302DJL7XJ","21114849","2021-08-31T00:00:00.000","04:53pm","24","M","037504000I","OPER M/V W/O STOP LIGHTS","TUESDAY","All Other","5","false",,
"APD*0305DJLKS2","21114932","2021-08-31T00:00:00.000","07:27pm","51","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0305DJLCXR","21114890","2021-08-31T00:00:00.000","05:59pm","22","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0305DJLCXR","21114890","2021-08-31T00:00:00.000","05:59pm","22","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0302FS13N0","22117100","2022-08-17T00:00:00.000","02:19pm","21","M","037504000I","OPER M/V W/O STOP LIGHTS","WEDNESDAY","All Other","5","true",,
"APD*0305DJLLLJ","21114940","2021-08-31T00:00:00.000","07:39pm","30","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*CB02DVNL46","21164353","2021-12-04T00:00:00.000","02:44am","33","M","119200100I","OPER MV IMPAIRED BY ALCOHOL","SATURDAY","All Other","5","false","Center Square","POINT (-73.7632947405 42.6541097581)"
"APD*0307DVPLGL","21164501","2021-12-04T00:00:00.000","12:05pm","34","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","SATURDAY","All Other","5","false","Hudson Park","POINT (-73.7660255299 42.6510030671)"
"APD*CB03DVNWSJ","21164376","2021-12-04T00:00:00.000","04:24am","29","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","SATURDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*CB03DVNWN9","21164376","2021-12-04T00:00:00.000","04:24am","29","M","11940010I0","REFUSAL TO TAKE BREATH TEST","SATURDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*0307F0VFP4","22005378","2022-01-12T00:00:00.000","12:20pm","61","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","false",,
"APD*TS03DMRFTX","21131113","2021-09-30T00:00:00.000","10:57am","24","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false",,
"APD*0307F42FG8","22019860","2022-02-11T00:00:00.000","12:14pm","60","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","FRIDAY","All Other","5","false",,
"APD*0304F42G5J","22019861","2022-02-11T00:00:00.000","12:30pm","40","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","FRIDAY","All Other","5","false",,
"APD*SS01DVQP3Z","21164684","2021-12-04T00:00:00.000","08:16pm","46","M","051101AUM3","AGGRAVATED UNLICENSED OPERATION OF A MOTOR VEHICLE-3RD","SATURDAY","All Other","5","false",,
"APD*0301DMS6LJ","21131288","2021-09-30T00:00:00.000","04:39pm","30","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false",,
"APD*0302F0VHH8","22005392","2022-01-12T00:00:00.000","12:52pm","50","F","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0302F4330D","22020008","2022-02-11T00:00:00.000","05:11pm","51","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","FRIDAY","All Other","5","false","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"APD*CB02DVNH6M","21164353","2021-12-04T00:00:00.000","02:44am","33","M","120100A0I0","STOP/STAND/PARK VIOL HIGHWAY","SATURDAY","All Other","5","false","Center Square","POINT (-73.7632947405 42.6541097581)"
"APD*CB02DVNLC1","21164353","2021-12-04T00:00:00.000","02:44am","33","M","11940010I0","REFUSAL TO TAKE BREATH TEST","SATURDAY","All Other","5","false","South End","POINT (-73.7592617522 42.6392747943)"
"APD*0304F42G8F","22019861","2022-02-11T00:00:00.000","12:30pm","40","M","050900200I","DRIVE MV W/O PROPER LICENSE","FRIDAY","All Other","5","false",,
