"idnum","uniq_id","estratopri","upm","cluster","wt","income","risk","patience","prob_murder","gender","age","pol_finance","pol_qe","pol_quc","pol_concent","pol_wage_best","trust_general","trust_family","family_law","politicians_law","pol_corrupt","victim","education","employment","pol_importance","safety_city","safety_neigh","crime_prob","corrupt_prob","badgov_prob","pov_ineq_prob","trust_govt","country","currency","income_det"
"192","17040192","Honduras-El Pastel","17","33","1","0",,,"Known","Women","73",,,,,"Disagree","Untrustworty","Trustworty","Unusual","Unusual","false","false","3","true","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","No income"
"193","17040193","Honduras-El Picacho","32","64","1",,"27","1","Known","Women","35","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Usual","Unusual","false","false","12","false","Not important","Unsafe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"194","17040194","Honduras-Loargue","61","122","1","14","28","7","Unknown","Men","51","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Agree","Untrustworty","Untrusworthy","Usual","A bit usual","false","false","10","true","Important",,"Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","9,301 – 11,450"
"195","17040195","Honduras-El Pastel","23","45","1","15","32","17","Unknown","Women","26","More money for police (public security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Concentrate police in the most dangerous neighborhoods","Agree","Trusworthy","Trustworty","Usual","Somewhat usual","false","false","12","true","Important",,"Safe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","11,451 – 15,600"
"196","17040196","Honduras-El Pastel","15","30","1",,"28","1","Unknown","Men","28","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","Unusual","true","true","11","false","Important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"197","17040197","Honduras-El Pastel","1","1","1",,"28","1","Known","Men","42","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","false","true","8","false","Not important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"198","17040198","Honduras-Kennedy","40","79","1",,"28","9","Known","Men","19","More money for police (public security)","Increase police endowment (similar qualities)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Usual","A bit usual","false","false","9","false","Important","Unsafe","Unsafe","Disagree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"199","17040199","Honduras-El Pastel","22","43","1",,,,"Known","Men","40","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Untrusworthy","Unusual","A bit usual","false","true","3","false","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"200","17040200","Honduras-Kennedy","38","76","1",,"27","1","Unknown","Women","25","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods","Disagree","Untrustworty","Trustworty","Usual","Unusual","false","true","15","false","Important","Unsafe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"201","17040201","Honduras-Loargue","62","123","1","15","28","1","Unknown","Men","29","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods",,"Untrustworty","Trustworty","Usual","Unusual","false","false","8","true","Not important","Unsafe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","11,451 – 15,600"
"202","17040202","Honduras-Toncotin","72","143","1","4","28","1","Unknown","Women","57","Less money for police, subsidies for citizens (private security)",,,"Deploy police evenly in all neighborhoods","Disagree","Trusworthy","Trustworty","Unusual","A bit usual","false","false","6","true","Important","Unsafe","Unsafe","Disagree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","2,651 -  3,200"
"203","17040203","Honduras-El Pastel","1","2","1",,"28","32",,"Women","77","More money for police (public security)","Increase police endowment (similar qualities)",,"Concentrate police in the most dangerous neighborhoods","Agree",,,"Usual","Somewhat usual","false","false","5","false","Important","Safe",,"Agree","Disagree","Disagree","Agree","Fullfill","Honduras","Lempira",
"204","17040204","Honduras-Kennedy","46","92","1",,"28","8","Unknown","Women","28","More money for police (public security)","Increase police endowment (similar qualities)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Somewhat usual","false","true","4","false","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"205","17040205","Honduras-Kennedy","46","91","1",,"28","32",,"Women","25","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","Unusual","false","true","16","false","Not important","Safe",,"Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"206","17040206","Honduras-Kennedy","60","120","1",,"28","1","Unknown","Men","58","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods",,"Untrustworty","Trustworty","Usual","Unusual","false","false","12","false","Important",,"Unsafe","Disagree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"207","17040207","Honduras-Kennedy","38","75","1",,"28","18","Known","Women","28","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Agree","Untrustworty","Untrusworthy","Usual","Unusual","false","true","11","false","Important","Unsafe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"208","17040208","Honduras-El Picacho","35","69","1","9","28","8","Unknown","Men","53","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Unusual","A bit usual","false","false","6","true","Important","Unsafe",,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","4,851 – 5,500"
"209","17040209","Honduras-Kennedy","53","105","1",,"28","1","Unknown","Women","19",,,,"Concentrate police in the most dangerous neighborhoods",,"Untrustworty","Trustworty","Usual","A bit usual","true","true","12","false","Important","Safe",,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"210","17040210","Honduras-El Pastel","3","6","1",,,,,"Men","86","More money for police (public security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Agree",,"Trustworty","Unusual","A bit usual","false","false","6","false","Important",,"Safe","Disagree","Disagree","Disagree","Agree","Do not fullfill","Honduras","Lempira",
"211","17040211","Honduras-El Pastel","27","54","1","16",,,"Known","Women","46","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Unusual","Unusual","true","true","17","true","Important","Safe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","More than 15,600"
"212","17040212","Honduras-El Pastel","14","27","1",,,,"Unknown","Women","27","More money for police (public security)","Increase police endowment (similar qualities)",,"Concentrate police in the most dangerous neighborhoods","Disagree","Untrustworty","Untrusworthy","Unusual","Somewhat usual","false","false","2","false","Important","Unsafe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"213","17040213","Honduras-El Pastel","23","45","1",,,,"Unknown","Men","82","Less money for police, subsidies for citizens (private security)",,,,,"Untrustworty","Untrusworthy","Unusual","Unusual","true","false","2","true","Not important","Unsafe","Safe","Disagree","Disagree","Disagree","Agree","Do not fullfill","Honduras","Lempira",
"214","17040214","Honduras-Kennedy","36","72","1","9","28","1","Known","Men","34","Less money for police, subsidies for citizens (private security)",,,"Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Untrusworthy","Unusual","A bit usual","true","false","9","true","Important",,"Unsafe","Agree","Disagree","Disagree","Agree","Do not fullfill","Honduras","Lempira","4,851 – 5,500"
"215","17040215","Honduras-Toncotin","72","144","1","15","28","1","Unknown","Women","36","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Concentrate police in the most dangerous neighborhoods","Disagree","Untrustworty","Trustworty","Usual","Unusual","false","true","18","true","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Agree","Do not fullfill","Honduras","Lempira","11,451 – 15,600"
"216","17040216","Honduras-Kennedy","56","111","1","10","30","1",,"Women","37","More money for police (public security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods",,"Untrustworty","Untrusworthy","Unusual","A bit usual","false","false","12","true","Important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","5,501 – 6,350"
"217","17040217","Honduras-El Pastel","9","18","1",,,,"Unknown","Men","18","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Untrusworthy","Unusual","A bit usual","false","true","12","false","Not important","Safe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"218","17040218","Honduras-El Pastel","3","6","1","13","28","26","Unknown","Women","25","More money for police (public security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Unusual","A bit usual","false","true","14","true","Important","Safe",,"Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","8,351 – 9,300"
"219","17040219","Honduras-Toncotin","70","139","1","2","28","9","Unknown","Women","58","More money for police (public security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","Very usual","false","false","6","true","Important","Unsafe","Safe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","1,001 – 2,000"
"220","17040220","Honduras-El Pastel","8","17","1","15","28","1","Known","Women","48","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods",,"Untrustworty","Trustworty","Usual","Unusual","false","true","12","true","Important","Unsafe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","11,451 – 15,600"
"221","17040221","Honduras-Toncotin","71","141","1",,,,"Unknown","Women","42","More money for police (public security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","true","true","18","false","Important","Unsafe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"222","17040222","Honduras-El Pastel","27","53","1",,"28","1","Unknown","Women","43","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Unusual","Very usual","false","false","8","false","Important","Safe","Safe","Agree","Disagree","Disagree","Agree","Fullfill","Honduras","Lempira",
"223","17040223","Honduras-El Pastel","22","44","1","4",,"1","Unknown","Men","42","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Untrusworthy","Usual","Unusual","false","false","7","true","Important",,"Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","2,651 -  3,200"
"224","17040224","Honduras-El Pastel","11","21","1",,,"16",,"Women","65","More money for police (public security)","Increase police endowment (similar qualities)",,"Concentrate police in the most dangerous neighborhoods",,"Untrustworty","Trustworty","Usual","A bit usual","false","false","6","false","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"225","17040225","Honduras-El Picacho","33","66","1","10","30","6","Known","Men","33","More money for police (public security)","Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","false","true","8","true","Important",,"Safe","Disagree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","5,501 – 6,350"
"226","17040226","Honduras-Kennedy","51","101","1",,"27","4","Known","Women","46","More money for police (public security)",,"Keep endowment (improve police training) reduce criminality 20% in 2 years","Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Untrusworthy","Usual","A bit usual","false","false","11","false","Important",,"Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"227","17040227","Honduras-Kennedy","37","73","1",,"26",,"Unknown","Women","23","More money for police (public security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","A bit usual","false","false","12","false","Important","Safe","Unsafe","Disagree","Agree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"228","17040228","Honduras-El Pastel","7","13","1","2","28","28","Unknown","Women","18","Less money for police, subsidies for citizens (private security)",,"Keep endowment (improve police training) reduce criminality 20% in 2 years",,,"Trusworthy","Trustworty","Usual","A bit usual","false","true","9","true","Important","Unsafe",,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","1,001 – 2,000"
"229","17040229","Honduras-Kennedy","47","93","1",,"28","1","Unknown","Women","31","More money for police (public security)",,"Keep endowment (improve police training) reduce criminality 20% in 2 years","Concentrate police in the most dangerous neighborhoods",,"Trusworthy","Trustworty","Usual","Somewhat usual","false","false","13","false","Important","Unsafe","Safe","Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"230","17040230","Honduras-Toncotin","70","140","1","13","28","32","Known","Men","40","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Trusworthy","Trustworty","Usual","Somewhat usual","false","false","9","true","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","8,351 – 9,300"
"231","17040231","Honduras-Kennedy","55","109","1","16","31","1","Unknown","Men","24","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Unusual","A bit usual","false","false","12","true","Important","Safe","Safe","Agree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","More than 15,600"
"232","17040232","Honduras-El Pastel","7","13","1","16","25","27","Unknown","Men","34",,"Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Trusworthy","Trustworty","Usual","Unusual","true","true","21","true","Important","Unsafe","Safe","Disagree","Disagree","Disagree","Agree","Do not fullfill","Honduras","Lempira","More than 15,600"
"233","17040233","Honduras-Toncotin","69","137","1","10","21","1","Unknown","Men","59","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Trusworthy","Untrusworthy","Usual","Somewhat usual","false","true","0","true","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","5,501 – 6,350"
"234","17040234","Honduras-Kennedy","40","79","1",,,,,"Women","40",,"Improve police quality (Keep endowment)",,,,"Untrustworty","Trustworty","Unusual","A bit usual","false","false","6","true","Important","Unsafe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"235","17040235","Honduras-Toncotin","6","146","1","14","28","21","Unknown","Men","25","Less money for police, subsidies for citizens (private security)",,,"Deploy police evenly in all neighborhoods","Disagree","Trusworthy","Trustworty","Unusual","Unusual","false","false","6","true","Important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","9,301 – 11,450"
"236","17040236","Honduras-El Pastel","23","46","1","4","28",,,"Women","60","Less money for police, subsidies for citizens (private security)",,,,,"Untrustworty","Untrusworthy","Usual","Unusual","false","false","4","true",,,"Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","2,651 -  3,200"
"237","17040237","Honduras-El Pastel","14","27","1",,,,"Unknown","Men","29","More money for police (public security)","Increase police endowment (similar qualities)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods","Agree","Trusworthy","Trustworty","Usual","Somewhat usual","false","false","12","false","Important",,"Safe","Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"238","17040238","Honduras-El Pastel","18","35","1",,"26","1","Known","Women","32","More money for police (public security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Untrusworthy","Usual","Unusual","false","false","11","false","Not important","Unsafe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"239","17040239","Honduras-El Pastel","6","11","1","5","7","32","Unknown","Women","23","Less money for police, subsidies for citizens (private security)",,,"Concentrate police in the most dangerous neighborhoods","Disagree","Untrustworty","Trustworty","Usual","Unusual","false","true","14","true","Not important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","3,201 –  3,550"
"240","17040240","Honduras-El Pastel","27","53","1",,,"1","Known","Women","18","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","A bit usual","true","false","9","false","Important",,"Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"241","17040241","Honduras-El Pastel","4","8","1",,"28","1","Unknown","Men","28","Less money for police, subsidies for citizens (private security)",,,"Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","A bit usual","false","true","14","false","Important",,"Safe","Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"242","17040242","Honduras-Kennedy","49","97","1","15",,"1","Unknown","Women","65","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Usual","Unusual","false","false","18","false","Important","Unsafe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","11,451 – 15,600"
"243","17040243","Honduras-El Pastel","2","3","1","8","28","16","Unknown","Women","35",,,,"Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Usual","Unusual","false","true","12","true","Important",,"Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","4,351 – 4,850"
"244","17040244","Honduras-Kennedy","36","72","1",,"28","1","Known","Women","23","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Unusual","Unusual","false","false","15","false","Important","Unsafe","Safe","Agree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"245","17040245","Honduras-Kennedy","54","107","1",,"30","1","Known","Men","25",,,"Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","A bit usual","true","false","8","false","Important",,"Unsafe","Agree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"246","17040246","Honduras-Kennedy","42","84","1","14","28","1","Unknown","Women","27","More money for police (public security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","A bit usual","false","false","18","true","Important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","9,301 – 11,450"
"247","17040247","Honduras-Toncotin","69","138","1",,"28","1","Known","Men","29","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","false","false","18","true","Important",,,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"248","17040248","Honduras-El Picacho","30","60","1",,"28","1","Unknown","Women","58","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Unusual","Unusual","false","true","10","false","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"249","17040249","Honduras-El Pastel","9","18","1","14",,,"Unknown","Women","58","More money for police (public security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Untrusworthy","Unusual","Unusual","false","false","15","true","Important","Safe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","9,301 – 11,450"
"250","17040250","Honduras-Toncotin","6","146","1",,,"1","Known","Women","22","More money for police (public security)","Increase police endowment (similar qualities)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","A bit usual","false","false","16","true","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"251","17040251","Honduras-El Pastel","2","4","1",,"28","1","Known","Men","34","More money for police (public security)","Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Unusual","Unusual","false","false","12","false","Important","Unsafe","Safe","Disagree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"252","17040252","Honduras-El Pastel","21","42","1",,,"4","Unknown","Men","23","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","Unusual","false","false","6","false","Important",,,"Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"253","17040253","Honduras-Toncotin","72","143","1","4","28","1","Known","Men","26","More money for police (public security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods",,"Trusworthy","Trustworty","Usual","Unusual","false","false","6","true","Important",,"Unsafe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","2,651 -  3,200"
"254","17040254","Honduras-Kennedy","38","76","1",,"20","5","Known","Men","24","More money for police (public security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Unusual","Unusual","true","true","17","false","Important",,"Safe","Disagree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"255","17040255","Honduras-Kennedy","38","76","1",,"28","1","Known","Women","21","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Unusual","Unusual","false","true","12","false","Important","Unsafe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"256","17040256","Honduras-El Pastel","18","35","1",,"28","1","Unknown","Men","18","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","true","false","12","false","Not important","Unsafe","Safe","Disagree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"257","17040257","Honduras-El Picacho","30","60","1","15","28","1","Unknown","Men","23","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","true","true","15","true","Important","Unsafe",,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","11,451 – 15,600"
"258","17040258","Honduras-Kennedy","54","108","1",,,,"Known","Men","19","More money for police (public security)","Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual",,"true","true","9","false","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"259","17040259","Honduras-Loargue","64","128","1","16","28","26","Unknown","Men","60","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)",,"Concentrate police in the most dangerous neighborhoods","Agree","Trusworthy","Trustworty","Unusual","A bit usual","true","false","18","true","Important","Safe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","More than 15,600"
"260","17040260","Honduras-El Pastel","25","49","1",,"28","1","Known","Women","18","More money for police (public security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods",,"Trusworthy","Trustworty","Usual","Unusual","false","false","12","false","Important",,"Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"261","17040261","Honduras-El Pastel","23","46","1",,,,,"Women","33","Less money for police, subsidies for citizens (private security)",,"Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Untrusworthy",,"Unusual","false","true","15","false","Not important","Unsafe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"262","17040262","Honduras-El Pastel","6","11","1",,"9","1","Unknown","Men","86","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Disagree","Trusworthy","Trustworty","Usual","A bit usual","false","false","6","false","Important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"263","17040263","Honduras-El Pastel","4","8","1","3","28","7","Known","Men","70","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods",,"Untrustworty","Untrusworthy","Unusual","A bit usual","false","false","6","true","Important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","2,001– 2,650"
"264","17040264","Honduras-El Pastel","3","6","1","13","28","1","Unknown","Men","41","More money for police (public security)","Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Unusual","A bit usual","false","false","12","true","Important","Unsafe","Safe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","8,351 – 9,300"
"265","17040265","Honduras-El Pastel","2","4","1",,"28","1","Unknown","Men","20","More money for police (public security)","Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","Somewhat usual","false","false","12","false","Important",,"Safe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"266","17040266","Honduras-Loargue","61","121","1",,"28","1","Unknown","Women","32","More money for police (public security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Trusworthy","Trustworty","Unusual","Unusual","false","false","6","false","Important","Unsafe",,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"267","17040267","Honduras-El Pastel","9","18","1","5",,,"Unknown","Men","68","More money for police (public security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Unusual","A bit usual","false","false","6","true","Important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","3,201 –  3,550"
