"pais","ano","fuente_general","fuente_especifica","categoria","nombre_indicador","nivel_educativo","tipo_desagregacion","desagregacion","valor"
"URY","2011","DA","MinEd_Ury","Tamano","Estudiantes","Secundaria","Publico_Privado","Publico","240714"
"BRA","2011","DA","MinEd_Bra","Tamano","Docentes","Inicial","No_Aplica","No_Desagregado","265000"
"CHL","2012","DA","MinEd_Chl","Tamano","Estudiantes","Inicial","Publico_Privado_F","MixtoF","191762"
"ARG","2007","DA","MinEd_Arg","Tamano","Estudiantes","Todos","Genero","Mujer","4016760"
"PER","2012","DA","MinEd_Per","Tamano","Escuelas","Todos","Publico_Privado","Publico","36374"
"URY","2008","DA","MinEd_Ury","Tamano","Estudiantes","Secundaria","Publico_Privado","Privado","40118"
"CHL","2006","DA","MinEd_Chl","Tamano","Estudiantes","Primaria","Rural_Urbano","Urbano","1907261"
"CHL","2014","DA","MinEd_Chl","Tamano","Escuelas","Secundaria","Publico_Privado","Publico","1086"
"CRI","2005","DA","MinEd_Cri","Tamano","Estudiantes","Secundaria","No_Aplica","No_Desagregado","292710"
"ECU","2009","DA","MinEd_Ecu","Tamano","Escuelas","Primaria","Rural_Urbano","Urbano","13897"
"URY","2013","DA","MinEd_Ury","Tamano","Estudiantes","Inicial","Genero","Hombre","55994"
"GTM","2005","DA","MinEd_Gtm","Tamano","Docentes","Inicial","Rural_Urbano","Urbano","7021"
"BRA","2006","DA","MinEd_Bra","Tamano","Estudiantes","Inicial","Rural_Urbano","Rural","831778"
"URY","2014","DA","MinEd_Ury","Tamano","Escuelas","Inicial","Publico_Privado","Privado","54"
"COL","2013","DA","DirEst_Col","Tamano","Docentes","Secundaria","Genero","Mujer","110067"
"MEX","2012","DA","MinEd_Mex","Tamano","Estudiantes","Primaria","Genero","Mujer","7237024"
"BOL","2008","DA","INE_Bol","Tamano","Estudiantes","Secundaria","Publico_Privado","Publico","537314"
"COL","2012","DA","DirEst_Col","Tamano","Docentes","Secundaria","Publico_Privado_F","PublicoF","153292"
"ECU","2008","DA","MinEd_Ecu","Tamano","Escuelas","Inicial","Publico_Privado","Privado","1841"
"CHL","2009","DA","MinEd_Chl","Tamano","Estudiantes","Primaria","Publico_Privado","Privado","1140537"
"NIC","2006","DA","MinEd_Nic","Tamano","Escuelas","Primaria","No_Aplica","No_Desagregado","8353"
"CHL","2009","DA","MinEd_Chl","Tamano","Docentes","Secundaria","Publico_Privado","Privado","23533"
"CRI","2015","DA","MinEd_Cri","Tamano","Estudiantes","Primaria","Publico_Privado","Publico","403227"
"BRA","2005","DA","MinEd_Bra","Tamano","Estudiantes","Secundaria","Publico_Privado","Privado","1097589"
"BRA","2010","DA","MinEd_Bra","Tamano","Escuelas","Inicial","Rural_Urbano","Urbano","57854"
"MEX","2010","DA","MinEd_Mex","Tamano","Estudiantes","Inicial","Publico_Privado","Publico","3993595"
"CHL","2008","DA","MinEd_Chl","Tamano","Estudiantes","Secundaria","No_Aplica","No_Desagregado","1021212"
"HND","2012","UNESCO-WDI","UIS-WDI","Tamano","Edades_Poblacion","Primaria","No_Aplica","No_Desagregado","13.886"
"ARG","2009","DA","MinEd_Arg","Tamano","Escuelas","Todos","Publico_Privado","Privado","8222"
"NIC","2014","DA","MinEd_Nic","Tamano","Estudiantes","Secundaria","No_Aplica","No_Desagregado","482535"
"MEX","2010","DA","MinEd_Mex","Tamano","Estudiantes","Inicial","Genero","Hombre","2344421"
"ARG","2011","DA","MinEd_Arg","Tamano","Estudiantes","Inicial","Genero","Mujer","732338"
"GTM","2009","DA","MinEd_Gtm","Tamano","Escuelas","Inicial","No_Aplica","No_Desagregado","15980"
"CHL","2007","DA","MinEd_Chl","Tamano","Estudiantes","Primaria","Genero","Hombre","1102946"
"GTM","2007","DA","MinEd_Gtm","Tamano","Escuelas","Primaria","Rural_Urbano","Rural","14482"
"ECU","2012","DA","MinEd_Ecu","Tamano","Escuelas","Inicial","Rural_Urbano","Urbano","4249"
"ECU","2009","DA","MinEd_Ecu","Tamano","Estudiantes","Primaria","Rural_Urbano","Rural","804717"
"COL","2007","DA","DirEst_Col","Tamano","Docentes","Primaria","Rural_Urbano","Urbano","127205"
"CRI","2015","DA","MinEd_Cri","Tamano","Estudiantes","Primaria","Genero","Hombre","229558"
"ARG","2007","DA","MinEd_Arg","Tamano","Escuelas","Secundaria","No_Aplica","No_Desagregado","21403"
"URY","2008","DA","MinEd_Ury","Tamano","Escuelas","Inicial","Publico_Privado","Privado","78"
"VEN","2005","DA","DirEst_Ven","Tamano","Estudiantes","Primaria","Genero","Mujer","1669227"
"SLV","2012","UNESCO-WDI","UIS-WDI","Tamano","Edades_Poblacion","Secundaria_Baja","Genero","Hombre","7.069"
"URY","2012","DA","MinEd_Ury","Tamano","Estudiantes","Inicial","Genero","Mujer","53907"
"GTM","2014","DA","MinEd_Gtm","Tamano","Docentes","Inicial","Publico_Privado","Publico","31936"
"MEX","2006","DA","MinEd_Mex","Tamano","Estudiantes","Secundaria","No_Aplica","No_Desagregado","9760865"
"PRY","2012","DA","MinEd_Pry","Tamano","Estudiantes","Primaria","No_Aplica","No_Desagregado","1132938"
"COL","2012","DA","DirEst_Col","Tamano","Escuelas","Todos","No_Aplica","No_Desagregado","88530"
"CHL","2006","DA","MinEd_Chl","Tamano","Escuelas","Secundaria","Publico_Privado","Privado","2243"
"GTM","2014","DA","MinEd_Gtm","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","549350"
"BOL","2008","DA","INE_Bol","Tamano","Docentes","Inicial","Publico_Privado","Publico","5344"
"PER","2010","DA","MinEd_Per","Tamano","Estudiantes","Todos","Rural_Urbano","Urbano","4947924"
"CHL","2015","DA","MinEd_Chl","Tamano","Docentes","Secundaria","No_Aplica","No_Desagregado","49187"
"BRA","2013","DA","MinEd_Bra","Tamano","Escuelas","Inicial","Rural_Urbano","Urbano","60006"
"CHL","2008","DA","MinEd_Chl","Tamano","Docentes","Todos","No_Aplica","No_Desagregado","139320"
"COL","2009","DA","DirEst_Col","Tamano","Docentes","Inicial","Publico_Privado","Publico","23423"
"NIC","2008","DA","MinEd_Nic","Tamano","Docentes","Primaria","No_Aplica","No_Desagregado","31188"
"GTM","2008","DA","MinEd_Gtm","Tamano","Estudiantes","Primaria","No_Aplica","No_Desagregado","2500575"
"BRA","2007","DA","MinEd_Bra","Tamano","Escuelas","Secundaria","Publico_Privado","Privado","6690"
"URY","2007","DA","MinEd_Ury","Tamano","Escuelas","Primaria","Publico_Privado","Publico","2083"
"ARG","2009","DA","MinEd_Arg","Tamano","Escuelas","Secundaria","Rural_Urbano","Urbano","11218"
"COL","2010","DA","MinEd_Col","Tamano","Estudiantes","Todos","Genero","Hombre","4634337"
"PER","2009","DA","MinEd_Per","Tamano","Escuelas","Todos","No_Aplica","No_Desagregado","48721"
"COL","2013","DA","DirEst_Col","Tamano","Docentes","Secundaria","No_Aplica","No_Desagregado","218864"
"ECU","2008","DA","MinEd_Ecu","Tamano","Estudiantes","Inicial","Genero","Mujer","45445"
"BOL","2005","DA","INE_Bol","Tamano","Estudiantes","Todos","Publico_Privado","Publico","2285689"
"MEX","2014","DA","MinEd_Mex","Tamano","Docentes","Inicial","Genero","Hombre","15094"
"COL","2011","DA","DirEst_Col","Tamano","Docentes","Todos","Publico_Privado","Privado","110159"
"COL","2011","DA","MinEd_Col","Tamano","Estudiantes","Primaria","Rural_Urbano","Urbano","3255170"
"URY","2008","DA","MinEd_Ury","Tamano","Estudiantes","Inicial","Publico_Privado","Publico","86001"
"PER","2014","DA","MinEd_Per","Tamano","Escuelas","Todos","Publico_Privado","Privado","13500"
"GTM","2011","DA","MinEd_Gtm","Tamano","Docentes","Secundaria","Rural_Urbano","Rural","20972"
"URY","2013","DA","MinEd_Ury","Tamano","Escuelas","Todos","Publico_Privado","Privado","531"
"NIC","2013","DA","MinEd_Nic","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","236591"
"ECU","2011","DA","MinEd_Ecu","Tamano","Estudiantes","Inicial","Genero","Hombre","77704"
"CHL","2009","DA","MinEd_Chl","Tamano","Estudiantes","Primaria","Genero","Hombre","1064597"
"URY","2010","DA","MinEd_Ury","Tamano","Estudiantes","Inicial","Genero","Mujer","53831"
"URY","2009","DA","MinEd_Ury","Tamano","Estudiantes","Secundaria","Publico_Privado","Publico","234198"
"CRI","2012","DA","MinEd_Cri","Tamano","Escuelas","Todos","No_Aplica","No_Desagregado","4871"
"NIC","2005","DA","MinEd_Nic","Tamano","Docentes","Todos","No_Aplica","No_Desagregado","39729"
"MEX","2005","DA","MinEd_Mex","Tamano","Escuelas","Secundaria","No_Aplica","No_Desagregado","44518"
"CRI","2013","DA","MinEd_Cri","Tamano","Estudiantes","Todos","No_Aplica","No_Desagregado","773701"
"COL","2010","DA","MinEd_Col","Tamano","Estudiantes","Primaria","Rural_Urbano","Rural","1476937"
"CHL","2015","DA","MinEd_Chl","Tamano","Estudiantes","Secundaria","No_Aplica","No_Desagregado","905244"
"BRA","2013","DA","MinEd_Bra","Tamano","Docentes","Inicial","No_Aplica","No_Desagregado","289507"
"ECU","2009","DA","MinEd_Ecu","Tamano","Estudiantes","Todos","No_Aplica","No_Desagregado","3865411"
"ARG","2014","DA","MinEd_Arg","Tamano","Estudiantes","Todos","Publico_Privado","Publico","6120588"
"CHL","2010","DA","MinEd_Chl","Tamano","Escuelas","Todos","Publico_Privado","Privado","6075"
"BRA","2013","DA","MinEd_Bra","Tamano","Estudiantes","Secundaria","Publico_Privado","Publico","7247776"
"ECU","2008","DA","MinEd_Ecu","Tamano","Escuelas","Primaria","Publico_Privado","Publico","18389"
"COL","2007","DA","MinEd_Col","Tamano","Estudiantes","Todos","No_Aplica","No_Desagregado","9140096"
"PER","2013","DA","MinEd_Per","Tamano","Estudiantes","Inicial","Rural_Urbano","Urbano","1067170"
"CHL","2005","DA","MinEd_Chl","Tamano","Estudiantes","Primaria","No_Aplica","No_Desagregado","2213210"
"NIC","2006","DA","MinEd_Nic","Tamano","Estudiantes","Primaria","Genero","Hombre","498530"
"PER","2014","DA","MinEd_Per","Tamano","Estudiantes","Inicial","Publico_Privado","Privado","454045"
"CHL","2014","DA","MinEd_Chl","Tamano","Escuelas","Todos","No_Aplica","No_Desagregado","12000"
"BRA","2013","DA","MinEd_Bra","Tamano","Estudiantes","Inicial","Rural_Urbano","Rural","715493"
"COL","2005","DA","MinEd_Col","Tamano","Estudiantes","Primaria","Genero","Hombre","2663356"
"MEX","2009","DA","MinEd_Mex","Tamano","Escuelas","Primaria","Publico_Privado","Privado","8089"
"PER","2008","DA","MinEd_Per","Tamano","Escuelas","Primaria","No_Aplica","No_Desagregado","36148"
"CHL","2006","DA","MinEd_Chl","Tamano","Estudiantes","Secundaria","Rural_Urbano","Rural","44745"
"CHL","2008","DA","MinEd_Chl","Tamano","Estudiantes","Todos","Genero","Hombre","1589902"
"ECU","2010","DA","MinEd_Ecu","Tamano","Estudiantes","Primaria","No_Aplica","No_Desagregado","3258345"
"COL","2014","DA","MinEd_Col","Tamano","Estudiantes","Secundaria","Genero","Mujer","2123703"
"PER","2014","DA","MinEd_Per","Tamano","Estudiantes","Inicial","Genero","Hombre","701315"
"PER","2014","DA","MinEd_Per","Tamano","Estudiantes","Secundaria","Rural_Urbano","Urbano","2174159"
"ECU","2010","DA","MinEd_Ecu","Tamano","Estudiantes","Inicial","Genero","Mujer","72730"
"GTM","2012","DA","MinEd_Gtm","Tamano","Escuelas","Inicial","No_Aplica","No_Desagregado","15073"
"URY","2005","DA","MinEd_Ury","Tamano","Escuelas","Inicial","Publico_Privado","Publico","179"
"MEX","2009","DA","MinEd_Mex","Tamano","Docentes","Primaria","Publico_Privado","Privado","54365"
"PRY","2012","DA","MinEd_Pry","Tamano","Escuelas","Primaria","Rural_Urbano","Rural","5322"
"ARG","2010","DA","MinEd_Arg","Tamano","Estudiantes","Primaria","Publico_Privado","Privado","1153246"
"BRA","2011","DA","MinEd_Bra","Tamano","Estudiantes","Inicial","Rural_Urbano","Urbano","3954836"
"PER","2011","DA","MinEd_Per","Tamano","Escuelas","Todos","Rural_Urbano","Urbano","23468"
"COL","2008","DA","MinEd_Col","Tamano","Estudiantes","Inicial","Genero","Hombre","560831"
"BRA","2013","DA","MinEd_Bra","Tamano","Estudiantes","Inicial","Genero","Hombre","2482487"
"COL","2009","DA","MinEd_Col","Tamano","Estudiantes","Inicial","Rural_Urbano","Urbano","808067"
"COL","2009","DA","DirEst_Col","Tamano","Docentes","Primaria","Publico_Privado","Publico","142514"
"PER","2010","DA","MinEd_Per","Tamano","Escuelas","Secundaria","Rural_Urbano","Urbano","8730"
"GTM","2012","DA","MinEd_Gtm","Tamano","Estudiantes","Primaria","Publico_Privado","Privado","271209"
"BRA","2009","DA","MinEd_Bra","Tamano","Escuelas","Inicial","No_Aplica","No_Desagregado","106563"
"BRA","2012","DA","MinEd_Bra","Tamano","Escuelas","Todos","Publico_Privado","Publico","178555"
"COL","2008","DA","DirEst_Col","Tamano","Escuelas","Inicial","Rural_Urbano","Rural","25859"
"PRY","2012","DA","MinEd_Pry","Tamano","Escuelas","Secundaria","Publico_Privado","Publico","1981"
"ARG","2007","DA","MinEd_Arg","Tamano","Escuelas","Primaria","Rural_Urbano","Urbano","11109"
"PRY","2013","DA","MinEd_Pry","Tamano","Escuelas","Inicial","No_Aplica","No_Desagregado","5900"
"BRA","2005","DA","MinEd_Bra","Tamano","Escuelas","Inicial","Rural_Urbano","Rural","46016"
"URY","2011","DA","MinEd_Ury","Tamano","Escuelas","Primaria","Publico_Privado","Publico","2060"
"JAM","2012","DA","MinEd_Jam","Tamano","Estudiantes","Secundaria","Genero","Mujer","120518"
"ECU","2009","DA","MinEd_Ecu","Tamano","Escuelas","Secundaria","Rural_Urbano","Urbano","2293"
"PRY","2012","DA","MinEd_Pry","Tamano","Escuelas","Todos","No_Aplica","No_Desagregado","10298"
"COL","2009","DA","DirEst_Col","Tamano","Docentes","Todos","Rural_Urbano","Rural","104626"
"GTM","2010","DA","MinEd_Gtm","Tamano","Estudiantes","Inicial","Genero","Mujer","287361"
"ARG","2012","DA","MinEd_Arg","Tamano","Estudiantes","Primaria","No_Aplica","No_Desagregado","4603422"
"ARG","2007","DA","MinEd_Arg","Tamano","Escuelas","Todos","Publico_Privado","Publico","33275"
"COL","2009","DA","DirEst_Col","Tamano","Docentes","Primaria","Rural_Urbano","Urbano","123742"
"GTM","2012","DA","MinEd_Gtm","Tamano","Estudiantes","Todos","No_Aplica","No_Desagregado","3695873"
"ARG","2013","DA","MinEd_Arg","Tamano","Escuelas","Secundaria","Rural_Urbano","Rural","2797"
"ECU","2009","DA","MinEd_Ecu","Tamano","Escuelas","Inicial","Rural_Urbano","Rural","1391"
"CHL","2012","DA","MinEd_Chl","Tamano","Estudiantes","Primaria","Rural_Urbano","Rural","220657"
"CHL","2006","DA","MinEd_Chl","Tamano","Escuelas","Primaria","Rural_Urbano","Urbano","4497"
"ARG","2014","DA","MinEd_Arg","Tamano","Escuelas","Primaria","Publico_Privado","Privado","3785"
"GTM","2009","DA","MinEd_Gtm","Tamano","Estudiantes","Secundaria","Genero","Hombre","509566"
"CRI","2014","DA","MinEd_Cri","Tamano","Estudiantes","Primaria","No_Aplica","No_Desagregado","447131"
"URY","2006","DA","MinEd_Ury","Tamano","Estudiantes","Secundaria","No_Aplica","No_Desagregado","258061"
"PER","2007","DA","MinEd_Per","Tamano","Estudiantes","Todos","Publico_Privado","Privado","1198265"
"MEX","2007","DA","MinEd_Mex","Tamano","Escuelas","Todos","No_Aplica","No_Desagregado","145090"
"CHL","2006","DA","MinEd_Chl","Tamano","Estudiantes","Primaria","Rural_Urbano","Rural","276473"
"PER","2008","DA","MinEd_Per","Tamano","Estudiantes","Secundaria","Rural_Urbano","Urbano","2232579"
"GTM","2012","DA","MinEd_Gtm","Tamano","Escuelas","Todos","Rural_Urbano","Urbano","10345"
"ARG","2005","DA","MinEd_Arg","Tamano","Estudiantes","Primaria","Publico_Privado","Privado","1031246"
"BRA","2009","DA","MinEd_Bra","Tamano","Docentes","Inicial","No_Aplica","No_Desagregado","258225"
"CHL","2011","DA","MinEd_Chl","Tamano","Escuelas","Todos","Rural_Urbano","Rural","4170"
"CHL","2014","DA","MinEd_Chl","Tamano","Escuelas","Primaria","Publico_Privado","Privado","3831"
"NIC","2009","DA","MinEd_Nic","Tamano","Estudiantes","Primaria","Genero","Hombre","477197"
"MEX","2007","DA","MinEd_Mex","Tamano","Estudiantes","Primaria","Genero","Mujer","7155264"
"URY","2006","DA","MinEd_Ury","Tamano","Docentes","Primaria","Publico_Privado","Privado","5737"
"URY","2007","DA","MinEd_Ury","Tamano","Escuelas","Inicial","Publico_Privado","Publico","185"
"SLV","2006","DA","MinEd_Slv","Tamano","Estudiantes","Inicial","Genero","Hombre","120230"
"CHL","2006","DA","MinEd_Chl","Tamano","Estudiantes","Todos","Publico_Privado","Privado","1686343"
"COL","2010","DA","MinEd_Col","Tamano","Estudiantes","Secundaria","Genero","Mujer","2218840"
"MEX","2012","DA","MinEd_Mex","Tamano","Docentes","Inicial","No_Aplica","No_Desagregado","226063"
"CHL","2012","DA","MinEd_Chl","Tamano","Estudiantes","Inicial","Publico_Privado","Publico","122372"
"COL","2012","DA","MinEd_Col","Tamano","Estudiantes","Inicial","Genero","Mujer","503330"
"COL","2009","DA","DirEst_Col","Tamano","Escuelas","Inicial","Publico_Privado","Privado","10358"
"CRI","2014","DA","MinEd_Cri","Tamano","Escuelas","Secundaria","No_Aplica","No_Desagregado","824"
"PER","2010","DA","MinEd_Per","Tamano","Escuelas","Primaria","Publico_Privado","Publico","29104"
"CHL","2008","DA","MinEd_Chl","Tamano","Escuelas","Secundaria","Rural_Urbano","Urbano","3394"
"CHL","2006","DA","MinEd_Chl","Tamano","Escuelas","Todos","Publico_Privado","Privado","5847"
"PER","2013","DA","MinEd_Per","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","1317464"
"CHL","2007","DA","MinEd_Chl","Tamano","Docentes","Secundaria","No_Aplica","No_Desagregado","42447"
"NIC","2006","DA","MinEd_Nic","Tamano","Estudiantes","Secundaria","Genero","Hombre","202234"
"BRA","2009","DA","MinEd_Bra","Tamano","Estudiantes","Primaria","Rural_Urbano","Rural","4931030"
"GTM","2007","DA","MinEd_Gtm","Tamano","Docentes","Inicial","Rural_Urbano","Urbano","7748"
"GTM","2005","DA","MinEd_Gtm","Tamano","Estudiantes","Secundaria","Rural_Urbano","Urbano","607255"
"BRA","2007","DA","MinEd_Bra","Tamano","Estudiantes","Inicial","Publico_Privado","Publico","3898095"
"ARG","2009","DA","MinEd_Arg","Tamano","Estudiantes","Secundaria","Genero","Mujer","1824093"
"MEX","2012","DA","MinEd_Mex","Tamano","Escuelas","Inicial","Publico_Privado","Publico","76383"
"CHL","2012","DA","MinEd_Chl","Tamano","Escuelas","Primaria","Publico_Privado","Publico","4826"
"ECU","2013","DA","MinEd_Ecu","Tamano","Escuelas","Todos","Publico_Privado","Privado","6191"
"URY","2010","DA","MinEd_Ury","Tamano","Escuelas","Primaria","No_Aplica","No_Desagregado","2406"
"GTM","2008","DA","MinEd_Gtm","Tamano","Docentes","Secundaria","Rural_Urbano","Urbano","42450"
"CHL","2010","DA","MinEd_Chl","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","336924"
"PER","2012","DA","MinEd_Per","Tamano","Escuelas","Primaria","Rural_Urbano","Rural","21875"
"PER","2014","DA","MinEd_Per","Tamano","Escuelas","Secundaria","Publico_Privado","Privado","5031"
"ECU","2009","DA","MinEd_Ecu","Tamano","Estudiantes","Todos","Publico_Privado","Publico","2750991"
"MEX","2009","DA","MinEd_Mex","Tamano","Docentes","Inicial","Publico_Privado","Publico","177876"
"NIC","2014","DA","MinEd_Nic","Tamano","Estudiantes","Inicial","Genero","Hombre","127305"
"PRY","2013","DA","MinEd_Pry","Tamano","Escuelas","Secundaria","Rural_Urbano","Urbano","1283"
"MEX","2014","DA","MinEd_Mex","Tamano","Estudiantes","Inicial","Publico_Privado","Privado","677679"
"ARG","2009","DA","MinEd_Arg","Tamano","Estudiantes","Primaria","Rural_Urbano","Rural","522649"
"GTM","2010","DA","MinEd_Gtm","Tamano","Escuelas","Todos","Rural_Urbano","Urbano","10155"
"NIC","2014","DA","MinEd_Nic","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","252549"
"CHL","2011","DA","MinEd_Chl","Tamano","Estudiantes","Primaria","Publico_Privado","Publico","843378"
"CHL","2008","DA","MinEd_Chl","Tamano","Docentes","Primaria","Genero","Hombre","22631"
"PRY","2013","DA","MinEd_Pry","Tamano","Escuelas","Inicial","Publico_Privado","Publico","4806"
"PER","2008","DA","MinEd_Per","Tamano","Escuelas","Secundaria","Rural_Urbano","Rural","3359"
"CHL","2015","DA","MinEd_Chl","Tamano","Escuelas","Primaria","No_Aplica","No_Desagregado","8421"
"NIC","2011","DA","MinEd_Nic","Tamano","Estudiantes","Primaria","Rural_Urbano","Rural","540041"
"PRY","2012","DA","MinEd_Pry","Tamano","Escuelas","Primaria","Publico_Privado","Privado","1068"
"ARG","2006","DA","MinEd_Arg","Tamano","Estudiantes","Primaria","Rural_Urbano","Urbano","4067580"
"ARG","2012","DA","MinEd_Arg","Tamano","Escuelas","Secundaria","Rural_Urbano","Urbano","9254"
"GTM","2005","DA","MinEd_Gtm","Tamano","Estudiantes","Secundaria","Genero","Hombre","395616"
"GTM","2007","DA","MinEd_Gtm","Tamano","Docentes","Todos","Publico_Privado","Privado","57052"
"MEX","2014","DA","MinEd_Mex","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","4804065"
"CHL","2007","DA","MinEd_Chl","Tamano","Estudiantes","Todos","Rural_Urbano","Urbano","2867570"
"PRY","2012","DA","MinEd_Pry","Tamano","Escuelas","Todos","Publico_Privado_F","PublicoF","8675"
"NIC","2010","DA","MinEd_Nic","Tamano","Estudiantes","Primaria","Genero","Mujer","447764"
"PER","2009","DA","MinEd_Per","Tamano","Escuelas","Secundaria","Publico_Privado","Privado","4392"
"CHL","2010","DA","MinEd_Chl","Tamano","Escuelas","Secundaria","Rural_Urbano","Rural","241"
"CHL","2008","DA","MinEd_Chl","Tamano","Docentes","Todos","Genero","Hombre","44066"
"URY","2012","DA","MinEd_Ury","Tamano","Estudiantes","Primaria","Genero","Hombre","164238"
"MEX","2013","DA","MinEd_Mex","Tamano","Escuelas","Inicial","Publico_Privado","Publico","76295"
"PER","2007","DA","MinEd_Per","Tamano","Estudiantes","Todos","Genero","Mujer","3174383"
"COL","2008","DA","DirEst_Col","Tamano","Docentes","Inicial","Publico_Privado","Privado","30244"
"ECU","2013","DA","MinEd_Ecu","Tamano","Estudiantes","Secundaria","Genero","Hombre","366917"
"ECU","2011","DA","MinEd_Ecu","Tamano","Escuelas","Inicial","Rural_Urbano","Rural","1768"
"PER","2013","DA","MinEd_Per","Tamano","Escuelas","Secundaria","Publico_Privado","Publico","8479"
"PER","2009","DA","MinEd_Per","Tamano","Estudiantes","Secundaria","Publico_Privado","Publico","2034139"
"ARG","2005","DA","MinEd_Arg","Tamano","Escuelas","Todos","No_Aplica","No_Desagregado","44276"
"COL","2007","DA","DirEst_Col","Tamano","Docentes","Inicial","No_Aplica","No_Desagregado","53971"
"BRA","2012","DA","MinEd_Bra","Tamano","Escuelas","Todos","Publico_Privado","Privado","41565"
"PER","2010","DA","MinEd_Per","Tamano","Estudiantes","Todos","Publico_Privado","Publico","4981093"
"JAM","2012","DA","MinEd_Jam","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","138124"
"PER","2011","DA","MinEd_Per","Tamano","Estudiantes","Inicial","Genero","Mujer","530949"
"BRA","2006","DA","MinEd_Bra","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","5588153"
"ECU","2011","UNESCO-WDI","UIS-WDI","Tamano","Edades_Poblacion","Inicial","Genero","Mujer","1.961"
"CHL","2015","DA","MinEd_Chl","Tamano","Estudiantes","Todos","Publico_Privado_F","MixtoF","1536296"
"ARG","2006","DA","MinEd_Arg","Tamano","Ratio_Est_Doc","Todos","Publico_Privado","Privado","20.94921"
"SUR","2013","UNESCO-WDI","UIS-WDI","Tamano","Edades_Poblacion","Primaria","Genero","Hombre","11.15"
"PER","2010","DA","MinEd_Per","Tamano","Estudiantes","Secundaria","Genero","Hombre","1308126"
