"fecha_corte","nom_reporte","param_hecho","hecho","etnia","sexo","ciclo_vital","discapacidad","per_ocu","per_sa","eventos"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Indigena","Mujer","entre 18 y 28","Por Establecer","101","97","119"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Gitano (RROM) (Acreditado RA)","Hombre","entre 6 y 11","Fisica","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","15","Confinamiento","Negro(a) o Afrocolombiano(a)","Hombre","entre 29 y 60","Fisica","8","8","8"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","9","Tortura","Negro(a) o Afrocolombiano(a)","Hombre","entre 29 y 60","Intelectual","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Indigena","Mujer","ND","Ninguna","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Ninguna","LGBTI","entre 12 y 17","Ninguna","188","147","220"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Ninguna","Hombre","entre 61 y 100","Por Establecer","6","3","6"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","11","Abandono o Despojo Forzado de Tierras","Palenquero","Mujer","entre 29 y 60","Ninguna","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Ninguna","Mujer","entre 18 y 28","Fisica","3236","2860","3836"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","12","Perdida de Bienes Muebles o Inmuebles","Negro(a) o Afrocolombiano(a)","LGBTI","entre 61 y 100","Ninguna","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","15","Confinamiento","Ninguna","Hombre","entre 6 y 11","Multiple","2","2","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Ninguna","Mujer","entre 12 y 17","Psicosocial (Mental)","2","2","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Negro(a) o Afrocolombiano(a)","Mujer","entre 29 y 60","Intelectual","107","106","117"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Indigena","Hombre","entre 18 y 28","Auditiva","73","65","89"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","11","Abandono o Despojo Forzado de Tierras","Gitano(a) ROM","Hombre","entre 61 y 100","Ninguna","2","2","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Negro(a) o Afrocolombiano(a)","Mujer","entre 12 y 17","Fisica","21","20","24"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Negro(a) o Afrocolombiano(a)","Mujer","entre 0 y 5","Multiple","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Palenquero","Mujer","entre 6 y 11","Ninguna","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Ninguna","Mujer","entre 61 y 100","Visual","392","365","415"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","20","Sin informacion","Ninguna","Mujer","entre 18 y 28","Psicosocial (Mental)","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","11","Abandono o Despojo Forzado de Tierras","Ninguna","Hombre","entre 18 y 28","Fisica","7","6","7"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","15","Confinamiento","Ninguna","Mujer","entre 12 y 17","Por Establecer","2","2","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Hombre","entre 12 y 17","Visual","94","77","123"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","14","Lesiones Personales Psicologicas","Ninguna","Hombre","entre 29 y 60","Psicosocial (Mental)","22","22","22"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","15","Confinamiento","Indigena","Mujer","entre 0 y 5","Ninguna","1455","1348","1746"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Negro(a) o Afrocolombiano(a)","Mujer","entre 12 y 17","Multiple","4","3","4"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Raizal del Archipielago de San Andres y Providencia","Mujer","entre 29 y 60","Ninguna","144","141","157"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Indigena","Mujer","entre 61 y 100","Auditiva","2","2","3"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Gitano (RROM) (Acreditado RA)","Mujer","entre 6 y 11","Ninguna","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","11","Abandono o Despojo Forzado de Tierras","Ninguna","Mujer","entre 61 y 100","Multiple","36","31","42"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Indigena","Hombre","entre 61 y 100","Por Establecer","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","9","Tortura","Palenquero","Hombre","entre 29 y 60","Por Establecer","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","12","Perdida de Bienes Muebles o Inmuebles","Palenquero","LGBTI","entre 61 y 100","Ninguna","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Ninguna","Mujer","entre 6 y 11","Fisica","8","8","8"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","14","Lesiones Personales Psicologicas","Negro(a) o Afrocolombiano(a)","Mujer","entre 18 y 28","Por Establecer","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","8","Secuestro","Indigena","Hombre","entre 18 y 28","Multiple","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Indigena","Hombre","entre 29 y 60","Ninguna","2922","2863","3656"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Ninguna","Mujer","entre 6 y 11","Intelectual","15","15","16"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Indigena","LGBTI","entre 18 y 28","Ninguna","1","0","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","12","Perdida de Bienes Muebles o Inmuebles","Indigena","Hombre","entre 29 y 60","Ninguna","1684","1645","2036"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","20","Sin informacion","Ninguna","Hombre","entre 61 y 100","Multiple","7","5","8"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Gitano(a) ROM","Hombre","entre 29 y 60","Ninguna","22","20","23"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","20","Sin informacion","Indigena","Mujer","entre 29 y 60","Por Establecer","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","20","Sin informacion","Indigena","Mujer","entre 29 y 60","Multiple","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","20","Sin informacion","Ninguna","Hombre","ND","Ninguna","65","47","65"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Indigena","Hombre","entre 29 y 60","Multiple","257","225","355"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","15","Confinamiento","Negro(a) o Afrocolombiano(a)","Hombre","entre 29 y 60","Intelectual","3","3","3"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","15","Confinamiento","Ninguna","Hombre","entre 61 y 100","Por Establecer","19","19","19"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Ninguna","LGBTI","entre 29 y 60","Fisica","1","0","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","13","Lesiones Personales Fisicas","Negro(a) o Afrocolombiano(a)","Mujer","entre 29 y 60","Por Establecer","10","10","10"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Raizal del Archipielago de San Andres y Providencia","Hombre","entre 12 y 17","Intelectual","1","1","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Ninguna","Hombre","entre 29 y 60","Intelectual","137","130","155"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Ninguna","Hombre","entre 0 y 5","Ninguna","24","21","24"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Indigena","Hombre","entre 18 y 28","Ninguna","27982","24651","33664"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","10","Vinculación de Niños Niñas y Adolescentes a Actividades Relacionadas con grupos armados","Ninguna","Hombre","entre 12 y 17","Ninguna","98","92","103"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","8","Secuestro","Ninguna","LGBTI","entre 61 y 100","Fisica","1","1","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","8","Secuestro","Raizal del Archipielago de San Andres y Providencia","Hombre","ND","Ninguna","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Negro(a) o Afrocolombiano(a)","LGBTI","entre 18 y 28","Ninguna","6","6","6"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Ninguna","Mujer","entre 61 y 100","Psicosocial (Mental)","5","5","6"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","15","Confinamiento","Ninguna","Mujer","entre 29 y 60","Intelectual","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Palenquero","LGBTI","entre 61 y 100","Ninguna","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Negro(a) o Afrocolombiano(a)","Mujer","entre 61 y 100","Multiple","98","78","111"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","14","Lesiones Personales Psicologicas","Raizal del Archipielago de San Andres y Providencia","Hombre","entre 29 y 60","Visual","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Indigena","Hombre","entre 6 y 11","Auditiva","17","15","26"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Indigena","Hombre","entre 12 y 17","Visual","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Ninguna","Mujer","entre 29 y 60","Auditiva","435","426","471"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","10","Vinculación de Niños Niñas y Adolescentes a Actividades Relacionadas con grupos armados","Ninguna","Mujer","entre 61 y 100","Fisica","2","2","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Indigena","Hombre","entre 61 y 100","Auditiva","134","104","167"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","20","Sin informacion","Ninguna","Mujer","entre 61 y 100","Fisica","28","24","28"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","7","Minas Antipersonal, Munición sin Explotar y Artefacto Explosivo improvisado","Indigena","Mujer","entre 29 y 60","Fisica","3","3","3"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Negro(a) o Afrocolombiano(a)","LGBTI","entre 29 y 60","Auditiva","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Ninguna","Hombre","entre 12 y 17","Psicosocial (Mental)","30","30","36"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Negro(a) o Afrocolombiano(a)","Mujer","entre 18 y 28","Fisica","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","12","Perdida de Bienes Muebles o Inmuebles","Negro(a) o Afrocolombiano(a)","Hombre","entre 0 y 5","Ninguna","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Negro(a) o Afrocolombiano(a)","Hombre","entre 61 y 100","Auditiva","18","17","18"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Hombre","entre 0 y 5","Psicosocial (Mental)","1","0","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Ninguna","Mujer","entre 29 y 60","Por Establecer","1673","1641","1787"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Raizal del Archipielago de San Andres y Providencia","Mujer","entre 29 y 60","Ninguna","2042","1865","2460"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","13","Lesiones Personales Fisicas","Ninguna","Hombre","entre 29 y 60","Psicosocial (Mental)","12","12","13"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Ninguna","Mujer","entre 12 y 17","Multiple","1257","1077","1469"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","12","Perdida de Bienes Muebles o Inmuebles","Ninguna","Mujer","entre 29 y 60","Multiple","310","304","336"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Afrocolombiano (Acreditado RA)","Hombre","entre 6 y 11","Ninguna","7","6","8"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","13","Lesiones Personales Fisicas","Ninguna","Mujer","entre 29 y 60","Psicosocial (Mental)","20","20","20"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Raizal del Archipielago de San Andres y Providencia","Mujer","entre 29 y 60","Fisica","5","5","10"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Ninguna","LGBTI","entre 29 y 60","Psicosocial (Mental)","4","4","7"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","12","Perdida de Bienes Muebles o Inmuebles","Indigena","Hombre","entre 61 y 100","Intelectual","4","3","4"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","15","Confinamiento","Indigena","Hombre","entre 12 y 17","Multiple","2","2","3"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Ninguna","Mujer","entre 12 y 17","Fisica","14","13","14"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","14","Lesiones Personales Psicologicas","Indigena","Mujer","entre 29 y 60","Ninguna","55","54","56"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","15","Confinamiento","Indigena","Mujer","entre 18 y 28","Fisica","7","7","8"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Indigena (Acreditado RA)","Hombre","entre 6 y 11","Ninguna","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Indigena","Mujer","entre 29 y 60","Visual","32","32","36"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","12","Perdida de Bienes Muebles o Inmuebles","Indigena","Mujer","entre 29 y 60","Por Establecer","13","12","17"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","15","Confinamiento","Indigena","Mujer","entre 29 y 60","Ninguna","2266","2240","2860"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Gitano (RROM) (Acreditado RA)","Mujer","entre 29 y 60","Ninguna","33","33","34"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Raizal del Archipielago de San Andres y Providencia","Hombre","entre 61 y 100","Ninguna","253","127","287"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","8","Secuestro","Indigena","Mujer","entre 61 y 100","Multiple","3","3","3"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","9","Tortura","Ninguna","Mujer","entre 29 y 60","Multiple","120","119","121"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","13","Lesiones Personales Fisicas","Ninguna","Hombre","entre 6 y 11","Fisica","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Negro(a) o Afrocolombiano(a)","Hombre","entre 29 y 60","Multiple","17","12","18"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Negro(a) o Afrocolombiano(a)","Mujer","entre 18 y 28","Ninguna","758","734","784"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","7","Minas Antipersonal, Munición sin Explotar y Artefacto Explosivo improvisado","Negro(a) o Afrocolombiano(a)","Hombre","entre 29 y 60","Psicosocial (Mental)","2","2","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Ninguna","Hombre","entre 12 y 17","Fisica","61","60","63"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Ninguna","Hombre","entre 61 y 100","Intelectual","43","30","47"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Indigena","Hombre","entre 12 y 17","Auditiva","2","2","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Palenquero","Mujer","entre 29 y 60","Intelectual","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Ninguna","Mujer","entre 61 y 100","Visual","16","16","17"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Negro(a) o Afrocolombiano(a)","Hombre","entre 12 y 17","Intelectual","2","2","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Gitano (RROM) (Acreditado RA)","Hombre","entre 61 y 100","Ninguna","7","7","7"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","14","Lesiones Personales Psicologicas","Indigena","Hombre","entre 18 y 28","Fisica","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Ninguna","Mujer","entre 18 y 28","Multiple","38","34","41"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Negro(a) o Afrocolombiano(a)","Hombre","entre 12 y 17","Visual","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Indigena","Mujer","entre 29 y 60","Psicosocial (Mental)","9","9","9"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","14","Lesiones Personales Psicologicas","Ninguna","Hombre","ND","Ninguna","650","533","651"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Raizal del Archipielago de San Andres y Providencia","Hombre","entre 29 y 60","Por Establecer","9","4","11"
