"uid","name","owner","owner_uid","publication_stage","audience","approval_status","provenance","type","category","tags","url","api_endpoint","creation_date","last_data_updated_date","domain","derived_view","visits","downloads","row_count","column_count","contact_email","license","attribution","attribution_link","published_version_name","published_version_uid","parent_uid","commoncore_publisher","informacindedatos_fechaemisinddmmaaaa","commoncore_contactname","commoncore_language","commoncore_contactemail","commoncore_license","commoncore_issued","informacindelaentidad_sector","commoncore_references","informacindelaentidad_nombredelaentidad","commoncore_publicaccesslevel","commoncore_bureaucode","commoncore_describedby","commoncore_updatefrequency","informacindedatos_urlnormativa","informacindelaentidad_departamento","informacindelaentidad_autor","informacindelaentidad_orden","commoncore_programcode","commoncore_lastupdate","commoncore_homepage","commoncore_uniqueidentifier","informacindelaentidad_reaodependecia","informacindedatos_fechaemisinaaaammdd","informacindelaentidad_reaodependencia","informacindelaentidad_municipio","commoncore_geographiccoverage","informacindedatos_frecuenciadeactualizacin","informacindedatos_idioma","commoncore_theme","informacindedatos_coberturageogrfica","informacindedatos_urldocumentacin"
"b7zp-m26u","Vista Datos Abiertos por Departamento","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","unpublished","private","not_ready","official","filter","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/b7zp-m26u","https://www.datos.gov.co/resource/b7zp-m26u.json","2020-06-27T17:41:04.000","2022-09-12T00:17:15.000","www.datos.gov.co","true","4","0",,,,,,,"Vista Datos Abiertos por Departamento","e297-pm66","eqka-zuvh",,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2020-06-27","Gobierno Digital","Bogotá D.C.",,"Diaria","Español",,"Nacional",
"7qaw-97bj","zonas wifi, los Patios","Alcaldía de Los Patios","nabk-ntqk","published","public","approved","official","filter","Ciencia, Tecnología e Innovación","inalámbrica,dispositivo,zona,wifi,conexión.,internet","https://www.datos.gov.co/d/7qaw-97bj","https://www.datos.gov.co/resource/7qaw-97bj.json","2021-07-15T15:42:37.000","2021-04-13T21:38:33.000","www.datos.gov.co","true","64","2","2",,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/gwei-eiiw",,,"gwei-eiiw",,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2018-04-30","Dirección de Promoción de TIC","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"hp9y-8uw4","Trafico de voz móvil prepago y pospago con proveedor destino","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/hp9y-8uw4","https://www.datos.gov.co/resource/hp9y-8uw4.json","2020-09-08T19:01:08.000","2022-08-01T15:00:46.000","www.datos.gov.co","false","394","54","2672","6","jrodriguez@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://colombiatic.mintic.gov.co",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"http://colombiatic.mintic.gov.co/679/w3-multipropertyvalues-36345-36377.html","Bogotá D.C.",,"Nacional",,,,,,"2018-04-04","Oficina Asesora de Planeación y Estudios Sectoriales","Bogotá D.C.",,"Trimestral","Español",,"Nacional","http://colombiatic.mintic.gov.co/679/w3-propertyvalue-36343.html"
"ae6a-v5fa","Convocatorias para Competencias Gerenciales por Departamiento y Estrato","icetex","muaa-kj2j","published","public","approved","official","chart","Educación",,"https://www.datos.gov.co/d/ae6a-v5fa","https://www.datos.gov.co/resource/ae6a-v5fa.json","2021-10-13T01:02:17.000","2018-07-27T21:34:40.000","www.datos.gov.co","true","45","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de La Información y Las Comunicaciones","https://www.datos.gov.co/d/qry8-fmtm",,,"qry8-fmtm",,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2018-07-27","Dirección de Desarrollo de la Industria TI","Bogotá D.C.",,"Semestral","Español",,"Nacional",
"wjp6-f9sx","Vista medición habilitadores y propósitos PGD Fusagasugá","oeduarte","gmwx-5xcj","published","public","approved","official","chart","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/wjp6-f9sx","https://www.datos.gov.co/resource/wjp6-f9sx.json","2021-09-17T21:01:54.000","2022-05-24T22:03:16.000","www.datos.gov.co","true","37","0",,,,,,"https://www.datos.gov.co/d/rtai-k9uh",,,"kn5u-k9yw",,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"https://estrategia.gobiernoenlinea.gov.co/623/w3-propertyvalue-7650.html","Bogotá D.C.",,"Nacional",,,,,,"2020-09-22","Dirección de Gobierno Digital","Bogotá D.C.",,"Anual","Español",,"Municipal","https://estrategia.gobiernoenlinea.gov.co/623/w3-propertyvalue-14714.html"
"tamy-ffaj","Telefonía fija tráfico larga distancia internacional","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación","trafico saliente voz,país destino,proveedor","https://www.datos.gov.co/d/tamy-ffaj","https://www.datos.gov.co/resource/tamy-ffaj.json","2018-05-31T21:27:40.000","2022-08-01T15:01:34.000","www.datos.gov.co","false","551","130","9454","5","jrodriguez@mintic.gov.co","Creative Commons Attribution 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","http://colombiatic.mintic.gov.co/",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"http://colombiatic.mintic.gov.co/679/w3-multipropertyvalues-36345-36377.html","Bogotá D.C.",,"Nacional",,,,,," 2018-04-04","Oficina Asesora de Planeación y Estudios Sectoriales","Bogotá D.C.",,"Trimestral","Español",,"Nacional","http://colombiatic.mintic.gov.co/679/w3-propertyvalue-36343.html"
"prt6-8t9a","Kioscos Vive Digital","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset",,,"https://www.datos.gov.co/d/prt6-8t9a","https://www.datos.gov.co/resource/prt6-8t9a.json","2019-07-16T15:08:32.000","2019-12-16T14:58:36.000","www.datos.gov.co","false","1671","522","6816","46",,,,"https://www.datos.gov.co/d/prt6-8t9a",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2019-07-10","Dirección de Infraestructura","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"ustw-qgb4","Vista Conjunto de Datos estratégicos de las entidades nacionales publicados en datos.gov.co","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","filter","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/ustw-qgb4","https://www.datos.gov.co/resource/ustw-qgb4.json","2021-04-13T18:27:42.000","2022-09-12T00:17:15.000","www.datos.gov.co","true","490","251","31",,,,,,,,"eqka-zuvh",,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2021-09015","Gobierno Digtal ","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"6msf-tmbd","Internet Móvil, ingresos por proveedor","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/6msf-tmbd","https://www.datos.gov.co/resource/6msf-tmbd.json","2020-09-08T00:12:14.000","2022-08-01T14:59:48.000","www.datos.gov.co","false","545","91","241","6","jrodriguez@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://colombiatic.mintic.gov.co/679/w3-propertyvalue-47272.html",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"http://colombiatic.mintic.gov.co/679/w3-multipropertyvalues-36345-36377.html","Bogotá D.C.",,"Nacional",,,,,,"2018-04-04","Oficina Asesora de Planeación y Estudios Sectoriales","Bogotá D.C.",,"Trimestral","Español",,"Nacional","http://colombiatic.mintic.gov.co/679/w3-propertyvalue-36343.html"
"p4e9-98bg","Vive Labs","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación","digital,capacitados,contenidos,laboratorios,labs.,vive","https://www.datos.gov.co/d/p4e9-98bg","https://www.datos.gov.co/resource/p4e9-98bg.json","2018-05-29T16:05:09.000","2019-08-27T20:21:14.000","www.datos.gov.co","false","742","187","184","15","scastro@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/p4e9-98bg",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2018-04-30","Industrias Creativas","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"2kh5-hqyi","Acceso Universal Sostenible para San Andrés y Providencia","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/2kh5-hqyi","https://www.datos.gov.co/resource/2kh5-hqyi.json","2020-12-10T20:38:08.000","2022-06-10T17:25:56.000","www.datos.gov.co","false","186","20","30","18","npardo@mintic.gov.co",,"Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/2kh5-hqyi",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2021-01-15","Dirección de Infraestructura","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"v8aw-jabd","Conjuntos de Datos Abiertos Estratégicos Nacional para la Hoja de Ruta 2021 - 2022","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación","hoja de ruta,pida,datos abiertos","https://www.datos.gov.co/d/v8aw-jabd","https://www.datos.gov.co/resource/v8aw-jabd.json","2021-07-08T21:24:06.000","2022-07-05T18:58:11.000","www.datos.gov.co","false","1780","216","93","13","datosabiertos@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/v8aw-jabd",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"https://bit.ly/DocHojaRuta","Bogotá D.C.",,"Nacional",,,,,,"2021-07-02","Dirección de Gobierno en línea ","Bogotá D.C.",,"Mensual","Español",,"Nacional","https://bit.ly/DocHojaRuta"
"fybg-535s","Centros Digitales Rurales","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/fybg-535s","https://www.datos.gov.co/resource/fybg-535s.json","2020-12-10T20:43:28.000","2022-08-02T16:03:34.000","www.datos.gov.co","false","1035","253","14057","21","npardo@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/fybg-535s",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2021-01-15","Dirección de Infraestructura","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"gwei-eiiw","Zonas Wi-Fi","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación","inalámbrica,dispositivo,internet,conexión.,wifi,zona","https://www.datos.gov.co/d/gwei-eiiw","https://www.datos.gov.co/resource/gwei-eiiw.json","2018-05-22T21:17:36.000","2021-04-13T21:38:33.000","www.datos.gov.co","false","2580","438","1719","14","aruiz@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/gwei-eiiw",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2018-04-30","Dirección de Promoción de TIC","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"utfu-675p","Telefonía fija Líneas TPBC por estrato","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación","lineas en servicio,servicio básico de telecomunicaciones,proveedor","https://www.datos.gov.co/d/utfu-675p","https://www.datos.gov.co/resource/utfu-675p.json","2018-05-31T21:17:42.000","2022-08-01T15:01:17.000","www.datos.gov.co","false","2289","481","64674","9","jrodriguez@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","http://colombiatic.mintic.gov.co/",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"http://colombiatic.mintic.gov.co/679/w3-multipropertyvalues-36345-36377.html","Bogotá D.C.",,"Nacional",,,,,," 2018-04-04","Oficina Asesora de Planeación y Estudios Sectoriales","Bogotá D.C.",,"Trimestral","Español",,"Nacional","http://colombiatic.mintic.gov.co/679/w3-propertyvalue-36343.html"
"xbc7-65j4","Errores Frecuentes de Calidad Conjuntos de datos abiertos del portal","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación","calidad","https://www.datos.gov.co/d/xbc7-65j4","https://www.datos.gov.co/resource/xbc7-65j4.json","2020-05-23T00:00:50.000","2022-01-07T21:31:35.000","www.datos.gov.co","false","5693","227","39","6","datosabiertos@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la información y las comunicaciones","https://www.datos.gov.co/d/xbc7-65j4",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2020-05-22","Gobierno Digital","Bogotá D.C.",,"Trimestral","Español",,"Nacional",
"q3tf-tzau","Programas profesional TIC, proporción","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","programas formación profesional  tic","https://www.datos.gov.co/d/q3tf-tzau",,"2016-07-14T22:45:08.000","2016-07-14T22:45:08.000","www.datos.gov.co","false","17","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-03-31 11:04:19.65",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-03-31","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"b9r9-9nes","Comentarios campaña de participación Mi Factura","Ministerio de Tecnologías de la Información y las Comunicaciones","m8y6-2tp3","published","private","not_ready","official","dataset","Participación ciudadana","#mifactura,superintendencia de servicios públicos","https://www.datos.gov.co/d/b9r9-9nes","https://www.datos.gov.co/resource/b9r9-9nes.json","2018-02-02T16:36:48.000","2018-02-02T16:36:51.000","www.datos.gov.co","false","2","0","143","6","jguerreroa@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,,,,,,,"No Aplica",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"","Bogotá D.C.",,"Nacional",,,,,,"2017 01 18","Urna de Cristal ","Bogotá D.C.",,"No aplica","Español",,"Nacional",""
"8e3u-ksn7","Graduados tecnológica TIC, proporción","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","graduados formación tecnológica tic","https://www.datos.gov.co/d/8e3u-ksn7",,"2016-07-14T22:48:37.000","2016-07-14T22:48:37.000","www.datos.gov.co","false","17","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-04",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-04","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"b4p3-5gq3","Investigadores empresa servicios TIC, sexo","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","investigadores en empresas tic","https://www.datos.gov.co/d/b4p3-5gq3",,"2016-07-14T22:54:48.000","2016-07-14T22:54:48.000","www.datos.gov.co","false","30","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-08 10:49:43.817",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-08","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"hfhz-wcta","Fuentes de información, manufactura TIC","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","fuentes de información para innovaciones","https://www.datos.gov.co/d/hfhz-wcta",,"2016-07-14T22:51:33.000","2016-07-14T22:51:33.000","www.datos.gov.co","false","24","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-05 11:29:46.803",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-05","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"qnkp-2ve6","Empresas servicios TIC, cooperación","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","relaciones para realizar actividades conducentes a la innovación","https://www.datos.gov.co/d/qnkp-2ve6",,"2016-07-14T22:52:10.000","2016-07-14T22:52:10.000","www.datos.gov.co","false","39","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-07 11:13:04.887",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-07","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"av97-56i3","Tipo de obstaculos al innovar,empresas manufactura","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","obstáculos para el desarrollo de innovaciones","https://www.datos.gov.co/d/av97-56i3",,"2016-07-14T22:52:33.000","2016-07-14T22:52:33.000","www.datos.gov.co","false","22","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-07 11:48:13.817",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-07","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"xr6q-wunq","Trabajadores  en CTI y en el área de I+D, sexo man","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","empleados que participan en actividades de cti","https://www.datos.gov.co/d/xr6q-wunq",,"2016-07-14T22:50:24.000","2016-07-14T22:50:24.000","www.datos.gov.co","false","35","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-05 09:25:49.13",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-05","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"ukzj-49ju","Comentarios de la campaña Manual Gobierno Digital","urnadecristal","e6y4-a8hd","published","private","not_ready","official","dataset","Participación ciudadana","gobierno abierto,participación,redes sociales,sinergia,urna de cristal,campaña,gobierno digital,interacción","https://www.datos.gov.co/d/ukzj-49ju","https://www.datos.gov.co/resource/ukzj-49ju.json","2018-08-06T20:19:20.000","2018-08-06T20:19:22.000","www.datos.gov.co","false","13","1","1","8","info@urnadecristal.gov.co","Open Data Commons Public Domain Dedication and License","Urna de Cristal","http://www.urnadecristal.gov.co",,,,,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"","Bogotá D.C.",,"Nacional",,,,,,"2018-08-06","Urna de Cristal","Bogotá D.C.",,"No aplica","Español",,"Nacional",""
"aigy-gg7y","Visualización Reporte x Sectores Ahorro","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","unpublished","private","not_ready","official","chart","Economía y Finanzas",,"https://www.datos.gov.co/d/aigy-gg7y","https://www.datos.gov.co/resource/aigy-gg7y.json","2019-03-05T17:15:52.000","2019-03-05T17:12:20.000","www.datos.gov.co","true","1","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Dirección de Gobierno Digital",,,,"47mk-ay29",,,,,,,,"No Aplica",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2019-04-25","Gobierno Digital - Datos y Soluciones Abiertas","Bogotá D.C.",,"Trimestral","Español",,"Nacional",
"8k4s-pfxm","Comentarios de la campaña Día De La Mujer","Ministerio de Tecnologías de la Información y las Comunicaciones","m8y6-2tp3","published","private","not_ready","official","dataset","Participación ciudadana","#porlascolombianas","https://www.datos.gov.co/d/8k4s-pfxm","https://www.datos.gov.co/resource/8k4s-pfxm.json","2018-02-02T16:45:54.000","2018-02-02T16:45:56.000","www.datos.gov.co","false","2","0","36","6",,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de las Tecnologías de la Información y las Comunicaciones",,,,,,,,,,,,"No Aplica",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"","Bogotá D.C.",,"Nacional",,,,,,"2017 03 09","Urna de Cristal ","Bogotá D.C.",,"No aplica","Español",,"Nacional",""
"g5cv-f7jc","Titulos de propiedad intelectual TIC vigente, sect","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","registros de propiedad intelectual tic","https://www.datos.gov.co/d/g5cv-f7jc",,"2016-07-14T22:53:31.000","2016-07-14T22:53:31.000","www.datos.gov.co","false","40","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-07 13:21:39.843",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-07","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"akxf-3a26","Programas profesional TIC, registro de calidad","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","programas formación profesional  tic","https://www.datos.gov.co/d/akxf-3a26",,"2016-07-14T22:45:04.000","2016-07-14T22:45:04.000","www.datos.gov.co","false","18","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-03-31 10:58:10.81",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-03-31","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"b55c-iwht","Innovaciones empresas servicios TIC","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","innovaciones de producto tic","https://www.datos.gov.co/d/b55c-iwht",,"2016-07-14T22:54:17.000","2016-07-14T22:54:17.000","www.datos.gov.co","false","57","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-08 09:29:05.373",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-08","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"kpzv-ni2f","Graduados tecnológica TIC, IES","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","graduados formación tecnológica tic","https://www.datos.gov.co/d/kpzv-ni2f",,"2016-07-14T22:48:33.000","2016-07-14T22:48:33.000","www.datos.gov.co","false","16","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-04 15:46:12.97",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-04","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"pjds-qqab","Graduados doctorado TIC, entidad territorial","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","graduados doctorado tic","https://www.datos.gov.co/d/pjds-qqab",,"2016-07-14T22:46:16.000","2016-07-14T22:46:16.000","www.datos.gov.co","false","15","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-03-31 15:17:16.567",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-03-31","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
