"bancarizado","codigodepartamentoatencion","codigomunicipioatencion","discapacidad","estadobeneficiario","etnia","fechainscripcionbeneficiario","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangobeneficioconsolidadoasignado","rangoultimobeneficioasignado","fechaultimobeneficioasignado","rangoedad","titular","cantidaddebeneficiarios"
,"05","05051","ND","ACTIVO","ND","2017-05-01","Hombre","ND","ANTIOQUIA","ARBOLETES","COLOMBIA","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","18","18592","NO","ACTIVO","ND","2013-11-01","Hombre","PRIMARIA","CAQUETA","PUERTO RICO","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","17","17662","NO","ACTIVO","MESTIZO","2013-09-01","Hombre","ND","CALDAS","SAMANA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","47","47053","NO","ACTIVO","ND","2015-07-01","Mujer","PRIMARIA","MAGDALENA","ARACATACA","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","6"
"NO","05","05101","NO","NO ACTIVO","ND","2014-05-01","Hombre","ND","ANTIOQUIA","CIUDAD BOLIVAR","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
,"66","66572","NO","ACTIVO","ND","2017-05-01","Hombre","ND","RISARALDA","PUEBLO RICO","Colombia","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","17","17380","NO","ACTIVO","ND","2014-03-01","Mujer","ND","CALDAS","LA DORADA","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05380","NO","ACTIVO","ND","2016-05-01","Mujer","ND","ANTIOQUIA","LA ESTRELLA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70233","NO","ACTIVO","ND","2018-06-01","Hombre","ND","SUCRE","EL ROBLE","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"NO","13","13894","NO","ACTIVO","ND","2016-06-01","Mujer","PRIMARIA","BOLIVAR","ZAMBRANO","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","05","05051","NO","ACTIVO","ND","2014-07-01","Mujer","ND","ANTIOQUIA","ARBOLETES","Colombia","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","41","41016","NO","ACTIVO","ND","2015-09-01","Mujer","PRIMARIA","HUILA","AIPE","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","76","76364","NO","ACTIVO","ND","2012-11-01","Hombre","ND","VALLE","JAMUNDI","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","3"
"ND","50","50450","ND","ACTIVO","ND","2012-12-01","Mujer","ND","META","PUERTO CONCORDIA","Colombia","MONETARIO","ND","No Definido","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05649","NO","NO ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","SAN CARLOS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2017-01-01","50-65","SI","1"
"SI","27","27025","NO","ACTIVO","ND","2013-01-01","Mujer","ND","CHOCO","ALTO BAUDO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"ND","05","05847","ND","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","URRAO","Colombia","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","73","73520","NO","ACTIVO","ND","2013-09-01","Hombre","ND","TOLIMA","PALOCABILDO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2017-01-01","50-65","NO","1"
"NO","05","05197","NO","ACTIVO","ND","2015-12-01","Mujer","SECUNDARIA","ANTIOQUIA","COCORNA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","41","41799","NO","ACTIVO","ND","2016-11-01","Hombre","TRANSICION","HUILA","TELLO","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","19","19455","NO","ACTIVO","ND","2012-12-01","Hombre","TRANSICION","CAUCA","MIRANDA","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","4"
"ND","66","66383","ND","ACTIVO","ND","2012-11-01","Mujer","ND","RISARALDA","LA CELIA","Colombia","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","17","17001","ND","ACTIVO","ND","2012-10-01","Mujer","ND","CALDAS","MANIZALES","Colombia","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","7"
"ND","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
,"05","05045","NO","ACTIVO","ND","2017-03-01","Hombre","SIN ESPECIFICAR","ANTIOQUIA","APARTADO","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","52","52256","ND","ACTIVO","ND","2013-01-01","Mujer","ND","NARIÑO","EL ROSARIO","Colombia","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"ND","50","50573","ND","ACTIVO","ND","2012-11-01","Hombre","ND","META","PUERTO LOPEZ","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","05","05858","NO","ACTIVO","ND","2015-03-01","Mujer","ND","ANTIOQUIA","VEGACHI","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","11","11001","NO","ACTIVO","ND","2015-03-01","Hombre","ND","BOGOTA","BOGOTA D.C.","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","36"
,"76","76563","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2017-03-01","Hombre","SIN ESPECIFICAR","VALLE","PRADERA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"NO","52","52835","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2015-01-01","50-65","SI","1"
"NO","18","18001","NO","ACTIVO","ND","2012-10-01","Mujer","SECUNDARIA","CAQUETA","FLORENCIA","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1278"
"SI","05","05234","NO","ACTIVO","ND","2016-12-01","Hombre","ND","ANTIOQUIA","DABEIBA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","13","13670","ND","ACTIVO","ND","2012-12-01","Hombre","ND","BOLIVAR","SAN PABLO","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","66","66318","NO","ACTIVO","ND","2018-09-01","Mujer","ND","RISARALDA","GUATICA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"SI","13","13248","NO","ACTIVO","ND","2015-09-01","Mujer","ND","BOLIVAR","EL GUAMO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","76","76520","NO","ACTIVO","ND","2017-04-01","Mujer","ND","VALLE","PALMIRA","COLOMBIA","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","81","81001","NO","ACTIVO","ND","2013-08-01","Mujer","PRIMARIA","ARAUCA","ARAUCA","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","76","76130","NO","NO ACTIVO","AFROCOLOMBIANO – NEGRO","2012-10-01","Mujer","ND","VALLE","CANDELARIA","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","76","76403","NO","ACTIVO","ND","2015-04-01","Hombre","PRIMARIA","VALLE","LA VICTORIA","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"ND","44","44001","ND","ACTIVO","ND","2012-10-01","Mujer","ND","LA GUAJIRA","RIOHACHA","Colombia","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","76","76109","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2015-11-01","Hombre","ND","VALLE","BUENAVENTURA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","17","17380","NO","ACTIVO","ND","2016-03-01","Hombre","SECUNDARIA","CALDAS","LA DORADA","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","76","76001","NO","ACTIVO","ND","2015-07-01","Mujer","ND","VALLE","CALI","ND","MONETARIO","NUTRICIÓN","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","11","11001","NO","ACTIVO","ND","2014-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","11","11001","NO","ACTIVO","ND","2014-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","11","11001","NO","ACTIVO","ND","2014-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","27","27425","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","MEDIO ATRATO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","27","27425","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","MEDIO ATRATO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","27","27425","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","MEDIO ATRATO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","27","27425","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","MEDIO ATRATO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","27","27425","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","MEDIO ATRATO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","13","13580","NO","ACTIVO","ND","2015-06-01","Mujer","SECUNDARIA","BOLIVAR","REGIDOR","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"SI","27","27425","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","MEDIO ATRATO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","27","27425","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","MEDIO ATRATO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05120","NO","ACTIVO","ND","2012-11-01","Mujer","SECUNDARIA","ANTIOQUIA","CACERES","ND","ND","EDUCACIÓN SECUNDARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","11","11001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-09-01","Mujer","ND","BOGOTA","BOGOTA D.C.","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","73","73168","NO","NO ACTIVO","ND","2013-06-01","Mujer","ND","TOLIMA","CHAPARRAL","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2017-01-01","30-49","SI","1"
"NO","19","19698","NO","ACTIVO","INDIGENA","2016-09-01","Mujer","PRIMARIA","CAUCA","SANTANDER DE QUILICHAO","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05604","NO","ACTIVO","ND","2017-06-01","Mujer","PRIMARIA","ANTIOQUIA","REMEDIOS","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","3"
"NO","73","73001","NO","ACTIVO","MESTIZO","2014-05-01","Hombre","SECUNDARIA","TOLIMA","IBAGUE","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","47","47288","NO","ACTIVO","ND","2014-11-01","Mujer","PRIMARIA","MAGDALENA","FUNDACION","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","47","47798","ND","ACTIVO","ND","2015-08-01","Mujer","ND","MAGDALENA","TENERIFE","Colombia","MONETARIO","NUTRICIÓN","No Definido","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","19","19001","NO","ACTIVO","ND","2015-06-01","Mujer","PRIMARIA","CAUCA","POPAYAN","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","4"
"NO","41","41001","NO","ACTIVO","ND","2015-05-01","Hombre","TRANSICION","HUILA","NEIVA","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","47","47189","NO","ACTIVO","ND","2015-08-01","Hombre","SECUNDARIA","MAGDALENA","CIENAGA","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","05","05034","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","ANDES","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2014-01-01","50-65","NO","1"
"NO","86","86320","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-11-01","Hombre","ND","PUTUMAYO","ORITO","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","3"
"NO","54","54498","NO","ACTIVO","ND","2012-10-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","54","54498","NO","ACTIVO","ND","2012-10-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","54","54498","NO","ACTIVO","ND","2012-10-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","54","54498","NO","ACTIVO","ND","2012-10-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","54","54498","NO","ACTIVO","ND","2012-10-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","54","54498","NO","ACTIVO","ND","2012-10-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","54","54498","NO","ACTIVO","ND","2012-10-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","54","54498","NO","ACTIVO","ND","2012-10-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","54","54498","NO","ACTIVO","ND","2012-10-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","54","54498","NO","ACTIVO","ND","2012-10-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","54","54498","NO","ACTIVO","ND","2012-10-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
,"73","73616","NO","ACTIVO","ND","2018-07-01","Hombre","ND","TOLIMA","RIOBLANCO","Colombia","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"ND","18","18410","ND","ACTIVO","ND","2012-12-01","Mujer","ND","CAQUETA","LA MONTAÑITA","Colombia","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","17","17013","NO","ACTIVO","ND","2014-09-01","Mujer","TRANSICION","CALDAS","AGUADAS","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","54","54261","NO","ACTIVO","ND","2014-09-01","Hombre","PRIMARIA","NORTE DE SANTANDER","EL ZULIA","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","66","66001","NO","ACTIVO","ND","2014-12-01","Hombre","PRIMARIA","RISARALDA","PEREIRA","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","05","05631","NO","ACTIVO","ND","2013-10-01","Hombre","ND","ANTIOQUIA","SABANETA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","13","13062","NO","NO ACTIVO","ND","2013-01-01","Hombre","ND","BOLIVAR","ARROYOHONDO","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","10"
"NO","47","47053","NO","ACTIVO","ND","2013-07-01","Hombre","TRANSICION","MAGDALENA","ARACATACA","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","47","47288","ND","ACTIVO","ND","2012-10-01","Mujer","ND","MAGDALENA","FUNDACION","Colombia","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","52","52233","NO","NO ACTIVO","ND","2015-08-01","Hombre","ND","NARIÑO","CUMBITARA","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","23","23417","NO","ACTIVO","ND","2018-09-01","Hombre","PRIMARIA","CORDOBA","LORICA","Colombia","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","19","19142","NO","ACTIVO","ND","2015-07-01","Hombre","TRANSICION","CAUCA","CALOTO","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05591","NO","ACTIVO","ND","2014-08-01","Mujer","ND","ANTIOQUIA","PUERTO TRIUNFO","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","63","63001","ND","ACTIVO","ND","2014-07-01","Mujer","ND","QUINDIO","ARMENIA","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","05","05360","NO","ACTIVO","ND","2015-07-01","Mujer","ND","ANTIOQUIA","ITAGUI","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05360","NO","ACTIVO","ND","2015-07-01","Mujer","ND","ANTIOQUIA","ITAGUI","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05360","NO","ACTIVO","ND","2015-07-01","Mujer","ND","ANTIOQUIA","ITAGUI","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","52","52411","NO","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","LINARES","ND","ND","EDUCACIÓN SECUNDARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"ND","08","08001","ND","ACTIVO","ND","2012-10-01","Mujer","ND","ATLANTICO","BARRANQUILLA","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","05","05756","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SONSON","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","13","13244","ND","ACTIVO","ND","2017-01-01","Hombre","ND","BOLIVAR","EL CARMEN DE BOLIVAR","Colombia","MONETARIO","NUTRICIÓN","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","18","18247","NO","ACTIVO","ND","2016-12-01","Mujer","ND","CAQUETA","EL DONCELLO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05790","NO","ACTIVO","ND","2018-09-01","Hombre","ND","ANTIOQUIA","TARAZA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"SI","50","50711","NO","ACTIVO","ND","2015-09-01","Mujer","ND","META","VISTAHERMOSA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","NO","1"
"NO","54","54128","NO","ACTIVO","ND","2017-07-01","Hombre","ND","NORTE DE SANTANDER","CACHIRA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05585","NO","NO ACTIVO","ND","2012-11-01","Hombre","ND","ANTIOQUIA","PUERTO NARE","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","50-65","NO","1"
"NO","52","52835","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-10-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05659","NO","ACTIVO","ND","2017-12-01","Mujer","TRANSICION","ANTIOQUIA","SAN JUAN DE URABA","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","3"
"ND","05","05490","NO","ACTIVO","ND","2013-09-01","Hombre","ND","ANTIOQUIA","NECOCLI","ND","ND","ND","No Definido","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"SI","50","50287","NO","ACTIVO","ND","2015-09-01","Mujer","ND","META","FUENTE DE ORO","ND","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
