"c_digo_sigep","nombre","nit","orden","nivel","clasificaci_n_org_nica","sector","naturaleza_jur_dica","tipo_de_vinculaci_n","divipola_municipio","municipio","divipola_departamento","departamento","direcci_n","email","tel_fono","pagina_web","a_o_reporte_aspa","mes_reporte_aspa","iniciativa","producto_1","url_1","descripci_n_1","insumos_1","producto_2","url_2","descripci_n_2","insumos_2"
"5203","MINISTERIO DE COMERCIO, INDUSTRIA Y TURISMO","830115297-6","Nacional","Central","Ejecutiva","Comercio, Industria y Turismo","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","Calle 28 No. 13A - 15","info@mincit.gov.co","6067676 - 4199450","http://www.mincit.gov.co/","2020","4","Datos Abiertos","Estadisticas Departamentales MINCIT","http://www.citur.gov.co/estadisticas/departamental","Estadisticas Departamentales MINCIT","https://www.datos.gov.co/Comercio-Industria-y-Turismo/Pasajeros-Aereos-Nacionales/idmw-pexi",,,,
"0016","MINISTERIO DE CULTURA","830034348","Nacional","Central","Ejecutiva","Cultura","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","Carrera 8 No. 8 - 43","prensamincultura@mincultura.gov.co","3424100","http://www.mincultura.gov.co/","2019","9","Datos Abiertos","Sistema Nacional de Información Cultural","http://www.sinic.gov.co/SINIC/FuncionesPublicasSIPA/Entidades/PaginaEntidades.aspx?AREID_SIPA=13&AREID=2&SUBID=20&SECID=107&SERID=70","El Sistema Nacional de Cultura  - SNCu - es el conjunto de instancias, espacios de participación y procesos de desarrollo institucional, planificación, financiación, formación, e información articulados entre sí, que posibilitan el desarrollo cultural y el acceso de la comunidad a los bienes y servicios culturales de acuerdo a los principios de descentralización, diversidad, participación y autonomía. En este módulo podrá consultar información relacionada con el SNCu en sus tres componentes: las Instancias, Espacios de Participación y Procesos de desarrollo y fortalecimiento institucional, de planificación de financiación, para los tres niveles de la administración. Encontrará información conceptual y un servicio de directorio que le permitirá consultar de manera fácil y rápida, temas propios de la organización general del sector y la participación comunitaria, determinantes en la articulación del sistema y su operatividad en todas las regiones del país.","https://www.datos.gov.co/Cultura/Activos-Informaci-n-Ministerio-de-Cultura/twn6-25p8","Datos maestros","ND","Proyecto para la unificación de bases de datos y estructura de los datos maestros utilizando una arquitectura de Bus de Servicios para la unificación de las solicitudes de los usuarios",
"0005","MINISTERIO DE DEFENSA NACIONAL","899999003","Nacional","Central","Ejecutiva","Defensa","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","Carrera 54 No. 26 - 25 CAN","usuarios@mindefensa.gov.co","3150111","http://www.mindefensa.gov.co/","2020","7","Datos Abiertos","Trámites en Línea","https://play.google.com/store/apps/details?id=com.indenova.esigna.mobile.sede.mdn","La Sede Electrónica del Ministerio de Defensa Nacional, establece un nuevo canal para la atención de las necesidades de información, trámites electrónicos y seguimiento de documentos a través de dispositivos móviles.","https://www.datos.gov.co/Seguridad-y-Defensa/Escuelas-de-Formaci-n-Militar-y-Policial/4ppk-ii2q",,,,
"0011","MINISTERIO DE EDUCACIÓN NACIONAL","899999001","Nacional","Central","Ejecutiva","Educación","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","Calle 43 No. 57 - 14","atencionalciudadano@mineducacion.gov.co","2222800","http://www.mineducacion.gov.co/","2020","6","Datos Abiertos","Estadistica Sectoriales","http://bi.mineducacion.gov.co:8380/eportal/web/planeacion-basica","Estadistica Sectoriales planeación básica de educación","ND",,,,
"0004","MINISTERIO DE HACIENDA Y CRÉDITO PÚBLICO","899999090-2","Nacional","Central","Ejecutiva","Hacienda y Crédito Público","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","Carrera 8 No. 6C - 38","atencioncliente@minhacienda.gov.co","3811700 - 6021270","http://www.minhacienda.gov.co/","2019","6","Datos Abiertos","Portal de transparencia económica -por cuánto y a quién se contrató-","http://www.pte.gov.co/WebsitePTE/AQuienSeContrataBeneficiarioSector","Es un portal a traves del cual se puede consultar la información de ingresos, gastos y contrataciones de la Nación. Su componente de: Por cuánto y a quién se contrató, permite que la ciudadanía pueda buscar la información de los compromisos (valor contrato/ valor pagado) de un beneficiario para la presente vigencia.","https://www.datos.gov.co/Econom-a-y-Finanzas/Ejecuci-n-comparada-de-Gastos-del-Presupuesto-Gene/r7pp-8p9p",,,,
"8005","MINISTERIO DE JUSTICIA Y DEL DERECHO","900457461-9","Nacional","Central","Ejecutiva","Justicia y del Derecho","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","Carrera 9 No. 12C - 10 -","servicioalcliente@minjusticia.gov.co","(+57)(1) 444 31 00","http://www.minjusticia.gov.co/","2018","9","Datos Abiertos","App movil legalapp","https://play.google.com/store/apps/details?id=co.gov.minjusticia","LegalApp es una herramienta electrónica para todos los ciudadanos que necesiten conocer cómo adelantar un trámite o hacer uso de algún servicio relacionado con la Justicia.

Digitando palabras claves, esta herramienta orienta a las personas sobre qué hacer, la autoridad o institución a la cual puede acudir y la ubicación exacta en su municipio.","https://www.datos.gov.co/Justicia-y-Derecho/Directorio-de-Instituciones-publicados-en-Legal-Ap/h4mu-984r","Observatorio Unificado de Justicia","ND","Como parte del PETI de la DTGIJ del MJD, se definió la iniciativa de mejora y optimización del funcionamiento de los observatorios de la entidad. Esto se logrará modificando la arquitectura tecnológica de las soluciones actuales, así como, el ""User Experience"" de la solución. Se actulizarán a herramientas de vanguardia, aspectos como: Diseño de Data Warehouse, Servicios, Procedimientos, Parametrizaciones, Inteligencia de Negocios, Visores Geoespaciales, Seguridad Informática, entre otros. Como resultado, se podrá contar con un control efectivo en materia estadística, un incremento en la efectividad de los procesos, la optimización de la clidad de los datos y análisis comparativos de resultados.","https://www.datos.gov.co/d/xnz4-7yyn"
"0009","MINISTERIO DE MINAS Y ENERGÍA","899999022-1","Nacional","Central","Ejecutiva","Minas y Energía","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","Calle 43 No. 57 - 31 CAN Horario de Atencion de 7:00am A 4:00pm","menergia@minminas.gov.co","2200300","https://www.minenergia.gov.co/","2019","8","Datos Abiertos","Geovisor - Información del Territorio","http://geovisor.minenergia.gov.co/ideme/view/","Implementación del Sistema de Información Geográfica integrado para facilitar la ejecución de los procesos de gestión geoespacial, que cubra las actividades requeridas en la planeación, producción, mantenimiento, actualización, disposición y reutilización de recursos y componentes geográficos, además de dar claridad y soporte a los lineamientos relacionados con información en el Marco de Referencia que habilita el Gobierno Digital del MinTIC.","No",,,,
"0002","MINISTERIO DE RELACIONES EXTERIORES","899999042-9","Nacional","Central","Ejecutiva","Relaciones Exteriores","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","Calle 10 No.5-51 - Palacio de San Carlos","judicial@cancilleria.gov.co","3814000","http://www.cancilleria.gov.co/","2020","7","Datos Abiertos","Misiones de Colombia en el exterior","https://tramites.cancilleria.gov.co/ApostillaLegalizacion/directorio/misionesExterior.aspx","Misiones de Colombia en el exterior","https://www.datos.gov.co/Funci-n-p-blica/Misiones-de-Colombia-en-el-Exterior/wzsg-eyfa","Colombianos registrados en el exterior","https://www.cancilleria.gov.co/en/newsroom/news/sabia-65-ciento-colombianos-registrados-exterior-residen-solo-tres-paises-venezuela","Colombianos registrados en el exterior","https://www.datos.gov.co/Estad-sticas-Nacionales/Colombianos-registrados-en-el-exterior/7mxs-w7tj"
"8006","MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL","830115226-3","Nacional","Central","Ejecutiva","Salud y Protección Social","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","Carrera 13 No 32 - 76","notificacionesjudiciales@minsalud.gov.co","3305000","http://www.minsalud.gov.co/","2019","2","Datos Abiertos","POS Populi","https://play.google.com/store/apps/details?id=com.minsalud.pospopuli","Solución móvil del Ministerio de Salud que consume datos abiertos y se mejoró y actualizó en marzo de 2019. Esta herramienta le permite a todos los usuarios afiliados al SGSSS consultar los procedimientos, servicios y medicamentos que tienen derecho en el plan de beneficios en salud con cargo a la UPC (PBSUPC) de una manera ágil, sencilla y dinámica., Permite al ciudadano acceder a un sistema de búsqueda en el que podrá consultar los contenidos del plan de beneficios en salud con cargo a la UPC al que tienen derecho los colombianos residentes en el territorio nacional. Puede acceder a todo tipo de información relacionada con el PBSUPC resolver sus inquietudes y necesidades de manera inmediata","ND","Capacidad instalada para la prestación de servicios de salud","https://minsalud.maps.arcgis.com/apps/opsdashboard/index.html#/1de89936b24449edb77e162d485ed5d9","Capacidad instalada para la prestación de servicios de salud","ND"
"0012","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","899999053-1","Nacional","Central","Ejecutiva","Tecnologías de la Información y las Comunicaciones","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","Edificio Murillo Toro Carreras 7 y 8 entre calles 12 a y 13","infor@mintic.gov.co","3443460; 3442281; 3442347","http://www.mintic.gov.co/","2019","1","Datos Abiertos","Plan de integración GOV.CO","https://www.datos.gov.co/dataset/Plan-de-Integraci-n/x33q-mn74","Uso de datos Ministerio TIC. Para dar seguimiento a la Estrategia Nacional de Integración Digital, el Ministerio TIC creó  una herramienta para que las entidades diligenciaran de manera unificada y fácil su plan de integración. La gestión de estos datos está siendo  utilizada para construir el plan de integración nacional.,","https://www.datos.gov.co/dataset/Plan-de-Integraci-n/x33q-mn74","DATOS CON PROPOSITO - Modelo de Transparencia","https://herramientas.datos.gov.co/es/transparencia","En los siguientes gráficas podrá encontrar información asociada a los procesos de Contratación Pública, mostrando de una manera sencilla, información de interés para todos los ciudadanos. En esta sección podrá encontrar información asociada al valor de contratos por departamento, tipos de contratos otorgados y el tipo de contratación. Las visualizaciones hechas en esta página son realizadas a partir del conjunto de datos abiertos del SECOP Integrado, que contienen toda la información de los procesos de compra pública que han finalizado con un contrato.","https://www.datos.gov.co/Gastos-Gubernamentales/SECOP-Integrado/rpmr-utcd"
"0013","MINISTERIO DE TRANSPORTE","899999055-4","Nacional","Central","Ejecutiva","Transporte","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","Avenida el Dorado C.A.N.","webmaster@mintransporte.gov.co","3240800","https://www.mintransporte.gov.co/","2018","1","Datos Abiertos","Nomada","https://play.google.com/store/apps/details?id=com.ddsas.nomada","Guías informativas y navegación asistida con la recopilación de los principales destinos de turismo, ocio y entretenimiento para poder planificar itinerarios de forma más eficiente a partir de datos abiertos.","ND",,,,
"8004","MINISTERIO DE VIVIENDA, CIUDAD Y TERRITORIO",,"Nacional","Central","Ejecutiva","Vivienda Ciudad y Territorio","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","Calle 18 No. 7-59","correspondencia@minvivienda.gov.co","332 3434 - 01 8000 952 525","http://www.minvivienda.gov.co/","2021","5","Datos Abiertos","Inventario de Comunidades y Sistemas de Agua y Saneamiento Rural","https://app.powerbi.com/view?r=eyJrIjoiNjAzZDJhOTktZGJmNy00MGQ4LTg4MTYtOWE5NjZjNTA2OGQxIiwidCI6IjU5Zjg1NTcyLTI4NjctNDQ4MC1iMTExLWZjNDczMzA5ZjliMyIsImMiOjR9","ND","https://www.datos.gov.co/Vivienda-Ciudad-y-Territorio/Proyectos-Priorizados-Y-Viabilizados-de-Agua/4xft-ng7z",,,,
"8038","MINISTERIO DEL DEPORTE","899999306-8","Nacional","Central","Ejecutiva","Del Deporte, la Recreación, la Actividad Física y el Aprovechamiento del Tiempo Libre","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","AVENIDA 68 # 55 - 65","contacto@mindeporte.gov.co","4377030","https://www.mindeporte.gov.co/","0","0","ND","ND",,"ND","ND",,,,
"8008","MINISTERIO DEL INTERIOR","830114475-6","Nacional","Central","Ejecutiva","Interior","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","Calle 12 B 8 - 46","servicioalciudadano@mininterior.gov.co notificacionesjudiciales@mininterior.gov.co","2427400","http://www.mininterior.gov.co","2018","10","Datos Abiertos","Lenguas colombianas","https://ccomunidadesindige.wixsite.com/datosindigenas/historia","Sitio web Lenguas colombianas","https://www.datos.gov.co/Cultura/Mapa-Sonoro-Lenguas-Nativas-de-Colombia/734h-gxtn",,,,
"8007","MINISTERIO DEL TRABAJO",,"Nacional","Central","Ejecutiva","Trabajo","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","Carrera 14 No. 99-33 pisos 6, 7, 10, 11, 12 y 13",,"4893900 - 018000513100","http://www.mintrabajo.gov.co/","2020","7","Datos Abiertos","SEMAFORO DEL MERCADO LABORAL","http://filco.mintrabajo.gov.co/FILCO/faces/estadisticas.jsf","Tablero de visualización y estadisticas sobre el mercado laboral en colombia","http://filco.mintrabajo.gov.co/FILCO/faces/datosAbiertos.jsf",,,,
"8019","PARQUES NACIONALES NATURALES DE COLOMBIA","830016624-7","Nacional","Central","Ejecutiva","Ambiente y Desarrollo Sostenible","Unidad Administrativa Especial sin Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 74 Nro. 11-81","atencion.usuario@parquesnacionales.gov.co","3532400 ext 3011 o 3012","http://www.parquesnacionales.gov.co","2022","3","ND","Mapa de visualización de Parques Naturales Regionales y Zonas con Función amortiguadora PNR","https://www.datos.gov.co/Ambiente-y-Desarrollo-Sostenible/Parques-Naturales-Regionales-y-Zonas-con-funci-n-a/cz69-iy5r","Mapa de visualización de Parques Naturales Regionales y Zonas con Función amortiguadora PNR","https://www.datos.gov.co/Ambiente-y-Desarrollo-Sostenible/Parques-Naturales-Regionales-y-Zonas-con-funci-n-a/cz69-iy5r","Mapa de la calidad del aire (COPORNOR)","https://www.datos.gov.co/Ambiente-y-Desarrollo-Sostenible/Calidad-del-Aire/ncd5-m83m","Mapa de la calidad del aire (COPORNOR)",
"6468","POSITIVA COMPAÑÍA DE SEGUROS S.A.","860011153-6","Nacional","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Sociedad de Economía Mixta","Vinculación","1","BOGOTÁ","11","Bogotá D.C","Autopista Norte (Kra 45) No. 94-72","servicioalcliente@positiva.gov.co","3307000","http://www.positiva.gov.co/","0","0","ND","ND",,"ND","ND",,,,
"0289","SANATORIO DE AGUA DE DIOS, EMPRESA SOCIAL DEL ESTADO","890680014-9","Nacional","Descentralizado","Ejecutiva","Salud y Protección Social","Empresas Sociales del Estado","Adscripción","1","AGUA DE DIOS","25","Cundinamarca","Carrera 11 N° 21-108","gerencia@sanatorioaguadedios.gov.co","(091) 834 3203","http://www.sanatorioaguadedios.gov.co/","0","0","ND","ND",,"ND","ND",,,,
"0290","SANATORIO DE CONTRATACIÓN, EMPRESA SOCIAL DEL ESTADO","890205335-2","Nacional","Descentralizado","Ejecutiva","Salud y Protección Social","Empresas Sociales del Estado","Adscripción","211","CONTRATACIÓN","68","Santander","Calle 3 No. 2 - 72","siau@sanatoriocontratacion.gov.co","(097) 7171365","http://www.sanatoriocontratacion.gov.co/","0","0","ND","ND",,"ND","ND",,,,
"5292","SERVICIO AÉREO A TERRITORIOS NACIONALES S.A.","899999143-4","Nacional","Descentralizado","Ejecutiva","Defensa","Sociedad de Economía Mixta","Vinculación","1","BOGOTÁ","11","Bogotá D.C","Avenida El Dorado No. 103-08 Entrada 1 Interior 11","atencionalusuario@satena.com","4238530","http://www.satena.com/","0","0","ND","ND",,"ND","ND",,,,
"5249","SERVICIO GEOLÓGICO COLOMBIANO","899999294-8","Nacional","Descentralizado","Ejecutiva","Minas y Energía","Instituto Científico y Tecnológico","Adscripción","1","BOGOTÁ","11","Bogotá D.C","DIAGONAL 53 No 34 - 53","cliente@sgc.gov.co","2200200","http://www.sgc.gov.co","2020","9","Datos Abiertos","https://miig.sgc.gov.co/Paginas/advanced.aspx","Herramienta que integra por medio de metadatos el contenido misional disponible en el Servicio Geológico Colombiano, esto es la información almacenada en el SIG, contenidos documentales, tipo Web y otros sistemas misionales. Esta herramienta pone a disposición de todos los grupos de interés (academia, investigación, industria minera e hidrocarburifera, sector minas y energía, entre otros), la información geocientífica y técnica generada por el SGC.","https://www.datos.gov.co/d/kmxi-akd9","ND","ND","ND",,
"0347","SERVICIO NACIONAL DE APRENDIZAJE","899999034-1","Nacional","Descentralizado","Ejecutiva","Trabajo","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 57 No. 8-69","grupoadmondocumentos@sena.edu.co","5461500 - 018000 910270","http://www.sena.edu.co","2021","3","Datos Abiertos","Tablero de Visualización SENA","El tablero de control que hace uso de los cuatro (4) conjuntos de datos publicados en el portal de datos abiertos del estado colombiano se encuentra en el siguiente link:

https://bit.ly/31PhjuD","Los conjuntos de datos que fueron usados para este reto se relacionan a continuación con su respectivo link:

•	Total nacional de inscritos agencia pública de empleo 
https://bit.ly/3dTCq3I
•	Georreferenciación centros de aprendizaje SENA 
https://bit.ly/37Ed2xP
•	Programación específica de cursos PE04 
https://bit.ly/3mfaxWw
•	Mesas sectoriales del SENA 
https://bit.ly/37CbUKT

Se realizó un tablero de control usando los datos publicados en los conjuntos de datos mencionados anteriormente, el cual se puede encontrar en el siguiente link: https://bit.ly/31PhjuD

Se usó la API Socrata para publicar el conjunto de datos denominado: “Georreferenciación centros de aprendizaje”, el cual contiene la georreferenciación.
Igualmente, se  usó la API Socrata para la actualización de los siguientes conjuntos de datos: 
•	Total nacional de inscritos Agencia Pública de Empleo
•	Programación específica de cursos largos, especiales y eventos por regional y centro","•	Total nacional de inscritos agencia pública de empleo 
https://bit.ly/3dTCq3I
•	Georreferenciación centros de aprendizaje SENA 
https://bit.ly/37Ed2xP
•	Programación específica de cursos PE04 
https://bit.ly/3mfaxWw
•	Mesas sectoriales del SENA 
https://bit.ly/37CbUKT",,,,
"6363","SERVICIOS POSTALES NACIONALES S.A.","900062917-9","Nacional","Descentralizado","Ejecutiva","Tecnologías de la Información y las Comunicaciones","Sociedades Públicas por Acciones","Vinculación","1","BOGOTÁ","11","Bogotá D.C","DIAGONAL 25 G No. 95A - 55","servicioalcliente@4-72.com.co","4199299","http://www.4-72.com.co","0","0","ND","ND",,"ND","ND",,,,
"7342","SOCIEDAD DE ACTIVOS ESPECIALES S.A.S.","900265408-3","Nacional","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Especial","Vinculación","1","BOGOTÁ","11","Bogotá D.C","Carrera 17 No 93 A - 41 Piso 2","saesas@saesas.com.co","5938792","http://www.saesas.com.co","0","0","ND","ND",,"ND","ND",,,,
"8047","SOCIEDAD FIDUCIARIA DE DESARROLLO AGROPECUARIO S.A.","80015998-0","Nacional","Descentralizado","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Sociedad de Economía Mixta","Vinculación","1","BOGOTÁ","11","Bogotá D.C","Calle 16 No 6 - 66 Pisos 26, 28 y 29","Servicioalcliente@fiduagraria.gov.co marthaj.guerrero@fiduagraria.gov.co","5606100","http://www.fiduagraria.gov.co","0","0","ND","ND",,"ND","ND",,,,
"5288","SOCIEDAD HOTELERA TEQUENDAMA S.A.","860006543-5","Nacional","Descentralizado","Ejecutiva","Defensa","Sociedad de Economía Mixta","Vinculación","1","BOGOTÁ","11","Bogotá D.C","Carrera 10 N° 26 - 21","info@sht.com.co","382 0300","http://www.sht.com.co","0","0","ND","ND",,"ND","ND",,,,
"6342","SOCIEDAD RADIO TELEVISIÓN NACIONAL DE COLOMBIA","900002583-6","Nacional","Descentralizado","Ejecutiva","Tecnologías de la Información y las Comunicaciones","Sociedad de Economía Mixta","Vinculación","1","BOGOTÁ","11","Bogotá D.C","Avenida El Dorado Carrera 45 No 26-33","gestionhumana@rtvc.gov.co","2200700","http://www.sistemasenalcolombia.gov.co","2021","4","Datos Abiertos","Indicador Sintético de Inclusión Financiera","https://herramientas.datos.gov.co/es/content/indicador-sint%C3%A9tico-de-inclusi%C3%B3n-financiera","El presente informe resume las principales variables de interés para la inclusión financiera del país a diferentes niveles de agregación: nacional, departamental, municipal y por entidad. Asimismo, se calculan indicadores para cada una de estas variables teniendo en cuenta la población adulta y el área en km2 de cada departamento y municipio. El propósito es identificar la concentración por cada 100.000 adultos y por cada 1.000 km2, permitiendo al usuario visualizar en los diferentes mapas como varían los indicadores tanto a nivel departamental como municipal.","•	DANE - Densidad de Población https://www.datos.gov.co/Mapas-Nacionales/Densidad-de-Poblaci-n-Municipios-y-reas-no-municip/6iay-2puz
•	Superintendencia Financiera - Inclusión Financiera  https://www.datos.gov.co/Econom-a-y-Finanzas/Inclusi-n-Financiera/ptgf-ywrb
•	Superintendencia Financiera - Captaciones y colocaciones por municipio  https://www.datos.gov.co/Econom-a-y-Finanzas/Captaciones-y-Colocaciones-por-Municipio-Bancos/79zc-bdwj
•	Superintendencia Financiera - Transacciones a través de los canales de distribución https://www.datos.gov.co/Econom-a-y-Finanzas/Transacciones-a-trav-s-de-los-canales-de-distribuc/bn4c-kptq",,,,
"0031","SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO","800176089-2","Nacional","Descentralizado","Ejecutiva","Comercio, Industria y Turismo","Superintendencia con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 13 No. 27 - 00 Pisos 3, 4, 5 y 10","info@sic.gov.co","587 00 00","www.sic.gov.co/","2018","1","Datos Abiertos","SIC PQRSF Móvil","https://play.google.com/store/apps/details?id=sic.servicioslinea.SICpqrsfmovil","Aplicación diseñada para allegar a la Entidad peticiones, quejas, reclamos, sugerencias y felicitaciones relacionadas con las funciones, trámites y servicios asignados a la Superintendencia de Industria y Comercio - SIC.","ND",,,,
"5251","SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA","830053043-5","Nacional","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Superintendencia con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 7 Numero. 31-10","atencionalciudadano@supersolidaria.gov.co","7560557","http://www.supersolidaria.gov.co/","2022","5","Datos Abiertos","Estadísticas geográficas de entidades vigiladas","http://www.supersolidaria.gov.co/es/entidades-vigiladas/estadisticas-geograficas","Estadísticas geográficas de entidades vigiladas","http://www.supersolidaria.gov.co/es/entidades-vigiladas/entidades-vigiladas-que-reportan-informacion-por-ano",,,,
"0027","SUPERINTENDENCIA DE NOTARIADO Y REGISTRO","899999007-0","Nacional","Descentralizado","Ejecutiva","Justicia y del Derecho","Superintendencia con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 26 No. 13-49 Interior 201","oficinaatencionalciudadano@supernotariado.gov.co","328 2121","https://www.supernotariado.gov.co/portalsnr/","0","0","ND","ND",,"ND","ND",,,,
"0033","SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS","800250984","Nacional","Descentralizado","Ejecutiva","Planeación","Superintendencia con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 17 No. 3 - 40","sspd@superservicios.gov.co","6913005","http://www.sui.gov.co","2020","9","Datos Abiertos","Indicadores sobre el servicio, reportes comerciales, financieros, administrativos y técnico operativos","http://www.sui.gov.co/web/acueductoa","Indicadores sobre el servicio, reportes comerciales, financieros, administrativos y técnico operativos , acceso a la bodega de datos e información sobre la cadena de valor del servicio de Acueducto","ND",,,,
"0030","SUPERINTENDENCIA DE SOCIEDADES","899999086-2","Nacional","Descentralizado","Ejecutiva","Comercio, Industria y Turismo","Superintendencia con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Avenida El Dorado No. 51- 80","webmaster@supersociedades.gov.co","2201000","http://www.supersociedades.gov.co","2020","10","Datos Abiertos","Datalake","ND","Identificación de los datos estructurados y no estructurados claves de negocio, creación de procesos de extracción, cargue y transformación de datos a un lago en nube pública, y sincronización constante que permita alimentar las diferentes aplicaciones que se desarrollan a través del Acuerdo Marco de Precios de Nube Pública III y cuyo fin es mejorar los procesos de la Entidad. Adicionalmente, la data está disponible para la creación de reportes y tableros de control con herramientas de analítica avanzada que permitan realizar la exploración y explotación de los datos, generación de cifras, estadísticas, tendencias y otros usos que determine la entidad. Se migraron alrededor de 6TB de información clave de negocio, se realización pruebas de carga y configuraciones con los más altos estándares de seguridad para asegurar la privacidad y correcta consulta de los datos por los sistemas de información.","https://www.datos.gov.co/admin/assets?q=superintendencia%20de%20sociedades&tab=allAssets","Sistema Integrado de Información Societaria (SIIS)","https://siis.ia.supersociedades.gov.co/","Sistema que emplea la infomación del Datalake, con el fin de presentar a los ciudadanos la información financiera y contable reportada por las sociedades supervisadas, de una manera amigable, intuitiva y a alta velocidad. Permite realizar varios filtros, información por sector, por código CIIU, por sociedad, entre otros y realizar comparaciones en línea. Así mismo, presenta el informe de las 1000 empresas más grandes del país y permite la descarga de reportes agregados de información financiera, útil para el sector académico, gremios, investigadores y todos nuestros grupos de interés. A su vez, integra un mapa interactivo de Colombia con información de indicadores por departamento - región con indicadores económicos generales, que facilita el análisis e interpretación de la situación económica de nuestras vigiladas.",
"0034","SUPERINTENDENCIA DE TRANSPORTE","800170433-6","Nacional","Central","Ejecutiva","Transporte","Superintendencia sin Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 63 No 9A-45 piso 2 y 3","atencionciudadano@supertransporte.gov.co","3526700","http://www.supertransporte.gov.co","2021","9","Datos Abiertos","Operación en las terminales de transporte terrestre de pasajeros habilitadas y/o homologadas del país","https://plc.mintransporte.gov.co/Estad%C3%ADsticas/Pasajeros-Modo-terrestre/Operaci%C3%B3n-en-las-terminales-de-transporte","El tablero cuenta con tres páginas donde se detalla el movimiento de pasajeros y despacho de vehículos desde las Terminales, caracterizados por atributos como tipo de despacho, Terminal de origen despacho, municipio de origen de la ruta, municipio de destino de la ruta, clase de vehículo, hora de despacho, estimación de la ocupación de los vehículos, entre otros con la comparación respecto al mismo periodo del año inmediatamente anterior al escogido en el filtro por el usuario. Consulte el Manual de Usuario.

Descargue base de datos

Fuente de información: 49 infraestructuras de Terminales terrestres de pasajeros habilitadas por el Ministerio de transporte, quienes transmiten la información de despachos y pasajeros vía web service o el aplicativo web ""Fuentes Externas"" a la Superintendencia de Transporte.","https://www.datos.gov.co/Transporte/Operaci-n-de-pasajeros-y-despacho-de-veh-culos-en-/eh75-8ah6",,,,
"5259","SUPERINTENDENCIA DE VIGILANCIA Y SEGURIDAD PRIVADA","800217123-2","Nacional","Descentralizado","Ejecutiva","Defensa","Superintendencia con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 10 No. 26-71 Int. 106 Pisos 2, 3 y 4","mtroncoso@supervigilancia.gov.co","3274000","http://www.supervigilancia.gov.co","2022","6","Datos Abiertos","Personal Operativo Acreditado - Supervigilancia","https://app.powerbi.com/view?r=eyJrIjoiY2NjODdmYmYtMTdhZi00ZTA5LTg2NzctZTA2MDQ3M2MxMDVlIiwidCI6IjEwN2FiOGI4LTIyN2MtNGM4ZC1iOGEzLTM3NGNmM2M3OGI4ZiIsImMiOjR9","Personal Operativo Acreditado - Supervigilancia","https://datos.gov.co/browse?Informaci%C3%B3n-de-la-Entidad_Nombre-de-la-Entidad=Superintendencia+de+Vigilancia+y+Seguridad+Privada&q=superintendencia+de+vigilancia&sortBy=relevance",,,,
"0028","SUPERINTENDENCIA DEL SUBSIDIO FAMILIAR","860503600-9","Nacional","Descentralizado","Ejecutiva","Trabajo","Superintendencia con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 45A No. 9-46","contactenos@ssf.gov.co","3487800","http://www.ssf.gov.co","0","0","ND","ND",,"ND","ND",,,,
