"tipo_de_visa","actividad_de_la_visa","pa_s_de_nacimiento","sexo","edad","tiene_hijos","nivel_acad_mico","area_conocimiento","subarea_conocimiento","ciudad_de_domicilio_en","actividad_en_colombia","ocupaci_n_en_colombia","sector_de_actividad_en","tiene_familiares_residentes","a_o_expedicion","mes_expedicion","numero"
"VISAS RESIDENTE","RE","VENEZUELA","M","13","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","M","14","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2014","1","1"
"VISAS RESIDENTE","RE","VENEZUELA","M","14","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","MENOR DE EDAD","NO INDICA","SI","2014","1","1"
"VISAS MIGRANTE","SOCIO/PROPIETARIO","VENEZUELA","M","27","NO","SIN PROFESI�N","NINGUNA","NINGUNA","MEDELLIN","NO INDICA","NO REGISTRA","SERVICIOS","NO","2022","5","1"
"VISAS MIGRANTE","EJERCER PROFESI�N O ACTIVIDAD INDEPENDIENTE","VENEZUELA","M","34","NO","POSTGRADO - MAESTRIA","CIENCIAS DE LA SALUD","ODONTOLOG�A","BOGOT� DC","NO INDICA","ODONTOLOGO REHABILITADOR ORAL","SERVICIOS","SI","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","M","15","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2014","4","1"
"VISAS RESIDENTE","RE","VENEZUELA","M","15","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2014","10","1"
"VISAS RESIDENTE","RE","VENEZUELA","M","15","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","3","1"
"VISAS RESIDENTE","RE","VENEZUELA","M","15","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","PEREIRA","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","9","1"
"VISAS RESIDENTE","RE","VENEZUELA","M","16","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","NO","2014","2","1"
"VISAS RESIDENTE","RE","VENEZUELA","M","16","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2014","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","M","16","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2014","7","2"
"VISAS RESIDENTE","RE","VENEZUELA","M","16","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2014","2","1"
"VISAS RESIDENTE","RE","VENEZUELA","M","16","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CHIA","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","M","16","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","MEDELLIN","NO INDICA","ESTUDIANTE","NO INDICA","SI","2014","9","1"
"TRASPASOS","TRASPASO DE VISA","VENEZUELA","M","44","SI","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","MEDELLIN","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","NO","2022","5","1"
"VISAS VISITANTE","PARTICIPANTE EN EVENTO","VENEZUELA","M","42","NO","SIN PROFESI�N","NINGUNA","NINGUNA","ENVIGADO","NO INDICA","ARTISTA","NO INDICA","NO","2022","5","2"
"VISAS VISITANTE","PRESTADOR DE SERVICIOS TEMPORALES","VENEZUELA","M","74","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A QU�MICA Y AFINES","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","4","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","M","18","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","NO","2013","9","1"
"VISAS RESIDENTE","RE","VENEZUELA","M","18","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2013","12","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","M","40","SI","PREGRADO - TECNOL�GICO","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","BELLO","TRABAJO","NO REGISTRA","CONSTRUCCI�N","SI","2022","6","1"
"VISAS RESIDENTE","RE","VENEZUELA","M","18","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CUCUTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","2","1"
"VISAS MIGRANTE","SOCIO/PROPIETARIO","VENEZUELA","F","49","SI","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"VISAS VISITANTE","TRIPULANTE DE EMBARCACI�N O EN PLATAFORMA COSTERA AFUERA","VENEZUELA","M","42","NO","SIN PROFESI�N","NINGUNA","NINGUNA","TUMACO","NO INDICA","TRIPULANTE EMBARCACI�N PESQUERA","NO INDICA","NO","2022","5","2"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","36","NO","PREGRADO - T�CNICO PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A INDUSTRIAL Y AFINES","ACACIAS","NO INDICA","OPERADORES DE INSTALACIONES- DE MAQUINAS Y ENSAMBLADORES","INDUSTRIAL","NO","2022","5","1"
"TEMPORAL","TP-3","VENEZUELA","F","17","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BUCARAMANGA","NO INDICA","NO REGISTRA","NO INDICA","NO","2013","10","1"
"VISAS VISITANTE","TRAMITES ADMINISTRATIVOS/JUDICIALES","VENEZUELA","F","31","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","CALI","PROCESOS JUDICIALES O ADMINISTRATIVOS","NO REGISTRA","NO INDICA","NO","2022","5","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","M","28","SI","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA","TRABAJO","NO REGISTRA","NO INDICA","NO","2022","5","1"
"TEMPORAL","TP-3","VENEZUELA","F","18","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BARRANQUILLA","NO INDICA","ESTUDIANTE","NO INDICA","NO","2014","10","1"
"TEMPORAL","TP-3","VENEZUELA","F","18","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2013","9","1"
"TEMPORAL","TP-3","VENEZUELA","F","18","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2013","12","1"
"TEMPORAL","TP-3","VENEZUELA","F","18","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CUCUTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","5","1"
"TEMPORAL","TP-3","VENEZUELA","F","18","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","GACHETA","NO INDICA","ESTUDIANTE COLEGIO","NO INDICA","SI","2013","12","1"
"TEMPORAL","TP-3","VENEZUELA","F","18","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","VILLA ROSARIO","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","3","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","F","33","SI","PREGRADO - PROFESIONAL","CIENCIAS DE LA EDUCACI�N","EDUCACI�N","BOGOTA D.C.","TRABAJO","NO REGISTRA","SERVICIOS","SI","2022","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","32","SI","PREGRADO - PROFESIONAL","COCINA Y CULINARIA","COCINA Y CULINARIA","BOGOTA D.C.","TRABAJO","NO REGISTRA","SERVICIOS","SI","2022","5","1"
"VISAS MIGRANTE","REFUGIADO","VENEZUELA","F","10","NO","SIN PROFESI�N","NINGUNA","NINGUNA","PASTO","HOGAR","NO REGISTRA","NO INDICA","NO","2022","5","1"
"VISAS MIGRANTE","SOCIO/PROPIETARIO","VENEZUELA","M","49","NO","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","BOGOTA D.C.","NO INDICA","NO REGISTRA","CONSTRUCCI�N","SI","2022","5","1"
"TEMPORAL","TP-3","VENEZUELA","F","19","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","VILLA DEL ROSARIO","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","10","1"
"TEMPORAL","TP-3","VENEZUELA","F","19","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","VILLA ROSARIO","NO INDICA","NO REGISTRA","NO INDICA","NO","2013","11","1"
"TEMPORAL","TP-3","VENEZUELA","F","19","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","BOGOTA","NO INDICA","ESTUDIANTE PREGRADO","NO INDICA","NO","2017","8","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","42","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EL�CTRICA Y AFINES","MEDELLIN","TRABAJO","NO REGISTRA","INDUSTRIAL","NO","2022","5","1"
"TEMPORAL","TP-3","VENEZUELA","F","19","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","OTROS ESTUDIOS EN CIENCIAS SOCIALES Y HUMANAS","CAJICA","NO INDICA","ESTUDIANTE PREGRADO","NO INDICA","SI","2016","8","1"
"TRASPASOS","TRASPASO DE VISA","VENEZUELA","M","4","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA D.C.","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","34","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A INDUSTRIAL Y AFINES","BOGOTA D.C.","TRABAJO","NO REGISTRA","FINANCIERO","SI","2022","5","1"
"VISAS VISITANTE","TRIPULANTE DE EMBARCACI�N O EN PLATAFORMA COSTERA AFUERA","VENEZUELA","M","55","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BAHIA SOLANO (MUTIS)","NO INDICA","TRIPULANTE EMBARCACI�N PESQUERA","NO INDICA","NO","2022","5","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","M","34","SI","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","BOGOTA D.C.","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","NO INDICA","SI","2022","5","1"
"TEMPORAL","TP-3","VENEZUELA","F","20","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CUCUTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","1","2"
"TEMPORAL","TP-3","VENEZUELA","F","20","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CUCUTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","6","2"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","52","SI","PREGRADO - TECNOL�GICO","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","SI","2022","5","1"
"VISAS VISITANTE","PARTICIPANTE EN EVENTO","VENEZUELA","M","34","NO","PREGRADO - T�CNICO PROFESIONAL","BELLAS ARTES","M�SICA","BOGOTA","NO INDICA","ARTISTA","NO INDICA","NO","2022","5","1"
"TEMPORAL","TP-3","VENEZUELA","F","20","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CUCUTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","1","1"
"TEMPORAL","TP-3","VENEZUELA","F","20","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","VILLA ROSARIO","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","1","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","35","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA D.C.","NO INDICA","PROFESIONALES UNIVERSITARIOS- CIENT�FICOS E INTELECTUALES","COMUNICACIONES","SI","2022","6","1"
"TEMPORAL","TP-3","VENEZUELA","F","21","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BARRANQUILLA","NO INDICA","ESTUDIANTE","NO INDICA","NO","2014","8","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","34","NO","PREGRADO - T�CNICO PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A MEC�NICA Y AFINES","RIO NEGRO","NO INDICA","OPERADORES DE INSTALACIONES- DE MAQUINAS Y ENSAMBLADORES","SERVICIOS","NO","2022","5","1"
"TEMPORAL","TP-3","VENEZUELA","F","21","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BARRANQUILLA BETANIA","NO INDICA","ESTUDIANTE","NO INDICA","NO","2014","8","1"
"TEMPORAL","TP-3","VENEZUELA","F","21","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","BACHILLER","NO INDICA","NO","2014","1","1"
"VISAS MIGRANTE","REFUGIADO","VENEZUELA","M","33","NO","PREGRADO - TECNOL�GICO","BELLAS ARTES","DISE�O","CAJICA","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","SERVICIOS","NO","2022","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","69","SI","PREGRADO - T�CNICO PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","BOGOTA D.C.","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"TEMPORAL","TP-3","VENEZUELA","F","21","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","NO","2014","8","1"
"TEMPORAL","TP-3","VENEZUELA","F","21","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2013","8","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","M","5","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2022","5","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","M","53","SI","SIN PROFESI�N","NINGUNA","NINGUNA","CUCUTA","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","NO INDICA","NO","2022","5","1"
"TEMPORAL","TP-3","VENEZUELA","F","21","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CUCUTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","8","1"
"TEMPORAL","TP-3","VENEZUELA","F","21","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CUCUTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","11","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","30","NO","PREGRADO - T�CNICO PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EL�CTRICA Y AFINES","CARTAGENA","NO INDICA","PROFESIONALES UNIVERSITARIOS- CIENT�FICOS E INTELECTUALES","INDUSTRIAL","NO","2022","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","39","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","MEDELLIN","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","NO","2022","5","1"
"TEMPORAL","TP-3","VENEZUELA","F","21","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","PAMPLONA","NO INDICA","NO REGISTRA","NO INDICA","NO","2013","8","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","65","SI","PREGRADO - PROFESIONAL","AGRONOM�A- VETERINARIA Y ZOOTECNIA","AGRONOM�A","BOGOT� DC","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","SERVICIOS","SI","2022","5","1"
"VISAS VISITANTE","PARTICIPANTE EN EVENTO","VENEZUELA","M","48","NO","SIN PROFESI�N","NINGUNA","NINGUNA","ENVIGADO","NO INDICA","ARTISTA","NO INDICA","NO","2022","5","1"
"VISAS VISITANTE","TRIPULANTE DE EMBARCACI�N O EN PLATAFORMA COSTERA AFUERA","VENEZUELA","M","35","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BAHIA SOLANO (MUTIS)","NO INDICA","TRIPULANTE EMBARCACI�N PESQUERA","NO INDICA","NO","2022","5","2"
"TEMPORAL","TP-3","VENEZUELA","F","21","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","VALLEDUPAR","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","7","1"
"TEMPORAL","TP-3","VENEZUELA","F","21","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","VILLA ROSARIO","NO INDICA","NO REGISTRA","NO INDICA","NO","2013","12","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","37","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA D.C.","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","SERVICIOS","SI","2022","5","1"
"TEMPORAL","TP-3","VENEZUELA","F","21","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","VILLA ROSARIO","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","4","1"
"VISAS VISITANTE","PARTICIPANTE EN EVENTO","VENEZUELA","M","43","NO","PREGRADO - T�CNICO PROFESIONAL","BELLAS ARTES","M�SICA","BOGOTA","NO INDICA","ARTISTA","NO INDICA","NO","2022","5","1"
"TEMPORAL","TP-3","VENEZUELA","F","21","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","OTRO PROGRAMA DE SALUD","POPAYAN","NO INDICA","ESTUDIANTE","NO INDICA","SI","2014","2","1"
"VISAS VISITANTE","PARTICIPANTE EN EVENTO","VENEZUELA","M","40","NO","PREGRADO - T�CNICO PROFESIONAL","BELLAS ARTES","M�SICA","BOGOTA","NO INDICA","ARTISTA","NO INDICA","NO","2022","5","1"
"TEMPORAL","TP-3","VENEZUELA","F","21","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","OTRO PROGRAMA DE SALUD","POPAYAN","NO INDICA","ESTUDIANTE PREGRADO","NO INDICA","SI","2017","1","1"
"TEMPORAL","TP-3","VENEZUELA","F","21","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","CUNDINAMARCA","NO INDICA","ESTUDIANTE PREGRADO","NO INDICA","NO","2014","12","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","M","24","NO","SIN PROFESI�N","NINGUNA","NINGUNA","MEDELLIN","ESTUDIOS","NO REGISTRA","NO INDICA","NO","2022","5","1"
"TRASPASOS","TRASPASO DE VISA","VENEZUELA","F","85","NO","SIN PROFESI�N","NINGUNA","NINGUNA","CALI","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"TEMPORAL","TP-7","VENEZUELA","M","23","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CHIA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2013","10","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","27","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","PERIODISMO- COMUNICACI�N SOCIAL Y AFINES","BOGOTA D.C.","TRABAJO","NO REGISTRA","COMUNICACIONES","SI","2022","5","1"
"TEMPORAL","TP-7","VENEZUELA","M","24","NO","PREGRADO - PROFESIONAL","BELLAS ARTES","PUBLICIDAD Y AFINES","LA CALERA","NO INDICA","SOCIO PROPIETARIO DE SOCIEDAD","SERVICIOS","SI","2017","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","28","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","BOGOTA D.C.","NO INDICA","PROFESIONALES UNIVERSITARIOS- CIENT�FICOS E INTELECTUALES","SERVICIOS","NO","2022","5","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","M","28","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BARRANQUILLA","TRABAJO","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","30","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA D.C.","TRABAJO","NO REGISTRA","COMUNICACIONES","SI","2022","5","1"
"VISAS MIGRANTE","SOCIO/PROPIETARIO","VENEZUELA","M","14","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2022","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","30","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","NO","2022","5","1"
"TEMPORAL","TP-7","VENEZUELA","M","25","NO","POSTGRADO - DOCTORADO","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","NO INDICA","SOCIO PROPIETARIO DE SOCIEDAD","SERVICIOS","NO","2016","9","1"
"TEMPORAL","TP-7","VENEZUELA","M","25","NO","POSTGRADO - DOCTORADO","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","NO INDICA","SOCIO PROPIETARIO DE SOCIEDAD","SERVICIOS","NO","2017","9","1"
"VISAS MIGRANTE","PADRE O HIJO DE NACIONAL POR ADOPCI�N","VENEZUELA","F","65","SI","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","COLOMBIA","F","33","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA EDUCACI�N","EDUCACI�N","BOGOTA","HOGAR","NO REGISTRA","NO INDICA","NO","2022","5","1"
"TEMPORAL","TP-7","VENEZUELA","M","26","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","BOGOTA","NO INDICA","OFICIOS O ACTIVIDADES INDEPENDIENTES","SERVICIOS","NO","2016","5","1"
"TEMPORAL","TP-7","VENEZUELA","M","26","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","BOGOTA","NO INDICA","SOCIO PROPIETARIO DE SOCIEDAD","SERVICIOS","NO","2016","7","1"
"TEMPORAL","TP-7","VENEZUELA","M","26","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","BOGOTA","NO INDICA","SOCIO PROPIETARIO DE SOCIEDAD","SERVICIOS","SI","2016","7","1"
"TEMPORAL","TP-7","VENEZUELA","M","27","NO","POSTGRADO - MAESTRIA","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","NO INDICA","SOCIO PROPIETARIO DE SOCIEDAD","SERVICIOS","NO","2016","10","1"
"TEMPORAL","TP-7","VENEZUELA","M","27","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","BOGOTA","NO INDICA","SOCIO PROPIETARIO DE SOCIEDAD","SERVICIOS","NO","2016","9","1"
"TEMPORAL","TP-7","VENEZUELA","M","27","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","NO INDICA","SOCIO PROPIETARIO DE SOCIEDAD","SERVICIOS","NO","2016","9","1"
"TEMPORAL","TP-7","VENEZUELA","M","28","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2013","11","1"
"TEMPORAL","TP-7","VENEZUELA","M","28","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","FLORIDABLANCA","NO INDICA","ADMINISTRADOR DE EMPRESAS","NO INDICA","NO","2014","3","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","32","NO","PREGRADO - T�CNICO PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A DE PETR�LEOS","BOGOTA D.C.","NO INDICA","OPERADORES DE INSTALACIONES- DE MAQUINAS Y ENSAMBLADORES","INDUSTRIAL","NO","2022","5","1"
"VISAS VISITANTE","PARTICIPANTE EN EVENTO","VENEZUELA","M","44","NO","PREGRADO - T�CNICO PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA","NO INDICA","PERSONAL LOGISTICO","NO INDICA","NO","2022","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","42","SI","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA","NO INDICA","HOGAR","NO INDICA","NO","2022","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","36","NO","POSTGRADO - MAESTRIA","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A ELECTR�NICA- TELECOMUNICACIONES Y AFINES","BOGOTA D.C.","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","NO","2022","5","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","F","25","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","ARAUCA","HOGAR","NO REGISTRA","NO INDICA","NO","2022","6","1"
