"c_digo_sigep","nombre_entidad","nit","orden","suborden","nivel","clasificaci_n_org_nica","sector","naturaleza_jur_dica","tipo_de_vinculaci_n","divipola_municipio","municipio","divipola_departamento","departamento","direcci_n","fax","email","tel_fono_entidad","pagina_web","estado","anio_reporte_aspa","mes_reporte_aspa","nombre_s_de_software_libre","descripcion_uso_software","nombre_del_contacto","correo_electronico_del","tel_fono_del_contacto"
"8007","MINISTERIO DEL TRABAJO",,"Nacional","No Aplica","Central","Ejecutiva","Trabajo","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Carrera 14 No. 99-33 pisos 6, 7, 10, 11, 12 y 13","4893100",,"4893900 - 018000513100","http://www.mintrabajo.gov.co/","Activa","2021","6","XROAD","Utilizado por la Confederación Nacional del Trabajadores, entidad creada mediante Acta de Constitución I-001 del 25 de febrero 2009 expedida por el
Ministerio del Trabajo","Murphy Horta","Murphy.horta.c@gmail.com",
"8019","PARQUES NACIONALES NATURALES DE COLOMBIA","830016624-7","Nacional","No Aplica","Central","Ejecutiva","Ambiente y Desarrollo Sostenible","Unidad Administrativa Especial sin Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 74 Nro. 11-81","(57 1) 353 2400 Ext 228","atencion.usuario@parquesnacionales.gov.co","3532400 ext 3011 o 3012","http://www.parquesnacionales.gov.co","Activa","2022","7","Orfeo","Gestión documental","Juan Carlos Roncancio","juan.roncancio@parquesnacionales.gov.co","3532400 ext 3011 o 3012"
"6468","POSITIVA COMPAÑÍA DE SEGUROS S.A.","860011153-6","Nacional","No Aplica","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Autopista Norte (Kra 45) No. 94-72","6502151","servicioalcliente@positiva.gov.co","3307000","http://www.positiva.gov.co/","Activa","0","0",,,,,
"0289","SANATORIO DE AGUA DE DIOS, EMPRESA SOCIAL DEL ESTADO","890680014-9","Nacional","No Aplica","Descentralizado","Ejecutiva","Salud y Protección Social","Empresas Sociales del Estado","Adscripción","001","AGUA DE DIOS","25","Cundinamarca","Carrera 11 N° 21-108","(091) 834 2677","gerencia@sanatorioaguadedios.gov.co","(091) 834 3203","http://www.sanatorioaguadedios.gov.co/","Activa","2022","3","Linux, apache php mysql, Elastic, personal backup, anydesk, winrar, 7zip, cleaner, Ultra VNC, Joomla, Panasea.","Los usamos sobre el software panasea, para la parte de historia clinica y hospitalaria. Otros para el sistema de telefonía, para hacer los backup de los equipos, comprimir archivos","Cesar gonzalez Humberto Acosta","cgonzalez@sanatorioaguadedios.com","3102942232 3214792821"
"0290","SANATORIO DE CONTRATACIÓN, EMPRESA SOCIAL DEL ESTADO","890205335-2","Nacional","No Aplica","Descentralizado","Ejecutiva","Salud y Protección Social","Empresas Sociales del Estado","Adscripción","211","CONTRATACIÓN","68","Santander","Calle 3 No. 2 - 72","(097) 7171200","siau@sanatoriocontratacion.gov.co","(097) 7171365","http://www.sanatoriocontratacion.gov.co/","Activa","2022","3","MySQL Workbench","Bases de datos del hospital","PEDRO CASTAÑO TRESPALACIOS","estadistica@sanatoriocontratacion.gov.co","(097) 7171365"
"5292","SERVICIO AÉREO A TERRITORIOS NACIONALES S.A.","899999143-4","Nacional","No Aplica","Descentralizado","Ejecutiva","Defensa","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Avenida El Dorado No. 103-08 Entrada 1 Interior 11","4138178","atencionalusuario@satena.com","4238530","http://www.satena.com/","Activa","0","0",,,,,
"5249","SERVICIO GEOLÓGICO COLOMBIANO","899999294-8","Nacional","No Aplica","Descentralizado","Ejecutiva","Minas y Energía","Instituto Científico y Tecnológico","Adscripción","001","BOGOTÁ","11","Bogotá D.C","DIAGONAL 53 No 34 - 53","2220797","cliente@sgc.gov.co","2200200","http://www.sgc.gov.co","Activa","2022","6","Lenguaje R
Python
MySQL Workbench
XROAD","Software indispensable instalado en forma predeterminada en muchas distribuciones Linux. Es utilizado por otros programas y software base del sistema operativo, comenzando por el gestor de paquetes yum, o por la herramienta de seguridad nmap, o por el software de monitoreo munin-node, etcétera.","Paola Valero Pinzón","pvalero@sgc.gov.co","321 7402752"
"0347","SERVICIO NACIONAL DE APRENDIZAJE","899999034-1","Nacional","No Aplica","Descentralizado","Ejecutiva","Trabajo","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 57 No. 8-69","5461551","grupoadmondocumentos@sena.edu.co","5461500 - 018000 910270","http://www.sena.edu.co","Activa","2020","3","Open Refine","Pantallazo de instalación y uso de Open Refine en Reto de Máxima Velocidad 2019.","Carlos Sanabria","csanabriab@sena.edu.co","3103179231"
"6363","SERVICIOS POSTALES NACIONALES S.A.","900062917-9","Nacional","No Aplica","Descentralizado","Ejecutiva","Tecnologías de la Información y las Comunicaciones","Sociedades Públicas por Acciones","Vinculación","001","BOGOTÁ","11","Bogotá D.C","DIAGONAL 25 G No. 95A - 55","4722000","servicioalcliente@4-72.com.co","4199299","http://www.4-72.com.co","Activa","0","0",,,,,
"7342","SOCIEDAD DE ACTIVOS ESPECIALES S.A.S.","900265408-3","Nacional","No Aplica","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Especial","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Carrera 17 No 93 A - 41 Piso 2","6354564","saesas@saesas.com.co","5938792","http://www.saesas.com.co","Activa","0","0",,,,,
"8047","SOCIEDAD FIDUCIARIA DE DESARROLLO AGROPECUARIO S.A.","800159998-0","Nacional","No Aplica","Descentralizado","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Calle 16 No 6 - 66 Pisos 26, 28 y 29","5616080","Servicioalcliente@fiduagraria.gov.co marthaj.guerrero@fiduagraria.gov.co","5606100","http://www.fiduagraria.gov.co","Activa","0","0",,,,,
"5288","SOCIEDAD HOTELERA TEQUENDAMA S.A.","860006543-5","Nacional","No Aplica","Descentralizado","Ejecutiva","Defensa","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Carrera 10 N° 26 - 21","282 2860","info@sht.com.co","382 0300","http://www.sht.com.co","Activa","0","0",,,,,
"6342","SOCIEDAD RADIO TELEVISIÓN NACIONAL DE COLOMBIA","900002583-6","Nacional","No Aplica","Descentralizado","Ejecutiva","Tecnologías de la Información y las Comunicaciones","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Avenida El Dorado Carrera 45 No 26-33","2200700 Ext.230.","gestionhumana@rtvc.gov.co","2200700","http://www.sistemasenalcolombia.gov.co","Activa","2019","5","Open Refine, Zabbix, Orfeo, 7ZIP, Koha, Mozilla, LogAnalyzer, Drupal, Jenkins, Composer, PHP, Apache, MySQL, React JS, React Native y Kaltura.","Pantallazo de instalación y uso de Open Refine en Reto de Máxima Velocidad 2019.

Se identifica el uso del software libre a través del Reto Turbo Booster No.6 de Máxima Velocidad 2020.","Norberto Bello Melo
Laura Marcela Perdomo Fonseca","nbello@rtvc.gov.co
lperdomo@rtvc.gov.co","314-4594433
3192474132"
"0031","SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO","800176089-2","Nacional","No Aplica","Descentralizado","Ejecutiva","Comercio, Industria y Turismo","Superintendencia con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 13 No. 27 - 00 Pisos 3, 4, 5 y 10","587 02 84","info@sic.gov.co","587 00 00","www.sic.gov.co/","Activa","2019","10","Open Refine","Pantallazo de instalación y uso de Open Refine en Reto de Máxima Velocidad 2019.","Ricardo Alvarado Sánchez","c.ralvarado@sic.gov.co","3102737282"
"5251","SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA","830053043-5","Nacional","No Aplica","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Superintendencia con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 7 N° 31 - 10 Pisos 11,15 y 16",,"atencionalciudadano@supersolidaria.gov.co","7560557","http://www.supersolidaria.gov.co/","Activa","2020","10","Mesa de Servicio OsTicket, Calidad de Datos Open Refine, Administración de Telefonía Elastix, Control de Equipos ITop, Monitoreo de equipos críticos NAGIOS, Capacitación y Encuestas virtuales Moodle, Seguridad en contraseñas TeamPass, Utilidad Pagina Web Drupal, Sistema Operativo Obuntu.","Se identifica el uso del software libre a través del Reto Turbo Booster No.6 de Máxima Velocidad 2020.","Cesar Augusto Macias Mesa","cmacias@supersolidaria.gov.co","3165320876"
"0027","SUPERINTENDENCIA DE NOTARIADO Y REGISTRO","899999007-0","Nacional","No Aplica","Descentralizado","Ejecutiva","Justicia y del Derecho","Superintendencia con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 26 No. 13-49 Interior 201","091-3282121","oficinaatencionalciudadano@supernotariado.gov.co","328 2121","https://www.supernotariado.gov.co/portalsnr/","Activa","2019","5","Java Development Kit","https://www.ucnc.com.co/sitio/","Elba Lucía Corredor","elba.corredor@supernotariado.gov.co","3282121 ext. 204, 205 y 210"
"0033","SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS","800250984","Nacional","No Aplica","Descentralizado","Ejecutiva","Planeación","Superintendencia con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 17 No. 3 - 40","6913142","sspd@superservicios.gov.co","6913005","http://www.sui.gov.co","Activa","2019","10","Orfeo Libre","https://orfeo.superservicios.gov.co/Orfeo/login.seam","Oficina de Informática","sspd@superservicios.gov.co","6913005 ext 2901"
"0030","SUPERINTENDENCIA DE SOCIEDADES","899999086-2","Nacional","No Aplica","Descentralizado","Ejecutiva","Comercio, Industria y Turismo","Superintendencia con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Avenida El Dorado No. 51- 80","3245000","webmaster@supersociedades.gov.co","2201000","http://www.supersociedades.gov.co","Activa","2022","1","Lenguaje R","Análisis de datos

Para cálculos estadísticos y econométricos

Generación de estadísticas y reportes","Liliana Coronado Otálora

David Gómez Bolívar

Martha Liliana Mendoza Martínez

María Teresa Camacho Ríos","lcoronado@supersociedades.gov.co

dgomez@supersociedades.gov.co

marthamm@supersociedades.gov.co

mariateresac@supersociedades.gov.co","3108871690


3013816553"
"0034","SUPERINTENDENCIA DE TRANSPORTE","800170433-6","Nacional","No Aplica","Central","Ejecutiva","Transporte","Superintendencia sin Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 63 No 9A-45 piso 2 y 3","3526700 extensión 254","atencionciudadano@supertransporte.gov.co","3526700","http://www.supertransporte.gov.co","Activa","2020","10","GLPI, Moodle, OCS inventory, ORFEO, PENTAHO, Wordpress.","Se identifica el uso del software libre a través del Reto Turbo Booster No.6 de Máxima Velocidad 2020.","Claudia Niño","claudianino@supertransporte.gov.co","3043820135"
"5259","SUPERINTENDENCIA DE VIGILANCIA Y SEGURIDAD PRIVADA","800217123-2","Nacional","No Aplica","Descentralizado","Ejecutiva","Defensa","Superintendencia con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 10 No. 26-71 Int. 106 Pisos 2, 3 y 4","3274022 / 3274017","mtroncoso@supervigilancia.gov.co","3274000","http://www.supervigilancia.gov.co","Activa","2021","3","OpenRefine","Entidades del Grupo 1 apoyadas en 2020 por la UT de acompañamiento de la DGD para el uso de software libre.","Oscar Enrique Rojas Sanchez","oerojas@supervigilancia.gov.co","3078038"
"0028","SUPERINTENDENCIA DEL SUBSIDIO FAMILIAR","860503600-9","Nacional","No Aplica","Descentralizado","Ejecutiva","Trabajo","Superintendencia con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 45A No. 9-46","3487804","contactenos@ssf.gov.co","3487800","http://www.ssf.gov.co","Activa","2022","1","GLPI","Herramienta de Gestión de Incidentes","Clara Inés Martínez Bornacelly","cmartinezb@ssf.gov.co","3046126376"
"6344","SUPERINTENDENCIA FINANCIERA DE COLOMBIA","890999057-6","Nacional","No Aplica","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Superintendencia con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 7ª No. 4 - 49","3507999","super@superfinanciera.gov.co","5940200","http://www.superfinanciera.gov.co","Activa","2020","10","Angular, Arelle, Elasticsearch, Nodejs, Spring.","Se identifica el uso del software libre a través del Reto Turbo Booster No.6 de Máxima Velocidad 2020.","Gabriel José Angulo Anaya","gjangulo@superfinanciera.gov.co","5715940200"
"0029","SUPERINTENDENCIA NACIONAL DE SALUD","860.062.187-4","Nacional","No Aplica","Descentralizado","Ejecutiva","Salud y Protección Social","Superintendencia con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 68A N°. 24B - 10, Torre 3, Piso 4, 9 y 10 Edificio Plaza Claro, Bogotá D.C","(57) (1) 4817000 opción 4",,"(1) 7442000","https://www.supersalud.gov.co","Activa","2019","5","Open Refine","Pantallazo de instalación y uso de Open Refine en Reto de Máxima Velocidad 2019.","German Cortes Lasso","german.cortes@supersalud.gov.co","3125193841"
"6158","TELECAFE LTDA.","890807724","Nacional","No Aplica","Descentralizado","Ejecutiva","No Aplica","Sociedad de Economía Mixta","Vinculación","001","MANIZALES","17","Caldas","Carrera 19A # 43 - 02 Sacatín Contiguo a la Universidad Autónoma Manizales C.",,"gerencia@telecafe.tv","8727100","http://www.nodisponible.com.co","Activa","2022","5","Python
MySQL Workbench","Servidor LIVEU, se usa para la transmision de video.","Yeison David Castaño Aguirre","sistemas@telecafe.tv","8717200"
"8065","UNIDAD ADMINISTRATIVA ESPECIAL BIBLIOTECA NACIONAL",,"Nacional","No Aplica","Central","Ejecutiva","Salud y Protección Social","Unidad Administrativa Especial sin Personería Jurídica","Regional/Dependencia","001","BOGOTÁ","11","Bogotá D.C","Cl 24 N 5 60",,"rnbp@bibliotecanacional.gov.co","5713816464","http://www.bibliotecanacional.gov.co/es-co","Activa","0","0",,,,,
"0897","UNIDAD ADMINISTRATIVA ESPECIAL CONTADURÍA GENERAL DE LA NACIÓN","830025406","Nacional","No Aplica","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 95 No. 15 - 56",,"contactenos@contaduria.gov.co","4926400","http://www.contaduria.gov.co","Activa","2022","2","Pentaho Kettle, Tortoise SVN
Redmine, Jenkins, Nexus, 
SonarQube, Squirrel Sql, Eclipse
Eclipse neon, Visual Studio Code, 
DBeaver Community Edition, 
Postgresql, Report-designer Pentaho, 
PgAdmin 4, Filezilla, Putty, 
Android Studio","Para hacer extracción, transformación y cargue de información de bases de datos.","Gustavo Adolfo González Escobar","ggonzalez@contaduria.gov.co","PBX. (+571) 4926400 Ext. 115"
"5937","UNIDAD ADMINISTRATIVA ESPECIAL DE AERONÁUTICA CIVIL","899999059-3","Nacional","No Aplica","Descentralizado","Ejecutiva","Transporte","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Av. El Dorado 103-15 Nuevo Edificio Aerocivil","4138586","webmaster@aerocivil.gov.co","425 1000","http://www.aerocivil.gov.co","Activa","0","0",,,,,
"8062","UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE RESTITUCIÓN DE TIERRAS DESPOJADAS",,"Nacional","No Aplica","Descentralizado","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Avenida Calle 26 # 85B-09 pisos 3 y 5",,,"3770300","http://www.restituciondetierras.gov.co","Activa","2019","9","Moodle, GLPI, Lime survey, Geoserver, Jboss","Encuesta diagnóstico de uso de software libre","Andrés Albarracín","henry.albarracin@restituciondetierras.gov.co","3115525200"
"8002","UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN PENSIONAL Y CONTRIBUCIONES PARAFISCALES DE LA PROTECCIÓN SOCIAL","900373913-4","Nacional","No Aplica","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 19 A No. 78 - 80 Piso 5°","4863399 - 4237300","contactenos@ugpp.gov.co","4237300","http://www.ugpp.gov.co/","Activa","0","0",,,,,
"0032","UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS","899999050-8","Nacional","No Aplica","Descentralizado","Ejecutiva","Trabajo","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 10 No. 15-22","3275248","atencionalciudadano@orgsolidarias.gov.co","3275252","http://www.orgsolidarias.gov.co/","Activa","2022","1","Php, Mysql, PhpmyAdmin, Apache y sistema operativo Ubuntu","Análisis de datos y reportes","Laura Lizeth Malaver Botia","lmalaver @uaeos.gov.co","3144274868"
"8112","UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO","900678508-4","Nacional","No Aplica","Descentralizado","Ejecutiva","Trabajo","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 69 No. 25 B - 44 Piso 3","7560009","angelica.hernandez@serviciodeempleo.gov.co","7560009","http://unidad.serviciodeempleo.gov.co/","Activa","0","0",,,,,
"0870","UNIDAD ADMINISTRATIVA ESPECIAL DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES","800197268","Nacional","No Aplica","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 8 No. 6 - 64 Edificio San Agustín","3337841",,"6079999","http://www.dian.gov.co","Activa","2022","2","Xroad","Interoperabilidad","Maribel Cecilia Avila Saenz","mavilas@dian.gov.co","3007609504"
"8045","UNIDAD ADMINISTRATIVA ESPECIAL FONDO NACIONAL DE ESTUPEFACIENTES",,"Nacional","No Aplica","Central","Ejecutiva","Salud y Protección Social","Unidad Administrativa Especial con Personería Jurídica","Regional/Dependencia","001","BOGOTÁ","11","Bogotá D.C","VACIA",,,"000",,"Activa","0","0",,,,,
"0401","UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL DE CONTADORES","900180739-1","Nacional","No Aplica","Descentralizado","Ejecutiva","Comercio, Industria y Turismo","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 96 No. 9A-21","091-6444450","info@jcc.gov.co","6444450","http://www.jcc.gov.co","Activa","2022","3","MySQL Workbench","Se usa para manejar la base de datos del software Timon, entregado por MINTIC","Andrés Felipe Arévalo","arquitecto.ti@jcc.gov.co","3005676691"
"8021","UNIDAD ADMINISTRATIVA ESPECIAL MIGRACIÓN COLOMBIA","900477235-6","Nacional","No Aplica","Descentralizado","Ejecutiva","Relaciones Exteriores","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Av. El Dorado No. 59 - 51, Edificio Argos, Torre 3, Piso 4",,"maria.castiblanco@migracioncolombia.gov.co","(571) 5111150","http://www.migracioncolombia.gov.co","Activa","0","0",,,,,
"8064","UNIDAD ADMINISTRATIVA ESPECIAL MUSEO NACIONAL",,"Nacional","No Aplica","Central","Ejecutiva",,"Unidad Administrativa Especial sin Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 7 No 28-66","381 64 90",,"381 64 70","http://www.museonacional.gov.co","Activa","0","0",,,,,
"8041","UNIDAD ADMINISTRATIVA ESPECIAL PARA LA ATENCIÓN Y REPARACIÓN INTEGRAL A LAS VÍCTIMAS","900490473-6","Nacional","No Aplica","Descentralizado","Ejecutiva","Inclusión Social y Reconciliación","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","CALLE16 N° 6-66 Edificio Avianca Sede Principal",,"soportetomaenlinea@unidadvictimas.gov.co","7965150","http://www.unidadvictimas.gov.co","Activa","2022","6","Datasync, XROAD, Python","Entidades del Grupo 1 apoyadas en 2020 por la UT de acompañamiento de la DGD para el uso de software libre.","Robert Perera Pino
Roberto Martinez Guzmán
Honofre Celis Hernandez
Sandra Del Pilar Ramirez Barrios","datos.abiertos@unidadvictimas.gov.co
robert.perera@unidadvictimas.gov.co
Roberto.Martinez@unidadvictimas.gov.co
Honofre.Celis@unidadvictimas.gov.co
sandra.ramirez@unidadvictimas.gov.co","7965150"
"5252","UNIDAD DE INFORMACIÓN Y ANÁLISIS FINANCIERO","830068074-9","Nacional","No Aplica","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 7 No. 31-10 piso 6 Torre Bancolombia","323 4970","soporte@uiaf.gov.co","288 5222","http://www.uiaf.gov.co/","Activa","0","0",,,,,
"4252","UNIDAD DE PLANEACION DE INFRAESTRUCTURA DE TRANSPORTE",,"Nacional","No Aplica","Descentralizado","Ejecutiva","Transporte","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","VACIA",,,"000",,"Activa","2022","4","Lenguaje R, Python
PostSQL","Analisis y visualización de Datos","Yolanda B Caballero P","ybcaballero@upit.gov.co","(1) 3240800"
"0880","UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA","830000282-1","Nacional","No Aplica","Descentralizado","Ejecutiva","Minas y Energía","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 26 N° 69D 91 Piso 9","2959870","contacto@upme.gov.co","2220601","http://www.upme.gov.co","Activa","2020","6","Orfeo Libre","https://orfeo.upme.gov.co/login.php","Juan Carlos Arce","juan.arce@upme.gov.co","2220601 ext. 130"
"8027","UNIDAD DE PLANIFICACIÓN DE TIERRAS RURALES, ADECUACIÓN DE TIERRAS Y USOS AGROPECUARIOS","900.479.658-7","Nacional","No Aplica","Central","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Unidad Administrativa Especial sin Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 28 No 13 - 22 Torre C Piso 3",,"talento_humano@upra.gov.co","5529820","http://www.upra.gov.co","Activa","2019","6","Open Refine","https://drive.google.com/open?id=1wCt4looixJFuRgSdENiRd1m6XlfUH8_A

https://drive.google.com/file/d/1B8lJg77VoK9vOsj2IIloC02QsCZ2j6Xs/view","Karen Ariza Peña – Yadira Rodríguez Sabogal","karen.ariza@upra.gov.co – yadira.rodriguez@upra.gov.co","3004278369 - 3183083955"
"8034","UNIDAD DE PROYECCIÓN NORMATIVA Y ESTUDIOS DE REGULACIÓN FINANCIERA",,"Nacional","No Aplica","Central","Ejecutiva","Hacienda y Crédito Público","Unidad Administrativa Especial sin Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","VACIA",,,"000",,"Activa","0","0",,,,,
"8029","UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS","900523392-1","Nacional","No Aplica","Descentralizado","Ejecutiva","Justicia y del Derecho","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 97A No. 9A 34","(57) 6014891","aciudadano@uspec.gov.co planeacion@uspec.gov.co","(57) 4864130","http://www.uspec.gov.co/","Activa","2019","12","Open Refine","https://drive.google.com/file/d/13K3lEw3KyIeTioekQaqEFbiwz_c6bSAq/view","Olga Milena Arias Aguirre","olga.arias@uspec.gov.co","3158529010"
"8022","UNIDAD NACIONAL DE PROTECCIÓN","900475780-1","Nacional","No Aplica","Descentralizado","Ejecutiva","Interior","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 63 # 14-97 Sede Central","(571) 4 26 98 00 - 018000 118 228","atencionalusuario@unp.gov.co notificacionesjudiciales@unp.gov.co noti.judiciales@unp.gov.co","(571) 4 26 98 00 - 018000 118 228","http://www.unp.gov.co/","Activa","0","0",,,,,
"8028","UNIDAD NACIONAL PARA LA GESTIÓN DEL RIESGO DE DESASTRES","900478966-6","Nacional","No Aplica","Descentralizado","Ejecutiva","Presidencia de la República","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","CALLE 26 No. 92-32 Edificio GOLD 4 PISO 2",,"fanny.torres@gestiondelriesgo.gov.co ginna.suarez@gestiondelriesgo.gov.co","5529696","http://www.ungrd.gov.co","Activa","0","0",,,,,
"8450","UNIVERSIDAD AUTÓNOMA INDÍGENA INTERCULTURAL DEL CONSEJO REGIONAL INDÍGENA DEL CAUCA","817.002.466","Nacional","No Aplica","No Aplica","Ejecutiva","Educación","Institución Universitaria","No Aplica","001","POPAYÁN","19","Cauca","CALLE 78N - CARRERA 19A","3234667139","uaiincric@uaiinpebi-cric.edu.co","3234667139","https://uaiinpebi-cric.edu.co/","Activa","0","0",,,,,
