"tipo_documento","numero_documento","raz_n_social","pa_s","departamento_estado","ciudad","direcci_n","tel_fono","p_gina_web","correo_electr_nico","fuente_origen_del_dato","enlace_origen_del_dato","presta_de_tercero","portal_transaccional","nombre_de_la_prueba","descripci_n","documento_de_referencia","m_todo","fecha_de_actualizaci_n_de","acreditaci_n_vigente","equipos","tiempo_de_duraci_n_de_la"
"Escritura Pública","12178","Laboratorios Roy H. Anderson S.A. de C.V.","México","No Reporta","Celaya","Calle Norte 11 Mza 1 Lote 1 SN Planta Baja Cd. Industrial Celaya Gto CP 38010","+524616118107","http://laboratoriosanderson.com/","rgutierrez@laboratoriosanderson.com","No Aplica","No Aplica","No Aplica","No Aplica","Methamidophos","Se emplea un solvente que sea afín al ingrediente activo para disolver la muestra y mediante cromatografía de líquidos de alta resolución (HPLC), se lleva a cabo una separación de los distintos componentes por interacciones fisicoquímicas, permitiendo la cuantificación del I.A. usando un estándar como material de referencia.","No Aplica","CIPAC 333 HANDBOOK E","2022/08/19 00:07:17.000","1","No Aplica","2"
"nit","860001942-8","Bayer S.A","Colombia","Bogotá D.C.","Bogotá D.C.","Avenida 9  # 57  52","3185358936","No Reporta","carlosaurel.patino@bayer.com","No Aplica","No Aplica","No Aplica","No Aplica","Determinaciòn de Ingredientes activos Trifloxystrobin + Tebuconazole en mezcla analizados simultáneamente en una sola corrida en formulaciones de plaguicidas","Separaciòn y cuantificación de Trifloxystrobin + Tebuconazole por cromatografía de gases(CG) detector FID y estándar interno, en materia prima y formulaciones de plaguicidas","No Aplica","AM000203MF","2022/08/19 00:07:17.000","0","No Aplica","2"
"nit","830016868-7","Agroavicola Sanmarino S.A.","Colombia","Bogotá D.C.","Bogotá D.C.","Kilómetro 11  #    RectaPalmira Cali","3907809","www.sanmarino.com.co","contacto@sanmarino.com.co","No Aplica","No Aplica","No Aplica","No Aplica","Recuento de Mohos y Levaduras","Análisis en el cual se realiza el recuento de mohos y levaduras en placas Compac Dry YM (AOAC 100401). Estas placas están pre esterilizadas y contienen medio de cultivo, antibióticos para inhibir el crecimiento bacteriano y un gelificante soluble en frio. El medio se rehidrata inoculando 1mL de muestra diluida en el centro del medio autodifusible, permitiendo que la solución se difunda por acción capilar. Después de la incubación, se realiza el recuento de las colonias obtenidas y el resultado se expresa en UCF/g o mL.","No Aplica","FDA-BAM Cap.18","2022/08/19 00:07:17.000","0","No Aplica","120"
"nit","830052939-4","Agrilab Laboratorios SAS","Colombia","Bogotá D.C.","Bogotá D.C.","Calle 79 B # 70 - 16","5717454697","https://agrilab.com.co/","subgerencia@agrilab.com.co","No Aplica","No Aplica","No Aplica","No Aplica","Nitrógeno Nítrico por Volumetría.","Basado en NTC 1297","No Aplica","Basado en NTC 1297","2022/08/19 00:07:17.000","0","No Aplica","5"
"nit","800028687-3","FUNDACION DE ASESORIAS PARA EL SECTOR RURAL CIUDAD DE DIOS FUNDASES","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 74 a # 80  57 Barriominuto de Dios","7563785","No Reporta","laboratorio@fundases.com","No Aplica","No Aplica","No Aplica","No Aplica","Determinación de la actividad celulolítica por Lactobacillus casei, Lactobacillus brevis, Rhodopseudomonas palustris, Sacharomyces cerevisiae.","Determinación de la actividad celulolítica en inoculantes biológicos con presencia de microorganismos transformadores de materia orgánica.  El método está basado en el procedimiento para la determinación de actividad celulolítica descrito en la norma técnica colombiana: Bioinsumos para uso agrícola. Inoculantes biológicos NTC 5842 – 2011","No Aplica","NTC 5842:2018 Bioinsumos para uso Agrícola. Inoculantes biológicos. (Parágrafo 6.4.2.2 Método B).","2022/08/19 00:07:17.000","0","No Aplica","144"
"nit","900215920-1","CORPORACIÓN PATOLOGÍA VETERINARIA CORPAVET","Colombia","Bogotá D.C.","Bogotá D.C.","Calle 25 A # 38 A 16","6012695730","WWW.CORPAVER.COM","paola.barato@corpavet.com","No Aplica","No Aplica","No Aplica","No Aplica","Detección de Weissella sp","Procedimiento para el aislamiento de   Weissella sp  proveniente de la cadena piscícola: pool de tejidos, órganos individuales.","No Aplica","Noga, Fish Disease, 2010 Jang et al., FEMS Microbiol Lett, 2002","2022/08/19 00:07:17.000","0","No Aplica","73"
"nit","800087565-5","SYNLAB COLOMBIA SAS","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 14 A # 101  73","6080049","No Reporta","ana.villa@synlab.co","No Aplica","No Aplica","No Aplica","No Aplica","Determinación de proteína total y nitrógeno total por volumetría","Se realiza digestión de la muestra con ácido sulfúrico concentrado y pastillas catalizadoras, para luego destilar el nitrógeno total liberado y titularlo con ácido clorhídrico. El nitrógeno total liberado permite expresar el contenido de proteína total mediante cálculo con un factor teórico según la matriz analizada.","No Aplica","ISO 1871","2022/08/19 00:07:17.000","1","No Aplica","5"
"nit","805019040-9","Microlab S.A.S","Colombia","Valle del Cauca","Cali","Avenida 2 GN # 51 N 71","6643888","www.microlab.com.co","direccion.tecnica@microlab.com.co","No Aplica","No Aplica","No Aplica","No Aplica","Detección de Pseudomonas aeruginosa","1. Preparar una muestra haciendo una dilución 1 en 10 de no menos de 1 g del producto a analizar según se indica en el “Instructivo Análisis Microbiológico Productos No Estériles Según USP VIG”  y usar 10 mL o la cantidad correspondiente a 1 g ó 1 mL, para inocular una cantidad adecuada de Caldo Digerido de Caseína y Soja, mezclar e incubar a una temperatura de 30°C a 35°C durante un período de 18 a 24 horas.
2.Subcultivar en una placa de Agar Cetrimida e incubar a una temperatura de 30°C a 35°C durante un período de 18 a 72 horas.
3. El crecimiento de colonias indica la posible presencia de P. aeruginosa. Esto se confirma mediante pruebas de identificación. Coloración de Gram, (Prueba de oxidasa), siembra en agar Mac Conkey. El producto cumple con la prueba si no se desarrollan colonias o si los resultados de las pruebas de identificación confirmatorias son negativos.","No Aplica","USP Cap 62, Ed. 43, 2020","2022/08/19 00:07:17.000","0","No Aplica","121"
"nit","830057983-1","TECMOL FARMACEUTICA SAS","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 71 D # 6 D 59","5145821","www.tecmolfarmaceutica.com","tecmolfarmaceutica@yahoo.com","No Aplica","No Aplica","No Aplica","No Aplica","Análisis de agua  por volumetría","Determinar los analitos por volumetría","No Aplica","Manual de métodos analíticos para determinación  de  parámetros físicos del agua","2022/08/19 00:07:17.000","0","No Aplica","1"
"nit","890704021-6","Organizacion Pajonales S.A.S","Colombia","Tolima","Ibagué","Carrera 5  # 29 - 32 oficina292 Centro Comercial La Quinta","2666648","www.pajonales.com","info.pajonales@pajonales.com","No Aplica","No Aplica","No Aplica","No Aplica","Actividad biológica de Beauveria bassiana sobre Spodoptera frugiperda en cultivo de arroz (Oryza sativa)","Los bioensayos son técnicas especializadas realizadas en organismos bajo condiciones controladas de laboratorio y que pueden incluir cultivos celulares, bacterias, hongos, insectos y plantas.","No Aplica","Bioensayo-método interno","2022/08/19 00:07:17.000","0","No Aplica","1000"
"nit","830057983-1","TECMOL FARMACEUTICA SAS","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 71 D # 6 D 59","5145821","www.tecmolfarmaceutica.com","tecmolfarmaceutica@yahoo.com","No Aplica","No Aplica","No Aplica","No Aplica","Determinación de residuo no volátil","Medición de perdida de residuos no volátiles","No Aplica","Capitulo general para pruebas y determinaciones físicas USP38","2022/08/19 00:07:17.000","0","No Aplica","1"
"nit","800247233-2","Doctor Calderón Asistencia Técnica Agrícola Ltda.","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 20  # 87  81","6222687","http://drcalderonlabs.com/","controldecalidad@drcalderonlabs.com","No Aplica","No Aplica","No Aplica","No Aplica","Densidad líquida","El presente método especifica la marcha analítica para la determinación de la densidad en solución ó suspensión, haciendo uso del picnómetro.

La determinación de la densidad se lleva a cabo mediante diferencias de peso, previa calibración del picnómetro y determinación de su volumen.","No Aplica","Método modificado. NTC 5527. Fertilizantes. Análisis Físicos.","2022/08/19 00:07:17.000","0","No Aplica","1"
"nit","900119338-1","Laboratorio Tecnianalisis S.A.S:","Colombia","Bogotá D.C.","Bogotá D.C.","Calle 73  # 20  81","(57)3118095666","www.tecnianalisis.com","luribe@tecnianalisis.com","No Aplica","No Aplica","No Aplica","No Aplica","Determinación de Nitrógeno total en Abonos Orgánicos y Orgánico Minerales.","El nitrógeno se determina aplicando el método de kjeldhal, comprenden el que proviene de todos los compuestos nitrogenados, tanto orgánicos como inorgánicos.","No Aplica","NTC 370. Abonos o Fertilizantes. Determinación Nitrógeno Total; NTC 5167: Productos para la industri","2022/08/19 00:07:17.000","0","No Aplica","2"
"nit","830052939-4","Agrilab Laboratorios SAS","Colombia","Bogotá D.C.","Bogotá D.C.","Calle 79 B # 70 - 16","5717454697","https://agrilab.com.co/","subgerencia@agrilab.com.co","No Aplica","No Aplica","No Aplica","No Aplica","Fósforo asimilable Escorias Básicas","Basado en NTC 41","No Aplica","Basado en NTC 41","2022/08/19 00:07:17.000","0","No Aplica","8"
"nit","830074222-7","SYNGENTA S.A","Colombia","Bogotá D.C.","Bogotá D.C.","Calle 116 # 7 - 15 Oficina 601 B Oficina 601 B, Edificio Cusezar","6538777","https://www.syngenta.com.co/","CATALINA.SANTANA@SYNGENTA.COM","No Aplica","No Aplica","No Aplica","No Aplica","Determinación de Tiametoxam (TMX) en Actara/Optigard 25/250 WG por HPLC
Código: CCMA-002","MATERIALES, REACTIVOS Y EQUIPOS
-	Balón aforado de 1.000 mL.
-	Balón aforado de 100 mL.
-	Pipeta aforada de 5 mL.
-	Estándar analítico de thiamethoxam [tiametoxam] (TMX).
-	Agua ultra pura.
-	Acetonitrilo HPLC.
-	Metanol HPLC.
-	Ácido fosfórico R.A. (H3PO4).
-	Cromatógrafo de líquidos de alta resolución [HPLC] con Detector de Longitud de Onda Variable [VWD] o Detector de Arreglo de Diodos [DAD] (Hewlett Parckard 1100, Agilent 1260 o 1260 Infinity II).
-	Software para manejo del equipo y procesamiento de los datos (OpenLab ChemStation).
Instrumento	Cromatógrafo de líquidos de alta resolución [HPLC] Hewlett Packard 1100, Agilent 1260 Infinity o 1260 Infinity II; con o sin automuestreador y Detector de Longitud de Onda Variable [VWD] o Detector de Arreglo de Diodos [DAD].
Columna	Poroshell 120 EC-C18 (Agilent Part No.: 697975-902). 75 mm x 4,6 mm diámetro interno; 2,7 µm tamaño de partícula.
Temperatura de la columna	Ambiente (15 - 25 °C).
Flujo	1,2 mL/min.
Longitud de onda del detector	230 nm.
Ancho de banda (para DAD)	4 nm.
Loop de inyección	1 µL.
Duración de la corrida	15 minutos aproximadamente.
Software de procesamiento	Agilent OpenLab ChemStation (u otro conveniente).
Solvente	Acetonitrilo / Ácido fosfórico acuoso 0,1 % (90:10).
Instrumento	Cromatógrafo de líquidos de alta resolución [HPLC] Hewlett Packard 1100, Agilent 1260 Infinity o 1260 Infinity II; con o sin automuestreador y Detector de Longitud de Onda Variable [VWD] o Detector de Arreglo de Diodos [DAD].
Columna	Poroshell 120 EC-C18 (Agilent Part No.: 697975-902). 75 mm x 4,6 mm diámetro interno; 2,7 µm tamaño de partícula.
Temperatura de la columna	Ambiente (15 - 25 °C).
Flujo	1,2 mL/min.
Longitud de onda del detector	230 nm.
Ancho de banda (para DAD)	4 nm.
Loop de inyección	1 µL.
Duración de la corrida	15 minutos aproximadamente.
Software de procesamiento	Agilent OpenLab ChemStation (u otro conveniente).
Solvente	Acetonitrilo / Ácido fosfórico acuoso 0,1 % (90:10).
Fase móvil (gradiente)	Tiempo	H3PO4 acuoso 0,1 %	Metanol	Acetonitrilo
	(Minutos)	(%)	(%)	(%)
				
                                         	0	80	15	5
	                                       4	60	30	10
	                                       6	25	40	35
	                                        7	5	30	65
	                                        9	5	30	65
	                                       10	80	15	5
	                                         13	80	15	5


IDENTIFICACIÓN
La identidad (especificidad) se establece simultáneamente con la determinación del contenido como se describe en la sección 2.5.
La identidad (especificidad) se confirma cuando en dos cromatogramas consecutivos, el tiempo de retención registrado para el pico de la sustancia de referencia en el cromatograma de la sustancia de referencia no se desvía más de 0,2 minutos del registrado para el pico correspondiente en el cromatograma de la sustancia problema.

2.4.1	Tiempo de retención (valores guía)

Sustancia	Tiempo de retención
(min)
Tiametoxam	3,4


2.5	PROCEDIMIENTO
2.5.1	Preparación de las soluciones de referencia y problema
Las soluciones de referencia y problema contienen 0,55 mg/mL de tiametoxam aproximadamente.

2.5.1.1	Preparación de la solución de referencia
Pesar, por duplicado, aproximadamente de 50 - 60 mg de tiametoxam en un balón aforado de 100 mL. Adicionar aproximadamente 50 mL de solvente y disolver. Completar volumen con solvente.
2.5.1.2	Preparación de la solución problema
Pesar, por duplicado, aproximadamente de 210 - 230 mg de Actara/Optigard 25/250 WG en un balón aforado de 100 mL. Adicionar 5 mL de ácido fosfórico acuoso 0,1 % con una pipeta aforada. Agregar aproximadamente 25 mL de acetonitrilo. Tratar en baño ultrasonido durante 5 minutos. Completar volumen con acetonitrilo a temperatura ambiente.

El procedimiento arriba descrito podría variar siempre y cuando se alcance la concentración final con la misma precisión.
La estabilidad de las soluciones fue verificada temperatura ambiente. La solución de referencia se mantuvo estable durante, al menos, 24 horas.

2.5.2	Determinación
	Llevar a cabo la siguiente secuencia de inyección:
…, C1, C1, C2, S1, S2, …
	C = Solución de referencia o de calibración (1, 2, …, n).
	S = Solución problema (1, 2, …, n).

La desviación entre dos inyecciones consecutivas de solución de referencia o de solución problema no debe ser mayor que 1 %.

2.6	EVALUACIÓN
Los cálculos mostrados a continuación reflejan los requerimientos específicos del sistema de procesamiento datos utilizado durante el desarrollo del método. Se podrían emplear otras metodologías para efectuar los cálculos usando diferentes sistemas de procesamiento de datos y se deberían obtener resultados comparables.

2.6.1	Factor de respuesta RF

""RF = ""  F_C/(""k × "" W_C ) "" "" 

	FC	= Área de pico de la sustancia de referencia en el cromatograma de la sustancia de referencia.
	WC	= Masa (en mg) del estándar analítico de tiametoxam, corregida por la pureza.
	k	= Factor que toma en cuenta las preparaciones diferentes de la solución problema y de referencia.
		   1,0 para tiametoxam.

2.6.2	Contenido

""% p/p = ""  (F_S "" × "" 100 )/(W_S "" × "" RF) "" "" 

	FS	= Área de pico del ingrediente activo en el cromatograma de la solución problema.
	WS	= Masa de la muestra (mg).","No Aplica","metoodo Interno Código: CCMA-002","2022/08/19 00:07:17.000","0","No Aplica","3"
"nit","890984002-6","Universidad CES","Colombia","Antioquia","Medellín","Calle 10 A # 22  04","4440555","www.universidadces.edu.co","cevillegas@ces.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Detección del virus INSV (Impatient necrotic spot virus) mediante prueba inmunostrip","Las pruebas inmunocromáticas InmunoStrips® son conocidas también como pruebas RIPA (Rapid Inmunofilter Paper Assay). Éstas utilizan anticuerpos de virus unidos a partículas de látex blanco (conjugados) inmovilizadas en una tira de papel filtro blanco. El  conjugado tiene un colorante que se activa con la presencia del antígeno, generalmente rojo o rosa, para  hacer visible la reacción positiva.","No Aplica","ImmunoStrip® Tests Agdia®","2022/08/19 00:07:17.000","0","No Aplica","6"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Determinación de ácidos orgánicos.","Se extrae la muestra en agua durante 24 horas, se filtra se envasa en vial cromatografico de 2 ml.
Análisis en el cromatógrafo líquido: se instala la columna y se programan las condiciones establecidas para el método. 
Control de calidad: se prepara curva de calibración para cada ácido orgánico.
Determinación: se realiza la determinación con base en las curvas de calibración y se realiza el reporte de resultados.","No Aplica","M-007-PR-10.002.034 Determinación de ácidos orgánicos","2022/08/19 00:07:17.000","0","No Aplica","2"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Determinación de ácidos orgánicos.","Se extrae la muestra en agua durante 24 horas, se filtra se envasa en vial cromatografico de 2 ml.
Análisis en el cromatógrafo líquido: se instala la columna y se programan las condiciones establecidas para el método. 
Control de calidad: se prepara curva de calibración para cada ácido orgánico.
Determinación: se realiza la determinación con base en las curvas de calibración y se realiza el reporte de resultados.","No Aplica","M-007-PR-10.002.034 Determinación de ácidos orgánicos","2022/08/19 00:07:17.000","0","No Aplica","2"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Determinación de ácidos orgánicos.","Se extrae la muestra en agua durante 24 horas, se filtra se envasa en vial cromatografico de 2 ml.
Análisis en el cromatógrafo líquido: se instala la columna y se programan las condiciones establecidas para el método. 
Control de calidad: se prepara curva de calibración para cada ácido orgánico.
Determinación: se realiza la determinación con base en las curvas de calibración y se realiza el reporte de resultados.","No Aplica","M-007-PR-10.002.034 Determinación de ácidos orgánicos","2022/08/19 00:07:17.000","0","No Aplica","2"
"nit","830057983-1","TECMOL FARMACEUTICA SAS","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 71 D # 6 D 59","5145821","www.tecmolfarmaceutica.com","tecmolfarmaceutica@yahoo.com","No Aplica","No Aplica","No Aplica","No Aplica","Cromatografía Liquida de alta eficiencia (HPLC)","Análisis de identificación y cuantificación de materia prima mediante HPLC","No Aplica","Farmacopea vigente","2022/08/19 00:07:17.000","0","No Aplica","10"
"nit","860046874-9","LABORATORIO MEDICO VETERINARIO LMV SAS","Colombia","Bogotá D.C.","Bogotá D.C.","Calle 87  # 20  15","6017467100","www.lmv.com.co","gerencia@lmv.com.co","No Aplica","No Aplica","No Aplica","No Aplica","MÉTODO ANALÍTICO DETECCIÓN DE ANTICUERPOS EN SUERO SANGUÍNEO Y LECHE BOVINA CONTRA Brucella abortus, UTILIZANDO UN KIT COMERCIAL DE ELISA INDIRECTA-METODO 2 GSA-MA-SA-BR(SA)-003","Suero en dilución, incubación, lavado, adición conjugado, incubación, lavado, adición solución de revelado, adición solución parada, lectura y reporte.","No Aplica","Método analítico detección de anticuerpos en suero sanguíneo y leche bovina contra Brucella abortus,","2022/08/19 00:07:17.000","0","No Aplica","3"
"nit","901263161-4","EMPIRIA LAB SAS","Colombia","Antioquia","Rionegro","ZONA FRANCA DE RIONEGRO BODEGA 84 VEREDA CHACHAFRUTO","6045611512","www.empirialabs.com","info@empirialabs.com","No Aplica","No Aplica","No Aplica","No Aplica","Análisis de Metales","Digestión acida y análisis espectrométrico","No Aplica","SOP 500-1","2022/08/19 00:07:17.000","1","No Aplica","2"
"nit","901263161-4","EMPIRIA LAB SAS","Colombia","Antioquia","Rionegro","ZONA FRANCA DE RIONEGRO BODEGA 84 VEREDA CHACHAFRUTO","6045611512","www.empirialabs.com","info@empirialabs.com","No Aplica","No Aplica","No Aplica","No Aplica","Análisis de Metales","Digestión acida y análisis espectrométrico","No Aplica","SOP 500-1","2022/08/19 00:07:17.000","1","No Aplica","2"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Grados brix","Procedimiento muestras líquidas: • Si la muestra se encuentra homogénea y no presenta precipitación, la lectura se hace de manera directa. • Si la muestra se presenta turbia y con precipitados, se procede a filtrarla. • Cuando la muestra es muy oscura y dificulta la definición de campos, puede diluirse, teniendo en cuenta el factor de dilución y empleando siempre vidriería volumétrica. • Una vez preparada la muestra, encender el equipo y precalentar por 5 minutos, permitir el flujo de agua y verificar que las superficies de los prismas estén limpias. • Poner una gota de la muestra cuidadosamente sobre el prisma y proceder a hacer el ajuste de los campos. •Presionar el switch de contacto y leer el índice de refracción y/o grados Brix. • Hacer varias lecturas, cuidando que la temperatura sea constante, y reportar el valor promedio.
Procedimiento muestras sólidas: Para medir exactamente el índice de refracción de una muestra sólida, el material debe ser homogéneo. Usando un líquido de contacto adecuado, poner la muestra en el prisma de medición y con una punta aguda esparcir la muestra. NOTA: el 1-Bromonaftaleno es adecuado para muestras con un índice hasta 1,64. Para muestras con un índice más alto, usar metileno yodado. Presionar el switch de contacto y leer el índice de refracción y/o grados Brix
En general, el coeficiente de temperatura del cambio de índice es muy pequeño en materiales sólidos, y el control de temperatura no es requerido. Sin embargo con los plásticos más nuevos esto puede no ser cierto, y si tienen dudas es mejor chequear el coeficiente de temperatura. Realizar varias lecturas y reportar un valor promedio.
Lectura en pastos y harinas: •	Pesar 2,000 gramos de muestra y adicionar aproximadamente 50 ml de agua. • Llevar a agitación por 30 minutos, utilizando un agitador magnético. • Al cabo de este tiempo, proceder a filtrar recibiendo en un balón de 100 ml, lavar con un poco de agua el residuo y finalmente aforar el balón.
• Luego de haber precalentado e inspeccionado el refractómetro, se hace una lectura con agua destilada, a manera de blanco. • Poner en la superficie del prisma una gota del filtrado y hacer las lecturas respectivas. • Luego de tener los valores de las muestras corregidos con el blanco, se hacen los cálculos así: g/100g Sólidos solubles = °Brix . 0,1 . 100/2,000
Donde: 0,1 corresponde al volumen de la muestra diluida. 2,000 es la masa de la muestra originalmente pesada. Si se desea reportar este valor en base seca, se divide el anterior valor por la corrección de materia seca.
Muestras opacas: Las mediciones del Índice de refracción son frecuentemente requeridas en materiales opacos, pero cuando es necesario obtener tales lecturas, el método de reflexión que debe ser usado no es muy satisfactorio. En el método de reflexión, la línea del límite es muy indistinta por la falta de contraste entre las dos mitades del campo. Esto es inherente a cualquier instrumento tipo Abbe y no puede ser evitado. Algunas veces la línea puede ser vista solamente cuando va en movimiento a través del campo. Usando este método, se deben tomar varias lecturas. El borde de reflexión será el reverso de la muestra líquida: el campo oscuro estará arriba.","No Aplica","Determinación del contenido de sólidos totales MRE-001 V09:2018 Numeral 5.24","2022/08/19 00:07:17.000","0","No Aplica","1"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Grados brix","Procedimiento muestras líquidas: • Si la muestra se encuentra homogénea y no presenta precipitación, la lectura se hace de manera directa. • Si la muestra se presenta turbia y con precipitados, se procede a filtrarla. • Cuando la muestra es muy oscura y dificulta la definición de campos, puede diluirse, teniendo en cuenta el factor de dilución y empleando siempre vidriería volumétrica. • Una vez preparada la muestra, encender el equipo y precalentar por 5 minutos, permitir el flujo de agua y verificar que las superficies de los prismas estén limpias. • Poner una gota de la muestra cuidadosamente sobre el prisma y proceder a hacer el ajuste de los campos. •Presionar el switch de contacto y leer el índice de refracción y/o grados Brix. • Hacer varias lecturas, cuidando que la temperatura sea constante, y reportar el valor promedio.
Procedimiento muestras sólidas: Para medir exactamente el índice de refracción de una muestra sólida, el material debe ser homogéneo. Usando un líquido de contacto adecuado, poner la muestra en el prisma de medición y con una punta aguda esparcir la muestra. NOTA: el 1-Bromonaftaleno es adecuado para muestras con un índice hasta 1,64. Para muestras con un índice más alto, usar metileno yodado. Presionar el switch de contacto y leer el índice de refracción y/o grados Brix
En general, el coeficiente de temperatura del cambio de índice es muy pequeño en materiales sólidos, y el control de temperatura no es requerido. Sin embargo con los plásticos más nuevos esto puede no ser cierto, y si tienen dudas es mejor chequear el coeficiente de temperatura. Realizar varias lecturas y reportar un valor promedio.
Lectura en pastos y harinas: •	Pesar 2,000 gramos de muestra y adicionar aproximadamente 50 ml de agua. • Llevar a agitación por 30 minutos, utilizando un agitador magnético. • Al cabo de este tiempo, proceder a filtrar recibiendo en un balón de 100 ml, lavar con un poco de agua el residuo y finalmente aforar el balón.
• Luego de haber precalentado e inspeccionado el refractómetro, se hace una lectura con agua destilada, a manera de blanco. • Poner en la superficie del prisma una gota del filtrado y hacer las lecturas respectivas. • Luego de tener los valores de las muestras corregidos con el blanco, se hacen los cálculos así: g/100g Sólidos solubles = °Brix . 0,1 . 100/2,000
Donde: 0,1 corresponde al volumen de la muestra diluida. 2,000 es la masa de la muestra originalmente pesada. Si se desea reportar este valor en base seca, se divide el anterior valor por la corrección de materia seca.
Muestras opacas: Las mediciones del Índice de refracción son frecuentemente requeridas en materiales opacos, pero cuando es necesario obtener tales lecturas, el método de reflexión que debe ser usado no es muy satisfactorio. En el método de reflexión, la línea del límite es muy indistinta por la falta de contraste entre las dos mitades del campo. Esto es inherente a cualquier instrumento tipo Abbe y no puede ser evitado. Algunas veces la línea puede ser vista solamente cuando va en movimiento a través del campo. Usando este método, se deben tomar varias lecturas. El borde de reflexión será el reverso de la muestra líquida: el campo oscuro estará arriba.","No Aplica","Determinación del contenido de sólidos totales MRE-001 V09:2018 Numeral 5.24","2022/08/19 00:07:17.000","0","No Aplica","1"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Grados brix","Procedimiento muestras líquidas: • Si la muestra se encuentra homogénea y no presenta precipitación, la lectura se hace de manera directa. • Si la muestra se presenta turbia y con precipitados, se procede a filtrarla. • Cuando la muestra es muy oscura y dificulta la definición de campos, puede diluirse, teniendo en cuenta el factor de dilución y empleando siempre vidriería volumétrica. • Una vez preparada la muestra, encender el equipo y precalentar por 5 minutos, permitir el flujo de agua y verificar que las superficies de los prismas estén limpias. • Poner una gota de la muestra cuidadosamente sobre el prisma y proceder a hacer el ajuste de los campos. •Presionar el switch de contacto y leer el índice de refracción y/o grados Brix. • Hacer varias lecturas, cuidando que la temperatura sea constante, y reportar el valor promedio.
Procedimiento muestras sólidas: Para medir exactamente el índice de refracción de una muestra sólida, el material debe ser homogéneo. Usando un líquido de contacto adecuado, poner la muestra en el prisma de medición y con una punta aguda esparcir la muestra. NOTA: el 1-Bromonaftaleno es adecuado para muestras con un índice hasta 1,64. Para muestras con un índice más alto, usar metileno yodado. Presionar el switch de contacto y leer el índice de refracción y/o grados Brix
En general, el coeficiente de temperatura del cambio de índice es muy pequeño en materiales sólidos, y el control de temperatura no es requerido. Sin embargo con los plásticos más nuevos esto puede no ser cierto, y si tienen dudas es mejor chequear el coeficiente de temperatura. Realizar varias lecturas y reportar un valor promedio.
Lectura en pastos y harinas: •	Pesar 2,000 gramos de muestra y adicionar aproximadamente 50 ml de agua. • Llevar a agitación por 30 minutos, utilizando un agitador magnético. • Al cabo de este tiempo, proceder a filtrar recibiendo en un balón de 100 ml, lavar con un poco de agua el residuo y finalmente aforar el balón.
• Luego de haber precalentado e inspeccionado el refractómetro, se hace una lectura con agua destilada, a manera de blanco. • Poner en la superficie del prisma una gota del filtrado y hacer las lecturas respectivas. • Luego de tener los valores de las muestras corregidos con el blanco, se hacen los cálculos así: g/100g Sólidos solubles = °Brix . 0,1 . 100/2,000
Donde: 0,1 corresponde al volumen de la muestra diluida. 2,000 es la masa de la muestra originalmente pesada. Si se desea reportar este valor en base seca, se divide el anterior valor por la corrección de materia seca.
Muestras opacas: Las mediciones del Índice de refracción son frecuentemente requeridas en materiales opacos, pero cuando es necesario obtener tales lecturas, el método de reflexión que debe ser usado no es muy satisfactorio. En el método de reflexión, la línea del límite es muy indistinta por la falta de contraste entre las dos mitades del campo. Esto es inherente a cualquier instrumento tipo Abbe y no puede ser evitado. Algunas veces la línea puede ser vista solamente cuando va en movimiento a través del campo. Usando este método, se deben tomar varias lecturas. El borde de reflexión será el reverso de la muestra líquida: el campo oscuro estará arriba.","No Aplica","Determinación del contenido de sólidos totales MRE-001 V09:2018 Numeral 5.24","2022/08/19 00:07:17.000","0","No Aplica","1"
