"nombre","nit","tipo_empresa","espyme","ubicacion","fecha_creacion","pais","departamento","municipio","codigo_categoria_principal","descripcion_categoria_principal","tipo_doc_representante_legal","num_doc_representante_legal","nombre_representante_legal","codigo"
"MUNICIPIO DE CAQUEZA","899999462","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-06-22T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702216490"
"INSTITUCION EDUCATIVA RURAL SANPEREGRINO","890807930","Otras Entidades públicas","No","No Definido","2018-02-14T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703995175"
"FUNDACION CARDIOVASCULAR DE COLOMBIA ZONA FRANCA S.A.S.","9003415261","Asociaciones","No","No Definido","2018-03-07T00:00:00.000","No Definido","Santander","Bucaramanga","ND","No Definido","No Definido","No Definido","No Definido","704109115"
"TARCICIO JOSE ESTRADA SIERRA","1047435201","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-04-15T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","713296804"
"EDWIN RINCON LOAIZA","1054996417","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1054996417","EDIN RINCON LOAIZA","718737455"
"INSTITUCION EDUCATIVA MUNICIPAL CHAMBU","800209233","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-03-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709117469"
"Manuel Jarmillo","1089719687","Asociaciones","No","No Definido","2018-05-03T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704409135"
"PERSONERIA MUNICIPAL SANJUANITO META","822000449","Otras Entidades públicas","No","No Definido","2016-12-21T00:00:00.000","No Definido","Meta","San Juanito","ND","No Definido","No Definido","No Definido","No Definido","701567547"
"INSTITUCION EDUCATIVA GENARO LEON","837000110","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-02-16T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","701780108"
"Lyra ultimate club","1036625588","Asociaciones","No","No Definido","2018-05-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704440197"
"ALCALDIA MUNICIPAL DE SANTA BARBARA","8909803441","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-09-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702558115"
"INSTITUCION EDUCATIVA TECNICA FELIPE SALAME","809006752","Otras Entidades públicas","No","No Definido","2018-03-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704120039"
"PERSONERÍA MUNICIPAL DE PIEDECUESTA","890205383","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-10-30T00:00:00.000","No Definido","Santander","Piedecuesta","ND","No Definido","No Definido","No Definido","No Definido","702907627"
"AGUAS DE BOLIVAR SA ESP","900263608","Otras Entidades públicas","No","No Definido","2018-05-09T00:00:00.000","No Definido","Arauca","Arauca","ND","No Definido","No Definido","No Definido","No Definido","704439603"
"Municipio de Pereira","891480030","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-10-30T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705490266"
"No Definido","900623766","Otras Entidades públicas","No","No Definido","2018-01-19T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703805531"
"Entidad_prueba1990","900126584","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-03-02T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704079029"
"INSTITUCION EDUCATIVA DISTRITAL LA PRESENTACION","802002680","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-01-31T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703922278"
"ESP CARMEN DEL CHUCURI","900260114","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-04-19T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704332378"
"AGUAS DE LA MIEL S.A E.S.P","810006753","Otras Entidades públicas","No","No Definido","2018-09-28T00:00:00.000","No Definido","Caldas","Norcasia","ND","No Definido","No Definido","No Definido","No Definido","705295145"
"INSTITUCIÓN EDUCATIVA TERESA CAMACHO DE SUAREZ","809007059","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-11-28T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705774792"
"Asociación de Municipios del Pacífico Sur Colombia","9014717575","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-06-19T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","714064078"
"EMPRESA DE SERVICIOS PUBLICOS DE TARSO S.A. E.S.P.","900270088","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-10-19T00:00:00.000","No Definido","Antioquia","Tarso","ND","No Definido","No Definido","No Definido","No Definido","705410439"
"MUNICIPIO DE PUERTO CAICEDO","800229887","Otras Entidades públicas","No","No Definido","2020-06-12T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710121146"
"defensoria del pueblo","800186061","Otras Entidades públicas","No","No Definido","2021-03-15T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","712941152"
"INSTITUTO DE CULTURA Y TURISMO","30322050","Otras Entidades públicas","No","No Definido","2021-09-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","715253050"
"EJERCITO NACIONAL","1116262926","Otras Entidades públicas","No","No Definido","2019-02-08T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706541299"
"leidy paola rodriguez rinvera","53030293","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-06-29T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710278094"
"pedro castillo","99999999","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2016-01-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","700584022"
"SHIRLEY ADRIANA BELALCAZAR DAZA","34324934","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-02-12T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","712617406"
"INSTITUTO UNIVERSITARIO DE LA PAZ","800024581","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-02-02T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703935064"
"INSTITUCION EDUCATIVA CAMILO TORRES","8050156757","Otras Entidades públicas","No","No Definido","2019-04-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706996725_DUP"
"plutomuni","900588300","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-04-15T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","713291755"
"INSTITUCION EDUCATIVA PUENTE CUCUANA","809002448","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-02-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703964189"
"MUNICIPIO DE MARGARITA","800095511","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-08-29T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705113124"
"LUIS JAMER QUIÑONES CUERO","94319903","Otras Entidades públicas","No","No Definido","2018-11-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705600815"
"UNION TEMPORAL CODEX","No Definido","Unión Temporal","No","No Definido","2022-08-09T00:00:00.000","No Definido","Antioquia","Medellín","ND","No Definido","No Definido","No Definido","No Definido","718732894"
"CLUB KIWANIS CIUDAD MUSICAL","800114694","Asociaciones","No","No Definido","2019-11-25T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708083365"
"INSTITUCION EDUCATIVA  DE BAYUNCA","806004641","Otras Entidades públicas","No","No Definido","2020-07-10T00:00:00.000","No Definido","Bolívar","Cartagena","ND","No Definido","No Definido","No Definido","No Definido","710387598"
"CONTRALORIA GENERAL DE LA REPUBLICA-CGR- GERENCIA DEPARTAMENTAL BOYACA","899999067","Otras Entidades públicas","No","No Definido","2020-01-24T00:00:00.000","No Definido","Boyacá","Tunja","ND","No Definido","No Definido","No Definido","No Definido","708659263"
"MUNICIPIO DE SAN JUAN BAUTISTA DE GUACARI","891380089","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-09-11T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705176782"
"CONSORCIO DISEÑOS  099","901611848","Consorcio","No","No Definido","2022-06-17T00:00:00.000","No Definido","Tolima","Ibagué","ND","No Definido","No Definido","No Definido","No Definido","718120033"
"Juan Felipe Zuluaga Molina","1037619110","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1037619110","Juan Felipe Zuluaga Molina","718727324"
"CENTRO EDUCATIVO TOFEME","900284297","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-12-05T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705849925"
"REGIONAL DE ASEGURAMIENTO EN SALUD N°6","811032059","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-08-22T00:00:00.000","No Definido","Antioquia","Envigado","ND","No Definido","No Definido","No Definido","No Definido","702475021"
"su red integrada de servicios de salud norte","52777983","Otras Entidades públicas","No","No Definido","2020-07-05T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710340571"
"MARTHA NATALI LANZA BAYONA","1069732540","Otro","No","No Definido","2022-01-08T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1069732540","MARTHA NATAL ILANZA BAYONA","716438908"
"SENA REGIONAL ANTIOQUIA Grupo Administrativo CFMA","899999034","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-03-16T00:00:00.000","No Definido","Antioquia","El Bagre","ND","No Definido","No Definido","No Definido","No Definido","704160720"
"Asociación Gestores Ambientales Perros de agua","900350112","Asociaciones","No","No Definido","2019-03-23T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706828308"
"PERSONERÍA MUNICIPAL DE PANQUEBA - BOYACÁ","800012628","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-11-06T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","707977070"
"neilalexijacome@gmail.com","88141928","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-11-22T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703166660"
"INSTITUTO TECNICO INDUSTRIAL DE ARMENIA QUINDIO","8010046644","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-01-29T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706447661"
"Marco Pedroza","1073671140","Otras Entidades públicas","No","No Definido","2020-03-16T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709239040"
"CABILDO MENOR INDÍGENA ZENÚ  DE PANSEÑOR","823003711","Otras Entidades públicas","No","No Definido","2018-09-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705156099"
"DIEGO FERNANDO CHILITO BURBANO","1061700144","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-04-15T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","713306256"
"NATALIA ARTEAGA RUBIANO","1107050104","Otras Entidades públicas","No","No Definido","2017-07-17T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702309436"
"COMUNIDAD INDIGENA SITIO NUEVO","901205653","Otras Entidades públicas","No","No Definido","2018-09-25T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705266039"
"USUARIO DE PRUEBA ENTIDAD","900876543","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-06-12T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704658152"
"Resguardo Indegena de Mueses Potosi","837000088","Otras Entidades públicas","No","No Definido","2020-01-11T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708471313"
"asociación proviviendistas del caribe","823002150","Asociaciones","No","No Definido","2016-06-10T00:00:00.000","No Definido","Sucre","Sincelejo","ND","No Definido","No Definido","No Definido","No Definido","700972060"
"CUNDEPORTES RICAURTE","808000021","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-02-28T00:00:00.000","No Definido","Cundinamarca","Ricaurte","ND","No Definido","No Definido","No Definido","No Definido","704067156"
"RESGUARDO INDIGENA DE EL DESCANSO","846001754","Asociaciones","No","No Definido","2020-09-17T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711150730"
"COLEGIO  JULIO GARAVITO ARMERO  IED","830044503","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-04-23T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","704349208"
"institucion educativa nuestra señora de fatima","806003607","Otras Entidades públicas","No","No Definido","2017-05-29T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702130014"
"POLICIA METROPOLITANA DE VILLAVICENCIO","900486513","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-01-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","701703365"
"E.S.E HOSPITAL INTEGRADO SAN VICENTE DE PAÚL DE ONZAGA","890200965","Otras Entidades públicas","No","No Definido","2016-01-25T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","700577125"
"INSTITUCIÓN EDUCATIVA TÉCNICA NUESTRA SEÑORA DEL ROSARIO","800102593","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-02-12T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703981134"
"hospital central de la policia","1013608891","Otras Entidades públicas","No","No Definido","2018-12-06T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705865392"
"ESAP TERRITORIAL NARIÑO ALTO PUTUMAYO","800117534","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-06-18T00:00:00.000","No Definido","Nariño","Pasto","ND","No Definido","No Definido","No Definido","No Definido","704688498"
"Alcaldia Municipal de Lopez de Micay","8000511689","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-05-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","707048443"
"ALCALDÍA MUNICIPIO DE ICONONZO","800100059","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-05-29T00:00:00.000","No Definido","Tolima","Icononzo","ND","No Definido","No Definido","No Definido","No Definido","704561810"
"Yakim.sas","901344618","Sociedad por acciones simplificada","Si","No Definido","2020-03-04T00:00:00.000","No Definido","Boyacá","Tunja","ND","No Definido","No Definido","11234117","Jose Joaquin Zambrano Castro","709119408"
"Instituto Técnico Nacional de Comercio","890103091","Otras Entidades públicas","No","No Definido","2017-01-31T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","701719544"
"CENTRO EDUCATIVO SAN ONOFRE","900475803","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-05-31T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704581362"
"COLEGIO DEPARTAMENTAL CALIXTO GAITAN","899999272","Otras Entidades públicas","No","No Definido","2016-07-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","701111619"
"MERCEDES ESTEFANIA PALACIOS IMBACUAN","1087618761","Otro","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1087618761","MERCEDES ESTEFANIA PALACIOS IMBACUAN","718735699"
"MILCIADES OSORIO SANCHEZ","8742789","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","8742789","MILCIADES OSORIO SANCHEZ","718741184"
"Secretaria Distrital de Ambiente","899999061","Otras Entidades públicas","No","No Definido","2020-05-22T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709901011"
"FUNDACION UNIVERSITARIA DE POPAYAN CAUCA","8915018356","Asociaciones","No","No Definido","2021-07-02T00:00:00.000","No Definido","Cauca","Popayán","ND","No Definido","No Definido","No Definido","No Definido","714235165"
"ANDRES ALBERTO GUTIERREZ SAENZ","79942125","Asociaciones","No","No Definido","2018-02-07T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","703961961"
"FONDO PARA LA CONSOLIDACION DEL PATRIMONIO AUTONOMO PENSIONAL DE CARTAGO","900413900","Otras Entidades públicas","No","No Definido","2021-05-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","713797470"
"MUNICIPIO DE EL MOLINO","800092788","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-01-31T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","706478146"
"INSTITUTO MUNICIPAL DE DEPORTE Y RECREACION DE CAJICA","800185515","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-01-15T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706310026"
"POLICIA METROPOLITA DE CARTAGENA DE INDIAS -AREA DE SANIDAD BOLIVAR","900149064","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-10-10T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702769126"
"ALCALDIA MUNICIPAL DE TENZA BOYACA 2","800019709","Otras Entidades públicas","No","No Definido","2020-02-13T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708900675"
"Andrea Pamela Charris Guerrero","1020762350","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1020762350","Andrea Pamela Charris Guerrero","718729445"
"INSTITUCIÓN EDUCATIVA TREMENTINO","812001925","Otras Entidades públicas","No","No Definido","2018-09-21T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705242147"
"INSTITUCION EDUCATIVA INTEGRADA MONTELIBANO","824001592","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-05-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709945505"
"ANA LUCIA RAFFO FLOREZ","66767933","Persona Natural colombiana","No","No Definido","2017-06-29T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","66767933","ANA LUCIA RAFFO FLOREZ","702238379"
"RAUL VELEZ TAMAYO","98712759","Asociaciones","No","No Definido","2021-01-12T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","712280072"
"INSTITUTO DEPARATAMENTAL DE ACCION COMUNAL DE CUNDINAMARCA","900294898","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-06-15T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","702191040"
"CONCEJO MUNICIPAL DE CHOCONTA","832006104","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-03-02T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704080316"
"ALCALDÍA  MUNICIPIO DE SIACHOQUE","891801911","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-01-03T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703630160"
"IUE.","811000278","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-11-02T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702955014"
"HECTOR FABIO AGUILAR RACINES","94382913","Otro","No","No Definido","2022-01-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","94382913","HECTORFABIO AGUILAR RACINES","716424627"
"JEISELL JULIET JULIO SAAMS","1007401332","Persona Natural colombiana","No","No Definido","2022-01-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1007401332","JEISELL JULIET JULIO SAAMS","716431101"
"CONSORCIO EL DOVIO 22","No Definido","Consorcio","No","No Definido","2022-08-09T00:00:00.000","No Definido","Valle del Cauca","Cali","ND","No Definido","No Definido","No Definido","No Definido","718729312"
"NUESTRA SEÑORA DE LA CANDELARIA","820004321","Otras Entidades públicas","No","No Definido","2018-09-24T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705256774"
"CONSORCIO INTERVIAS QUINDIO","No Definido","Consorcio","No","No Definido","2022-06-21T00:00:00.000","No Definido","Quindío","Armenia","ND","No Definido","No Definido","No Definido","No Definido","718149230"
"INSITUCIÓN EDUCATIVA NORMAL MARIA INMACULADA","892000718","Otras Entidades públicas","No","No Definido","2020-10-29T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711605162"
"paola barragan","52731526","Otras Entidades públicas","No","No Definido","2018-04-03T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704242387"
"francisco mario ortiz henao","11297427","Otro","No","No Definido","2022-08-08T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","11297427","francisco mario ortiz henao","718725625"
"INSTITUTO MUNICIPAL DE CULTURA","8190042117","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-04-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","701961153"
"JUAN DAVID MORALES CASTILLO","1070919553","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1070919553","JUAN DAVID MORALES CASTILLO","718729551"
"No Definido","No Definido","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-11-19T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705678373"
"FUNDACIÓN CONSTRUYENDO VIDAS PARA EL FUTURO - SIGLA FUNCOVIF","900642207","Fundaciones","No","No Definido","2018-01-23T00:00:00.000","No Definido","Atlántico","Puerto Colombia","ND","No Definido","No Definido","55304296","GRACE BEATRIZ CAMARGO ORTEGA","703831933"
"INSTITUCION EDUCATIVA RUFINO JOSE CUERVO SUR","890003889","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-10-04T00:00:00.000","No Definido","Quindío","Armenia","ND","No Definido","No Definido","No Definido","No Definido","705325694"
"HECTOR MARIO LLANOS CAMACHO","1118297178","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1118297178","hector mario llanos camacho","718734536"
"ALCALDÍA MUNICIPAL DE SAN PEDRO","892280063","Otras Entidades públicas","No","No Definido","2018-09-25T00:00:00.000","No Definido","Sucre","San Pedro","ND","No Definido","No Definido","No Definido","No Definido","705264471"
"INPEC-CÁRCEL Y PENITENCIARIA DE MEDIA SEGURIDAD PARA MUJERES DE BUCARAMANGA","804003138","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-11-03T00:00:00.000","No Definido","Santander","Bucaramanga","ND","No Definido","No Definido","No Definido","No Definido","702959222"
"INSTITUCION EDUCATIVA SANTA ELENA","815004547","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-01-28T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708701164"
"MUNICIPIO DEL RIO IRO","818001203","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-10-22T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711527069"
"INSTITUCION EDUCATIVA ANTONIO NARIÑO DE PALUATO","900600156","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-06-16T00:00:00.000","No Definido","Atlántico","Galapa","ND","No Definido","No Definido","No Definido","No Definido","714019957"
"INSTITUCION EDUCATIVA DEPARTAMETAL GENERAL SANTANDER","899999724","Otras Entidades públicas","No","No Definido","2018-12-27T00:00:00.000","No Definido","Cundinamarca","Sibaté","ND","No Definido","No Definido","No Definido","No Definido","706092152"
"Marilyn alexander Salazar manquillo","1061742119","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-07-30T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","714567922"
"INSTITUCION EDUCATIVA ALTO NUBIA","17042","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-01-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703879247"
"SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR","52037262","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-12-19T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703477265"
"DANILO JOSE ALBIOL LIBRERO","72347065","Persona Natural colombiana","No","No Definido","2022-03-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","72347065","DANILO JOSE ALBIOL LIBRERO","717311203"
