"fecha_corte","nom_rpt","cod_pais","pais","cod_estado_depto","estado_depto","cod_ciudad_muni","ciudad_municipio","param_hecho","hecho","etnia","sexo","discapacidad","ciclo_vital","per_ocu","per_decla","per_ubic","per_sa","eventos"
"2022/06/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","47","Magdalena","47541","Pedraza","2","Amenaza","Ninguna","Mujer","Por Establecer","entre 61 y 100",,"1","1","1",
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","52","Nariño","52612","Ricaurte","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Raizal del Archipielago de San Andres y Providencia","Hombre","Ninguna","entre 29 y 60","3","2","1","1","3"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","19","Cauca","19573","Puerto Tejada","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Hombre","Ninguna","entre 12 y 17","104","54","75","66","106"
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5120","Caceres","2","Amenaza","Ninguna","Mujer","Intelectual","entre 29 y 60","2",,"1","1","2"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","95","Guaviare","95025","El Retorno","8","Secuestro","Ninguna","Hombre","Ninguna","entre 12 y 17","1",,,,"1"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","70","Sucre","70230","Chalan","5","Desplazamiento forzado","Ninguna","Hombre","Multiple","entre 61 y 100","16","11","8","1","16"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","54","Norte De Santander","54223","Cucutilla","5","Desplazamiento forzado","Gitano(a) ROM","Hombre","Ninguna","entre 29 y 60",,"1",,,
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","52","Nariño","52786","Taminango","6","Homicidio","Ninguna","Hombre","Ninguna","entre 18 y 28","49","31","40","38","50"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","73","Tolima","73563","Prado","5","Desplazamiento forzado","Ninguna","Hombre","Ninguna","entre 0 y 5","120","41","35","32","120"
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","23","Cordoba","23189","Cienaga De Oro","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Ninguna","Hombre","Ninguna","entre 29 y 60","1",,,,"1"
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5148","El Carmen De Viboral","6","Homicidio","Ninguna","Mujer","Por Establecer","entre 61 y 100","15","10","12","8","16"
"2022/06/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","8","Atlantico","8001","Barranquilla","5","Desplazamiento forzado","Ninguna","Mujer","Psicosocial (Mental)","ND",,"1",,,
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","50","Meta","50590","Puerto Rico","5","Desplazamiento forzado","Gitano(a) ROM","Hombre","Ninguna","entre 29 y 60","1",,"3","2","1"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","17","Caldas","17380","La Dorada","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Hombre","Ninguna","entre 6 y 11","6","18","11","10","6"
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","81","Arauca","81001","Arauca","20","Sin informacion","Ninguna","Hombre","Por Establecer","entre 18 y 28","1",,"1","1","1"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5034","Andes","2","Amenaza","Indigena","Mujer","Ninguna","entre 29 y 60","1",,"1","1","1"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","19","Cauca","19212","Corinto","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Ninguna","Mujer","Ninguna","entre 12 y 17","2",,,,"2"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","25","Cundinamarca","25777","Supata","6","Homicidio","Ninguna","Mujer","Ninguna","entre 6 y 11","1",,,,"1"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5790","Taraza","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Hombre","Por Establecer","entre 18 y 28","1",,,,"1"
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","13","Bolivar","13244","El Carmen De Bolivar","11","Abandono o Despojo Forzado de Tierras","Negro(a) o Afrocolombiano(a)","Hombre","Por Establecer","entre 61 y 100","2",,"1","1","2"
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","54","Norte De Santander","54743","Silos","5","Desplazamiento forzado","Ninguna","Hombre","Por Establecer","entre 12 y 17","1",,,,"1"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","15","Boyaca","15001","Tunja","6","Homicidio","Ninguna","Mujer","Ninguna","entre 6 y 11","1","5","2","2","1"
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","13","Bolivar","13657","San Juan Nepomuceno","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Negro(a) o Afrocolombiano(a)","Hombre","Multiple","entre 29 y 60",,,"1","1",
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","52","Nariño","52320","Guaitarilla","5","Desplazamiento forzado","Indigena","Mujer","Ninguna","entre 0 y 5","1",,"2","1","1"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","85","Casanare","85139","Mani","5","Desplazamiento forzado","Ninguna","Hombre","Ninguna","entre 18 y 28","625","504","439","384","651"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","13","Bolivar","13268","El Peñon","5","Desplazamiento forzado","Ninguna","Mujer","Por Establecer","entre 61 y 100","4","3","5","4","4"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","76","Valle del Cauca","76250","El Dovio","2","Amenaza","Ninguna","Mujer","Ninguna","entre 12 y 17","18","9","8","8","19"
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","73","Tolima","73678","San Luis","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Hombre","Ninguna","entre 29 y 60","9","2","13","11","9"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","81","Arauca","81001","Arauca","2","Amenaza","Ninguna","Hombre","Por Establecer","entre 29 y 60","7","7","6","6","7"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","13","Bolivar","13657","San Juan Nepomuceno","2","Amenaza","Indigena (Acreditado RA)","Mujer","Ninguna","entre 12 y 17","1",,,,"1"
"2022/06/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","68","Santander","68872","Villanueva","5","Desplazamiento forzado","Ninguna","Mujer","Ninguna","entre 6 y 11","5","1","7","6","5"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","25","Cundinamarca","25817","Tocancipa","7","Minas Antipersonal, Munición sin Explotar y Artefacto Explosivo improvisado","Ninguna","Hombre","Fisica","entre 29 y 60",,,"1","1",
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","27","Choco","27372","Jurado","5","Desplazamiento forzado","Indigena (Acreditado RA)","Mujer","Ninguna","entre 12 y 17","81","79","85","75","87"
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","18","Caqueta","18610","San Jose Del Fragua","13","Lesiones Personales Fisicas","Ninguna","Hombre","Por Establecer","entre 18 y 28","1","1","1","1","1"
"2022/06/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","20","Cesar","20770","San Martin","5","Desplazamiento forzado","Ninguna","LGBTI","Ninguna","entre 18 y 28","2","1",,,"2"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","70","Sucre","70265","Guaranda","5","Desplazamiento forzado","Indigena","Hombre","Ninguna","entre 29 y 60","8","5","7","7","10"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","52","Nariño","52001","Pasto","8","Secuestro","Ninguna","Hombre","Fisica","entre 29 y 60","3","10","7","6","3"
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","19","Cauca","19743","Silvia","2","Amenaza","Ninguna","Hombre","Ninguna","ND","1","1",,,"1"
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","50","Meta","50110","Barranca De Upia","2","Amenaza","Ninguna","Mujer","Ninguna","entre 29 y 60","18","8","13","13","18"
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","17","Caldas","17088","Belalcazar","5","Desplazamiento forzado","Ninguna","Mujer","Fisica","entre 29 y 60","2","1",,,"2"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5001","Medellin","7","Minas Antipersonal, Munición sin Explotar y Artefacto Explosivo improvisado","Negro(a) o Afrocolombiano(a)","Hombre","Visual","entre 61 y 100",,"1",,,
"2022/06/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","47","Magdalena","47001","Santa Marta","2","Amenaza","Ninguna","Hombre","Ninguna","entre 29 y 60","382","468","451","439","413"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","18","Caqueta","18150","Cartagena Del Chaira","2","Amenaza","Ninguna","Hombre","Por Establecer","entre 61 y 100","13","10","12","10","13"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","19","Cauca","19001","Popayan","9","Tortura","Indigena (Acreditado RA)","Mujer","Por Establecer","entre 61 y 100",,"1",,,
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","17","Caldas","17050","Aranzazu","5","Desplazamiento forzado","Ninguna","Mujer","Auditiva","entre 29 y 60","1",,,,"1"
"2022/06/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","76","Valle del Cauca","76109","Buenaventura","15","Confinamiento","Indigena","Mujer","Ninguna","entre 29 y 60","76","76","61","60","86"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5042","Santafe De Antioquia","5","Desplazamiento forzado","Ninguna","Mujer","Ninguna","entre 12 y 17","227","166","176","136","229"
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","52","Nariño","52227","Cumbal","5","Desplazamiento forzado","Indigena (Acreditado RA)","Hombre","Intelectual","entre 29 y 60","1","1",,,"1"
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","23","Cordoba","23079","Buenavista","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Ninguna","Mujer","Ninguna","entre 29 y 60","6","5","6","6","6"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","19","Cauca","19622","Rosas","12","Perdida de Bienes Muebles o Inmuebles","Ninguna","Hombre","Ninguna","entre 61 y 100","8","2","7","7","8"
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","17","Caldas","17877","Viterbo","5","Desplazamiento forzado","Indigena","Hombre","Ninguna","entre 0 y 5","1",,,,"1"
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","70","Sucre","70678","San Benito Abad","5","Desplazamiento forzado","Raizal del Archipielago de San Andres y Providencia","Mujer","Ninguna","entre 12 y 17","1","1","1","1","1"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","76","Valle del Cauca","76275","Florida","6","Homicidio","Indigena (Acreditado RA)","Hombre","Auditiva","entre 29 y 60","1",,,,"1"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","19","Cauca","19001","Popayan","8","Secuestro","Ninguna","Hombre","Ninguna","entre 18 y 28","4","16","11","10","4"
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","18","Caqueta","18256","El Paujil","5","Desplazamiento forzado","Indigena","Hombre","Fisica","entre 29 y 60",,"1","1","1",
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","52","Nariño","52699","Santacruz","5","Desplazamiento forzado","Ninguna","Hombre","Ninguna","entre 29 y 60","361","93","80","62","368"
"2022/06/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","13","Bolivar","13894","Zambrano","5","Desplazamiento forzado","Indigena","Mujer","Ninguna","entre 18 y 28","201","207","168","167","222"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","47","Magdalena","47058","Ariguani","6","Homicidio","Ninguna","Mujer","Por Establecer","entre 29 y 60","7","4","4","4","9"
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5001","Medellin","2","Amenaza","Negro(a) o Afrocolombiano(a)","Hombre","Multiple","entre 18 y 28","2","8","2","1","2"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","27","Choco","27150","Carmen Del Darien","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Hombre","Auditiva","entre 12 y 17","1","1","1","1","1"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","76","Valle del Cauca","76109","Buenaventura","15","Confinamiento","Negro(a) o Afrocolombiano(a)","Mujer","Ninguna","entre 0 y 5","84","81","44","41","84"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","76","Valle del Cauca","76001","Cali","2","Amenaza","Indigena","LGBTI","Ninguna","entre 0 y 5",,"1","1","1",
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","18","Caqueta","18479","Morelia","11","Abandono o Despojo Forzado de Tierras","Ninguna","Mujer","Ninguna","entre 29 y 60","3",,,,"3"
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","25","Cundinamarca","25269","Facatativa","5","Desplazamiento forzado","Indigena","Mujer","Ninguna","entre 0 y 5",,"1","2","1",
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","15","Boyaca","15814","Toca","5","Desplazamiento forzado","Ninguna","Hombre","Multiple","entre 18 y 28",,,"1","1",
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","54","Norte De Santander","54223","Cucutilla","5","Desplazamiento forzado","Gitano(a) ROM","Mujer","Ninguna","entre 29 y 60","1",,,,"1"
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","86","Putumayo","86757","San Miguel","2","Amenaza","Negro(a) o Afrocolombiano(a)","Hombre","Fisica","entre 18 y 28","1",,,,"1"
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5079","Barbosa","6","Homicidio","Ninguna","Mujer","Fisica","entre 61 y 100","13","5","10","9","13"
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","68","Santander","68406","Lebrija","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Hombre","Multiple","entre 18 y 28","1",,"1","1","1"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","63","Quindio","63548","Pijao","12","Perdida de Bienes Muebles o Inmuebles","Ninguna","Hombre","Ninguna","entre 61 y 100","16","16","14","12","16"
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","73","Tolima","73152","Casabianca","5","Desplazamiento forzado","Ninguna","Hombre","Por Establecer","entre 6 y 11","2",,,,"2"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","23","Cordoba","23001","Monteria","7","Minas Antipersonal, Munición sin Explotar y Artefacto Explosivo improvisado","Ninguna","Hombre","Auditiva","entre 29 y 60",,,"1","1",
"2022/06/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","17","Caldas","17777","Supia","2","Amenaza","Indigena","Mujer","Ninguna","entre 29 y 60","1",,,,"1"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","47","Magdalena","47745","Sitionuevo","2","Amenaza","Ninguna","Hombre","Visual","entre 29 y 60","1",,,,"1"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","54","Norte De Santander","54498","Ocaña","2","Amenaza","Ninguna","Mujer","Ninguna","entre 18 y 28","90","134","116","115","101"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5088","Bello","13","Lesiones Personales Fisicas","Negro(a) o Afrocolombiano(a)","Hombre","Ninguna","entre 29 y 60",,,"1","1",
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","85","Casanare","85125","Hato Corozal","6","Homicidio","Raizal del Archipielago de San Andres y Providencia","Hombre","Ninguna","entre 29 y 60",,"1",,,
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","8","Atlantico","8758","Soledad","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Mujer","Intelectual","entre 29 y 60",,,"1","1",
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5873","Vigia Del Fuerte","5","Desplazamiento forzado","Palenquero","Mujer","Ninguna","entre 61 y 100","1",,,,"1"
