"codigo","tipo","nombre","deporte","direccion","telefono","municipio","departamento","paginaweb","email","ubicacion","razonsocial","claseubicacion","localidadcomuna","descripcion","latitud","longitud","urlimagen"
"270","LIGAS","LIGA DE PATINAJE DE CUNDINAMARCA","PATINAJE","DG 61C 24-38 B EL CAMPIN","5495219","BOGOTÁ D.C.","BOGOTÁ D.C.","lipacun11@hotmail.com","lipacun11@hotmail.com",,,,,,"4.647325256","-74.07440491",
"2031","ESCENARIO","PISCINA OLIMPICA DE LA UNIVERSIDAD SAN BUENAVENTURA","Recreativo y Educación Fisíca","AV 10 DE MAYO LA UMBRIA VIA PANCE","3182200","CALI","VALLE DEL CAUCA","cmillan@usbcali.edu.co","cmillan@usbcali.edu.co","Universidad o centro de educaci? superior","UNIVERSIDAD SAN BUENAVENTURA","Zona Urbana","COMUNA VEINTIDOS","PISCINA OLIMPICA","3.346211251","-76.54589443","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/551.png"
"926","ESCENARIO","CANCHA MULTIPLE BARRIO LA CONCEPCION","Deportivo","KR1 N? 2-127 BARRIO LA CONCEPCION","6816493","CARTAGENA DE INDIAS","BOLIVAR","www.idercartagenadeindias.info.co","www.idercartagenadeindias.info.co","Otro","INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 13","CANCHA MULTIPLE","10.39139067","-75.47552883","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/229.png"
"788","ESCENARIO","CANCHA MULTIPLE DEL COLEGIO JORGE NOCOLAS ABELLO SEDE 2","Deportivo","CL 64 N? 24B-82","3790628","BARRANQUILLA","ATLANTICO","cjorgenabello@sedbarranquilla.gov.co","cjorgenabello@sedbarranquilla.gov.co","Establecimiento educativo","COLEGIO JORGE NOCOLAS ABELLO SEDE 2","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE PLACA CUBIERTA","10.9725775","-74.80544467","http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/199.png"
"989","ESCENARIO","CANCHA MULTIPLE N° 2 INSTITUCION EDUCATIVA LICEO DE BOLIVAR","Deportivo","KR17 N? 71-25BARRIO DANIEL LEMAITRE","3012769081","CARTAGENA DE INDIAS","BOLIVAR","lamiestructuras@hotmail.com","lamiestructuras@hotmail.com","Establecimiento educativo","INSTITUCION EDUCATIVA LICEO DE BOLIVAR","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 3","CANCHA MULTIPLE","10.43799483","-75.51880209","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/294.png"
"664","LIGAS","LIGA DE WUSHU DE TOLIMA","WUSHU","UNIDAD DEPORTIVA CL 42 KR 5","2620672","IBAGUÉ","TOLIMA","ligatolimensedewushu@gmail.com","ligatolimensedewushu@gmail.com",,,,,,"4.435067423","-75.21230358",
"1346","ESCENARIO","CANCHA MULTIPLE BARRIO LA MAGDALENA III","Recreativo y Deportivo","FRENTE MANZANA E3","8314134","GIRARDOT","CUNDINAMARCA","deportesgirardot@hotmail.com","deportesgirardot@hotmail.com","Otro","ALCALDIA DE GIRARDOT","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE","4.3084605","-74.79320983","http://www.visorgeocoldeportes.gov.co/images/escenarios/25307/57.png"
"1647","ESCENARIO","CANCHA DE VOLEIBOL DE LA  DE LA INSTITUCION EDUCATIVA ALFONSO LOPEZALFONSO LOPEZ SEDE RAFAEL POMBO","Recreativo y Educación Fisíca","KR 7 S BIS CL 72","0","CALI","VALLE DEL CAUCA","0","0","Establecimiento educativo","INSTITUCION EDUCATIVA ALFONSO LOPEZ","Zona Urbana","COMUNA SIETE","CANCHA DE VOLEIBOL","3.454201115","-76.48295825","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/167.png"
"1392","ESCENARIO","CANCHA MULTIPLE DE LA UNIDAD DEPORTIVA LA ESPERANZA BARRIO LAS BRISAS","Deportivo","AL LADO DEL COLEGIO BASICO COMPARTIR LAS BRISAS","0","PEREIRA","RISARALDA",,,"Otro","JUNTA DE ACCION COMUNAL BARRIO LAS BRISAS","Zona Urbana","COMUNA VILLA SANTANA","CANCHA MULTIPLE","4.793145167","-75.66765683","http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\88.png"
"507","LIGAS","LIGA DE TIRO Y CAZA DE META","TIRO Y CAZA","KR 41 N° 44-59 BARRIO PANORAMA","6645399","VILLAVICENCIO","META","makao11@hotmail.com","makao11@hotmail.com",,,,,,"4.158727705","-73.64902806",
"1558","ESCENARIO","CANCHA DE MICROFUTBOL DEL BARRIO LARES DE CONFENALCO","Recreativo y Deportivo","KR 4 NORTE CON CL 71D","5566684","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI","Zona Urbana","COMUNA SEIS","CANCHA DE MICROFUTBOL","3.488535144","-76.49800094","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/78.png"
"139","FEDERACIONES","FEDERACION DE JUDO","JUDO","CL 5 53-00 COLISEO EL PUEBLO",,"CALI","VALLE DEL CAUCA","www.fecoljudo.org",,,,,,,"3.4134234","-76.5485229",
"180","LIGAS","LIGA DE CANOTAJE Y REMO DE ANTIOQUIA","CANOTAJE Y REMO","CL 47D N° 75-262","4361080","MEDELLÍN","ANTIOQUIA",,,,,,,,"6.254052059","-75.59236576",
"689","LIGAS","LIGA DE SAMBO DEL VALLE","SAMBO","KR 38 N° 7 -05","5575571","CALI","VALLE DEL CAUCA",,,,,,,,"3.423135228","-76.54019857",
"2183","ESCENARIO","CANCHA DE TENIS DEL CLUB CAMPESTRE DE CALI","Recreativo y Deportivo","CL 5A CON KR 100","3336000","CALI","VALLE DEL CAUCA","directorrh@campestrecali.org","directorrh@campestrecali.org","Club","CLUB CAMPESTRE DE CALI","Zona Urbana","COMUNA VEINTIDOS","CANCHA DE TENIS","3.36847378","-76.54750269","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/703.png"
"1415","ESCENARIO","CANCHA MULTIPLE DEL BARRIO CIUDAD JARDIN","Deportivo","KR 29 CL 14 AL LADO DEL PARQUEADERO","3213303","PEREIRA","RISARALDA",,,"Otro","JUNTA DE ACCION COMUNAL BARRIO CIUDAD JARDIN","Zona Urbana","COMUNA UNIVERSIDAD","CANCHA MULTIPLE","4.795495333","-75.69292467","http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\111.png"
"99","FEDERACIONES","FEDERACION DE ATLETISMO","ATLETISMO","CL 28 25-18 CASA DE LAS FEDERACIONES",,"BOGOTÁ D.C.","BOGOTÁ D.C.","www.fecodatle.org",,,,,,,"4.6238647","-74.0763003",
"2125","ESCENARIO","CANCHA DE BALONCESTO DE LA UNIDAD DEPORTIVA ALBERTO GALINDO","Deportivo","CL 4 CON KR 52","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Complejo deportivo","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA DIECINUEVE","CANCHA DE BALONCESTO","3.411932403","-76.5528665","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/645.png"
"2176","ESCENARIO","CANCHA DE TENIS DEL CLUB CAMPESTRE DE CALI","Recreativo y Deportivo","CL 5A CON KR 100","3336000","CALI","VALLE DEL CAUCA","directorrh@campestrecali.org","directorrh@campestrecali.org","Club","CLUB CAMPESTRE DE CALI","Zona Urbana","COMUNA VEINTIDOS","CANCHA DE TENIS","3.368103103","-76.5478326","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/696.png"
"967","ESCENARIO","CANCHA DE BALONCESTO N° 1 COLEGIO LA SALLE","Deportivo","TORICES PASEO BOLIVAR","6661173","CARTAGENA DE INDIAS","BOLIVAR","www.colsallecartagena.edu.co","www.colsallecartagena.edu.co","Establecimiento educativo","COLEGIO DE LA SALLE","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 2","CANCHA DE BALONCESTO","10.42424136","-75.53386827","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/272.png"
"2094","ESCENARIO","CANCHA DE TENIS DEL CLUB SOCIAL Y DEPORTIVO TEQUENDAMA","Recreativo y Deportivo","KR 53 N? 7-111","5131594","CALI","VALLE DEL CAUCA","clubtequendama2@hotmail.com","clubtequendama2@hotmail.com","Club","CLUB SOCIAL Y DEPORTIVO TEQUENDAMA","Zona Urbana","COMUNA DIECINUEVE","CANCHA DE TENIS","3.412867328","-76.5456132","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/614.png"
"211","LIGAS","LIGA DE BILLAR DE ATLANTICO","BILLAR","KR 47 # 98 - 40 OFICINA 304",,"BARRANQUILLA","ATLANTICO","franklingori@yahoo.com","franklingori@yahoo.com",,,,,,"11.00718109","-74.83061209",
"761","LIGAS","LIGA DE BOXEO DE GUAINIA","BOXEO","COLISEO CUBIERTO CAPITAN TORO",,"INÍRIDA","GUAINIA",,,,,,,,"3.865336147","-67.92744862",
"1376","ESCENARIO","VELODROMO ALFONSO HURTADO","Deportivo","SECTOR VILLA OLIMPICA","3147606","PEREIRA","RISARALDA","areaescenarios@hotmail.com","areaescenarios@hotmail.com","Complejo deportivo","SECRETARIA MUNICIPAL DE RECREACION Y DEPORTE","Zona Urbana","COMUNA OLIMPICA","VELODROMO","4.804696926","-75.75376792","http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\39.png"
"1694","ESCENARIO","CANCHA DE FUTBOL DE LA INSTITUCION EDUCATIVA JOSE MANUEL SAAVEDRA","Recreativo y Educación Fisíca","CL 12 KR 34","0","CALI","VALLE DEL CAUCA","0","0","Establecimiento educativo","INSTITUCION EDUCATIVA JOSE MANUEL SAAVEDRA","Zona Urbana","COMUNA OCHO","CANCHA DE FUTBOL","3.450412061","-76.51539688","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/214.png"
"1822","ESCENARIO","CANCHA DE MICROFUTBOL SINTETICA DE LA UNIDAD RECREATIVA PARQUE DEL AVION","Recreativo","AV 2 NORTE N? 35-04","6689578","CALI","VALLE DEL CAUCA","avion@crpcali.org","avion@crpcali.org","Complejo deportivo","UNIDAD RECREATIVA PARQUE DEL AVION","Zona Urbana","COMUNA CUATRO","CANCHA DE MICROFUTBOL SINTETICA","3.468920862","-76.51749826","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/342.png"
"1874","ESCENARIO","CANCHA DE VOLEIBOL DEL CLUB EMCALI","Recreativo y Deportivo","KM 3 VIA AL MAR","8829373","CALI","VALLE DEL CAUCA","clubemcali@emclai.net.co","clubemcali@emclai.net.co","Club","CLUB EMCALI","Zona Urbana","COMUNA UNO","CANCHA DE VOLEIBOL","3.449258892","-76.56326545","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/394.png"
"386","LIGAS","LIGA DE TRIATHLON DEL CAUCA","TRIATHLON","CL 7 NORTE N° 4N - 25","3116432324","POPAYÁN","CAUCA",,,,,,,,"2.44478961","-76.60275257",
"1507","ESCENARIO","DON JAN HAPKIDO DE LA LIGA DE HAPKIDO DEL VALLE","Deportivo","CL 5B N? 34-51","5545592","CALI","VALLE DEL CAUCA","0","0","Complejo deportivo","LIGA DE HAPKIDO DEL VALLE","Zona Urbana","COMUNA DIECINUEVE","SALON PARA LA PRACTICA DE HAPKIDO","3.430791826","-76.54187715","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/27.png"
"83","CLUBES","CORPORACION CLUB DEPORTIVO TULUA","FUTBOL","KR 26 N°32-70",,"TULUÁ","VALLE DEL CAUCA",,"cortuluacomunicaciones1@hotmail.com",,,,,,"4.079774466","-76.19765596",
"2439","ESCENARIO","CANCHA MULTIPLE DEL BARRIO ASTURIAS","Recreativo y Deportivo","CL 44 CON KR 24B","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA DOCE","CANCHA MULTIPLE","3.438352373","-76.50124434","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/959.png"
"1913","ESCENARIO","CANCHA DE VOLEIBOL DEL COLEGIO INEM JORGE ISACCS","Recreativo y Educación Fisíca","KR 5 NORTE N?6N-126","4470128","CALI","VALLE DEL CAUCA","www.inem.com","www.inem.com","Establecimiento educativo","COLEGIO INEM JORGE ISACCS","Zona Urbana","COMUNA CUATRO","CANCHA DE VOLEIBOL","3.481423891","-76.50242389","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/433.png"
"1856","ESCENARIO","CANCHA MULTIPLE DEL COLEGIO SAN LUIS DE GONZAGA","Recreativo y Educación Fisíca","AV 10 NORTE N?14N-85","6611565","CALI","VALLE DEL CAUCA","www.colegiosanluisgonzaga.edu.co","www.colegiosanluisgonzaga.edu.co","Establecimiento educativo","COLEGIO SAN LUIS DE GONZAGA","Zona Urbana","COMUNA DOS","CANCHA MULTIPLE","3.460986283","-76.53665088","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/376.png"
"1669","ESCENARIO","CANCHA MULTIPLEDE LA  DE LA INSTITUCION EDUCATIVA ALBERTO CARBAJAL BORRERO  SEDE ABRAHAM DOMINGUEZ","Recreativo y Educación Fisíca","KR 12 E CL 57","4437206","CALI","VALLE DEL CAUCA","0","0","Establecimiento educativo","INSTITUCION EDUCATIVA ALBERTO CARVAJAL BORRERO SEDE ABRAHAM DOMINGUEZ","Zona Urbana","COMUNA OCHO","CANCHA MULTIPLE","3.44470632","-76.49571404","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/189.png"
"227","LIGAS","LIGA DE JUDO DEL ATLANTICO","JUDO","AV MURILLO CON AV CIRCUNVALAR ESTADIO METROPOLITANO COLUMNA 33",,"BARRANQUILLA","ATLANTICO","judoatlantico2@hotmail.com","judoatlantico2@hotmail.com",,,,,,"10.92602854","-74.79943287",
"1366","ESCENARIO","PISCINA DEL CLUB MILITAR","Deportivo","CL 0 9E-156","5743326","CÚCUTA","NORTE DE SANTANDER","gerenciasomiresa@hotmail.com","gerenciasomiresa@hotmail.com","Club","CLUB MILITAR","Zona Urbana","COMUNA CENTRO ORIENTAL","PISCINA","7.899385","-72.49138317","http://www.visorgeocoldeportes.gov.co/images/escenarios/54001/119.png"
"946","ESCENARIO","CANCHA DE MICROFUTBOL LA CENTRAL","Deportivo","KR 88 MZ 63 LOTE 30 BARRIO EL POZON SECTOR CENTRAL","0","CARTAGENA DE INDIAS","BOLIVAR","www.idercartagenadeindias.info.co","www.idercartagenadeindias.info.co","Otro","INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 6","CANCHA DE MICROFUTBOL","10.41594733","-75.46211933","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/249.png"
"12","CLUBES","TALENTO DORADO S.A.","FUTBOL","CL 36 N° 59-69 INT 187 ESTADIO METROPOLITANO DITAIRES",,"ITAGÜÍ","ANTIOQUIA",,,,,,,,"6.17043498","-75.62657602",
"504","LIGAS","LIGA DE TAEKWONDO DEL META","TAEKWONDO","INSTALACIONES COLISEO ALVARO MESA AMAYA  GIMNACIO DE TAEKWONDO","6610231","VILLAVICENCIO","META",,,,,,,,"4.147598736","-73.63522838",
"2468","ESCENARIO","CANCHA MICRO FUTBOL DEL BARRIO CALIPSO","Recreativo y Deportivo","CL 72 H N? 28 E","3167572250","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA TRECE","CANCHA DE MICROFUTBOL","3.424332324","-76.49594564","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/988.png"
"244","LIGAS","LIGA DE ATLETISMO DE BOGOTA","ATLETISMO","ESTADIO DE ATLETISMO UIDAD DEPORTIVA EL SALITRE",,"BOGOTÁ D.C.","BOGOTÁ D.C.","atlebogota@fecodatle.org","atlebogota@fecodatle.org",,,,,,"4.665281682","-74.09797608",
"179","LIGAS","LIGA DE BOXEO DE ANTIOQUIA","BOXEO","KR 45 N 103A -28",,"MEDELLÍN","ANTIOQUIA","ligaboxeoasntioquia@hotmail.com","ligaboxeoasntioquia@hotmail.com",,,,,,"6.292729602","-75.55230722",
"198","LIGAS","LIGA DE TENIS DE ANTIOQUIA","TENIS","CL 49 73-04",,"MEDELLÍN","ANTIOQUIA","comunicaciones@lattenis.com","comunicaciones@lattenis.com",,,,,,"6.258551069","-75.59060676",
"1924","ESCENARIO","CANCHA MULTIPLE DEL BARRIO CALIMA","Recreativo y Deportivo","CL 67 CON KR 7N","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA CUATRO","CANCHA MULTIPLE","3.48550219","-76.50237035","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/444.png"
"329","LIGAS","LIGA DE GIMNASIA DE BOYACA","GIMNASIA","KR 10 N° 29 - 01  SALA DE GIMNASIA ANEXA AL COLISEO CUBIERTO ALFONSO PATINO ROSERI",,"SOGAMOSO","BOYACA","ligagimnasiadeboyaca@hotmail.com","ligagimnasiadeboyaca@hotmail.com",,,,,,"5.729397196","-72.91868422",
"2046","ESCENARIO","CANCHA DE MICROFUTBOL DE LA UNIDAD RECREATIVA LOS CASTORES","Recreativo","CL 11 N? 41A-36","6830261","CALI","VALLE DEL CAUCA","urloscastores@yahoo.es","urloscastores@yahoo.es","Complejo deportivo","UNIDAD RECREATIVA LOS CASTORES","Zona Urbana","COMUNA DIEZ","CANCHA DE MICROFUTBOL","3.418179458","-76.53574075","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/566.png"
"913","ESCENARIO","CANCHA MULTIPLE BARRIO OLAYA","Deportivo","DETRAS DEL CUARTEL DE OLAYABARRIO OLAYA SECTOR NORTE","0","CARTAGENA DE INDIAS","BOLIVAR","www.idercartagenadeindias.info.co","www.idercartagenadeindias.info.co","Otro","INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 7","CANCHA MULTIPLE","10.40549017","-75.48529533","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/216.png"
"325","LIGAS","LIGA DE CANOTAJE Y REMO DE BOYACA","CANOTAJE Y REMO","COLISEO MUNICIPAL  BARRIO VILLA PANORAMA",,"PAIPA","BOYACA",,,,,,,,"5.775007934","-73.11653817",
"1056","ESCENARIO","CANCHA DE MINIBALONCESTO JULIUS SIBERS","Deportivo","Cl 64A 9-25","7443339","TUNJA","BOYACA","iejstunja@hotmail.com","iejstunja@hotmail.com","Establecimiento educativo","MUNICIPIO DE TUNJA","Zona Urbana","SIN COMUNAS","CANCHA DE MINIBALONCESTO","5.57053304","-73.34479982","http://www.visorgeocoldeportes.gov.co/images/escenarios/"
"111","FEDERACIONES","FEDERACION ECUESTRE","ECUESTRE","KR 45A 104B-16",,"BOGOTÁ D.C.","BOGOTÁ D.C.","www.fedecuestre.com",,,,,,,"4.6928746","-74.0571138",
"2199","ESCENARIO","CANCHA DE TENIS DEL CLUB CAMPESTRE DE CALI","Recreativo y Deportivo","CL 5A CON KR 100","3336000","CALI","VALLE DEL CAUCA","directorrh@campestrecali.org","directorrh@campestrecali.org","Club","CLUB CAMPESTRE DE CALI","Zona Urbana","COMUNA VEINTIDOS","CANCHA DE TENIS","3.367327456","-76.54322083","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/719.png"
"372","LIGAS","LIGA DE TENIS DEL CAUCA","TENIS","CL 40 5N-102",,"POPAYÁN","CAUCA","mojicamejia2002@hotmail.com","mojicamejia2002@hotmail.com",,,,,,"2.465258385","-76.58026239",
"1597","ESCENARIO","CANCHA MULTIPLE N°3  DEL BARRIO PETECUY","Recreativo","KR 2 E N? 79 10","4333986","CALI","VALLE DEL CAUCA","0","0","Otro","UNIDAD RECREATIVA  PETECUY","Zona Urbana","COMUNA SEIS","CANCHA MULTIPLE","3.478024444","-76.48037265","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/117.png"
"1806","ESCENARIO","PISCINA DE LA UNIDAD RECREATIVA EL RINCON DE PACARA","Recreativo","AV 2G 58N-100","6653948","CALI","VALLE DEL CAUCA","rincondepacara@crcali.org","rincondepacara@crcali.org","Complejo deportivo","UNIDAD RECREATIVA EL RINCON DE PACARA","Zona Urbana","COMUNA DOS","PISCINA","3.483509725","-76.51057094","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/326.png"
"512","LIGAS","LIGA DE BEISBOL DEL META","BEISBOL","VILLA OLIMPICA SEDE ADMINISTRATIVA","3143905858","VILLAVICENCIO","META","argay2008@hotmail.com","argay2008@hotmail.com",,,,,,"4.139748572","-73.62108036",
"1644","ESCENARIO","CANCHA MULTIPLE N°1 DE LA DE LA INSTITUCION EDUCATIVA ALFONSO LOPEZ """"UNIVERSIDAD OBRERA""","Recreativo y Educación Fisíca","KR 7 S BIS CL 72","0","CALI","VALLE DEL CAUCA","0","0","Establecimiento educativo","INSTITUCION EDUCATIVA ALFONSO LOPEZ","Zona Urbana","COMUNA SIETE","CANCHA MULTIPLE","3.454180373","-76.48311611","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/164.png"
"21","CLUBES","CLUB TWIN CAM GROUP","AUTOMOVILISMO","CL 22A N°83-10 IN. 13","4547228","BOGOTÁ D.C.","BOGOTÁ D.C.",,"inf@twincamgroup.com",,,,,,"4.664780667","-74.12900396",
"437","LIGAS","LIGA DE VOLEIBOL DEL CHOCO","VOLEIBOL","CL 26 EDIF FRANCISCO WILSON PISO 3 OF 301",,"QUIBDÓ","CHOCO","ligadevoleychoco@hotmail.com","ligadevoleychoco@hotmail.com",,,,,,"5.689524042","-76.65685272",
"771","ESCENARIO","CANCHA DE FUTBOL SANTA MARTA","Deportivo","CL 19 ENTRE KR 5C Y KR 6","3267941","BARRANQUILLA","ATLANTICO",,,"Club","CLUB DEPORTIVO SIMON BOLIVAR","Zona Urbana","SIN COMUNAS","CANCHA DE FUTBOL","10.9446251","-74.77745432","http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/6.png"
"1228","ESCENARIO","CANCHA DE FUTBOL INSTITUCION EDUCATIVA GENERAL SANTANDER","Deportivo","DG 9 TV 7 ALA LADO DEL COMANDO DE POLICIA BARRIO LA GRANJA","7910385","MONTERÍA","CORDOBA","www.monteria-cordoba.gov.co","www.monteria-cordoba.gov.co","Establecimiento educativo","INSTITUCION EDUCATIVA GENERAL SANTANDER","Zona Urbana","SIN COMUNAS","CANCHA DE FUTBOL","8.736709672","-75.89144062","http://www.visorgeocoldeportes.gov.co/images/escenarios/23001/51.png"
"919","ESCENARIO","CANCHA MULTIPLE INSTITUCION EDUCATIVA MADRE GABRIELA DE SAN MARTIN","Deportivo","CL 33B N? 77-48 BARRIO LAS PALMERAS","0","CARTAGENA DE INDIAS","BOLIVAR","lemgd5m1971@yahoo.com","lemgd5m1971@yahoo.com","Establecimiento educativo","INSTITUCION EDUCATIVA MADRE GABRIELA DE SAN MARTIN","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 7","CANCHA MULTIPLE","10.4025155","-75.47525533","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/222.png"
"1796","ESCENARIO","CANCHA DE BALONCESTO DE LA INSTITUCION EDUCATIVA  TECNICO DEL COMERCIO SANTA CECILIA","Recreativo y Educación Fisíca","CL 61A NORTE N?2GN-62","6642088","CALI","VALLE DEL CAUCA","administrador@iesantaceciliacali.edu.co","administrador@iesantaceciliacali.edu.co","Establecimiento educativo","INSTITUCION EDUCATIVA  TECNICO DEL COMERCIO SANTA CECILIA","Zona Urbana","COMUNA DOS","CANCHA DE BALONCESTO","3.487730815","-76.5086181","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/316.png"
"359","LIGAS","LIGA DE TAEKWONDO DE CAQUETA","TAEKWONDO","ESTADIO ALFONSO BUITRAGO HOYOS",,"FLORENCIA","CAQUETA",,,,,,,,"1.611531918","-75.60865207",
"1014","ESCENARIO","CANCHA DE MICROFUTBOL SINTETICA EL MONUMENTAL","Deportivo","AV PEDRO DE HEREDIA KR 31 N? 48-68 SECTOR ARMENIA","0","CARTAGENA DE INDIAS","BOLIVAR","jruizroy@hotmail.com","jruizroy@hotmail.com","Establecimiento educativo","EL MONUMENTAL","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 8","CANCHA DE MICROFUTBOL SINTETICA","10.40351483","-75.502597","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/350.png"
"96","FEDERACIONES","FEDERACION DE ORIENTACION",,"KR 30 CON CL 54 COLISEO EL CAMPIN ENTRADA 17 OFIC 1A",,"BOGOTÁ D.C.","BOGOTÁ D.C.",,,,,,,,"4.6448373","-74.0783676",
"2399","ESCENARIO","PISTA DE TROTE DEL BARRIO PRADOS DE ORIENTE","Recreativo y Deportivo","CL 28A N?24A","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA ONCE","PISTA DE TROTE","3.431863259","-76.51539619","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/919.png"
"1317","ESCENARIO","CANCHA MULTIPLE DEL COLEGIO POLICARPA SALAVARRIETA SEDE CAMILO TORRES","Deportivo","BARRIO KENNEDY VIA AL PE?ON","3203730788","GIRARDOT","CUNDINAMARCA","www.girardot-cundinamarca.gov.vo","www.girardot-cundinamarca.gov.vo","Establecimiento educativo","COLEGIO POLICARCA SALAVARRIETA","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE","4.320063333","-74.78936883","http://www.visorgeocoldeportes.gov.co/images/escenarios/25307/28.png"
"586","LIGAS","LIGA DE FUTBOL DE SALON DE RISARALDA","FUTBOL DE SALON","COLISEO  MAYOR RAFAEL CUARTAS GAVIRIA",,"PEREIRA","RISARALDA","futsalrisaralda@hotmail.com","futsalrisaralda@hotmail.com",,,,,,"4.815092113","-75.70905707",
"1072","ESCENARIO","CANCHA MULTIPLE DEL COLEGIO INSTITUTO TECNICO GONZALO SUAREZ RENDON 2","Recreativo y Deportivo","CL 19 15-52","7442602","TUNJA","BOYACA","itgsrsc@gmail.com","itgsrsc@gmail.com","Establecimiento educativo","INSTITUTO GONZALO SUAREZ RENDON","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE","5.534656333","-73.3673395","http://www.visorgeocoldeportes.gov.co/images/escenarios/15001/72.png"
"1198","ESCENARIO","CANCHA MULTIPLE INSTITUCION EDUCATIVA LICEO LA PRADERA","Deportivo","CL 23 N? 27-28 BARRIO LA PRADERA","7927341","MONTERÍA","CORDOBA","www.monteria-cordoba.gov.co","www.monteria-cordoba.gov.co","Establecimiento educativo","INSTITUCION EDUCATIVA LICEO LA PRADERA","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE","8.740912328","-75.87134462","http://www.visorgeocoldeportes.gov.co/images/escenarios/23001/8.png"
"357","LIGAS","LIGA DE TEJO DE CAQUETA","TEJO","INSTITUCION EDUCATIVA SAN LUIS-SEDE BELLAVISTA- CR22  CL2C TV 21 ESQUINA","3133488414","FLORENCIA","CAQUETA",,,,,,,,"1.600440707","-75.60357873",
