"pais","conceptozoosanitarioica","numerointerno","numeroacumulado","nombrecodigoestablecimiento","direccion","especie","productos"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","33","33","1628 GARNERS CHAPEL ROAD MT OLIVE, NC 28365","1628 GARNERS CHAPEL ROAD MT OLIVE, NC 28365","AVIAR","CARNE PROCESADA PAVO (EMBUTIDOS Y SIMILARES), PAVOS TROCEADOS (CONGELADOS O CONSERVADOS DE OTRA FORMA), JAMÓN DE PAVO"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","34","34","3311 STATE ROAD 19 S PERU IN
46970","3311 STATE ROAD 19 S PERU IN
46970","PORCINO","TOCINETA (FRESCA, REFRIGERADA, CONGELADA), TOCINO, PEPERONI DE CERDO Y SALAMI DE CERDO. TOCINETA DE CERDO PRECOCIDA REFRIGERADA, TOCINO BACON (PRE- COOKED BACON STRIPS CHIPS AND BITS, TOCINO PRECOCIDO EN TIRAS, CHIPS Y BITS) CONGELADOS, TOCINO PRECOCIDO CONGELADO"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","35","35","2175 ELMHURST LANE","2175 ELMHURST LANE","AVIAR","POLLO DESPRESADO (CONGELADO O CONSERVADO DE OTRA FORMA), SALCHICHA DE POLLO Y MORTADELA DE POLLO."
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","36","36","245 HWY. 35 SO FOREST, MS 39074","245 HWY. 35 SO FOREST, MS 39074","AVIAR","POLLO DESPRESADO (CONGELADO O CONSERVADO DE OTRA FORMA, PECHUGA CONGELADA DE POLLO"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","37","37","109 DEPOT STREET WALNUT, IL
61376","109 DEPOT STREET WALNUT, IL
61376","AVIAR","POLLO DESPRESADO (CONGELADO O CONSERVADO DE OTRA FORMA), PIERNAS DE POLLO COCIDAS."
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","38","38","EAST HIGHWAY 32 ALMA, GA 31510","EAST HIGHWAY 32 ALMA, GA 31510","PORCINO, AVIAR","POLLO DESPRESADO (CONGELADO O CONSERVADO DE OTRA FORMA), POLLOS ENTEROS CONGELADOS, PECHUGAS, PASTA DE POLLO, ALAS.; CARNE DE CERDO, CARNE DE CERDO AHUMADA CONGELADA. JAMON AHUMADO: 88% CARNE DE CERDO; COSTILLAS DE CERDO AHUMADO EN SALSA BARBEQUE: CARNE DE CERDO 70%"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","39","39","901 WEST JACKSON ST SHELBYVILLE, TN 37160","901 WEST JACKSON ST SHELBYVILLE, TN 37160","AVIAR","POLLO DESPRESADO (CONGELADO O CONSERVADO DE OTRA FORMA), POLLOS ENTEROS"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","40","40","327 WALLACE RD, MARIETTA, GA
30065","327 WALLACE RD, MARIETTA, GA
30065","PORCINO, AVIAR","LAS DEMAS PREPARACIONES Y CONSERVAS DE CARNES, DESPOJOS O SANGRE, GALLINAS O POLLOS SIN TROCEAR CONGELADO"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","41","41","2352 COUNTRY ROAD 719 CULLMAN,
AL 35055","2352 COUNTRY ROAD 719 CULLMAN,
AL 35055","AVIAR","TODOS LOS PRODUCTOS IMPORTADOS, POLLO COMPACTO ENTERO"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","42","42","3704 LOUIS RICH DRIVE NEWBERRY, SC 29108","3704 LOUIS RICH DRIVE NEWBERRY, SC 29108","BOVINO, AVIAR","MUSLOS DE PAVO"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","43","43","5505 JEFFERSON PARKWAY PINE BLUFF, AR 71602","5505 JEFFERSON PARKWAY PINE BLUFF, AR 71602","AVIAR","TODOS LOS PRODUCTOS IMPORTADOS. GALLINAS O POLLOS TROCEADOS CONGELADOS. CARNE DE AVE REFRIGERADA, CONGELADA, ALAS DE POLLO. CARNE DE POLLO TROCEADA, O PICADA O MOLIDA (COCINADO) PECHUGA TROCEADA (COCINADA) ALAS CON HUESO (COCINADAS O PARCIALMENTE, MARINADAS) MUSLO, PIERNAS (CON HUESO Y SIN HUESO) (EMPANIZADOS, CRUDOS) CONGELADOS, APANADO DE POLLO CON SABOR A MIEL BBQ AHUMADO CONGELADO."
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","44","44","10404 ""F"" PLAZA OMAHA, NE
681271000","10404 ""F"" PLAZA OMAHA, NE
681271000","PORCINO","CARNE CONGELADA, CUERO CONGELADO, GRASA, PIEL, RECORTES DE CARNE, TOCINETA, TOCINO, VISCERAS, CARNE CON HUESO Y SIN HUESO, PATICAS DE CERDO, PIERNA DE CERDO CON HUESO, PIERNA DE CERDO SIN HUESO, LOMO DE CERDO SIN HUESO, PIERNAS, PALETAS Y SUS TROZOS SIN DESHUESAR, CARNE DE CERDO DESHUESADA RECORTES, DESPOJOS COMESTIBLES, MANITAS, LAS DEMÁS CARNES DE CERDO"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","45","45","6755 WEST 100 NORTH DELPHI IN
46923","6755 WEST 100 NORTH DELPHI IN
46923","PORCINO","CARTILAGOS PECTORALES, TOCINETA (FRESCA, REFRIGERADA, CONGELADA), TOCINO, GRASAS, CORTES CON Y SIN HUESO DE CERDO, CUERO DE CERDO CONGELADO, PIEL DE CERDO, RECORTE DE CARNE DE PORCINOCOSTILLA DE CERDO, VISCERAS PORCINAS, DESPOJOS COMESTIBLES. PATITAS DE CERDO, CARNE DESHUESADA CARNE, PAPADA."
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","46","46","2701 SIMPSON STREET MONROE, NC 28112","2701 SIMPSON STREET MONROE, NC 28112","AVIAR","FILETE DE POLLO (CONGELADO), CHICKEN PATTY BREADED 3.75 OZ, TENDER CRIPS CHICKEN FILET 5.25 OZ 39, CHICKEN TENDER 6/4 LB BAGS. ES DECIR, FILETE DE POLLO CRUJIENTE, TROZOS DE POLLO EMPANIZADOS Y BARRITAS DE POLLO TIERNO."
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","47","47","601 TYSON DRIVE GREEN FOREST, AR 72638","601 TYSON DRIVE GREEN FOREST, AR 72638","AVIAR","FILETES DE POLLO EMPANIZADO (TENDERGRILL- FULLY COOKED GLAZED CHICKEN BREAST FILLETS), POLLO CRUJIENTE EMPANIZADO PICANTE (SPICY CHICKEN CRISP- UNCOOKEDSPICY CHICKEN BREAST PATTIE FRITTERS) CUBITOS DE POLLO APANADO. TIRAS DE PECHUGA DE POLLO CONGELADAS. MUSLO DE POLLO CRUDO CONGELADO. TIRAS DE PECHUGA DE POLLO SIN COCINAR (CONGELADAS). HAMBURGUESA DE POLLO EMPANIZADA SIN COCINAR (CONGELADO), PASTA DE POLLO MOLDEADA - CONGELADA, APANADA"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","48","48","110- 112 W FREEMAN BERRYVILLE,
AR 72616","110- 112 W FREEMAN BERRYVILLE,
AR 72616","AVIAR","FILETES DE POLLO EMPANIZADO (TENDERGRILL- FULLY COOKED GLAZED CHICKEN BREAST FILLETS), POLLO CRUJIENTE EMPANIZADO PICANTE (SPICY CHICKEN CRISP- UNCOOKEDSPICY CHICKEN BREAST PATTIE FRITTERS); ALAS DE POLLO, MARINADAS, COCIDAS, CONGELADAS (FULLY COOKED, GLAZED CHICKEN WINGS). PECHUGA CONGELADA, POLLO ENTERO CONGELADO, ALAS, MUSLOS, PIERNAS, CUARTOS TRASEROS, PECHUGA ENTERA Y TROCEADA (CON Y SIN HUESO) (MARINADOS, ASADOS, GLASEADOS, EMPANIZADOS) (CONGELADOS), APANADOS DE POLLO, TROZOS DE POLLO CORTADO EN CUADRITOS CONGELADO, FILETE DE PECHUGA APANADO, FILETE DE PECHUGA RECUBIERTO DE MIGAS, ALAS DE POLLO ASADAS AL HORNO (CONGELADO), FILETE DE POLLO EMPANIZADO."
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","49","49","1529 23RD STREET EAST COLUMBUS,
NE 68601","1529 23RD STREET EAST COLUMBUS,
NE 68601","BOVINO","CARNE CONGELADA"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","50","50","6657 KING STREET FALCON, NC 28342","6657 KING STREET FALCON, NC 28342","PORCINO","DESPOJOS COMESTIBLES (PATICAS, MANITAS, PIERNAS, PALETAS Y TROZOS CON HUESO) (CONGELADOS O CONSERVADOS DE OTRA FORMA), TOCINETA (CONGELADA). CARNE DE CERDO CON Y SNI HUESO CONGELADA, CUERO DE CERDO CONGELADO, TOCINO, HUESOS PORCINOS FRESCOS, GRASA DE CERDO, CARTILAGOS PECTORALES PORCINOS"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","51","51","189 CHEESE LANE HAMBURG,
PA 19526","189 CHEESE LANE HAMBURG,
PA 19526","AVIAR","PATOS ENTEROS, PAVOS O GANSOS (CONGELADOS Y REFRIGERADOS), PECHUGA DE PATO"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","52","52","FLINDT DRIVE AND RICHLAND AVENUE, STORM LAKE, IA 50588","FLINDT DRIVE AND RICHLAND AVENUE, STORM LAKE, IA 50588","PORCINO","CORAZÓN, CUERO, TOCINO, GRASA, RECORTE, CARNE MOLIDA DESHUESADA O CARNE MECÁNICAMENTE DESHUESADA. COSTILLA DE CERDO CARNE DESHUESADA DE CERDO REFRIGERADA"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","53","53","22123 HIGHWAY 5 MILAN,
MO 63556","22123 HIGHWAY 5 MILAN,
MO 63556","PORCINO","CARNE CONGELADA, DESPOJOS COMESTIBLES, PIERNAS, PALETAS, MANOS, PATAS Y OTROS, CUERO CONGELADO, RECORTESDE CARNE (SAZONADOS, REFRIGERADOS Y CONGELADOS), TOCINO, TOCINETA, VISCERAS (REFRIGERADOS Y CONGELADOS). CARNE DE CERDO EN TROZOS, LOMO DE CERDO CON Y SIN HUESO, CARTILAGOS PECTORALES DE PORCINO; CARNE DE CERDO CON HUESO (CONGELADA); CARNE DE CERDO SIN HUESO (CONGELADA) GRASA DE CERDO CONGELADO"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","54","54","1535 WEST   43RD STREET
CHICAGO, IL 60609","1535 WEST   43RD STREET
CHICAGO, IL 60609","PORCINO","CARNE Y VISCERAS"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","55","55","764 GEORGE CAGLE DRIVE COLLINSVILLE, AL 35961","764 GEORGE CAGLE DRIVE COLLINSVILLE, AL 35961","AVIAR","PIEL CONGELADA O CONSERVADA (GALLINA, POLLO, PAVO Y AVESTRUZ), CODORNICES ENTEREAS (CONGELADAS O CONSERVADAS DE OTRA FORMA), CUARTOS TRASEROS DE POLLO. POLLO ENTERO CONGELADO."
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","56","56","14075 GA HWY 116 EAST PINE MOUNTAIN VALLEY GA 31823","14075 GA HWY 116 EAST PINE MOUNTAIN VALLEY GA 31823","PORCINO, AVIAR","CARNE CONGELADA, CUERO CONGELADO, HUESOS FRESCOS Y CONGELADOS, TOCINO Y CORAZÓN CONGELADOS., PIEL CONGELADA O CONSERVADA (GALLINA, POLLO, PAVO Y AVESTRUZ), CODORNICES ENTEREAS (CONGELADAS O CONSERVADAS DE OTRA FORMA) CUARTOS TRASEROS DE GALLO O GALLINA CARNE DE POLLO CON HUESO CARNE DE POLLO CON HUESO CARNE DE POLLO SIN HUESO LOS DEMAS TROZOS Y DESPOJOS COMESTIBLES DE GALLO O GALLINA (CONGELADOS)"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","57","57","3120   GSTREET
OMAHA NE 68107","3120   GSTREET
OMAHA NE 68107","BOVINO","CARNE EMPACADA AL VACÍO (CONGELADA), HAMBURGUESA CARNE DE BOVINO, CARNE DE BOVINA DESHUESADA, CARNE MOLIDA, CARNE REBANADA, CARNE CON HUESO, CARNE EN CORTES FINOS"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","58","58","1225 JACK LEE DRIVE FOREST MS 39074","1225 JACK LEE DRIVE FOREST MS 39074","AVIAR","POLLOS ENTEROS, CORTES PASTA DE POLLO, CONGELADOS DE POLLO: CUARTOS TRASEROS (RABADILLAS, PIERNAS, PERNILES), PECHUGAS, ALAS, NUGGETS DE POLLO, CORTES APANADOS DE POLLO, POLLO TROCEADO (CONGELADOS, CRUDO O COCIDO), ALAS, MUSLOS, PIERNAS, CUARTOS TRASEROS, PECHUGA ENTERA O TROCEADA (CRUDOS O COCIDOS) (EMPANIZADAS, MARINADAS, GLASEADAS, A LA PARRILLA)(CONGELADOS)"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","59","59","1129 OLD MIDDLETON RD. ELBERTON, GA 30635","1129 OLD MIDDLETON RD. ELBERTON, GA 30635","AVIAR","POLLOS ENTEROS, CORTES PASTA DE POLLO, CONGELADOS DE POLLO: CUARTOS TRASEROS (RABADILLAS, PIERNAS, PERNILES), PECHUGAS, ALAS, NUGGETS DE POLLO, CORTES APANADOS DE POLLO, CARNE DE AVE REFRIGERADA Y CONGELADA, PIERNAS ENTERAS, MOLLEJAS, HÍGADOS, CORAZÓN, RECORTE DE PECHUGA DE POLLO, RECORTE DE TENDER (LOMITO DE POLLO) PIERNA, MUSLO, ALAS, PECHUGA, PECHUGA SIN HUESO SIN PIEL, LOMITO DE PECHUGA CONGELADOS. PRODUCTOS PARCIALMENTE FRITOS Y COMPLETAMENTE COCIDOS (NUGGETS TENDERS, LOMITO DE PECHUGA, HAMBURGUESAS DE POLLO"
