"bancarizado","codigodepartamentoatencion","codigomunicipioatencion","discapacidad","estadobeneficiario","etnia","fechainscripcionbeneficiario","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangobeneficioconsolidadoasignado","rangoultimobeneficioasignado","fechaultimobeneficioasignado","rangoedad","titular","cantidaddebeneficiarios"
"ND","19","19513","ND","ACTIVO","ND","2012-12-01","Hombre","ND","CAUCA","PADILLA","Colombia","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","18","18756","NO","ACTIVO","ND","2014-10-01","Hombre","ND","CAQUETA","SOLANO","ND","ND","NUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","08","08372","ND","ACTIVO","ND","2012-11-01","Hombre","ND","ATLANTICO","JUAN DE ACOSTA","Colombia","ND","EDUCACIÓN PRIMARIA","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
,"73","73411","NO","ACTIVO","ND","2012-10-01","Mujer","ND","TOLIMA","LIBANO","Colombia","ND","NUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","08","08001","NO","NO ACTIVO","MESTIZO","2012-10-01","Mujer","ND","ATLANTICO","BARRANQUILLA","ND","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","3"
"SI","13","13430","NO","ACTIVO","ND","2014-07-01","Mujer","ND","BOLIVAR","MAGANGUE","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","66","66594","NO","ACTIVO","ND","2017-01-01","Mujer","ND","RISARALDA","QUINCHIA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","5"
"NO","47","47001","SI","ACTIVO","ND","2013-08-01","Hombre","SECUNDARIA","MAGDALENA","SANTA MARTA","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05266","NO","ACTIVO","ND","2012-10-01","Hombre","ND","ANTIOQUIA","ENVIGADO","Colombia","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","23","23182","NO","ACTIVO","ND","2012-11-01","Hombre","ND","CORDOBA","CHINU","ND","ND","NUTRICIÓN MENOR","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","19","19743","NO","ACTIVO","ND","2012-12-01","Mujer","ND","CAUCA","SILVIA","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","19","19743","NO","ACTIVO","ND","2012-12-01","Mujer","ND","CAUCA","SILVIA","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","19","19785","NO","ACTIVO","ND","2015-05-01","Hombre","ND","CAUCA","SUCRE","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","52","52835","ND","NO ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","Colombia","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","05","05480","NO","ACTIVO","ND","2018-04-01","Hombre","ND","ANTIOQUIA","MUTATA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"NO","41","41001","NO","ACTIVO","ND","2012-10-01","Hombre","ND","HUILA","NEIVA","ND","MONETARIO","ND","CC","UNIDOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05038","NO","ACTIVO","ND","2015-12-01","Hombre","SECUNDARIA","ANTIOQUIA","ANGOSTURA","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","44","44001","ND","ACTIVO","ND","2018-09-01","Mujer","ND","LA GUAJIRA","RIOHACHA","Colombia","ND","ND","No Definido","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"NO","54","54128","NO","ACTIVO","ND","2015-11-01","Mujer","ND","NORTE DE SANTANDER","CACHIRA","ND","ND","NUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","94","94343","ND","ACTIVO","INDIGENA","2016-12-01","Hombre","ND","GUAINIA","BARRANCO MINAS","Colombia","ND","EDUCACIÓN PRIMARIA","RC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","85","85250","NO","ACTIVO","ND","2016-06-01","Mujer","TRANSICION","CASANARE","PAZ DE ARIPORO","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","70","70713","NO","ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","SAN ONOFRE","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","57"
,"81","81736","ND","ACTIVO","ND","2012-10-01","Hombre","ND","ARAUCA","SARAVENA","COLOMBIA","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2015-01-01","50-65","SI","1"
"NO","25","25175","NO","ACTIVO","ND","2012-10-01","Hombre","PRIMARIA","CUNDINAMARCA","CHIA","ND","ND","ND","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","10"
"NO","25","25754","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","50","50689","NO","ACTIVO","ND","2012-11-01","Hombre","SECUNDARIA","META","SAN MARTIN","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","25","25878","NO","ACTIVO","ND","2016-05-01","Mujer","ND","CUNDINAMARCA","VIOTA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","54","54099","NO","ACTIVO","ND","2012-11-01","Mujer","SECUNDARIA","NORTE DE SANTANDER","BOCHALEMA","ND","ND","EDUCACIÓN SECUNDARIA","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","4"
"NO","17","17013","NO","ACTIVO","ND","2016-07-01","Mujer","ND","CALDAS","AGUADAS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","17","17013","NO","ACTIVO","ND","2016-07-01","Mujer","ND","CALDAS","AGUADAS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","73","73686","NO","ACTIVO","ND","2012-11-01","Mujer","ND","TOLIMA","SANTA ISABEL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","73","73686","NO","ACTIVO","ND","2012-11-01","Mujer","ND","TOLIMA","SANTA ISABEL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","73","73686","NO","ACTIVO","ND","2012-11-01","Mujer","ND","TOLIMA","SANTA ISABEL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","73","73686","NO","ACTIVO","ND","2012-11-01","Mujer","ND","TOLIMA","SANTA ISABEL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","73","73686","NO","ACTIVO","ND","2012-11-01","Mujer","ND","TOLIMA","SANTA ISABEL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","27","27430","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","CHOCO","MEDIO BAUDO","Colombia","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","86","86320","NO","ACTIVO","ND","2013-01-01","Hombre","ND","PUTUMAYO","ORITO","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70670","NO","ACTIVO","ND","2014-12-01","Mujer","ND","SUCRE","SAMPUES","ND","ND","NUTRICIÓN MENOR","RC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","86","86320","NO","ACTIVO","ND","2012-11-01","Mujer","ND","PUTUMAYO","ORITO","ND","ND","EDUCACIÓN PRIMARIA","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","54","54250","NO","ACTIVO","ND","2012-12-01","Mujer","ND","NORTE DE SANTANDER","EL TARRA","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","54","54250","NO","ACTIVO","ND","2012-12-01","Mujer","ND","NORTE DE SANTANDER","EL TARRA","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","13","13430","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","BOLIVAR","MAGANGUE","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2017-01-01",">65","SI","1"
"NO","13","13430","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","BOLIVAR","MAGANGUE","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2017-01-01",">65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2013-04-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","76","76834","NO","NO ACTIVO","ND","2012-10-01","Mujer","ND","VALLE","TULUA","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","41","41001","NO","ACTIVO","ND","2012-10-01","Hombre","SECUNDARIA","HUILA","NEIVA","ND","ND","EDUCACIÓN SECUNDARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","66","66594","NO","ACTIVO","ND","2016-02-01","Mujer","SECUNDARIA","RISARALDA","QUINCHIA","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"ND","05","05480","ND","ACTIVO","INDIGENA","2013-05-01","Hombre","ND","ANTIOQUIA","MUTATA","Colombia","ND","EDUCACIÓN SECUNDARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05490","NO","ACTIVO","ND","2015-03-01","Hombre","TRANSICION","ANTIOQUIA","NECOCLI","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"SI","08","08078","NO","ACTIVO","ND","2013-11-01","Mujer","ND","ATLANTICO","BARANOA","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","15","15762","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Hombre","ND","BOYACA","SORA","ND","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","4"
"NO","76","76001","NO","ACTIVO","ND","2015-01-01","Hombre","ND","VALLE","CALI","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","76","76001","ND","ACTIVO","ND","2017-09-01","Mujer","ND","VALLE","CALI","Colombia","ND","NUTRICIÓN MENOR","No Definido","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"SI","68","68575","NO","ACTIVO","ND","2013-06-01","Mujer","ND","SANTANDER","PUERTO WILCHES","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","15","15109","NO","ACTIVO","ND","2016-01-01","Hombre","ND","BOYACA","BUENAVISTA","ND","ND","NUTRICIÓN MENOR","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","11","11001","NO","ACTIVO","INDIGENA","2013-02-01","Mujer","ND","BOGOTA","BOGOTA D.C.","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","25","25269","NO","ACTIVO","ND","2014-05-01","Mujer","ND","CUNDINAMARCA","FACATATIVA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","25","25269","NO","ACTIVO","ND","2014-05-01","Mujer","ND","CUNDINAMARCA","FACATATIVA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","68","68573","NO","ACTIVO","ND","2018-11-01","Hombre","ND","SANTANDER","PUERTO PARRA","ND","ND","ND","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"ND","20","20400","ND","ACTIVO","ND","2015-01-01","Mujer","ND","CESAR","LA JAGUA DE IBIRICO","Colombia","MONETARIO","NUTRICIÓN","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","66","66170","NO","ACTIVO","ND","2016-01-01","Mujer","ND","RISARALDA","DOSQUEBRADAS","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","68","68296","NO","ACTIVO","ND","2012-11-01","Mujer","ND","SANTANDER","GALAN","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","47","47189","NO","ACTIVO","ND","2015-08-01","Hombre","ND","MAGDALENA","CIENAGA","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","11","11001","NO","ACTIVO","ND","2015-09-01","Mujer","ND","BOGOTA","BOGOTA D.C.","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","18-29","SI","2"
"NO","27","27491","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Hombre","SECUNDARIA","CHOCO","NOVITA","ND","ND","EDUCACIÓN SECUNDARIA","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","47","47980","NO","ACTIVO","ND","2018-09-01","Hombre","SECUNDARIA","MAGDALENA","ZONA BANANERA","Colombia","ND","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","63","63001","NO","ACTIVO","ND","2015-01-01","Mujer","ND","QUINDIO","ARMENIA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","9"
"NO","15","15187","NO","ACTIVO","ND","2012-12-01","Mujer","PRIMARIA","BOYACA","CHIVATA","ND","ND","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","13","13268","NO","ACTIVO","ND","2015-06-01","Hombre","PRIMARIA","BOLIVAR","EL PEÑON","ND","ND","EDUCACIÓN PRIMARIANUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","44","44847","NO","ACTIVO","INDIGENA","2018-09-01","Hombre","PRIMARIA","LA GUAJIRA","URIBIA","ND","ND","ND","RC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","19","19824","ND","ACTIVO","ND","2015-01-01","Mujer","ND","CAUCA","TOTORO","Colombia","MONETARIO","NUTRICIÓN","CC","INDIGENAS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","05","05607","NO","ACTIVO","ND","2013-11-01","Mujer","ND","ANTIOQUIA","RETIRO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","27","27205","NO","ACTIVO","ND","2018-01-01","Hombre","ND","CHOCO","CONDOTO","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"ND","13","13001","ND","ACTIVO","ND","2012-10-01","Hombre","ND","BOLIVAR","CARTAGENA","Colombia","ND","ND","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"ND","52","52001","ND","ACTIVO","ND","2012-11-01","Hombre","ND","NARIÑO","PASTO","Colombia","MONETARIO","NUTRICIÓN","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","81","81794","NO","ACTIVO","ND","2016-06-01","Mujer","ND","ARAUCA","TAME","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","41","41306","ND","NO ACTIVO","ND","2013-01-01","Hombre","ND","HUILA","GIGANTE","Colombia","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","05","05490","ND","ACTIVO","ND","2012-12-01","Mujer","ND","ANTIOQUIA","NECOCLI","Colombia","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","05","05088","NO","ACTIVO","ND","2015-09-01","Hombre","TRANSICION","ANTIOQUIA","BELLO","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","47","47001","NO","ACTIVO","ND","2012-11-01","Hombre","ND","MAGDALENA","SANTA MARTA","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70823","NO","ACTIVO","INDIGENA","2012-10-01","Mujer","PRIMARIA","SUCRE","TOLU VIEJO","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","4"
"NO","47","47692","NO","ACTIVO","ND","2017-10-01","Mujer","TRANSICION","MAGDALENA","SAN SEBASTIAN DE BUENAVISTA","ND","ND","TRANSICIÓN","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","85","85015","NO","NO ACTIVO","ND","2012-12-01","Mujer","ND","CASANARE","CHAMEZA","ND","ND","NUTRICIÓN MENOR","RC","ND","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","20","20250","NO","ACTIVO","ND","2016-03-01","Hombre","SECUNDARIA","CESAR","EL PASO","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","15","15764","NO","ACTIVO","ND","2012-12-01","Mujer","ND","BOYACA","SORACA","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","15","15764","NO","ACTIVO","ND","2012-12-01","Mujer","ND","BOYACA","SORACA","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","15","15764","NO","ACTIVO","ND","2012-12-01","Mujer","ND","BOYACA","SORACA","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","15","15764","NO","ACTIVO","ND","2012-12-01","Mujer","ND","BOYACA","SORACA","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","15","15764","NO","ACTIVO","ND","2012-12-01","Mujer","ND","BOYACA","SORACA","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","15","15764","NO","ACTIVO","ND","2012-12-01","Mujer","ND","BOYACA","SORACA","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","25","25175","NO","ACTIVO","ND","2014-11-01","Hombre","PRIMARIA","CUNDINAMARCA","CHIA","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","73","73675","NO","ACTIVO","ND","2013-04-01","Mujer","ND","TOLIMA","SAN ANTONIO","ND","MONETARIO","ND","CC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","18","18205","NO","ACTIVO","ND","2014-08-01","Hombre","ND","CAQUETA","CURILLO","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","3"
"NO","25","25001","NO","ACTIVO","ND","2013-01-01","Mujer","PRIMARIA","CUNDINAMARCA","AGUA DE DIOS","ND","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05790","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","TARAZA","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","13","13244","ND","ACTIVO","ND","2015-05-01","Mujer","ND","BOLIVAR","EL CARMEN DE BOLIVAR","Colombia","ND","NUTRICIÓN MENOR","No Definido","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","05","05055","ND","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","ARGELIA","Colombia","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","23","23350","NO","ACTIVO","ND","2013-10-01","Mujer","SECUNDARIA","CORDOBA","LA APARTADA","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","18","18094","NO","ACTIVO","ND","2014-03-01","Mujer","ND","CAQUETA","BELEN DE LOS ANDAQUIES","ND","MONETARIO","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2015-01-01","18-29","SI","1"
"NO","52","52036","SI","ACTIVO","ND","2013-01-01","Hombre","SECUNDARIA","NARIÑO","ANCUYA","ND","ND","EDUCACIÓN SECUNDARIA","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70823","NO","ACTIVO","ND","2012-11-01","Mujer","ND","SUCRE","TOLU VIEJO","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","54","54405","NO","NO ACTIVO","ND","2012-10-01","Mujer","ND","NORTE DE SANTANDER","LOS PATIOS","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","8"
"ND","73","73001","ND","ACTIVO","ND","2016-09-01","Mujer","ND","TOLIMA","IBAGUE","COLOMBIA","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","41","41660","NO","ACTIVO","ND","2014-02-01","Hombre","SECUNDARIA","HUILA","SALADOBLANCO","ND","ND","EDUCACIÓN SECUNDARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","41","41357","NO","ACTIVO","ND","2016-04-01","Hombre","SECUNDARIA","HUILA","IQUIRA","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","70","70708","NO","NO ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","SUCRE","SAN MARCOS","Colombia","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","50-65","SI","1"
"NO","05","05044","NO","ACTIVO","ND","2018-11-01","Hombre","ND","ANTIOQUIA","ANZA","ND","ND","NUTRICIÓN MENOR","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"NO","27","27001","NO","ACTIVO","INDIGENA","2015-06-01","Hombre","PRIMARIA","CHOCO","QUIBDO","ND","ND","EDUCACIÓN PRIMARIA","RC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","12"
"NO","05","05142","NO","ACTIVO","ND","2013-11-01","Hombre","ND","ANTIOQUIA","CARACOLI","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","20","20550","NO","ACTIVO","ND","2018-05-01","Hombre","ND","CESAR","PELAYA","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"SI","86","86569","NO","ACTIVO","INDIGENA","2013-06-01","Mujer","ND","PUTUMAYO","PUERTO CAICEDO","ND","MONETARIO","ND","CC","INDIGENAS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","17","17541","NO","ACTIVO","ND","2013-12-01","Mujer","ND","CALDAS","PENSILVANIA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","17","17541","NO","ACTIVO","ND","2013-12-01","Mujer","ND","CALDAS","PENSILVANIA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"ND","70","70235","ND","NO ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","GALERAS","Colombia","ND","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
