"tipo","nit_identificacion","nombre_razon_social","enfoque_especifico","telefono","correo_electronico_judicial","pa_s","ciudad","id_barrio","barrio_sede","direccion","enlace"
"Fundaciones","900047748","FUNDACION CULTURAL AFROCARIBE DE BOCACHICA LUNA ALEGRE DE KAREX","AFRO","3156535803","funcadeblakbocachica@gmail.com","COLOMBIA","CARTAGENA","8400","BOCACHICA","BOCACHICA CALLE DE LA IGLESIA CARRERA 3 CL 10-115 SECTOR CENTRAL","BELMIR CARABALLO DIAZ"
"Fundaciones","900118225","FUNDACION ORGANIZACION DECAMERON","TURISMO","6567459","carlos.palacio@decameron.com","COLOMBIA","CARTAGENA","8650","LA BOQUILLA","LA BOQUILLA KRA 9 No. 43-107","JUAN PABLO BARRERA ULLOA"
"Fundaciones","900422757","FUNDACION SERSOCIAL","GOBERNABILIDAD","6931547","mjerez@sersocial.org","COLOMBIA","CARTAGENA","650","EL CABRERO","AVE. SANTANDER KRA. 1 No. 41-56 BARRIO EL CABRERO","MARLY PATRICIA JEREZ ARIAS"
"Fundaciones","901149519","FUNDACIÓN CENTRO HISTÓRICO DE CARTAGENA DE INDIAS","GOBERNABILIDAD","3214534736","fundacioncentrohistoricoctg@gmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","Calle 35  # 5 B 05 EDIFICIO CITIBANK OFICINA 8C. BRR. CENTRO","ISABELA  RESTREPO MEJIA"
"Fundaciones","900067789","FUNDACION SANTA MARIA DE LA ESPERANZA","ATENCIÓN HUMANITARIA","3116733690","fundacionsme@hotmail.com","COLOMBIA","CARTAGENA",,"BARRIO EL CAÑO","CRA. 15 NO 18-151. BARRIO EL CAÑO","CARLOS ALBERTO SEPULVEDA FRANCO"
"Fundaciones","901015695","FUNDACION COLOMBIA SPORT TOUR","DEPORTE","6787026","colombiasporttour@gmail.com","COLOMBIA","CARTAGENA","5700","ALAMEDA LA VICTORIA","URBANIZACION ALAMEDA LA VICTORIA MZ K LT 2",
"Fundaciones","901105897","FUNDACION SER SOLIDARIO CARTAGENA","GOBERNABILIDAD","6964109","funsersocar@gmail.com","COLOMBIA","CARTAGENA","8950","NUEVO BOSQUE","MZ 35 LOTE 14 ETAPA 6 BR. NUEVO BOSQUE","MARGARITA ROSA VILLARREAL CASTRO"
"Fundaciones","900241615","FUNDACION RESTAURANDO LAS FAMILIAS","ATENCIÓN HUMANITARIA","6746150","fundacionrestaurandolasfamilias@hotmail.com","COLOMBIA","CARTAGENA","1954","OLAYA HERRERA","Calle 31 B # 54 - 129 Barrio Olaya","MARLEN PATRICIA PEREZ HERRERA"
"Fundaciones","900248989","FUNDACION FORMACION HUMANA PARA LA ENSEÑANZA Y EL SERVICIO FHES","MUJERES","6584545","fhes500@hotmail.com","COLOMBIA","CARTAGENA","400","TORICES","Torices Calle 43 N° 14A - 44","TULIA  MARTINEZ DE BARRIOS"
"Fundaciones","900404960","FUNDACION CANAL DEL DIQUE-COMPAS","GOBERNABILIDAD","6724250","contacto@fundacionpromotoradelcanaldeldique.org","COLOMBIA","CARTAGENA","8950","BOSQUE","TRV 52 16-297 BOSQUE SECTOR MANZANILLO","MARIA EUGENIA ROLON MONTOYA"
"Fundaciones","901106595","FUNDACION LA CASA DEL ALFARERO DEL MENOR RESTAURADO","ATENCIÓN HUMANITARIA","3113223711","laarnedomisiones@hotmail.com","COLOMBIA","CARTAGENA",,"SOPLAVIENTO","Calle 46  33  369 BARRIO SOPLAVIENTO","LOURDES ISABEL ARNEDO CAICEDO"
"Fundaciones","901124647","FUNDACION AMOR FE Y PODER","ATENCIÓN HUMANITARIA","3116819614","fundafepo@gmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","Carrera 4  No. 22  61 Br. Centro","DAVID VALOY MONTERROSA PEREZ"
"Fundaciones","901379062","FUNDACION PREMIUM CARE KIDS","NIÑEZ Y ADOLESCENCIA","6931751","info@premiumcareps.com","COLOMBIA","CARTAGENA","1750","BOCAGRANDE","Carrera 3  No. 4  21 OF 302 BARRIO BOCAGRANDE","CAROLINA  RESREPO LOPEZ"
"Fundaciones","901384078","FUNDACION ECO CARIBBEAN","AMBIENTAL","3003569069","fundacionecocaribbean@gmail.com","COLOMBIA","CARTAGENA","5600","ALMIRANTE COLON","BARRIO ALMIRANTE COLON, MAZ X LOTE 12, 2a. ETAPA","LUIS ALEJANDRO BARRIOS HARVEY"
"Fundaciones","890480007","FUNDACION DEL CLUB ROTARIO DE CARTAGENA","ATENCIÓN HUMANITARIA","6793699","gercacu50@gmail.com","COLOMBIA","CARTAGENA","1750","BOCAGRANDE","BARRIO BOCAGRANDE CRA. 3a. No.6A-100 EDIFICIO TORRE EMPRESARIAL OFICINA 903","GERMAN CABRERA CUELLAR"
"Fundaciones","800225758","FUNDACION DEL CLUB ROTARIO CARTAGENA CARIBE","ATENCIÓN HUMANITARIA","3106575202","carlosbula@hotmail.com","COLOMBIA","CARTAGENA","1750","BOCAGRANDE","CRA 4 # 8-131 EDF CONCORD  APT 3B","CARLOS ALBERTO BULA PEREZ"
"Fundaciones","901379751","FUNDACION INTEGRAL SALUD - FUNISALUD","SALUD","3002171299","auraesther21@hotmail.com","COLOMBIA","CARTAGENA","5650","LOS CORALES","MZ N LT 9 URB LOS CORALES","IDABELLY  VASQUEZ TORRES"
"Fundaciones","806010387","FUNDACION UNBOUND PROYECTO CARTAGENA","EDUCACIÓN","6631738","contadorcartagena@intl.unbound.org","COLOMBIA","CARTAGENA","4650","SANTA LUCIA","CASA NO. 10 MG - NO.  1- 79 SANTA LUCIA","LESBIA ROSA ORTIZ PEDROZA"
"Fundaciones","806015380","FUNDACION MEDICA SOCIAL COLOMBIANA","SALUD","3114310843","dagos254@hotmail.com","COLOMBIA","CARTAGENA","8950","NUEVO BOSQUE","Diagonal 29 A 3 LOT TRANS 50 ETAPA 4 MZ 6",
"Fundaciones","900278297","FUNDACION CREAR UN NUEVO MAÑANA","NIÑEZ Y ADOLESCENCIA","3022618142","fcrearnuevom@outlook.com","COLOMBIA","CARTAGENA","8960","CIUDADELA 2000","CIUDADELA 2000 MZ 5 LOTE 78","JAVIER JIMENEZ YEPEZ"
"Fundaciones","900592964","FUNDACION C.E.A. CARTAGENA","GOBERNABILIDAD","6752498","fundacionceacartagena@gmail.com","COLOMBIA","CARTAGENA",,"CENTRO INDUSTRIAL TE","CENTRO INDUSTRIAL TERNERA No. 2 BODEGA I11","FRANCISCO ANTONIO VERA PAYARES"
"Fundaciones","901138424","FUNDACION AMBIENTAL PROCOSMOS","AMBIENTAL","3126669764","estebanzarza@gmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","Calle 32  No. 8 A 50 Edf Concasa Br. Centro","MANUEL GUSTAVO PEREZ RIVERA"
"Fundaciones","806002233","FUNDACION GRUPO COLOMBO SUIZO DE PEDAGOGIA ESPECIAL","EDUCACIÓN","6746444","aluna@aluna.org.co","COLOMBIA","CARTAGENA","3850","REPUBLICA DE CHILE","BARRIO REPÚBLICA DE CHILE, DIAGONAL 26 No. 47-49",
"Fundaciones","806005380","OKAWA FUNDACION AMBIENTAL PARA LOS ASENTAMIENTOS HUMANOS(ETNIAS INDIGENAS Y COMUNIDADES DE ESTRATO BAJO)-HABITAT-FAUNA Y FLORA EN VIA DEEXTINCION","AMBIENTAL","6675209","d_ani_e0824@hotmail.com","COLOMBIA","CARTAGENA",,"BARLOVENTO","BARLOVENTO M-A # 17","EDWIN ENRIQUE BEJARANO PAYARES"
"Fundaciones","806010024","FUNDACION CENTRO DE ESTUDIOS MARINOS Y AMBIENTALES ""FUNDACION MARINA""","AMBIENTAL","6610901","ricardocruzlopez@hotmail.com","COLOMBIA","CARTAGENA","1700","MANGA","CLUB DE PESCA (MUELLE), FUERTE DEL PASTELILLO CA","RAFAEL VIEIRA OP DEN BOSCH"
"Fundaciones","830515389","FUNDACION PESCA LIMPIA","AMBIENTAL","6406266","contabilidad@seatechint.com","COLOMBIA","CARTAGENA","1750","BOCAGRANDE","BOCAGRANDE CARRERA 6a. No. 5-101","DIEGO CANELOS VELASCOS"
"Fundaciones","900366744","FUNDACION HILO SOCIAL","AMBIENTAL","3014737737","ELIAWATTS@HOTMAIL.COM","COLOMBIA","CARTAGENA","1200","CENTRO","CENTRO EDIFICIO RUMIE 2DO PISO OFICINA 203 AV. VENEZUELA","ELIA PATRICIA WATTS OSORIO"
"Fundaciones","900598818","FUNDACION DE INTERVENCION SOCIAL CRECE COLOMBIA","NIÑEZ Y ADOLESCENCIA","3126773774","fundacioncrececolombia@hotmail.es","COLOMBIA","CARTAGENA","5950","SAN FERNANDO","CALLE KALAMARY 2 MZ 4 LOTE 6","ALEXANDRA  MAQUILON MIRANDA"
"Fundaciones","901054735","FUNDACION AMOR & PAZ EN CRISTO","NIÑEZ Y ADOLESCENCIA","3012215238","ablmlucho@hotmail.com","COLOMBIA","CARTAGENA","6400","LA VICTORIA","BARRIO LA VICTORIA CRA 69B # 71-63","LUIS MANUEL ARRIETA BURGOS"
"Fundaciones","900187940","FUNDACION GRANITO DE MOSTAZA DE BOCACHICA FUNGRANIMOBO","ATENCIÓN HUMANITARIA","3116835279","fungranitodemostaza@hotmail.com","COLOMBIA","CARTAGENA","8400","BOCACHICA","BOCACHICA BARRIO ARRIBA CALLE LAS FLORES CRA 6 CL 11-113","MARIA TERESA JULIO CONTRERAS"
"Fundaciones","901074600","FUNDACION SOCIAL, CULTURAL, DEPORTIVA E INFRAESTRUCTURA SINERGIA V.A.S.","ATENCIÓN HUMANITARIA","3002580194","sinergiavas@gmail.com","COLOMBIA","CARTAGENA","5800","EL SOCORRO","JARDIN INFANTIL EL PORTALITO MANZANA 132 LOTE 1 PLAN 134","HERNAN HORACIO CAMPO LUNA"
"Fundaciones","806002090","FUNDACION PARA EL DESARROLLO DE LAS COMUNIDADES VULNERABLES FUNDECOMV","ATENCIÓN HUMANITARIA","3002029316","comprasfundecomv@gmail.com","COLOMBIA","CARTAGENA","5550","TERNERA","CENTRO INDUSTRIAL TERNERA No. 2 EDIFICIO ADMINISTRATIVO OFICINA 04.","PABLO STEPHEN GARCIA ELLES"
"Fundaciones","901316678","FUNDACION DE APOYO ESCOLAR ""CLUB DE TAREAS""","EDUCACIÓN","3017776269","anav77@hotmail.com","COLOMBIA","CARTAGENA","5300","BLAS DE LEZO","BARRIO BLAS DE LEZO MZ A LT 8 1ERA ETAPA","ANA MARIA VILORIA MORALES"
"Fundaciones","900192244","FUNDACION NUESTRA SEÑORA ISABEL FUNSI","EDUCACIÓN","6675132","fundacionfunsi@hotmail.com","COLOMBIA","CARTAGENA","7200","BELLAVISTA","Bellavista sector Rio elba mz e lt 92","AURIBETH ALMEIDA NIETO"
"Fundaciones","900087028","FUNDACION AYUDAME A VIVIR FUNVIVIR","NIÑEZ Y ADOLESCENCIA","6431295","fundacionayudameavivir@hotmail.com","COLOMBIA","CARTAGENA","2800","ZARAGOCILLA","BR.SAN FERNANDO, CL LIBERTAD CR 80G 4-52","JAIME TRUCCO LEMAITRE"
"Fundaciones","900091220","FUNDACION VIVE PARA SERVIR","ATENCIÓN HUMANITARIA","3157357856","cartagena@fundacionviveparaservir.org.co","COLOMBIA","CARTAGENA",,"CERROS DE ALBORNOZ","BARRIO CERROS DE ALBORNOZ CALLE 12","DELVIS ESTHER MARTELO BARRIENTOS"
"Fundaciones","900394639","FUNDACION ADMIRA LA VIDA","DEPORTE","6505858","fundacion@admiralavida.org","COLOMBIA","CARTAGENA","1750","BOCAGRANDE","CRA 3 9-30 EDIFICIO TORRE PRODEGI OF 1207  BOCAGRANDE","GUSTAVO ADOLFO YACAMAN GIACOMAN"
"Fundaciones","900992305","FUDACION DELAVEGA LITERATURA","CULTURAL","6799164","asprun@hotmail.com","COLOMBIA","CARTAGENA","1050","SAN DIEGO","B SN DIEGO CRA 10 No. 37-01 AP 10 ED EL PORTON DEL PILAR, CL. NTRA SRA DEL PILAR","GARCILASO LORENZO DE LA VEGA SERNA"
"Fundaciones","900129220","FUNDACION ECOLOGICA Y SOCIAL DE LAS ISLAS DEL ROSARIO FUNESIS","AMBIENTAL","3126195388","apahumada@acontis.co","COLOMBIA","CARTAGENA","1700","MANGA","Carrera 19  2460 a BARRIO MANGA EDF PORTAL DE MANGA","GLORIA ELENA TERESA MOLINA DE CHAVARRIAGA"
"Fundaciones","900957933","FUNDACION ALDEA","GOBERNABILIDAD","301244445","jannahzuluaga@hotmail.com","COLOMBIA","CARTAGENA","100","MARBELLA","MARBELLA, EDF JACKELINE 46A 70 # 902","NELLY DEL CARMEN PEREZ MILLARES"
"Fundaciones","901379790","FUNDACION DEPORTIVA DIAMANTES DEL CARIBE FC","DEPORTE","3206479450","diamantesdelcaribefc2020@gmail.com","COLOMBIA","CARTAGENA","8250","BAYUNCA","BAYUNCA CLLE 10 KRA 10 # 102","DOBANIS  GUZMAN MANRIQUE"
"Fundaciones","901379835","FUNDACION HILOS DE PAZ - FUHILPAZ","GOBERNABILIDAD","3183569870","fundacionhilosdepaz@gmail.com","COLOMBIA","CARTAGENA",,"ROSARIO","Carrera 15  No. 10 A 104 BR ROSARIO","DUVAN JOSE POLO HERNANDEZ"
"Fundaciones","901379892","FUNDACION AGM HUELLAS DE PIEDRA","ATENCIÓN HUMANITARIA","6686995","contabilidad@agmdesarrollos.com","COLOMBIA","CARTAGENA","1200","CENTRO","AV DANIEL LEMAITRE No 9-45 PISO 5 BR CENTRO","MARCELA  QUINTERO"
"Fundaciones","900997540","FUNDACION MOVIMIENTO POR LA PAZ, EL DESARME Y LA LIBERTAD COLOMBIA","CONSTRUCCIÓN DE PAZ","6925173","mpdlcolombia@mpdlcol.org","COLOMBIA","CARTAGENA","1700","MANGA","CALLE 26 # 18B 29 PISO 2, BARRIO MANGA","FRANCISCA  SAUQUILLO PEREZ DE ARCO"
"Fundaciones","901288035","FUNDACION PARA LA INNOVACION DE LAS ARTES","CULTURAL","3015783539","fundainnovarts@gmail.com","COLOMBIA","CARTAGENA","6300","URBANIZACION SIMON BOLIVAR","Carrera 17  48  39 BARRIO SIMON BOLIVAR","CLAUDIA MARCELA MEJIA CASTILLA"
"Fundaciones","800203191","FUNDACION CIVICO SOCIAL PRO-CARTAGENA FUNCICAR","GOBERNABILIDAD","6928177","administrativa@funcicar.org","COLOMBIA","CARTAGENA","1700","MANGA","Carrera 21  25  92 Clle del Bouquet Universidad Tecnologica de Bolivar Br. Manga","CAROLINA  CALDERON GUILLOT"
"Fundaciones","900358565","FUNDACION OPORTUNIDAD DE CRECER CON AMOR","EMPRENDIMIENTO","6754235","fundacionoca@gmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","Calle 32  8  33 oficina 304 Comercios La Matuna","GLORIA LILIA PEDROZA ROJAS"
"Fundaciones","806015732","FUNDACION PARA EL DESARROLLO DE LOS SABERES FUNDASABERES","FORMALIZACIÓN LABORAL","3012740934","fundasaberesorg@gmail.com","COLOMBIA","CARTAGENA","8552","RECREO","DIAGONAL 31 # 80 B 50",
"Fundaciones","900284025","FUNDACION ALIMENTANDO A COLOMBIA","ATENCIÓN HUMANITARIA","6931937","alimentandocolombia2016@gmail.com","COLOMBIA","CARTAGENA","5550","TERNERA","CENTRO COMERCIAL E INDUSTRIAL DE TERNERA No. 2 BODEGA D20. BRR TERNERA","JUAN CARLOS RIOS QUINTANA"
"Fundaciones","901218885","FUNDACION MOVE4EARTH","AMBIENTAL","6653766","info@ramonsaravia.com","COLOMBIA","CARTAGENA","1750","BOCAGRANDE","Carrera 2  11  41 Edf Grupo Area 1201 Av San Martin Br. Bocagrand","CAMILO EDUARDO MERCADO RAMOS"
"Fundaciones","900204604","FUNDACION GREMIO DE COMPETITIVIDAD COMERCIANTE INNOVACION Y EDUCACIÓN","DESARROLLO EMPRESARIAL","3016051484","didigo1881@hotmail.com","COLOMBIA","CARTAGENA",,"PRADO","PRADO CR 36 CALLE LAUREANO GOMEZ  N 22 105","DIANA PATRICIA GOMEZ MARTINEZ"
"Fundaciones","806017005","FUNDACION SURTIGAS FUNSURTIGAS","ATENCIÓN HUMANITARIA","3126862901","administrativo@fundacionsurtigas.org.co","COLOMBIA","CARTAGENA","650","EL CABRERO","Carrera 2 dos 41 cuarenta y uno 111","MARIA CLAUDIA TRUCCO DEL CASTILLO"
"Fundaciones","901104902","FUNDACION PESCADOR DE LETRAS","EDUCACIÓN","3176579913","alexandra.spicker@luremediagroup.co","COLOMBIA","CARTAGENA","8650","LA BOQUILLA","Carrera 2 # 102-02 La Boquilla, Sector Bogotá","ALEXANDRA  SPICKER GONZALEZ"
"Fundaciones","901272977","FUNDACION CABALLITO DE MAR","AMBIENTAL","3007000707","juliangiraldo7@gmail.com","COLOMBIA","CARTAGENA","8650","LA BOQUILLA","Carrera 9 # 22-902 LA BOQUILLA","JULIAN ANDRES GIRALDO ARMENTA"
"Fundaciones","900067026","FUNDACION PLANETA AZUL CARIBE","AMBIENTAL","6662246","director@planetaazulcaribe.org","COLOMBIA","CARTAGENA","250","CANAPOTE","BARRIO CANAPOTE CALLE 67 NO 13-40","LUIS FERNANDO SANCHEZ RUBIO"
"Fundaciones","900905181","FUNDACION CONSTRUYENDO CS","ATENCIÓN HUMANITARIA","3014541824","fundacionconstruyendocs@gmail.com","COLOMBIA","CARTAGENA","8950","NUEVO BOSQUE","NUEVO BOSQUE, URBANIZACION BARLOVENTO MANZANA A LOTE 13","CARLOS MARIO ROMERO QUINTERO"
"Fundaciones","900521961","FUNDACION TIMALDIS DE COLOMBIA AL SERVICIO DE TODOS","ATENCIÓN HUMANITARIA","6901232","marianavarroa@gmail.com","COLOMBIA","CARTAGENA","5350","SAN JOSE DE LOS CAMPANOS","CR 99 No 38B 09 SAN JOSE DE LOS CAMPANOS","MARIA DE LAS NIEVES NAVARRO ARDILA"
"Fundaciones","900384850","EL COLOR AZUL","AMBIENTAL","6659459","anidiv@anidiv.com","COLOMBIA","CARTAGENA","1750","BOCAGRANDE","CRA. 1 No. 6-106 EDIFICIO MAR ADENTRO LOCAL 102 BOCAGRANDE","CAMILO GALEANO GEORGE"
"Fundaciones","901196130","FUNDACION BETANIA JUVENIL","NIÑEZ Y ADOLESCENCIA","3005330069","diegol98@gmail.com","COLOMBIA","CARTAGENA","6050","EL CAMPESTRE","URB EL CAMPESTRE MZ 3 LOTE 6, BARRIO EL CAMPESTRE","JAIME ENRIQUE BALDIRIS APARICIO"
"Fundaciones","900330319","FUNDACION TOCANDO PUERTAS","EDUCACIÓN","6601560","fundaciontocandopuertas@gmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","Calle 32  No 5-03 Ediicio Andian Oficina 302  Barrio Centro","EVELIA GONZALEZ PORTO"
"Fundaciones","830508333","FUNDACION GRANITOS DE PAZ","EDUCACIÓN","6752385","contacto@granitosdepaz.org.co","COLOMBIA","CARTAGENA","1954","OLAYA HERRERA","CLL 34 No. 51-27 SECTOR RAFAEL NUÑEZ, BARRIO OLAYA HERRERA","ELENA MARGARITA MOGOLLON VELEZ"
"Fundaciones","901202553","FUNDACION GUAZUMA","CULTURAL","3102764958","contabilidad@elcentroartesano.com","COLOMBIA","CARTAGENA","1200","CENTRO","CLLE DE LA UNIVERSIDAD 36-121 BR. CENTRO","MARIA ELENA RANGEL CASTRO"
"Fundaciones","901290915","LA FUNDACION GREEN PLANET 02","AMBIENTAL","3005641337","greenplanetoxigeno@gmail.com","COLOMBIA","CARTAGENA","5350","SAN JOSE DE LOS CAMPANOS","Carrera 100  39 D 28 Barrio San Jose de los Campanos","JULIAN FELIPE CASTAÑO SALAZAR"
"Fundaciones","900504840","FUNDACION KOINONIA","CULTURAL","3003477778","julieroygonzalez@gmail.com","COLOMBIA","CARTAGENA","1500","LO AMADOR","CLLE 37 20D 49 P 1 APTO 2, LO AMADOR","JULIE ROY GONZALEZ GUETO"
"Fundaciones","900221987","FUNDACION SOCIAL EVOLUCIONA","ATENCIÓN HUMANITARIA","3215562295","contacto@fundacionevoluciona.com.co","COLOMBIA","CARTAGENA","8200","PONTEZUELA","PUERTA DE LAS AMERICAS KM 12 TORRE 9 APTO 2ª.","MARILUZ  CARRASQUILLA OLIVARES"
"Fundaciones","900326608","FUNDACION LUMBRERAS DEL MAÑANA","EDUCACIÓN","6768808","ceciliajudith@hotmail.com","COLOMBIA","CARTAGENA","8950","NUEVO BOSQUE","NUEVO BOSQUE TR 48 A # 1D - 08","CECILIA JUDIT PEREZ CUETO"
"Fundaciones","901004892","FUNDACION JULIE ZUREK DE ARDILA","MUJERES","6659140","laura.diaz@fundacionjulie.org","COLOMBIA","CARTAGENA","1750","BOCAGRANDE","Carrera 5  6  -140","JULIA KRISTINA ARDILA ZUREK"
"Fundaciones","900453926","FUNDACION SERENA DEL MAR","GOBERNABILIDAD","6517252","yherrera@novuscivitas.com.co","COLOMBIA","CARTAGENA","8651","SERENA DEL MAR","VIA AL MAR KM 8 SERENA DEL MAR","DANIEL  HAIME GUTT"
"Fundaciones","900636670","FUNDACION BRAZOS FUERTES DE COLOMBIA","ATENCIÓN HUMANITARIA","3046409419","yere0312@gmail.com","COLOMBIA","CARTAGENA","8950","BOSQUECITO","BOSQUE DE SAN CARLOS SECTOR CAMPESTRE  MZ B LOTE 5 APTO 1","YEREIDA  MENDEZ DIAZ"
"Fundaciones","900981352","FUNDACION UN SOLO PUEBLO","ATENCIÓN HUMANITARIA","3152066631","info@fundacionunsolopueblo.org","COLOMBIA","CARTAGENA","5800","EL SOCORRO","EL SOCORRO PLAN 250 MZ 9 LOTE 10","ALVARO ARTURO VEGAS PAJARO"
"Fundaciones","901267576","FUNDACION MI FAMILIA PRIMERO","NIÑEZ Y ADOLESCENCIA","3008173186","fundacionmifamiliaprimero@gmail.com","COLOMBIA","CARTAGENA","2800","ZARAGOCILLA","Carrera 50  30 F Urb. la Villa Calle San Luis Barrio Zaragocilla","SAUL ENRIQUE MONTOYA CANO"
"Fundaciones","900496046","FUNDACION CREAMOS FUTURO","EDUCACIÓN","3112450","fundacreamosfuturo@hotmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","CENTRO LA MATUNA EDIFICIO ARAUJO OFICINA 603","IVAN DARIO LARA TORRES"
"Fundaciones","900782654","FUNDACION MARIANA CARDONA ROMERO","ATENCIÓN HUMANITARIA","3176671603","yuroba234@hotmail.com","COLOMBIA","CARTAGENA","1650","PIE DE LA POPA","Calle 30  19  A 52 PIE DE LA POPA","YURANIS  ROMERO BALDOVINO"
"Fundaciones","900984004","COLOMBO CANADIAN HUMAN RIGHTS INTERNATIONAL ORGANIZACION CCHRIO O ORGANIZACION INTERNATIONAL DE DERECHOS HUMANOS COLOMBO CANADIENSE OIDHCC","GOBERNABILIDAD","3135857042","atenciodairo@hotmail.com","COLOMBIA","CARTAGENA","6300","URBANIZACION SIMON BOLIVAR","urbanizacion simon bolivar Mz 32 Lt 22","LAZZEE ESTHER DONADO GARCIA"
"Fundaciones","900841138","FUNDACIÓN MISIÓN RESTAURAR","NIÑEZ Y ADOLESCENCIA","3126137101","estelaeden@hotmail.com","COLOMBIA","CARTAGENA","5350","SAN JOSE DE LOS CAMPANOS","SAN JOSE DE LOS CAMPANOS, CR 102 CALLE 40-39 SECTOR LAS MARGARITAS","ETIL STELLA GONZALEZ ESQUIVEL"
"Fundaciones","800210975","FUNDACION GIMANI CULTURAL","CULTURAL","6647757","gimanicultural@gmail.com","COLOMBIA","CARTAGENA","1450","GETSEMANI","GETSEMANI CLLE PEDRO ROMERO 10b 80",
"Fundaciones","900868338","FUNDACION ALIMENTAR COLOMBIA","ATENCIÓN HUMANITARIA","3104511649","catalina.perez@alimentar.com.co","COLOMBIA","CARTAGENA","5250","ALTO BOSQUE","Diagonal 22D Manzana A Lote 30 Urbanizacion Buena Vista","CATALINA  PEREZ PARRA"
"Fundaciones","900033528","FUNDACION CENTRO DE CULTURA AFROCARIBE","AFRO","6649604","centrodeculturaafrocaribe@gmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","Calle 31  30  - 01 CRR 4 PLAZA SAN PEDRO BRR CENTRO","JORGE ALBERTO CAMACHO CHAHIN"
"Fundaciones","900414120","FUNDACION SOCIAL Y CULTURAL AGROAMBIENTE","AMBIENTAL","3017005487","agroambiente.ong@hotmail.com","COLOMBIA","CARTAGENA","2800","ZARAGOCILLA","PARQUE INDUSTRIAL TERNERA 2 BODEGA I3","GINA MARCELA ARIAS SIERRA"
"Fundaciones","900242191","FUNDACION JUAN JOSE PAYARES BUSTOS ENTIDAD SIN ANIMO DE LUCRO","FORMALIZACIÓN LABORAL","6666610","bgomezdealviz@gmail.com","COLOMBIA","CARTAGENA","1700","MANGA","MANGA CALLE 21# 28-83 APTO 304 EDIF LA ISLA","BARBARA EUGENIA GOMEZ SILVA"
"Fundaciones","900280634","FUNDACION CORAZON MISERICORDIOSO","ATENCIÓN HUMANITARIA","6939255","1fucomi@gmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","CENTRO ED GEDEON OF 415","YOLANDA RAMOS DE HERNANDEZ"
"Fundaciones","901039336","FUNDACION PAZ Y POSCONFLICTO","CONSTRUCCIÓN DE PAZ","6797212","fundapazyreconciliacion@gmail.com","COLOMBIA","CARTAGENA",,"LOS ALMENDROS","los almendros mz h lt 21","OMAR DAVID DIAZ MARRUGO"
"Fundaciones","890480597","FUNDACION JARDIN BOTANICO ""GUILLERMO PINERES""","AMBIENTAL","6637172","administracion@jbgp.org.co","COLOMBIA","CARTAGENA",,"TURBACO","TURBACO,SEC.MATUTE","SANTIAGO  MADIÑAN RESTREPO"
"Fundaciones","900537224","FUNDACION NUCLEOS FAMILIARES","NIÑEZ Y ADOLESCENCIA","3167485883","fnucleosfamiliares@hotmail.com","COLOMBIA","CARTAGENA","5800","EL SOCORRO","SOCORRO MZ 123 LT 3 PLAN 554","YENIS DEL CARMEN JIMENEZ ANAYA"
"Fundaciones","900071135","FUNDACION LIBERTAD Y ORDEN","NIÑEZ Y ADOLESCENCIA","3162403491","fundacionlibertadyorden@hotmail.com","COLOMBIA","CARTAGENA","4500","LA CAMPIÑA","Transversal 46  21  16","OSCAR ENRIQUE PEÑALOZA MARTINEZ"
"Fundaciones","901082776","FUNDACION MUJERES CON VISION","MUJERES","3135152908","catiaespitia@hotmail.com","COLOMBIA","CARTAGENA","6500","LA CONSOLATA","BARRIO LA CONSOLATA, MANZANA A LOTE 13, SECTOR PARAISO","CATIA MARGARITA ESPITIA ROBLES"
"Fundaciones","900688343","FUNDACION CARTAGENA AL 100%","GOBERNABILIDAD","3008049150","cartagenal100x100@gmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","Carrera 26  26  - 13 AV DANIEL LEMAITRE CLL 32 EDIF BANCO POPULAR","LILIANA PATRICIA URREGO MEJIA"
"Fundaciones","900828835","FUNDACION BUEN GOBIERNO JUVENIL","GOBERNABILIDAD","3005623655","buengobiernojuvenil@gmail.com","COLOMBIA","CARTAGENA","8950","BOSQUECITO","BARRIO BOSQUESITO TV 50 No. 23B - 5","JOHANN ALEJANDRO GUERRERO VIOLA"
"Fundaciones","901253431","FUNDACION EVENTOS CULTURALES DEL CARIBE","CULTURAL","3017989806","jgodoy@maritimeworkssa.com","COLOMBIA","CARTAGENA","1650","PIE DE LA POPA","BR. PIE DE LA POPA SEGUNDO CJON TRUCCO EDF CONDOMINIO TERRA APTO 801","VICKY DEL ROSARIO ZABALETA PUELLO"
"Fundaciones","890481163","FUNDACION HOGAR JUVENIL","GENERACION DE INGRESOS","6524774","fundahogarj@hotmail.com","COLOMBIA","CARTAGENA","6350","SAN PEDRO MARTIR","Barrio San Pedro Martir Calle 11. # 65-26","BERENICE  CAMACHO  JIMENEZ"
