"tipo_de_misi_n","continente","pa_s","estado_misi_n","decreto_de_apertura","observaciones"
"EMBAJADA","ASIA","TURQUIA","ABIERTA","DECRETO #2182 DE 2011 POR EL CUAL SE ESTABLECEN LAS CONCURRENCIAS DE LAS MISIONES DIPLOMÁTICAS DE COLOMBIA ACREDITADAS EN EL EXTERIOR.","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","ALEMANIA","CERRADA","DECRETO #1032 DE 2001 CREACIÓN DE UN CONSULADO EN BONN","(NO REGISTRA)"
"CONSULADO AD HONOREM","AMÉRICA","ESTADOS UNIDOS","CERRADA","DECRETO DE 1852 NOMBRAMIENO DE UN CÓNSUL EN BALTIMORE","(NO REGISTRA)"
"CONSULADO AD HONOREM","ÁMERICA","ESTADOS UNIDOS","CERRADA","DECRETO #1069 DE 1937 NOMBRAMIENTO DE UN CÓNSUL EN DALLAS","(NO REGISTRA)"
"CONSULADO","AMÉRICA","JAMAICA","CERRADA","DECRETO DE 1856 NOMBRAMIENTO DE UN CÓNSUL EN KINGSTON","(NO REGISTRA)"
"EMBAJADA","ÁFRICA","MOZAMBIQUE","CERRADA","DECRETO #2388 DEL 1992 NOMBRAMIENTO DE UN EMBAJADOR ANTE MOZAMBIQUE","(NO REGISTRA)"
"CONSULADO AD HONOREM","AMÉRICA","BRASIL","CERRADA","DECRETO #349 DE 1911 NOMBRAMIENTO DE UN CÓNSUL EN BELEN DE PARA","(NO REGISTRA)"
"EMBAJADA","EUROPA","PAISES BAJOS","ABIERTA","ENVIADOS EXTRAORDINARIOS, PAÍSES BAJOS. SANTANDER Y EL CONGRESO DE 1823 ACTAS Y CORRESPONDENCIA SENADO, BIBLIOTECA DE LA PRESIDENCIA DE LA REPÚBLICA, ADMINISTRACIÓN VIRGILIO BARCO COLOMBIA, BOGOTÁ, 1989. PP.37-42.","(NO REGISTRA)"
"EMBAJADA","ASIA","TAILANDIA","ABIERTA","DECRETO #2118 DE 1980 POR EL CUAL SE DICTAN UNAS DISPOSICIONES EN EL SERVICIO EXTERIOR DE TAILANDIA Y VIETNAM","(NO REGISTRA)"
"CONSULADO AD HONOREM","AMÉRICA","GUYANA","ABIERTA","DECRETO #1307 DE 1966 NOMBRAMIENO DE UN CÓNSUL EN FORT LAUDERDALE","(NO REGISTRA)"
"CONSULADO","AMÉRICA","ESTADOS UNIDOS","ABIERTA","DECRETO #139 DE 1925 POR EL CUAL SE HACE UN NOMBRAMIENTO EN EL SERVICIO CONSULAR","(NO REGISTRA)"
"CONSULADO AD HONOREM","ASIA","NEPAL","ABIERTA","DECRETO #2246 DE 2013 CREACIÓN DE UN CONSULADO EN KATMANDU","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","ESLOVAQUIA","CERRADA","DECRETO #2637 DE 1999 CREACIÓN DE UN CONSULADO EN KOSICE","(NO REGISTRA)"
"CONSULADO","ASIA","JAPON","CERRADA","DECRETO EN #2544 DE 1953 NOMBRAMIENTO DE UN CÓNSUL EN TOKIO","(NO REGISTRA)"
"EMBAJADA","EUROPA","ESLOVAQUIA","CERRADA","DECRETO #1489 DEL 1996 NOMBRAMIENTO DE UN EMBAJADOR ANTE DOMINICA","(NO REGISTRA)"
"CONSULADO AD HONOREM","ÁMERICA","MEXICO","ABIERTA","DECRETO #1820 DE 2000 NOMBRAMIENO DE UN CÓNSUL EN MONTERREY","(NO REGISTRA)"
"CONSULADO AD HONOREM","ASIA","TAILANDIA","ABIERTA","DECRETO #880 DE 2018 CREACIÓN DE UN CONSULADO EN CHIANG RAI","(NO REGISTRA)"
"CONSULADO AD HONOREM","AMÉRICA","VENEZUELA","CERRADA","DECRETO 1868 NOMBRAMIENTO DE UN CÓNSUL EN PUERTO CABELLO","(NO REGISTRA)"
"CONSULADO AD HONOREM","AMÉRICA","SURINAM","CERRADA","DECRETO #1005 DE 1990 NOMBRAMIENTO DE UN CÓNSUL EN PARAMARIBO","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","ESPAÑA","CERRADA","DECRETO #648BIS DE 1884 NOMBRAMIENTO DE UN CÓNSUL EN CADIZ","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","ALEMANIA","CERRADA","DECRETO #859 DE 1907 NOMBRAMIENTO DE UN CÓNSUL EN MAYENCE","(NO REGISTRA)"
"CONSULADO","EUROPA","FRANCIA","ABIERTA","DECRETO DE 8 DE MAYO DE 1866 NOMBRANDO CANCILLER DEL CONSULADO GENERAL DE LA UNION EN PARIS","(NO REGISTRA)"
"EMBAJADA","AMÉRICA","SURINAM","CERRADA","DECRETO #3515 DEL 1985 NOMBRAMIENTO DE UN EMBAJADOR ANTE SIRIA","(NO REGISTRA)"
"CONSULADO AD HONOREM","ASIA","INDIA","ABIERTA","DECRETO #84 DE 2013 CREACIÓN DE UN CONSULADO EN MUMBAI","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","ESPAÑA","CERRADA","DECRETO #109 DE 1929 NOMBRAMIENTO DE UN CÓNSUL EN CIUDADELA","(NO REGISTRA)"
"CONSULADO AD HONOREM","ASIA","JAPON","CERRADA","DECRETO #1099 DE 1994 CREACIÓN DE UN CONSULADO EN SANTA CRUZ DE LA SIERRA","(NO REGISTRA)"
"CONSULADO AD HONOREM","ASIA","TURQUIA","ABIERTA","DECRETO #1426 DE 1990 CREACIÓN DE UN CONSULADO EN ESTAMBUL","(NO REGISTRA)"
"CONSULADO","AMÉRICA","ESTADOS UNIDOS","ABIERTA","DECRETO #568 DE 1908 SOBRE NOMBRAMIENTO DE UN CÓNSUL","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","GRAN BRETAÑA","CERRADA","DECERTO #2521 DE 1978 CREACIÓN DE UN CONSULADO EN CAMBRIDGE","(NO REGISTRA)"
"EMBAJADA","ASIA","YUGOESLAVIA","CERRADA","DECRETO #2202 DE 1974 NOMBRAMIENTO DE UN EMBAJADOR ANTE YUGOSLAVIA","(NO REGISTRA)"
"EMBAJADA","AMÉRICA","CUBA","ABIERTA","DIARIO OFICIAL, DECRETO #270 DE 1903, NOMBRAMIENTO DE AGENTE DIPLOMATICO ANTE LA REPUBLICA DE CUBA.","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","FRANCIA","CERRADA","DECRETO #715 DE 1880 NOMBRAMIENTO DE UN CÓNSUL EN NIZA","(NO REGISTRA)"
"CONSULADO AD HONOREM","AMÉRICA","PERU","CERRADA","DECRETO DE 1864 NOMBRAMIENTO DE UN CÓNSUL EN PAITA","(NO REGISTRA)"
"CONSULADO AD HONOREM","ÁFRICA","GHANA","CERRADA","*SE DESCONOCE EL ACTO ADMINISTRATIVO DE APERTURA DE LA MISIÓN DIPLOMÁTICA","(NO REGISTRA)"
"CONSULADO","AMÉRICA","BRASIL","ABIERTA","DECRETO #947 DE 1919 POR EL CUAL SE HACE UN NOMBRAMIENTO EN EL SERVICIO CONSULAR","(NO REGISTRA)"
"EMBAJADA","EUROPA","LIECHTENSTEIN","CERRADA","DECRETO #1174 DEL 2003 NOMBRAMIENTO DE UN EMBAJADOR ANTE LIECHTENSTEIN","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","BELGICA","CERRADA","DECRETO #1214 DE 1928 NOMBRAMIENTO DE UN CÓNSUL EN LOVAINA","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","ALEMANIA","CERRADA","DECRETO DE 1898 NOMBRAMIENTO DE UN CÓNSUL EN BITTERFIELD","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","ESPAÑA","CERRADA","DECRETO #636 DE 1911 NOMBRAMIENTO DE UN CÓNSUL EN SANTANDER","(NO REGISTRA)"
"CONSULADO AD HONOREM","ÁMERICA","MEXICO","CERRADA","DECRETO #2245 DE 1931 NOMBRAMIENTO DE UN CÓNSUL EN MANZANILLO (MÉXICO)","(NO REGISTRA)"
"EMBAJADA","ASIA","MARRUECOS","ABIERTA","DECRETO #2199 DE 1993 POR EL CUAL SE CREA UNA EMBAJADA, UN CONSULADO, SE CREAN, SE SUPRIMEN Y SE TRASLADA LA SEDE DE ASIGNACION SALARIAL, SE HACEN UNOS NOMBRAMIENTOS Y SE ORDENAN UNOS TRASLADOS EN EL SERVICIO EXTERIOR.","(NO REGISTRA)"
"EMBAJADA","ASIA","FILIPINAS","ABIERTA","DECRETO #97 DE 1974 NOMBRAMIENTO DE UN EMBAJADOR EN FILIPINAS","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","ITALIA","ABIERTA","DECRETO DE 1852 NOMBRAMIENTO DE UN CÓNSUL EN NÁPOLES","(NO REGISTRA)"
"CONSULADO AD HONOREM","ASIA","ANTIGUA Y BARBUDA","CERRADA","*SE DESCONOCE EL ACTO ADMINISTRATIVO DE APERTURA DE LA MISIÓN DIPLOMÁTICA","(NO REGISTRA)"
"EMBAJADA","AMÉRICA","CHILE","ABIERTA","ENVIADOS EXTRAORDINARIOS, PROVINICAS DEL RÍO DE LA PLATA.SANTANDER Y EL CONGRESO DE 1823 ACTAS Y CORRESPONDENCIA SENADO, BIBLIOTECA DE LA PRESIDENCIA DE LA REPÚBLICA, ADMINISTRACIÓN VIRGILIO BARCO COLOMBIA, BOGOTÁ, 1989. PP.37-42.","(NO REGISTRA)"
"EMBAJADA","EUROPA","ALEMANIA","ABIERTA","DECRETO # 793 DE 1883 DEL 31 DE AGOSTO, POR EL CUAL SE NOMBRA SECRETARIO DE LEGACION EN ALEMANIA. #","(NO REGISTRA)"
"EMBAJADA","AMÉRICA","ECUADOR","ABIERTA","“LEGACION DE LA NUEVA GRANADA EN EL ECUADOR”, GACETA DE LA NUEVA GRANADA BOGOTA, 13 ENE. 1839","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","ALEMANIA","CERRADA","DECRETO #594 DE 1903 NOMBRAMIENTO DE UN CÓNSUL EN OLDENBURGO","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","GRAN BRETAÑA","CERRADA","DECRETO 1873 NOMBRAMIENTO DE UN CÓNSUL EN GREAT GRIMSBY","(NO REGISTRA)"
"EMBAJADA","ASIA","MALASIA","ABIERTA","DECRETO #2199 DE 1993 POR EL CUAL SE CREA UNA EMBAJADA, UN CONSULADO, SE CREAN, SE SUPRIMEN Y SE TRASLADA LA SEDE DE ASIGNACION SALARIAL, SE HACEN UNOS NOMBRAMIENTOS Y SE ORDENAN UNOS TRASLADOS EN EL SERVICIO EXTERIOR.","(NO REGISTRA)"
"CONSULADO","AMÉRICA","CANADA","ABIERTA","DECRETO #556 DE 1932 POR EL CUAL SE ELEVA A CATEGORÍA DE UN CONSULADO GENERAL Y SE HACE UN NOMBRAMIENTO EN LE RAMO CONSULAR","(NO REGISTRA)"
"EMBAJADA","AMÉRICA","BOLIVIA","ABIERTA","GACETA DE LA NUEVA GRANADA, BOGOTA 20 DE OCTUBRE DE 1844, DEPARTAMENTO DE RELACIONES EXTERIORES. LEGACION DE LA NUEVA GRANADA EN EL PERU. TOMAS CIPRIANO DE MOSQUERA, MINISTRO PLENIPOTENCIARIO ANTE LA REPUBLICA DE BOLIVIA.","(NO REGISTRA)"
"CONSULADO AD HONOREM","ÁMERICA","BRASIL","ABIERTA","DECRETO #1649 DE 1993 CREACIÓN DE UN CONSULADO EN CURITIBA","(NO REGISTRA)"
"CONSULADO AD HONOREM","ÁFRICA","ARGELIA","CERRADA","DECRETO #628 DE 1880 CREACIÓN DE UN CONSULADO EN ARGEL","(NO REGISTRA)"
"EMBAJADA","EUROPA","EL VATICANO","ABIERTA","ENVIADOS EXTRAORDINARIOS, SANTA SEDE. SANTANDER Y EL CONGRESO DE 1823 ACTAS Y CORRESPONDENCIA SENADO, BIBLIOTECA DE LA PRESIDENCIA DE LA REPÚBLICA, ADMINISTRACIÓN VIRGILIO BARCO COLOMBIA, BOGOTÁ, 1989. PP.37-42.","(NO REGISTRA)"
"CONSULADO","EUROPA","ESPAÑA","ABIERTA","DECRETO #981 DE 1902 POR EL CUAL SE INTRODUCE UNA REFORMA Y SE HACEN VARIOS NOMBRAMIENTOS EN EL SERVICIO CONSULAR DE COLOMBIA","(NO REGISTRA)"
"CONSULADO","EUROPA","PAISES BAJOS","ABIERTA","DECRETO DEL 17 DE OCTUBRE DE 1866 NOMBRANDO AL SEÑOR A. GOLDBERG CONSUL EN AMSTERDAM","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","FINLANDIA","CERRADA","DECRETO #1285 DE 1990 NOMBRAMIENTO DE UN CÓNSUL EN  HANKO","(NO REGISTRA)"
"CONSULADO AD HONOREM","AMÉRICA","ARGENTINA","CERRADA","DECRETO #2049 DE 1930 NOMBRAMIENTO DE UN CÓNSUL EN ROSARIO","(NO REGISTRA)"
"CONSULADO","EUROPA","FRANCIA","CERRADA","DECRETO DE 1850 NOMBRAMIENTO DE UN CÓNSUL EN MARSELLA","(NO REGISTRA)"
"CONSULADO","AMÉRICA","VENEZUELA","CERRADA","DECRETO #2402 DE 1990 SE CREA UN CONSULADO EN GUASDUALITO (VENEZUELA)","(NO REGISTRA)"
"CONSULADO","EUROPA","GRAN BRETAÑA","ABIERTA","DECRETO DEL 8 DE SEPTIEMBRE DE 1831 SOBRE EL SERVICIO CONSULAR DE COLOMBIA","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","NICARAGUA","CERRADA","DECRETO #806 DE 1884 NOMBRAMIENTO DE UN CÓNSUL EN LEON","(NO REGISTRA)"
"EMBAJADA","AMÉRICA","REPUBLICA DOMINICANA","ABIERTA","DECRETO #2040 DE 1936, POR EL CUAL SE DICTAN UNAS DISPOCISCIONES EN LOS SERVICIOS DIPLOMATICO Y CONSULAR EN SANTO DOMINGO REP. DOMINICANA.","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","ALEMANIA","CERRADA","DECRETO #611 DE 1909 CREACIÓN DE UN CONSULADO EN MANHEIM","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","GRAN BRETAÑA","CERRADA","DECRETO DE 1848 NOMBRAMIENTO DE UN CÓNSUL EN FLORENCIA","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","ALEMANIA","CERRADA","DECRETO #729 DE 1883 NOMBRAMIENTO DE UN CÓNSUL EN COLONIA","(NO REGISTRA)"
"EMBAJADA","AMÉRICA","PERU","ABIERTA","ENVIADOS EXTRAORDINARIOS, PERU. SANTANDER Y EL CONGRESO DE 1823 ACTAS Y CORRESPONDENCIA SENADO, BIBLIOTECA DE LA PRESIDENCIA DE LA REPÚBLICA, ADMINISTRACIÓN VIRGILIO BARCO COLOMBIA, BOGOTÁ, 1989. PP.37-42.","(NO REGISTRA)"
"CONSULADO","AMÉRICA","ECUADOR","ABIERTA","DECRETO DEL 14 DE FEBRERO DE 1852 NOMBRASE AL MARISCAL CONCHA CÓNSUL EN ESMERALDAS ECUADOR","(NO REGISTRA)"
"CONSULADO AD HONOREM","AMÉRICA","FRANCIA","CERRADA","DECRETO #145 DE 1906 NOMBRAMIENTO DE UN CÓNSUL EN PORT DE FRANCE","(NO REGISTRA)"
"CONSULADO AD HONOREM","ÁMERICA","BOLIVIA","CERRADA","DECRETO DE 1868 NOMBRAMIENTO DE UN CÓNSUL EN LA PAZ","(NO REGISTRA)"
"CONSULADO AD HONOREM","AMÉRICA","MEXICO","CERRADA","DECRETO 1857 NOMBRAMIENTO DE UN CÓNSUL EN VERACRUZ","(NO REGISTRA)"
"CONSULADO","AMÉRICA","ESTADOS UNIDOS","ABIERTA","DECRETO #791 DE 1880 SOBRE EL NOMBRAMIENTO DE CÓNSUL PARTICULAR EN BOSTON","(NO REGISTRA)"
"CONSULADO AD HONOREM","ÁMERICA","PANAMA","CERRADA","DECRETO #2325 DE 1980 CREACIÓN DE UN CONSULADO EN DAVID","(NO REGISTRA)"
"CONSULADO AD HONOREM","ÁMERICA","PERU","CERRADA","DECRETO DE 1861 NOMBRAMIENTO DE UN CÓNSUL EN EL CALLAO","(NO REGISTRA)"
"CONSULADO","AMÉRICA","VENEZUELA","CERRADA","DECRETO #1868 NOMBRAMIENO DE UN CÓNSUL EN LA GUARIA","(NO REGISTRA)"
"CONSULADO","AMÉRICA","VENEZUELA","CERRADA","DECRETO #1868 NOMBRAMIENO DE UN CÓNSUL EN LA GUARIA","(NO REGISTRA)"
"CONSULADO","AMÉRICA","VENEZUELA","CERRADA","DECRETO #1868 NOMBRAMIENO DE UN CÓNSUL EN LA GUARIA","(NO REGISTRA)"
"CONSULADO","EUROPA","PORTUGAL","CERRADA","DECRETO #1563 DE 1992 NOMBRAMIENTO DE UN CÓNSUL EN LISBOA","(NO REGISTRA)"
"CONSULADO AD HONOREM","AMÉRICA","BOLIVIA","ABIERTA","DECRETO #1195 DE 1993 CREACIÓN DE UN CONSULADO EN SANTA CRUZ DE LA SIERRA","(NO REGISTRA)"
"CONSULADO","EUROPA","BELGICA","ABIERTA","DECRERO DE 1853 NOMBRANDOSE UN CONSUL EN LA CIUDAD DE BRUSELAS","(NO REGISTRA)"
"CONSULADO AD HONOREM","ASIA","INDIA","CERRADA","DECRETO #1922 DE 1940 NOMBRAMIENTO DE UN CÓNSUL EN MADRAS","(NO REGISTRA)"
"EMBAJADA","EUROPA","NORUEGA","ABIERTA","DECRETO #1735 DE 1956 POR EL CUAL SE INSTITUYE UNA NUEVA MISIÓN DIPLOMÁTICA EN NORUEGA.","(NO REGISTRA)"
"CONSULADO AD HONOREM","AMÉRICA","ESTADOS UNIDOS","CERRADA","DECRETO #146 DE 1926 NOMBRAMIENTO DE UN CÓNSUL EN ROCKFORD","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","FRANCIA","CERRADA","DECRETO #504 DE 1878 NOMBRAMIENTO DE UN CÓNSUL EN TOURS","(NO REGISTRA)"
"EMBAJADA","AMÉRICA","SAN CRISTOBAL Y NEVIS","CERRADA","DECRETO #53 DEL 1970 NOMBRAMIENTO DE UN EMBAJADOR ANTE  RUMANÍA","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","ESPAÑA","CERRADA","DECRETO #631 DE 1884 NOMBRAMIENTO DE UN CÓNSUL EN ZARAGOZA","(NO REGISTRA)"
"CONSULADO AD HONOREM","ASIA","SRI LANKA","ABIERTA","DECRETO #396 DE 1905 NOMBRAMIENTO DE UN CÓNSUL EN SRI LANKA","(NO REGISTRA)"
"CONSULADO AD HONOREM","AMÉRICA","BELICE","CERRADA","DECRETO #506 DE 1990 NOMBRAMIENTO DE UN CÓNSUL EN BELMOPAN","(NO REGISTRA)"
"CONSULADO","EUROPA","ESPAÑA","CERRADA","DECRETO DE 1927 NOMBRAMIENO DE UN CÓNSUL EN VIGO (ESPAÑA)","(NO REGISTRA)"
"EMBAJADA","EUROPA","CHIPRE","CERRADA","DECRETO #1252 DE 1973 POR EL CUAL SE CREA UNA MISIÓN DIPLOMÁTICA EN CHIPRE","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","ITALIA","ABIERTA","DECRETO #96 DE 1875 CREACIÓN DE UN CONSULADO EN VENECIA","(NO REGISTRA)"
"EMBAJADA","ASIA","NEPAL","CERRADA","DECRETO #1875 DE 2003 POR EL CUAL SE CREA UNA MISIÓN DIPLOMÁTICA EN NAMIBIA","(NO REGISTRA)"
"CONSULADO AD HONOREM","AMÉRICA","ECUADOR","CERRADA","DECRETO #568 DE 1883 NOMBRAMIENO DE UN CÓNSUL EN CARAQUEZ","(NO REGISTRA)"
"CONSULADO","AMÉRICA","ESTADOS UNIDOS","CERRADA","DECRETO #1139 DE 1998 NOMBRAMIENTO DE UN CÓNSUL EN NUEVA ORLEANS","(NO REGISTRA)"
"EMBAJADA","ÁFRICA","EGIPTO","ABIERTA","DECRETO 120 DE ENERO DE 1957 CREA LA LEGACIÓN EN EL CAIRO","(NO REGISTRA)"
"CONSULADO","AMÉRICA","MÉXICO","CERRADA","*SE DESCONOCE EL ACTO ADMINISTRATIVO DE APERTURA DE LA MISIÓN DIPLOMÁTICA","(NO REGISTRA)"
"CONSULADO","EUROPA","ALEMANIA","ABIERTA","DECRETO #850 DE 1888 SOBRE PROVISION DE VARIOS PUESTOS CONSULARES","(NO REGISTRA)"
"EMBAJADA","ASIA","PALESTINA","CERRADA","DECRETO #1917 DEL 1997 NOMBRAMIENTO DE UN EMBAJADOR ANTE PALESTINA","(NO REGISTRA)"
"EMBAJADA","ASIA","PALESTINA","CERRADA","DECRETO #1917 DEL 1997 NOMBRAMIENTO DE UN EMBAJADOR ANTE PALESTINA","(NO REGISTRA)"
"CONSULADO AD HONOREM","ASIA","TURQUIA","ABIERTA","*SE DESCONOCE EL ACTO ADMINISTRATIVO DE APERTURA DE LA MISIÓN DIPLOMÁTICA","(NO REGISTRA)"
"CONSULADO","EUROPA","ESLOVENIA","CERRADA","DECRETO #837 DE 2000 NOMBRAMIENO DE UN CÓNSUL EN ESLOVENIA","(NO REGISTRA)"
"EMBAJADA","EUROPA","CROACIA","CERRADA","DECRETO #1359 DE 2000 POR EL CUAL SE CREA UNA MISIÓN DIPLOMÁTICA EN CROACIA","(NO REGISTRA)"
"CONSULADO","AMÉRICA","ESTADOS UNIDOS","ABIERTA","DECRETO #824 DE 1891 SOBRE NOMBRAMIENTO DE VARIOS EMPLEADOS CONSULARES","(NO REGISTRA)"
"CONSULADO","AMÉRICA","ESTADOS UNIDOS","ABIERTA","DECRETO #824 DE 1891 SOBRE NOMBRAMIENTO DE VARIOS EMPLEADOS CONSULARES","(NO REGISTRA)"
"CONSULADO","AMÉRICA","ESTADOS UNIDOS","ABIERTA","DECRETO #824 DE 1891 SOBRE NOMBRAMIENTO DE VARIOS EMPLEADOS CONSULARES","(NO REGISTRA)"
"EMBAJADA","AMÉRICA","URUGUAY","ABIERTA","DECRETO #1350 DE 1918, POR EL CUAL SE HACE UN NOMBRAMIENTO DEL SERVICIO DIPLOMATICO ANTE LA REPÚBLICA DE URUGUAY.","(NO REGISTRA)"
"CONSULADO AD HONOREM","ASIA","JAPON","CERRADA","DECRETO #2052 DE 1915 CREACIÓN DE UN CONSULADO EN YOKOHAMA","(NO REGISTRA)"
"CONSULADO AD HONOREM","AMÉRICA","BRASIL","CERRADA","DECRETO #943 DE 1935 CREACIÓN DE UN CONSULADO EN TEFE","(NO REGISTRA)"
"EMBAJADA","EUROPA","BELGICA","ABIERTA","DECRETO DE 2 DE MAYO DE 1862, NOMBRAMIENTO DE LEGACION ANTE LOS GOBIERNOS DE BELGICA Y HOLANDA.","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","SUIZA","CERRADA","DECRETO #1486 DE 1920 CREACIÓN DE UN CONSULADO EN FRIBURGO","(NO REGISTRA)"
"CONSULADO AD HONOREM","AMÉRICA","BOLIVIA","CERRADA","*SE DESCONOCE EL ACTO ADMINISTRATIVO DE APERTURA DE LA MISIÓN DIPLOMÁTICA","(NO REGISTRA)"
"EMBAJADA","EUROPA","BIELORRUSIA","CERRADA","DECRETO #3052 DEL 2007 NOMBRAMIENTO DE UN EMBAJADOR ANTE BIELORRUSIA","(NO REGISTRA)"
"EMBAJADA","ASIA","BANGLADESH","CERRADA","DECRETO #1380 DE 1984 POR EL CUAL SE CREA UNA MISIÓN DIPLOMÁTICA EN BANGLADESH NO RESIDENTE","(NO REGISTRA)"
"EMBAJADA","EUROPA","ANDORRA","CERRADA","DECRETO #271 DE 2001 DE NOMBRAMIENTO DE UN EMBAJADOR NO RESIDENTE ANTE LA REPÚBLICA DE ANDORRA","(NO REGISTRA)"
"EMBAJADA","EUROPA","LETONIA","CERRADA","DECRETO #1051 DEL 2003 NOMBRAMIENTO DE UN EMBAJADOR ANTE LETONIA","(NO REGISTRA)"
"CONSULADO AD HONOREM","ÁMERICA","CUBA","CERRADA","DECRETO #2053 DE 1915 NOMBRAMIENTO DE UN CÓNSUL EN MATANZAS","(NO REGISTRA)"
"CONSULADO","ASIA","CHINA","ABIERTA","DECRETO DADO EL 15 DE OCTUBRE DE 1855 NOMBRANDO UN CÓNSUL EN EL PUERTO DE HONG KONG","(NO REGISTRA)"
"CONSULADO","ASIA","CHINA","ABIERTA","DECRETO DADO EL 15 DE OCTUBRE DE 1855 NOMBRANDO UN CÓNSUL EN EL PUERTO DE HONG KONG","(NO REGISTRA)"
"CONSULADO","EUROPA","FRANCIA","CERRADA","DECRETO DE 1847 NOMBRAMIENTO DE UN CÓNSUL EN BURDEOS","(NO REGISTRA)"
"CONSULADO","AMÉRICA","BARBADOS","CERRADA","DECRETO #2047 DE 1992 NOMBRAMIENTO DE UN CÓNSUL EN BRIDGESTOWN","(NO REGISTRA)"
"CONSULADO AD HONOREM","ÁMERICA","CUBA","CERRADA","DECRETO #1447 DE 1918 NOMBRAMIENTO DE UN CÓNSUL EN CÁRDENAS","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","FRANCIA","CERRADA","DECRETO #59 DE 1921 NOMBRAMIENTO DE UN CÓNSUL EN TOULON","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","ITALIA","CERRADA","DECRETO #2529 DE 1974 CREACIÓN DE UN CONSULADO EN LIVORNO","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","ESPAÑA","CERRADA","DECRETO #1985 DE 1998 NOMBRAMIENTO DE UN CÓNSUL EN PAMPLONA","(NO REGISTRA)"
"EMBAJADA","AMÉRICA","BELICE","CERRADA","DECRETO #230 DE 1994 POR EL CUAL SE CREA UNA MISIÓN DIPLOMÁTICA EN BELICE NO RESIDENTE","(NO REGISTRA)"
"DELEGACION","EUROPA","FRANCIA","ABIERTA","DECRETO #2696 DE 1982 POR EL CUAL SE DICTAN UNAS DISPOSICIONES ANTE LA DELEGACIÓN PERMANENTE DE LA UNESCO","(NO REGISTRA)"
"EMBAJADA","EUROPA","ISLANDIA","CERRADA","DECRETO #164 DEL 1996 NOMBRAMIENTO DE UN EMBAJADOR ANTE ISLANDIA","(NO REGISTRA)"
"CONSULADO AD HONOREM","ÁMERICA","PERU","CERRADA","DECRETO #2305 DE 1972 NOMBRAMIENTO DE UN CÓNSUL EN MATARANI","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","FINLANDIA","ABIERTA","DECRETO #1284 DE 1990 CREACIÓN DE UN CONSULADO EN TURKU","(NO REGISTRA)"
"CONSULADO","AMÉRICA","BELICE","CERRADA","DECRETO #1000 DE 1987 NOMBRAMIENTO DE UN CÓNSUL EN BÉLICE","(NO REGISTRA)"
"CONSULADO AD HONOREM","AMÉRICA","REPUBLICA DOMINICANA","CERRADA","DECRETO #416 DE 1970 CNOMBRAMIENTO DE UN CÓNSUL EN SAN PEDRO DE MACORIS","(NO REGISTRA)"
"CONSULADO","AMÉRICA","ESTADOS UNIDOS","ABIERTA","DECRETO #555 DE 1967 POR EL CUAL SE CREAN UNOS CONSULADOS AD-HONOREM Y SE HACEN UNOS NOMBRAMIENTOS","(NO REGISTRA)"
"EMBAJADA","EUROPA","MALTA","CERRADA","DECRETO #335 DEL 1995 NOMBRAMIENTO DE UN EMBAJADOR ANTE MALTA","(NO REGISTRA)"
"CONSULADO AD HONOREM","EUROPA","FRANCIA","CERRADA","DECRETO #716 DE 1880 NOMBRAMIENTO DE UN CÓNSUL EN ALIX CHAPELLE","(NO REGISTRA)"
