"codigo_pvd","id_dircon","region","dane_dpto","depto","dane_mun","municipio","tipo_pvd","proveedor_conectividad","fecha_instalacion_conectividad","tipo_beneficiario","direccion","nombre_pvd","nombre_de_contacto_1_ente_territorial","telefono_de_contacto_1","correo_de_contacto_1","nombre_de_contacto_2","telefono_de_contacto_2","correo_de_contacto_2","estado","ancho_de_banda","inaugurado","fecha_inauguracion","inaugurado_por","longitud","latitud","no_de_contrato_operador","anio_del_contrato_operador","contrato_contratista","vigencia_del_contrato","contrato_proveedor","vigencia_contrato_proveedor","contrato_ejecutor","vigencia_contrato_ejecutor","fase_h","fase_n","costo_fase_h","costo_fase_n","costo","fechacorte","indicador_aspa","vigencia"
"68525","68525","Regi�n Centro Orient","25","CUNDINAMARCA","25740","SIBATE","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","BASE MILITAR",,"PUNTO VIVE DIGITAL SIBATE",,,,,,,"CERRADO","4096",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","4,50712100","-74,26796500","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"15532","15532","Regi�n Pac�fico","52","NARI�O","52699","SANTACRUZ","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCION EDUCATIVA SAN JUAN BAUTISTA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","1,22289300","-77,67759900","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"16577","16577","Regi�n Centro Orient","68","SANTANDER","68444","MATANZA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  COLEGIO INTEGRADO LAS MERCEDES",,,,,,,"CERRADO","6144",,"1900-01-01","NA","6,01651200","-73,67353700","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"14917","14917","Regi�n Caribe","47","MAGDALENA","47170","CHIBOLO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  COL DPTAL LICEO SANTANDER",,,,,,,"CERRADO","6144",,"1900-01-01","NA","10,02356200","-74,61648300","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"69121","69121","Regi�n Centro Sur","73","TOLIMA","73443","MARIQUITA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL MARIQUITA UNAD B. VILLA HOLANDA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,20029300","-74,89520300","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"17812","17812","Regi�n Pac�fico","76","VALLE DEL CAUCA","76275","FLORIDA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCION EDUCATIVA ABSALON TORRES CAMACHO",,,,,,,"CERRADO","6144",,"1900-01-01","GOBERNACI�N","3,32602500","-76,24027500","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"68536","68536","Regi�n Centro Sur","41","HUILA","41016","AIPE","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL AIPE",,,,,,,"CERRADO","6144",,"1900-01-01","NA","3,22378600","-75,24039200","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"68430","68430","Regi�n Eje Cafetero","05","ANTIOQUIA","05483","NARI�O","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL NARIO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,61036111","-75,17683333","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"68490","68490","Regi�n Caribe","20","CESAR","20001","VALLEDUPAR","TIPO B","UNI�N TEMPORAL CLARO","2014-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL VALLEDUPAR VECINAL",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","10,45487700","-73,26568600","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"FASE 1",,,,"373599674,00","2014-12-31","4144","2014-12-31"
"69998","69998","Regi�n Caribe","23","CORDOBA","23464","MOMIL","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL MOMIL CALLE 12 CON CARRERA 11",,,,,,,"CERRADO","4096",,"1900-01-01","YESICA PADILLA","9,23908600","-75,67465400","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2016-12-31","4144","2016-12-31"
"68658","68658","Regi�n Centro Orient","25","CUNDINAMARCA","25317","GUACHETA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL GUACHETA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,38566700","-73,69124700","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"15300","15300","Regi�n Pac�fico","52","NARI�O","52001","PASTO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  I.E.M. LUIS DELFIN INSUASTY RODRIGUEZ - SEDE PRINCIPAL",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","1,20672800","-77,28973400","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"69999","69999","Regi�n Caribe","44","LA GUAJIRA","44098","DISTRACCION","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","OTRO",,"PUNTO VIVE DIGITAL DISTRACCION CALLE 8 NO. 12 - 30",,,,,,,"CERRADO","4096",,"1900-01-01","NA","10,89190100","-72,85212000","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2016-12-31","4144","2016-12-31"
"68572","68572","Regi�n Pac�fico","52","NARI�O","52399","LA UNION","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL LA UNION",,,,,,,"CERRADO","6144",,"1900-01-01","NA","1,36268000","-77,49780000","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"68552","68552","Regi�n Pac�fico","52","NARI�O","52001","PASTO","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL PASTO CENTRO URBANO",,,,,,,"CERRADO","4096",,"1900-01-01","JORGE FERNANDO BEJARANO LOBO","1,21322000","-77,28118000","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"68465","68465","Regi�n Caribe","13","BOLIVAR","13001","CARTAGENA","TIPO C","SIN_ASIGNAR","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL CARTAGENA COLEGIO NUESTRA SEORA DE FTIMA",,,,,,,"CERRADO","4096",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","10,38325000","-75,46732600","0",,"6672015-2162855",,"0",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"16397","16397","Regi�n Centro Orient","68","SANTANDER","68081","BARRANCABERMEJA","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUTO TECNICO SUPERIOR DE COMERCIO",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","7,07073900","-73,85245900","6672015-18097",,"6672015-2162859",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"68564","68564","Regi�n Pac�fico","52","NARI�O","52260","EL TAMBO","TIPO C","SIN_ASIGNAR","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL EL TAMBO",,,,,,,"CERRADO","4096",,"1900-01-01","NA","1,41013600","-77,39490000","0",,"6672015-2162856",,"0",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"16089","16089","Regi�n Eje Cafetero","66","RISARALDA","66001","PEREIRA","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  IE TECNICO SUPERIOR",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","4,79708333","-75,68852777","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"68648","68648","Regi�n Pac�fico","76","VALLE DEL CAUCA","76563","PRADERA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL PRADERA",,,,,,,"CERRADO","6144",,"1900-01-01","ANA MARTA MIRANDA CORRALES","3,42048700","-76,24357700","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"17030","17030","Regi�n Centro Sur","73","TOLIMA","73001","IBAGUE","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  SEDE 1 CIUDAD DE IBAGUE",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","4,41509400","-75,26311100","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"69826","69826","Regi�n Centro Orient","25","CUNDINAMARCA","25295","GACHANCIPA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL GACHANCIPA I.E. JOSE DOMINGO DUQUE",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,98832200","-73,87321600","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"68680","68680","Regi�n Eje Cafetero","05","ANTIOQUIA","05360","ITAGUI","TIPO A","UNI�N TEMPORAL CLARO","2012-12-31","OTRO",,"PUNTO VIVE DIGITAL ITAGUI",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DIEGO MOLANO","6,17197222","-75,60747222","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"FASE 0",,,,"958660931,34","2012-12-31","4144","2012-12-31"
"69828","69828","Regi�n Centro Orient","25","CUNDINAMARCA","25572","PUERTO SALGAR","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","BASE MILITAR",,"PUNTO VIVE DIGITAL PUERTO SALGAR FAC PALANQUERO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,62106690","-74,15616600","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"69113","69113","Regi�n Eje Cafetero","05","ANTIOQUIA","05107","BRICE�O","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL BRICEO ALCALDA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","5,35841666","-74,39069444","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"17681","17681","Regi�n Pac�fico","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  IE ACADEMICO - SEDE PRINCIPAL",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","3,89214100","-76,29875300","6672015-18097",,"6672015-2162856",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"68505","68505","Regi�n Centro Orient","25","CUNDINAMARCA","25178","CHIPAQUE","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL CHIPAQUE",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,44324900","-74,04403700","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"68486","68486","Regi�n Caribe","20","CESAR","20001","VALLEDUPAR","TIPO C","UNI�N TEMPORAL CLARO","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL VALLEDUPAR COLEGIO NUESTRA SEORA DE FTIMA",,,,,,,"CERRADO","4096",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","10,45854400","-73,23628500","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"16297","16297","Regi�n Centro Orient","68","SANTANDER","68001","BUCARAMANGA","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  IE TEC DAMASO ZAPATA",,,,,,,"CERRADO","6144",,"1900-01-01","ADMINISTTRACI�N ANTERIOR","7,13848300","-73,11884400","6672015-18097",,"6672015-2162859",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"70477","70477","Regi�n Llano","50","META","50150","CASTILLA LA NUEVA","TIPO PLUS FASE2","SIN_ASIGNAR","2016-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PARQUE BIBLIOTECA_CASACULTURA CASTILLA LA NUEVA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","3,82841400","-73,68878800","0",,"6672015-2162859",,"0",,"0",,"PLUS FASE 2",,,,"641231572,87","2016-12-31","4144","2016-12-31"
"68485","68485","Regi�n Pac�fico","19","CAUCA","19573","PUERTO TEJADA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL PUERTO TEJADA LA ESPERANZA",,,,,,,"CERRADO","6144",,"1900-01-01","GESTOR TIC","3,23275300","-76,41976200","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"12871","12871","Regi�n Eje Cafetero","17","CALDAS","17433","MANZANARES","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUTO MANZANARES",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,25386111","-75,15280555","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"69111","69111","Regi�n Pac�fico","52","NARI�O","52207","CONSACA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL CONSACA ESCUELA CONSAC DIGITAL",,,,,,,"CERRADO","4096",,"1900-01-01","NA","1,20762400","-77,46816900","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"68696","68696","Regi�n Pac�fico","19","CAUCA","19698","SANTANDER DE QUILICHAO","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2012-12-31","OTRO",,"PUNTO VIVE DIGITAL SANTANDER DE QUILICHAO",,,,,,,"CERRADO","4096",,"1900-01-01","GESTOR TIC","3,00730200","-76,48290800","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 0",,,,"668102000,93","2012-12-31","4144","2012-12-31"
"20413","20413","Regi�n Eje Cafetero","05","ANTIOQUIA","05380","LA ESTRELLA","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  I. E. JOSE ANTONIO GALAN",,,,,,,"CERRADO","6144",,"1900-01-01","NA","6,11855555","-75,63708333","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"68432","68432","Regi�n Eje Cafetero","05","ANTIOQUIA","05615","RIONEGRO","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL RIONEGRO",,,,,,,"CERRADO","4096",,"1900-01-01","MARTHA PATRICIA CASTELLANOS","6,20255555","-75,38233333","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1",,,,"294044100,68","2014-12-31","4144","2014-12-31"
"69942","69942","Regi�n Centro Orient","15","BOYACA","15798","TENZA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL TENZA ALCALDA DE TENZA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","5,07648400","-73,42203600","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"54543","54543","Regi�n Centro Sur","41","HUILA","41396","LA PLATA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  MARILLAC",,,,,,,"CERRADO","6144",,"1900-01-01","NA",",00000000","-75,89231600","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"16136","16136","Regi�n Eje Cafetero","66","RISARALDA","66088","BELEN DE UMBRIA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  COLEGIO JUAN HURTADO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,20305555","-75,86652777","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"69824","69824","Regi�n Eje Cafetero","17","CALDAS","17174","CHINCHINA","TIPO B","UNI�N TEMPORAL CLARO","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL CHINCHINA VERDUM",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","4,97744444","-75,60636111","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"373599674,00","2015-12-31","4144","2015-12-31"
"10710","10710","Regi�n Eje Cafetero","05","ANTIOQUIA","05541","PE�OL","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  I. E.  LEON XIII",,,,,,,"CERRADO","6144",,"1900-01-01","NA","6,21983333","-75,24477777","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"17780","17780","Regi�n Pac�fico","76","VALLE DEL CAUCA","76248","EL CERRITO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  JORGE ISAACS",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","3,68585700","-76,30909800","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"69669","69669","Regi�n Centro Orient","68","SANTANDER","68162","CERRITO","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL CERRITO ALCALDIA DE CERRITO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","6,66847600","-72,70042200","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"373599674,00","2015-12-31","4144","2015-12-31"
"68522","68522","Regi�n Centro Orient","25","CUNDINAMARCA","25612","RICAURTE","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL RICAURTE",,,,,,,"CERRADO","4096",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","4,27713800","-74,77292500","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"68701","68701","Regi�n Centro Orient","25","CUNDINAMARCA","25473","MOSQUERA","TIPO A","UNI�N TEMPORAL CLARO","2013-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL MOSQUERA BIBLIOTECA_CASACULTURA SAN JUAN BOSCO",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","5,06698800","-74,59296400","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"FASE 0",,,,"886998747,50","2013-12-31","4144","2013-12-31"
"68724","68724","Regi�n Pac�fico","76","VALLE DEL CAUCA","76834","TULUA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2012-12-31","OTRO",,"PUNTO VIVE DIGITAL TULUA",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","4,09320100","-76,21156500","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 0",,,,"911145857,02","2012-12-31","4144","2012-12-31"
"69659","69659","Regi�n Centro Orient","15","BOYACA","15097","BOAVITA","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL BOAVITA ALCALDIA DE BOAVITA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","6,33017100","-72,58679900","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"324713082,91","2015-12-31","4144","2015-12-31"
"69698","69698","Regi�n Caribe","23","CORDOBA","23068","AYAPEL","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL AYAPEL ALCALDIA DE AYAPEL",,,,,,,"CERRADO","4096",,"1900-01-01","NA","8,31491700","-75,14051700","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"68424","68424","Regi�n Eje Cafetero","05","ANTIOQUIA","05308","GIRARDOTA","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL GIRARDOTA",,,,,,,"CERRADO","6144",,"1900-01-01","GLADYS AMALIA RUSSI GOMEZ","6,37650000","-75,44580555","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"12345","12345","Regi�n Caribe","13","BOLIVAR","13836","TURBACO","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCION EDUCATIVA TECNICA  ALFONSO LOPEZ PUMAREJO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","10,32951900","-75,40776000","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"69671","69671","Regi�n Centro Orient","68","SANTANDER","68500","OIBA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL OIBA ALCALDIA DE OIBA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","6,26487700","-73,29989700","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"16746","16746","Regi�n Caribe","70","SUCRE","70001","SINCELEJO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCION EDUCATIVA 20 DE ENERO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","9,28138600","-75,41062200","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"14522","14522","Regi�n Centro Sur","41","HUILA","41132","CAMPOALEGRE","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL I.E. EUGENIO FERRO FALLA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","2,69510500","-75,33019600","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"457945373,49","2016-12-31","4144","2016-12-31"
"14185","14185","Regi�n Centro Orient","25","CUNDINAMARCA","25839","UBALA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  COLEGIO DEPARTAMENTAL INTEGRADO DE UBALA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,74428500","-73,53668300","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"68581","68581","Regi�n Pac�fico","52","NARI�O","52693","SAN PABLO","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL SAN PABLO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","1,66774200","-77,01271900","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"68472","68472","Regi�n Centro Orient","15","BOYACA","15176","CHIQUINQUIRA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL CHIQUINQUIRA",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DIEGO MOLANO","5,34689400","-73,90162200","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
