"a_o","cod_dane_departamento","departamento","cod_secretaria","secretaria","cod_dane_municipio","municipio","codigo_dane","nombre_establecimiento","cod_sector","sector","cod_caracter","caracter","cod_calendario","calendario","direccion","barrio_vereda","telefono","fax","email","rector","web","total_matricula","cantidad_sedes"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001006601","COLEGIO SALEM","1002","NO_OFICIAL","817",,"52","A","KR 17 36 B 89","LA UNION","3469484-3465865","3635315","colsalem@hotmail.com","JUDITH MARIA SUAREZ VILORIA",,"310","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001006619","COLEGIO MILITAR ACOLSURE","1002","NO_OFICIAL","2432",,"52","A","CL 76 38 C 110","LAS MERCEDES","3586360 - 3586364 - 3565549",,"acoolsure@hotmail.com","ORLANDO VELASQUEZ VELASQUEZ",,"713","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001006619","COLEGIO MILITAR ACOLSURE","807","NO OFICIAL","2432.000000",,"874","A","CL 76 38 C 110","LAS MERCEDES","3586360 - 3586364 - 3565549",,"acoolsure@hotmail.com","HENRY MANTILLA OÑORO",,"548","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001006619","COLEGIO MILITAR ACOLSURE","1002","NO_OFICIAL","2432",,"52","A","CL 76 38 C 110","LAS MERCEDES","3586360 - 3586364 - 3565549",,"acoolsure@hotmail.com","ORLANDO VELASQUEZ VELASQUEZ",,"667","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001006619","COLEGIO MILITAR ACOLSURE","1002","NO_OFICIAL","2432",,"52","A","CL 76 38 C 110","LAS MERCEDES","3586360 - 3586364 - 3565549",,"acoolsure@hotmail.com","HENRY MANTILLA OÑORO",,"700","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001006961","COLEGIO PAIDOLOGICO","1002","NO_OFICIAL","817",,"52","A","CL 80 42 A 33","CIUDAD JARDIN","3591664-3591312",,"paidologico@hotmail.com","ANA CECILIA CABALLERO APRESA",,"69","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001006961","COLEGIO PAIDOLOGICO","807","NO OFICIAL","817.000000",,"874","A","CL 80 42 A 33","CIUDAD JARDIN","3591664-3591312",,"paidologico@hotmail.com","ANA CECILIA CABALLERO APRESA",,"76","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001006961","COLEGIO PAIDOLOGICO","1002","NO_OFICIAL","817",,"52","A","CL 80 42 A 33","CIUDAD JARDIN","3591664-3591312",,"paidologico@hotmail.com","ANA CECILIA CABALLERO APRESA",,"76","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001006961","COLEGIO PAIDOLOGICO","1002","NO_OFICIAL","817",,"52","A","CL 80 42 A 33","CIUDAD JARDIN","3591664-3591312",,"paidologico@hotmail.com","ANA CECILIA CABALLERO APRESA",,"77","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001007453","COLEGIO LAS AMERICAS","1002","NO_OFICIAL","2432",,"52","A","CL 38 22 39","SAN JOSE","3708966",,"COLEGIOLASAMERICAS76@HOTMAIL.COM","NOEMI SABALZA LOPEZ",,"82","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001007453","COLEGIO LAS AMERICAS","807","NO OFICIAL","2432.000000",,"874","A","CL 38 22 39","SAN JOSE","3708966",,"COLEGIOLASAMERICAS76@HOTMAIL.COM","NOEMI SABALZA LOPEZ",,"84","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001007453","COLEGIO LAS AMERICAS","1002","NO_OFICIAL","2432",,"52","A","CL 38 22 39","SAN JOSE","3708966",,"COLEGIOLASAMERICAS76@HOTMAIL.COM","NOEMI SABALZA LOPEZ",,"93","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001007453","COLEGIO LAS AMERICAS","1002","NO_OFICIAL","2432",,"52","A","CL 38 22 39","SAN JOSE","3708966",,"COLEGIOLASAMERICAS76@HOTMAIL.COM","NOEMI SABALZA LOPEZ",,"98","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001007615","COLEGIO LYNDON B. JOHNSON","1002","NO_OFICIAL","817",,"53","B","KR 53 B 96 41",,,,,"CARMEN ARBOLEDA DE PATERNINA",,"285","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001007615","COLEGIO LYNDON B. JOHNSON","807","NO OFICIAL","817.000000",,"875","B","KR 53 B 96 41",,,,,"CARMEN ARBOLEDA DE PATERNINA",,"299","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001007615","COLEGIO LYNDON B. JOHNSON","1002","NO_OFICIAL","817",,"53","B","KR 53 B 96 41",,,,,"CARMEN ARBOLEDA DE PATERNINA",,"278","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001007615","COLEGIO LYNDON B. JOHNSON","1002","NO_OFICIAL","817",,"53","B","KR 53 B 96 41",,,,,"CARMEN ARBOLEDA DE PATERNINA",,"294","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001008476","COLEGIO HISPANO AMERICANO","1002","NO_OFICIAL","817",,"52","A","KR 21 B 60 45","LOS ANDES","3462072",,"CASALUCES@YAHOO.COM","ALBA CASTRO DE LLINAS",,"209","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001008476","COLEGIO HISPANO AMERICANO","807","NO OFICIAL","817.000000",,"874","A","KR 21 B 60 45","LOS ANDES","3462072",,"CASALUCES@YAHOO.COM","ALBA CASTRO DE LLINAS",,"142","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001008476","COLEGIO HISPANO AMERICANO","1002","NO_OFICIAL","817",,"52","A","KR 21 B 60 45","LOS ANDES","3462072",,"CASALUCES@YAHOO.COM","ALBA CASTRO DE LLINAS",,"179","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001008476","COLEGIO HISPANO AMERICANO","1002","NO_OFICIAL","817",,"52","A","KR 21 B 60 45","LOS ANDES","3462072",,"CASALUCES@YAHOO.COM","ALBA CASTRO DE LLINAS",,"190","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001009201","COLEGIO INFANTIL EL REYECITO","1002","NO_OFICIAL","963",,"52","A","KR 64 B 84 155","ANDALUCIA","3559810-3643380",,"adaguzman21@hotmail.com","ADALGILZA DEL CARMEN GUZMAN SANCHEZ",,"85","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001009201","COLEGIO INFANTIL EL REYECITO","807","NO OFICIAL","963.000000",,"874","A","KR 64 B 84 155","ANDALUCIA","3559810-3643380",,"adaguzman21@hotmail.com","ADALGILZA DEL CARMEN GUZMAN SANCHEZ",,"87","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001009201","COLEGIO INFANTIL EL REYECITO","1002","NO_OFICIAL","963",,"52","A","KR 64 B 84 155","ANDALUCIA","3559810-3643380",,"adaguzman21@hotmail.com","ADALGILZA DEL CARMEN GUZMAN SANCHEZ",,"84","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001009201","COLEGIO INFANTIL EL REYECITO","1002","NO_OFICIAL","963",,"52","A","KR 64 B 84 155","ANDALUCIA","3559810-3643380",,"adaguzman21@hotmail.com","ADALGILZA DEL CARMEN GUZMAN SANCHEZ",,"63","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001009448","COLEGIO COMUNAL MIXTO","1002","NO_OFICIAL","818",,"52","A","KR 12 A 94 49","CIUDAD MODESTO","3481167",,"zaratecedgardo@yahoo.com","JOSE LUIS MOJICA NOVOA",,"724","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001009448","COLEGIO COMUNAL MIXTO","807","NO OFICIAL","818.000000",,"874","A","KR 12 A 94 49","CIUDAD MODESTO","3481167",,"zaratecedgardo@yahoo.com","EDGARDO ANTONIO CAMARGO ZARATE",,"841","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001009448","COLEGIO COMUNAL MIXTO","1002","NO_OFICIAL","818",,"52","A","KR 12 A 94 49","CIUDAD MODESTO","3481167",,"zaratecedgardo@yahoo.com","JOSE LUIS MOJICA NOVOA",,"800","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001009448","COLEGIO COMUNAL MIXTO","1002","NO_OFICIAL","818",,"52","A","KR 12 A 94 49","CIUDAD MODESTO","3481167",,"zaratecedgardo@yahoo.com","EDGARDO ANTONIO CAMARGO ZARATE",,"788","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001009596","COLEGIO EL MUNDO DE LOS ESTUDIANTES","1002","NO_OFICIAL","817",,"52","A","IND SEDE 1 CL 64 45 39 / SEDE 2 CRA 70 86 51","BOSTON","3410318",,"grachidar26@yahoo.com","GRACIELA CARREÓO DE BESADA",,"157","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001009596","COLEGIO EL MUNDO DE LOS ESTUDIANTES","807","NO OFICIAL","817.000000",,"874","A","CL 64 45 39","BOSTON","3410318",,"grachidar26@yahoo.com","GRACIELA CARREÓO DE BESADA",,"174","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001009596","COLEGIO EL MUNDO DE LOS ESTUDIANTES","1002","NO_OFICIAL","817",,"52","A","IND SEDE 1 CL 64 45 39 / SEDE 2 CRA 70 86 51","BOSTON","3410318",,"grachidar26@yahoo.com","GRACIELA CARREÓO DE BESADA",,"176","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001009596","COLEGIO EL MUNDO DE LOS ESTUDIANTES","1002","NO_OFICIAL","817",,"52","A","IND SEDE 1 CL 64 45 39 / SEDE 2 CRA 70 86 51","BOSTON","3410318",,"grachidar26@yahoo.com","GRACIELA CARREÓO DE BESADA",,"130","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010021","COLEGIO SAN ALBERTO MAGNO","1002","NO_OFICIAL","818",,"52","A","KR 3 C 91 71","SAN LUIS","3288201","3288201 EXT 13","colsam@colsam.edu.co","HECTOR JULIO MERIÑO PEÑA",,"391","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010021","COLEGIO SAN ALBERTO MAGNO","807","NO OFICIAL","818.000000",,"874","A","KR 3 C 91 71","SAN LUIS","3288201","3288201 EXT 13","colsam@skylink.net.co","FRAY WILLYAM DE JESUS GOMEZ RAMIREZ","colsam@colsam.edu.co","307","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010021","COLEGIO SAN ALBERTO MAGNO","1002","NO_OFICIAL","818",,"52","A","KR 3 C 91 71","SAN LUIS","3288201","3288201 EXT 13","colsam@colsam.edu.co","HECTOR JULIO MERIÑO PEÑA",,"413","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010021","COLEGIO SAN ALBERTO MAGNO","1002","NO_OFICIAL","818",,"52","A","KR 3 C 91 71","SAN LUIS","3288201","3288201 EXT 13","colsam@colsam.edu.co","HECTOR JULIO MERIÑO PEÑA",,"396","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010144","COLEGIO MIXTO ANTONIO NARIÑO","1002","NO_OFICIAL","817",,"52","A","CL 37 25 67","MONTES","3723246",,"bettycordobaarrieta@hotmail.com","ASBLEIDYS MARIA HERNANDEZ GOMEZ",,"325","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010144","COLEGIO MIXTO ANTONIO NARIÑO","807","NO OFICIAL","817.000000",,"874","A","CL 37 25 67","MONTES","3723246",,"bettycordobaarrieta@hotmail.com","JAZMIN PATRICIA PALACIO BARRAZA",,"340","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010144","COLEGIO MIXTO ANTONIO NARIÑO","1002","NO_OFICIAL","817",,"52","A","CL 37 25 67","MONTES","3723246",,"bettycordobaarrieta@hotmail.com","ASBLEIDYS MARIA HERNANDEZ GOMEZ",,"320","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010144","COLEGIO MIXTO ANTONIO NARIÑO","1002","NO_OFICIAL","817",,"52","A","CL 37 25 67","MONTES","3723246",,"bettycordobaarrieta@hotmail.com","ASBLEIDYS MARIA HERNANDEZ GOMEZ",,"35","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010306","COLEGIO SAN GABRIEL","1002","NO_OFICIAL","817",,"52","A","KR 1 C SUR 66 03","SANTO DOMINGO","3281260",,"colsaga1@hotmail.com","BRENDA MARIA JULIO MORENO",,"220","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010306","COLEGIO SAN GABRIEL","807","NO OFICIAL","817.000000",,"874","A","KR 1 C SUR 66 03","SANTO DOMINGO","3281260",,"colsaga1@hotmail.com","BRENDA MARIA JULIO MORENO",,"146","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010306","COLEGIO SAN GABRIEL","1002","NO_OFICIAL","817",,"52","A","KR 1 C SUR 66 03","SANTO DOMINGO","3281260",,"colsaga1@hotmail.com","BRENDA MARIA JULIO MORENO",,"182","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010306","COLEGIO SAN GABRIEL","1002","NO_OFICIAL","817",,"52","A","KR 1 C SUR 66 03","SANTO DOMINGO","3281260",,"colsaga1@hotmail.com","BRENDA MARIA JULIO MORENO",,"225","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010365","COLEGIO ANDRES BELLO","1002","NO_OFICIAL","817",,"52","A","CL 109 B 14 35","LOS OLIVOS 1",,,,"SHIRLY GORETYS MARENCO MERCADO",,"226","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010365","COLEGIO ANDRES BELLO","807","NO OFICIAL","817.000000",,"874","A","CL 61 13 122","LA CEIBA",,,,"DAVID JOSE JULIO IGLESIAS",,"238","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010365","COLEGIO ANDRES BELLO","1002","NO_OFICIAL","817",,"52","A","CL 109 B 14 35","LOS OLIVOS 1",,,,"SHIRLY GORETYS MARENCO MERCADO",,"297","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010519","COLEGIO MIXTO LA ESPERANZA","1002","NO_OFICIAL","817",,"52","A","CRA 2 SUR # 90-95","SANTA MARIA","3287582","3287582","comilaes@hotmail.com","RUBEN SARA F.",,"273","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010519","COLEGIO MIXTO LA ESPERANZA","807","NO OFICIAL","817.000000",,"874","A","CRA 2 SUR # 90-95","SANTA MARIA","3287582","3287582","comilaes@hotmail.com","RUBEN SARA F.",,"233","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010519","COLEGIO MIXTO LA ESPERANZA","1002","NO_OFICIAL","817",,"52","A","CRA 2 SUR # 90-95","SANTA MARIA","3287582","3287582","comilaes@hotmail.com","RUBEN SARA F.",,"264","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001010519","COLEGIO MIXTO LA ESPERANZA","1002","NO_OFICIAL","817",,"52","A","CRA 2 SUR # 90-95","SANTA MARIA","3287582","3287582","comilaes@hotmail.com","RUBEN SARA F.",,"312","1"
"2019","8","ATLÁNTICO","3765","SOLEDAD","8758","SOLEDAD","308001011183","COLEGIO APOSTOLADO JESUS Y MARIA","1002","NO_OFICIAL","817",,"52","A","TV 41 45 81","URBANIZACION EL PARQUE","3636705-3014191378-3017775356","NO TIENE","colapostolado@hotmail.com","SONIA ESTHER ACOSTA OLIVERO","NO TIENE","174","1"
"2021","8","ATLÁNTICO","3765","SOLEDAD","8758","SOLEDAD","308001011183","COLEGIO APOSTOLADO JESUS Y MARIA","807","NO OFICIAL","817.000000",,"874","A","TV 41 45 81","URBANIZACION EL PARQUE","3636705-3014191378-3017775356","NO TIENE","colapostolado@hotmail.com","SONIA ESTHER ACOSTA OLIVERO","NO TIENE","148","1"
"2020","8","ATLÁNTICO","3765","SOLEDAD","8758","SOLEDAD","308001011183","COLEGIO APOSTOLADO JESUS Y MARIA","1002","NO_OFICIAL","817",,"52","A","TV 41 45 81","URBANIZACION EL PARQUE","3636705-3014191378-3017775356","NO TIENE","colapostolado@hotmail.com","SONIA ESTHER ACOSTA OLIVERO","NO TIENE","156","1"
"2018","8","ATLÁNTICO","3765","SOLEDAD","8758","SOLEDAD","308001011183","COLEGIO APOSTOLADO JESUS Y MARIA","1002","NO_OFICIAL","817",,"52","A","TV 41 45 81","URBANIZACION EL PARQUE","3636705-3014191378-3017775356","NO TIENE","colapostolado@hotmail.com","SONIA ESTHER ACOSTA OLIVERO","NO TIENE","239","1"
"2019","8","ATLÁNTICO","3764","ATLÁNTICO","8849","USIACURÍ","308001011353","COLEGIO ANGLOCOLOMBIA","1002","NO_OFICIAL","817",,"53","B","IND KILOMETRO 9 ANTIGUA VIA A PUERTO COLOMBIA","VIA A PUERTO COLOMBIA","3579506-3579940","3579506-3579940",,"RAFAEL ALFONSO ACOSTA BARROS","www.anglocolombianschool@yahoo.com","168","1"
"2021","8","ATLÁNTICO","3764","ATLÁNTICO","8849","USIACURÍ","308001011353","COLEGIO ANGLOCOLOMBIA","807","NO OFICIAL","817.000000",,"875","B","IND KILOMETRO 9 ANTIGUA VIA A PUERTO COLOMBIA","VIA A PUERTO COLOMBIA","3579506-3579940","3579506-3579940",,"RAFAEL ALFONSO ACOSTA BARROS","www.anglocolombianschool@yahoo.com","3060","1"
"2020","8","ATLÁNTICO","3764","ATLÁNTICO","8849","USIACURÍ","308001011353","COLEGIO ANGLOCOLOMBIA","1002","NO_OFICIAL","817",,"53","B","IND KILOMETRO 9 ANTIGUA VIA A PUERTO COLOMBIA","VIA A PUERTO COLOMBIA","3579506-3579940","3579506-3579940","secretaria@acsbarranquilla.edu.co","RAFAEL ALFONSO ACOSTA BARROS","www.anglocolombianschool@yahoo.com","161","1"
"2018","8","ATLÁNTICO","3764","ATLÁNTICO","8849","USIACURÍ","308001011353","COLEGIO ANGLOCOLOMBIA","1002","NO_OFICIAL","817",,"53","B","IND KILOMETRO 9 ANTIGUA VIA A PUERTO COLOMBIA","VIA A PUERTO COLOMBIA","3579506-3579940","3579506-3579940",,"RAFAEL ALFONSO ACOSTA BARROS","www.anglocolombianschool@yahoo.com","144","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001011531","COLEGIO MADRE MARIA SARA ALVARADO","1002","NO_OFICIAL","817",,"52","A","CL 34 26 08","MONTES","3708190",,"noisva17@hotmail.com","HNA MARIA GLADYS SEGURA RIVERA",,"215","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001011531","COLEGIO MADRE MARIA SARA ALVARADO","807","NO OFICIAL","817.000000",,"874","A","CL 34 26 08","MONTES","3708190",,"noisva17@hotmail.com","HNA MARIA ARACELLY VALENCIA OSORIO",,"158","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001011531","COLEGIO MADRE MARIA SARA ALVARADO","1002","NO_OFICIAL","817",,"52","A","CL 34 26 08","MONTES","3708190",,"noisva17@hotmail.com","HNA MARIA GLADYS SEGURA RIVERA",,"198","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001011531","COLEGIO MADRE MARIA SARA ALVARADO","1002","NO_OFICIAL","817",,"52","A","CL 34 26 08","MONTES","3708190",,"noisva17@hotmail.com","HNA MARIA GLADYS SEGURA RIVERA",,"228","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001011604","COLEGIO METROPOLITANO DEL SUR MIXTO","1002","NO_OFICIAL","817",,"52","A","IND CR  9G # 45C2-37","LA VICTORIA","3644159 - 3340302",,"carolllopez0524@hotmail.com","CARMEN LOPEZ RODRIGUEZ",,"199","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001011604","COLEGIO METROPOLITANO DEL SUR MIXTO","807","NO OFICIAL","817.000000",,"874","A","IND CR  9G # 45C2-37","LA VICTORIA","3644159 - 3340302",,"carolllopez0524@hotmail.com","CARMEN LOPEZ RODRIGUEZ",,"171","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001011604","COLEGIO METROPOLITANO DEL SUR MIXTO","1002","NO_OFICIAL","817",,"52","A","IND CR  9G # 45C2-37","LA VICTORIA","3644159 - 3340302",,"carolllopez0524@hotmail.com","CARMEN LOPEZ RODRIGUEZ",,"194","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001011604","COLEGIO METROPOLITANO DEL SUR MIXTO","1002","NO_OFICIAL","817",,"52","A","IND CR  9G # 45C2-37","LA VICTORIA","3644159 - 3340302",,"carolllopez0524@hotmail.com","CARMEN LOPEZ RODRIGUEZ",,"197","1"
"2019","8","ATLÁNTICO","3765","SOLEDAD","8758","SOLEDAD","308001011663","COLEGIO JARDIN LA UNION DE LOS NI¥OS","1002","NO_OFICIAL","817",,"52","A","KR 34 A 56 C 21","LAS GAVIOTAS","3635723-3004110870","3635723","launiondelosninos@hotmail.com","MARIA ELENA CABEZA GALINDO","no","100","1"
"2021","8","ATLÁNTICO","3765","SOLEDAD","8758","SOLEDAD","308001011663","COLEGIO JARDIN LA UNION DE LOS NI¥OS","807","NO OFICIAL","817.000000",,"874","A","KR 34 A 56 C 21","LAS GAVIOTAS","3635723-3004110870","3635723","launiondelosninos@hotmail.com","MARIA ELENA CABEZA GALINDO","no","89","1"
"2020","8","ATLÁNTICO","3765","SOLEDAD","8758","SOLEDAD","308001011663","COLEGIO JARDIN LA UNION DE LOS NI¥OS","1002","NO_OFICIAL","817",,"52","A","KR 34 A 56 C 21","LAS GAVIOTAS","3635723-3004110870","3635723","launiondelosninos@hotmail.com","MARIA ELENA CABEZA GALINDO","no","110","1"
"2018","8","ATLÁNTICO","3765","SOLEDAD","8758","SOLEDAD","308001011663","COLEGIO JARDIN LA UNION DE LOS NI¥OS","1002","NO_OFICIAL","817",,"52","A","KR 34 A 56 C 21","LAS GAVIOTAS","3635723-3004110870","3635723","launiondelosninos@hotmail.com","MARIA ELENA CABEZA GALINDO","no","157","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001012091","COLEGIO TECNICO INDUSTRIAL SAN CARLOS BORROMEO","1002","NO_OFICIAL","818",,"52","A","CL 112 E 22 10","LOS OLIVOS (2 ETAPA)","3177661 - 3177565",,"colegio.sancarb@gmail.com","ELSY BLANCO",,"1530","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001012091","COLEGIO TECNICO INDUSTRIAL SAN CARLOS BORROMEO","807","NO OFICIAL","818.000000",,"874","A","CL 112 E 22 10","LOS OLIVOS (2 ETAPA)","3177661 - 3177565",,"colegio.sancarb@gmail.com","ELSY BLANCO",,"1624","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001012091","COLEGIO TECNICO INDUSTRIAL SAN CARLOS BORROMEO","1002","NO_OFICIAL","818",,"52","A","CL 112 E 22 10","LOS OLIVOS (2 ETAPA)","3177661 - 3177565",,"colegio.sancarb@gmail.com","ELSY BLANCO",,"1556","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001012091","COLEGIO TECNICO INDUSTRIAL SAN CARLOS BORROMEO","1002","NO_OFICIAL","818",,"52","A","CL 112 E 22 10","LOS OLIVOS (2 ETAPA)","3177661 - 3177565",,"colegio.sancarb@gmail.com","ELSY BLANCO",,"1446","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001012813","CORPORACION EDUCATIVA COLEGIO ITALIANO GALILEO GALILEI","1002","NO_OFICIAL","817",,"53","B","KR 59 72 96","PRADO","3535375-3680083","3607470","c-galileo@hotmail.com","MARINA MARIANO RODRIGUEZ",,"212","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001012813","CORPORACION EDUCATIVA COLEGIO ITALIANO GALILEO GALILEI","807","NO OFICIAL","817.000000",,"875","B","KR 59 72 96","PRADO","3535375-3680083","3607470","c-galileo@hotmail.com","MARINA MARIANO RODRIGUEZ",,"172","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001012813","CORPORACION EDUCATIVA COLEGIO ITALIANO GALILEO GALILEI","1002","NO_OFICIAL","817",,"53","B","KR 59 72 96","PRADO","3535375-3680083","3607470","c-galileo@hotmail.com","MARINA MARIANO RODRIGUEZ",,"199","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001012813","CORPORACION EDUCATIVA COLEGIO ITALIANO GALILEO GALILEI","1002","NO_OFICIAL","817",,"53","B","KR 59 72 96","PRADO","3535375-3680083","3607470","c-galileo@hotmail.com","MARINA MARIANO RODRIGUEZ",,"193","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001013275","COLEGIO CRISTO REY","1002","NO_OFICIAL","817",,"52","A","CL 109 37 60","LAS ESTRELLAS","3590263 - 3821549 - 3528845",,"daisynes5@hotmail.com","DAYSI INES PIZARRO CASTRO",,"217","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001013275","COLEGIO CRISTO REY","807","NO OFICIAL","817.000000",,"874","A","CL 109 37 60","LAS ESTRELLAS","3590263 - 3821549 - 3528845",,"daisynes5@hotmail.com","DAYSI INES PIZARRO CASTRO",,"166","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001013275","COLEGIO CRISTO REY","1002","NO_OFICIAL","817",,"52","A","CL 109 37 60","LAS ESTRELLAS","3590263 - 3821549 - 3528845",,"daisynes5@hotmail.com","DAYSI INES PIZARRO CASTRO",,"218","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001013275","COLEGIO CRISTO REY","1002","NO_OFICIAL","817",,"52","A","CL 109 37 60","LAS ESTRELLAS","3590263 - 3821549 - 3528845",,"daisynes5@hotmail.com","DAYSI INES PIZARRO CASTRO",,"219","1"
