"uid","name","description","owner","owner_uid","publication_stage","audience","approval_status","provenance","type","category","tags","url","api_endpoint","creation_date","last_data_updated_date","domain","derived_view","visits","downloads","row_count","column_count","contact_email","license","attribution","attribution_link","published_version_name","published_version_uid","parent_uid","commoncore_publisher","informacindedatos_fechaemisinddmmaaaa","commoncore_contactname","commoncore_language","commoncore_contactemail","commoncore_license","commoncore_issued","informacindelaentidad_sector","commoncore_references","informacindelaentidad_nombredelaentidad","commoncore_publicaccesslevel","commoncore_bureaucode","commoncore_describedby","commoncore_updatefrequency","informacindedatos_urlnormativa","informacindelaentidad_departamento","informacindelaentidad_autor","informacindelaentidad_orden","commoncore_programcode","commoncore_lastupdate","commoncore_homepage","commoncore_uniqueidentifier","informacindelaentidad_reaodependecia","informacindedatos_fechaemisinaaaammdd","informacindelaentidad_reaodependencia","informacindelaentidad_municipio","commoncore_geographiccoverage","informacindedatos_frecuenciadeactualizacin","informacindedatos_idioma","commoncore_theme","informacindedatos_coberturageogrfica","informacindedatos_urldocumentacin"
"cuvs-fvur:0","Tarifas Acueducto y Alcantarillado municipio de Yalí Antioquia año 2020","","Servicios Públicos Yalí S.A. E.S.P.","kmss-ddvj","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/cuvs-fvur/revisions/0",,"2021-04-28T20:11:40.000","2021-04-28T20:11:40.000","www.datos.gov.co","false",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"sn45-zab7:0","MATRIZ DE INVENTARIO Y VALORACION DE ACTIVOS DE INFORMACION","","Empresa Comunitaria de Acueducto, Alcantarillado y Aseo de Saravena Ecaaas-Esp","tgnv-ttc6","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/sn45-zab7/revisions/0",,"2021-02-22T15:33:37.000","2021-02-22T15:33:37.000","www.datos.gov.co","false",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ucni-bnem:1","Contactos Administradores ICFE","Información de contactos administradores ICFE","CasasFiscales","phr5-9tum","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/ucni-bnem/revisions/1",,"2021-05-25T16:21:12.000","2021-02-11T22:15:03.000","www.datos.gov.co","false",,,"73","9",,,,"https://www.datos.gov.co/d/ucni-bnem","Contactos Administradores ICFE","ucni-bnem",,,,,,,,,"Defensa",,"Instituto de Casas Fiscales del Ejército",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2021-02-11","Viviendas","Bogotá D.C.",,"Semestral","Español",,"Nacional",
"9wab-sfya:1","Registro de Activos De Información Alcaldía De Tununguá Año 2018","Contiene los activos que tienen valor para la entidad los cuales se deben proteger y hacer buen uso de los mismos.","ALCALDIA DE TUNUNGUA","yqpf-ydp4","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/9wab-sfya/revisions/1",,"2020-09-15T21:52:24.000","2020-09-14T15:27:33.000","www.datos.gov.co","false",,,"24","11","contactenos@tunungua-boyaca.gov.co",,"Alcaldía de Tununguá","https://www.datos.gov.co/d/9wab-sfya","Registro de Activos De Información Año 2018","9wab-sfya",,,,,,,,,"Función Pública",,"Alcaldía Municipal de Tununguá",,,,,"null","Boyacá",,"Territorial",,,,,,"2018/08/15","Dependencia TIC","Tununguá",,"Anual","Español",,"Municipal","null"
"byqd-9uzu:1","Registro Activos de Información - Capital Salud","Contiene los activos de Información de la entidad","DatosAbiertosCapitalSalud","u4fk-f6y7","unpublished","private","not_ready","official","dataset","Salud y Protección Social","activos de información,capital salud","https://www.datos.gov.co/d/byqd-9uzu/revisions/1",,"2020-05-29T13:09:47.000","2020-05-26T21:42:54.000","www.datos.gov.co","false",,,"144","17","diropertecnologia@capitalsalud.gov.co","Creative Commons Attribution | NoDerivatives 4.0 International License","Capital Salud EPS-S","https://www.datos.gov.co/d/byqd-9uzu","Registro Activos de Información - Capital Salud","byqd-9uzu",,,,,,,,,"Salud y Protección Social",,"Capital Salud EPS-S",,,,,"null","Bogotá D.C.",,"Nacional",,,,,,"01/05/2020","Dirección Nacional de Operaciones y Tecnología","Bogotá D.C.",,"Anual","Español",,"Nacional","null"
"gwqa-q9mv","Vista Entidades de la Rama Ejecutiva con proyectos de uso de datos abiertos - ASPA","Meta ASPA y PND 2022 Listado de Entidades Nacionales de la rama ejecutiva con proyectos de datos abiertos","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","unpublished","private","not_ready","official","filter","Ciencia, Tecnología e Innovación","aspa","https://www.datos.gov.co/d/gwqa-q9mv","https://www.datos.gov.co/resource/gwqa-q9mv.json","2020-08-28T18:48:24.000","2022-07-05T14:34:57.000","www.datos.gov.co","true","1","0",,,"datosabiertos@mintic.gov.co","Creative Commons Attribution | NoDerivatives 4.0 International License","Datos Abiertos","https://www.datos.gov.co/d/bgzi-pegq",,,"bgzi-pegq",,,,,,,,"Ciencia, Tecnología e innovación",,"Minisitero de Ciencia, Tecnología e Innovación",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2020/08/12","Datos abiertos","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"5bxi-4ydh:1","INDICE DE INFORMACIÓN CLASIFICADA Y RESERVADA","Contiene el instrumento de información denominado índice de información clasificada  y reservada establecido por la ley 1712 de 2014 y que todos los sujetos obligados deben elaborar y publicar.","alcaldia de solita caqueta","2xud-ei6e","unpublished","private","not_ready","official","dataset",,"exc_001","https://www.datos.gov.co/d/5bxi-4ydh/revisions/1",,"2021-11-20T02:43:24.000","2020-10-15T03:33:32.000","www.datos.gov.co","false",,,"6","12","secretariaplaneacion@solita-caqueta.gov.co",,,"https://www.datos.gov.co/d/5bxi-4ydh","INDICE DE INFORMACIÓN CLASIFICADA Y RESERVADA","5bxi-4ydh",,,,,,,,,"No Aplica",,"Alcaldía Municipal de Solita",,,,,"null","Caquetá",,"Territorial",,,,,,"2019-08-31","Secretaría de Planeación","Solita",,"Anual","Español",,"Municipal","null"
"ejxw-kxb6:1","ACTIVOS DE INFORMACIÓN","Activos de Información","Camara de Comercio de Aguachica","rpi6-nrhb","unpublished","private","not_ready","official","dataset","Comercio, Industria y Turismo","camara de comercio,exc_001","https://www.datos.gov.co/d/ejxw-kxb6/revisions/1",,"2021-11-17T23:16:28.000","2020-11-23T17:49:41.000","www.datos.gov.co","false",,,"44","8","ccaguachica@camaraaguachica.org.co","Creative Commons Attribution 4.0 International","CAMARA DE COMERCIO DE AGUACHICA","https://www.datos.gov.co/d/ejxw-kxb6","ACTIVOS DE INFORMACIÓN","ejxw-kxb6",,,,,,,,,"Comercio, Industria y Turismo",,"Cámara de Comercio de Aguachica",,,,,"null","Cesar",,"Territorial",,,,,,"2020-11-13","CONTROL INTERNO","Aguachica",,"Trimestral","Español",,"Internacional","null"
"gx34-e6wi:2","Esquema de publicación Municipio de Barichara","","Barichara","e3sa-bg2r","unpublished","private","not_ready","official","dataset",,"exc_001","https://www.datos.gov.co/d/gx34-e6wi/revisions/2",,"2021-11-19T19:15:07.000","2020-11-03T17:13:47.000","www.datos.gov.co","false",,,"40","10",,,,"https://www.datos.gov.co/d/gx34-e6wi","Esquema de publicación Municipio de Barichara","gx34-e6wi",,,,,,,,,"No Aplica",,"Alcaldía Municipal de Barichara",,,,,"null","Santander",,"Territorial",,,,,,"2020-10-14","Secretaría General y de Gobierno","Barichara",,"Anual","Español",,"Municipal","http://www.barichara-santander.gov.co/control/esquema-de-publicacion-de-informacion"
"4cx9-gkwu","Índice de Información Clasificada y Reservada","","Barichara","e3sa-bg2r","unpublished","private","not_ready","official","chart",,,"https://www.datos.gov.co/d/4cx9-gkwu","https://www.datos.gov.co/resource/4cx9-gkwu.json","2021-11-03T17:13:41.000","2020-10-23T00:36:05.000","www.datos.gov.co","true","0","0",,,,,,"https://www.datos.gov.co/d/xvbv-a6y2","Índice de Información Clasificada y Reservada","i8tk-k69i","xvbv-a6y2",,,,,,,,"No Aplica",,"Alcaldía Municipal de Barichara",,,,,,"Santander",,"Territorial",,,,,,"2020-10-14","Secretaría General y de Gobierno","Barichara",,"Anual","Español",,"Municipal","http://www.barichara-santander.gov.co/control/indice-de-informacion-clasificada-y-reservada"
"3fdb-vxvt:1","Base Única de Afiliados en el Departamento y Municipios del Caquetá.","Es la base que contiene la información de los afiliados plenamente  identificados, del los distintos regímenes del Sistema de Seguridad Social en Salud. (Régimen Subsidiado, Contributivo y Regímenes especiales).","GOBERNACIÓN DEL CAQUETÁ","iy7y-4bip","unpublished","private","not_ready","official","dataset","Estadísticas Nacionales",,"https://www.datos.gov.co/d/3fdb-vxvt/revisions/1",,"2020-02-25T14:29:24.000","2020-02-25T14:28:51.000","www.datos.gov.co","false",,,"1161","11","johersan20@hotmail.com","Public Domain",,"https://www.datos.gov.co/d/3fdb-vxvt","Base Única de Afiliados en el Departamento y Municipios del Caquetá.","3fdb-vxvt",,,,,,,,,"Estadísticas",,"Gobernación del Caquetá",,,,,,"Caquetá",,"Territorial",,,,,,"25/02/2020","Dirección de las TIC","Florencia",,"Trienio","Español",,"Departamental",
"ek9f-s7yc:1","Reporte de contratos","Aquí encontrará todos los contratos de la E.S.E Hospital Rosario Pumarejo de López del año 2020.","Hospital Rosario Pumarejo de López","uqpn-ehi8","unpublished","private","not_ready","official","dataset","Salud y Protección Social","contratación,servicios,salud,hospital","https://www.datos.gov.co/d/ek9f-s7yc/revisions/1",,"2020-11-13T19:14:40.000","2020-11-12T13:54:36.000","www.datos.gov.co","false",,,"217","6","transparencia@hrplopez.gov.co","Creative Commons Attribution | NoDerivatives 4.0 International License","Hospital rosario Pumarejo de López","https://www.datos.gov.co/d/ek9f-s7yc","Reporte de contratos","ek9f-s7yc",,,,,,,,,"Salud y Protección Social",,"E.S.E. Hospital Rosario Pumarejo López",,,,,"null","Cesar",,"Territorial",,,,,,"29/09/2020","Jurídica","Valledupar",,"Anual","Español",,"Departamental","null"
"jj5k-4x95:1","Accidentalidad Vial 2017 - 2021","Eventos de accidentalidad registrados en las vias administradas por INVIAS","Javier Nossa","ssef-jybs","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/jj5k-4x95/revisions/1",,"2021-11-22T00:29:53.000","2021-11-11T20:22:46.000","www.datos.gov.co","false",,,"18553","32",,,,"https://www.datos.gov.co/d/jj5k-4x95","Accidentalidad Vial 2017 - 2021","jj5k-4x95",,,,,,,,,"Transporte",,"Instituto Nacional de Vías",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2021-11-10","Subdirección de Estudios e Innovación","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"sg7g-ciym:1","DEPORTISTAS ORGULLO CAUCANO 2020","","INSTITUTO DEPARTAMENTAL DE DEPORTES DEL CAUCA - INDEPORTES CAUCA","psj3-6c2e","unpublished","private","not_ready","official","dataset","Deporte y Recreación","orgullocaucano,cauca,deportistas","https://www.datos.gov.co/d/sg7g-ciym/revisions/1",,"2022-03-18T22:26:25.000","2020-12-24T15:58:00.000","www.datos.gov.co","false",,,"63","11",,"Creative Commons Attribution | NoDerivatives 4.0 International License","Instituto Departamental de Deportes del Cauca","https://www.datos.gov.co/d/sg7g-ciym","DEPORTISTAS ORGULLO CAUCANO 2020","sg7g-ciym",,,,,,,,,"Deporte y recreación",,"Instituto Departamental de Deportes del Cauca - Indeportes Cauca",,,,,,"Cauca",,"Territorial",,,,,,"22-12-2020","División Técnica","Popayán",,"Anual","Español",,"Departamental",
"8ncj-8vur:3","INDICE DE INFORMACIÓN CLASIFICADA Y RESERVADA","El Índice de información Clasificada y Reservada es el inventario de la información pública generada, obtenida, adquirida o controlada por la Cámara de Comercio de la Dorada","ccdorada","fpre-rztc","unpublished","private","not_ready","official","dataset","Comercio, Industria y Turismo","indice de información clasificada y reservada,clasificada,reservada,exc_001","https://www.datos.gov.co/d/8ncj-8vur/revisions/3",,"2021-08-09T14:28:41.000","2020-11-11T23:27:39.000","www.datos.gov.co","false",,,"10","13","secretaria@camaradorada.org.co","Creative Commons Attribution 4.0 International","CAMARA DE COMERCIO DE LA DORADA","https://www.datos.gov.co/d/8ncj-8vur","INDICE DE INFORMACIÓN CLASIFICADA Y RESERVADA","8ncj-8vur",,,,,,,,,"Comercio, Industria y Turismo",,"Cámara de Comercio de La Dorada",,,,,"null","Caldas",,"Territorial",,,,,,"2019-08-01","PRESIDENCIA EJECUTIVA","La Dorada",,"Anual","Español",,"Municipal","null"
"3mfw-nmpe","Gráfico Clasificación Activos de Información Morelia Caquetá","Contiene la Información de la clasificación de los activos de Información","Alcaldia de Morelia","hnaf-3hc9","published","private","not_ready","official","chart","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/3mfw-nmpe","https://www.datos.gov.co/resource/3mfw-nmpe.json","2020-10-07T22:26:37.000","2020-10-07T22:23:39.000","www.datos.gov.co","true","2","0",,,,"Creative Commons Attribution 4.0 International","Alcaldía de Morelia","https://www.datos.gov.co/d/8g8d-cne3",,,"8g8d-cne3",,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Alcaldía Municipal de Morelia",,,,,"http://www.secretariasenado.gov.co/senado/basedoc/ley_1712_2014.html","Caquetá",,"Territorial",,,,,,"2020-10-07","Secretaría de Planeación","Morelia",,"Anual","Español",,"Municipal",
"xn96-xmae:1","Bases de datos sobre el número de mujeres que son representantes legales de firmas contables.","","Cámara de Comercio de Cartagena","w4j3-uqh9","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/xn96-xmae/revisions/1",,"2021-09-06T14:47:19.000","2021-08-27T20:46:43.000","www.datos.gov.co","false",,,"75","65",,,,"https://www.datos.gov.co/d/xn96-xmae","Bases de datos sobre el número de mujeres que son representantes legales de firmas contables.","xn96-xmae",,,,,,,,,"Comercio, Industria y Turismo",,"Cámara de Comercio de Cartagena",,,,,,"Bolívar",,"Territorial",,,,,,"27/08/2021","Servicios Empresariales ","Cartagena",,"Trienio","Español",,"Municipal",
"j7tr-yxn5:1","Artropofauna Vereda El Rosal Puerres Nariño","Obtenido del Estudio Biofísico Socioeconómico y Ambiental para la Declaratoria como Área Protegida del Ecosistema de Alta Montaña del Cerro Negro - San Francisco para la Conservación de la Biodiversidad y Regulación del Recurso Hídrico dentro del Corredor Andino Amazónico.","datospuerres","uudc-6ssb","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/j7tr-yxn5/revisions/1",,"2020-02-20T16:03:27.000","2019-07-30T19:40:59.000","www.datos.gov.co","false",,,"830","15",,,,"https://www.datos.gov.co/d/j7tr-yxn5","Artropofauna Vereda El Rosal Puerres Nariño","j7tr-yxn5",,,,,,,,,"Función Pública",,"Alcaldía Municipal de Puerres",,,,,,"Nariño",,"Territorial",,,,,,"2019-07-30","Secretaria de Planeacion","Puerres",,"Trienio","Español",,"Municipal",
"ar5t-7b4a:1","FICHA DE SEGUIMIENTO BANCO DE PROYECTOS DE INVERSIÓN MUNICIPAL DE LA PAZ - VIGENCIA 2020","FICHA DE SEGUIMIENTO BANCO DE PROYECTOS DE INVERSIÓN MUNICIPAL DE LA PAZ - SANTANDER","Alcaldía de La Paz- Santander","f6mc-rbvz","unpublished","private","not_ready","official","dataset","Hacienda y Crédito Público","proyectos,seguimiento,inversión pública,financieros","https://www.datos.gov.co/d/ar5t-7b4a/revisions/1",,"2020-10-13T16:06:05.000","2020-10-12T00:20:43.000","www.datos.gov.co","false",,,"76","25","alcaldia@lapaz-santander.gov.co","Creative Commons Attribution 4.0 International","ALCADIA MUNICIPAL-LA PAZ SANTANDER","https://www.datos.gov.co/d/ar5t-7b4a","FICHA DE SEGUIMIENTO BANCO DE PROYECTOS DE INVERSIÓN MUNICIPAL DE LA PAZ - VIGENCIA 2020","ar5t-7b4a",,,,,,,,,"No Aplica",,"Alcaldía Municipal de La Paz Santander",,,,,,"Santander",,"Nacional",,,,,,"2020-01-01","ADMINISTRATIVA","La Paz",,"Anual","Español",,"Nacional",
"b8gu-xpq6:1","Esquema de publicación de información pública Contraloría Departamental de Arauca","Archivo Esquema de publicación de información pública Contraloría Departamental de Arauca","lenincon","9ahf-ceas","unpublished","private","not_ready","official","dataset","Organismos de Control","esquema publicacion,informacion publica,contraloría departamental de arauca,exc_001","https://www.datos.gov.co/d/b8gu-xpq6/revisions/1",,"2021-11-17T23:03:26.000","2020-10-15T13:05:38.000","www.datos.gov.co","false",,,"44","11","sistemas@contraloriadearauca.gov.co",,"Contraloria Departamental de Arauca","https://www.datos.gov.co/d/b8gu-xpq6","Esquema de publicación de información pública Contraloría Departamental de Arauca","b8gu-xpq6",,,,,,,,,"Organismos de control y vigilancia",,"Contraloría Departamental de Arauca",,,,,"null","Arauca",,"Territorial",,,,,,"2020-10-13","Oficina de Sistemas de Información","Arauca",,"Semestral","Español",,"Departamental","null"
"ce67-mxa8","Time_line","A través de la SU214/16, se aprueba el Matrimonio Civil entre personas del mismo sexo en Colombia, por la cual estas parejas adquieren el derecho al matrimonio civil, bajo las mismas condiciones de las parejas Heterosexuales.","SUPERINTENDENCIA DE NOTARIADO Y REGISTRO","tzdg-stx9","published","private","rejected","official","chart","Justicia y Derecho",,"https://www.datos.gov.co/d/ce67-mxa8","https://www.datos.gov.co/resource/ce67-mxa8.json","2022-05-23T14:41:04.000","2022-05-23T14:17:21.000","www.datos.gov.co","true","3","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Notarias del Pais","https://www.datos.gov.co/d/xf4s-f2cq",,,"xf4s-f2cq",,,,,,,,"Justicia y del Derecho",,"Superintendencia de Notariado y Registro",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2021-12-13","Oficina Asesora de Planeacion - Grupo de Estadística Registral y Notarial","Bogotá D.C.",,"Trimestral","Español",,"Nacional",
"6n9h-kmbs:4","Activos de Información Subred Centro Oriente E.S.E","Listado de Activos de información definidos para la Subred Integrada de servicios de salud Centro Oriente ESE","Subred Integrada de Servicios de Salud Centro Oriente ESE","bxbx-4q5a","unpublished","private","not_ready","official","dataset","Salud y Protección Social","salud,subred,centro oriente","https://www.datos.gov.co/d/6n9h-kmbs/revisions/4",,"2020-10-14T23:25:01.000","2020-10-02T13:48:38.000","www.datos.gov.co","false",,,"5928","19","sistemas@subredcentrooriente.gov.co","Public Domain","Subred Integrada de servicios de salud Centro Oriente","https://www.datos.gov.co/d/6n9h-kmbs","Activos de Información Subred Centro Oriente E.S.E","6n9h-kmbs",,,,,,,,,"Salud y Protección Social",,"E.S.E. Hospital Santa Clara",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2019-08-28","Subred Integrada de Servicios de Salud Centro Oriente ESE","Bogotá D.C.",,"Anual","Español",,"Nacional",
"5bhp-3cxz:3","DATOS UNIDADES DE VIVIENDA ALGARROBO-SISBEN3 2018","CARACTERISTICAS DE VIVIENDAS POR FICHAS SISBEN DEL MUNICIPIO, IDENTIFICANDO LA ZONA, MATERIAL DE PAREDES Y SERVICIOS CON LOS QUE CUENTA EL INMUEBLE.","AlcaldiaAlgarrobo","mung-ixpv","unpublished","private","not_ready","official","dataset","Vivienda, Ciudad y Territorio",,"https://www.datos.gov.co/d/5bhp-3cxz/revisions/3",,"2020-11-05T23:33:36.000","2020-11-05T21:09:52.000","www.datos.gov.co","false",,,"3060","11","prensaycomunicacion@algarrobo-magdalena.gov.co","Creative Commons 1.0 Universal (Public Domain Dedication)","Alcaldia Municipal de Algarrobo","https://www.datos.gov.co/d/5bhp-3cxz","DATOS UNIDADES DE VIVIENDA ALGARROBO-SISBEN3 2018","5bhp-3cxz",,,,,,,,,"Función Pública",,"Alcaldía Municipal de Algarrobo",,,,,,"Magdalena",,"Territorial",,,,,,"2018-11-01","COORDINACION DE LAS TIC","Algarrobo",,"Anual","Español",,"Nacional",
"jjrc-hkub","Encuesta a Usuarios","El Plan Anual de Adquisiciones es una herramienta de planeación que permite (i) a las Entidades Estatales indistintamente de su régimen de contratación, facilitar, identificar, registrar, programar y divulgar sus necesidades de bienes, obras y servicios; y (ii) al Estado a través de Colombia Compra Eficiente, diseñar estrategias de contratación basadas en agregación de la demanda que permitan incrementar la eficiencia del proceso de contratación. El PAA también permite a los proveedores potenciales conocer las compras que las diferentes Entidades Estatales planean realizar y que corresponden a temas de su interés.
Realiza la Encuesta a satisfacción https://zfrmz.com/PVoTNwEhciMN38PQZGQP","USPEC","6yph-2kr2","unpublished","private","not_ready","official","form","Justicia y Derecho","plan anual de adquisiciones,uspec","https://www.datos.gov.co/d/jjrc-hkub","https://www.datos.gov.co/resource/jjrc-hkub.json","2022-03-10T22:47:56.000","2022-05-09T15:55:53.000","www.datos.gov.co","true","0","0",,,"juan.lizarazo@uspec.gov.co",,,"https://www.datos.gov.co/d/xqsb-y246",,,"xqsb-y246",,,,,,,,"Justicia y del Derecho",,"Unidad de Servicios Penitenciarios y Carcelarios",,,,,"https://zfrmz.com/PVoTNwEhciMN38PQZGQP","Bogotá D.C.",,"Nacional",,,,,,"2021-07-08","Oficina Asesora de Planeacion y Desarrollo","Bogotá D.C.",,"Mensual","Español",,"Nacional","https://www.uspec.gov.co/plan-de-adquisiciones/"
"8gmc-4g4q:0","INFORMACIÓN DE ACTOS ESCRITURARIOS","","NOTARIA PRIMERA PEREIRA JOSE HELMER ZAPATA CARDONA","ymfq-7gsc","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/8gmc-4g4q/revisions/0",,"2020-11-12T13:18:22.000","2020-11-12T13:18:22.000","www.datos.gov.co","false",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"crnz-yuem:11","Juntas de Acción Comunal Municipio de Palestina","Las Juntas de Acción Comunal son organizaciones cívicas, sociales y comunitarias, sin ánimo de lucro, de naturaleza solidaria, con personería jurídica y patrimonio propio, integrada voluntariamente por los residentes de un lugar, con el fin de unir esfuerzos y recursos para procurar el desarrollo integral, sostenible y sustentable de su comunidad, con fundamento  en el ejercicio de la democracia participativa.","ALCALDIADEPALESTINA","a5pa-fugf","unpublished","private","not_ready","official","dataset","Participación ciudadana","jac,palestina,caldas,exc_001","https://www.datos.gov.co/d/crnz-yuem/revisions/11",,"2021-11-18T22:03:49.000","2021-02-25T21:57:22.000","www.datos.gov.co","false",,,"30","5","gestionsocial@palestina-caldas.gov.co",,"Alcaldía Municipal de Palestina","https://www.datos.gov.co/d/crnz-yuem","Juntas de Acción Comunal Municipio de Palestina","crnz-yuem",,,,,,,,,"Función Pública",,"Alcaldía Municipal de Palestina Caldas",,,,,"null","Caldas",,"Territorial",,,,,,"2019-06-20","Secretaria de Gestión Social","Palestina",,"Anual","Español",,"Municipal","null"
"rkjw-psxi","Encuesta a Usuarios","El Plan Anual de Adquisiciones es una herramienta de planeación que permite (i) a las Entidades Estatales indistintamente de su régimen de contratación, facilitar, identificar, registrar, programar y divulgar sus necesidades de bienes, obras y servicios; y (ii) al Estado a través de Colombia Compra Eficiente, diseñar estrategias de contratación basadas en agregación de la demanda que permitan incrementar la eficiencia del proceso de contratación. El PAA también permite a los proveedores potenciales conocer las compras que las diferentes Entidades Estatales planean realizar y que corresponden a temas de su interés.
Realiza la Encuesta a satisfacción https://zfrmz.com/PVoTNwEhciMN38PQZGQP","USPEC","6yph-2kr2","unpublished","private","not_ready","official","form","Justicia y Derecho","plan anual de adquisiciones,uspec","https://www.datos.gov.co/d/rkjw-psxi","https://www.datos.gov.co/resource/rkjw-psxi.json","2022-03-10T22:52:58.000","2022-05-09T15:55:53.000","www.datos.gov.co","true","0","0",,,"juan.lizarazo@uspec.gov.co",,,"https://www.datos.gov.co/d/xqsb-y246",,,"xqsb-y246",,,,,,,,"Justicia y del Derecho",,"Unidad de Servicios Penitenciarios y Carcelarios",,,,,"https://zfrmz.com/PVoTNwEhciMN38PQZGQP","Bogotá D.C.",,"Nacional",,,,,,"2021-07-08","Oficina Asesora de Planeacion y Desarrollo","Bogotá D.C.",,"Mensual","Español",,"Nacional","https://www.uspec.gov.co/plan-de-adquisiciones/"
"myy3-rpb8","Risaralda","","Gobernación de Risaralda","7hp6-ye5f","published","public","approved","official","datalens","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/view/myy3-rpb8",,"2021-07-05T18:19:59.000","2022-05-27T19:41:23.000","www.datos.gov.co","true","0","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/4t9r-7v7i",,,"4t9r-7v7i",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"p4e9-98bg:4","Vive Labs","Espacios donde se facilitan herramientas tecnológicas y se brindan capacitaciones para realizar actividades de emprendimiento digital enfocados en aplicaciones y contenidos digitales. Buscan continuar con la estrategia nacional para el fortalecimiento y promoción de contenidos digitales","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","unpublished","private","not_ready","official","dataset","Ciencia, Tecnología e Innovación","laboratorios,contenidos,digital,capacitados,vive,labs.","https://www.datos.gov.co/d/p4e9-98bg/revisions/4",,"2021-08-10T19:37:24.000","2019-08-27T20:21:14.000","www.datos.gov.co","false",,,"184","15","scastro@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/p4e9-98bg","Vive Labs","p4e9-98bg",,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2018-04-30","Industrias Creativas","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"kyzr-aj75","Actividades contractuales de la planeación del proyecto Parque Pacífico - Cali 2021","Esta conjunto de datos contiene información sobre el presupuesto de las actividades contractuales asociadas al  proyecto de inversión denominado: “CONSTRUCCIÓN DEL PARQUE DE LAS COCINAS, BEBIDAS TRADICIONALES Y ARTESANÍAS DEL PACÍFICO “PARQUE PACÍFICO” DE SANTIAGO DE CALI” según BP 26002976 vigencia 2021.  Aquí podrá encontrar información de tres convenios  y un contrato celebrados en el marco del proyecto.","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","federated_href",,"pacífico,apropiación cultural,cultura,cultura pacífica,integración","https://www.datos.gov.co/d/kyzr-aj75","https://www.datos.gov.co/resource/kyzr-aj75.json","2022-04-01T05:01:08.000","2022-04-01T05:01:08.000","www.datos.gov.co","false","1","0",,,,,,,,,,"Alcaldía Municipal de Santiago de Cali",,"Secretaría de Cultura","[ ""Español"" ]","mailto:daniela.hernandez@cali.gov.co","Creative Commons Attribution Share-Alike","2021-10-28T01:29:57.351092",,"Narrativa: https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2055066&isFromPublicArea=True&isModal=False,Estudios y Diseños:  https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2064304&isFromPublicArea=True&isModal=False,Promoción y difusión: https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2214154&isFromPublicArea=True&isModal=False,Interventoría: https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2114460&isFromPublicArea=True&isModal=False",,"public","[ ""000:000"" ]",,"No aplica",,,,,"[ ""000:000"" ]","2021-11-16T22:06:52.880299",,"fac20a8b-7e81-4a71-9ab4-776ef8a4abe0",,,,,"Local",,,"Cultura,Inclusión Social y Reconciliación,Social / Población",,
