"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","condicionsexual","discapacidad","estadobeneficiario","estadocivil","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangovalorbeneficioconsolidadoasignado","rangovalorultimobeneficioasignado"
"2","4","1","05","05001","ND","NO","ACTIVO","Sin Información","ND","2018-11-01","2018-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"6","3","1","08","08001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2017-12-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","52","52250","ND","NO","ACTIVO","Sin Información","ND","2017-11-01","2018-01-01","Mujer","ND","NARIÑO","EL CHARCO","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"2","3","1","11","11001","M-MUJER","NO","NO ACTIVO","SO","ND","2017-10-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","4","1","11","11001","M-MUJER","NO","NO ACTIVO","UL","ND","2017-05-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","12","1","13","13001","H-HOMBRE","NO","NO ACTIVO","ND","INDIGENA","2017-12-01","2018-01-01","Hombre","ND","BOLIVAR","CARTAGENA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"4","4","1","05","05001","H-HOMBRE","NO","NO ACTIVO","UL","ND","2018-01-01","2018-01-01","Hombre","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","4","1","76","76001","M-MUJER","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2017-12-01","2018-01-01","Mujer","ND","VALLE","CALI","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","3","1","11","11001","M-MUJER","NO","NO ACTIVO","CA","ND","2017-10-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","2","1","25","25754","H-HOMBRE","NO","NO ACTIVO","CA","ND","2018-04-01","2018-01-01","Hombre","ND","CUNDINAMARCA","SOACHA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","3","1","11","11001","ND","NO","NO ACTIVO","Sin Información","ND","2016-05-01","2017-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","ND","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","11","11001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-01-01","2018-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","08","08001","M-MUJER","NO","NO ACTIVO","UL","ND","2017-10-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","6","1","76","76001","H-HOMBRE","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Hombre","SECUNDARIA","VALLE","CALI","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","13","13001","ND","NO","NO ACTIVO","CA","ND","2016-08-01","2016-01-01","Hombre","SECUNDARIA","BOLIVAR","CARTAGENA","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","1","1","44","44874","ND","NO","NO ACTIVO","SO","ND","2016-02-01","2015-01-01","Mujer","ND","LA GUAJIRA","VILLANUEVA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"6","1","1","11","11001","ND","NO","NO ACTIVO","SO","ND","2016-01-01","2015-01-01","Mujer","TECNOLOGO","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"2","3","1","11","11001","H-HOMBRE","NO","NO ACTIVO","CA","ND","2018-04-01","2018-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","20","20001","ND","NO","NO ACTIVO","UL","ND","2016-08-01","2015-01-01","Hombre","SECUNDARIA","CESAR","VALLEDUPAR","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"3","4","1","05","05001","M-MUJER","NO","NO ACTIVO","SO","ND","2017-05-01","2018-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","12","1","13","13052","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2017-12-01","2018-01-01","Hombre","ND","BOLIVAR","ARJONA","ND","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"7","3","1","25","25754","M-MUJER","NO","NO ACTIVO","SO","ND","2018-02-01","2018-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","2","1","11","11001","M-MUJER","NO","NO ACTIVO","SO","ND","2018-03-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","1","1","11","11001","ND","NO","NO ACTIVO","CA","ND","2016-08-01","2015-01-01","Mujer","SECUNDARIA","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"5","3","1","11","11001","M-MUJER","NO","NO ACTIVO","SO","ND","2017-10-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","11","11001","M-MUJER","NO","NO ACTIVO","ND","ND","2018-10-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"3","1","1","11","11001","ND","NO","NO ACTIVO","SO","ND","2016-02-01","2015-01-01","Mujer","TECNOLOGO","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"2","3","1","11","11001","M-MUJER","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Mujer","SECUNDARIA","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"4","2","1","08","08001","M-MUJER","NO","NO ACTIVO","SO","ND","2018-05-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","76","76109","ND","NO","NO ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Mujer","SIN ESPECIFICAR","VALLE","BUENAVENTURA","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"5","12","1","13","13001","H-HOMBRE","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2017-12-01","2018-01-01","Hombre","ND","BOLIVAR","CARTAGENA","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","76","76001","M-MUJER","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Mujer","SECUNDARIA","VALLE","CALI","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","08","08001","M-MUJER","SI","NO ACTIVO","UL","ND","2016-02-01","2017-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"9","2","1","11","11001","M-MUJER","NO","NO ACTIVO","SO","ND","2017-12-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","50","50006","ND","NO","ACTIVO","Sin Información","ND","2016-02-01","2015-01-01","Hombre","ND","META","ACACIAS","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","08","08001","H-HOMBRE","NO","NO ACTIVO","DI","ND","2017-05-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"4","6","1","13","13001","M-MUJER","NO","NO ACTIVO","UL","ND","2017-10-01","2018-01-01","Mujer","ND","BOLIVAR","CARTAGENA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","76","76001","ND","SI","NO ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2016-05-01","2015-01-01","Hombre","SECUNDARIA","VALLE","CALI","COLOMBIA","50-65","INCENTIVO MONETARIO CONDICIONADO A  LA FORMACION","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","1","1","11","11001","ND","NO","NO ACTIVO","SO","ND","2016-01-01","2015-01-01","Mujer","PROFESIONAL","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"5","5","1","05","05001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2017-10-01","2018-01-01","Hombre","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","11","1","17","17001","H-HOMBRE","NO","NO ACTIVO","ND","ND","2017-12-01","2018-01-01","Hombre","ND","CALDAS","MANIZALES","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","11","11001","ND","NO","NO ACTIVO","DI","ND","2016-02-01","2015-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","1","1","13","13001","H-HOMBRE","NO","ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2018-08-01","2018-01-01","Hombre","SECUNDARIA","BOLIVAR","CARTAGENA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","11","1","25","25754","M-MUJER","NO","NO ACTIVO","ND","INDIGENA","2017-12-01","2018-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","08","08001","H-HOMBRE","NO","NO ACTIVO","DI","ND","2017-05-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"5","10","1","76","76001","H-HOMBRE","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2017-12-01","2018-01-01","Hombre","ND","VALLE","CALI","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"4","1","1","08","08001","ND","NO","NO ACTIVO","SO","ND","2016-08-01","2015-01-01","Hombre","SECUNDARIA","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"6","5","1","05","05001","M-MUJER","NO","NO ACTIVO","SO","ND","2018-02-01","2018-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","05","05001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-02-01","2018-01-01","Hombre","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","5","1","13","13468","ND","NO","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Hombre","ND","BOLIVAR","MOMPOS","ND","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"5","5","1","05","05001","M-MUJER","NO","NO ACTIVO","SO","ND","2018-03-01","2018-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"5","4","1","05","05001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2017-05-01","2018-01-01","Hombre","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","50","50001","ND","NO","NO ACTIVO","SO","ND","2016-02-01","2015-01-01","Mujer","ND","META","VILLAVICENCIO","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","13","13001","ND","NO","ACTIVO","Sin Información","ND","2016-02-01","2017-01-01","Mujer","ND","BOLIVAR","CARTAGENA","ND","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","5","1","05","05001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-03-01","2018-01-01","Hombre","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","4","1","05","05001","M-MUJER","NO","NO ACTIVO","CA","ND","2017-10-01","2018-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","76","76001","ND","NO","ACTIVO","SO","ND","2016-01-01","2015-01-01","Mujer","TECNICO","VALLE","CALI","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","2","1","08","08001","H-HOMBRE","NO","NO ACTIVO","CA","ND","2018-02-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","66","66001","M-MUJER","NO","NO ACTIVO","ND","ND","2016-05-01","2017-01-01","Mujer","ND","RISARALDA","PEREIRA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","25","25754","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-04-01","2018-01-01","Hombre","ND","CUNDINAMARCA","SOACHA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","05","05360","ND","NO","NO ACTIVO","SO","ND","2016-02-01","2015-01-01","Mujer","ND","ANTIOQUIA","ITAGUI","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","7","1","76","76001","M-MUJER","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Mujer","PREGRADO","VALLE","CALI","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","5","1","08","08001","H-HOMBRE","NO","NO ACTIVO","ND","ND","2017-10-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","8","1","11","11001","ND","NO","NO ACTIVO","Sin Información","ND","2018-05-01","2018-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","11","11001","M-MUJER","NO","ACTIVO","CA","ND","2018-04-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","13","13657","ND","NO","ACTIVO","Sin Información","ND","2016-08-01","2016-01-01","Mujer","ND","BOLIVAR","SAN JUAN NEPOMUCENO","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","25","25754","M-MUJER","NO","NO ACTIVO","CA","ND","2018-04-01","2018-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","5","1","08","08001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2017-12-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","4","1","76","76001","M-MUJER","NO","NO ACTIVO","ND","ND","2018-05-01","2018-01-01","Mujer","PRIMARIA","VALLE","CALI","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"3","5","1","11","11001","M-MUJER","NO","NO ACTIVO","CA","ND","2018-04-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","08","08001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2017-11-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"17","2","1","11","11001","M-MUJER","NO","NO ACTIVO","UL","ND","2018-01-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","5","1","76","76109","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2017-12-01","2018-01-01","Hombre","ND","VALLE","BUENAVENTURA","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","4","1","13","13001","M-MUJER","NO","NO ACTIVO","SO","ND","2017-10-01","2018-01-01","Mujer","ND","BOLIVAR","CARTAGENA","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"22","3","1","13","13001","M-MUJER","NO","NO ACTIVO","ND","ND","2016-05-01","2017-01-01","Mujer","ND","BOLIVAR","CARTAGENA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"22","3","1","11","11001","ND","NO","ACTIVO","Sin Información","ND","2016-02-01","2017-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","12","1","05","05001","ND","NO","ACTIVO","Sin Información","ND","2017-12-01","2018-01-01","Hombre","ND","ANTIOQUIA","MEDELLIN","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","11","11001","ND","NO","NO ACTIVO","DI","ND","2016-02-01","2015-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","11","11001","M-MUJER","NO","NO ACTIVO","UL","ND","2018-03-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"2","3","1","11","11001","M-MUJER","NO","NO ACTIVO","SO","ND","2018-02-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","27","27495","ND","NO","NO ACTIVO","Sin Información","ND","2016-05-01","2017-01-01","Hombre","ND","CHOCO","NUQUI","ND","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","5","1","13","13001","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2017-10-01","2018-01-01","Mujer","ND","BOLIVAR","CARTAGENA","ND","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"2","4","1","11","11001","M-MUJER","NO","NO ACTIVO","ND","ND","2017-10-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"2","3","1","08","08001","M-MUJER","NO","NO ACTIVO","ND","ND","2016-02-01","2017-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"3","5","1","05","05001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-03-01","2018-01-01","Hombre","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"18","3","1","11","11001","M-MUJER","NO","NO ACTIVO","UL","ND","2018-01-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"18","3","1","25","25754","M-MUJER","NO","NO ACTIVO","SO","ND","2017-10-01","2018-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","10","1","76","76364","M-MUJER","NO","NO ACTIVO","ND","RAIZAL","2017-12-01","2018-01-01","Mujer","ND","VALLE","JAMUNDI","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","47","47001","ND","NO","NO ACTIVO","CA","ND","2016-08-01","2015-01-01","Mujer","SECUNDARIA","MAGDALENA","SANTA MARTA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
