"a_o","nombredepartamento","nombremunicipio","codigoestablecimiento","nombreestablecimiento","zona","direccion","telefono","codigo_etc","tipo_establecimiento","etnias","sector","genero","niveles","jornada","caracter","especialidad","grados","modelos_educativos","modelos","discapacidades","idiomas","numero_de_sedes","estado","prestador_de_servicio","propiedad_planta_fisica","resguardo","matricula_contratada","calendario","internado","estrato_socio_economico","correo_electronico"
"2016","SANTANDER","LEBRIJA","368406001188","FUNDACIÓN EDUCATIVA DE SANTANDER - UNITÉCNICA","URBANA","CL 13 11 41","3168920331","FLOR ÁNGELA QUINTERO SAAVEDRA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","FIN DE SEMANA",,"ACADÉMICA","22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,"ESTRATO 3","linda.flor.angela@gmail.com"
"2016","SANTANDER","LEBRIJA","368406001021","COLEGIO PEDAGOGICO SIGMUN FREUD","URBANA","CL 11 A 4 53","3162926133","FANNY CALDERON RAMIREZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE",,,"-2,-1,0,1,2,3,4,5","ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"fancal216@hotmail.com"
"2016","SANTANDER","LEBRIJA","268406000250","INSTITUCION EDUCATIVA LA VICTORIA","RURAL","VEREDA LA VICTORIA","3108518379","JAVIER EDGARDO ROJAS BARAJAS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,ÚNICA,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN,SER",,,,"4",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"lebrija.lavictoria@gmail.com"
"2016","SANTANDER","LEBRIJA","368406001137","CENTRO EDUCATIVO DON LUIS GUANELLA","URBANA","SIN DIRECCION","6427061",,"CENTRO EDUCATIVO",,,,,,,,,,,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"ya@hotmail.com"
"2016","SANTANDER","LEBRIJA","468406001109","FUNDACION INSTITUTO CRISTIANO DE PROMOCION CAMPESINA                                                ","RURAL","CALLE 15A NO. 18-09 BARRIO BUENOS AIRES","3204934601","RUBEN ALFREDO CARRILLO CARRILLO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"HEBREO","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"fundacionicproc@icproc.org.co"
"2016","SANTANDER","LEBRIJA","368406000831","COLEGIO ANTONIO LEBRIJA                                                                             ","URBANA","CL 13 7 42","3168237379","JOSE LUIS SILVA CORDERO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA",,,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colantoniolebrija@gmail.com                                       "
"2016","SANTANDER","LEBRIJA","368406000971","LICEO SAN FERNANDO","URBANA","KR 7 11 54","3015555480-3184940220","NESTOR RICARDO SERRANO RINCON","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE,FIN DE SEMANA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO,SORDERA PROFUNDA,SÍNDROME DE DOWN,HIPOACUSIA O BAJA AUDICIÓN","INGLÉS","1",,"FEDERACIONES","FEDERACIONES","NO APLICA","NO","A",,,"liceosanfernando@gmail.com"
"2016","SANTANDER","LEBRIJA","368406000998","GIMNASIO MONTEVERDE                                                                                 ","URBANA","KR 10 10 49","6566358-3178                                      ","MARTHA DEL SOCORRO ARIAS BARAJAS","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5,6,7,8","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"gimnasiomonteverde@hotmail.com                                          "
"2016","SANTANDER","LEBRIJA","268406000233","INSTITUCION EDUCATIVA  LA ESTACION","RURAL","VEREDA CERRO DE LA AURORA","3186053712-3174326183","DOLLY CONSUELO HERRERA ARIAS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,22,23,24,25,26","POST PRIMARIA,MEDIA RURAL,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM",,,,"10",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"institucioneducativalaestacion@gmail.com"
"2016","SANTANDER","LEBRIJA","368406001013","COLEGIO CANTABRIA                                                                                   ","URBANA","CALLE 8 N. 9 - 27","65 66 519                                         ","XIOMARA DIAZ RANGEL","INSTITUCION EDUCATIVA",,,,,,,"ACADÉMICA",,,,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"NO                                                "
"2016","SANTANDER","LEBRIJA","268406000098","INSTITUCION EDUCATIVA LLANADAS","RURAL","VEREDA LLANADAS","3187527463-3108835875-6840998-3168256387","RODOLFO ROJAS MENDOZA ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22","ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"10",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"rorome1403@yahoo.es"
"2016","SANTANDER","LEBRIJA","268406000594","INSTITUCION EDUCATIVA  VANEGAS","RURAL","VEREDA VANEGAS ANTIGUA ESTACION TREN","3152006192","DIZZ ALARVY LEAL ESPINOSA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,,"0,1,2,3,4,5,6,7,8,9,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,POST PRIMARIA,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,TELESECUNDARIA,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"8",,"OFICIAL","OFICIAL","NO APLICA","NO","A","SEMI-INTERNADO,NINGUNO,INTERNADO",,"lebrija.vanegas@gmail.com"
"2016","SANTANDER","LEBRIJA","268406000161","COLEGIO  PORTUGAL","RURAL","CORREGIMIENTO PORTUGAL","3163512484","JAIME GONZALEZ CABRERA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99","TRANSFORMEMOS,POST PRIMARIA,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN,SER",,,,"15",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"rectoriacolportugal@gmail.com  gonzabarranca@gmail.com"
"2016","SANTANDER","LEBRIJA","368406001119","CENTRO EDUCATIVO JORGE ELIECER GAITAN                                                               ","URBANA","CL 11 8 21","6566674 -3174327372               ","HUGO ALBERTO VARGAS RAMIREZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"coljorgeegaitanlebrija@hotmail.com"
"2016","SANTANDER","LEBRIJA","368406001196","FUNDACIÓN COLOMBIANA DE APRENDIZAJE TÉCNICO FUCATEC","URBANA","CL 13 11 41",,"MIRYAM MURILLO DE MORA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","SANTANDER","LEBRIJA","168406000336","COLEGIO INTEGRADO NUESTRA SE¿ORA DE LAS MERCEDES","URBANA,RURAL","CALLE 8  NO. 11 - 21","6566346-6566501-3144127596","EDUARDO URIBE OJEDA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA",,"INDUSTRIAL,COMERCIAL,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN,SER HUMANO",,,,"12",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"edduribeojeda49@gmail.com"
"2016","SANTANDER","LOS SANTOS","268418000069","COLEGIO INTEGRADO MESA DE JERIDAS","RURAL","VEREDA LA MESA SECCION GRANJAS","3115210083- 3007089661-3004068143","JOSE CELEMIN DIAZ FLOREZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,POST PRIMARIA,MEDIA RURAL,A CRECER,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"7",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"celemin53@hotmail.com"
"2016","SANTANDER","LOS SANTOS","268418000115","INSTITUCION EDUCATIVA  LA FUENTE","RURAL","SECTOR LA FUENTE","3112069360","RICHARD CAMARGO BUITRAGO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","POST PRIMARIA,MEDIA RURAL,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"6",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"rich_078@hotmail.com"
"2016","SANTANDER","LOS SANTOS","268418000271","INSTITUCION EDUCATIVA  LA LAGUNA","RURAL","VEREDA LA LAGUNA","3142804596","MARIA TERESA ECHEVERRIA GUTIERREZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,A CRECER,CAFAM,SER",,,,"10",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"centro.laguna@hotmail.com"
"2016","SANTANDER","LOS SANTOS","368418000527","INSTITUTO METROPOLITANO DE BUCARAMANGA - SEDE LOS SANTOS","URBANA","IND CASCO URBANO","312 376 23 62","PRISCILIANO OCHOA MACHUCA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"priscilianochoa@hiotmail.com"
"2016","SANTANDER","LOS SANTOS","468418000513","INSTITUTO CRISTIANO DE PROMOCIÓN CAMPESINA - ICPROC ","URBANA","CL 15 A 18 09","3204934601","RUBEN ALFREDO CARRILLO CARRILLO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","SAT",,,,"1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"fundacionicproc@icproc.org.co"
"2016","SANTANDER","LOS SANTOS","168418000269","COLEGIO INTEGRADO  LOS SANTOS","RURAL,URBANA","KARRERA 6 Nº 5ª ¿ 63","7269562-3116850096","NESTOR AMAYA SOLANO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM",,,,"7",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"colegiointegradolossantos@hotmail.com"
"2016","SANTANDER","MACARAVITA","468425000280","INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMPESINA                                             ","RURAL","MACARAVITA","6607734","LUIS ALFONSO HERNANDEZ MURILLO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"INGLÉS","1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","SI","A",,,"itaecdiocesismalagasoata@yahoo.es"
"2016","SANTANDER","MACARAVITA","168425000215","COLEGIO JUAN XXIII","URBANA,RURAL","CARRERA 3 NO. 3 - 68","3115136530","MARIA DE LOS ANGELES VASQUEZ DE VILLAMIL","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,POST PRIMARIA,A CRECER,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"17",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"coljuan23@gmail.com"
"2016","SANTANDER","MÁLAGA","368432000602","LICEO NUESTRA SEÑORA DE FÁTIMA","URBANA","KR 7 10 99","3138815490","DEXI CAROLINA CORDERO TORRES","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"carolina-1704@hotmail.com"
"2016","SANTANDER","MÁLAGA","368432000599","INSTITUTO COLOMBO VENEZOLANO","URBANA","MALAGA","6427061",,"CENTRO EDUCATIVO",,,,,,,,,,,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"ya@hotmail.com"
"2016","SANTANDER","MÁLAGA","168432000051","COLEGIO CUSTODIO GARCIA ROVIRA","URBANA","KR 6 C 3 37 BR SIMON BOLIVAR","6607254","FABIO GUSTAVO CORREA GONZALEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,NOCTURNA,TARDE",,"OTRO,ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM",,,,"3",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"colcusgar@yahoo.es"
"2016","SANTANDER","MÁLAGA","568432001300","COLEGIO UNAD","URBANA","KR 9 15 20","6607016-3112814941","MARIELA GARCEZ DE MARQUEZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"CONCESION","CONCESION","NO APLICA","NO","A",,,"malaga@unad.edu.co"
"2016","SANTANDER","MÁLAGA","368432000394","LICEO  CARMENCITA                                                                                   ","URBANA","CARRERA  11  NO.  11 - 109","6607478","LUZ  STELLA  CORREA  GONZÁLEZ","CENTRO EDUCATIVO",,,,,,,,,,,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"0"
"2016","SANTANDER","MÁLAGA","368432000580","INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMPESINA                                             ","RURAL","VDA CALLE 13 NO. 9-11","6607734","LUIS ALFONSO HERNANDEZ MURILLO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"INGLÉS","1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","SI","A",,,"MALAGA@SAT.EDU.CO                                 "
"2016","SANTANDER","MÁLAGA","168432000361","ESCUELA NORMAL SUPERIOR FRANCISCO DE PAULA SANTANDER","URBANA","KR 10 10 39","6607301-3153858825","TERESA MORENO TORRES","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"PEDAGOGICO,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,12,13","EDUCACIÓN TRADICIONAL",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A","NINGUNO,INTERNADO",,"tere4595@gmail.com"
"2016","SANTANDER","MÁLAGA","368432000573","COLEGIO JERÓNIMO DE AGUAYO                                                                          ","URBANA","CL 12 12 10","3115435939-3112190729                             ","CHIQUINQUIRA SUAREZ BELLO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"coljeronimo@gmail.com                                            "
"2016","SANTANDER","MÁLAGA","168432000034","INSTITUTO TECNICO INDUSTRIAL EMETERIO DUARTE SUAREZ","URBANA,RURAL","CL 17 N. 10 25","6607469-3144635239","MARIO RODRIGUEZ ROA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA",,"INDUSTRIAL","0,1,2,3,4,5,6,7,8,9,10,11,21,22","POST PRIMARIA,A CRECER,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"10",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"itiemeterioduartes@gmail.com"
"2016","SANTANDER","MÁLAGA","568432001200","CENTRO EDUCATIVO EL BOSQUE","URBANA","KR 9 10 35","6617487-3112618068","EDGAR GUILLERMO NAVAS ALTAMIRANO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"edgarguillermonavas@hotmail.com"
"2016","SANTANDER","MÁLAGA","168432000026","INSTITUTO POLITECNICO MONSE¿OR MANUEL SORZANO GONZALEZ","RURAL,URBANA","CARRERA 9 NO.18-25","6608334-3102008699","LIGIA ESTHER RODRIGUEZ HERNANDEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,ÚNICA,NOCTURNA,TARDE",,"INDUSTRIAL,COMERCIAL","0,1,2,3,4,5,6,7,8,9,10,11,21,22","POST PRIMARIA,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM",,,,"10",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"politecnico.malaga@hotmail.com  rodher8@hotmail.com"
"2016","SANTANDER","MÁLAGA","168432000018","COLEGIO OFICIAL NUESTRA SE¿ORA DEL ROSARIO","URBANA","KR 9 13 61","3112297663-3188493945","JENY PATRICIA NIÑO GUERRERO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,TARDE",,"COMERCIAL,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22","EDUCACIÓN TRADICIONAL,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"jenypatrician@hotmail.com"
"2016","SANTANDER","MÁLAGA","368432000432","JARDIN  INFANTIL  EL  OSO  MELOSO                                                                   ","URBANA","CL 11 9 19","3112063639","LIDIA ISABEL VERA ORTIZ ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA",,,"-2,-1,0,1,2","EDUCACIÓN TRADICIONAL",,"MÚLTIPLE DISCAPACIDAD","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"lc.ludyesperanzabaez@gmail.com                              "
"2016","SANTANDER","MATANZA","168444000285","COLEGIO INTEGRADO LAS MERCEDES","RURAL,URBANA","CARRERA 4 NO. 5 - 26","6298157 -3165337681","CLAUDIA XIMENA CASADIEGO TORRES","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","POST PRIMARIA,MEDIA RURAL,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"15",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"coinlame@hotmail.com"
"2016","SANTANDER","MATANZA","468444000441","COLEGIO TECNICO AGROPECUARIO  NUESTRA SEÑORA DE LA PAZ","RURAL","CALLE 4 NO.6-25 STA.CRUZ DE LA COLINA","3004239403-3004240277-3002293901","SONIA STELLA ESPINOSA PARRA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA",,"AGROPECUARIO","-1,0,1,2,3,4,5,6,7,8,9,10,11,21","POST PRIMARIA,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"10",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"coltecnuspazcolinamatanza@outlook.com"
"2016","SANTANDER","MATANZA","468444001950","FUNDACION INSTITUTO CRISTIANO DE PROMOCION CAMPESINA                                                ","RURAL","CALLE 15A NO. 18-09 BARRIO BUENOS AIRES","3204934601","RUBEN ALFREDO CARRILLO CARRILLO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"INGLÉS","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"fundacionicproc@icproc.org.co"
"2016","SANTANDER","MATANZA","468444000521","COLEGIO ADVENTISTA FILADELFIA                                                                       ","RURAL","SANTA CRUZ DE LA COLINA","3004875252","HECTOR DANILO SINITAVE RODRIGUEZ","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","MAÑANA",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"jotagalvis@yahoo.com"
"2016","SANTANDER","MATANZA","268444000093","COLEGIO   LIZCANO FLOREZ","RURAL","VEREDA VEGA GRANDE","315 7977571","NOHELIA GARCIA GOMEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26","POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM",,,,"5",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"colizcano@yahoo.es"
"2016","SANTANDER","MOGOTES","268464000413","CENTRO EDUCATIVO EL OASIS","RURAL","VEREDA LA PALMITA","3224000612","ROSA AMALIA RUEDA GOMEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,FIN DE SEMANA",,,"0,1,2,3,4,5,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"8",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"centroeducativoeloasis@gmail.com"
"2016","SANTANDER","MOGOTES","468464000849","INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR ","RURAL","CENTRO","7242543","PBRO. LUIS ALBERTO RIVERA HERNANDEZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"INGLÉS","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"idearsangil@gmail.com"
