"row_id","site_name","operator","address_1","address_2","city","province","postal_code","accommodation_type","accommodation_subtype","units","visit_date","visit_type","visit_result","standard","substandard","standard_description","non_compliance_original_issue_date","action_required_by_date","non_compliance_current_status","current_status_as_of_date","latitude","longitude","location","map_url","geometry_point"
"EDMONTON-11111 Jasper Avenue-EDMONTON GENERAL CONTINUING CARE-Long Term Care Accommodation-.-439-Complaint-2-1-20140415-20140415-20141130","EDMONTON GENERAL CONTINUING CARE","COVENANT HEALTH","11111 Jasper Avenue",,"EDMONTON","Alberta","T5K0L4","Long Term Care Accommodation",".","439.0","2014-04-15T00:00:00.000","Complaint","Non-Compliant","2.0","1.0","Accommodation in safe condition","2014-04-15T00:00:00.000","2014-11-30T00:00:00.000","Compliant","2014-10-27T00:00:00.000","53.5397144","-113.5130197","
,  
(53.5397144, -113.5130197)","Map URL (https://www.google.com/maps/place/53.5397144,-113.5130197)","POINT (-113.5130197 53.5397144)"
"CAMROSE-5400 46 Avenue-LOUISE JENSEN CARE CENTRE-Long Term Care Accommodation-.-65-Inspection Visit-.-.-20170118-.-.","LOUISE JENSEN CARE CENTRE","BETHANY NURSING HOME OF CAMROSE","5400 46 Avenue",,"CAMROSE","Alberta","T4V4P8","Long Term Care Accommodation",".","65.0","2017-01-18T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.01468","-112.833139","
,  
(53.01468, -112.833139)","Map URL (https://www.google.com/maps/place/53.01468,-112.833139)","POINT (-112.833139 53.01468)"
"EDMONTON-8903 168 Street-JASPER PLACE CONTINUING CARE CENTRE - AXR OPERATING (NATIONAL) GP INC.-Long Term Care Accommodation-.-100-Inspection Visit-14-1-20171221-20171221-20180228","JASPER PLACE CONTINUING CARE CENTRE - AXR OPERATING (NATIONAL) GP INC.","AXR OPERATING (NATIONAL) GP INC.","8903 168 Street",,"EDMONTON","Alberta","T5R2V6","Long Term Care Accommodation",".","100.0","2017-12-21T00:00:00.000","Inspection Visit","Non-Compliant","14.0","1.0","Variety, choice and resident food preferences","2017-12-21T00:00:00.000","2018-02-28T00:00:00.000","Compliant","2018-02-22T00:00:00.000","53.5244519","-113.611833","
,  
(53.5244519, -113.611833)","Map URL (https://www.google.com/maps/place/53.5244519,-113.611833)","POINT (-113.611833 53.5244519)"
"EDMONTON-Suite 500, 9797 110 Street NW-EXCEL SOCIETY - RESIDENCE 5-Supportive Living Accommodation-Group Home-4-Inspection Visit-23-3-20180523-20180523-20180731","EXCEL SOCIETY - RESIDENCE 5","EXCEL SOCIETY","Suite 500, 9797 110 Street NW",,"EDMONTON","Alberta","T5K2L9","Supportive Living Accommodation","Group Home","4.0","2018-05-23T00:00:00.000","Inspection Visit","Non-Compliant","23.0","3.0","Terms of residential services agreement","2018-05-23T00:00:00.000","2018-07-31T00:00:00.000","Compliant","2018-07-03T00:00:00.000","53.5360499","-113.5098991","
,  
(53.5360499, -113.5098991)","Map URL (https://www.google.com/maps/place/53.5360499,-113.5098991)","POINT (-113.5098991 53.5360499)"
"EDMONTON-8720 165 Street-MCCONNELL PLACE WEST-Supportive Living Accommodation-Assisted Living Accommodation-36-Inspection Visit-5-f-20181024-20181024-20191130","MCCONNELL PLACE WEST","CAPITAL CARE GROUP INC.","8720 165 Street",,"EDMONTON","Alberta","T5R5Y8","Supportive Living Accommodation","Assisted Living Accommodation","36.0","2018-10-24T00:00:00.000","Inspection Visit","Non-Compliant","5.0","f","Establish a Written Process for Addressing Concerns","2018-10-24T00:00:00.000","2019-11-30T00:00:00.000","Compliant","2018-11-09T00:00:00.000","53.5203599","-113.6096618","
,  
(53.5203599, -113.6096618)","Map URL (https://www.google.com/maps/place/53.5203599,-113.6096618)","POINT (-113.6096618 53.5203599)"
"ST. ALBERT-15 Haviland Crescent-HAVILAND (LOSECA FOUNDATION)-Supportive Living Accommodation-Group Home-4-Mini Inspection Visit-21-1-20200110-20200110-20200229","HAVILAND (LOSECA FOUNDATION)","LOSECA FOUNDATION - A SOCIETY FOR PERSONS WITH DISABILITIES","15 Haviland Crescent",,"ST. ALBERT","Alberta","T8N6P7","Supportive Living Accommodation","Group Home","4.0","2020-01-10T00:00:00.000","Mini Inspection Visit","Non-Compliant","21.0","1.0","Safe water temperatures","2020-01-10T00:00:00.000","2020-02-29T00:00:00.000","Compliant","2020-02-04T00:00:00.000","53.6110106","-113.6216875","
,  
(53.6110106, -113.6216875)","Map URL (https://www.google.com/maps/place/53.6110106,-113.6216875)","POINT (-113.6216875 53.6110106)"
"SPRUCE GROVE-415 King Street-GOOD SAMARITAN SOCIETY SPRUCE GROVE CENTRE-Supportive Living Accommodation-Assisted Living Accommodation-30-Inspection Visit-21-1-20130418-20130418-20130731","GOOD SAMARITAN SOCIETY SPRUCE GROVE CENTRE","THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION)","415 King Street",,"SPRUCE GROVE","Alberta","T7X3Y8","Supportive Living Accommodation","Assisted Living Accommodation","30.0","2013-04-18T00:00:00.000","Inspection Visit","Non-Compliant","21.0","1.0","Safe water temperatures","2013-04-18T00:00:00.000","2013-07-31T00:00:00.000","Compliant","2013-07-24T00:00:00.000","53.545497","-113.901365","
,  
(53.545497, -113.901365)","Map URL (https://www.google.com/maps/place/53.545497,-113.901365)","POINT (-113.901365 53.545497)"
"SHERWOOD PARK-922 Bison Way-ASPEN VILLAGE - RESIDENCE 42 - ROBIN HOOD ASSOCIATION-Supportive Living Accommodation-Group Home-8-Inspection Visit-.-.-20190220-.-.","ASPEN VILLAGE - RESIDENCE 42 - ROBIN HOOD ASSOCIATION","ROBIN HOOD ASSOCIATION FOR THE HANDICAPPED","922 Bison Way",,"SHERWOOD PARK","Alberta","T8H0M8","Supportive Living Accommodation","Group Home","8.0","2019-02-20T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.5502901","-113.301897","
,  
(53.5502901, -113.301897)","Map URL (https://www.google.com/maps/place/53.5502901,-113.301897)","POINT (-113.301897 53.5502901)"
"EDMONTON-9810 165 Street-BENEVOLENCE CARE CENTRE-Long Term Care Accommodation-.-102-Inspection Visit-18-3-20180914-20180914-20181130","BENEVOLENCE CARE CENTRE","BENEVOLENCE CARE CENTRE LTD.","9810 165 Street",,"EDMONTON","Alberta","T5P3S7","Long Term Care Accommodation",".","102.0","2018-09-14T00:00:00.000","Inspection Visit","Non-Compliant","18.0","3.0","Suitability, maintenance and inspection of communication/emergency cal","2018-09-14T00:00:00.000","2018-11-30T00:00:00.000","Compliant","2018-11-29T00:00:00.000","53.536426","-113.607651","
,  
(53.536426, -113.607651)","Map URL (https://www.google.com/maps/place/53.536426,-113.607651)","POINT (-113.607651 53.536426)"
"SHERWOOD PARK-6 Sandpiper Court-L'ARCHE ASSOCIATION - LITTLE FLOWER-Supportive Living Accommodation-Group Home-5-Mini Inspection Visit-.-.-20131016-.-.","L'ARCHE ASSOCIATION - LITTLE FLOWER","L'ARCHE ASSOCIATION OF EDMONTON","6 Sandpiper Court",,"SHERWOOD PARK","Alberta","T8A0C2","Supportive Living Accommodation","Group Home","5.0","2013-10-16T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.525559","-113.2920368","
,  
(53.525559, -113.2920368)","Map URL (https://www.google.com/maps/place/53.525559,-113.2920368)","POINT (-113.2920368 53.525559)"
"CAMROSE-4209 55 Street-BETHANY MEADOWS-Long Term Care Accommodation-.-65-Inspection Visit-.-.-20150108-.-.","BETHANY MEADOWS","BETHANY NURSING HOME OF CAMROSE","4209 55 Street",,"CAMROSE","Alberta","T4V1Y6","Long Term Care Accommodation",".","65.0","2015-01-08T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.007501","-112.833704","
,  
(53.007501, -112.833704)","Map URL (https://www.google.com/maps/place/53.007501,-112.833704)","POINT (-112.833704 53.007501)"
"EDMONTON-6512 134 Avenue NW-ALDRICH CARE-Supportive Living Accommodation-Assisted Living Accommodation-13-Follow-Up Visit-23-2-20180625-20180625-20180831","ALDRICH CARE","ALL SEASONS MANAGEMENT INC.","6512 134 Avenue NW",,"EDMONTON","Alberta","T5A0M2","Supportive Living Accommodation","Assisted Living Accommodation","13.0","2018-06-25T00:00:00.000","Follow-Up Visit","Non-Compliant","23.0","2.0","Signed residential services agreement","2018-06-25T00:00:00.000","2018-08-31T00:00:00.000","Compliant","2018-11-19T00:00:00.000","53.5955547","-113.4424786","
,  
(53.5955547, -113.4424786)","Map URL (https://www.google.com/maps/place/53.5955547,-113.4424786)","POINT (-113.4424786 53.5955547)"
"STURGEON COUNTY-26504 SH 633-WEST COUNTRY HEARTH-Supportive Living Accommodation-Assisted Living Accommodation-81-Inspection Visit-.-.-20181113-.-.","WEST COUNTRY HEARTH","WEST STURGEON PEOPLE AGING IN PLACE FOUNDATION","26504 SH 633",,"STURGEON COUNTY","Alberta","T8T1R9","Supportive Living Accommodation","Assisted Living Accommodation","81.0","2018-11-13T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.807093","-113.923627","
,  
(53.807093, -113.923627)","Map URL (https://www.google.com/maps/place/53.807093,-113.923627)","POINT (-113.923627 53.807093)"
"EDMONTON-Suite 500, 9797 110 Street NW-EXCEL SOCIETY - RESIDENCE 40 (INGLEWOOD)-Supportive Living Accommodation-Group Home-6-Inspection Visit-.-.-20190912-.-.","EXCEL SOCIETY - RESIDENCE 40 (INGLEWOOD)","EXCEL SOCIETY","Suite 500, 9797 110 Street NW",,"EDMONTON","Alberta","T5K2L9","Supportive Living Accommodation","Group Home","6.0","2019-09-12T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.5360499","-113.5098991","
,  
(53.5360499, -113.5098991)","Map URL (https://www.google.com/maps/place/53.5360499,-113.5098991)","POINT (-113.5098991 53.5360499)"
"WESTLOCK-10203 96 Street-WESTLOCK CONTINUING CARE CENTRE-Long Term Care Accommodation-.-117-Follow-Up Visit-2-1-20171219-20171017-20180331","WESTLOCK CONTINUING CARE CENTRE","ALBERTA HEALTH SERVICES","10203 96 Street",,"WESTLOCK","Alberta","T7P2R2","Long Term Care Accommodation",".","117.0","2017-12-19T00:00:00.000","Follow-Up Visit","Non-Compliant","2.0","1.0","Accommodation in safe condition","2017-10-17T00:00:00.000","2018-03-31T00:00:00.000","Compliant","2018-03-16T00:00:00.000","54.1486079","-113.8531215","
,  
(54.1486079, -113.8531215)","Map URL (https://www.google.com/maps/place/54.1486079,-113.8531215)","POINT (-113.8531215 54.1486079)"
"EDMONTON-18929 99A Avenue-CASTLEWOOD CARE HOMES INC.-Supportive Living Accommodation-Group Home-6-Inspection Visit-14-5-20130801-20130801-20130930","CASTLEWOOD CARE HOMES INC.","CASTLEWOOD CARE HOMES INC.","18929 99A Avenue",,"EDMONTON","Alberta","T5T3M9","Supportive Living Accommodation","Group Home","6.0","2013-08-01T00:00:00.000","Inspection Visit","Non-Compliant","14.0","5.0","Record of meals served","2013-08-01T00:00:00.000","2013-09-30T00:00:00.000","Compliant","2013-08-21T00:00:00.000","53.5353566","-113.6504945","
,  
(53.5353566, -113.6504945)","Map URL (https://www.google.com/maps/place/53.5353566,-113.6504945)","POINT (-113.6504945 53.5353566)"
"EDMONTON-16724 92 Street-LAGO LINDO-Supportive Living Accommodation-Group Home-4-Mini Inspection Visit-.-.-20150115-.-.","LAGO LINDO","LOSECA FOUNDATION - A SOCIETY FOR PERSONS WITH DISABILITIES","16724 92 Street",,"EDMONTON","Alberta","T7Z2W2","Supportive Living Accommodation","Group Home","4.0","2015-01-15T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.6298792","-113.4837979","
,  
(53.6298792, -113.4837979)","Map URL (https://www.google.com/maps/place/53.6298792,-113.4837979)","POINT (-113.4837979 53.6298792)"
"LAMONT-5216 53 Street-LAMONT HEALTH CARE CENTRE-Long Term Care Accommodation-.-101-Inspection Visit-21-1-20170615-20170615-20170930","LAMONT HEALTH CARE CENTRE","THE UNITED CHURCH OF CANADA C/O LAMONT HEALTH CARE CENTRE","5216 53 Street","Bag 10","LAMONT","Alberta","T0B2R0","Long Term Care Accommodation",".","101.0","2017-06-15T00:00:00.000","Inspection Visit","Non-Compliant","21.0","1.0","Safe water temperatures","2017-06-15T00:00:00.000","2017-09-30T00:00:00.000","Compliant","2017-09-21T00:00:00.000","53.761946","-112.788259","
,  
(53.761946, -112.788259)","Map URL (https://www.google.com/maps/place/53.761946,-112.788259)","POINT (-112.788259 53.761946)"
"EDMONTON-Suite 500, 9797 110 Street NW-EXCEL SOCIETY - RESIDENCE 20-Supportive Living Accommodation-Group Home-7-Mini Inspection Visit-.-.-20150914-.-.","EXCEL SOCIETY - RESIDENCE 20","EXCEL SOCIETY","Suite 500, 9797 110 Street NW",,"EDMONTON","Alberta","T5K2L9","Supportive Living Accommodation","Group Home","7.0","2015-09-14T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.5360499","-113.5098991","
,  
(53.5360499, -113.5098991)","Map URL (https://www.google.com/maps/place/53.5360499,-113.5098991)","POINT (-113.5098991 53.5360499)"
"MORINVILLE-9706 100 Avenue-ASPEN HOUSE-Supportive Living Accommodation-Assisted Living Accommodation-72-Inspection Visit-2-1-20190508-20190508-20190831","ASPEN HOUSE","CHARTWELL MASTER CARE LP","9706 100 Avenue",,"MORINVILLE","Alberta","T8R1T2","Supportive Living Accommodation","Assisted Living Accommodation","72.0","2019-05-08T00:00:00.000","Inspection Visit","Non-Compliant","2.0","1.0","Accommodation in safe condition","2019-05-08T00:00:00.000","2019-08-31T00:00:00.000","Compliant","2019-07-23T00:00:00.000","53.802071","-113.640351","
,  
(53.802071, -113.640351)","Map URL (https://www.google.com/maps/place/53.802071,-113.640351)","POINT (-113.640351 53.802071)"
"EDMONTON-4410 117 Avenue NW-BEVERLY LODGE-Supportive Living Accommodation-Lodge-73-Inspection Visit-13-1-20191008-20191008-20200131","BEVERLY LODGE","GREATER EDMONTON FOUNDATION","4410 117 Avenue NW",,"EDMONTON","Alberta","T5W4Z8","Supportive Living Accommodation","Lodge","73.0","2019-10-08T00:00:00.000","Inspection Visit","Non-Compliant","13.0","1.0","Quality and quantity of food, communication of menu/times","2019-10-08T00:00:00.000","2020-01-31T00:00:00.000","Compliant","2019-12-10T00:00:00.000","53.569704","-113.409539","
,  
(53.569704, -113.409539)","Map URL (https://www.google.com/maps/place/53.569704,-113.409539)","POINT (-113.409539 53.569704)"
"STONY PLAIN-4800 55 Avenue-STONY PLAIN CARE CENTRE-Supportive Living Accommodation-Assisted Living Accommodation-30-Follow-Up Visit-3-2-20150127-20141021-20150228","STONY PLAIN CARE CENTRE","THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION)","4800 55 Avenue",,"STONY PLAIN","Alberta","T7Z1P9","Supportive Living Accommodation","Assisted Living Accommodation","30.0","2015-01-27T00:00:00.000","Follow-Up Visit","Non-Compliant","3.0","2.0","Preventative and corrective maintenance","2014-10-21T00:00:00.000","2015-02-28T00:00:00.000","Compliant","2015-02-10T00:00:00.000","53.52356","-114.003068","
,  
(53.52356, -114.003068)","Map URL (https://www.google.com/maps/place/53.52356,-114.003068)","POINT (-114.003068 53.52356)"
"EDMONTON-13035 102 Street-COMMUNITY LIVING SUPPORT SERVICES-Supportive Living Accommodation-Group Home-5-Consultation-.-.-20200408-.-.","COMMUNITY LIVING SUPPORT SERVICES","CONNECT SOCIETY - DEAFNESS, EDUCATION, ADVOCACY & FAMILY SERVICES","13035 102 Street",,"EDMONTON","Alberta","T5E2J6","Supportive Living Accommodation","Group Home","5.0","2020-04-08T00:00:00.000","Consultation","Compliant",".",".",".",,,".",,"53.590483","-113.495218","
,  
(53.590483, -113.495218)","Map URL (https://www.google.com/maps/place/53.590483,-113.495218)","POINT (-113.495218 53.590483)"
"EDMONTON-9304 103A Avenue-STEPPING STONE SUPPORTIVE RESIDENCE-Supportive Living Accommodation-Assisted Living Accommodation-74-Consultation-.-.-20200506-.-.","STEPPING STONE SUPPORTIVE RESIDENCE","THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA","9304 103A Avenue",,"EDMONTON","Alberta","T5H4R4","Supportive Living Accommodation","Assisted Living Accommodation","74.0","2020-05-06T00:00:00.000","Consultation","Compliant",".",".",".",,,".",,"53.5488108","-113.4775906","
,  
(53.5488108, -113.4775906)","Map URL (https://www.google.com/maps/place/53.5488108,-113.4775906)","POINT (-113.4775906 53.5488108)"
"EDMONTON-12838 87 Street-BALWIN-Supportive Living Accommodation-Group Home-5-Inspection Visit-.-.-20150603-.-.","BALWIN","MCMAN YOUTH, FAMILY AND COMMUNITY SERVICES ASSOCIATION","12838 87 Street",,"EDMONTON","Alberta","T5E3E1","Supportive Living Accommodation","Group Home","5.0","2015-06-03T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.5871619","-113.4748058","
,  
(53.5871619, -113.4748058)","Map URL (https://www.google.com/maps/place/53.5871619,-113.4748058)","POINT (-113.4748058 53.5871619)"
"SHERWOOD PARK-391 Summerton Crescent-ROBIN HOOD RESIDENCE 37-Supportive Living Accommodation-Group Home-4-Mini Inspection Visit-.-.-20160208-.-.","ROBIN HOOD RESIDENCE 37","ROBIN HOOD ASSOCIATION FOR THE HANDICAPPED","391 Summerton Crescent",,"SHERWOOD PARK","Alberta","T8H2V3","Supportive Living Accommodation","Group Home","4.0","2016-02-08T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.5570453","-113.2702314","
,  
(53.5570453, -113.2702314)","Map URL (https://www.google.com/maps/place/53.5570453,-113.2702314)","POINT (-113.2702314 53.5570453)"
"EDMONTON-4069 106 Street-ALBERTA LIFE CARE HOUSING FOUNDATION-Supportive Living Accommodation-Assisted Living Accommodation-166-Follow-Up Visit-.-.-20130405-.-.","ALBERTA LIFE CARE HOUSING FOUNDATION","LIFESTYLE OPTIONS LTD.","4069 106 Street",,"EDMONTON","Alberta","T6J2S3","Supportive Living Accommodation","Assisted Living Accommodation","166.0","2013-04-05T00:00:00.000","Follow-Up Visit","Compliant",".",".",".",,,".",,"53.477333","-113.5039895","
,  
(53.477333, -113.5039895)","Map URL (https://www.google.com/maps/place/53.477333,-113.5039895)","POINT (-113.5039895 53.477333)"
"EDMONTON-2148 27 Street NW-ACCESS SENIOR LIVING-Supportive Living Accommodation-Group Home-6-Inspection Visit-23-2-20180522-20180522-20180630","ACCESS SENIOR LIVING","ACCESS SENIOR LIVING LTD.","2148 27 Street NW",,"EDMONTON","Alberta","T6T0Y5","Supportive Living Accommodation","Group Home","6.0","2018-05-22T00:00:00.000","Inspection Visit","Non-Compliant","23.0","2.0","Signed residential services agreement","2018-05-22T00:00:00.000","2018-06-30T00:00:00.000","Compliant","2018-06-14T00:00:00.000","53.5901428","-113.3843132","
,  
(53.5901428, -113.3843132)","Map URL (https://www.google.com/maps/place/53.5901428,-113.3843132)","POINT (-113.3843132 53.5901428)"
"EDMONTON-4355 McClung Crescent-HOPE COTTAGE INC. - RESIDENCE #8-Supportive Living Accommodation-Group Home-6-Mini Inspection Visit-.-.-20130418-.-.","HOPE COTTAGE INC. - RESIDENCE #8","HOPE COTTAGE INC.","4355 McClung Crescent",,"EDMONTON","Alberta","T6R0M8","Supportive Living Accommodation","Group Home","6.0","2013-04-18T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.4432301","-113.5552395","
,  
(53.4432301, -113.5552395)","Map URL (https://www.google.com/maps/place/53.4432301,-113.5552395)","POINT (-113.5552395 53.4432301)"
"CAMROSE-5413 43 Avenue-CAMROSE ADULT RESIDENCE #6-ERIK'S PLACE-Supportive Living Accommodation-Group Home-6-Inspection Visit-.-.-20190613-.-.","CAMROSE ADULT RESIDENCE #6-ERIK'S PLACE","CAMROSE ASSOCIATION FOR COMMUNITY LIVING","5413 43 Avenue",,"CAMROSE","Alberta","T4V4J9","Supportive Living Accommodation","Group Home","6.0","2019-06-13T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.0090695","-112.8339765","
,  
(53.0090695, -112.8339765)","Map URL (https://www.google.com/maps/place/53.0090695,-112.8339765)","POINT (-112.8339765 53.0090695)"
"EDMONTON-18435 121 Avenue-1914969 ALBERTA INC.-Supportive Living Accommodation-Assisted Living Accommodation-12-Follow-Up Visit-13-1-20170525-20170525-20170609","1914969 ALBERTA INC.","1914969 ALBERTA INC.","18435 121 Avenue",,"EDMONTON","Alberta","T5R1R2","Supportive Living Accommodation","Assisted Living Accommodation","12.0","2017-05-25T00:00:00.000","Follow-Up Visit","Non-Compliant","13.0","1.0","Quality and quantity of food, communication of menu/times","2017-05-25T00:00:00.000","2017-06-09T00:00:00.000","Compliant","2017-06-02T00:00:00.000","53.5745464","-113.6408288","
,  
(53.5745464, -113.6408288)","Map URL (https://www.google.com/maps/place/53.5745464,-113.6408288)","POINT (-113.6408288 53.5745464)"
"EDMONTON-8861 75 Street-GOOD SAMARITAN GROUP HOME #4 (DUGGAN)-Supportive Living Accommodation-Group Home-4-Mini Inspection Visit-.-.-20160422-.-.","GOOD SAMARITAN GROUP HOME #4 (DUGGAN)","THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION)","8861 75 Street",,"EDMONTON","Alberta","T6C4G8","Supportive Living Accommodation","Group Home","4.0","2016-04-22T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.5239871","-113.4421178","
,  
(53.5239871, -113.4421178)","Map URL (https://www.google.com/maps/place/53.5239871,-113.4421178)","POINT (-113.4421178 53.5239871)"
"WESTLOCK-10203 96 Street-WESTLOCK CONTINUING CARE CENTRE-Long Term Care Accommodation-.-117-Inspection Visit-.-.-20161024-.-.","WESTLOCK CONTINUING CARE CENTRE","ALBERTA HEALTH SERVICES","10203 96 Street",,"WESTLOCK","Alberta","T7P2R2","Long Term Care Accommodation",".","117.0","2016-10-24T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"54.1486079","-113.8531215","
,  
(54.1486079, -113.8531215)","Map URL (https://www.google.com/maps/place/54.1486079,-113.8531215)","POINT (-113.8531215 54.1486079)"
"WESTLOCK-10203 96 Street-WESTLOCK CONTINUING CARE CENTRE-Long Term Care Accommodation-.-117-Follow-Up Visit-5-a-20181121-20181023-20190131","WESTLOCK CONTINUING CARE CENTRE","ALBERTA HEALTH SERVICES","10203 96 Street",,"WESTLOCK","Alberta","T7P2R2","Long Term Care Accommodation",".","117.0","2018-11-21T00:00:00.000","Follow-Up Visit","Non-Compliant","5.0","a","Designate a Facility Representative","2018-10-23T00:00:00.000","2019-01-31T00:00:00.000","Compliant","2018-11-22T00:00:00.000","54.1486079","-113.8531215","
,  
(54.1486079, -113.8531215)","Map URL (https://www.google.com/maps/place/54.1486079,-113.8531215)","POINT (-113.8531215 54.1486079)"
"SHERWOOD PARK-27 Darlington Drive-ROBIN HOOD ASSOCIATION RESIDENCE #18-Supportive Living Accommodation-Group Home-4-Mini Inspection Visit-.-.-20180215-.-.","ROBIN HOOD ASSOCIATION RESIDENCE #18","ROBIN HOOD ASSOCIATION FOR THE HANDICAPPED","27 Darlington Drive",,"SHERWOOD PARK","Alberta","T8H1R7","Supportive Living Accommodation","Group Home","4.0","2018-02-15T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.5494517","-113.2609687","
,  
(53.5494517, -113.2609687)","Map URL (https://www.google.com/maps/place/53.5494517,-113.2609687)","POINT (-113.2609687 53.5494517)"
"EDMONTON-8720 165 Street-MCCONNELL PLACE WEST-Supportive Living Accommodation-Assisted Living Accommodation-36-Inspection Visit-23-3-20161118-20161118-20170228","MCCONNELL PLACE WEST","CAPITAL CARE GROUP INC.","8720 165 Street",,"EDMONTON","Alberta","T5R5Y8","Supportive Living Accommodation","Assisted Living Accommodation","36.0","2016-11-18T00:00:00.000","Inspection Visit","Non-Compliant","23.0","3.0","Terms of residential services agreement","2016-11-18T00:00:00.000","2017-02-28T00:00:00.000","Compliant","2017-02-13T00:00:00.000","53.5203599","-113.6096618","
,  
(53.5203599, -113.6096618)","Map URL (https://www.google.com/maps/place/53.5203599,-113.6096618)","POINT (-113.6096618 53.5203599)"
"EDMONTON-3820 114 Street-SHEPHERD'S CARE GREENFIELD-Supportive Living Accommodation-Assisted Living Accommodation-30-Inspection Visit-3-2-20170511-20170511-20170630","SHEPHERD'S CARE GREENFIELD","SHEPHERD'S CARE FOUNDATION","3820 114 Street",,"EDMONTON","Alberta","T6J1M5","Supportive Living Accommodation","Assisted Living Accommodation","30.0","2017-05-11T00:00:00.000","Inspection Visit","Non-Compliant","3.0","2.0","Preventative and corrective maintenance","2017-05-11T00:00:00.000","2017-06-30T00:00:00.000","Compliant","2017-06-08T00:00:00.000","53.474558","-113.5271351","
,  
(53.474558, -113.5271351)","Map URL (https://www.google.com/maps/place/53.474558,-113.5271351)","POINT (-113.5271351 53.474558)"
"CAMROSE-4832 54 Street-FAITH HOUSE-Supportive Living Accommodation-Assisted Living Accommodation-20-Mini Inspection Visit-.-.-20200123-.-.","FAITH HOUSE","BETHANY NURSING HOME OF CAMROSE","4832 54 Street",,"CAMROSE","Alberta","T4V2A4","Supportive Living Accommodation","Assisted Living Accommodation","20.0","2020-01-23T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.020604","-112.833929","
,  
(53.020604, -112.833929)","Map URL (https://www.google.com/maps/place/53.020604,-112.833929)","POINT (-112.833929 53.020604)"
"MORINVILLE-SE-3-56-27-W4 Band Building Number 80195-KIPOHTAKAWKAMIK SUPPORTIVE LIVING-Supportive Living Accommodation-Assisted Living Accommodation-20-Inspection Visit-16-2-20181130-20181130-20190228","KIPOHTAKAWKAMIK SUPPORTIVE LIVING","ALEXANDER FIRST NATION","SE-3-56-27-W4 Band Building Number 80195","PO Box 3570","MORINVILLE","Alberta","T8R1S3","Supportive Living Accommodation","Assisted Living Accommodation","20.0","2018-11-30T00:00:00.000","Inspection Visit","Non-Compliant","16.0","2.0","Practicability, communication and review of plans","2018-11-30T00:00:00.000","2019-02-28T00:00:00.000","Compliant","2019-01-30T00:00:00.000","53.807093","-113.923627","
,  
(53.807093, -113.923627)","Map URL (https://www.google.com/maps/place/53.807093,-113.923627)","POINT (-113.923627 53.807093)"
"EDMONTON-12015 60 Street-COMMUNITY HOUSING PROJECT - MONTROSE HOME-Supportive Living Accommodation-Group Home-5-Inspection Visit-19-2-20180724-20180724-20181031","COMMUNITY HOUSING PROJECT - MONTROSE HOME","ALBERTA HEALTH SERVICES","12015 60 Street",,"EDMONTON","Alberta","T5W3Z6","Supportive Living Accommodation","Group Home","5.0","2018-07-24T00:00:00.000","Inspection Visit","Non-Compliant","19.0","2.0","Trust account records","2018-07-24T00:00:00.000","2018-10-31T00:00:00.000","Compliant","2018-10-29T00:00:00.000","53.573934","-113.433228","
,  
(53.573934, -113.433228)","Map URL (https://www.google.com/maps/place/53.573934,-113.433228)","POINT (-113.433228 53.573934)"
"EDMONTON-11717 93 Street NW-ELIZABETH HOUSE-Supportive Living Accommodation-Assisted Living Accommodation-20-Inspection Visit-16-2-20181220-20181220-20190131","ELIZABETH HOUSE","EDMONTON CITY CENTRE CHURCH CORPORATION","11717 93 Street NW",,"EDMONTON","Alberta","T5G1E2","Supportive Living Accommodation","Assisted Living Accommodation","20.0","2018-12-20T00:00:00.000","Inspection Visit","Non-Compliant","16.0","2.0","Practicability, communication and review of plans","2018-12-20T00:00:00.000","2019-01-31T00:00:00.000","Compliant","2019-01-21T00:00:00.000","53.56930699999999","-113.483946","
,  
(53.56930699999999, -113.483946)","Map URL (https://www.google.com/maps/place/53.56930699999999,-113.483946)","POINT (-113.483946 53.56930699999999)"
