"row_id","issue_date","permit_number","permit_date","year","month_number","job_category","job_description","building_type","work_type","construction_value","floor_area","units_added","address","legal_description","zoning","neighbourhood_numberr","neighbourhood","count","latitude","longitude","location","geometry_point"
"11-118370899","2013-01-17T00:00:00.000",,"2013-01-17T00:00:00.000","2013","1","Commercial Final","To construct a six unit stacked row housing building (Units 33 through 38)","Apartment Condos (315)","(01) New","1295570","7621","6","33, 11403 - 17 AVENUE SW","Condo Common Area (Plan 1720857)","RA7","5454","RUTHERFORD","1","53.41389824577569","-113.52471270222674","
,  
(53.41389824577569, -113.52471270222674)","POINT (-113.52471270222674 53.41389824577569)"
"0-93527298","2010-01-07T00:00:00.000",,"2010-01-07T00:00:00.000","2010","1","Commercial Final","To construct interior altertions to an existing religious assembly building, reconstruct basement perimeter frost walls, ""St Pius X Parish Hall"".","Religious Buildings (660)","(03) Interior Alterations","50000","5000","0","13072 - SHERBROOKE AVENUE NW","Plan 4909HW Blk 10 Lot 5","RF1","3410","SHERBROOKE","1","53.57838772545551","-113.55072992506474","
,  
(53.57838772545551, -113.55072992506474)","POINT (-113.55072992506474 53.57838772545551)"
"0-106005378","2014-02-05T00:00:00.000",,"2014-02-05T00:00:00.000","2014","2","Commercial Final","To install 3 ACU (mechanical equipment) and to construct interior alterations","Elementary Schools (620)","(03) Exterior Alterations","42800","2960","0","8728 - 93 AVENUE NW","Plan 4773HW Blk F Lot 1","US","6710","STRATHEARN","1","53.530665875291206","-113.462367224236","
,  
(53.530665875291206, -113.462367224236)","POINT (-113.462367224236 53.530665875291206)"
"12-143763844","2014-09-10T00:00:00.000",,"2014-09-10T00:00:00.000","2014","9","Commercial Final","To construct an underground parkade ONLY for a future multiuse building ""Block D"".","Engineering (490)","(01) New","25000000",,"0","10111 - 104 AVENUE NW","Plan 8021480 Blk 1 Lot A","CCA","1090","DOWNTOWN","1","53.54571106323675","-113.49463086666861","
,  
(53.54571106323675, -113.49463086666861)","POINT (-113.49463086666861 53.54571106323675)"
"1-132432539","2014-10-16T00:00:00.000",,"2014-10-16T00:00:00.000","2014","10","Commercial Final","To change the use from a General Retail Store to a Specialty Food Service (Press'd Sandwiches, 72.7 sq.m. Public Space).","Restaurants and Bars (540)","(03) Interior Alterations","145000","2223","0","10008 - 170 STREET NW","Plan 8923315 Blk 11 Lot 4","DC2","4400","PLACE LARUE","1","53.54028788348033","-113.61591054895756","
,  
(53.54028788348033, -113.61591054895756)","POINT (-113.61591054895756 53.54028788348033)"
"0-146576015","2014-01-21T00:00:00.000",,"2014-01-21T00:00:00.000","2014","1","Commercial Final","To construct interior alterations to a professional office,  2nd floor, ""The City of Edmonton, Planning and Development"".","Office Buildings (520)","(03) Interior Alterations","60000","2903","0","10250 - 101 STREET NW","Plan 2137RS Blk 1 Lot F","CCA","1090","DOWNTOWN","1","53.544202932003664","-113.49422091904228","
,  
(53.544202932003664, -113.49422091904228)","POINT (-113.49422091904228 53.544202932003664)"
"0-119931203","2012-01-25T00:00:00.000",,"2012-01-25T00:00:00.000","2012","1","Commercial Final","To construct a temporary Hoarding (enclose Pedway - 8' x32' at Jasper Avenue/Coronation Station East) January 2nd to January 27th.","Hoarding (910)","(01) New","500","256","0","10748 - JASPER AVENUE NW","Plan 2021742 Blk 7 Lot 93A","DC2","1090","DOWNTOWN","1","53.541276717922635","-113.50603584468868","
,  
(53.541276717922635, -113.50603584468868)","POINT (-113.50603584468868 53.541276717922635)"
"4-112480459","2011-12-09T00:00:00.000",,"2011-12-09T00:00:00.000","2011","12","Commercial Final","To construct a Vehicle and Equipment Sales/Rentals building (pre-delivery inspections building for Stahl Peterbuilt trucks).","Service Stations, Repair Garages (572)","(01) New","2600000","16930","0","11603 - 181 STREET NW","Plan 9720411 Blk 5 Lot 10","IM","4130","EDMISTON INDUSTRIAL","1","53.56629786433118","-113.6331059918502","
,  
(53.56629786433118, -113.6331059918502)","POINT (-113.6331059918502 53.56629786433118)"
"9-174990280","2015-09-03T00:00:00.000",,"2015-09-03T00:00:00.000","2015","9","Commercial Final","To construct exterior alterations to Building 8, Units 43-48 (facade improvement only).","Row House Condos (335)","(03) Exterior Alterations","104700",,"0","17003 - 100 STREET NW","Condo Common Area (Plan 8021526)","RF5","3030","BATURYN","1","53.632335578920646","-113.4953119805902","
,  
(53.632335578920646, -113.4953119805902)","POINT (-113.4953119805902 53.632335578920646)"
"0-108275921","2011-05-18T00:00:00.000",,"2011-05-18T00:00:00.000","2011","5","Commercial Final","To construct interior alterations (RENOVATION) to AN EXISTING General Industrail Use (oil testing lab)."" FLUID LIFE ""","Laboratory/Research Centres (580)","(03) Interior Alterations","150000","8000","0","9321 - 48 STREET NW","Plan 7820294 Blk 7 Lot 1","IB","6180","EASTGATE BUSINESS PARK","1","53.53068399829789","-113.41025464002094","
,  
(53.53068399829789, -113.41025464002094)","POINT (-113.41025464002094 53.53068399829789)"
"2-76627586","2009-02-19T00:00:00.000",,"2009-02-19T00:00:00.000","2009","2","Commercial Final","To construct a -T.D. Bank with drive-through ATM.(SHELL only with Electrical Room) 4-RTU's","Office Buildings (520)","(01) New","1200000","6512","0","6250 - CURRENTS DRIVE NW","Plan 1124080 Blk 14 Lot 21","CSCa, CSCa, PU, CSCa","5505","AMBLESIDE","1","53.43721868477128","-113.60343151403254","
,  
(53.43721868477128, -113.60343151403254)","POINT (-113.60343151403254 53.43721868477128)"
"1-169024897","2015-04-01T00:00:00.000",,"2015-04-01T00:00:00.000","2015","4","Commercial Final","To construct interior alterations, offices and shop","Storage Buildings, Warehouses (460)","(03) Interior Alterations","110000",,"0","4320 - ROPER ROAD NW","Plan 1124085 Blk 31 Lot 2","IL","6590","PYLYPOW INDUSTRIAL","1","53.49610918653034","-113.40785989861442","
,  
(53.49610918653034, -113.40785989861442)","POINT (-113.40785989861442 53.49610918653034)"
"0-136592675","2013-04-09T00:00:00.000",,"2013-04-09T00:00:00.000","2013","4","Commercial Final","To construct interior alteraions to a Health Service,  Room, 0061, 0331, 3159 and Room 3306/3307 basement & main,  ""Cross Cancer Institute"" MDRD.","Hospitals (640)","(03) Interior Alterations","200000","2200","0","11560 - UNIVERSITY AVENUE NW","Plan 968RS Blk F Lot 2","AJ","5520","UNIVERSITY OF ALBERTA","1","53.5181061638558","-113.53123140457531","
,  
(53.5181061638558, -113.53123140457531)","POINT (-113.53123140457531 53.5181061638558)"
"0-174036664","2015-06-18T00:00:00.000",,"2015-06-18T00:00:00.000","2015","6","Commercial Final","To construct Engineered Parkade Repairs - Rice Howard Way Parkade, 5th level.","Engineering (490)","(03) Interior Alterations","345950",,"0","10135 - 100A STREET NW","Plan F Lots 27-29","CCA","1090","DOWNTOWN","1","53.541878401787415","-113.49169555290898","
,  
(53.541878401787415, -113.49169555290898)","POINT (-113.49169555290898 53.541878401787415)"
"0-153232665","2014-05-20T00:00:00.000",,"2014-05-20T00:00:00.000","2014","5","Commercial Final","To construct interior alterations to an existing office building (main floor and  existing  mezzanine) ""Fisher PLC""","Office Buildings (520)","(03) Interior Alterations","140000",,"0","4700 - 99 STREET NW","Plan 4187RS Blk 1 Lot 5","IB","6560","PAPASCHASE INDUSTRIAL","1","53.48550764382268","-113.4871604320914","
,  
(53.48550764382268, -113.4871604320914)","POINT (-113.4871604320914 53.48550764382268)"
"65-69965153","2009-02-18T00:00:00.000",,"2009-02-18T00:00:00.000","2009","2","Commercial Final","To construct Interior Alteration to a  Professional/Financial/Office Support Service building (CRU #1) with Rapid Drive-through  Services. (east side). With water closets, mechanical & service rooms.","Office Buildings (520)","(03) Interior Alterations","550000","6047","0","2340 - 24 STREET NW","Plan 0424871 Blk 28 Lot 1","CSC","6442","SILVER BERRY","1","53.4549559971405","-113.37962861733159","
,  
(53.4549559971405, -113.37962861733159)","POINT (-113.37962861733159 53.4549559971405)"
"2-641811","2018-05-24T00:00:00.000",,"2018-05-24T00:00:00.000","2018","5","Commercial Final","To construct an interior alteration to an existing liquor store.  New shelving, cooler updates, front counter and finishes.  (Liquor Depot.)","Retail and Shops (510)","(03) Interior Alterations","275000","4757.64","0","5638 - 23 AVENUE NW","Plan 0022000 Blk 6 Lot 3",,,,"1",,,,
"4-97422124","2011-10-07T00:00:00.000",,"2011-10-07T00:00:00.000","2011","10","Commercial Final","To construct an industrial building - Building 1, 189 Street Business Centre - SHELL ONLY with 8 demising walls, no washrooms, 1 mech room, 1 elec room and 1 R.T.U.","Storage Buildings, Warehouses (460)","(01) New","1370553","16867.5","0","18973 - 111 AVENUE NW","Plan 1320287 Unit 24","IB","4630","WHITE INDUSTRIAL","1","53.5578145199438","-113.64760791051538","
,  
(53.5578145199438, -113.64760791051538)","POINT (-113.64760791051538 53.5578145199438)"
"0-91628994","2010-01-20T00:00:00.000",,"2010-01-20T00:00:00.000","2010","1","Commercial Final","To Construct interior alterations to an existing minor eating & drinking establishment "" Treats International "" concourse level.","Office Buildings (520)","(03) Interior Alterations","35000","3000","0","10303 - JASPER AVENUE NW","Plan NB Blk 3 Lots 76-79","JAMSC","1090","DOWNTOWN","1","53.54058520367489","-113.49808012525766","
,  
(53.54058520367489, -113.49808012525766)","POINT (-113.49808012525766 53.54058520367489)"
"51-65560470","2012-01-16T00:00:00.000",,"2012-01-16T00:00:00.000","2012","1","Commercial Final","To construct Interior Alterations to a General Industrial building (Dynaline Industries). New Boardroom.","Storage Buildings, Warehouses (460)","(03) Interior Alterations","60000","370","0","12390 - 184 STREET NW","NE-17-53-25-4","IC","4475","KINOKAMAU PLAINS AREA","1","53.57958560493748","-113.6427517462071","
,  
(53.57958560493748, -113.6427517462071)","POINT (-113.6427517462071 53.57958560493748)"
"0-85368096","2012-06-22T00:00:00.000",,"2012-06-22T00:00:00.000","2012","6","Commercial Final","To construct interior alterations to a personal service shop (Spasation CRU#203 - equipment relocation, patching and finishing work)","Malls, Office/Retail (512)","(03) Interior Alterations","52000","3000","0","203, 1 - LONDONDERRY MALL NW","Plan 5119RS Blk 1 Lots 50,53","CSC","2400","KILDARE","1","53.60238846587628","-113.44603541379337","
,  
(53.60238846587628, -113.44603541379337)","POINT (-113.44603541379337 53.60238846587628)"
"0-154642368","2014-06-23T00:00:00.000",,"2014-06-23T00:00:00.000","2014","6","Commercial Final","To construct interior alterations - 1 hour Demising Wall only - at 18023-111 Street","Storage Buildings, Warehouses (460)","(03) Interior Alterations","46000",,"0","18023 - 111 AVENUE NW","SW-9-53-25-4","IM, IB","4640","WILSON INDUSTRIAL","1","53.55841162453637","-113.63264405851403","
,  
(53.55841162453637, -113.63264405851403)","POINT (-113.63264405851403 53.55841162453637)"
"0-157959805","2014-07-31T00:00:00.000",,"2014-07-31T00:00:00.000","2014","7","Commercial Final","To construct interior alterations at Glendale School - 1 Classroom alteration and One washroom renovation - Main Floor.","Secondary Schools (622)","(03) Interior Alterations","37300",,"0","9812 - 161 STREET NW","Plan 8295ET Blk 2 Lots 6-8","US","4180","GLENWOOD","1","53.53672840661932","-113.59997416827312","
,  
(53.53672840661932, -113.59997416827312)","POINT (-113.59997416827312 53.53672840661932)"
"3-149027390","2014-09-24T00:00:00.000",,"2014-09-24T00:00:00.000","2014","9","Commercial Final","To construct two additions to a General Industrial Use building.","Storage Buildings, Warehouses (460)","(02) Addition","1000000","5740","0","15825 - 121A AVENUE NW","Plan 8332ET Blk 1 Lot 6","IH","4190","HAWIN PARK ESTATE INDUSTRIAL","1","53.572731699385585","-113.59457535639253","
,  
(53.572731699385585, -113.59457535639253)","POINT (-113.59457535639253 53.572731699385585)"
"0-107283433","2011-02-10T00:00:00.000",,"2011-02-10T00:00:00.000","2011","2","Commercial Final","To construct interior alterations to an existing retail space (C.R.U. R-240 - American Apparel @ W.E.M.)","Malls, Office/Retail (512)","(03) Interior Alterations","130000","2284","0","8882 - 170 STREET NW","Plan 8421891 Blk 28 Lot 5","DC2, DC2","4520","SUMMERLEA","1","53.522673405827405","-113.62488890384651","
,  
(53.522673405827405, -113.62488890384651)","POINT (-113.62488890384651 53.522673405827405)"
"6-878263","2013-02-14T00:00:00.000",,"2013-02-14T00:00:00.000","2013","2","Commercial Final","To construct Interior alterATIONS TO THE SECOND AND THIRD FLOORS OF A  SENIORS COMPLEX - (renovation of 6 resident rooms and adjoining washrooms)","Day Cares, Nursing Homes (650)","(03) Interior Alterations","485000","5032","0","5005 - 28 AVENUE NW","Plan 0022999 Blk 7 Lot 18","US","6520","MILL WOODS TOWN CENTRE","1","53.458554282955326","-113.42245653310273","
,  
(53.458554282955326, -113.42245653310273)","POINT (-113.42245653310273 53.458554282955326)"
"0-175403035","2015-07-10T00:00:00.000",,"2015-07-10T00:00:00.000","2015","7","Commercial Final","To construct interior alterations to a professional office,  Suite # 604, Plaza 124.","Office Buildings (520)","(03) Interior Alterations","19500","1100","0","604, 10216 - 124 STREET NW","Plan RN22 Blk 33 Lots 14-16","DC2","3440","WESTMOUNT","1","53.5431992220308","-113.53640103831535","
,  
(53.5431992220308, -113.53640103831535)","POINT (-113.53640103831535 53.5431992220308)"
"0-109718035","2011-05-16T00:00:00.000",,"2011-05-16T00:00:00.000","2011","5","Commercial Final","To construct interior alterations to an existing retail space - C.R.U. #209 - Bench @ W.E.M.","Malls, Office/Retail (512)","(03) Interior Alterations","120000","1955","0","8882 - 170 STREET NW","Plan 8421891 Blk 28 Lot 5","DC2, DC2","4520","SUMMERLEA","1","53.522673405827405","-113.62488890384651","
,  
(53.522673405827405, -113.62488890384651)","POINT (-113.62488890384651 53.522673405827405)"
"0-149739046","2014-03-04T00:00:00.000",,"2014-03-04T00:00:00.000","2014","3","Commercial Final","To construct interior alterations to Unit 159 - THE SOURCE at Bonnie Doon Shopping Centre","Retail and Shops (510)","(03) Interior Alterations","100000","1870","0","1 - BONNIE DOON SHOPPING CENTRE NW","Plan 2224KS Blk 3 Lots A,B,C","DC2","6040","BONNIE DOON","1","53.52086334016075","-113.45679499774839","
,  
(53.52086334016075, -113.45679499774839)","POINT (-113.45679499774839 53.52086334016075)"
"4-91443224","2014-09-12T00:00:00.000",,"2014-09-12T00:00:00.000","2014","9","Commercial Final","To construct interior alterations to a Group Home for 10 adults ""Love and Care Home"".","Other Accommodation (534)","(03) Interior Alterations","3000",,"0","12217 - 83 STREET NW","Plan 7821031 Blk 28 Lot 4A","RF3","1100","EASTWOOD","1","53.57734772963487","-113.46858876237242","
,  
(53.57734772963487, -113.46858876237242)","POINT (-113.46858876237242 53.57734772963487)"
"1-139738450","2013-08-13T00:00:00.000",,"2013-08-13T00:00:00.000","2013","8","Commercial Final","To construct interior and exterior alterations to a Business Support Service/ General Retail use Building (facade improvements).","Retail and Shops (510)","(03) Exterior Alterations","65000","4007","0","15216 - STONY PLAIN ROAD NW","Plan 2028AO Blk 40 Lot 3","CB1","4090","CANORA","1","53.54158239039865","-113.58427811029334","
,  
(53.54158239039865, -113.58427811029334)","POINT (-113.58427811029334 53.54158239039865)"
"5-126402846","2013-01-18T00:00:00.000",,"2013-01-18T00:00:00.000","2013","1","Commercial Final","To construct a SHELL BUILDING ONLY for a  General Industrial Use Building. (45000 sq ft)","Storage Buildings, Warehouses (460)","(01) New","3500000","45087","0","12110 - 154 STREET NW","Plan 0523352 Blk 1 Lot 28","IB","4330","MITCHELL INDUSTRIAL","1","53.57589862499879","-113.5887349720695","
,  
(53.57589862499879, -113.5887349720695)","POINT (-113.5887349720695 53.57589862499879)"
"20-129406460","2015-03-20T00:00:00.000",,"2015-03-20T00:00:00.000","2015","3","Commercial Final","To construct inteerior alterations to and existing office complex ( Mackenzie Insurance)","Office Complex (522)","(01) New","95000","1585","0","5556 - WINDERMERE BOULEVARD NW","Plan 1520610 Unit 194","DC2","5570","WINDERMERE","1","53.439952517232236","-113.61971962527491","
,  
(53.439952517232236, -113.61971962527491)","POINT (-113.61971962527491 53.439952517232236)"
"16-982196","2012-08-16T00:00:00.000",,"2012-08-16T00:00:00.000","2012","8","Commercial Final","To construct Building No. 1 (shell and interior fit up) for a Restaurant with Drive-in Food Services (Harvey's).","Restaurants and Bars (540)","(01) New","606479","2396","0","5303 - 23 AVENUE NW","Plan 7721180 Blk 3 Lot 33","DC2, DC2","6460","MEYOKUMIN","1","53.453663011240934","-113.42221960746407","
,  
(53.453663011240934, -113.42221960746407)","POINT (-113.42221960746407 53.453663011240934)"
"1-150644328","2014-04-09T00:00:00.000",,"2014-04-09T00:00:00.000","2014","4","Commercial Final","To demolish 4 portable classrooms and the associated corridor connections (St. Timothy's portables X01, X02, X03, X04).","Elementary Schools (620)","(98) Move Building OffSite","30000",,"0","14304 - 117 STREET NW","Plan 8022261 Blk 20 Lot 106SR","US","3090","CARLISLE","1","53.605811979387525","-113.5239827203886","
,  
(53.605811979387525, -113.5239827203886)","POINT (-113.5239827203886 53.605811979387525)"
"0-105131520","2011-01-26T00:00:00.000",,"2011-01-26T00:00:00.000","2011","1","Commercial Final","To Construct interior alterations to a PFO Bldg - unit # 222 (demo 2 existing walls and flooring ; install new minor partition,new flooring and add some lights)","Office Buildings (520)","(03) Interior Alterations","6750","2000","0","222, 8657 - 51 AVENUE NW","Plan 0720183 Blk 5 Lot 6","IB","6430","MCINTYRE INDUSTRIAL","1","53.48647036616854","-113.4553415628125","
,  
(53.48647036616854, -113.4553415628125)","POINT (-113.4553415628125 53.48647036616854)"
"1-110009355","2011-07-20T00:00:00.000",,"2011-07-20T00:00:00.000","2011","7","Commercial Final","To change the use and construct interior alteration for Unit #1 to Internet Cafe with 60 Computer terminals and office space - OVER KLOCKED GAMING & COMPUTERS.","Indoor Recreational Buildings (560)","(03) Interior Alterations","300000","4000","0","11618 - 119 STREET NW","Condo Common Area (Plan 0825767)","CB2","1170","PRINCE RUPERT","1","53.56798150392043","-113.52763152739992","
,  
(53.56798150392043, -113.52763152739992)","POINT (-113.52763152739992 53.56798150392043)"
"0-174753073","2015-07-08T00:00:00.000",,"2015-07-08T00:00:00.000","2015","7","Commercial Final","To construct an interior alterations to an office tower (Epcor) (13th floor Lobby corridor and T.I. & 14th floor Lobby corridor)","Office Buildings (520)","(03) Interior Alterations","521000","12000","0","1300, 10423 - 101 STREET NW","Condo Common Area (Plan 1322468)","CCA","1090","DOWNTOWN","1","53.54796239753456","-113.48916177846442","
,  
(53.54796239753456, -113.48916177846442)","POINT (-113.48916177846442 53.54796239753456)"
"1-137079645","2013-12-12T00:00:00.000",,"2013-12-12T00:00:00.000","2013","12","Commercial Final","To construct interior and exterior alterations to a General Industrial use building, new overhead ""Worley Parsons"" Commerce South.","Storage Buildings, Warehouses (460)","(03) Exterior Alterations","60000","3886","0","8536 - ROPER ROAD NW","Plan 9121003 Blk 4 Lot 18","IM, IB","6430","MCINTYRE INDUSTRIAL","1","53.48953204533163","-113.45157665342789","
,  
(53.48953204533163, -113.45157665342789)","POINT (-113.45157665342789 53.48953204533163)"
"1-113985030","2011-12-12T00:00:00.000",,"2011-12-12T00:00:00.000","2011","12","Commercial Final","To Construct interior alterations to a personal service shop (""The One Salon"")","Retail and Shops (510)","(03) Interior Alterations","30000","967","0","15829 - 97 STREET NW","Plan 1124524 Blk 2 Lot 14","DC1","2241","EAUX CLAIRES","1","53.618994960450166","-113.48994780801772","
,  
(53.618994960450166, -113.48994780801772)","POINT (-113.48994780801772 53.618994960450166)"
"1-113185260","2012-02-13T00:00:00.000",,"2012-02-13T00:00:00.000","2012","2","Commercial Final","To change tenants from a (D)Broadcasting & Motion Picture Studio to a (D)Business Support Service and to construct interior alterations.","Office Buildings (520)","(03) Interior Alterations","65000","1500","0","10159 - 108 STREET NW","Plan B2 Blk 7 Lot 98","UW","1090","DOWNTOWN","1","53.54229007980534","-113.50605870488008","
,  
(53.54229007980534, -113.50605870488008)","POINT (-113.50605870488008 53.54229007980534)"
"0-87866742","2009-09-16T00:00:00.000",,"2009-09-16T00:00:00.000","2009","9","Commercial Final","To construct additions and interior alterations (including covered entrance stairs) to an existing religious assembly use building.","Religious Buildings (660)","(03) Exterior Alterations","225000","548","0","11610 - 95A STREET NW","Plan RN43 Blk 18 Lots 27-30","RF3","1010","ALBERTA AVENUE","1","53.56759655079329","-113.48913117600985","
,  
(53.56759655079329, -113.48913117600985)","POINT (-113.48913117600985 53.56759655079329)"
"0-143490417","2013-09-25T00:00:00.000",,"2013-09-25T00:00:00.000","2013","9","Commercial Final","Parking Deck repairs, and waterproofing upgrades - Level 1A south.","Engineering (490)","(03) Interior Alterations","19467","0","0","9945 - 108 STREET NW","Plan NB Blk 7 Lots 27-30","CMU","1090","DOWNTOWN","1","53.53791289979313","-113.50606116085078","
,  
(53.53791289979313, -113.50606116085078)","POINT (-113.50606116085078 53.53791289979313)"
"1-153580132","2014-07-17T00:00:00.000",,"2014-07-17T00:00:00.000","2014","7","Commercial Final","To construct interior and exterior alterations to ""Norquest College"" Bldg A (utility closet and related interior electrical room and to existing loading dock)","Post-secondary Institutions (624)","(03) Exterior Alterations","350000","70","0","10215 - 108 STREET NW","Plan 1520896 Blk 7 Lot 103A","UW, UW","1090","DOWNTOWN","1","53.54380993311537","-113.50566623604838","
,  
(53.54380993311537, -113.50566623604838)","POINT (-113.50566623604838 53.54380993311537)"
"1-124908094","2012-08-23T00:00:00.000",,"2012-08-23T00:00:00.000","2012","8","Commercial Final","To construct second storey (1522 sq.ft.) in existing General Industrial Use Building and to construct Interior / Exterior Alterations.","Storage Buildings, Warehouses (460)","(02) Addition","180000","1522","0","5711 - 92 STREET NW","Plan 4767RS Blk 8 Lot 1B","IB","6100","CORONET INDUSTRIAL","1","53.493182569210774","-113.4680306934907","
,  
(53.493182569210774, -113.4680306934907)","POINT (-113.4680306934907 53.493182569210774)"
"3-88016018","2010-10-07T00:00:00.000",,"2010-10-07T00:00:00.000","2010","10","Commercial Final","To Construct 2 Additions & Interior Alterations (Admin & Washroom area) to an existing Funeral Home (Evergreen Funeral Home).","Funeral Homes (590)","(02) Addition","710000","2368","0","16204 - FORT ROAD NW","Plan 0940618 Blk 1 Lot 1","US, US","2311","GORMAN","1","53.62368542189584","-113.38758962153722","
,  
(53.62368542189584, -113.38758962153722)","POINT (-113.38758962153722 53.62368542189584)"
"1-102825122","2010-11-02T00:00:00.000",,"2010-11-02T00:00:00.000","2010","11","Commercial Final","To construct a General Industrial / Professional, Financial and Office Support Services Use building. ""Amnor Centre, Building B"". SHELL ONLY NO WASHROOMS, NO STAIRS TO MEZZANINE, NO RTU's (rough in for 24 future RTU's only)","Office Buildings (520)","(01) New","1040000","17226","0","2902 - ELLWOOD DRIVE SW","Condo Common Area (Plan 1124803)","EIB, EIB","6214","ELLERSLIE INDUSTRIAL","1","53.42995444976143","-113.47874902152495","
,  
(53.42995444976143, -113.47874902152495)","POINT (-113.47874902152495 53.42995444976143)"
"0-138834893","2013-05-22T00:00:00.000",,"2013-05-22T00:00:00.000","2013","5","Commercial Final","To construct interior alterations to a personal service shop, main floor,""Hair Society Inc.""","Office Buildings (520)","(03) Interior Alterations","10000","1786","0","9028 - JASPER AVENUE NW","Condo Common Area (Plan 9020613)","RA9","1020","BOYLE STREET","1","53.55085749979072","-113.47440680454193","
,  
(53.55085749979072, -113.47440680454193)","POINT (-113.47440680454193 53.55085749979072)"
"4-92780807","2014-12-18T00:00:00.000",,"2014-12-18T00:00:00.000","2014","12","Commercial Final","To construct interior alterations in an existing office use building. ( demolition of interior back to base building)","Office Buildings (520)","(03) Interior Alterations","30000",,"0","17107 - 107 AVENUE NW","Plan 7621205 Blk 3 Lot 1","IB","4300","MCNAMARA INDUSTRIAL","1","53.55269091380085","-113.61668781569662","
,  
(53.55269091380085, -113.61668781569662)","POINT (-113.61668781569662 53.55269091380085)"
"1-151275263","2014-04-28T00:00:00.000",,"2014-04-28T00:00:00.000","2014","4","Commercial Final","To construct interior and exterior alterations to an existing KFC. Work includes tenant and facade improvements only, no changes to public or kitchen layout. No changes to washroom, no construction of additional walls.","Restaurants and Bars (540)","(03) Exterior Alterations","75000","797","0","10021 - 178 STREET NW","Plan 8922431 Blk 12 Lot 6","CHY","4400","PLACE LARUE","1","53.539155135612866","-113.62646294270075","
,  
(53.539155135612866, -113.62646294270075)","POINT (-113.62646294270075 53.539155135612866)"
"0-92557971","2010-02-17T00:00:00.000",,"2010-02-17T00:00:00.000","2010","2","Commercial Final","To construct interior alterations to an existing office building.  Washrooms & elevator lobbys improvements:  main, 4, 5, 6, 7 & 8th floors Centre 104","Office Buildings (520)","(03) Interior Alterations","62000","6915","0","5241 - CALGARY TRAIL NW","Plan 6742MC Blk 94 Lot 5","CB2","5110","CALGARY TRAIL NORTH","1","53.49036166641579","-113.49384292388217","
,  
(53.49036166641579, -113.49384292388217)","POINT (-113.49384292388217 53.49036166641579)"
"2-157679814","2014-08-06T00:00:00.000",,"2014-08-06T00:00:00.000","2014","8","Commercial Final","To construct exterior alterations to Londonderry Mall (facade improvement, adding/removing and reconfiguring windows, doors, and glazed panels on north side) and extent main floor loading dock area by 11'x24'.","Malls, Office/Retail (512)","(03) Exterior Alterations","750000","538","0","1 - LONDONDERRY MALL NW","Plan 5119RS Blk 1 Lots 50,53","CSC","2400","KILDARE","1","53.60238846587628","-113.44603541379337","
,  
(53.60238846587628, -113.44603541379337)","POINT (-113.44603541379337 53.60238846587628)"
"0-177552651","2015-08-27T00:00:00.000",,"2015-08-27T00:00:00.000","2015","8","Commercial Final","To construct Tenant Improvements. (Replace existing Hvac, Plumbing, Casework, and flooring in an existing Chemistry Lab)","Post-secondary Institutions (624)","(03) Interior Alterations","282000",,"0","10700 - 104 AVENUE NW","Plan 2121375 Blk 20 Lot 102","UI, UI","1090","DOWNTOWN","1","53.547060615842646","-113.50751865566825","
,  
(53.547060615842646, -113.50751865566825)","POINT (-113.50751865566825 53.547060615842646)"
"0-148400306","2014-01-30T00:00:00.000",,"2014-01-30T00:00:00.000","2014","1","Commercial Final","To construct interior alterations to an existing retail space at Bonnie Doon Shopping Centre - Unit 109 ""CTR Cell Repair"" (near food court)","Retail and Shops (510)","(03) Interior Alterations","16000","94","0","1 - BONNIE DOON SHOPPING CENTRE NW","Plan 2224KS Blk 3 Lots A,B,C","DC2","6040","BONNIE DOON","1","53.52086334016075","-113.45679499774839","
,  
(53.52086334016075, -113.45679499774839)","POINT (-113.45679499774839 53.52086334016075)"
"5-155131234","2015-02-03T00:00:00.000",,"2015-02-03T00:00:00.000","2015","2","Commercial Final","To change the use of a warehouse to indoor recreation (Group F2 to A2) and construct interior alterations - B-Active (badminton courts).","Indoor Recreational Buildings (560)","(03) Interior Alterations","145000",,"0","14830 - 112 AVENUE NW","Plan 9823017 Blk 3 Lot 15","IB","3230","HUFF BREMNER ESTATE INDUSTRIAL","1","53.56125227381866","-113.57722216882956","
,  
(53.56125227381866, -113.57722216882956)","POINT (-113.57722216882956 53.56125227381866)"
"1-148393387","2014-03-20T00:00:00.000",,"2014-03-20T00:00:00.000","2014","3","Commercial Final","To change the Use from General Industrial Service to a Health Service and to construct interior alterations (units 15, 16, 17 & 18).","Office Buildings (520)","(03) Interior Alterations","680000","4791","0","4904 - ROPER ROAD NW","Condo Common Area (Plan 1320795)","IB","6590","PYLYPOW INDUSTRIAL","1","53.49598827797616","-113.41630526930912","
,  
(53.49598827797616, -113.41630526930912)","POINT (-113.41630526930912 53.49598827797616)"
"0-143288289","2013-10-31T00:00:00.000",,"2013-10-31T00:00:00.000","2013","10","Commercial Final","To construct interior alterations to an existing Office building - Mail box installation","Law Enforcement/Emergency Svcs. (612)","(03) Interior Alterations","50400",,"0","11140 - 109 STREET NW","Plan 9621887 Blk 9 Lot 1","AJ","1170","PRINCE RUPERT","1","53.56056574994724","-113.51018013654064","
,  
(53.56056574994724, -113.51018013654064)","POINT (-113.51018013654064 53.56056574994724)"
