"city_file_number","permit_type","permit_class","permit_date","status","description_of_development","address","legal_description","neighbourhood_id","neighbourhood","neighbourhood_classification","ward","zoning","land_parcel_count","latitude","longitude","location","geometry_point"
"257527760-002","Accessory Building Combo Permit","Class A","2021-04-22T00:00:00.000","Approved","To construct an Accessory building (detached Garage, 5.99m x 7.01m).","1007 - MCCONACHIE BOULEVARD NW","Plan 1525448 Blk 7 Lot 72","2521","MCCONACHIE AREA","Developing","Dene Ward","RPL","1","53.633113180506356","-113.43379305004802","
,  
(53.633113180506356, -113.43379305004802)","POINT (-114.00101909500981 0.0004850900141364)"
"225728106-013","Minor Development Permit","Class A","2017-11-22T00:00:00.000","Approved","To construct interior alterations to an existing Semi-detached House (Basement development, NOT to be used as an additional Dwelling).","451 - EBBERS WAY NW","Plan 1524577 Blk 9 Lot 1","2251","EBBERS","Developing","Dene Ward","DC2","1","53.60805069161411","-113.40250582012476","
,  
(53.60805069161411, -113.40250582012476)","POINT (-114.00101881392374 0.0004848633339687)"
"378912231-002","Minor Development Permit","Class B",,"Other","To construct a two-Storey Garden Suite (main floor Garage 6.10m x 6.76m, second floor Garden Suite 6.10m x 6.76m).","10344G - 135 STREET NW","Plan 3875P Blk 93 Lot 7","3200","GLENORA","Mature","Nakota Isga Ward","RF1","1","53.54603225354754","-113.55511303295961","
,  
(53.54603225354754, -113.55511303295961)","POINT (-114.00102018495475 0.0004843024020513)"
"173855010-001","House Combo Permit","Class A","2015-06-24T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, front veranda (2.29m x 1.52m), fireplace, and a rear uncovered deck (4.42m x 3.05m )","1729 - 53 STREET SW","Plan 1420321 Blk 27 Lot 7","6662","WALKER","Developing","Karhiio Ward","RSL","1","53.41913848653384","-113.42329037776642","
,  
(53.41913848653384, -113.42329037776642)","POINT (-114.00101900065326 0.0004831546987842)"
"255289754-001","Uncovered Deck Combo Permit","Class A","2017-07-26T00:00:00.000","Approved","To construct a rear uncovered deck to a Single Detached House (deck irregular shape, 6.27m x 10.35m @ 1.75m in Height  existing without permits.","12410 - 18A AVENUE SW","Plan 0424132 Blk 10 Lot 116","5454","RUTHERFORD","Developing","Ipiihkoohkanipiaohtsi Ward","RSL","1","53.41632330230211","-113.53573218438821","
,  
(53.41632330230211, -113.53573218438821)","POINT (-114.00102001083623 0.0004831292365709)"
"180045717-001","Uncovered Deck Combo Permit","Class A","2015-09-29T00:00:00.000","Approved","To construct an uncovered deck (8.53m x 6.10m @ 0.66m high)","1208 - 115 STREET SW","Plan 0426313 Blk 14 Lot 18","5454","RUTHERFORD","Developing","Ipiihkoohkanipiaohtsi Ward","RSL","1","53.42177832256921","-113.52432192296317","
,  
(53.42177832256921, -113.52432192296317)","POINT (-114.00101990832584 0.000483178575043)"
"413973291-002","Minor Development Permit","Class A","2022-05-03T00:00:00.000","Approved","To construct a Single Detached House with Unenclosed Front Porch, front balcony, rear uncovered deck (7.16m x 3.96m), fireplace, and Basement development (NOT to be used as an additional Dwelling).","10725 - 65 STREET NW","Plan 2220839 Blk 44 Lot 9A","6061","CAPILANO","Mature","Métis Ward","RF1","1","53.55402971328611","-113.42855857712198","
,  
(53.55402971328611, -113.42855857712198)","POINT (-114.00101904798305 0.0004843747358697)"
"172023862-001","Major Development Permit","Class A","2015-05-14T00:00:00.000","Approved","To change the use of Professional, Financial and Office Support Services to a Specialty Food Services Use (public area 61.3 sq. m.; 24 seats)","5572 - WINDERMERE BOULEVARD NW","Plan 1520610 Unit 194","5570","WINDERMERE","Developing","pihêsiwin Ward,pihêsiwin Ward","DC2,DC2","2","53.440031391346935","-113.61966500960921","
,  
(53.440031391346935, -113.61966500960921)","POINT (-114.00102076489303 0.0004833436667347)"
"241160747-001","Major Development Permit","Class B","2017-03-28T00:00:00.000","Approved","To operate a Residential Sales Center within a Semi-detached House (Unit #50).","50 - SYLVANCROFT LANE NW","Plan 1324395 Unit 10","3440","WESTMOUNT","Mature","O-day'min Ward","RF3","1","53.546940004075886","-113.54229182204229","
,  
(53.546940004075886, -113.54229182204229)","POINT (-114.00102006976834 0.0004843106122911)"
"442736020-002","Minor Development Permit","Class A","2022-08-24T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage and Unenclosed Front Porch.","1817 - COLLIP VIEW SW","Plan 2220072 Blk 18 Lot 11","5467","CAVANAGH","Developing","Ipiihkoohkanipiaohtsi Ward","RLD","1","53.40958458624224","-113.51760180249967","
,  
(53.40958458624224, -113.51760180249967)","POINT (-114.00101984795194 0.0004830682875848)"
"254863445-010","House Combo Permit","Not Available","2018-02-13T00:00:00.000","Other","To construct a Single Detached House with Basement development (NOT to be used as an additional Dwelling), rear uncovered deck (3.66m x 4.57m), veranda and to demolish an existing Single Detached House and Accessory Building (rear detached Garage).","11929 - 70 STREET NW","Plan 1307P Blk 8 Lot 9","2550","MONTROSE","Mature","Métis Ward","RF5","1","53.57286386233268","-113.44872587176998","
,  
(53.57286386233268, -113.44872587176998)","POINT (-114.00101922916704 0.0004845450831996)"
"278103664-001","House Combo Permit","Not Available",,"In Progress","To construct a Single Detached House with demolition.","11146 - 66 STREET NW","Plan 600U Blk 13 Lots 23-24","2330","HIGHLANDS","Mature","Métis Ward","RF1","1","53.56375677135689","-113.43924649787039","
,  
(53.56375677135689, -113.43924649787039)","POINT (-114.00101914400386 0.0004844627132116)"
"175909649-001","House Combo Permit","Class A","2015-08-05T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, front veranda, and a fireplace.","4158 - CHARLES LINK SW","Plan 1425644 Blk 25 Lot 22","5462","CHAPPELLE AREA","Developing","Ipiihkoohkanipiaohtsi Ward","RSL","1","53.40029674604601","-113.5692259627856","
,  
(53.40029674604601, -113.5692259627856)","POINT (-114.00102031174605 0.0004829842827925)"
"273689716-001","Accessory Building Combo Permit","Class A","2018-06-21T00:00:00.000","Approved","To construct an Accessory Building (rear mutually shared Garage, 6.10m x 12.19m).","368 - SECORD BOULEVARD NW","Plan 1024809 Blk 9 Lot 6B","4487","SECORD","Developing","Nakota Isga Ward,Nakota Isga Ward","RF4,RF4","2","53.53445636647726","-113.69425477209336","
,  
(53.53445636647726, -113.69425477209336)","POINT (-114.00102143501127 0.0004841977027919)"
"312371747-007","Major Development Permit","Class B","2019-05-27T00:00:00.000","Approved","To construct a Residential Sales Centre (Lots 11, 12 & 13 connected by breezeways)","260 - CHARLESWORTH DRIVE SW","Plan 1823105 Blk 11 Lot 11","6661","CHARLESWORTH","Developing","Karhiio Ward,Karhiio Ward,Karhiio Ward","RMD,RMD,RMD","3","53.429693510521965","-113.40142960119405","
,  
(53.429693510521965, -113.40142960119405)","POINT (-114.00101880425493 0.000483250164746)"
"348993255-001","Sign Permit","Not Available",,"Refused","To install a Freestanding On-premises Sign for a Temporary Duration (KOLOBOK DAYCARE INC).","19815 - 45 AVENUE NW","NW-8-52-25-4","4461","THE HAMPTONS",,"sipiwiyiniwak Ward","US","1","53.48163751302404","-113.66297148476886","
,  
(53.48163751302404, -113.66297148476886)","POINT (-114.00102115396061 0.0004837199774307)"
"385744843-002","Major Development Permit","Not Available",,"Other","Alteration of (an) existing building(s), Interior Alteration","407, 403 - BELVEDERE GATE NW","Plan 0924862 Blk 3 Lot 1","2080","BELVEDERE","Mature","Dene Ward","RA8, RA9","1","53.585794882342135","-113.44033176651573","
,  
(53.585794882342135, -113.44033176651573)","POINT (-114.00101915375399 0.0004846620390932)"
"176978350-002","Minor Development Permit","Class A","2016-05-20T00:00:00.000","Approved","To construct an addition to an existing Accessory Building (rear detached Garage, overall 6.71m x 6.71m) - existing without permits.","311 - GRIESBACH SCHOOL ROAD NW","Plan 0323697 Blk 2 Lot 25","3111","GRIESBACH","Developing","Anirniq Ward","GLD","1","53.60718932946658","-113.49550924355661","
,  
(53.60718932946658, -113.49550924355661)","POINT (-114.00101964947127 0.0004848555432931)"
"341741360-003","Major Development Permit","Class B","2019-10-23T00:00:00.000","Approved","To construct and operate a Residential Sales Centre.","527 - 37 AVENUE NW","Plan 1922185 Blk 2 Lot 11","6441","MAPLE","Developing","Sspomitapi Ward","RMD","1","53.472847140051606","-113.3503966636211","
,  
(53.472847140051606, -113.3503966636211)","POINT (-114.00101834577241 0.0004836404720305)"
"258025344-001","Minor Development Permit","Class A","2017-08-24T00:00:00.000","Approved","To develop a Secondary Suite in the Basement of an existing Single Detached House.","BSMT, 10936 - 71 AVENUE NW","Plan 1127HW Blk 28 Lot 39","5310","PARKALLEN","Mature","papastew Ward","RF1","1","53.50779232602466","-113.51377393092392","
,  
(53.50779232602466, -113.51377393092392)","POINT (-114.00101981356215 0.0004839565372324)"
"173767729-001","Minor Development Permit","Class B","2015-06-16T00:00:00.000","Approved","To construct Semi-Detached House with front attached Garages, verandas, fireplaces and rear uncovered decks (Lot 16: 3.35m x 3.05m; Lot 17: 3.05m x 3.05m).","2118 - 52A STREET SW","Plan 1423537 Blk 4 Lot 16","6662","WALKER","Developing","Karhiio Ward,Karhiio Ward","RF4,RF4","2","53.4160809180647","-113.42227993762751","
,  
(53.4160809180647, -113.42227993762751)","POINT (-114.00101899157542 0.0004831270443028)"
"257437884-001","Uncovered Deck Combo Permit","Class A","2017-08-09T00:00:00.000","Approved","To construct a rear uncovered deck to a Single Detached House (2.43m x 1.22m @ 1.34m in Height).","4536 - 33A AVENUE NW","Plan 8022954 Blk 56 Lot 68","6770","WEINLOS","Established","Sspomitapi Ward","RF1","1","53.46400719063794","-113.41089473226039","
,  
(53.46400719063794, -113.41089473226039)","POINT (-114.00101888929015 0.0004835605182308)"
"181403530-001","Minor Development Permit","Class A","2015-10-26T00:00:00.000","Approved","To demolish an existing rear detached Garage (6.74m x 7.35m).","14308 - 92A AVENUE NW","Plan 6054HW Blk 2 Lot 7","3330","PARKVIEW","Mature","sipiwiyiniwak Ward","RF1","1","53.52842666733841","-113.56777893914106","
,  
(53.52842666733841, -113.56777893914106)","POINT (-114.00102029874591 0.0004841431665799)"
"166679232-001","Uncovered Deck Combo Permit","Class A","2015-01-23T00:00:00.000","Approved","To construct a rear uncovered deck, (irregular shape, 8.07m x 3.96m @ 2.44m in Height).","431 - OSBORNE CRESCENT NW","Plan 8922892 Blk 114 Lot 16","5300","OGILVIE RIDGE","Established","pihêsiwin Ward","RF1","1","53.465892705500835","-113.56106660514669","
,  
(53.465892705500835, -113.56106660514669)","POINT (-114.00102023844195 0.0004835775719568)"
"240944271-001","Sign Permit","Class B","2017-09-01T00:00:00.000","Other","To install 2 Freestanding Minor Digital On-premises Off-premises Signs (Sign A (facing SW) - 6.1m x 3 m Digital & 6.1m x 0.38m Static; Sign B (facing SE) - 6.1m x 3 m Digital & 6.1m x 0.38m Static)","10058 - 170 STREET NW","Plan 8923315 Blk 11 Lot 4","4400","PLACE LARUE",,"Nakota Isga Ward","DC2","1","53.54028788348033","-113.61591054895756","
,  
(53.54028788348033, -113.61591054895756)","POINT (-114.00102073116277 0.0004842504465262)"
"346887082-001","Minor Development Permit","Class B","2019-11-26T00:00:00.000","Approved","To leave as built an Accessory building (detached Garage, 8.00m x 6.46m).","11146 - 71 AVENUE NW","Plan 1602HW Blk 17 Lot 12","5310","PARKALLEN","Mature","papastew Ward","RF1","1","53.507791282320355","-113.5190778176595","
,  
(53.507791282320355, -113.5190778176595)","POINT (-114.00101986121254 0.0004839565277925)"
"276783151-001","Minor Development Permit","Class A","2018-03-19T00:00:00.000","Approved","To construct a Semi-Detached House with front attached Garages, electric fireplaces, uncovered decks and verandas.","1635 - 25 STREET NW","Plan 1723002 Blk 13 Lot 15","6444","LAUREL","Developing","Sspomitapi Ward,Sspomitapi Ward","RF4,RF4","2","53.445892571071695","-113.37717798569838","
,  
(53.445892571071695, -113.37717798569838)","POINT (-114.00101858637717 0.0004833966787566)"
"436320406-002","Minor Development Permit",,,"In Progress","To construct a Single Detached House with rear attached Garage, Unenclosed Front Porch, balcony, Basement development (NOT to be used as an additional Dwelling), fireplace, elevator, rear platform above Garage and to develop a Secondary Suite in the Basement.","8413 - 118 STREET NW","Plan 4116HW Blk 14 Lot 22","5580","WINDSOR PARK","Mature","papastew Ward","RF1","1","53.52039756509714","-113.53374106058324","
,  
(53.52039756509714, -113.53374106058324)","POINT (-114.00101999294786 0.000484070546568)"
"267760336-001","Accessory Building Combo Permit","Class B","2018-01-02T00:00:00.000","Approved","To construct an Accessory Building (shed, irregular shape, 60.91m2)","7204 - 143 AVENUE NW","Plan 4044NY Blk 7 Lot 29","2400","KILDARE","Mature","tastawiyiniwak Ward","RF1","1","53.60524353780834","-113.45135230741441","
,  
(53.60524353780834, -113.45135230741441)","POINT (-114.00101925276309 0.0004848379443875)"
"246710263-001","Uncovered Deck Combo Permit","Class A","2017-05-15T00:00:00.000","Approved","To construct rear uncovered decks (upper, 4.32m x 1.29m @ 0.76m in Height; lower, 4.35m x 5.44m @ 0.58m in Height) and pergola (2.9m x 2.9m).","889 - ARMITAGE WYND SW","Plan 0729307 Blk 11 Lot 2","5505","AMBLESIDE","Developing","pihêsiwin Ward","RSL","1","53.43157553902123","-113.61015071901599","
,  
(53.43157553902123, -113.61015071901599)","POINT (-114.00102067941616 0.0004832671869393)"
"285818699-001","Minor Development Permit","Class A","2018-07-12T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, veranda, uncovered deck and walkout Basement.","7711 - EIFERT CRESCENT NW","Plan 1721514 Blk 8 Lot 44","4462","EDGEMONT","Developing","sipiwiyiniwak Ward","RMD","1","53.47057170033494","-113.67226217333338","
,  
(53.47057170033494, -113.67226217333338)","POINT (-114.00102123742863 0.0004836198915897)"
"178490066-004","Uncovered Deck Combo Permit","Class B","2016-01-04T00:00:00.000","Approved","To construct an uncovered deck, (5.70m x 3.89m @ 0.82m high) with pergola) existing without permits.","6403 - 109B AVENUE NW","Plan 2442KS Blk 55 Lot 5","6061","CAPILANO","Mature","Métis Ward","RF1","1","53.55821429494976","-113.42564722255698","
,  
(53.55821429494976, -113.42564722255698)","POINT (-114.00101902182729 0.0004844125837338)"
"170883481-003","Uncovered Deck Combo Permit","Class A","2017-02-24T00:00:00.000","Approved","To construct a rear uncovered deck (3.08m x 6.76m @ 0.79m in Height)with a hot tub on grade, existing without permits.","8714 - 181A STREET NW","Plan 3498TR Blk 18 Lot 24","4040","BELMEAD","Established","Nakota Isga Ward","RF1","1","53.52244602952983","-113.63607941902397","
,  
(53.52244602952983, -113.63607941902397)","POINT (-114.00102091236093 0.0004840890741077)"
"371601960-002","Minor Development Permit","Class A","2020-11-05T00:00:00.000","Approved","To construct a Semi-detached House with front attached Garages, Unenclosed Front Porches, rear uncovered decks (3.81m x 3.66m), and fireplaces.","4459 - 5 STREET NW","Plan 1523661 Blk 11 Lot 115","6441","MAPLE","Developing","Sspomitapi Ward,Sspomitapi Ward","RMD,RMD","2","53.48139172323738","-113.34822895682686","
,  
(53.48139172323738, -113.34822895682686)","POINT (-114.00101832629763 0.000483717754361)"
"381349318-002","Minor Development Permit","Class A","2021-01-18T00:00:00.000","Approved","To construct a Single-detached House with front attached Garage, Unenclosed Front Porch, fireplace, and side entrance.","22153 - 92A AVENUE NW","Plan 2022293 Blk 30 Lot 45A","4487","SECORD","Developing","Nakota Isga Ward","RMD","1","53.52687290771018","-113.70089270385124","
,  
(53.52687290771018, -113.70089270385124)","POINT (-114.00102149464679 0.0004841291134465)"
"251669777-001","House Combo Permit","Class A","2017-06-20T00:00:00.000","Approved","To construct a Single Detached House with a front attached Garage, an Unenclosed Front Porch, a fireplace, and a rear uncovered deck (3.51 m x 3.05 m).","6691 - CARDINAL ROAD SW","Plan 1420080 Blk 13 Lot 39","5462","CHAPPELLE AREA","Developing","Ipiihkoohkanipiaohtsi Ward","RPL","1","53.397844457315635","-113.57866386142598","
,  
(53.397844457315635, -113.57866386142598)","POINT (-114.0010203965366 0.0004829621028237)"
"146110210-006","Uncovered Deck Combo Permit","Class A","2016-09-28T00:00:00.000","Approved","To construct a rear uncovered deck (9.75m x 4.89m @ 0.91m in Height).","8008 - 18 AVENUE SW","Plan 1124310 Blk 32 Lot 128","6213","SUMMERSIDE","Developing","Karhiio Ward","RSL","1","53.41693251845532","-113.46037252445674","
,  
(53.41693251845532, -113.46037252445674)","POINT (-114.00101933380118 0.0004831347466869)"
"383609611-002","Major Development Permit","Class A","2021-02-08T00:00:00.000","Approved","To Construct Exterior Alterations (Facade Improvement)","MNFL, 10357 - 109 STREET NW","Plan B2 Blk 8 Lots 120-122","1090","DOWNTOWN","Central Core","O-day'min Ward","UW","1","53.54591979658338","-113.50787011380048","
,  
(53.54591979658338, -113.50787011380048)","POINT (-114.00101976052196 0.0004843013849232)"
"240845024-001","House Combo Permit","Not Available","2019-01-02T00:00:00.000","Approved","To construct a 2 storey Accessory Building (Garage Suite on 2nd floor, Garage on main floor; 7.01m x 8.23m).","12912A - 134 STREET NW","Plan 1837KS Blk 69 Lot 3","3010","ATHLONE","Mature","Anirniq Ward","RF1","1","53.587998886020635","-113.55238710513775","
,  
(53.587998886020635, -113.55238710513775)","POINT (-114.00102016046488 0.0004846819734231)"
"327973847-001","Minor Development Permit","Class A","2019-08-15T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, Unenclosed Front Porch and fireplace.","422 - EDGEMONT ROAD NW","Plan 1820200 Blk 27 Lot 11","4462","EDGEMONT","Developing","sipiwiyiniwak Ward","RSL","1","53.47061830762277","-113.6594968091553","
,  
(53.47061830762277, -113.6594968091553)","POINT (-114.00102112274395 0.000483620313134)"
"137387675-007","Accessory Building Combo Permit","Class A","2017-04-18T00:00:00.000","Approved","To construct an Accessory Building (rear detached Garage, 6.71m x 6.71m).","7027 - 22 AVENUE SW","Plan 1024855 Blk 55 Lot 5","6213","SUMMERSIDE","Developing","Karhiio Ward","RPL","1","53.41206416266368","-113.44974747845828","
,  
(53.41206416266368, -113.44974747845828)","POINT (-114.00101923834521 0.0004830907143599)"
"170951174-001","House Combo Permit","Class A","2015-05-01T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, front veranda and fireplace.","2234 - CALHOUN LINK SW","Plan 1521030 Blk 14 Lot 6","5462","CHAPPELLE AREA","Developing","Ipiihkoohkanipiaohtsi Ward","RSL","1","53.4042304068706","-113.58149058184082","
,  
(53.4042304068706, -113.58149058184082)","POINT (-114.00102042193201 0.0004830198611781)"
"396411973-002","Minor Development Permit","Class A","2021-07-16T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, Unenclosed Front Porch, fireplace, side door and rear uncovered deck (5.49m x 3.66m).","2436 - ASHCRAFT CRESCENT SW","Plan 1320080 Blk 12 Lot 20","5458","ALLARD","Developing","Ipiihkoohkanipiaohtsi Ward","RSL","1","53.4005936287523","-113.5194345273651","
,  
(53.4005936287523, -113.5194345273651)","POINT (-114.00101986441723 0.0004829869679777)"
"267594041-001","House Combo Permit","Class A","2017-12-12T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, fireplace, veranda","20728 - 98 AVENUE NW","Plan 1524857 Blk 7 Lot 50","4486","STEWART GREENS","Developing","Nakota Isga Ward","RSL","1","53.53585024304375","-113.67508677546023","
,  
(53.53585024304375, -113.67508677546023)","POINT (-114.00102126280501 0.0004842103098468)"
"379979705-002","Minor Development Permit","Class B","2020-12-22T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, Unenclosed Front Porch, and to develop a Secondary Suite in the Basement.","9980 - 206 STREET NW","Plan 1920902 Blk 10 Lot 5","4486","STEWART GREENS","Developing","Nakota Isga Ward","RMD","1","53.539784872717036","-113.67187004795157","
,  
(53.539784872717036, -113.67187004795157)","POINT (-114.00102123390576 0.0004842458969953)"
"304404329-001","Minor Development Permit","Class A","2019-04-01T00:00:00.000","Approved","To demolish a Single Detached House and construct a Single Detached House with front attached Garage, Basement development (NOT to be used as an additional Dwelling) and fireplace.","14607 - 66 AVENUE NW","Plan 2478MC Blk 5 Lot 2","5080","BRANDER GARDENS","Established","pihêsiwin Ward","RF1","1","53.49984677896262","-113.57515558236925","
,  
(53.49984677896262, -113.57515558236925)","POINT (-114.00102036501805 0.0004838846729435)"
"304613328-001","Minor Development Permit","Class B","2019-02-19T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage and veranda.","13020 - 211 STREET NW","Plan 1823379 Blk 17 Lot 14","4471","TRUMPETER AREA","Developing","Nakota Isga Ward","DC1","1","53.5896151584439","-113.6831526854628","
,  
(53.5896151584439, -113.6831526854628)","POINT (-114.00102133526956 0.0004846965919592)"
"408646490-004","Major Development Permit","Class B","2021-11-15T00:00:00.000","Approved","To construct a Residential Sales Centre.","2358 - CHOKECHERRY CLOSE SW","Plan 1822562 Blk 21 Lot 300","6216","THE ORCHARDS AT ELLERSLIE","Developing","Karhiio Ward","RMD","1","53.40884732105325","-113.45146069411285","
,  
(53.40884732105325, -113.45146069411285)","POINT (-114.00101925373683 0.0004830616193168)"
"374280676-002","Minor Development Permit",,,"Other","To construct a 10 Dwelling unit Row House with front attached Garage, balcony, covered deck and fireplace.","10075 - 98 AVENUE NW","Plan 1920032 Blk 5 Lot 31","1220","ROSSDALE",,,"DC2, DC2, DC2, DC2","1","53.53522694420623","-113.49304731704908","
,  
(53.53522694420623, -113.49304731704908)","POINT (-114.00101962735319 0.0004842046723589)"
"403716549-002","Minor Development Permit","Class A","2021-08-06T00:00:00.000","Approved","To construct a Single Detached House with fireplace, side door and uncovered deck.","6540 - 175 AVENUE NW","Plan 2022936 Blk 27 Lot 20","2521","MCCONACHIE AREA","Developing","Dene Ward","RMD","1","53.63704326997191","-113.44145908503377","
,  
(53.63704326997191, -113.44145908503377)","POINT (-114.00101916388186 0.0004851255602205)"
"219542702-001","Minor Development Permit","Class A","2016-04-14T00:00:00.000","Approved","To construct interior alterations to an existing Single Detached House, Basement development (NOT to be used as an additional Dwelling).","1243 - 72 STREET SW","Plan 0727581 Blk 26 Lot 90","6213","SUMMERSIDE","Developing","Karhiio Ward","RSL","1","53.421708228979796","-113.4491857187009","
,  
(53.421708228979796, -113.4491857187009)","POINT (-114.00101923329834 0.0004831779410747)"
"277759481-001","Minor Development Permit","Class A","2018-03-22T00:00:00.000","Approved","To construct interior alterations to a Single Detached House (Basement Development, NOT to be used as an additional Dwelling).","9629 - 68A STREET NW","Plan 6083KS Blk 17 Lot 32","6550","OTTEWELL","Mature","Métis Ward","RF1","1","53.53554719926393","-113.43407029716211","
,  
(53.53554719926393, -113.43407029716211)","POINT (-114.00101909750062 0.0004842075689376)"
"284344172-001","Minor Development Permit","Class A","2018-06-06T00:00:00.000","Approved","To construct interior alterations to a Single Detached House (Basement development, NOT to be used as an additional Dwelling).","11147 - 70 AVENUE NW","Plan 2503HW Blk 15 Lot 10","5310","PARKALLEN","Mature","papastew Ward","RF1","1","53.505880818719426","-113.51885684938243","
,  
(53.505880818719426, -113.51885684938243)","POINT (-114.00101985922734 0.0004839392484149)"
"253728139-001","House Combo Permit","Class A","2017-07-20T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, veranda.","3559 - CHERRY LANDING SW","Plan 1624173 Blk 11 Lot 79","6216","THE ORCHARDS AT ELLERSLIE","Developing","Karhiio Ward","RMD","1","53.41004541436","-113.46319408367714","
,  
(53.41004541436, -113.46319408367714)","POINT (-114.0010193591502 0.0004830724555906)"
"297397416-001","Minor Development Permit","Class B","2018-11-23T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, fireplace and veranda.","2119 - 51 STREET SW","Plan 1723341 Blk 1 Lot 183","6662","WALKER","Developing","Karhiio Ward","DC1","1","53.41591541686051","-113.41875790909474","
,  
(53.41591541686051, -113.41875790909474)","POINT (-114.00101895993333 0.0004831255474107)"
"260234421-001","House Combo Permit","Class A","2017-12-11T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, veranda","12624 - 43 STREET NW","Plan 1620841 Blk 27 Lot 24","2350","HOMESTEADER","Established","Dene Ward","RSL","1","53.58366329209686","-113.40709799189142","
,  
(53.58366329209686, -113.40709799189142)","POINT (-114.00101885518005 0.0004846427597138)"
"310783205-001","Minor Development Permit","Class A","2019-05-10T00:00:00.000","Approved","To construct a Semi-Detached House and Unenclosed Front Porches.","2014 - CAVANAGH DRIVE SW","Plan 1523223 Blk 6 Lot 5","5467","CAVANAGH","Developing","Ipiihkoohkanipiaohtsi Ward,Ipiihkoohkanipiaohtsi Ward","RMD,RMD","2","53.410111127221924","-113.50925052578606","
,  
(53.410111127221924, -113.50925052578606)","POINT (-114.00101977292364 0.000483073049937)"
"222032774-012","Minor Development Permit","Class A","2016-12-21T00:00:00.000","Approved","To construct an Accessory Building (Detached Garage, 6.71m x 7.32m at 5.00m Rear Setback)","9116 - 150 STREET NW","Plan 4881HW Blk 5 Lot 9","4230","JASPER PARK","Mature","sipiwiyiniwak Ward","RF1","1","53.525475859494094","-113.58028956020345","
,  
(53.525475859494094, -113.58028956020345)","POINT (-114.00102041114197 0.0004841164777055)"
"411969050-002","Minor Development Permit","Class A","2021-11-18T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, Unenclosed Front Porch, and rear uncovered deck (4.11m x 3.05m).","2131 - 18 AVENUE NW","Plan 2021942 Blk 14 Lot 28","6444","LAUREL","Developing","Sspomitapi Ward","RSL","1","53.44835102807644","-113.37397764296122","
,  
(53.44835102807644, -113.37397764296122)","POINT (-114.00101855762514 0.000483418914515)"
"152515957-020","Minor Development Permit","No Development Permit Required","2017-12-15T00:00:00.000","Approved","To construct interior alterations to a Row House (Basement development, NOT to be used as an additional Dwelling)..","1513 - 52 STREET SW","Plan 1420329 Blk 29 Lot 6","6662","WALKER","Developing","Karhiio Ward","RF5","1","53.420736691919764","-113.42189308896928","
,  
(53.420736691919764, -113.42189308896928)","POINT (-114.00101898809996 0.0004831691539114)"
"374507163-002","Major Development Permit","Class A","2020-10-15T00:00:00.000","Approved","To Change the Use from Professional, Financial and Office Support Service to a Health Service","11230 - 110 STREET NW","Plan 4733KS Blk 9 Lot 275","1230","SPRUCE AVENUE","Mature","O-day'min Ward","CB2","1","53.56257564350548","-113.51051772187978","
,  
(53.56257564350548, -113.51051772187978)","POINT (-114.0010197843082 0.0004844520303835)"
"371694579-002","Major Development Permit","Class B","2021-02-25T00:00:00.000","Approved","To construct an addition to a Child Care Services building and exterior alterations to the site.","9724 - 118 AVENUE NW","Plan 6537U Blk 1 Lot 1","1250","WESTWOOD","Mature","O-day'min Ward,O-day'min Ward","CB1,CB1","2","53.57058541042845","-113.49320586890431","
,  
(53.57058541042845, -113.49320586890431)","POINT (-114.00101962877763 0.0004845244755152)"
"170887656-001","House Combo Permit","Class A","2015-05-11T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, front veranda and a fireplace.","1385 - GRAYDON HILL WAY SW","Plan 1421503 Blk 5 Lot 19","5468","GRAYDON HILL","Developing","Ipiihkoohkanipiaohtsi Ward","GHLD","1","53.42344110264049","-113.55733236831698","
,  
(53.42344110264049, -113.55733236831698)","POINT (-114.00102020489338 0.0004831936142223)"
"288091085-001","Uncovered Deck Combo Permit","Class A","2018-07-20T00:00:00.000","Approved","To construct a rear uncovered deck to a Single Detached House (4.93m x 4.32m @ 0.71m in Height).","721 - 173B STREET SW","Plan 0740386 Blk 2 Lot 64","5570","WINDERMERE","Developing","pihêsiwin Ward","RSL","1","53.42830788701319","-113.61945824396838","
,  
(53.42830788701319, -113.61945824396838)","POINT (-114.00102076303543 0.0004832376323364)"
