"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","staff_type","staff_category","job_classification","experience_group","retention_type","same_school_retention_rate","transfer_rate_within_district","transfer_rate_between_districts","turnover_rate","same_school_numerator","transfer_within_district_numerator","transfer_between_districts_numerator","turnover_numerator","total_number_of_staff"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Superintendent","ALL","Five Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Superintendent","ALL","Five Year Percentage","0","0","50","50","0","0","1","1","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Superintendent","ALL","Five Year Percentage","0","0","100","0","0","0","1","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Superintendent","Experienced","Five Year Percentage","0","0","100","0","0","0","1","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Superintendent","Experienced","Five Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Superintendent","Experienced","Five Year Percentage","0","0","50","50","0","0","1","1","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Supervisor, General Support","ALL","One Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Supervisor, General Support","ALL","One Year Percentage","75","0","12.5","12.5","6","0","1","1","8"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Supervisor, General Support","ALL","One Year Percentage","80","0","10","10","8","0","1","1","10"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Supervisor, General Support","Early Career","One Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Supervisor, General Support","Early Career","One Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Supervisor, General Support","Experienced","One Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Supervisor, General Support","Experienced","One Year Percentage","71.4","0","14.3","14.3","5","0","1","1","7"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Supervisor, General Support","Experienced","One Year Percentage","77.8","0","11.1","11.1","7","0","1","1","9"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Supervisor, General Support","ALL","Two Year Percentage","66.7","0","33.3","0","2","0","1","0","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Supervisor, General Support","ALL","Two Year Percentage","70","0","20","10","7","0","2","1","10"
"2015","0","State of Delaware","0","State of Delaware","All Educators","Male","All Educators","Charter","All Educators","Male/Charter School","Professional","Instructional Support","ALL","ALL","One Year Percentage","66.7","0","0","33.3","4","0","0","2","6"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Supervisor, General Support","ALL","Two Year Percentage","71.4","0","14.3","14.3","5","0","1","1","7"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Supervisor, General Support","Early Career","Two Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Supervisor, General Support","Early Career","Two Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Supervisor, General Support","Experienced","Two Year Percentage","66.7","0","16.7","16.7","4","0","1","1","6"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Supervisor, General Support","Experienced","Two Year Percentage","66.7","0","22.2","11.1","6","0","2","1","9"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Supervisor, General Support","Experienced","Two Year Percentage","66.7","0","33.3","0","2","0","1","0","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Supervisor, General Support","ALL","Three Year Percentage","70","0","20","10","7","0","2","1","10"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Supervisor, General Support","ALL","Three Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Supervisor, General Support","ALL","Three Year Percentage","62.5","0","25","12.5","5","0","2","1","8"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Supervisor, General Support","Early Career","Three Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Supervisor, General Support","Early Career","Three Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Supervisor, General Support","Early Career","Three Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Supervisor, General Support","Experienced","Three Year Percentage","57.1","0","28.6","14.3","4","0","2","1","7"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Supervisor, General Support","Experienced","Three Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Supervisor, General Support","Experienced","Three Year Percentage","62.5","0","25","12.5","5","0","2","1","8"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Supervisor, General Support","ALL","Four Year Percentage","66.7","0","33.3","0","2","0","1","0","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Supervisor, General Support","ALL","Four Year Percentage","50","0","25","25","4","0","2","2","8"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Supervisor, General Support","ALL","Four Year Percentage","40","0","20","40","2","0","1","2","5"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Supervisor, General Support","Early Career","Four Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Supervisor, General Support","Early Career","Four Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Supervisor, General Support","Experienced","Four Year Percentage","40","0","20","40","2","0","1","2","5"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Supervisor, General Support","Experienced","Four Year Percentage","50","0","50","0","1","0","1","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Supervisor, General Support","Experienced","Four Year Percentage","42.9","0","28.6","28.6","3","0","2","2","7"
"2015","0","State of Delaware","0","State of Delaware","All Educators","Male","All Educators","All Educators","All Educators","Male","Professional","Instructional Support","ALL","ALL","One Year Percentage","84.6","4.6","4","6.9","148","8","7","12","175"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Supervisor, General Support","ALL","Five Year Percentage","40","20","0","40","2","1","0","2","5"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Supervisor, General Support","ALL","Five Year Percentage","44.4","11.1","22.2","22.2","4","1","2","2","9"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Supervisor, General Support","ALL","Five Year Percentage","50","0","50","0","2","0","2","0","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Supervisor, General Support","Early Career","Five Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Supervisor, General Support","Early Career","Five Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Supervisor, General Support","Experienced","Five Year Percentage","33.3","0","66.7","0","1","0","2","0","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Supervisor, General Support","Experienced","Five Year Percentage","40","20","0","40","2","1","0","2","5"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Supervisor, General Support","Experienced","Five Year Percentage","37.5","12.5","25","25","3","1","2","2","8"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","ALL","ALL","One Year Percentage","86.9","5.9","1.5","5.7","517","35","9","34","595"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","ALL","ALL","One Year Percentage","84.9","5.3","2.7","7.1","564","35","18","47","664"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","ALL","ALL","One Year Percentage","68.1","0","13","18.8","47","0","9","13","69"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","ALL","Early Career","One Year Percentage","78.9","3.9","2.6","14.5","60","3","2","11","76"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","ALL","Early Career","One Year Percentage","71.9","2.6","8.8","16.7","82","3","10","19","114"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","ALL","Early Career","One Year Percentage","57.9","0","21.1","21.1","22","0","8","8","38"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","ALL","Experienced","One Year Percentage","80.6","0","3.2","16.1","25","0","1","5","31"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","ALL","Experienced","One Year Percentage","88.1","6.2","1.3","4.4","457","32","7","23","519"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","ALL","Experienced","One Year Percentage","87.6","5.8","1.5","5.1","482","32","8","28","550"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","ALL","ALL","Two Year Percentage","53.7","0","14.9","31.3","36","0","10","21","67"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","ALL","ALL","Two Year Percentage","72.6","10.1","4.2","13.1","467","65","27","84","643"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","ALL","ALL","Two Year Percentage","74.8","11.3","3","10.9","431","65","17","63","576"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","ALL","Early Career","Two Year Percentage","47.2","0","16.7","36.1","17","0","6","13","36"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","ALL","Early Career","Two Year Percentage","62.5","10.9","10.9","15.6","40","7","7","10","64"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","ALL","Early Career","Two Year Percentage","57","7","13","23","57","7","13","23","100"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","ALL","Experienced","Two Year Percentage","75.5","10.7","2.6","11.2","410","58","14","61","543"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","ALL","Experienced","Two Year Percentage","61.3","0","12.9","25.8","19","0","4","8","31"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","ALL","Experienced","Two Year Percentage","76.4","11.3","2","10.4","391","58","10","53","512"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","ALL","ALL","Three Year Percentage","63.8","12.6","3.5","20.1","422","83","23","133","661"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","ALL","ALL","Three Year Percentage","38.7","0","11.3","50","24","0","7","31","62"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","ALL","ALL","Three Year Percentage","66.4","13.9","2.7","17","398","83","16","102","599"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","ALL","Early Career","Three Year Percentage","46.6","12.9","10.3","30.2","54","15","12","35","116"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","ALL","Early Career","Three Year Percentage","29","0","16.1","54.8","9","0","5","17","31"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","ALL","Early Career","Three Year Percentage","52.9","17.6","8.2","21.2","45","15","7","18","85"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","ALL","Experienced","Three Year Percentage","67.5","12.5","2","18","368","68","11","98","545"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","ALL","Experienced","Three Year Percentage","48.4","0","6.5","45.2","15","0","2","14","31"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","ALL","Experienced","Three Year Percentage","68.7","13.2","1.8","16.3","353","68","9","84","514"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","ALL","ALL","Four Year Percentage","33.9","0","12.9","53.2","21","0","8","33","62"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","ALL","ALL","Four Year Percentage","61.5","14.3","3.9","20.3","361","84","23","119","587"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","ALL","ALL","Four Year Percentage","58.9","12.9","4.8","23.4","382","84","31","152","649"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","ALL","Early Career","Four Year Percentage","52.8","14.6","5.6","27","47","13","5","24","89"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","ALL","Early Career","Four Year Percentage","27.6","0","20.7","51.7","8","0","6","15","29"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","ALL","Early Career","Four Year Percentage","46.6","11","9.3","33.1","55","13","11","39","118"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","ALL","Experienced","Four Year Percentage","63.1","14.3","3.6","19.1","314","71","18","95","498"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","ALL","Experienced","Four Year Percentage","61.6","13.4","3.8","21.3","327","71","20","113","531"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","ALL","Experienced","Four Year Percentage","39.4","0","6.1","54.5","13","0","2","18","33"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","ALL","ALL","Five Year Percentage","50.1","13.9","6.2","29.8","349","97","43","208","697"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","ALL","ALL","Five Year Percentage","26.5","0","16.2","57.4","18","0","11","39","68"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","ALL","ALL","Five Year Percentage","52.6","15.4","5.1","26.9","331","97","32","169","629"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","ALL","Early Career","Five Year Percentage","43.5","16.5","6.1","33.9","50","19","7","39","115"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","ALL","Early Career","Five Year Percentage","20.6","0","20.6","58.8","7","0","7","20","34"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","ALL","Early Career","Five Year Percentage","38.3","12.8","9.4","39.6","57","19","14","59","149"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","ALL","Experienced","Five Year Percentage","54.7","15.2","4.9","25.3","281","78","25","130","514"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","ALL","Experienced","Five Year Percentage","53.3","14.2","5.3","27.2","292","78","29","149","548"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","ALL","Experienced","Five Year Percentage","32.4","0","11.8","55.9","11","0","4","19","34"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","One Year Percentage","88.4","4.3","0.9","6.5","205","10","2","15","232"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","One Year Percentage","87.1","3.6","2.5","6.8","243","10","7","19","279"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","One Year Percentage","80.9","0","10.6","8.5","38","0","5","4","47"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","One Year Percentage","62.5","8.3","0","29.2","15","2","0","7","24"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","One Year Percentage","68.1","4.3","8.5","19.1","32","2","4","9","47"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","One Year Percentage","73.9","0","17.4","8.7","17","0","4","2","23"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Elementary","Experienced","One Year Percentage","87.5","0","4.2","8.3","21","0","1","2","24"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","Experienced","One Year Percentage","91.3","3.8","1","3.8","190","8","2","8","208"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Elementary","Experienced","One Year Percentage","90.9","3.4","1.3","4.3","211","8","3","10","232"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Two Year Percentage","77.9","8.9","1.7","11.5","183","21","4","27","235"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Two Year Percentage","76.3","7.5","3.9","12.2","213","21","11","34","279"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Two Year Percentage","68.2","0","15.9","15.9","30","0","7","7","44"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","Two Year Percentage","70","0","20","10","14","0","4","2","20"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","Two Year Percentage","65.1","7","11.6","16.3","28","3","5","7","43"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","Two Year Percentage","60.9","13","4.3","21.7","14","3","1","5","23"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Elementary","Experienced","Two Year Percentage","78.4","7.6","2.5","11.4","185","18","6","27","236"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Elementary","Experienced","Two Year Percentage","66.7","0","12.5","20.8","16","0","3","5","24"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","Experienced","Two Year Percentage","79.7","8.5","1.4","10.4","169","18","3","22","212"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Three Year Percentage","48.7","0","15.4","35.9","19","0","6","14","39"
"2015","0","State of Delaware","0","State of Delaware","All Educators","Male","All Educators","All Educators","All Educators","Male","Professional","Official/Administrative","Principal","Early Career","Five Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Three Year Percentage","68.8","13.8","1.6","15.8","170","34","4","39","247"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Three Year Percentage","66.1","11.9","3.5","18.5","189","34","10","53","286"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","Three Year Percentage","57.8","11.1","11.1","20","26","5","5","9","45"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","Three Year Percentage","50","0","25","25","8","0","4","4","16"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","One Year Percentage","85.2","3","3","8.9","202","7","7","21","237"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","Three Year Percentage","62.1","17.2","3.4","17.2","18","5","1","5","29"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Elementary","Experienced","Three Year Percentage","67.6","12","2.1","18.3","163","29","5","44","241"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Elementary","Experienced","Three Year Percentage","47.8","0","8.7","43.5","11","0","2","10","23"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","Experienced","Three Year Percentage","69.7","13.3","1.4","15.6","152","29","3","34","218"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Four Year Percentage","40.9","0","13.6","45.5","18","0","6","20","44"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Four Year Percentage","60.4","12.7","3.9","23","171","36","11","65","283"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Four Year Percentage","64","15.1","2.1","18.8","153","36","5","45","239"
