"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","rowstatus","studentschronicallyabsent","students","pctstudentschronicallyabsent","avgdaysenrolled","avgdaysabsent"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","4th Grade","Non-Foster Care","All Students","African American/Male/4th Grade/Non-Foster Care","REPORTED","205","1653","12.40","151.5901179112858","6.879281302638967"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","4th Grade","Non-Homeless","All Students","African American/Male/4th Grade/Non-Homeless","REPORTED","179","1588","11.27","152.99118165784833","6.71957671957672"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","4th Grade","Non Low-Income","All Students","African American/Male/4th Grade/Non Low-Income","REPORTED","44","725","6.07","153.5151515151515","5.287220026350461"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","4th Grade","Non-SWD","All Students","African American/Male/4th Grade/Non-SWD","REPORTED","152","1320","11.52","150.41234221598879","6.5245441795231418"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","4th Grade","Students with Disabilities","All Students","African American/Male/4th Grade/Students with Disabilities","REPORTED","54","343","15.74","155.98087431693989","8.357923497267759"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","5th Grade","Active EL Students","All Students","African American/Male/5th Grade/Active EL Students","REDACTED",,"27",,"132.40625","3.71875"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","5th Grade","Foster Care","All Students","African American/Male/5th Grade/Foster Care","REDACTED",,,,"145.38461538461539","8.5384615384615383"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","5th Grade","Homeless","All Students","African American/Male/5th Grade/Homeless","REPORTED","29","79","36.71","131.85714285714286","10.417582417582418"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","5th Grade","Low-Income","All Students","African American/Male/5th Grade/Low-Income","REPORTED","184","911","20.20","152.26283987915409","8.6938569989929508"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","5th Grade","Non-EL Students","All Students","African American/Male/5th Grade/Non-EL Students","REPORTED","249","1688","14.75","154.10435267857142","7.3342633928571432"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","5th Grade","Non-Foster Care","All Students","African American/Male/5th Grade/Non-Foster Care","REPORTED","250","1704","14.67","153.78354500276092","7.2617338487023746"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","5th Grade","Non-Homeless","All Students","African American/Male/5th Grade/Non-Homeless","REPORTED","223","1636","13.63","154.87189844200807","7.105597230236584"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","5th Grade","Non Low-Income","All Students","African American/Male/5th Grade/Non Low-Income","REPORTED","68","805","8.45","155.46931407942239","5.5703971119133575"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","5th Grade","Non-SWD","All Students","African American/Male/5th Grade/Non-SWD","REPORTED","178","1332","13.36","152.86501766784451","6.8459363957597175"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","5th Grade","Students with Disabilities","All Students","African American/Male/5th Grade/Students with Disabilities","REPORTED","74","383","19.32","156.69437652811735","8.7408312958435204"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","6th Grade","Active EL Students","All Students","African American/Male/6th Grade/Active EL Students","REDACTED",,"17",,"137.83333333333334","5.5"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","6th Grade","Foster Care","All Students","African American/Male/6th Grade/Foster Care","REDACTED",,,,"174.22222222222223","13.555555555555555"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","6th Grade","Homeless","All Students","African American/Male/6th Grade/Homeless","REPORTED","33","64","51.56","136.01369863013699","17.726027397260275"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","6th Grade","Low-Income","All Students","African American/Male/6th Grade/Low-Income","REPORTED","257","895","28.72","149.12929292929292","11.156565656565656"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","6th Grade","Non-EL Students","All Students","African American/Male/6th Grade/Non-EL Students","REPORTED","331","1723","19.21","152.63670411985018","8.7661851257356869"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","6th Grade","Non-Foster Care","All Students","African American/Male/6th Grade/Non-Foster Care","REPORTED","332","1731","19.18","152.39137380191693","8.7119275825346119"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","6th Grade","Non-Homeless","All Students","African American/Male/6th Grade/Non-Homeless","REPORTED","302","1676","18.02","153.1587651598677","8.3732083792723255"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","6th Grade","Non Low-Income","All Students","African American/Male/6th Grade/Non Low-Income","REPORTED","78","845","9.23","156.21070234113714","6.0624303232998882"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","6th Grade","Non-SWD","All Students","African American/Male/6th Grade/Non-SWD","REPORTED","238","1341","17.75","151.82872928176795","8.3314917127071819"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","6th Grade","Students with Disabilities","All Students","African American/Male/6th Grade/Students with Disabilities","REPORTED","97","399","24.31","154.69476082004556","10.066059225512529"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","7th Grade","Active EL Students","All Students","African American/Male/7th Grade/Active EL Students","REDACTED",,"22",,"160.22727272727272","4.7272727272727275"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","7th Grade","Foster Care","All Students","African American/Male/7th Grade/Foster Care","REPORTED","6","16","37.50","159.64705882352942","13.823529411764707"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","7th Grade","Homeless","All Students","African American/Male/7th Grade/Homeless","REPORTED","37","72","51.39","133.86046511627907","16.104651162790699"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","7th Grade","Low-Income","All Students","African American/Male/7th Grade/Low-Income","REPORTED","216","790","27.34","152.08120649651971","11.134570765661254"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","7th Grade","Non-EL Students","All Students","African American/Male/7th Grade/Non-EL Students","REPORTED","323","1723","18.75","153.85807504078304","9.0059815116911359"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","7th Grade","Non-Foster Care","All Students","African American/Male/7th Grade/Non-Foster Care","REPORTED","318","1729","18.39","153.88069414316703","8.9105206073752719"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","7th Grade","Non-Homeless","All Students","African American/Male/7th Grade/Non-Homeless","REPORTED","287","1673","17.15","154.90591549295775","8.6090140845070415"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","7th Grade","Non Low-Income","All Students","African American/Male/7th Grade/Non Low-Income","REPORTED","108","955","11.31","155.53153153153153","7.075075075075075"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","7th Grade","Non-SWD","All Students","African American/Male/7th Grade/Non-SWD","REPORTED","214","1336","16.02","153.45774647887325","8.0633802816901401"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","7th Grade","Students with Disabilities","All Students","African American/Male/7th Grade/Students with Disabilities","REPORTED","110","409","26.89","155.46485260770976","11.827664399092971"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","8th Grade","Active EL Students","All Students","African American/Male/8th Grade/Active EL Students","REPORTED","5","21","23.81","131.75","10.375"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","8th Grade","Foster Care","All Students","African American/Male/8th Grade/Foster Care","REDACTED",,,,"143.80000000000001","8.4000000000000004"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","8th Grade","Homeless","All Students","African American/Male/8th Grade/Homeless","REPORTED","27","58","46.55","122.91428571428571","11.9"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","8th Grade","Low-Income","All Students","African American/Male/8th Grade/Low-Income","REPORTED","221","765","28.89","146.31066822977726","10.934349355216881"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","8th Grade","Non-EL Students","All Students","African American/Male/8th Grade/Non-EL Students","REPORTED","338","1718","19.67","151.82514840798706","8.6287101996762008"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","8th Grade","Non-Foster Care","All Students","African American/Male/8th Grade/Non-Foster Care","REPORTED","341","1734","19.67","151.58920940170941","8.6517094017094021"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","8th Grade","Non-Homeless","All Students","African American/Male/8th Grade/Non-Homeless","REPORTED","316","1681","18.80","152.67847260653016","8.5251798561151073"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","8th Grade","Non Low-Income","All Students","African American/Male/8th Grade/Non Low-Income","REPORTED","122","974","12.53","155.9482421875","6.7490234375"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","8th Grade","Non-SWD","All Students","African American/Male/8th Grade/Non-SWD","REPORTED","244","1343","18.17","150.87966804979254","8.1881051175656978"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","8th Grade","Students with Disabilities","All Students","African American/Male/8th Grade/Students with Disabilities","REPORTED","99","396","25.00","153.87935034802786","10.204176334106728"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Active EL Students","All Students","African American/Male/9th Grade/Active EL Students","REPORTED","7","32","21.88","159.25","8.5625"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Foster Care","All Students","African American/Male/9th Grade/Foster Care","REPORTED","14","23","60.87","135.07407407407408","17.888888888888889"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Homeless","All Students","African American/Male/9th Grade/Homeless","REPORTED","46","84","54.76","129.32673267326732","19.306930693069308"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Low-Income","All Students","African American/Male/9th Grade/Low-Income","REPORTED","426","1025","41.56","143.68684210526317","16.871929824561402"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Non-EL Students","All Students","African American/Male/9th Grade/Non-EL Students","REPORTED","666","2224","29.95","147.78314745972739","13.345724907063197"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Non-Foster Care","All Students","African American/Male/9th Grade/Non-Foster Care","REPORTED","659","2233","29.51","148.07584501236605","13.232069249793899"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Non-Homeless","All Students","African American/Male/9th Grade/Non-Homeless","REPORTED","627","2172","28.87","148.73171768707482","13.024659863945578"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Non Low-Income","All Students","African American/Male/9th Grade/Non Low-Income","REPORTED","247","1231","20.06","151.61919268849962","10.167555217060167"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Non-SWD","All Students","African American/Male/9th Grade/Non-SWD","REPORTED","497","1763","28.19","146.97958115183246","12.53979057591623"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Students with Disabilities","All Students","African American/Male/9th Grade/Students with Disabilities","REPORTED","176","493","35.70","151.28545119705342","15.898710865561695"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Active EL Students","All Students","African American/Male/10th Grade/Active EL Students","REDACTED",,"32",,"141.69696969696969","8.2727272727272734"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Foster Care","All Students","African American/Male/10th Grade/Foster Care","REPORTED","9","17","52.94","133.85714285714286","14.619047619047619"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Homeless","All Students","African American/Male/10th Grade/Homeless","REPORTED","42","69","60.87","133.97530864197532","20.703703703703702"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Low-Income","All Students","African American/Male/10th Grade/Low-Income","REPORTED","260","741","35.09","145.49443757725587","14.770086526576019"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Non-EL Students","All Students","African American/Male/10th Grade/Non-EL Students","REPORTED","443","1725","25.68","150.44227642276422","11.779945799457995"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Non-Foster Care","All Students","African American/Male/10th Grade/Non-Foster Care","REPORTED","437","1740","25.11","150.4744211093161","11.685514270328486"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Non-Homeless","All Students","African American/Male/10th Grade/Non-Homeless","REPORTED","404","1688","23.93","151.02392877017252","11.313299944351698"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Non Low-Income","All Students","African American/Male/10th Grade/Non Low-Income","REPORTED","186","1017","18.29","153.91674462114125","9.4087932647333954"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Non-SWD","All Students","African American/Male/10th Grade/Non-SWD","REPORTED","330","1413","23.35","149.83888149134486","10.957390146471372"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Students with Disabilities","All Students","African American/Male/10th Grade/Students with Disabilities","REPORTED","116","345","33.62","152.08510638297872","14.757978723404255"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","11th Grade","Active EL Students","All Students","African American/Male/11th Grade/Active EL Students","REDACTED",,"18",,"166.94444444444446","7"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","11th Grade","Foster Care","All Students","African American/Male/11th Grade/Foster Care","REDACTED",,,,"90.875","15.375"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","11th Grade","Homeless","All Students","African American/Male/11th Grade/Homeless","REPORTED","14","29","48.28","139.625","19.03125"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","11th Grade","Low-Income","All Students","African American/Male/11th Grade/Low-Income","REPORTED","152","486","31.28","154.80980392156863","13.531372549019608"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","11th Grade","Non-EL Students","All Students","African American/Male/11th Grade/Non-EL Students","REPORTED","279","1357","20.56","156.59886605244506","10.529411764705882"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","11th Grade","Non-Foster Care","All Students","African American/Male/11th Grade/Non-Foster Care","REPORTED","277","1369","20.23","157.09992962702322","10.457424349049965"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","11th Grade","Non-Homeless","All Students","African American/Male/11th Grade/Non-Homeless","REPORTED","268","1346","19.91","157.12097351467429","10.289191123836794"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","11th Grade","Non Low-Income","All Students","African American/Male/11th Grade/Non Low-Income","REPORTED","130","889","14.62","157.7943416757345","8.7943416757344934"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","11th Grade","Non-SWD","All Students","African American/Male/11th Grade/Non-SWD","REPORTED","230","1140","20.18","156.10998307952622","10.184433164128595"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","11th Grade","Students with Disabilities","All Students","African American/Male/11th Grade/Students with Disabilities","REPORTED","52","235","22.13","159.69230769230768","11.923076923076923"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Twelfth","Active EL Students","All Students","African American/Male/Twelfth/Active EL Students","REDACTED",,"15",,"170.46666666666667","11.533333333333333"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Twelfth","Foster Care","All Students","African American/Male/Twelfth/Foster Care","REDACTED",,,,"168.5","25.285714285714285"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Twelfth","Homeless","All Students","African American/Male/Twelfth/Homeless","REPORTED","27","58","46.55","157.19999999999999","21.233333333333334"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Twelfth","Low-Income","All Students","African American/Male/Twelfth/Low-Income","REPORTED","175","502","34.86","156.92720306513411","16.584291187739463"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Twelfth","Non-EL Students","All Students","African American/Male/Twelfth/Non-EL Students","REPORTED","383","1558","24.58","161.55736677115988","12.863949843260189"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Twelfth","Non-Foster Care","All Students","African American/Male/Twelfth/Non-Foster Care","REPORTED","379","1559","24.31","161.58020050125313","12.742481203007518"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Twelfth","Non-Homeless","All Students","African American/Male/Twelfth/Non-Homeless","REPORTED","359","1515","23.70","161.81225806451613","12.527096774193549"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Twelfth","Non Low-Income","All Students","African American/Male/Twelfth/Non Low-Income","REPORTED","211","1071","19.70","163.9016544117647","11.060661764705882"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Twelfth","Non-SWD","All Students","African American/Male/Twelfth/Non-SWD","REPORTED","350","1400","25.00","161.96571028691392","12.866340097970609"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Twelfth","Students with Disabilities","All Students","African American/Male/Twelfth/Students with Disabilities","REPORTED","36","173","20.81","159.0718232044199","12.734806629834255"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Birth to 2 Years","Non-EL Students","All Students","African American/Male/Birth to 2 Years/Non-EL Students","REDACTED",,,,"116.83333333333333","8.0833333333333339"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Birth to 2 Years","Non-Foster Care","All Students","African American/Male/Birth to 2 Years/Non-Foster Care","REDACTED",,,,"116.83333333333333","8.0833333333333339"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Birth to 2 Years","Non-Homeless","All Students","African American/Male/Birth to 2 Years/Non-Homeless","REDACTED",,,,"116.83333333333333","8.0833333333333339"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Birth to 2 Years","Non Low-Income","All Students","African American/Male/Birth to 2 Years/Non Low-Income","REDACTED",,,,"116.83333333333333","8.0833333333333339"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Birth to 2 Years","Non-SWD","All Students","African American/Male/Birth to 2 Years/Non-SWD","REDACTED",,,,"100.25","19.75"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Birth to 2 Years","Students with Disabilities","All Students","African American/Male/Birth to 2 Years/Students with Disabilities","REDACTED",,,,"125.125","2.25"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Kindergarten","Active EL Students","All Students","African American/Male/Kindergarten/Active EL Students","REPORTED","11","58","18.97","143","6.8253968253968251"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Kindergarten","Foster Care","All Students","African American/Male/Kindergarten/Foster Care","REDACTED",,,,"133.18181818181819","9.2727272727272734"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Kindergarten","Homeless","All Students","African American/Male/Kindergarten/Homeless","REPORTED","30","81","37.04","138.62921348314606","12.303370786516854"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Kindergarten","Low-Income","All Students","African American/Male/Kindergarten/Low-Income","REPORTED","240","1084","22.14","149.94360269360268","9.313973063973064"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Kindergarten","Non-EL Students","All Students","African American/Male/Kindergarten/Non-EL Students","REPORTED","297","1660","17.89","150.48997772828508","8.4443207126948767"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Kindergarten","Non-Foster Care","All Students","African American/Male/Kindergarten/Non-Foster Care","REPORTED","304","1709","17.79","150.33766233766235","8.3841991341991342"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Kindergarten","Non-Homeless","All Students","African American/Male/Kindergarten/Non-Homeless","REPORTED","278","1637","16.98","150.81977401129944","8.1926553672316391"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Kindergarten","Non Low-Income","All Students","African American/Male/Kindergarten/Non Low-Income","REPORTED","68","634","10.73","150.75409836065575","6.752608047690015"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Kindergarten","Non-SWD","All Students","African American/Male/Kindergarten/Non-SWD","REPORTED","265","1513","17.51","149.87155963302752","8.2103975535168203"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Kindergarten","Students with Disabilities","All Students","African American/Male/Kindergarten/Students with Disabilities","REPORTED","43","206","20.87","152.89732142857142","9.6964285714285712"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Pre-Kindergarten","Active EL Students","All Students","African American/Male/Pre-Kindergarten/Active EL Students","REDACTED","0",,"0.00","178","4"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Pre-Kindergarten","Homeless","All Students","African American/Male/Pre-Kindergarten/Homeless","REDACTED",,,,"131.40000000000001","15"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Pre-Kindergarten","Low-Income","All Students","African American/Male/Pre-Kindergarten/Low-Income","REPORTED","63","214","29.44","150.09865470852017","11.125560538116591"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Pre-Kindergarten","Non-EL Students","All Students","African American/Male/Pre-Kindergarten/Non-EL Students","REPORTED","79","322","24.53","146.44910179640718","9.8383233532934131"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Pre-Kindergarten","Non-Foster Care","All Students","African American/Male/Pre-Kindergarten/Non-Foster Care","REPORTED","79","323","24.46","146.54328358208954","9.8208955223880601"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Pre-Kindergarten","Non-Homeless","All Students","African American/Male/Pre-Kindergarten/Non-Homeless","REPORTED","74","314","23.57","147.00923076923078","9.661538461538461"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Pre-Kindergarten","Non Low-Income","All Students","African American/Male/Pre-Kindergarten/Non Low-Income","REPORTED","16","109","14.68","139.46428571428572","7.2232142857142856"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Pre-Kindergarten","Non-SWD","All Students","African American/Male/Pre-Kindergarten/Non-SWD","REPORTED","33","162","20.37","140.21428571428572","9.0119047619047628"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Pre-Kindergarten","Students with Disabilities","All Students","African American/Male/Pre-Kindergarten/Students with Disabilities","REPORTED","46","161","28.57","152.91017964071855","10.634730538922156"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Early Childhood","Homeless","All Students","African American/Male/Early Childhood/Homeless","REDACTED",,,,"159","32.799999999999997"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Early Childhood","Low-Income","All Students","African American/Male/Early Childhood/Low-Income","REPORTED","16","48","33.33","123.58181818181818","9.9090909090909083"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Early Childhood","Non-EL Students","All Students","African American/Male/Early Childhood/Non-EL Students","REPORTED","43","161","26.71","127.31609195402299","9.8908045977011501"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Early Childhood","Non-Foster Care","All Students","African American/Male/Early Childhood/Non-Foster Care","REPORTED","43","161","26.71","127.31609195402299","9.8908045977011501"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Early Childhood","Non-Homeless","All Students","African American/Male/Early Childhood/Non-Homeless","REPORTED","39","156","25.00","126.37869822485207","9.2130177514792901"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Early Childhood","Non Low-Income","All Students","African American/Male/Early Childhood/Non Low-Income","REPORTED","27","113","23.89","129.0420168067227","9.882352941176471"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Early Childhood","Non-SWD","All Students","African American/Male/Early Childhood/Non-SWD","REPORTED","13","48","27.08","100.05357142857143","8.1607142857142865"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Early Childhood","Students with Disabilities","All Students","African American/Male/Early Childhood/Students with Disabilities","REPORTED","30","113","26.55","140.25423728813558","10.711864406779661"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","1st Grade","All Students","All Students","White/1st Grade","REPORTED","469","4858","9.65","159.9980055843638","7.2381332269644991"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","2nd Grade","All Students","All Students","White/2nd Grade","REPORTED","385","4846","7.94","160.90932746196958","6.9015212169735785"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","3rd Grade","All Students","All Students","White/3rd Grade","REPORTED","400","4895","8.17","161.86630802948795","6.8190874676230324"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","4th Grade","All Students","All Students","White/4th Grade","REPORTED","380","4618","8.23","162.77934966216216","7.0717905405405403"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","5th Grade","All Students","All Students","White/5th Grade","REPORTED","416","4903","8.48","161.88568588469184","6.9214711729622262"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","6th Grade","All Students","All Students","White/6th Grade","REPORTED","609","5029","12.11","161.66233766233765","7.8207016863733285"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","7th Grade","All Students","All Students","White/7th Grade","REPORTED","661","4888","13.52","162.9598","8.4223999999999997"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","8th Grade","All Students","All Students","White/8th Grade","REPORTED","757","4940","15.32","162.09244689221086","9.1087726199842649"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","9th Grade","All Students","All Students","White/9th Grade","REPORTED","1021","5485","18.61","158.75794835763219","10.339715440014052"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","10th Grade","All Students","All Students","White/10th Grade","REPORTED","927","5256","17.64","163.55265123226289","10.320201643017176"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","11th Grade","All Students","All Students","White/11th Grade","REPORTED","927","4704","19.71","164.21221662468514","10.875104953820319"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","Twelfth","All Students","All Students","White/Twelfth","REPORTED","1120","4893","22.89","167.68018657473129","12.382275400527277"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","All Students","All Students","All Students","White","REPORTED","8927","65198","13.69","161.48350185473257","8.661167284910853"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","Kindergarten","All Students","All Students","White/Kindergarten","REPORTED","584","4724","12.36","157.58713905386034","7.9471636289166492"
"2015","0","State of Delaware","0","State of Delaware","White","Female","1st Grade","Active EL Students","All Students","White/Female/1st Grade/Active EL Students","REPORTED","9","58","15.52","156.35593220338984","7.5254237288135597"
"2015","0","State of Delaware","0","State of Delaware","White","Female","1st Grade","Foster Care","All Students","White/Female/1st Grade/Foster Care","REDACTED","0",,"0.00","107.66666666666667","4.166666666666667"
"2015","0","State of Delaware","0","State of Delaware","White","Female","1st Grade","Homeless","All Students","White/Female/1st Grade/Homeless","REPORTED","15","40","37.50","123.02","9.8800000000000008"
"2015","0","State of Delaware","0","State of Delaware","White","Female","1st Grade","Low-Income","All Students","White/Female/1st Grade/Low-Income","REPORTED","121","677","17.87","153.46334716459197","9.3568464730290462"
"2015","0","State of Delaware","0","State of Delaware","White","Female","1st Grade","Non-EL Students","All Students","White/Female/1st Grade/Non-EL Students","REPORTED","201","2277","8.83","160.06851063829788","7.3672340425531919"
"2015","0","State of Delaware","0","State of Delaware","White","Female","1st Grade","Non-Foster Care","All Students","White/Female/1st Grade/Non-Foster Care","REPORTED","210","2330","9.01","160.10819808572617","7.3791094465251765"
"2015","0","State of Delaware","0","State of Delaware","White","Female","1st Grade","Non-Homeless","All Students","White/Female/1st Grade/Non-Homeless","REPORTED","195","2295","8.50","160.76091564222128","7.3179313268334036"
"2015","0","State of Delaware","0","State of Delaware","White","Female","1st Grade","Non Low-Income","All Students","White/Female/1st Grade/Non Low-Income","REPORTED","89","1658","5.37","162.77105575326215","6.5195729537366551"
"2015","0","State of Delaware","0","State of Delaware","White","Female","1st Grade","Non-SWD","All Students","White/Female/1st Grade/Non-SWD","REPORTED","190","2197","8.65","159.76488751654168","7.2836347595941771"
"2015","0","State of Delaware","0","State of Delaware","White","Female","1st Grade","Students with Disabilities","All Students","White/Female/1st Grade/Students with Disabilities","REPORTED","20","138","14.49","163.37323943661971","8.7676056338028161"
"2015","0","State of Delaware","0","State of Delaware","White","Female","2nd Grade","Active EL Students","All Students","White/Female/2nd Grade/Active EL Students","REPORTED","5","57","8.77","144.55000000000001","5.833333333333333"
"2015","0","State of Delaware","0","State of Delaware","White","Female","2nd Grade","Foster Care","All Students","White/Female/2nd Grade/Foster Care","REDACTED","0",,"0.00","147.14285714285714","8.1428571428571423"
"2015","0","State of Delaware","0","State of Delaware","White","Female","2nd Grade","Homeless","All Students","White/Female/2nd Grade/Homeless","REPORTED","13","48","27.08","146.11111111111111","11.351851851851851"
"2015","0","State of Delaware","0","State of Delaware","White","Female","2nd Grade","Low-Income","All Students","White/Female/2nd Grade/Low-Income","REPORTED","104","664","15.66","155.30747531734838","8.6205923836389289"
