Company Name,SBFCertNum,Contact Name,Address 1,Address 2,City,State,Tel,Fax,WebSite,EMail,Wholesale,Retail,Manufacturing,Service,Construction,Architecture and Engineering Services,Small Business,NAICSCode1,NAICSCode2,NAICSCode3,NAICSCode4,NAICSCode5,NAICSCode6,NAICSCode7,NAICSCode8,NAICSCode9,NAICSCode10,NAICSCode11,NAICSCode12,NAICSCode13,NAICSCode14,NAICSCode15,NAICSCode16,NAICSCode17,NAICSCode18,NAICSCode19,NAICSCode20,NAICSCode21,NAICSCode22,NAICSCode23,NAICSCode24,NAICSCode25,NAICSCode26,NAICSCode27,NAICSCode28,NAICSCode29,NAICSCode30,NAICSCode31,NAICSCode32,NAICSCode33,NAICSCode34,NAICSCode35,NAICSCode36,NAICSCode37,NAICSCode38,Geocoded Location
Greentec Laboratories LLC,SBF22051582,Kendel Covington,122 Delaware Street,Suite F-7,New Castle,DE,3017047336,,http://www.greenteclabs.com,k.covington@greenteclabs.com,,,YES,,,,YES,325199,325110,325120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"122 Delaware Street
New Castle, DE 19720
(39.659174, -75.563285)"
"Ground Reconsidered, Inc.",SBF20071392,Karen Skafte,"230 S. Broad Street, Suite 604",,Philadelphia,PA,2157900727,,http://www.groundreconsidered.com,garnier@groundreconsidered.com,,,,,,YES,YES,541320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"230 S. Broad Street, Suite 604
Philadelphia, PA 19102
(39.948296, -75.164561)"
"GTech Cleaning Services, LLC.",DE21093905,Tyreese Green,950 Ridge Road,Unit B5,Claymont,DE,3024942102,3027986396,http://www.GTechCleaning.com,tyreese@GTechCleaning.com,,,,YES,,,YES,561720,423850,453998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"950 Ridge Road
Claymont, DE 19703
(39.814399, -75.441244)"
GwesJones and Associates LLC,SBF22041574,Gregory Jones,338 Meadow Glen Drive,,Bear,DE,3029717100,,http://www.gwesjone.com,gwesjones@gmail.com,,,,YES,,,YES,541611,541990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"338 Meadow Glen Drive
Bear, DE 19701
(39.574534, -75.72862)"
"Halosil Internaitional, Inc.",SBF20061378,David St. Clair,"91 Lukens Drive, Suite A",,New Castle,DE,3024548102,3024548009,http://www.halosil.com,jill@halosil.com,,,YES,,,,,325612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"91 Lukens Drive, Suite A
New Castle, DE 197202799
(39.685871, -75.548093)"
"Hampton Enterprises of Delaware, Inc.",SBF20051366,LaMont Hampton,DBA Fresh Coat Painters of MOT,413 Prestwick Place,Townsend,DE,3023787365,,http://www.hampton-enterprises.com,info@hampton-enterprises.com,,,,YES,,,YES,561740,711510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Hand in Hand Respite Care Services, LLC",SBF21101527,Tonika Johnson,5 Daniel Rodney Drive,,Dover,DE,3026482536,,,tjohnson@hihrespitecare.com,,,,YES,,,YES,812199,812990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5 Daniel Rodney Drive
Dover, DE 19904
(39.127866, -75.534589)"
"Happy Helpers Home & Office Services, LLC",SBF20041361,Kendra Perry,364 E. Maint Street,Suite 133,Middletown,DE,3025700073,,http://www.squeakycleanhappy.com,info@squeakycleanhappy.com,,,,YES,,,YES,561720,811192,812910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"364 E. Maint Street
Middletown, DE 19709
(39.450315, -75.704261)"
"Harvard and Hardship, LLC",SBF18011173,Angel Everett,2406 Middleton Grove Drive,,Brandon,FL,8136252303,,https://www.angeleverett.com/,everettangel7@gmail.com,,,,YES,,,YES,561410,611710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2406 Middleton Grove Drive
Brandon, FL 33511
(27.914585, -82.327692)"
"HATTIN CONSTRUCTION MANAGEMENT, INC.",SBF20051372,Roosevelt Hattin,"300 Frank H. Ogawa Plaza, Suite 239",,Oakland,CA,5108325800,5102509090,http://www.hattincm.com,rh@hattincm.com,,,,YES,,,YES,541350,541990,541611,541618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"300 Frank H. Ogawa Plaza, Suite 239
Oakland, CA 946122038
(37.805567, -122.271641)"
Healing Adults & Adolescents Residential Treatment,SBF21041471,Sheryl Herbert,DBA HAART Program,3560 Wrangle Hill Road,Bear,DE,3028364000,3028363222,http://www.haartprogram.org,sherylherbert@comcast.net,,,,YES,,,YES,623220,623210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Health Care Solutions of Delaware Valley LLC,SBF21121544,Kristen Motley,131 Woodgreen Road,,Claymont,DE,4842342427,4842444614,http://www.hcsdv.com/,contact@hcsdv.com,,,,YES,,,YES,624190,923120,541611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"131 Woodgreen Road
Claymont, DE 19703
(39.805457, -75.466714)"
Healthcierge LLC,SBF21041470,Abdou Bah,90 East Hasley Road,Suite 333 #272,Parsippany,NJ,4122929540,,,abah@healthciergellc.com,,,,YES,,,YES,561422,541990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"90 East Hasley Road
Parsippany, NJ 07054
(40.849077, -74.421114)"
"HEALTHe Insights Consulting, LLC",SBF20071385,Lisa Johnson,1306 North Dupont Street,,Wilmington,DE,3028938954,,http://www.HEALTHeinsightsconsulting.com,lisa@healtheinsightsconsulting.com,,,,YES,,,YES,541512,541611,923120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1306 North Dupont Street
Wilmington, DE 19806
(39.756013, -75.563835)"
Heart To Heart Health Services,SBF22051579,Theressa Milhouse,896 S. State Street,,Dover,DE,3023820570,,http://www.heart2hearthealthservices.co,heart2hearthealthservices@gmail.com,,,,YES,,,YES,541380,621511,611430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"896 S. State Street
Dover, DE 19901
(39.144705, -75.52266)"
Henry H Hom DBA First State Safety Services,SBF20071383,Henry Hom,560 Peoples Plaza #283,,Newark,DE,3022921368,3022920761,http://www.firststatesafetyservices.com,info@firststatesafetyservices.com,,,,YES,,,YES,611699,541690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"560 Peoples Plaza #283
Newark, DE 19702
(39.602674, -75.747909)"
"Heritage Consulting, Inc.",SBF18071207,Donna Harris,422 South Camac Street,,Philadelphia,PA,2155461988,,http://www.heritageconsultinginc.com,donna@heritageconsultinginc.com,,,,YES,,,YES,541720,541611,611430,541910,541612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"422 South Camac Street
Philadelphia, PA 19147
(39.944475, -75.162315)"
"Herschel Consulting, LLC",SBF19051290,Ben Lykens,230 Vercelli Drive,,Bear,DE,3017049733,,http://www.herschelconsultingllc.com,herschelconsultingllc@outlook.com,,,,YES,,,YES,611420,523930,812990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"230 Vercelli Drive
Bear, DE 19701
(39.603388, -75.701162)"
Highpointe LLC,SBF21081510,Opeyemi Ola,1105 Casey Drive,,New Castle,DE,3025461601,,,info.3ellc@gmail.com,,YES,,,,,YES,454110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1105 Casey Drive
New Castle, DE 19720
(39.561923, -75.658662)"
H&M Underground Works LLC,SBF21051485,Monique Gravatt,6 S. Main Street,,Middletown,DE,3025137638,,http://www.hmundergroundworks.com,monique@hmundergroundworks.com,,,,,YES,,YES,237130,238910,238210,237990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6 S. Main Street
Middletown, DE 19709
(39.547649, -75.648917)"
Hola Delaware LLC,SBF19021244,Marianelly Vera,100 Hickory Place,,Newark,DE,3025889582,3028323620,http://www.ElTiempoHispano.com,manellyvera@yahoo.com,,YES,,YES,,,YES,541890,511110,541930,511120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100 Hickory Place
Newark, DE 19702
(39.617513, -75.707026)"
Hoofprints Inc. dba M Lyons Photography,DE22054099,Mary Lyons,246 Deakyneville Rd.,,Townsend,DE,3027573599,,http://hoofprintsinc.com,mary@hoofprintsinc.com,,,,YES,,,YES,541922,541921,711510,541490,541890,711320,442299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"246 Deakyneville Rd.
Townsend, DE 19734
(39.368685, -75.546487)"
"Hound Dog Recovery, LLC",DE22054078,Crystal Grelock,2151 S. Dupont Boulevard,,Smyrna,DE,3028363806,3028363805,http://www.hounddogrecovery.com,www.hounddogrecovery@comcast.net,,,,YES,,,YES,488410,561491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2151 S. Dupont Boulevard
Smyrna, DE 19977
(39.273595, -75.590244)"
"HR Business Expert, LLC",SBF19021251,Adriana Cherundolo,1 Innovation Way,,Newark,DE,3026350655,3022952888,http://www.HRBusinessExpert.com,adriana@hrbusinessexpert.com,,,,YES,,,YES,541612,541618,541611,561311,561320,561110,561312,561330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1 Innovation Way
Newark, DE 19711
(39.678754, -75.732158)"
"HR Consultants, Inc.",DE21093884,Jonna Contacos-Sawyer,160 Jari Drive,Suite 180,Johnstown,PA,8142663818,8142660189,http://www.hrconsults.com,yvette@hrconsults.com,,,,YES,,,YES,541611,611430,541612,611710,541219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"160 Jari Drive
Johnstown, PA 15904
(40.287092, -78.8277)"
"HR Office Solutions, Inc.",SBF19041273,Deidra Smith,,49 Representative Lane,Dover,DE,7576046812,2068884342,http://www.hrosinc.com,legal@hrosinc.com,,,,YES,,,YES,541199,492110,541120,541611,561110,561499,624310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dover, DE 19904
(39.171778, -75.577313)"
HR Strategies LLC,DE22054092,Patricia Clendening,137 Back Creek Drive,,Middletown,DE,3023768595,3023768595,http://www.HRStrategies.org,Tricia@HRStrategies.org,,,,YES,,,YES,541612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"137 Back Creek Drive
Middletown, DE 19709
(39.502563, -75.76207)"
"ibranch Lab Consultants, LLC",SBF22011548,Sandy Almassou,465 Preakness Run,,Newark,DE,3026029575,,http://www.ibranchlabconsultants.com,support@ibranchlabconsultants.com,,,,YES,,,YES,541611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"465 Preakness Run
Newark, DE 19702
(39.625056, -75.78296)"
Icarus Aerospace Inc.,SBF20061377,Joshua Brown,108 Sharlow Drive,,Wallingford,PA,4844088248,,http://www.icarusuas.com,jbrown@icarusuas.com,,,,YES,,,YES,611512,624230,611519,541922,423850,541360,541370,541990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"108 Sharlow Drive
Wallingford, PA 19086
(39.87834, -75.354335)"
"IEI Group, Ltd.",SBF19061303,Rosemary Espanol,428 North 2nd Street,,Philadelphia,PA,2154133700,2154133773,http://www.ieigroup.com,respanol@ieigroup.com,,,,YES,,,YES,541410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"428 North 2nd Street
Philadelphia, PA 19123
(39.958272, -75.141949)"
"IJC Systems, Inc.",SBF19041276,Celestinah Ibironke,7021 Holly Springs Lane,Suite A,Elkridge,MD,2403435724,,http://www.ijcsystems.com,info@ijcsystems.com,,,,YES,,,YES,236118,237130,541611,541618,611430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7021 Holly Springs Lane
Elkridge, MD 21075
(39.178149, -76.784472)"
Illuminate Health Inc.,SBF22081602,Varun Goyal,12172 Frenzel Parkway,,Carmel,IN,3126052390,,https://illuminate.health/,vg@illuminate.health,,,,YES,,,YES,511210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12172 Frenzel Parkway
Carmel, IN 46032
(39.959795, -86.171297)"
Illuminative Strategies Inc.,SBF22051577,Geralyn James,3309 Robbins Road 139,,Springfield,IL,9495471493,8889134032,http://www.illum-strat.com,accounting@illum-strat.com,,,,YES,,,YES,541612,541611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3309 Robbins Road 139
Springfield, IL 62704
(39.75588, -89.712679)"
"Inspiration Global, LLC",SBF20101424,Jogendra Daita,2538 Raleigh Road,,Hummelstown,PA,7173646530,,http://www.inspirationglobal.com,jdaita@inspirationglobal.com,,,,YES,,,YES,541511,541512,541519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2538 Raleigh Road
Hummelstown, PA 17036
(40.243263, -76.723754)"
Inspire By Touch,SBF20051369,Khalil Abdul-Majid,104 McMullen Avenue,Apt B4,New Castle,DE,3028986810,,http://www.inspirebytouch.com,ibtouched@gmail.com,,,,YES,,,YES,812199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"104 McMullen Avenue
New Castle, DE 19720
(39.693827, -75.579743)"
"Integrated Health Associates, LLC",SBF19041282,Tiffany Rubin,DBA: Nurse Next Door,101 N. Main St. Ste. A,Camden,DE,3023595561,8556314365,http://www.nursenextdoordelaware.com,tiffany.rubin@nursenextdoor.com,,,,YES,,,YES,621610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Integrated Technology Solutions, Inc.",SBF18071203,Debra Shapiro,6325 Woodside CT,Suite 130,Columbia,MD,4434209014,4434309020,http://www.itsi-inc.com,dshapiro@itsi-inc.com,,,,YES,,,YES,541511,541513,541512,511210,541519,811212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6325 Woodside CT
Columbia, MD 21046
(39.195092, -76.853166)"
"Integrity Multimedia Group, LLC",DE22034013,Albert Street,112 Carroll Lane,,Camden,DE,3025148800,,,integritymmg@gmail.com,,,,YES,,,YES,238210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"112 Carroll Lane
Camden, DE 19934
(39.094576, -75.586944)"
"Intellibee, Inc.",SBF19081310,Prasad Beesabathuni,400 Renaissance Center,Suite 2600,Detroit,MI,3135864100,3135864114,http://www.intellibee.com,sales@intellibee.com,,,,YES,,,YES,541511,541512,541519,518210,611420,511210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"400 Renaissance Center
Detroit, MI 48243
(42.330076, -83.040219)"
Intelogix Solutions LLC,SBF21071500,Toure Wright,3 Germay Drive,Suite 4 #1014,Wilmington,DE,3022839615,,http://www.intelogixsolutions.com,twright@intelogixsolutions.com,,,,YES,,,YES,541690,541519,541511,541512,518210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3 Germay Drive
Wilmington, DE 19804
(39.731656, -75.578898)"
Interboro Packaging Corporation,DE20033409,Abraham Jeremias,114 Bracken Road,,Montgomery,NY,8457826800,8457812450,,interboro@frontiernet.net,YES,,,,,,YES,326111,315990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"114 Bracken Road
Montgomery, NY 12549-2600
(41.52157, -74.198296)"
"Interpreting Services dba Caroline Greene, NIC",DE22034018,Caroline Greene,302 Concord Road,,Dover,DE,3022997823,,,carolinegreene@comcast.net,,,,YES,,,YES,541930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"302 Concord Road
Dover, DE 19904
(39.163234, -75.581594)"
"Intreegue Design, Inc DBA Landscape Acrhcitects",SBF20031341,Colleen Vacelet,,"5668 Furnace Avenue, Unit A",Elkridge,MD,4102059040,,http://www.intreeguedesigns.com,Cvacelet@intreeguedesigns.com,,,,,,YES,YES,541320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Elkridge, MD 21075
(39.201354, -76.754291)"
"It's R Joy, LLC",SBF20121434,Tara White,1201 N. Orange Street,Suite 7581,Wilmington,DE,2153158300,2404687377,http://www.itsrjoy.com,tara@itsrjoy.com,,,,YES,,,YES,561720,561740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1201 N. Orange Street
Wilmington, DE 19801
(39.748013, -75.547755)"
IVA VOICE & MUSIC LLC,SBF21051480,Emily Tepe,502 Woodlawn Road,,Wilmington,DE,3025453885,,http://www.ivavoice.com,iva@ivavoice.com,,,,YES,,,YES,711510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"502 Woodlawn Road
Wilmington, DE 19803
(39.823172, -75.555894)"
"JANUS Software, Inc.",DE22023973,Patricia Fisher,"DBA JANUS Associates, Inc.",2 Omega Drive,Stamford,CT,2032510200,2032510222,http://www.janusassociates.com,Patfisher@JanusAssociates.com,,,,YES,,,YES,541519,541513,611430,541511,541618,541512,511210,519190,541611,541690,611420,541712,541990,561611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Janust Solutions Inc.,SBF22011550,Parth Hardikar,62 Chippenham Drive,,Voorheers,NJ,8564263709,8562100842,http://www.janustinc.com,parthh@janustinc.com,,,,YES,,,YES,541611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"62 Chippenham Drive
Voorheers, NJ 08043
(39.837071, -74.946561)"
Java Bean Caf�,SBF22051581,Joe Pilkus,3533 Philadelphia Pike,,Claymont,DE,3027988888,,http://javabeanclaymont.com,jbcafe2021@gmail.com,,YES,,,,,YES,492210,722511,722513,722320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3533 Philadelphia Pike
Claymont, DE 19703
(39.802741, -75.45735)"
"Jaykal LED Solutions, Inc.",SBF20041359,Sanjay Kapuria,26832 Lewes- Georgetown Highway,Building 2 Unit E,Harbeson,DE,3022950015,3022950016,http://www.jaykalusa.com/,Sanjay@Jaykal.net,,,YES,,,,YES,335122,335129,236220,238210,332510,334413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26832 Lewes- Georgetown Highway
Harbeson, DE 19951
(38.727532, -75.272256)"
JDJS LLC dba JennyGems,SBF21051489,Jennifer McMillan,26850 Lewes-Georgetown Highway,,Harbeson,DE,8449673748,,http://www.jennygems.com,jennifer@jennygems.com,,,YES,,,,YES,321999,452990,454110,453220,442299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26850 Lewes-Georgetown Highway
Harbeson, DE 19951
(38.727718, -75.271287)"
JEM Star Enterprises DBA Celestial Shoes,SBF21041466,Michelle Devillers,P.O. Box 2923,,Wilmington,DE,3027225414,3023972665,,mdevillers@celestialshoes.com,YES,,,,,,YES,448210,454110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"JHP Industrial Supply Company, Inc.",SBF22031560,Emanuel Henderson,321 West Taylor Street,,Syracuse,NY,3154220050,3154223331,http://www.jhpindustrial.com,emo405@aol.com,YES,,,,,,YES,423720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"321 West Taylor Street
Syracuse, NY 13202
(43.03868, -76.153743)"
"JHS Medical, Inc.",SBF18081209,Scott M. Green,4 Broadway Avenue,,Duncannon,PA,8668238643,8668645889,http://www.jhsmed.com,scott.green@jhsmed.com,YES,,,,,,YES,423450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4 Broadway Avenue
Duncannon, PA 17020
(40.392435, -77.028722)"
JMD Building Products LLC,DE19083289,Julie D'Agostino,40 Pier Lane West,Building 1,Fairfield,NJ,2122561830,2122561831,http://www.JMDBP.com,,YES,,,,,,YES,423610,423720,424950,423390,423320,423310,423330,423510,423730,423990,423690,423710,423830,423840,425120,332312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40 Pier Lane West
Fairfield, NJ 07004
(40.880965, -74.275107)"
"JMK Behavior, LLC",SBF19101317,Jodi Karabin,3521 Silverside Road,"Quillen Building, Suite 2E",Newark,DE,3029819003,3028610645,http://www.jmkbehavior.com,jodi@jmkbehavior.com,,,,YES,,,YES,621330,621399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
JMM Services LLC,DE21033753,Julia Moffitt,8 The Green,Suite A,Dover,DE,3022880670,,http://www.jmmservices.com,julia@jmmservices.com,,,,YES,,,YES,541613,541614,541199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8 The Green
Dover, DE 19901
(39.156426, -75.524087)"
Jones Masonry Restoration Corporation,DE19103302,Derek Jones,6740 Allentown Blvd,Suite 6,Harrisburg,PA,7172338323,7172338150,,jmrccorp1@verizon.net,,,,,YES,,YES,238140,238110,238990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6740 Allentown Blvd
Harrisburg, PA 17112
(40.327903, -76.765053)"
Jones Property Company,SBF21061492,Necia Jones,1308 Lancaster Avenue,,Wilmington,DE,3022132695,,,jonespropertycompany@gmail.com,,,,YES,,,YES,531110,531190,531311,531312,541199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1308 Lancaster Avenue
Wilmington, DE 19805
(39.743381, -75.566103)"
"Journeys, LLC",DE21093880,Rebecca Trent,5201 W. Woodmill Drive,Suite 31,Wilmington,DE,3023847843,3023516427,https://www.journeysllc.com/,rebecca@journeysllc.com,,,,YES,,,YES,621330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5201 W. Woodmill Drive
Wilmington, DE 19808
(39.719469, -75.669868)"
"Journey Wellness & Consulting Group, LLC",DE22023979,Lena Queen,364 E. Main Street,Suite 184,Middletown,DE,3027238859,3023517176,http://www.journeywellnessdelaware.com,lenaq@journeywellnessdelaware.com,,,,YES,,,YES,621330,611710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"364 E. Main Street
Middletown, DE 19709
(39.450315, -75.704261)"
"JP's Touch Painting, LLC",SBF21041468,Joel Pacheco,1200 Carr Road,,Wilmington,DE,7173307778,,,jpacheco1220@gmail.com,,,,YES,,,YES,238320,238310,561790,238190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1200 Carr Road
Wilmington, DE 19809
(39.784847, -75.490991)"
"Jules Enterprise Group, Inc. DBA Anuco Rx",SBF20121433,Gina Jules,1000 N. West Street,Suite 1200,Wilmington,DE,8884981444,8886143890,http://www.anucorx.com,gina.jules@anucorx.com,,,,YES,,,YES,621999,621399,621498,624120,423450,446110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1000 N. West Street
Wilmington, DE 19801
(39.747295, -75.550463)"
"Jupiter Associates, LLC",DE20113670,"Pradeep ""Phil"" Bansal",12 Aiken Court,,Malvern,PA,6102832560,6103210427,http://www.jupiter-llc.com,cs@jupiter-llc.com,YES,,,,,,YES,424920,511130,541513,561110,561210,611420,611710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12 Aiken Court
Malvern, PA 19355
(40.049163, -75.537677)"
"Justin R. Connor, MD",SBF21071498,Justin Connor,Growing Bones Pediatric NM and OR Institute,1057 S. Bradford Street,Dover,DE,3022311245,3022311246,http://www.growing-bones.com,justinconnormd@aol.com,,,,YES,,,YES,621111,621112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
