"company_name","osdcertnum","contact_name","address_1","address_2","city","state","zip_code","tel","fax","website","email","building_trade","consultant","general_services","license_professional","manufacture","supplier","highway_construction","other_services","deldot","md_dot","nmsdc","paucp","wbenc","pamwb","wilmcity","njmwb","sam","mbe","wbe","_8_a","foreign_state","vobe","sdvobe","iwdbe","african","asian","subasian","hispanic","nativeamer","white","other","woman","disabled","veteran","naicscode1","naicscode2","naicscode3","naicscode4","naicscode5","naicscode6","naicscode7","naicscode8","naicscode9","naicscode10","naicscode11","naicscode12","naicscode13","naicscode14","naicscode15","naicscode16","naicscode17","naicscode18","naicscode19","naicscode20","naicscode21","naicscode22","naicscode23","naicscode24","naicscode25","naicscode26","naicscode27","naicscode28","naicscode29","naicscode30","naicscode31","certified"
"Portfolio Associates, Inc.","DE18083023","Beverly Harper","510 Walnut Street","Suite 1411","Philadelphia","PA","19106","2156273660","2156271944","www.portfolioassociates.net","accounts@portfolioassociates.net",,"YES",,,,,,,,,,"YES",,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"541611","541613","541810","541850","541820","541430","541830","541870","541860","541910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Positive Directions II, LLC","DE22054069","Sheree Manlove","305 A Street",,"Wilmington","DE","19801","3026549444","3026549445","www.positivedirectionsadmin.com","smanlove@positivedirectionsde.com",,,,,,,,"YES",,,,,,,,,,"YES","YES",,,"YES",,,"YES",,,,,,,"YES",,"YES","624190","611710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Powersolv Inc.","DE20123695","Rahul Dhawan","1801 Robert Fulton Drive","Suite 550","Reston","VA","20191","7032305500","7032305501","www.powersolv.com","rahul@powersolv.com",,,,,,,,,,,,,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"541511","541512","541513","511210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Precis Commissioning, Inc.","DE20043486","Kari Donovan","930 Harvest Dr.","#470","Blue Bell","PA","19422","2152974142","2155409818","www.preciscx.com","kdonovan@preciscx.com",,,,"YES",,,,,,,,,"YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Precision Landscaping, Inc","DE19093296","Lisa Scheibe","8 Maryland Ave",,"Newark","DE","19711","3023696043","3023695642",,"PreLandInc@comcast.net",,,"YES",,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"561730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Preferred Technology Solutions, Inc.","DE21033748","Khin Contrino","260 Manor Circle","Apt. 3","Takoma Park","MD","20912","4102944117",,"www.preftec.com","contact@preftec.com",,"YES",,,,,,,,,,,,,,,,"YES","YES",,,,,,,"YES",,,,,,"YES",,,"541511","541512","541519","541611","541618","611420","611430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Premier Contractors LLC","DE20103635","Collette Jamarowicz","11 Lawrence Avenue",,"Newark","DE","19711","3027310000","3027310000",,"ColletteJam@comcast.net","YES",,,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"238320","236220","236115","236118","238130","238350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Premier Generation LLC","DE21013719","Alex Bailey","400 Kathryn Court",,"New Castle","DE","19720","3029834974",,,"3257621@gmail.com",,,"YES",,,,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"522320","423850","541611","561110","561410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Premier Staffing Source, Inc.","DE20043510","Myrna Cooks","4640 Forbes Blvd.","Suite 200A","Lanham","MD","20706","3013060774","8667231338",,"mcooks@premierstaffingsource.com",,,"YES",,,,,,,,,,"YES",,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"561320","561110","561210","541519","561410","561312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Pretty Moody","DE22084145","Sherell Flagg","15 Latour Lane",,"Newark","DE","19702","3025227646","3026016086","www.prettymoody.com","sherell@prettymoody.com",,,,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"812199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Priority Services LLC","DE22023968","Joseph Cunane","70 Albe Drive",,"Newark","DE","19702","3029183070","3028341959","www.gesoncall.com","jcunane@gesoncall.com",,,,,,,,"YES",,,,,,,,,,,,,,"YES",,,,,,,,,,,,"YES","561730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Probitas Technology Inc.","DE20083619","Benjamin Williams","1010 N. 7th Street, Suite 303","Suite 104","Harrisburg","PA","18020","7177734254","7179315038","www.probitastek.com","bwilliams@probitastek.com",,"YES",,,,,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"541519","561621","561320","541690","541512","561311","561312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Profile Partners LLC","DE21013717","Joan Michel","101 N. Haven Street, #301",,"Baltimore","MD","21224","4435631100",,"www.profilellc.com","joan@profilellc.com",,"YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541430","541611","541612","541613","611430","611710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"ProGreen Landscapes, LLC","DE19053245","Katie Stevens","3881 North DuPont Parkway",,"Townsend","DE","19734","3022223401",,"www.progreenlandscapes.com","katie@progreenlandscapes.com",,,"YES",,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"561730","238990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Pro-Line Industrial Products, Inc.","DE19053239","Lori Rehn","P.O. Box 401",,"Dixon","CA","95620","8002639436",,"www.prolineindustrial.com","sherri@prolineindustrial.com",,,,,"YES","YES",,,,,,,"YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"325612","424690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Promatech, Inc.","DE22064120","Carrie Streahle","204 Ark Road","Suite 210-J","Mt. Laurel","NJ","08054","8563148468","8563148217","www.promatech.org","cstreahle@promatechinc.com",,,,,,,,"YES","YES",,,,,,,"YES",,,"YES",,,,,,,,,,,"YES",,"YES",,,"237990","237310","236220","237110","541611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Prominent Insurance Services Inc.","DE20103645","Jason Rodriguez","1201 N. Orange Street",,"Wilmington","DE","19801","3023513368","3023512560","www.prominentagency.com","jason@prominentagency.com",,,,"YES",,,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,"YES",,"524210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Promotion Zone","DE18052966","Givvel Marrero","50 Albe Drive, Suite A",,"Newark","DE","19702","3028328565","3023693298","www.PromotionZone.biz","orders@promotionzone.biz",,,"YES",,,"YES",,,"YES",,,,,,,,,"YES",,,,,,,,,,"YES",,,,,,,"541890","323113","453220","448140","541430","323111","314999","541870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Promo Victory, Inc.","DE21053816","Vicki Lam","4142 Ogletown-Stanton Road","#238","Newark","DE","19713","8003857573","8775731146","www.promovictory.com","vlam@promovictory.com",,,,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,,"YES",,,,,,"YES",,,"541870","541613","541890","323113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"PS3G, Inc.","DE22023993","Ankit Goyal","1201 N. Market Street","Suite 111","Wilmington","DE","19801","3022980270","3022980271","www.PS3G.com","info@ps3g.com",,,,,,,,"YES",,,,,,,,"YES",,"YES",,,,,,,,,"YES",,,,,,,,"541511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"PS Energy Group, Inc.","DE20053538","Livia Whisenhunt","4480 Shallowford Road","Suite 100","Dunwoody","GA","30338","7703503300","7703911928","www.PSEnergy.com","livia.whisenhunt@psenergy.com",,,,,,"YES",,,,,"YES",,"YES",,,,,"YES","YES",,,,,,,,,"YES",,,,"YES",,,"541614","517410","221210","624230","424720","454310","237120","488410","488490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"PSP Cleaning LLC","DE22023969","Curtis Winfield","5 Weir Circle",,"Middletown","DE","19709","2157609575",,"www.pspcleaning.com","pspcleaningllc@gmail.com",,,"YES",,,,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"561790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Psychometric Solutions, LLC","DE20083621","Tameka Payton","643 Andrews Road",,"Aberdeen","MD","21001","4433278292","4433603767","www.psychometricsolutions.org","admin@psychometricsolutions.org",,"YES",,,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"541720","611710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Q.E.D., Inc. dba QED National","DE20023360","Colleen Molter","350 Seventh Avenue","10th Floor","New York","NY","10001","2124816868","2124810414","www.qednational.com","cmolter@qednational.com",,"YES",,,,,,"YES",,,,,"YES",,,"YES",,,"YES",,,,,,,,,,,"YES",,"YES",,,"541512","541513","541519","561320","518210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"QSED Consulting Team, LLC","DE19043205","Ramona Pinedo","106 Grove Mansion Way",,"Bear","DE","19701","8884514773","8555012575","www.QSEDInnovativeSolutions.com","ramona@qsedinnovativesolutions.com",,"YES",,,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"561320","561311","541611","541618","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Quality Compass Janitorial Services, LLC","DE21023728","Linda Farrow","199 Pine Cone Drive",,"Dover","DE","19901","3023990302",,,"qualitycompassjs@gmail.com",,,"YES",,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"561720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Quality Compliance Management, Inc. dba QCM","DE20113665","Tina Young","QCM","14502 Greenview Drive, Suite 510","Laurel","MD","20708","3016049898","2405541696","www.qcmconsulting.com","tyoung@qcmconsulting.com",,"YES",,,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"541611","541690","541990","611420","611430","541618","624310","561110","541614","541612","611710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Qua Marketing, LLC","DE21083853","Marcella Saborio","27 Deerberry Drive",,"Magnolia","DE","19962","3028581487",,"www.quamarketing.com","msaborio@quamarketing.com",,"YES",,,,,,,,,,,,,,,,"YES","YES",,,,,,,,,"YES",,,,"YES",,,"541613","541820","541810","541890","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Quarry Products Unlimited Inc","DE22013954","Diana Walker","12315 Twiford Road","PO Box 395","Sharptown","MD","21861","4108832538","4108832538",,"quarryunlimited@aol.com",,,,,,"YES",,"YES","YES",,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"423320","484220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"QUIAH Group, Inc.","DE18012921","Rosetta Kpona Quiah","11317 Aristotle Drive","Suite 310","Fairfax","VA","22030","7036791048",,"www.QuiahGroup.com","Rquiah@QuiahGroup.com",,"YES",,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"541611","561312","561320","541219","541613","541810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Quinn Construction, Inc.","DE21093871","Elizabeth Quinn","1017 4th Avenue","Suite 100","Essington","PA","19029","6105861332","6105868375","www.quinnconstruction.com","equinn@quinnconstruction.com","YES",,,,,,"YES",,,,,,"YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"238110","238140","238390","238190","238990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"R2T, Inc.","DE21043766","Kimberly Ajy","580 W. Crossville Road Suite 101",,"Roswell","GA","300757505","7705697038","7709935082","www.r2tinc.com","kim.ajy@r2tinc.com",,"YES",,,,,,"YES","YES",,"YES",,"YES",,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"541620","221310","237110","237990","236220","238910","541340","541350","541360","541611","541618","541990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Raas Infotek, LLC","DE20063557","Raghuma Vadlamudi","262 Chapman Road, Suite 105A",,"Newark","DE","19702","3028943184","3022204117","www.raasinfotek.com","ramu@raasinfotek.com",,,,,,,,,,,,,,,,,,"YES","YES",,,,,,,"YES",,,,,,"YES",,,"541511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Radically Inclusive Consulting Collective","DE22054105","Kameryn Lee","18670 Coastal Highway","#1040","Rehoboth Beach","DE","19971","4439240596",,,"kameryn@radicalconsulting.org",,"YES",,,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"541618","541611","611710","611430","541612","541690","611699","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"RCI Technologies, Inc.","DE19083292","Anisa Balwani","1133 Green Street",,"Iselin","NJ","08830","7323823000","7328390448","www.rci-technologies.com","raj@rci-technologies.com",,"YES",,,,,,,,,,,"YES",,,"YES",,"YES","YES",,,,,,,"YES",,,,,,"YES",,,"541511","541519","541512","561320","541611","541618","561110","561330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Real Estate Strategies, Inc.","DE20043477","Elizabeth Beckett","63 Chestnut Road","Suite 6","Paoli","PA","19301","6102400820","6102400822","www.resadvisors.com","Ebeckett@resadvisors.com",,"YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"531390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Realistic Computing, Inc.","DE22054076","Sequoia Ramsey","10461 Mill Circle","Suite 700","Owings Mills","MD","21117","4107448144","4107448145","www.realistic-computing.com","sramsey@realistic-computing.com",,,,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"541519","541512","611420","238210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Reliance Medical Billing Solutions, LLC","DE20073591","Ben Eison",,"844 Court Lane","Lancaster","PA","17601","7177402622","7177402629","www.reliancembs.com","ben@reliancembs.com",,,,,,,,"YES",,,"YES",,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"541219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Reliance Virtual Services LLC","DE22054103","Debbie Ryder","DBA Fast-N-Fresh Laundry","117 S. Washington Street","Millsboro","DE","19966","3025226691",,,"reliancevirtualservices@gmail.com",,,,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"812310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Remove It LLC","DE21023724","Anthony Weaver","709 W 26th Street",,"Wilmington","DE","19802","4433504649",,"www.removeitservices.com","aweaver@removeitservices.com",,,"YES",,,,,"YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"561720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Renee R. Fisher, Consulting","DE19023125","Renee Fisher","903 Devon Drive",,"Newark","DE","19711","3025408872",,,"drreneerfisher@gmail.com",,"YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"611430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Resh","DE20013341","Sherell Flagg","206 Jestan Boulevard","206 Jestan Boulevard","New Castle","DE","19720","3025435469",,"www.myresh.com","sherell@blisselements.com",,,,"YES",,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"812112","812199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Restoration Dynamics LLC","DE20043478","Nathaniel Kadle","215 Rodman St.",,"Wilmington","DE","19805","3023783729","3023783729","www.rdllc.us/","dynamic@rdllc.us","YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"237310","238140","561990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Reyna Information Technology Services LLC","DE20033387","Patricia Bryner","590 Centerville Road","#179","Lancaster","PA","17601","7179403426","7178987125","ReynaITS.com","PatyBryner@reynaits.com",,"YES",,,,,,"YES",,,,"YES",,,,,,"YES","YES",,,,,,,,,"YES",,,,"YES",,,"541512","541513","541519","541611","541511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"RG Promotions Inc.","DE20073576","Roxanne Gadaingan","506 Hopewell Drive",,"Clayton","DE","19938","3023553579","3022235255","www.rgpromotionsinc.com","roxanne@rgpromotionsinc.com",,,,,,"YES",,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"314999","323113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Rhodeside & Harwell, Inc.","DE20033413","Deana Rhodeside","510 King Street, Suite 300,",,"Alexandria","VA","22314","7036837447","7036837449","www.rhodeside-harwell.com","deanar@rhodeside-harwell.com",,"YES",,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Richard Grubb & Associates, Inc. DBA RGA, Inc.","DE20033429","Alice Domm",,"259 Prospect Plains Road Bldg. D","Cranbury","NJ","08512","6096550692","6096553050","www.rgaincorporated.com","adomm@richardgrubb.com",,"YES",,,,,,,"YES",,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541720","541618","115310","541620","712120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Rising Sun Contractors, Inc.","DE21123937","Mun Lee","243 Quigley Blvd.","Suite A-B","New Castle","DE","19720","3023281985","3023281905","www.risingsuncontractors.com","risingsuninc@netzero.net","YES",,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,"YES",,,,,,,,,"238160","332322","238170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"RKJ Construction, Inc.","DE20103642","Kirti Joshi","2252 Saint James Drive",,"Wilmington","DE","19808","3026900959","3026330888",,"joshiconstruction@comcast.net","YES",,,,,,,,,,,"YES",,,,"YES",,"YES",,,,,,,,"YES",,,,,,,,,"236220","237110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"R.L. Ewing Contractors Inc.","DE20103664","Deanna Ewing","9950 Klondike Road",,"Easton","MD","21601","4102533312",,,"rlewingcontractors@gmail.com",,,,,,,"YES",,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"237310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Rock Solid Contracting & Development","DE18093048","Norman Oliver","1213 B Street",,"Wilmington","DE","19801","3026558250","3026558249","www.rocksolidworks.net","stormins@aol.com",,,"YES",,,,"YES","YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"238320","236115","238310","237310","561790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Rogers Plumbing","DE19083283","Ralph Rogers","12 Ridge Road",,"Smyrna","DE","19977","3025071619","3025085788",,"rogersplumbing302@gmail.com","YES",,,"YES",,,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"238220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Rohadfox Construction Control Services Corporation","DE20033404","Rebekah ""Joy"" Rohadfox","171 17th Street NW","Suite 630","Atlanta","GA","30363","4048809888","4048809911","www.rccsc.net","rccsc@rccsc.net","YES","YES",,,,,,,,,"YES",,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"236220","237310","236210","237130","237990","541611","541618","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Rose International, Inc.","DE22034026","Himanshu Bhatia","16305 Swingley Ridge Road","Suite 350","Chesterfield","MO","63017","6368124000","6365326106","www.roseit.com","state_locgov@roseit.com",,,,,,"YES",,,,,"YES",,"YES",,,,,"YES","YES",,,,,,,,"YES",,,,,"YES",,,"541511","541513","541519","561320","541512","561311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Rossi Transporation Group, Inc.","DE20103656","Rita Ossiander","120 Cockeysville Road, Suite 103",,"Hunt Valley","MD","21030","4433305505",,"www.rossitg.com","rita.ossiander@rossitg.com",,,,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541330","541320","541340","237310","237990","541370","541511","541611","541614","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Roy Group Inc.","DE20053529","James Jung","404 Red Fox Lane","Apt. 3B","Newark","DE","19711","6315598893",,"www.roybuy.com","roygroupinc@gmail.com",,,,,,"YES",,"YES",,,,,,,,,,"YES",,,,,,,,"YES",,,,,,,,,"425120","454110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Rozbed Holdings, LLC DBA American Fiber Company","DE21033745","James Brobyn","4023 Kennet Pike","#302","Greenville","DE","19807","3026962464",,"www.americanfiber.com","jb@americanfiber.com",,"YES","YES",,,,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,,"YES","561110","531390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"R&R1 Enterprise Inc.","DE22023989","Donna Robinson","526 Hugh Circle",,"Townsend","DE","19734","3023761851","3023760403",,"drobinson430@aol.com",,,,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"561720","561740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"RRW, Inc. dba Home Instead Senior Care (179)","DE22064119","Robert Ware","30 S. American Avenue",,"Dover","DE","19901","3023631900",,"www.homeinstead.com/179","robert.ware@homeinstead.com",,,,,,,,"YES",,,,,,,,,,"YES",,,,"YES",,,"YES",,,,,"YES",,,"YES","YES","621610","624120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"R.S. Widdoes & Son, Inc.","DE22054106","Michael J. Widdoes","204 Channel Road",,"Wilmington","DE","19809","3027647455","3027640777","www.rswiddoes.com","mikew@rswiddoes.com","YES",,,,,,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,,,,,"YES","238110","238140","238910","238990","237310","237990","236210","236220","236118","236116","236115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Ryan McCrossan LLC DBA Lockerbie & Co.","DE21023726","Stephanie Lokker","447 Van Houten Avenue","Unit 110A","Passaic","NJ","07055","9177449850",,,"ryan@letsgetstrategic.com",,"YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Ryzhka International LLC","DE20043466","Michael Dunbar",,"600 SW 3rd St. Suite 6121A","Pompano Beach","FL","33060","9543669199",,"www.ryzhka.com","mdunbar@ryzhka.com",,,,,"YES","YES",,,,,,,,,,,,,,,,"YES",,,,,,,,,,,,"YES","324191","324199","324110","424720","425120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Sagax Associates, LLC","DE22094170","Kirsten McGregor","307 Milton Drive",,"Wilmington","DE","19802","3022173035","3023194752","www.sagaxassociates.com","kirsten@sagaxassociates.com",,"YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"531390","541611","925120","541690","926110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Sales Solutions","DE20033396","Susan Miller","37 Berkely Way",,"New Castle","DE","19720","3025471944","3023229505","www.salessolutionsde.com","smiller@salessolutionsde.com",,"YES",,,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"454390","531210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Sanchez FK Repairs LLC","DE22064115","Jose Pache","10428 Country Grove Circle",,"Delmar","DE","19940","3023620900",,,"josefrancis1982@gmail.com",,,,,,,,"YES",,,,,,,,,,"YES",,,,,,,,,,"YES",,,,,,,"811111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
