"business_name","trade_name","category","current_license_valid_from","current_license_valid_to","address_1","address_2","city","state","zip","country","license_number","geocoded_location"
"AMERICAN LIMOUSINE LLC","FLYTE TYME","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","365 RIFLE CAMP RD STE 202",,"WOODLAND PARK","NJ","074242776","UNITED STATES","2017604068","
WOODLAND PARK, NJ 074242776
(40.884596, -74.209795)"
"HOWMEDICA OSTEONICS CORP","HOWMEDICA OSTEONICS CORP","RETAILER  GENERAL","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","325 CORPORATE DR",,"MAHWAH","NJ","074302006","UNITED STATES","2011121269","
MAHWAH, NJ 074302006
(41.07635, -74.162399)"
"VOLVO CAR USA LLC","VOLVO CAR USA LLC","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","1800 VOLVO PL",,"MAHWAH","NJ","074302032","UNITED STATES","2015607523","
MAHWAH, NJ 074302032
(41.07635, -74.162399)"
"METROPOLITAN CAR-O-LINER INC","METROPOLITAN CAR-O-LINER INC","RETAILER  GENERAL","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","300 STATE RT 17 STE F",,"MAHWAH","NJ","074302141","UNITED STATES","2016603670","
MAHWAH, NJ 074302141
(41.07635, -74.162399)"
"MICHAEL MARIS ASSOCIATES INC","MICHAEL MARIS ASSOCIATES INC","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","156 RAMAPO VALLEY RD STE 5",,"MAHWAH","NJ","074304100","UNITED STATES","1994106042","
MAHWAH, NJ 074304100
(41.099431, -74.159085)"
"LAN ASSOCIATES ENGINEERING, PLAN","LAN ASSOCIATES ENGINEERING, PLAN","PROFESSIONAL ENGINEER","2022-06-01T00:00:00.000","2022-12-31T00:00:00.000","445 GODWIN AVE STE 9",,"MIDLAND PARK","NJ","074321507","UNITED STATES","2022705288","
MIDLAND PARK, NJ 074321507
(40.995043, -74.141124)"
"LAN ASSOCIATES ENGINEERING, PLAN","LAN ASSOCIATES ENGINEERING, PLAN","ARCHITECT","2022-06-01T00:00:00.000","2022-12-31T00:00:00.000","445 GODWIN AVE STE 9",,"MIDLAND PARK","NJ","074321507","UNITED STATES","2022705287","
MIDLAND PARK, NJ 074321507
(40.995043, -74.141124)"
"AMP COMMUNICATIONS LLC","AMP COMMUNICATIONS LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","32 SPRUCE ST",,"OAKLAND","NJ","074361811","UNITED STATES","2021706233","
OAKLAND, NJ 074361811
(41.029723, -74.23743)"
"RADIUS GLOBAL SOLUTIONS LLC","RADIUS GLOBAL SOLUTIONS LLC","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","500 N FRANKLIN TPKE STE 315",,"RAMSEY","NJ","074461177","UNITED STATES","2018605614","
RAMSEY, NJ 074461177
(41.073519, -74.137427)"
"PYRAMID ETC COMPANIES LLC","ETC COMPANIES LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","275 N FRANKLIN TPKE",,"RAMSEY","NJ","074462812","UNITED STATES","2021703951","
RAMSEY, NJ 074462812
(41.059156, -74.14314)"
"KONICA MINOLTA BUSINESS SOLUTION","KONICA MINOLTA BUSINESS SOLUTION","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","100 WILLIAMS DR",,"RAMSEY","NJ","074462907","UNITED STATES","1990001173","
RAMSEY, NJ 074462907
(41.059156, -74.14314)"
"SABURTALO LLC","SABURTALO LLC","RETAILER  GENERAL","2022-06-10T00:00:00.000","2022-12-31T00:00:00.000","133 FOREST RD",,"GLEN ROCK","NJ","074521914","UNITED STATES","2022706508","
GLEN ROCK, NJ 074521914
(40.964374, -74.114656)"
"GSD INDUSTRIES","GSD INDUSTRIES","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","299 LAKEVIEW AVE",,"RINGWOOD","NJ","074562113","UNITED STATES","2017605040","
RINGWOOD, NJ 074562113
(41.099648, -74.269369)"
"CHRISTOPHER  LEHR","EV CHARGING INSTALLERS OF AMERIC","NON-RESIDENT CONTRACTOR","2022-05-01T00:00:00.000","2022-12-31T00:00:00.000","1214 STATE RT 23 BLDG B",,"WANTAGE","NJ","074613603","UNITED STATES","2022701669","
WANTAGE, NJ 074613603
(41.234947, -74.601075)"
"BP LUBRICANTS USA INC","BP LUBRICANTS USA INC","WHOLESALER  PETROLEUM PRODUCT","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","1500 VALLEY RD",,"WAYNE","NJ","074702040","UNITED STATES","2005200747","
WAYNE, NJ 074702040
(40.968382, -74.227489)"
"GETINGE USA SALES LLC","GETINGE USA SALES LLC","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","45 BARBOUR POND DR",,"WAYNE","NJ","074702094","UNITED STATES","2019604655","
WAYNE, NJ 074702094
(40.963188, -74.227733)"
"BLACK SEA US CORPORATION","BLACK SEA US CORPORATION","WHOLESALER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","22 RIVERVIEW DR",,"WAYNE","NJ","074703115","UNITED STATES","2017601909","
WAYNE, NJ 074703115
(40.913415, -74.24207)"
"LINE MARKT LLC","LINE MARKT LLC","WHOLESALER","2022-03-22T00:00:00.000","2022-12-31T00:00:00.000","80 MANDON DR",,"WAYNE","NJ","074703824","UNITED STATES","2022707760","
WAYNE, NJ 074703824
(40.940764, -74.238646)"
"KONICA MINOLTA HEALTHCARE AMERIC","KONICA MINOLTA HEALTHCARE AMERIC","SALES REPRESENTATIVE","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","411 NEWARK POMPTON TPKE",,"WAYNE","NJ","074706694","UNITED STATES","2015607338","
WAYNE, NJ 074706694
(40.939349, -74.275551)"
"MCHUTCHISON INC","MCHUTCHISON INC","WHOLESALER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","64 MOUNTAINVIEW BLVD",,"WAYNE","NJ","074706764","UNITED STATES","2010103060","
WAYNE, NJ 074706764
(40.943743, -74.249172)"
"HARVEY NASH INC","HARVEY NASH INC","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","1700 STATE ROUTE 23 STE 100",,"WAYNE","NJ","074707529","UNITED STATES","2011605445","
WAYNE, NJ 074707529
(40.943743, -74.249172)"
"NURSE STAFFING LLC","NURSES 24/7","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","1700 STATE ROUTE 23 STE 100",,"WAYNE","NJ","074707529","UNITED STATES","2016604562","
WAYNE, NJ 074707529
(40.943743, -74.249172)"
"PETER DOWNES & SON INC.","PETER DOWNES & SON INC.","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","80 AIRPORT RD",,"WEST MILFORD","NJ","074804608","UNITED STATES","2017602890","
WEST MILFORD, NJ 074804608
(41.088783, -74.374638)"
"JAGUAR LAND ROVER NORTH AMERICA","JAGUAR LAND ROVER NORTH AMERICA","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","100 JAGUAR LAND ROVER WAY",,"MAHWAH","NJ","074951100","UNITED STATES","1999207889","
MAHWAH, NJ 074951100
(41.104101, -74.161928)"
"JAGUAR LAND ROVER NORTH AMERICA","JAGUAR LAND ROVER NORTH AMERICA","RETAILER  GENERAL","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","100 JAGUAR LAND ROVER WAY",,"MAHWAH","NJ","074951100","UNITED STATES","2014101492","
MAHWAH, NJ 074951100
(41.104101, -74.161928)"
"PARISER INDUSTRIES INC","PARISER INDUSTRIES INC","WHOLESALER","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","91 MICHIGAN AVE",,"PATERSON","NJ","075031807","UNITED STATES","1999205228","
PATERSON, NJ 075031807
(40.894077, -74.154459)"
"SINGER NY LLC","M TUCKER","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","1200 MADISON AVE",,"PATERSON","NJ","075032813","UNITED STATES","2018100312","
PATERSON, NJ 075032813
(40.899856, -74.160605)"
"GBC CORP","GBC CORP","NON-RESIDENT CONTRACTOR","2022-06-07T00:00:00.000","2022-12-31T00:00:00.000","69-77 CHADWICK ST",,"PATERSON","NJ","075033113","UNITED STATES","2022855207","
PATERSON, NJ 075033113
(40.901953, -74.168529)"
"NUVISION SOLUTIONS LLC","NUVISIONS","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","259-263 GOFFLE ROAD",,"HAWTHORNE","NJ","07506","UNITED STATES","2019603880","
HAWTHORNE, NJ 07506
(40.957979, -74.157064)"
"ENVELOPES & PRINTED PRODUCTS INC","ENVELOPES & PRINTED PRODUCTS INC","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","135 FAIRVIEW AVE",,"PROSPECT PARK","NJ","075081923","UNITED STATES","2014604283","
PROSPECT PARK, NJ 075081923
(40.934301, -74.175712)"
"ADVANCED VIDEO SURVEILLANCE INC","AVS TECHNOLOGY","SECURITY ALARM BUSINESS","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","140J COMMERCE WAY",,"TOTOWA","NJ","075123123","UNITED STATES","2018603550","
TOTOWA, NJ 075123123
(40.903276, -74.219758)"
"ADVANCED VIDEO SURVEILLANCE INC","AVS TECHNOLOGY","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","140J COMMERCE WAY",,"TOTOWA","NJ","075123123","UNITED STATES","2018603503","
TOTOWA, NJ 075123123
(40.903276, -74.219758)"
"LUIS  VARGAS","SKY GENERAL CONSTRUCTION","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","74 1ST AVE",,"PATERSON","NJ","075142027","UNITED STATES","2021713011","
PATERSON, NJ 075142027
(40.940243, -74.145026)"
"AGRESTA JAMES CARPENTRY INC","JA CARPENTRY INC","NON-RESIDENT CONTRACTOR","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","150 ENGLISH ST",,"HACKENSACK","NJ","076013937","UNITED STATES","2009100765","
HACKENSACK, NJ 076013937
(40.875615, -74.049399)"
"DAJON ASSOCIATES INC","DAJON ASSOCIATES INC","NON-RESIDENT CONTRACTOR","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","12 DYATT PL",,"HACKENSACK","NJ","076016003","UNITED STATES","2002103790","
HACKENSACK, NJ 076016003
(40.897772, -74.036796)"
"REFLECTIVE ENERGY SOLUTIONS LLC","REFLECTIVE ENERGY SOLUTIONS LLC","GENERAL SERVICES","2022-05-19T00:00:00.000","2022-12-31T00:00:00.000","1 UNIVERSITY PLZ STE 407",,"HACKENSACK","NJ","076016204","UNITED STATES","2022705712","
HACKENSACK, NJ 076016204
(40.888048, -74.047913)"
"ETIMINE USA INC","ETIMINE USA INC","WHOLESALER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","411 HACKENSACK AVE STE 902",,"HACKENSACK","NJ","076016448","UNITED STATES","2011118865","
HACKENSACK, NJ 076016448
(40.888048, -74.047913)"
"J FLETCHER CREAMER & SON INC","J FLETCHER CREAMER & SON INC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","101 E BROADWAY",,"HACKENSACK","NJ","076016846","UNITED STATES","2000104053","
HACKENSACK, NJ 076016846
(40.874755, -74.038409)"
"FLAGHOUSE","FLAGHOUSE","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","601 US HIGHWAY 46 W",,"HASBROUCK HTS","NJ","076043116","UNITED STATES","2003101092","
HASBROUCK HTS, NJ 076043116
(40.86229, -74.07434)"
"RAMAPO COMMUNICATION CORP","RAMAPO COMMUNICATION CORP","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","20 ROMANELLI AVE",,"S HACKENSACK","NJ","076061315","UNITED STATES","2012102068","
S HACKENSACK, NJ 076061315
(40.873146, -74.054632)"
"GUARDIAN DATA DESTRUCTION INC","GUARDIAN DATA DESTRUCTION INC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","30 WESLEY ST",,"S HACKENSACK","NJ","076061509","UNITED STATES","2019702310","
S HACKENSACK, NJ 076061509
(40.869275, -74.050747)"
"BOSWELL ENGINEERING INC","BOSWELL ENGINEERING INC","PROFESSIONAL ENGINEER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","330 PHILLIPS AVE",,"S HACKENSACK","NJ","076061722","UNITED STATES","1989002666","
S HACKENSACK, NJ 076061722
(40.856547, -74.046543)"
"SYMRISE INC","SYMRISE INC","MANUFACTURER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","300 NORTH ST",,"TETERBORO","NJ","076081204","UNITED STATES","2013603799","
TETERBORO, NJ 076081204
(40.859448, -74.059338)"
"SEERTAX, INC.","SEERTAX, INC.","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","196 WOODS AVE",,"BERGENFIELD","NJ","076211016","UNITED STATES","2019702524","
BERGENFIELD, NJ 076211016
(40.934024, -74.010258)"
"EN-TECH INC","EN-TECH INC","NON-RESIDENT CONTRACTOR","2022-01-10T00:00:00.000","2022-12-31T00:00:00.000","91 RUCKMAN RD",,"CLOSTER","NJ","076242117","UNITED STATES","2021806767","
CLOSTER, NJ 076242117
(40.972413, -73.958884)"
"KORNIT DIGITAL NORTH AMERICA INC","KORNIT DIGITAL NORTH AMERICA INC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","480 S DEAN ST",,"ENGLEWOOD","NJ","076314931","UNITED STATES","2022709487","
ENGLEWOOD, NJ 076314931
(40.910948, -73.967845)"
"PALISADES COLLECTION LLC","PALISADES COLLECTION LLC","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","210 SYLVAN AVE STE A",,"ENGLEWD CLFS","NJ","076322510","UNITED STATES","1999203983","
ENGLEWD CLFS, NJ 076322510
(40.883092, -73.951407)"
"FERRARI FINANCIAL SVCS INC","FERRARI FINANCIAL SVCS INC","LESSOR-MOTOR VEHICLES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","250 SYLVAN AVE",,"ENGLEWD CLFS","NJ","076322527","UNITED STATES","2012100404","
ENGLEWD CLFS, NJ 076322527
(40.883092, -73.951407)"
"CONOPCO INC","CONOPCO INC","WHOLESALER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","700 SYLVAN AVE",,"ENGLEWOOD CLIFFS","NJ","076323113","UNITED STATES","1989001153","
ENGLEWOOD CLIFFS, NJ 076323113
(40.883092, -73.951407)"
"ALBERTO-CULVER USA INC","ALBERTO-CULVER USA INC","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","700 SYLVAN AVE",,"ENGLEWOOD","NJ","076323113","UNITED STATES","2011121935","
ENGLEWOOD, NJ 076323113
(40.883092, -73.951407)"
"DASSAULT FALCON JET CORP","DASSAULT FALCON JET CORP","WHOLESALER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","200 RISER RD","TETERBORO AIRPORT","LITTLE FERRY","NJ","076431226","UNITED STATES","2002107893",
"DASSAULT FALCON JET CORP","DASSAULT FALCON JET CORP","RETAILER  GENERAL","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","200 RISER RD","TETERBORO AIRPORT","LITTLE FERRY","NJ","076431226","UNITED STATES","2002107892",
"BENJAMIN MOORE & CO","BENJAMIN MOORE & CO","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","101 PARAGON DR",,"MONTVALE","NJ","076451727","UNITED STATES","1990001803","
MONTVALE, NJ 076451727
(41.058782, -74.058457)"
"GOTHAM TECHNOLOGY GROUP, LLC.","GOTHAM TECHNOLOGY GROUP, LLC.","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","5 PARAGON DR STE 103",,"MONTVALE","NJ","076451791","UNITED STATES","2008604275","
MONTVALE, NJ 076451791
(41.052243, -74.046914)"
"ACCOUNT CONTROL SYSTEMS INC","ACCOUNT CONTROL SYSTEMS INC","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","85 CHESTNUT RIDGE RD STE 113",,"MONTVALE","NJ","076451836","UNITED STATES","2017606637","
MONTVALE, NJ 076451836
(41.049918, -74.069954)"
"KPMG LLP","KPMG LLP","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","3 CHESTNUT RIDGE RD",,"MONTVALE","NJ","076451898","UNITED STATES","1989001873","
MONTVALE, NJ 076451898
(41.049918, -74.069954)"
"ALLIED ENGINEERING ASSOCIATES","ALLIED ENGINEERING ASSOCIATES","PROFESSIONAL ENGINEER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","730 RIVER RD",,"NEW MILFORD","NJ","076466099","UNITED STATES","2021702545","
NEW MILFORD, NJ 076466099
(40.930429, -74.025387)"
"PANGAIA PARTNERS LLC","PANGAIA PARTNERS LLC","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","E. 80 ROUTE 4",,"PARAMUS","NJ","07652","UNITED STATES","2014604527","
PARAMUS, NJ 07652
(40.945767, -74.069558)"
"J & J COMPUTING INC","J & J COMPUTING INC","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","121 GERTRUDE AVE",,"PARAMUS","NJ","076522515","UNITED STATES","2012603537","
PARAMUS, NJ 076522515
(40.911317, -74.071318)"
"MYLE VAPE INC","MYLE VAPE INC","MANUFACTURER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","695 GRAND AVE",,"RIDGEFIELD","NJ","076571521","UNITED STATES","2020701643","
RIDGEFIELD, NJ 076571521
(40.839747, -74.006172)"
"J AND N FLOORING LLC","J AND N FLOORING LLC","NON-RESIDENT CONTRACTOR","2020-11-02T00:00:00.000","2022-12-31T00:00:00.000","688 CLARK AVE",,"RIDGEFIELD","NJ","076572638","UNITED STATES","2020702211","
RIDGEFIELD, NJ 076572638
(40.82825, -74.001931)"
"SAMSUNG ELECTRONICS AMERICA, INC","SAMSUNG ELECTRONICS AMERICA, INC","WHOLESALER","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","85 CHALLENGER RD",,"RIDGEFIELD PARK","NJ","076602112","UNITED STATES","2014103667","
RIDGEFIELD PARK, NJ 076602112
(40.849536, -74.013246)"
"SAMSUNG ELECTRONICS AMERICA, INC","SAMSUNG ELECTRONICS AMERICA, INC","RETAILER  GENERAL","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","85 CHALLENGER RD FL 7","85 CHALLENGER ROAD","RIDGEFIELD PK","NJ","076602118","UNITED STATES","2020703059","85 CHALLENGER ROAD
RIDGEFIELD PK, NJ 076602118
(40.850547, -74.013052)"
"TENGALIA & HUNT PA","TENGALIA & HUNT PA","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","395 W PASSAIC ST STE 205",,"ROCHELLE PARK","NJ","076623016","UNITED STATES","2016602721","
ROCHELLE PARK, NJ 076623016
(40.917604, -74.084461)"
"REVX SOLUTIONS LLC","REVX CREDIT RECOVERY","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","395 W PASSAIC ST STE 205",,"ROCHELLE PARK","NJ","076623016","UNITED STATES","2021705515","
ROCHELLE PARK, NJ 076623016
(40.917604, -74.084461)"
"CRS FACILITY SERVICES LLC","CRS FACILITY SERVICES LLC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","PEHLE SUITE 201","PARK 80 EAST 160","SADDLE BROOK","NJ","07663","UNITED STATES","2011604832",
"ARROW FASTENER CO LLC","ARROW FASTENER CO LLC","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","271 MAYHILL ST",,"SADDLE BROOK","NJ","076635395","UNITED STATES","2013100763","
SADDLE BROOK, NJ 076635395
(40.903492, -74.088868)"
"COGNIZANT TCHNLGY SOLTNS US CORP","COGNIZANT TECHNOLOGY SOLUTIONS","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","500 FRANK W BURR BLVD STE 36",,"TEANECK","NJ","076666805","UNITED STATES","2003100023","
TEANECK, NJ 076666805
(40.890714, -74.010685)"
"CURRICULUM K12 PARTNERS INC.","CURRICULUM K12 PARTNERS INC.","GENERAL SERVICES","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","24 W RAILROAD AVE # 122",,"TENAFLY","NJ","076701735","UNITED STATES","2021710354","
TENAFLY, NJ 076701735
(40.928093, -73.964079)"
"B M W FINANCIAL SERVICES NA LLC","B M W FINANCIAL SERVICES NA LLC","LESSOR-MOTOR VEHICLES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","PO BOX 1227",,"WESTWOOD","NJ","076751227","UNITED STATES","2000104007","
WESTWOOD, NJ 076751227
(41.005153, -74.009555)"
"DRY ICE CORP","DRY ICE CORP","WHOLESALER","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","189 CENTRAL AVE",,"OLD TAPPAN","NJ","076757399","UNITED STATES","2019100165","
OLD TAPPAN, NJ 076757399
(41.013174, -73.980452)"
"CLARK EQUIPMENT COMPANY","CLARK EQUIPMENT COMPANY","WHOLESALER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","200 CHESTNUT RIDGE RD",,"WOODCLIFF LK","NJ","076777703","UNITED STATES","1989008661","
WOODCLIFF LK, NJ 076777703
(41.038391, -74.074806)"
"B M W OF NORTH AMERICA LLC","B M W OF NORTH AMERICA LLC","WHOLESALER","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","300 CHESTNUT RIDGE RD",,"WOODCLIFF LAKE","NJ","076777739","UNITED STATES","2001100642","
WOODCLIFF LAKE, NJ 076777739
(41.025317, -74.061717)"
"FINANCIAL SERVICES VEHICLE TRUST","FINANCIAL SERVICES VEHICLE TRUST","LESSOR OF TANGIBLE PERSONAL PROPERTY","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","300 CHESTNUT RIDGE RD",,"WOODCLIFF LK","NJ","076777739","UNITED STATES","1996100216","
WOODCLIFF LK, NJ 076777739
(41.025317, -74.061717)"
"MCLAREN TECHNICAL SERVICES INC","D\B/A MCLAREN ENGINEERING GROUP","PROFESSIONAL ENGINEER","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","530 CHESTNUT RIDGE RD",,"WOODCLIFF LK","NJ","076778407","UNITED STATES","2013604830","
WOODCLIFF LK, NJ 076778407
(41.025317, -74.061717)"
"CH KAUFFMAN & ASSOCIATES INC","CH KAUFFMAN & ASSOCIATES INC","REAL ESTATE BROKER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","130 MONMOUTH ST",,"RED BANK","NJ","077011111","UNITED STATES","1989002618","
RED BANK, NJ 077011111
(40.349005, -74.072037)"
"UNITED SECURITY INC","UNITED SECURITY INC","SECURITY GUARD/PRIVATE DETECTIVE","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","40 SHREWSBURY AVE",,"RED BANK","NJ","077011130","UNITED STATES","2006213784","
RED BANK, NJ 077011130
(40.348026, -74.076442)"
"PHOENIX EQUIPMENT CORPORATION","PHOENIX EQUIPMENT CORPORATION","NON-RESIDENT CONTRACTOR","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","333 BROAD ST STE C",,"RED BANK","NJ","077012185","UNITED STATES","2013600612","
RED BANK, NJ 077012185
(40.355886, -74.082958)"
"TORCON INC","TORCON INC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","328 NEWMAN SPRINGS RD STE 5",,"RED BANK","NJ","077015685","UNITED STATES","1996102578","
RED BANK, NJ 077015685
(40.336376, -74.092753)"
"COLLIERS ENGINEERING & DESIGN INC","COLLIERS ENGINEERING & DESIGN INC","PROFESSIONAL ENGINEER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","331 NEWMAN SPRINGS RD STE 203",,"RED BANK","NJ","077015691","UNITED STATES","2000108867","
RED BANK, NJ 077015691
(40.355886, -74.082958)"
"COLLIERS ENGINEERING & DESIGN INC","MASER CONSULTING","PROFESSIONAL ENGINEER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","331 NEWMAN SPRINGS RD STE 203",,"RED BANK","NJ","077015691","UNITED STATES","2000108867","
RED BANK, NJ 077015691
(40.355886, -74.082958)"
"ACHIEVE 3000 INC","ACHIEVE 3000 INC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","331 NEWMAN SPRINGS RD STE 304",,"RED BANK","NJ","077015692","UNITED STATES","2012600704","
RED BANK, NJ 077015692
(40.355886, -74.082958)"
"INNOVATIVE ADVOCATE GROUP INC.","INNOVATIVE ADVOCATE GROUP INC.","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","370 STATE ROUTE 35 STE 201",,"RED BANK","NJ","077015922","UNITED STATES","2016604905","
RED BANK, NJ 077015922
(40.370993, -74.086315)"
"MONMOUTH TRUCK RAM DIVISION LLC","MONMOUTH HOSE & HYDRAULICS","WHOLESALER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","799 SHREWSBURY AVE",,"SHREWSBURY","NJ","077024306","UNITED STATES","2016102802","
SHREWSBURY, NJ 077024306
(40.326706, -74.060083)"
"ABEL PROPERTY RECOVERY","ABEL PROPERTY RECOVERY","GENERAL SERVICES","2022-07-29T00:00:00.000","2022-12-31T00:00:00.000","1314 LAUREL AVE",,"OCEAN","NJ","077124608","UNITED STATES","2022708244","
OCEAN, NJ 077124608
(40.23032, -74.024356)"
"ACCURATE LANGUAGE SERVICES","ACCURATE LANGUAGE SERVICES","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","501 GRAND AVE APT L3",,"ASBURY PARK","NJ","077126669","UNITED STATES","2014600020","
ASBURY PARK, NJ 077126669
(40.217578, -74.008048)"
"OPEN TEXT INC","OPEN TEXT INC","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","100 TORMEE DR",,"TINTON FALLS","NJ","077127502","UNITED STATES","1998207543","
TINTON FALLS, NJ 077127502
(40.240773, -74.043391)"
"A BONADUCE INC","E B S BUILDERS","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","1060 STATE ROUTE 36",,"ATLANTIC HLDS","NJ","077162506","UNITED STATES","2004202079","
ATLANTIC HLDS, NJ 077162506
(40.405326, -74.033841)"
"HEALTHCARE MAINTENANCE SERVICES","HEALTHCARE MAINTENANCE SERVICES","RETAILER  GENERAL","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","736 19TH AVE",,"BELMAR","NJ","077192903","UNITED STATES","2017604469","
BELMAR, NJ 077192903
(40.169576, -74.028902)"
"EASTERN FIRE & SAFETY LLC","EASTERN FIRE & SAFETY LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","1933 STATE ROUTE 35 STE 105-343",,"WALL TOWNSHIP","NJ","077193502","UNITED STATES","2012607203","
WALL TOWNSHIP, NJ 077193502
(40.17117, -74.062535)"
