"report_date","health_district","age_group_type","age_group","number_of_cases","number_of_hospitalizations","number_of_deaths"
"2022-09-08T00:00:00.000","Central Shenandoah","Vaccine Age Group","12-15 Years","2829","15","0"
"2022-09-08T00:00:00.000","Central Shenandoah","Vaccine Age Group","16-17 Years","1808","15","0"
"2022-09-08T00:00:00.000","Central Shenandoah","Vaccine Age Group","18-24 Years","13819","74","2"
"2022-09-08T00:00:00.000","Central Shenandoah","Vaccine Age Group","25-34 Years","12024","138","8"
"2022-09-08T00:00:00.000","Central Shenandoah","Vaccine Age Group","35-44 Years","10506","159","20"
"2022-09-08T00:00:00.000","Central Shenandoah","Vaccine Age Group","45-54 Years","9882","251","40"
"2022-09-08T00:00:00.000","Central Shenandoah","Vaccine Age Group","5-11 Years","3593","15","0"
"2022-09-08T00:00:00.000","Central Shenandoah","Vaccine Age Group","55-64 Years","9628","467","158"
"2022-09-08T00:00:00.000","Central Shenandoah","Vaccine Age Group","65-74 Years","6382","564","251"
"2022-09-08T00:00:00.000","Central Shenandoah","Vaccine Age Group","75-84 Years","3643","499","259"
"2022-09-08T00:00:00.000","Central Shenandoah","Vaccine Age Group","85+ Years","1915","271","300"
"2022-09-08T00:00:00.000","Central Shenandoah","Vaccine Age Group","Missing","46","0","0"
"2022-09-08T00:00:00.000","Central Virginia","Case Age Group","0-9 Years","4375","21","0"
"2022-09-08T00:00:00.000","Central Virginia","Case Age Group","10-19 Years","8525","33","0"
"2022-09-08T00:00:00.000","Central Virginia","Case Age Group","20-29 Years","13896","88","3"
"2022-09-08T00:00:00.000","Central Virginia","Case Age Group","30-39 Years","10323","138","10"
"2022-09-08T00:00:00.000","Central Virginia","Case Age Group","40-49 Years","8903","193","16"
"2022-09-08T00:00:00.000","Central Virginia","Case Age Group","50-59 Years","9588","390","93"
"2022-09-08T00:00:00.000","Central Virginia","Case Age Group","60-69 Years","7375","534","156"
"2022-09-08T00:00:00.000","Central Virginia","Case Age Group","70-79 Years","4569","629","226"
"2022-09-08T00:00:00.000","Central Virginia","Case Age Group","80+ Years","2979","666","423"
"2022-09-08T00:00:00.000","Central Virginia","Case Age Group","Missing","13","0","0"
"2022-09-08T00:00:00.000","Central Virginia","Vaccine Age Group","0-4 Years","2090","15","0"
"2022-09-08T00:00:00.000","Central Virginia","Vaccine Age Group","12-15 Years","2813","14","0"
"2022-09-08T00:00:00.000","Central Virginia","Vaccine Age Group","16-17 Years","1670","2","0"
"2022-09-08T00:00:00.000","Central Virginia","Vaccine Age Group","18-24 Years","10557","54","1"
"2022-09-08T00:00:00.000","Central Virginia","Vaccine Age Group","25-34 Years","11812","108","7"
"2022-09-08T00:00:00.000","Central Virginia","Vaccine Age Group","35-44 Years","9221","155","7"
"2022-09-08T00:00:00.000","Central Virginia","Vaccine Age Group","45-54 Years","9322","284","54"
"2022-09-08T00:00:00.000","Central Virginia","Vaccine Age Group","5-11 Years","3446","9","0"
"2022-09-08T00:00:00.000","Central Virginia","Vaccine Age Group","55-64 Years","8879","477","127"
"2022-09-08T00:00:00.000","Central Virginia","Vaccine Age Group","65-74 Years","5798","623","181"
"2022-09-08T00:00:00.000","Central Virginia","Vaccine Age Group","75-84 Years","3293","543","253"
"2022-09-08T00:00:00.000","Central Virginia","Vaccine Age Group","85+ Years","1632","408","297"
"2022-09-08T00:00:00.000","Central Virginia","Vaccine Age Group","Missing","13","0","0"
"2022-09-08T00:00:00.000","Chesapeake","Case Age Group","0-9 Years","4904","26","0"
"2022-09-08T00:00:00.000","Chesapeake","Case Age Group","10-19 Years","7468","37","0"
"2022-09-08T00:00:00.000","Chesapeake","Case Age Group","20-29 Years","9323","53","2"
"2022-09-08T00:00:00.000","Chesapeake","Case Age Group","30-39 Years","10368","83","8"
"2022-09-08T00:00:00.000","Chesapeake","Case Age Group","40-49 Years","8835","171","20"
"2022-09-08T00:00:00.000","Chesapeake","Case Age Group","50-59 Years","7705","267","51"
"2022-09-08T00:00:00.000","Chesapeake","Case Age Group","60-69 Years","5752","367","117"
"2022-09-08T00:00:00.000","Chesapeake","Case Age Group","70-79 Years","2607","291","133"
"2022-09-08T00:00:00.000","Chesapeake","Case Age Group","80+ Years","1373","246","198"
"2022-09-08T00:00:00.000","Chesapeake","Case Age Group","Missing","28","0","0"
"2022-09-08T00:00:00.000","Chesapeake","Vaccine Age Group","0-4 Years","2179","20","0"
"2022-09-08T00:00:00.000","Chesapeake","Vaccine Age Group","12-15 Years","2747","13","0"
"2022-09-08T00:00:00.000","Chesapeake","Vaccine Age Group","16-17 Years","1550","9","0"
"2022-09-08T00:00:00.000","Chesapeake","Vaccine Age Group","18-24 Years","6428","30","1"
"2022-09-08T00:00:00.000","Chesapeake","Vaccine Age Group","25-34 Years","9911","64","5"
"2022-09-08T00:00:00.000","Chesapeake","Vaccine Age Group","35-44 Years","9868","147","15"
"2022-09-08T00:00:00.000","Chesapeake","Vaccine Age Group","45-54 Years","8001","196","33"
"2022-09-08T00:00:00.000","Chesapeake","Vaccine Age Group","5-11 Years","4093","13","0"
"2022-09-08T00:00:00.000","Chesapeake","Vaccine Age Group","55-64 Years","7165","311","76"
"2022-09-08T00:00:00.000","Chesapeake","Vaccine Age Group","65-74 Years","4017","365","143"
"2022-09-08T00:00:00.000","Chesapeake","Vaccine Age Group","75-84 Years","1661","230","121"
"2022-09-08T00:00:00.000","Chesapeake","Vaccine Age Group","85+ Years","715","143","135"
"2022-09-08T00:00:00.000","Chesapeake","Vaccine Age Group","Missing","28","0","0"
"2022-09-08T00:00:00.000","Chesterfield","Case Age Group","0-9 Years","9653","34","2"
"2022-09-08T00:00:00.000","Chesterfield","Case Age Group","10-19 Years","13327","25","1"
"2022-09-08T00:00:00.000","Chesterfield","Case Age Group","20-29 Years","15470","77","3"
"2022-09-08T00:00:00.000","Chesterfield","Case Age Group","30-39 Years","16689","132","21"
"2022-09-08T00:00:00.000","Chesterfield","Case Age Group","40-49 Years","15550","218","49"
"2022-09-08T00:00:00.000","Chesterfield","Case Age Group","50-59 Years","13653","308","68"
"2022-09-08T00:00:00.000","Chesterfield","Case Age Group","60-69 Years","9198","381","186"
"2022-09-08T00:00:00.000","Chesterfield","Case Age Group","70-79 Years","5129","405","256"
"2022-09-08T00:00:00.000","Chesterfield","Case Age Group","80+ Years","2729","321","393"
"2022-09-08T00:00:00.000","Chesterfield","Case Age Group","Missing","38","0","0"
"2022-09-08T00:00:00.000","Chesterfield","Vaccine Age Group","0-4 Years","4599","24","1"
"2022-09-08T00:00:00.000","Chesterfield","Vaccine Age Group","12-15 Years","4771","7","0"
"2022-09-08T00:00:00.000","Chesterfield","Vaccine Age Group","16-17 Years","3019","10","1"
"2022-09-08T00:00:00.000","Chesterfield","Vaccine Age Group","18-24 Years","11000","38","1"
"2022-09-08T00:00:00.000","Chesterfield","Vaccine Age Group","25-34 Years","16036","105","10"
"2022-09-08T00:00:00.000","Chesterfield","Vaccine Age Group","35-44 Years","16453","162","33"
"2022-09-08T00:00:00.000","Chesterfield","Vaccine Age Group","45-54 Years","14575","279","54"
"2022-09-08T00:00:00.000","Chesterfield","Vaccine Age Group","5-11 Years","7472","11","1"
"2022-09-08T00:00:00.000","Chesterfield","Vaccine Age Group","55-64 Years","11673","353","128"
"2022-09-08T00:00:00.000","Chesterfield","Vaccine Age Group","65-74 Years","6992","406","240"
"2022-09-08T00:00:00.000","Chesterfield","Vaccine Age Group","75-84 Years","3331","330","248"
"2022-09-08T00:00:00.000","Chesterfield","Vaccine Age Group","85+ Years","1477","176","262"
"2022-09-08T00:00:00.000","Chesterfield","Vaccine Age Group","Missing","38","0","0"
"2022-09-08T00:00:00.000","Chickahominy","Case Age Group","0-9 Years","3333","27","0"
"2022-09-08T00:00:00.000","Chickahominy","Case Age Group","10-19 Years","5053","19","0"
"2022-09-08T00:00:00.000","Chickahominy","Case Age Group","20-29 Years","5297","21","3"
"2022-09-08T00:00:00.000","Chickahominy","Case Age Group","30-39 Years","5485","58","4"
"2022-09-08T00:00:00.000","Chickahominy","Case Age Group","40-49 Years","5188","99","17"
"2022-09-08T00:00:00.000","Chickahominy","Case Age Group","50-59 Years","5519","167","38"
"2022-09-08T00:00:00.000","Chickahominy","Case Age Group","60-69 Years","4080","230","74"
"2022-09-08T00:00:00.000","Chickahominy","Case Age Group","70-79 Years","2332","264","126"
"2022-09-08T00:00:00.000","Chickahominy","Case Age Group","80+ Years","1253","241","180"
"2022-09-08T00:00:00.000","Chickahominy","Case Age Group","Missing","13","0","0"
"2022-09-08T00:00:00.000","Chickahominy","Vaccine Age Group","0-4 Years","1616","18","0"
