"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon","geocoded_column"
"1361714","WATERMARK AT HOME","LIMITED LIABILITY COMPANY","WATERMARK AT HOME","WATERMARK AT HOME","ALSA.0000180","ALSA","180",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2016-06-20T00:00:00.000","2022-04-01T00:00:00.000","2024-03-31T00:00:00.000","3030 PARK AVE","BRIDGEPORT","CT","066041138","2022-08-15T00:00:00.000","POINT (-73.219717 41.198599)"
"1042086","BAL EDGEHILL, LLC","LIMITED LIABILITY COMPANY","BAL EDGEHILL, LLC","BAL EDGEHILL, LLC","ALSA.0000165","ALSA","165",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2011-11-22T00:00:00.000","2021-10-01T00:00:00.000","2023-09-30T00:00:00.000","122 PALMERS HILL RD","STAMFORD","CT","069022134","2022-07-20T00:00:00.000","POINT (-73.565582 41.059385)"
"2291666","WATERSTONE ON HIGH RIDGE","LIMITED LIABILITY COMPANY","WATERSTONE ON HIGH RIDGE","WATERSTONE ON HIGH RIDGE","ALSA.0000232","ALSA","232",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2022-01-25T00:00:00.000","2022-01-25T00:00:00.000","2023-12-31T00:00:00.000","215 HIGH RIDGE ROAD","STAMFORD","CT","06905","2022-03-04T00:00:00.000","POINT (-73.550015 41.078684)"
"929173","BROOKDALE WEST HARTFORD","LIMITED LIABILITY COMPANY","BROOKDALE WEST HARTFORD","BROOKDALE WEST HARTFORD","ALSA.0000150","ALSA","150",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2009-11-18T00:00:00.000","2021-10-01T00:00:00.000","2023-09-30T00:00:00.000","22 SIMSBURY RD","WEST HARTFORD","CT","061171444","2022-04-11T00:00:00.000","POINT (-72.722911 41.797413)"
"1798836","ANTHOLOGY OF SIMSBURY","LIMITED LIABILITY COMPANY","ANTHOLOGY OF SIMSBURY","ANTHOLOGY OF SIMSBURY","ALSA.0000215","ALSA","215",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2019-10-17T00:00:00.000","2021-10-01T00:00:00.000","2023-09-30T00:00:00.000","142 COOPER AVE","WEATOGUE","CT","060897957","2022-07-07T00:00:00.000",
"930725","ORCHARDS AT SOUTHINGTON INC.","NON-PROFIT CORPORATION","ORCHARDS AT SOUTHINGTON INC.","ORCHARDS AT SOUTHINGTON, INC. THE","ALSA.0AL0035","ALSA","AL0035",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2008-10-01T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","34 HOBART ST","SOUTHINGTON","CT","064893366","2022-08-30T00:00:00.000","POINT (-72.876442 41.606384)"
"2387234","ALL AMERICAN ASSISTED LIVING AT ENFIELD","LIMITED LIABILITY COMPANY","ALL AMERICAN ASSISTED LIVING AT ENFIELD","ALL AMERICAN ASSISTED LIVING AT ENFIELD","ALSA","ALSA",,,"Assisted Living Service Agency","PENDING","APPLICATION PENDING","0",,,,"118 HAZARD AVENUE","ENFIELD","CT","06082","2022-06-28T00:00:00.000","POINT (-72.563096 41.988452)"
"930924","HOME HEALTH CARE SERVICES LLC","LIMITED LIABILITY COMPANY","HOME HEALTH CARE SERVICES LLC","HOME HEALTH CARE SERVICES ALSA","ALSA.0AL0017","ALSA","AL0017",,"Assisted Living Service Agency","CLOSED",,"0","2011-10-01T00:00:00.000","2015-10-01T00:00:00.000","2017-09-30T00:00:00.000","163 CEDAR ST STE 2A","BRANFORD","CT","064056012","2018-02-02T00:00:00.000","POINT (-72.819522 41.289319)"
"929797","DORAN ASSOCIATES LLC","BUSINESS","DORAN ASSOCIATES LLC","GARDENSIDE TERRACE","ALSA.0000047","ALSA","47",,"Assisted Living Service Agency","INACTIVE",,"0","2003-10-01T00:00:00.000","2003-10-01T00:00:00.000","2005-09-30T00:00:00.000","173 Alps Road","Branford","CT","06405","2010-05-18T00:00:00.000","POINT (-72.845346 41.265411)"
"1518502","ATRIA LITCHFIELD HILLS","LIMITED LIABILITY COMPANY","ATRIA LITCHFIELD HILLS","ATRIA LITCHFIELD HILLS","ALSA.0000193","ALSA","193",,"Assisted Living Service Agency","INACTIVE",,"0",,,,"376 GOSHEN RD","TORRINGTON","CT","067902722","2018-05-29T00:00:00.000","POINT (-73.154444 41.820725)"
"929939","NSL CONNECTICUT LLC","BUSINESS","NSL CONNECTICUT LLC","NSL CONNECTICUT, LLC","ALSA.0000060","ALSA","60",,"Assisted Living Service Agency","INACTIVE",,"0","2005-01-01T00:00:00.000","2005-01-01T00:00:00.000","2006-12-31T00:00:00.000","1 HAMILTON HEIGHTS DRIVE","WEST HARTFORD","CT","06119","2010-05-18T00:00:00.000","POINT (-72.722605 41.768833)"
"1392357","EVERGREEN WOODS","LIMITED LIABILITY COMPANY","EVERGREEN WOODS","EVERGREEN WOODS","ALSA.0000187","ALSA","187",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2016-12-05T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","88 NOTCH HILL RD","NORTH BRANFORD","CT","064711846","2021-11-04T00:00:00.000","POINT (-72.751087 41.317083)"
"1632606","SPRING VILLAGE AT DANBURY, LLC","LIMITED LIABILITY COMPANY","SPRING VILLAGE AT DANBURY, LLC","SPRING VILLAGE AT DANBURY","ALSA.0000208","ALSA","208",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2019-02-15T00:00:00.000","2021-01-01T00:00:00.000","2022-12-31T00:00:00.000","8 GLEN HILL RD","DANBURY","CT","068114985","2021-11-04T00:00:00.000","POINT (-73.448186 41.414573)"
"930222","COVENANT LIVING OF CROMWELL, INC.","CORPORATION","COVENANT LIVING OF CROMWELL, INC.","COVENANT LIVING OF CROMWELL ASSISTED LIVING SERVICES AGENCY","ALSA.0000063","ALSA","63",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2009-01-01T00:00:00.000","2021-01-01T00:00:00.000","2022-12-31T00:00:00.000","52 MISSIONARY RD","CROMWELL","CT","064162170","2021-11-22T00:00:00.000","POINT (-72.660913 41.600429)"
"930100","BELLMARIE INC.","BUSINESS","BELLMARIE INC.","BELLMARIE ASSISTED LIVING SERVICES AGENCY","ALSA.0AL0018","ALSA","AL0018",,"Assisted Living Service Agency","INACTIVE",,"0","2005-07-01T00:00:00.000","2005-07-01T00:00:00.000","2007-06-30T00:00:00.000","122 EAST MAIN STREET","PLAINVILLE","CT","06062","2010-05-18T00:00:00.000","POINT (-72.86006 41.673844)"
"1320361","THE LANDING OF FARMINGTON","LIMITED LIABILITY COMPANY","THE LANDING OF FARMINGTON","THE LANDING OF FARMINGTON","ALSA.0000176","ALSA","176",,"Assisted Living Service Agency","INACTIVE","INACTIVE","0","2015-11-10T00:00:00.000","2015-10-28T00:00:00.000","2017-09-30T00:00:00.000","111 SCOTT SWAMP RD","FARMINGTON","CT","060322805","2017-05-05T00:00:00.000","POINT (-72.857734 41.704071)"
"930729","SENIOR LIVING SERVICES LLC","BUSINESS","SENIOR LIVING SERVICES LLC","SENIOR LIVING SERVICES, LLC","ALSA.0AL0044","ALSA","AL0044",,"Assisted Living Service Agency","CLOSED","CLOSED","0","2009-07-01T00:00:00.000","2009-07-01T00:00:00.000","2011-06-30T00:00:00.000","580 Long Hill Avenue","Shelton","CT","06484","2012-01-23T00:00:00.000","POINT (-73.098429 41.281236)"
"929129","BAL WOODBRIDGE LLC","LIMITED LIABILITY COMPANY","BAL WOODBRIDGE LLC","BAL WOODBRIDGE LLC","ALSA.0000144","ALSA","144",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2008-12-02T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","21 BRADLEY RD","WOODBRIDGE","CT","065252294","2022-08-22T00:00:00.000","POINT (-72.982583 41.343606)"
"1003908","ATRIA LARSON PLACE","LIMITED LIABILITY COMPANY","ATRIA LARSON PLACE","ATRIA LARSON PLACE","ALSA.0000161","ALSA","161",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2011-06-22T00:00:00.000","2021-04-01T00:00:00.000","2023-03-31T00:00:00.000","1450 WHITNEY AVE","HAMDEN","CT","065172451","2022-04-22T00:00:00.000","POINT (-72.913115 41.353404)"
"929577","AVON CARE LLC","BUSINESS","AVON CARE LLC","LAUREL GARDENS OF AVON","ALSA.0000081","ALSA","81",,"Assisted Living Service Agency","INACTIVE",,"0","2004-07-01T00:00:00.000","2004-07-01T00:00:00.000","2006-06-30T00:00:00.000","101 Bickford Ext.","Avon","CT","06001","2010-05-18T00:00:00.000","POINT (-72.842521 41.812091)"
"929683","OLSL DARIEN LLC","BUSINESS","OLSL DARIEN LLC","ATRIA DARIEN","ALSA.0000121","ALSA","121",,"Assisted Living Service Agency","CLOSED","CLOSED","0","2009-07-01T00:00:00.000","2009-07-01T00:00:00.000","2011-06-30T00:00:00.000","50 Ledge Road","Darien","CT","06820","2012-07-24T00:00:00.000","POINT (-73.483961 41.071538)"
"2382873","RIDGEFIELD STATION","LIMITED LIABILITY COMPANY","RIDGEFIELD STATION","RIDGEFIELD STATION","ALSA.0000234","ALSA","234",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2022-06-24T00:00:00.000","2022-06-23T00:00:00.000","2024-03-31T00:00:00.000","55 OLD QUARRY ROAD","RIDGEFIELD","CT","06877","2022-06-24T00:00:00.000","POINT (-73.492039 41.288119)"
"930332","EAST HILL WOODS INC.","BUSINESS","EAST HILL WOODS INC.","EAST HILL WOODS, INC.","ALSA.0AL0004","ALSA","AL0004",,"Assisted Living Service Agency","INACTIVE",,"0","2006-01-01T00:00:00.000","2006-01-01T00:00:00.000","2007-12-31T00:00:00.000","611 EAST HILL ROAD","SOUTHBURY","CT","06488","2010-05-18T00:00:00.000","POINT (-73.241023 41.485028)"
"929017","HEARTHSTONE ASSISTED LIVING SERVICES AGENCY INC.","BUSINESS","HEARTHSTONE ASSISTED LIVING SERVICES AGENCY INC.","HEARTHSTONE ASSISTED LIVING SERVICES AGENCY, INC.","ALSA.0000116","ALSA","116",,"Assisted Living Service Agency","INACTIVE",,"0","2006-09-12T00:00:00.000","2006-09-12T00:00:00.000","2008-06-30T00:00:00.000","91 EAST MAIN STREET","Clinton","CT","06413","2010-05-18T00:00:00.000","POINT (-72.520003 41.27723)"
"929590","NEW ENGLAND HOME CARE INC.","BUSINESS","NEW ENGLAND HOME CARE INC.","NEW ENGLAND HOME CARE, INC.","ALSA.0000089","ALSA","89",,"Assisted Living Service Agency","INACTIVE",,"0","2005-01-01T00:00:00.000","2005-01-01T00:00:00.000","2006-12-31T00:00:00.000","57 Plains Road","Milford","CT","06460","2010-05-18T00:00:00.000","POINT (-73.074204 41.22262)"
"1607035","RESIDENCE AT SOUTH WINDSOR FARMS, THE","LIMITED LIABILITY COMPANY","RESIDENCE AT SOUTH WINDSOR FARMS, THE","RESIDENCE AT SOUTH WINDSOR FARMS, THE","ALSA.0000204","ALSA","204",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2018-10-11T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","200 DEMING WAY","SOUTH WINDSOR","CT","06074","2022-08-26T00:00:00.000","POINT (-72.552788 41.820807)"
"1248823","MAPLEWOOD AT STRAWBERRY HILL","LIMITED LIABILITY COMPANY","MAPLEWOOD AT STRAWBERRY HILL","MAPLEWOOD AT STRAWBERRY HILL","ALSA.0000172","ALSA","172",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2014-10-06T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","73 STRAWBERRY HILL AVE","NORWALK","CT","068551476","2022-08-24T00:00:00.000","POINT (-73.39888 41.109302)"
"929881","OLSL HAMILTON HEIGHTS PLACE LLC","BUSINESS","OLSL HAMILTON HEIGHTS PLACE LLC","ATRIA HAMILTON HEIGHTS","ALSA.0000112","ALSA","112",,"Assisted Living Service Agency","CLOSED","CLOSED","0","2009-10-01T00:00:00.000","2009-10-01T00:00:00.000","2011-09-30T00:00:00.000","Fern Street at One Hamilton Heights Drive","West Hartford","CT","06119","2012-07-24T00:00:00.000","POINT (-72.721722 41.770222)"
"930716","BROOKDALE ROCKY HILL","CORPORATION","BROOKDALE ROCKY HILL","BROOKDALE ROCKY HILL","ALSA.0AL0012","ALSA","AL0012",,"Assisted Living Service Agency","CLOSED","CLOSED","0","2009-04-01T00:00:00.000","2019-04-01T00:00:00.000","2021-03-31T00:00:00.000","60 COLD SPRING RD","ROCKY HILL","CT","060673175","2019-10-07T00:00:00.000","POINT (-72.681259 41.641657)"
"2086538","ADDISON PLACE AT GLASTONBURY","LIMITED LIABILITY COMPANY","ADDISON PLACE AT GLASTONBURY","ADDISON PLACE AT GLASTONBURY","ALSA.0000225","ALSA","225",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2020-09-24T00:00:00.000","2020-09-18T00:00:00.000","2022-06-30T00:00:00.000","1177 HEBRON AVENUE","GLASTONBURY","CT","06033","2020-09-24T00:00:00.000","POINT (-72.565653 41.718235)"
"2001797","CHURCH HILL  VILLAGE","LIMITED LIABILITY COMPANY","CHURCH HILL  VILLAGE","CHURCH HILL  VILLAGE","ALSA.0000219","ALSA","219",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2020-01-23T00:00:00.000","2022-01-01T00:00:00.000","2023-12-31T00:00:00.000","2 BOULEVARD","NEWTOWN","CT","064701621","2022-09-09T00:00:00.000","POINT (-73.30058 41.41495)"
"930030","MEADOW RIDGE","LIMITED LIABILITY COMPANY","MEADOW RIDGE","MEADOW RIDGE","ALSA.0000088","ALSA","88",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2008-10-01T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","100 REDDING RD","REDDING","CT","068963236","2022-08-30T00:00:00.000","POINT (-73.425508 41.263538)"
"928963","LEXINGTON HEALTH CARE GROUP INC.","BUSINESS","LEXINGTON HEALTH CARE GROUP INC.","PROFESSIONAL RELIEF NURSES, INC.","ALSA.0000077","ALSA","77",,"Assisted Living Service Agency","INACTIVE",,"0","2002-06-24T00:00:00.000","2002-06-24T00:00:00.000","2004-03-31T00:00:00.000","1010 Wethersfield Avenue","Hartford","CT","06114","2010-05-18T00:00:00.000","POINT (-72.668393 41.728767)"
"929133","BAL MILFORD LLC","LIMITED LIABILITY COMPANY","BAL MILFORD LLC","Carriage Green at Milford","ALSA.0000141","ALSA","141",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2008-12-02T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","77 PLAINS RD","MILFORD","CT","064612564","2022-08-30T00:00:00.000","POINT (-73.07533 41.222556)"
"929497","ATRIA ASSISTED LIVING STAMFORD LLC","BUSINESS","ATRIA ASSISTED LIVING STAMFORD LLC","ATRIA ASSISTED LIVING, STAMFORD","ALSA.AL-0058","ALSA","AL-0058",,"Assisted Living Service Agency","INACTIVE",,"0","2000-12-20T00:00:00.000","2000-12-20T00:00:00.000","2002-09-30T00:00:00.000","59 COURTLAND AVENUE","STAMFORD","CT","06902","2010-05-13T00:00:00.000","POINT (-73.514066 41.060375)"
"2387301","AVIVA WEST HARTFORD","LIMITED LIABILITY COMPANY","AVIVA WEST HARTFORD","AVIVA WEST HARTFORD","ALSA","ALSA",,,"Assisted Living Service Agency","PENDING","APPLICATION PENDING","0",,,,"1 HAMILTON HEIGHTS DR","WEST HARTFORD","CT","061196320","2022-06-28T00:00:00.000","POINT (-72.722605 41.768833)"
"930925","BRIGHTON GARDENS OF STAMFORD","LIMITED LIABILITY COMPANY","BRIGHTON GARDENS OF STAMFORD","BRIGHTON GARDENS OF STAMFORD","ALSA.0000022","ALSA","22",,"Assisted Living Service Agency","ACTIVE","CURRENT","1","2009-10-01T00:00:00.000","2021-10-01T00:00:00.000","2023-09-30T00:00:00.000","59 ROXBURY RD","STAMFORD","CT","069021283","2022-07-14T00:00:00.000","POINT (-73.563155 41.089697)"
"929117","BAL WINDSOR LLC","LIMITED LIABILITY COMPANY","BAL WINDSOR LLC","BAL WINDSOR LLC","ALSA.0000131","ALSA","131",,"Assisted Living Service Agency","ACTIVE IN RENEWAL","CURRENT","1","2008-12-01T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","432 BUCKLAND RD","SOUTH WINDSOR","CT","060743741","2022-08-22T00:00:00.000","POINT (-72.552781 41.822542)"
