"fiscal_year","company_name","company_address","municipality","county_1","state","zip_code","business_industry","naics_code","woman_minority_veteran_international_export","contract_execution_date","grant_amount","loan_amount","total_assistance","total_project_cost","amount_leveraged","funding_source","statutory_reference","per_contract_full_time_ct_jobs_to_be_retained","per_contract_full_time_ct_jobs_to_be_created","per_contract_part_time_ct_jobs_to_be_retained","per_contract_part_time_ct_jobs_to_be_created","actual_jobs_at_time_of_review","job_obligation_status","penalty_if_applicable","forgiveness_earned_if_applicable","per_application_existing_full_time_jobs_in_ct","per_application_full_time_jobs_to_be_created_in_ct","per_application_existing_part_time_jobs_in_ct","per_application_part_time_jobs_to_be_created_in_ct","full_time_ct_employment_at_6_30_18","part_time_ct_employment_at_6_30_18","status","location_1","count","geocoded_location"
"2016","Soapstone Media, Inc. dba MVP Visuals","215 Moody Road","Enfield","Hartford","CT","06082","Media","323119","No","2015-12-17T00:00:00.000","53319","0","53319","195038","141719","Small Business Express Program","CGS Sec. 32-7g","4","3","0","0","6","Not Met","$   7,617","n/a","0","0","0","0",,,"Compliance Complete","215 Moody Road","1","215 Moody Road
Enfield, CT 06082
(42.004677, -72.5168)"
"2012","iDevices, LLC","191 Albany Turnpike, Suite 302","Avon","Hartford","CT","06019","Manufacturing","335314","No","2012-05-25T00:00:00.000","100000","250000","350000","450000","100000","Small Business Express Program","CGS Sec. 32-7g","9","5","0","0","26","Met","n/a","$   125,000","10","4","0","0",,,"Compliance Complete","191 Albany Turnpike, Suite 302","1","191 Albany Turnpike, Suite 302
Avon, CT 06019
(41.825241, -72.895345)"
"2015","Control Station, Inc.","One Technology Road","Tolland","Tolland","CT","06084","Software/Manufacturing","511210/541512","No","2015-06-08T00:00:00.000","60000","0","60000","255000","195000","Small Business Express Program","CGS Sec. 32-7g","7","3","0","0","10","Met","n/a","n/a","8","3","0","0",,,"Compliance Complete","One Technology Road","1",
"2014","Arieed Enterprises, LLC dba The Greenwich Medical Skincare & Laser Spa","1345 East Putnam Avenue, 2nd Floor","Old Greenwich","Fairfield","CT","06870","Health Spa","621399","Yes Woman","2014-05-22T00:00:00.000","80000","300000","380000","460000","80000","Small Business Express Program","CGS Sec. 32-7g","2","4","0","0","9","Met","n/a","n/a","2","3","0","0","27","3","Active","1345 East Putnam Avenue, 2nd Floor","1","1345 East Putnam Avenue, 2nd Floor
Old Greenwich, CT 06870
(41.043824, -73.573486)"
"2015","Joining Technologies, Inc.","17 Connecticut South Drive","East Granby","Hartford","CT","06026","Manufacturing","339999","No","2014-10-23T00:00:00.000","0","1085850","1085850","2171700","1085850","Manufacturing Assistance Act","CH 588l","64","17",,,"Pending","Pending","n/a","n/a","64","17","0","0",,,"Active","17 Connecticut South Drive","1","17 Connecticut South Drive
East Granby, CT 06026
(41.929134, -72.714144)"
"2013","East Coast Lifting Products, LLC","77-9 Industrial Park Road","Vernon","Tolland","CT","06066","Miscellaneous Fabricated Wire Products","314999","No","2013-02-13T00:00:00.000","0","78000","78000","78000","0","Small Business Express Program","CGS Sec. 32-7g","2","2","0","0","1","Not Met","from 3% to 4%","n/a","2","2","0","0",,,"Active","77-9 Industrial Park Road","1","77-9 Industrial Park Road
Vernon, CT 06066
(41.835869, -72.45376)"
"2013","Penny-Hanley & Howley Company, Inc.","52 Main Street","Stafford","Tolland","CT","06076","Insurance","524130","Yes Woman","2012-07-27T00:00:00.000","100000","0","100000","200000","100000","Small Business Express Program","CGS Sec. 32-7g","5","1","0","0","7","Met","n/a","n/a","6","1","0","0",,,"Compliance Complete","52 Main Street","1","52 Main Street
Stafford, CT 06076
(41.953387, -72.305412)"
"2014","Temi Pay, LLC dba True Payroll Integration","2349 Blackrock Turnpike","Fairfield","Fairfield","CT","06825","Business Payroll Services","541214","No","2013-12-30T00:00:00.000","60000","50000","110000","170000","60000","Small Business Express Program","CGS Sec. 32-7g","5","3","0","0","25","Met","n/a","n/a","5","3","0","0","12","2","Active","2349 Blackrock Turnpike","1","2349 Blackrock Turnpike
Fairfield, CT 06825
(41.1834, -73.255381)"
"2017","BriefCam, Inc.","15 North Main Street, Suite 100","West Hartford","Hartford","CT","06107","High Tech Security Systems","561621","No","2017-04-05T00:00:00.000","100000","300000","400000","562500","162500","Small Business Express Program","CGS Sec. 32-7g","1","3","0","0","Pending","Pending","n/a","n/a","1","3","0","0",,,"Active","15 North Main Street, Suite 100","1","15 North Main Street, Suite 100
West Hartford, CT 06107
(41.763015, -72.741868)"
"2018","Henkel of America, Inc.","200 Elm Street","Stamford","Fairfield","CT","06902","Manufacturing","325611","No","2018-04-26T00:00:00.000","0","20000000","20000000","50267967","30267967","Manufacturing Assistance Act - First Five/URA Tax Credits","CH 588l","678","266","0","0","949","Met","n/a","$   20,000,000","681","257","0","0",,,"Active","200 Elm Street","1","200 Elm Street
Stamford, CT 06902
(41.052732, -73.531436)"
"2015","Teed & Company, Inc.","27 Ann Street","Norwalk","Fairfield","CT","06854","Healthcare Recruitment/Staffing","561311","No","2015-03-12T00:00:00.000","100000","0","100000","200000","100000","Small Business Express Program","CGS Sec. 32-7g","10","5","0","0","14","Not Met","$   6,666","n/a","10","5","0","0",,,"Active","27 Ann Street","1","27 Ann Street
Norwalk, CT 06854
(41.101674, -73.418228)"
"2013","Dermatologic Cosmetic Laboratories, LTD","20 Commerce Street","East Haven","New Haven","CT","06512","Distribution/Manufacturing","424210/325620","Yes Woman","2012-08-01T00:00:00.000","100000","0","100000","200000","100000","Small Business Express Program","CGS Sec. 32-7g","43","3","0","0","47","Met","n/a","n/a","43","9","0","0",,,"Compliance Complete","20 Commerce Street","1","20 Commerce Street
East Haven, CT 06512
(41.25081, -72.883307)"
"2013","Leigh M. Scott dba Hub Industries","74 Pulaski Street","Stamford","Fairfield","CT","06902","Special Die & Tool","333514","No","2013-01-11T00:00:00.000","0","157650","157650","407270","249620","Small Business Express Program","CGS Sec. 32-7g","3","3","0","0","Pending","Pending","n/a","n/a","3","3","0","0",,,"Active","74 Pulaski Street","1","74 Pulaski Street
Stamford, CT 06902
(41.044106, -73.545833)"
"2013","Willimantic Auto & Truck Supply, Inc.","51 Boston Post Road","Willimantic","Windham","CT","06226","Auto & Truck Parts Retail & Wholesale Sales","441300","No","2013-01-28T00:00:00.000","25000","100000","125000","476500","351500","Small Business Express Program","CGS Sec. 32-7g","9","1","0","0","11","Met","n/a","n/a","9","1","0","0",,,"Active","51 Boston Post Road","1","51 Boston Post Road
Willimantic, CT 06226
(41.718613, -72.196223)"
"2013","Maffee Financial Group, Inc.","624 Hebron Avenue","Glastonbury","Hartford","CT","06033","Insurance","524210","No","2013-05-13T00:00:00.000","0","200000","200000","200000","0","Small Business Express Program","CGS Sec. 32-7g","6","14","0","0","5","Not Met","from 3% to 4%","n/a","17","15","0","0",,,"Released","624 Hebron Avenue","1","624 Hebron Avenue
Glastonbury, CT 06033
(41.714268, -72.58943)"
"2014","Kingsley Enterprises, Inc. dba World Gym of Oakville","900 Main Street","Watertown","Litchfield","CT","06779","Exercise Gym","413900","No","2014-06-05T00:00:00.000","0","100000","100000","200000","100000","Small Business Express Program","CGS Sec. 32-7g","10","1","0","0","11","Met","n/a","n/a","10","1","0","0","15","37","Compliance Complete","900 Main Street","1","900 Main Street
Watertown, CT 06779
(41.590304, -73.09714)"
"2013","Blue Slope Sawdust, Inc.","144 Blue Hill Road","Franklin","New London","CT","06254","Hauling Company for Grain and Sawdust","484110","No","2012-10-10T00:00:00.000","0","100000","100000","130000","30000","Small Business Express Program","CGS Sec. 32-7g","11","3","0","0","15","Met","n/a","n/a","11","3","0","0",,,"Active","144 Blue Hill Road","1","144 Blue Hill Road
Franklin, CT 06254
(41.588438, -72.171994)"
"2015","PR Resources, Inc. dba Medsource Consultant","300 Main Street, 6th Floor","Stamford","Fairfield","CT","06901","Other Management Consulting Services","541618","Yes Woman","2014-09-26T00:00:00.000","80000","0","80000","222954","142954","Small Business Express Program","CGS Sec. 32-7g","10","4","0","0","Pending","Pending","n/a","n/a","10","4","0","0",,,"Out of Business- confirmed","300 Main Street, 6th Floor","1","300 Main Street, 6th Floor
Stamford, CT 06901
(41.053239, -73.540117)"
"2018","ThayerMahan, Inc.","4 Broadway Extension, Suite 210","Mystic","New London","CT","06355","Martime Security and Marine Robotics","334511","Yes Veteran","2018-03-19T00:00:00.000","100000","300000","400000","500000","100000","Small Business Express Program","CGS Sec. 32-7g","5","10","0","0","Pending","Pending","n/a","n/a","3","20","0","0","44","5","Compliance Complete","4 Broadway Extension, Suite 210","1","4 Broadway Extension, Suite 210
Mystic, CT 06355
(41.35027, -71.963888)"
"2013","International Institute of Cosmetology, LLC","626-632 Silas Deane Highway","Wethersfield","Hartford","CT","06109","Cosmetology and Barber Schools","611110","No","2012-08-02T00:00:00.000","100000","0","100000","200000","100000","Small Business Express Program","CGS Sec. 32-7g","8","2","0","0","17","Met","n/a","n/a","9","4","0","0",,,"Active","626-632 Silas Deane Highway","1","626-632 Silas Deane Highway
Wethersfield, CT 06109
(41.707921, -72.662131)"
"2015","Pediatric and Medical Associates, PC","1 Long Wharf Drive, Suite 105","New Haven","New Haven","CT","06511","Medical Practice","621111","Yes Woman","2014-08-13T00:00:00.000","50000","298740","348740","398740","50000","Small Business Express Program","CGS Sec. 32-7g","15","3","0","0","Pending","Pending","n/a","n/a","15","3","0","0",,,"Active","1 Long Wharf Drive, Suite 105","1","1 Long Wharf Drive, Suite 105
New Haven, CT 06511
(41.28856, -72.929073)"
"2018","PKV, LLC","2074 Park Street, Suite 101","Hartford","Hartford","CT","06106","Real Estate Development/Management Company","523920","Yes Minority","2018-04-03T00:00:00.000","100000","300000","400000","500000","100000","Small Business Express Program","CGS Sec. 32-7g","8","10","0","0","Pending","Pending","n/a",,"7","5","1","0",,,"Active","2074 Park Street, Suite 101","1","2074 Park Street, Suite 101
Hartford, CT 06106
(41.756248, -72.713825)"
"2013","CT Fiberoptics, Inc.","64 Field Road, Unit 5A","Somers","Tolland","CT","06071","Manufacturing","335129/333314","No","2012-11-29T00:00:00.000","55000","0","55000","160500","105500","Small Business Express Program","CGS Sec. 32-7g","4","2","0","0","5","Not Met","$1,000","n/a","4","1","0","0",,,"Active","64 Field Road, Unit 5A","1","64 Field Road, Unit 5A
Somers, CT 06071
(41.976978, -72.451679)"
"2017","Menefee Associates Consulting, LLC","41 Crossroads Plaza","West Hartford","Hartford","CT","06117","Consulting/Project Management","541611","Yes Woman/Minority","2017-04-27T00:00:00.000","19930","130425","150355","170285","19930","Small Business Express Program","CGS Sec. 32-7g","0","6","0","0","Pending","Pending","n/a","n/a","0","6","0","0",,,"Active","41 Crossroads Plaza","1","41 Crossroads Plaza
West Hartford, CT 06117
(41.786866, -72.746078)"
"2013","Innovative Autism Network, LLC","17 Farmington Avenue","Plainville","Hartford","CT","06062","All Other Outpatient Care Centers","621498","No","2012-09-07T00:00:00.000","23000","0","23000","46000","23000","Small Business Express Program","CGS Sec. 32-7g","0","2","0","0","3","Met","n/a","n/a","2","3","0","0",,,"Active","17 Farmington Avenue","1","17 Farmington Avenue
Plainville, CT 06062
(41.674764, -72.858217)"
"2016","Holler Law Firm, LLC","185 Plains Road, Suite 108E","Milford","New Haven","CT","06461","Legal Services","541110","No","2015-11-13T00:00:00.000","100000","300000","400000","615300","215300","Small Business Express Program","CGS Sec. 32-7g","9","5","0","0","21","Met","n/a","n/a","9","8","0","0","125","3","Compliance Complete","185 Plains Road, Suite 108E","1","185 Plains Road, Suite 108E
Milford, CT 06461
(41.222551, -73.081335)"
"2016","Yosi Kosher Catering, LLC dba Yosi Kosher Kitchen","598 Hayden Station Road","Windsor","Hartford","CT","06095","Catering","425110","Yes Minority","2016-02-29T00:00:00.000","75000","0","75000","150000","75000","Small Business Express Program","CGS Sec. 32-7g","5","4","0","0","16","Met","n/a","n/a","4","5","19","4",,,"Active","598 Hayden Station Road","1","598 Hayden Station Road
Windsor, CT 06095
(41.901195, -72.651339)"
"2013","C & M Screw Machine Products, Inc.","100 Broderick Road","Bristol","Hartford","CT","06010","Manufacturing","332722","No","2012-07-27T00:00:00.000","100000","250000","350000","450000","100000","Small Business Express Program","CGS Sec. 32-7g","42","4","0","0","45","Not Met","Loan repaid","n/a","42","4","0","0",,,"Compliance Complete","100 Broderick Road","1","100 Broderick Road
Bristol, CT 06010
(41.654529, -72.906995)"
"2017","Vito's By the Park, LLC","26 Trumbull Street","Hartford","Hartford","CT","06106","Restaurant","722511","No","2016-10-14T00:00:00.000","100000","200000","300000","1110960","810960","Small Business Express Program","CGS Sec. 32-7g","20","5","0","0","Pending","Pending","n/a","n/a","20","5","10","0",,,"Active","26 Trumbull Street","1","26 Trumbull Street
Hartford, CT 06106
(41.76496, -72.676021)"
"2017","Home Salon and Spa, LLC","1028 Poquonnock Road","Groton","New London","CT","06340","Salon & Day Spa","812112","Yes Woman/Minority","2016-09-16T00:00:00.000","100000","0","100000","200000","100000","Small Business Express Program","CGS Sec. 32-7g","8","5","0","0","17","Met","n/a","n/a","8","3","0","0",,,"Active","1028 Poquonnock Road","1","1028 Poquonnock Road
Groton, CT 06340
(41.346467, -72.046824)"
"2017","Fresh Monkee, LLC","1512 New London Turnpike","Glastonbury","Hartford","CT","06033","Health/Smoothie Supplements","445290","Yes Woman/Minority","2016-12-08T00:00:00.000","0","50000","50000","50000","0","Small Business Express Program","CGS Sec. 32-7g","0","5","0","0","6","Met","n/a","n/a","0","2","8","2",,,"Active","1512 New London Turnpike","1","1512 New London Turnpike
Glastonbury, CT 06033
(41.695377, -72.5705)"
"2020","T & T Electrical Contractors, Inc.","420 Windsor Street","Hartford","Hartford","CT","06120","Construction, Manufacturing","238210","No","2019-07-03T00:00:00.000","65000","300000","365000","736285","371285","Small Business Express Program","CGS Sec. 32-7g","58","10","0","0","Pending","Pending","n/a","n/a","54","10","0","0",,,"Active","420 Windsor Street","1","420 Windsor Street
Hartford, CT 06120
(41.776954, -72.6729)"
"2014","Waterbury Swiss Automatics, Inc.","43 Mattatuck Heights Road","Waterbury","New Haven","CT","06705","Precision turned product manufacturing","332721","No","2013-07-24T00:00:00.000","0","75000","75000","75000","0","Small Business Express Program","CGS Sec. 32-7g","22","2","0","0","25","Met","n/a","$   30,000","22","4","0","0",,,,"43 Mattatuck Heights Road","1","43 Mattatuck Heights Road
Waterbury, CT 06705
(41.539193, -72.977586)"
"2019","CK Property Services, LLC dba A Path to Discovery","707 Enfield Street","Enfield","Hartford","CT","06082","Child Care/Daycare","511199","Yes Woman","2019-03-13T00:00:00.000","40000","300000","340000","380000","40000","Small Business Express Program","CGS Sec. 32-7g","5","5","0","0","Pending","Pending","n/a","n/a","3","5","0","0",,,"Active","707 Enfield Street","1","707 Enfield Street
Enfield, CT 06082
(42.003916, -72.592699)"
"2018","National Grinding Services, LLC","280 Redstone Hill Road","Bristol","Hartford","CT","06010","Manufacturing","339900","Yes Veteran","2018-05-03T00:00:00.000","20000","100000","120000","140000","20000","Small Business Express Program","CGS Sec. 32-7g","9","2","0","0","Pending","Pending","n/a",,"9","2","2","0",,,"Compliance Complete","280 Redstone Hill Road","1","280 Redstone Hill Road
Bristol, CT 06010
(41.657988, -72.904639)"
"2015","SpaceFitters, LLC","44 Baker Hollow Road","Windsor","Hartford","CT","06095","Specialty Trade Contractors","238990","Yes Veteran","2014-07-30T00:00:00.000","100000","300000","400000","505339","105339","Small Business Express Program","CGS Sec. 32-7g","44","10","0","0","61","Met","n/a","$   100,000","44","10","0","0",,,"Active","44 Baker Hollow Road","1","44 Baker Hollow Road
Windsor, CT 06095
(41.873868, -72.695387)"
"2014","Excel Technologies, Inc.","99 Phoenix Avenue, P.O. Box 1258","Enfield","Hartford","CT","06082","Aerospace, medical device and fuel cell industry","333314","No","2014-02-26T00:00:00.000","100000","0","100000","200000","100000","Small Business Express Program","CGS Sec. 32-7g","7","5","0","0","11","Not Met","$5,263","n/a","14","5","0","0",,,"Active","99 Phoenix Avenue, P.O. Box 1258","1","99 Phoenix Avenue, P.O. Box 1258
Enfield, CT 06082
(41.976805, -72.581281)"
"2014","Turq, LLC","123 Lockwood Road","Greenwich","Fairfield","CT","06878","Men's Sports Apparel","424320","Yes Woman","2014-05-09T00:00:00.000","80000","20000","100000","200000","100000","Small Business Express Program","CGS Sec. 32-7g","0","4","0","0","1","Not Met","$15,000 & increase 2% to 3%","n/a","0","10","0","0","1","0","Active","123 Lockwood Road","1","123 Lockwood Road
Greenwich, CT 06878
(41.037501, -73.576669)"
"2013","Garrett Printing & Graphics, Inc.","331 Riverside Avenue","Bristol","Hartford","CT","06010","Commercial Printing","323111","No","2012-12-06T00:00:00.000","14500","0","14500","29000","14500","Small Business Express Program","CGS Sec. 32-7g","3","1","0","0","5","Met","n/a","n/a","3","1","0","0",,,"Compliance Complete","331 Riverside Avenue","1","331 Riverside Avenue
Bristol, CT 06010
(41.670796, -72.931358)"
"2018","Universal Connectivity, Inc.","8 North Main Street","West Hartford","Hartford","CT","06107","Telecommunications","517910","No","2017-07-26T00:00:00.000","40000","0","40000","83000","43000","Small Business Express Program","CGS Sec. 32-7g","4","2","0","0","Pending","Pending","n/a","n/a","4","5","1","2",,,"Active","8 North Main Street","1","8 North Main Street
West Hartford, CT 06107
(41.762917, -72.741862)"
"2017","Scott Electrokrafts, Inc.","84 Route 6, P.O. Box 358","Andover","Tolland","CT","06232","Electronic Manufacturing","334412","Yes Veteran","2016-07-01T00:00:00.000","34000","0","34000","68000","34000","Small Business Express Program","CGS Sec. 32-7g","37","2","0","0","Pending","Pending","n/a","n/a","38","5","0","0","37","1","Compliance Complete","84 Route 6, P.O. Box 358","1","84 Route 6, P.O. Box 358
Andover, CT 06232
(41.757685, -72.401297)"
"2016","Queen Graphics & Printworks, Inc.","721 Campbell Avenue, Rear","West Haven","New Haven","CT","06516","Printing & Advertisement","323111","No","2015-11-19T00:00:00.000","60000","190000","250000","310000","60000","Small Business Express Program","CGS Sec. 32-7g","0","3","0","0","4","Met","n/a","n/a","0","3","0","0","6","2","Compliance Complete","721 Campbell Avenue, Rear","1","721 Campbell Avenue, Rear
West Haven, CT 06516
(41.278267, -72.954341)"
"2016","Macton Corporation","116 Willenbrock Road","Oxford","New Haven","CT","06478","Manufacturer of Rail Maintenance Equipment","339999","Yes International Export","2015-11-02T00:00:00.000","100000","0","100000","450710","350710","Small Business Express Program","CGS Sec. 32-7g","42","6","0","0","Pending","Pending","n/a","n/a","42","6","0","0",,,"Active","116 Willenbrock Road","1","116 Willenbrock Road
Oxford, CT 06478
(41.462486, -73.150068)"
"2013","Lucky 13 Industries, LLC dba Midnight Auto","179 West Avenue","Stratford","Fairfield","CT","06615","Used Car Dealer","441120","No","2013-03-07T00:00:00.000","0","75000","75000","75000","0","Small Business Express Program","CGS Sec. 32-7g","1","0","0","0","1","Met","n/a","n/a","1","0","0","0",,,"Out of Business- written off","179 West Avenue","1","179 West Avenue
Stratford, CT 06615
(41.18814, -73.154292)"
"2014","Great Blue Research, Inc.","160 West Street, Building 2","Cromwell","Middlesex","CT","06416","Market Research","519100","No","2014-06-03T00:00:00.000","66300","50000","116300","251354","135054","Small Business Express Program","CGS Sec. 32-7g","10","5","0","0","15","Met","n/a","n/a","10","5","0","0","11","25","Active","160 West Street, Building 2","1","160 West Street, Building 2
Cromwell, CT 06416
(41.605369, -72.669308)"
"2014","Charles Island Oyster Farm, LLC","305 Knowlton Street","Bridgeport","Fairfield","CT","06605","Manufacturing","424660","No","2014-03-12T00:00:00.000","50000","0","50000","100000","50000","Small Business Express Program","CGS Sec. 32-7g","3","0","0","0","2","Not Met","$16,667","n/a","3","3","0","0",,,"Out of Business- Not written off","305 Knowlton Street","1","305 Knowlton Street
Bridgeport, CT 06605
(41.188084, -73.187958)"
"2014","Residential Waste Systems, LLC","770 Woodend Road","Stratford","Fairfield","CT","06615","Recycling and Trash","562111","No","2014-06-02T00:00:00.000","50000","100000","150000","220000","70000","Small Business Express Program","CGS Sec. 32-7g","8","2","0","0","12","Met","n/a","n/a","8","2","0","0","17","2","Active","770 Woodend Road","1","770 Woodend Road
Stratford, CT 06615
(41.170752, -73.13788)"
"2013","Downtown Yoga, LLC","57 Pratt Street","Hartford","Hartford","CT","06103","Other Miscellanneous Schools","611699","No","2012-12-21T00:00:00.000","0","100000","100000","100000","0","Small Business Express Program","CGS Sec. 32-7g","0","1","0","0","0","Not Met","from 2% to 3%","n/a","0","1","0","0",,,"Active","57 Pratt Street","1","57 Pratt Street
Hartford, CT 06103
(41.767653, -72.674305)"
"2017","Carrier Learning Center, LLC","1168 Farmington Avenue","Bristol","Hartford","CT","06010","Childcare","624410","Yes Woman","2016-11-03T00:00:00.000","100000","0","100000","200000","100000","Small Business Express Program","CGS Sec. 32-7g","10","5","0","0","Pending","Pending","n/a","n/a","10","5","0","0",,,"Active","1168 Farmington Avenue","1","1168 Farmington Avenue
Bristol, CT 06010
(41.697064, -72.904903)"
"2017","Faria Beede Instruments Inc.","385 Norwich New London Tpke","Uncasville","New London","CT","06382","Manufacturing","332710","No","2016-09-29T00:00:00.000","0","5000000","5000000","10000000","5000000","Manufacturing Assistance Act Revolving Loan Fund","CH 588l","151","35","n/a","n/a","236","Met","n/a","$   1,750,000","168","145","23","0",,,"Active","385 Norwich New London Tpke","1","385 Norwich New London Tpke
Uncasville, CT 06382
(41.436761, -72.10961)"
"2013","Mikco Manufacturing, Inc.","14 Village Lane","Wallingford","New Haven","CT","06492","Machine Shop","332710","No","2013-02-14T00:00:00.000","20000","0","20000","40000","20000","Small Business Express Program","CGS Sec. 32-7g","19","1","0","0","20","Met","n/a","n/a","19","1","0","0",,,"Active","14 Village Lane","1","14 Village Lane
Wallingford, CT 06492
(41.474849, -72.805197)"
"2016","Goodway Technologies Corporation","420 West Avenue","Stamford","Fairfield","CT","06902","Manufacturing","333900","No","2015-09-09T00:00:00.000","0","1000000","1000000","2714570","1714570","Manufacturing Assistance Act","CH 588l","79","0","0","0","92","Met","n/a","$   400,000","79","20","2","1",,,"Active","420 West Avenue","1","420 West Avenue
Stamford, CT 06902
(41.039352, -73.559402)"
"2015","Phoenix Soil, LLC","58 North Washington Street","Plainville","Hartford","CT","06062","Regional Waste Desorption","541990","No","2015-06-05T00:00:00.000","100000","300000","400000","2701592","2301592","Small Business Express Program","CGS Sec. 32-7g","5","16","0","0","Pending","Pending","n/a","n/a","5","16","0","0",,,"Active","58 North Washington Street","1","58 North Washington Street
Plainville, CT 06062
(41.672443, -72.875908)"
"2013","Heart of the Harvest, Inc.","101 Reserve Road","Hartford","Hartford","CT","06114","Fresh Fruit and Vegetable Wholesalers","424480","No","2013-02-14T00:00:00.000","0","100000","100000","100000","0","Small Business Express Program","CGS Sec. 32-7g","20","0","0","0","29","Met","n/a","n/a","20","0","0","0",,,"Active","101 Reserve Road","1","101 Reserve Road
Hartford, CT 06114
(41.747415, -72.655869)"
"2017","JKS Systems, LLC","1265 John Fitch Boulevard","South Windsor","Hartford","CT","06074","IT, Telephone, Computer Networking, Infrastructure","541512","Yes Veteran","2016-07-22T00:00:00.000","100000","0","100000","200000","100000","Small Business Express Program","CGS Sec. 32-7g","18","5","0","0","Pending","Pending","n/a","n/a","18","4","0","0",,,"Active","1265 John Fitch Boulevard","1","1265 John Fitch Boulevard
South Windsor, CT 06074
(41.840216, -72.601721)"
"2015","ESCO Advisors, LLC","100 Mill Plain Road, 1st Floor","Danbury","Fairfield","CT","06811","Energy Retail Supply Software","518210","No","2014-09-26T00:00:00.000","100000","0","100000","200000","100000","Small Business Express Program","CGS Sec. 32-7g","3","5","0","0","9","Met","n/a","n/a","3","8","0","0",,,"Active","100 Mill Plain Road, 1st Floor","1","100 Mill Plain Road, 1st Floor
Danbury, CT 06811
(41.394468, -73.514093)"
"2012","Soundshore Technology Group","2001 West Main Street, Suite 244","Stamford","Fairfield","CT","06902","Service","541519","No","2012-06-25T00:00:00.000","100000","250000","350000","570000","220000","Small Business Express Program","CGS Sec. 32-7g","16","2","0","0","19","Met","n/a","$   50,000","18","2","0","0",,,"Active","2001 West Main Street, Suite 244","1","2001 West Main Street, Suite 244
Stamford, CT 06902
(41.048826, -73.563843)"
"2014","Nolaro24, LLC","80 Turnpike Drive","Middlebury","New Haven","CT","06762","Rubber Foot Orthotic Manufacturer","339113","Yes Woman","2013-11-06T00:00:00.000","0","95400","95400","95400","0","Small Business Express Program","CGS Sec. 32-7g","5","0","0","0","4","Not Met","from 3% to 4%","n/a","5","2","0","0",,,"Compliance Complete","80 Turnpike Drive","1","80 Turnpike Drive
Middlebury, CT 06762
(41.56514, -73.094405)"
"2013","Jaystar Group, Inc.","85 East Avenue","Norwalk","Fairfield","CT","06851","Electronic Store","443142","No","2013-02-22T00:00:00.000","100000","0","100000","210000","110000","Small Business Express Program","CGS Sec. 32-7g","15","10","0","0","20","Not Met","$5,000","n/a","15","10","0","0",,,"Active","85 East Avenue","1","85 East Avenue
Norwalk, CT 06851
(41.117803, -73.40801)"
"2017","Dioluce, LLC","185 Main Street","New Britain","Hartford","CT","06051","Energy","335122","Yes Minority","2016-08-02T00:00:00.000","0","250000","250000","250000","0","Small Business Express Program","CGS Sec. 32-7g","0","4","0","0","Pending","Pending","n/a","n/a","0","4","0","0","1","0","Active","185 Main Street","1","185 Main Street
New Britain, CT 06051
(41.666661, -72.781862)"
"2015","Burnside Supermarket, LLC","1150 Burnside Avenue","East Hartford","Hartford","CT","06108","Retail Grocer","445110","No","2014-09-24T00:00:00.000","0","205400","205400","283400","78000","Small Business Express Program","CGS Sec. 32-7g","3","3","0","0","6","Met","n/a","$   100,000","0","2","0","0",,,"Active","1150 Burnside Avenue","1","1150 Burnside Avenue
East Hartford, CT 06108
(41.78347, -72.589085)"
"2014","E.A. Quinn Landscape Contracting, Inc.","109 Commerce Street","Glastonbury","Hartford","CT","06033","Landscaping","561730","No","2014-01-06T00:00:00.000","100000","0","100000","200000","100000","Small Business Express Program","CGS Sec. 32-7g","13","5","0","0","18","Met","n/a","n/a","13","1","0","0",,,"Compliance Complete","109 Commerce Street","1","109 Commerce Street
Glastonbury, CT 06033
(41.709861, -72.587336)"
"2019","Gonation, LLC","125 Old Gate Lane","Milford","New Haven","CT","06460","Data Processing, Hosting and Related Services","518210","No","2018-11-09T00:00:00.000","100000","85000","185000","285000","100000","Small Business Express Program","CGS Sec. 32-7g","9","10","0","0","Pending","Pending","n/a","n/a","9","2","1","0",,,"Active","125 Old Gate Lane","1","125 Old Gate Lane
Milford, CT 06460
(41.229096, -73.031326)"
"2016","Infinity Hall Hartford, LLC","525 New Britain Avenue","Unionville","New London","CT","06085","Live Music, Entertainment, Food & Beverage","711310","No","2015-07-27T00:00:00.000","100000","0","100000","200243","100243","Small Business Express Program","CGS Sec. 32-7g","0","34","0","0","91","Met","n/a","n/a","89","0","0","0",,,"Compliance Complete","525 New Britain Avenue","1","525 New Britain Avenue
Unionville, CT 06085
(41.743774, -72.870581)"
"2014","Martinez Group, LLC dba All Pro Solutions","201 Locust Street","Hartford","Hartford","CT","06114","Construction","519100","Yes Minority","2013-09-23T00:00:00.000","100000","150000","250000","350000","100000","Small Business Express Program","CGS Sec. 32-7g","11","5","0","0","0","Not Met","$100,000 & 2% to 3%","n/a","19","5","0","0",,,"Active","201 Locust Street","1","201 Locust Street
Hartford, CT 06114
(41.743526, -72.665364)"
"2014","CPI Manufacturing, LLC","108 Ledyard Street","Milford","New Haven","CT","06114","Manufacturing","332721","Yes Veteran","2014-06-06T00:00:00.000","75000","0","75000","153000","78000","Small Business Express Program","CGS Sec. 32-7g","8","4","0","0","9","Not Met","$18,750","n/a","8","4","0","0",,,"Active","108 Ledyard Street","1","108 Ledyard Street
Milford, CT 06114
(41.746113, -72.670482)"
