"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","city","state","zip","recordrefreshedon"
"1142173","WARRIOR CANINE CONNECTION INC","CORPORATION","WARRIOR CANINE CONNECTION INC",,"CHR.0056815","CHR","56815",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-12-18T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","BOYDS","MD","208418940","2022-03-30T00:00:00.000"
"1142475","FRENCHMAN BAY CONSERVANCY","CORPORATION","FRENCHMAN BAY CONSERVANCY",,"CHR.0056832","CHR","56832",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-12-19T00:00:00.000","2014-06-01T00:00:00.000","2015-05-31T00:00:00.000","HANCOCK","ME","046403829","2017-05-02T00:00:00.000"
"1142602","FRIENDS OF THE EAST HARTFORD SENIOR CENTERS INC","CORPORATION","FRIENDS OF THE EAST HARTFORD SENIOR CENTERS INC",,"CHR.0056833","CHR","56833",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-12-20T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","EAST HARTFORD","CT","06118","2022-04-13T00:00:00.000"
"1142610","WOODSTOCK FARM ANIMAL SANCTUARY","CORPORATION","WOODSTOCK FARM ANIMAL SANCTUARY",,"CHR.0056834","CHR","56834",,"PUBLIC CHARITY","INACTIVE",,"0","2012-12-20T00:00:00.000","2012-12-20T00:00:00.000","2013-05-31T00:00:00.000","WILLOW","NY","124955211","2014-08-25T00:00:00.000"
"1142621","A C N M FOUNDATION INC","CORPORATION","A C N M FOUNDATION INC",,"CHR.0056836","CHR","56836",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-12-20T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","CAMBRIDGE","MA","021382550","2021-10-27T00:00:00.000"
"1142637","LUCILE PACKARD FOUNDATION FOR CHILDREN'S HEALTH","CORPORATION","LUCILE PACKARD FOUNDATION FOR CHILDREN'S HEALTH",,"CHR.0056837","CHR","56837",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-12-20T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","PALO ALTO","CA","943011805","2022-08-05T00:00:00.000"
"1142666","EDUCATION PIONEERS, INC","CORPORATION","EDUCATION PIONEERS, INC",,"CHR.0056838","CHR","56838",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2013-01-10T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","Boston","MA","02115","2022-09-02T00:00:00.000"
"1142674","GREENWICH CHAPLAINCY SERVICES INC","CORPORATION","GREENWICH CHAPLAINCY SERVICES INC",,"CHR.0056839","CHR","56839",,"PUBLIC CHARITY","INACTIVE","REINSTATEMENT REQUIRED","0","2013-12-12T00:00:00.000","2020-12-01T00:00:00.000","2021-11-30T00:00:00.000","GREENWICH","CT","068303941","2022-05-29T00:00:00.000"
"1142678","CAUSECAST FOUNDATION","CORPORATION","CAUSECAST FOUNDATION",,"CHR.0056840","CHR","56840",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2012-12-20T00:00:00.000","2019-01-15T00:00:00.000","2019-11-30T00:00:00.000","BURBANK","CA","915053859","2019-07-19T00:00:00.000"
"1142681","NEEDY MEDS INC","CORPORATION","NEEDY MEDS INC",,"CHR.0056841","CHR","56841",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-12-20T00:00:00.000","2021-12-13T00:00:00.000","2022-11-30T00:00:00.000","GLOUCESTER","MA","019302553","2021-12-15T00:00:00.000"
"1142706","INFINITE HERO FOUNDATION","CORPORATION","INFINITE HERO FOUNDATION",,"CHR.0056842","CHR","56842",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-12-20T00:00:00.000","2021-12-08T00:00:00.000","2022-11-30T00:00:00.000","LAKE FOREST","CA","926305053","2021-12-08T00:00:00.000"
"1142732","MENTOR FOUNDATION","CORPORATION","MENTOR FOUNDATION",,"CHR.0056843","CHR","56843",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2012-12-20T00:00:00.000","2015-12-01T00:00:00.000","2016-11-30T00:00:00.000","WASHINGTON","DC","200075127","2017-05-02T00:00:00.000"
"1142749","OMEGA COMMUNITY OUTREACH MINISTRIES, INC","CORPORATION","OMEGA COMMUNITY OUTREACH MINISTRIES, INC",,"CHR.0056844","CHR","56844",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-12-20T00:00:00.000","2013-06-01T00:00:00.000","2014-11-30T00:00:00.000","NORWALK","CT","068541952","2017-05-02T00:00:00.000"
"1142990","TURKISH AMERICAN RELIGIOUS FOUNDATION INC","CORPORATION","TURKISH AMERICAN RELIGIOUS FOUNDATION INC",,"CHR.0056846","CHR","56846",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2013-04-11T00:00:00.000","2014-12-01T00:00:00.000","2015-11-30T00:00:00.000","NEW HAVEN","CT","065131008","2016-10-30T00:00:00.000"
"1143006","URS DISASTER RELIEF FUND","CORPORATION","URS DISASTER RELIEF FUND",,"CHR.0056847","CHR","56847",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-12-24T00:00:00.000","2012-12-24T00:00:00.000","2014-11-30T00:00:00.000","SAN FRANCISCO","CA","941112728","2017-05-02T00:00:00.000"
"1143547","FENDER MUSIC FOUNDATION","CORPORATION","FENDER MUSIC FOUNDATION",,"CHR.0056853","CHR","56853",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-12-31T00:00:00.000","2014-12-01T00:00:00.000","2015-11-30T00:00:00.000","AGOURA HILLS","CA","913015051","2017-05-02T00:00:00.000"
"1143552","CEDAR HILL ROAD ASSOCIATION INC","CORPORATION","CEDAR HILL ROAD ASSOCIATION INC",,"CHR.0056854","CHR","56854",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-12-31T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","WESTON","CT","068832948","2022-07-15T00:00:00.000"
"1143599","BURY A CHILD","CORPORATION","BURY A CHILD",,"CHR.0056855","CHR","56855",,"PUBLIC CHARITY","INACTIVE",,"0","2012-12-31T00:00:00.000","2012-12-31T00:00:00.000","2014-04-30T00:00:00.000","STRATFORD","CT","066142658","2015-03-31T00:00:00.000"
"1143602","WILTON COMMUNITY ASSISTANCE FUND INC","CORPORATION","WILTON COMMUNITY ASSISTANCE FUND INC",,"CHR.0056856","CHR","56856",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-12-31T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","WILTON","CT","068972527","2021-11-10T00:00:00.000"
"1143619","LARRY JONES MINISTRIES INC","CORPORATION","LARRY JONES MINISTRIES INC",,"CHR.0056858","CHR","56858",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2013-01-03T00:00:00.000","2013-01-03T00:00:00.000","2014-03-04T00:00:00.000","OKLAHOMA CITY","OK","731324236","2014-07-24T00:00:00.000"
"1143620","GOLDEN HAT FOUNDATION","CORPORATION","GOLDEN HAT FOUNDATION",,"CHR.0056859","CHR","56859",,"PUBLIC CHARITY","INACTIVE",,"0","2013-01-03T00:00:00.000","2013-01-03T00:00:00.000","2013-11-30T00:00:00.000","AUSTIN","TX","787264537","2014-08-25T00:00:00.000"
"1143621","MIKEROWEWORKS FOUNDATION","CORPORATION","MIKEROWEWORKS FOUNDATION",,"CHR.0056860","CHR","56860",,"PUBLIC CHARITY","INACTIVE",,"0","2013-01-03T00:00:00.000","2013-01-03T00:00:00.000","2013-11-30T00:00:00.000","SANTA MONICA","CA","904013435","2014-08-25T00:00:00.000"
"1143623","MY SANDY HOOK FAMILY FUND","CORPORATION","MY SANDY HOOK FAMILY FUND",,"CHR.0056861","CHR","56861",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-12-31T00:00:00.000","2014-11-01T00:00:00.000","2015-10-31T00:00:00.000","SANDY HOOK","CT","064821010","2017-05-02T00:00:00.000"
"1143625","AONL FOUNDATION FOR NURSING LEADERSHIP RESEARCH AND EDUCATION","CORPORATION","AONL FOUNDATION FOR NURSING LEADERSHIP RESEARCH AND EDUCATION",,"CHR.0056862","CHR","56862",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-01-03T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","CHICAGO","IL","606061719","2021-11-30T00:00:00.000"
"1143626","INDIA CULTURAL CENTER OF GREENWICH INC","CORPORATION","INDIA CULTURAL CENTER OF GREENWICH INC",,"CHR.0056863","CHR","56863",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-01-03T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","GREENWICH","CT","068367518","2021-11-30T00:00:00.000"
"1143627","TIPPING POINT COMMUNITY","CORPORATION","TIPPING POINT COMMUNITY",,"CHR.0056864","CHR","56864",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2013-01-03T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","SAN FRANCISCO","CA","941043452","2022-04-13T00:00:00.000"
"1143633","NEWTOWN MEMORIAL FUND INC","CORPORATION","NEWTOWN MEMORIAL FUND INC",,"CHR.0056866","CHR","56866",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-12-31T00:00:00.000","2017-10-01T00:00:00.000","2018-09-30T00:00:00.000","NEWTOWN","CT","064705309","2019-08-31T00:00:00.000"
"1143693","CMAK SANDY HOOK MEMORIAL FOUNDATION","CORPORATION","CMAK SANDY HOOK MEMORIAL FOUNDATION","CHASE KOWALSKI SCHOLARSHIP FUND","CHR.0056867","CHR","56867",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2013-01-25T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","NEWTOWN","CT","064702391","2022-08-30T00:00:00.000"
"1143978","IAN SOMERHALDER FOUNDATION","CORPORATION","IAN SOMERHALDER FOUNDATION",,"CHR.0056869","CHR","56869",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2013-01-03T00:00:00.000","2019-12-01T00:00:00.000","2020-11-30T00:00:00.000","LOS ANGELES","CA","900243918","2021-10-31T00:00:00.000"
"1144068","WOMEN CORPORATE DIRECTORS EDUCATION AND DEVELOPMENT FOUNDATION INC","CORPORATION","WOMEN CORPORATE DIRECTORS EDUCATION AND DEVELOPMENT FOUNDATION INC","WCD EDUCATION AND DEVELOPMENT FOUNDATION","CHR.0056870","CHR","56870",,"PUBLIC CHARITY","LAPSED","INACTIVE","1","2013-01-03T00:00:00.000","2021-12-15T00:00:00.000","2022-05-31T00:00:00.000","STUART","FL","349942952","2022-06-05T00:00:00.000"
"1144071","I-CAR EDUCATION FOUNDATION","CORPORATION","I-CAR EDUCATION FOUNDATION","COLLISION REPAIR EDUCATION FOUNDATION","CHR.0056871","CHR","56871",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-02-18T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","HOFFMAN ESTATES","IL","601923600","2021-12-01T00:00:00.000"
"1144079","NICHOLAS SPARKS FOUNDATION INC","CORPORATION","NICHOLAS SPARKS FOUNDATION INC",,"CHR.0056872","CHR","56872",,"PUBLIC CHARITY","INACTIVE",,"0","2013-01-07T00:00:00.000","2013-01-07T00:00:00.000","2013-11-30T00:00:00.000","ANNAPOLIS","MD","214011945","2014-08-25T00:00:00.000"
"1144150","EVERYTOWN FOR GUN SAFETY ACTION FUND INC","CORPORATION","EVERYTOWN FOR GUN SAFETY ACTION FUND INC","F/K/A MAYORS AGAINST ILLEGAL GUN ACTION FUND","CHR.0056873","CHR","56873",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-01-07T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","NEW YORK","NY","100173904","2021-11-19T00:00:00.000"
"1144153","INSTITUTE FOR SHIPBOARD EDUCATION","CORPORATION","INSTITUTE FOR SHIPBOARD EDUCATION",,"CHR.0056874","CHR","56874",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2013-01-07T00:00:00.000","2022-05-01T00:00:00.000","2023-04-30T00:00:00.000","FORT COLLINS","CO","805266052","2022-06-27T00:00:00.000"
"1144155","A GLIMMER OF HOPE FOUNDATION","CORPORATION","A GLIMMER OF HOPE FOUNDATION",,"CHR.0056875","CHR","56875",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2013-01-07T00:00:00.000","2019-12-01T00:00:00.000","2020-11-30T00:00:00.000","AUSTIN","TX","787463314","2021-10-31T00:00:00.000"
"1144156","THE PAIN COMMUNITY","CORPORATION","THE PAIN COMMUNITY","WOMEN WITH PAIN COALITION","CHR.0056876","CHR","56876",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-01-07T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","DANVILLE","CA","945261719","2021-10-19T00:00:00.000"
"1144159","C-CHANGE","CORPORATION","C-CHANGE",,"CHR.0056877","CHR","56877",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2013-01-07T00:00:00.000","2016-04-18T00:00:00.000","2016-11-30T00:00:00.000","WASHINGTON","DC","200372427","2017-10-31T00:00:00.000"
"1144160","THE ABILITY EXPERIENCE INC","CORPORATION","THE ABILITY EXPERIENCE INC",,"CHR.0056878","CHR","56878",,"PUBLIC CHARITY","LAPSED","INACTIVE","1","2013-01-07T00:00:00.000","2021-09-27T00:00:00.000","2022-08-31T00:00:00.000","CHARLOTTE","NC","282734068","2022-09-05T00:00:00.000"
"1144194","TRAVIS MANION FOUNDATION","CORPORATION","TRAVIS MANION FOUNDATION",,"CHR.0056881","CHR","56881",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2013-01-04T00:00:00.000","2022-03-01T00:00:00.000","2023-02-28T00:00:00.000","DOYLESTOWN","PA","189014313","2021-11-18T00:00:00.000"
"1144204","VAN ANDEL INSTITUTE","CORPORATION","VAN ANDEL INSTITUTE",,"CHR.0056882","CHR","56882",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-01-04T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","GRAND RAPIDS","MI","495032518","2021-10-19T00:00:00.000"
"1144233","EVERGLADES FOUNDATION, INC","CORPORATION","EVERGLADES FOUNDATION, INC",,"CHR.0056883","CHR","56883",,"PUBLIC CHARITY","LAPSED","INACTIVE","1","2013-01-11T00:00:00.000","2021-06-10T00:00:00.000","2022-05-31T00:00:00.000","PALMETTO BAY","FL","331576441","2022-06-05T00:00:00.000"
"1144853","SANDY HOOK PROMISE ACTION FUND","CORPORATION","SANDY HOOK PROMISE ACTION FUND",,"CHR.0056885","CHR","56885",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2013-01-11T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","NEWTOWN","CT","064701612","2022-05-13T00:00:00.000"
"1144854","SANDY HOOK PROMISE FOUNDATION","CORPORATION","SANDY HOOK PROMISE FOUNDATION",,"CHR.0056886","CHR","56886",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2013-01-11T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","NEWTOWN","CT","064701612","2022-05-13T00:00:00.000"
"1145063","EAST COAST EXOTIC ANIMAL RESCUE INC","CORPORATION","EAST COAST EXOTIC ANIMAL RESCUE INC",,"CHR.0056887","CHR","56887",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-01-10T00:00:00.000","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","FAIRFIELD","PA","173209242","2021-12-15T00:00:00.000"
"1145064","CONNECTICUT FRIENDS OF ADOPTED CHILDREN","CORPORATION","CONNECTICUT FRIENDS OF ADOPTED CHILDREN",,"CHR.0056888","CHR","56888",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2013-01-10T00:00:00.000","2013-01-10T00:00:00.000","2014-10-31T00:00:00.000","WATERBURY","CT","067050246","2017-05-02T00:00:00.000"
"1145067","ADENOID CYSTIC CARCINOMA RESEARCH FOUNDATION (ACCRF)","CORPORATION","ADENOID CYSTIC CARCINOMA RESEARCH FOUNDATION (ACCRF)",,"CHR.0056889","CHR","56889",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-01-10T00:00:00.000","2021-12-10T00:00:00.000","2022-11-30T00:00:00.000","NEEDHAM","MA","024924036","2021-12-13T00:00:00.000"
"1145068","PI KAPPA ALPHA FOUNDATION","CORPORATION","PI KAPPA ALPHA FOUNDATION",,"CHR.0056890","CHR","56890",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-01-10T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","MEMPHIS","TN","381250721","2021-11-19T00:00:00.000"
"1145074","FRIENDS OF THE WISSAHICKON INC","CORPORATION","FRIENDS OF THE WISSAHICKON INC",,"CHR.0056891","CHR","56891",,"PUBLIC CHARITY","INACTIVE",,"0","2013-01-10T00:00:00.000","2013-01-10T00:00:00.000","2014-11-30T00:00:00.000","PHILADELPHIA","PA","191182717","2017-05-02T00:00:00.000"
"1145082","STOP THIS INSANITY","CORPORATION","STOP THIS INSANITY","THE TEA PARTY","CHR.0056892","CHR","56892",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"MESA","AZ","852064635","2017-05-02T00:00:00.000"
"1145086","HANDS GIVING HOPE","CORPORATION","HANDS GIVING HOPE","FEED A CHILD","CHR.0056893","CHR","56893",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2013-01-10T00:00:00.000","2014-09-01T00:00:00.000","2015-08-31T00:00:00.000","PEORIA","AZ","853821421","2017-05-02T00:00:00.000"
"1145090","STOMP OUT BULLYING CORPORATION","CORPORATION","STOMP OUT BULLYING CORPORATION","LOVE OUR CHILDREN USA CORP","CHR.0056894","CHR","56894",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-01-10T00:00:00.000","2021-11-03T00:00:00.000","2022-09-30T00:00:00.000","NEW YORK","NY","100222805","2021-11-03T00:00:00.000"
"1145139","NEWTOWN MEMORIAL CONSTRUCTION AND MAINTENANCE FUND","CORPORATION","NEWTOWN MEMORIAL CONSTRUCTION AND MAINTENANCE FUND",,"CHR.0056895","CHR","56895",,"PUBLIC CHARITY","INACTIVE",,"0","2013-01-11T00:00:00.000","2013-01-11T00:00:00.000","2013-03-14T00:00:00.000","MIAMI BEACH","FL","331392434","2014-08-25T00:00:00.000"
"1145148","HARTFORD PERFORMS INC","CORPORATION","HARTFORD PERFORMS INC",,"CHR.0056896","CHR","56896",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2013-01-11T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","HARTFORD","CT","061061903","2022-01-25T00:00:00.000"
"1145154","YOUTH SERVICE INTERNATIONAL INC","CORPORATION","YOUTH SERVICE INTERNATIONAL INC",,"CHR.0056897","CHR","56897",,"PUBLIC CHARITY","INACTIVE",,"0","2013-01-11T00:00:00.000","2013-01-11T00:00:00.000","2013-11-30T00:00:00.000","CHICAGO","IL","606466609","2014-08-25T00:00:00.000"
"1145170","ONE LIFE AT A TIME INC","CORPORATION","ONE LIFE AT A TIME INC",,"CHR.0056898","CHR","56898",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2013-01-11T00:00:00.000","2013-02-21T00:00:00.000","2014-11-30T00:00:00.000","WESTON","CT","068832301","2017-05-02T00:00:00.000"
"1145808","SANDY HOOK MEMORIAL FUND INC","CORPORATION","SANDY HOOK MEMORIAL FUND INC",,"CHR.0056902","CHR","56902",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"GUILFORD","CT","064372808","2017-05-02T00:00:00.000"
"1145851","AMERICAN COCHLEAR IMPLANT ALLIANCE FOUNDATION","CORPORATION","AMERICAN COCHLEAR IMPLANT ALLIANCE FOUNDATION",,"CHR.0056903","CHR","56903",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2013-01-28T00:00:00.000","2013-01-28T00:00:00.000","2014-05-31T00:00:00.000","HIGHLAND PARK","IL","600354933","2014-07-24T00:00:00.000"
"1145855","PUBLIC INTEREST LEGAL FOUNDATION","CORPORATION","PUBLIC INTEREST LEGAL FOUNDATION",,"CHR.0056904","CHR","56904",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-01-28T00:00:00.000","2022-02-04T00:00:00.000","2022-11-30T00:00:00.000","INDIANAPOLIS","IN","462043563","2022-02-07T00:00:00.000"
"1145856","WESTERN ILLINOIS UNIVERSITY FOUNDATION","CORPORATION","WESTERN ILLINOIS UNIVERSITY FOUNDATION",,"CHR.0056905","CHR","56905",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2013-01-28T00:00:00.000","2022-06-30T00:00:00.000","2023-05-31T00:00:00.000","MACOMB","IL","614551367","2022-06-30T00:00:00.000"
"1145857","NONPROLIFERATION POLICY EDUCATION CENTER","CORPORATION","NONPROLIFERATION POLICY EDUCATION CENTER",,"CHR.0056906","CHR","56906",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2013-01-28T00:00:00.000","2018-12-01T00:00:00.000","2019-11-30T00:00:00.000","ARLINGTON","VA","22209","2019-12-30T00:00:00.000"
"1145860","KESTREL LAND TRUST","CORPORATION","KESTREL LAND TRUST",,"CHR.0056907","CHR","56907",,"PUBLIC CHARITY","INACTIVE","REINSTATEMENT REQUIRED","0","2013-01-28T00:00:00.000","2020-12-01T00:00:00.000","2021-11-30T00:00:00.000","AMHERST","MA","01002","2022-05-29T00:00:00.000"
"1145863","PORTUGUESE VASCO DA GAMA CLUB INC","CORPORATION","PORTUGUESE VASCO DA GAMA CLUB INC",,"CHR.0056908","CHR","56908",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-01-28T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","BRIDGEPORT","CT","066043134","2021-11-30T00:00:00.000"
"1145865","UNITY PRODUCTIONS FOUNDATION","CORPORATION","UNITY PRODUCTIONS FOUNDATION",,"CHR.0056909","CHR","56909",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-01-28T00:00:00.000","2022-02-16T00:00:00.000","2022-11-30T00:00:00.000","LANHAM","MD","207066228","2022-02-23T00:00:00.000"
"1145942","BOYS & GIRLS CLUB OF THE LOWER NAUGATUCK VALLEY INC","CORPORATION","BOYS & GIRLS CLUB OF THE LOWER NAUGATUCK VALLEY INC",,"CHR.0056915","CHR","56915",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2013-01-17T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","SHELTON","CT","064842362","2021-12-21T00:00:00.000"
"1146015","ALS THERAPY ALLIANCE INC","CORPORATION","ALS THERAPY ALLIANCE INC",,"CHR.0056916","CHR","56916",,"PUBLIC CHARITY","INACTIVE",,"0","2013-01-17T00:00:00.000","2015-12-01T00:00:00.000","2016-11-30T00:00:00.000","NEEDHAM","MA","024923161","2017-05-02T00:00:00.000"
"1146763","PEGGY BROWNING FUND","CORPORATION","PEGGY BROWNING FUND",,"CHR.0056917","CHR","56917",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-01-24T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","PHILADELPHIA","PA","191101015","2021-11-03T00:00:00.000"
"1146776","TOWNSQUARE CARES INC","CORPORATION","TOWNSQUARE CARES INC",,"CHR.0056918","CHR","56918",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2013-01-24T00:00:00.000","2022-08-02T00:00:00.000","2023-04-30T00:00:00.000","PURCHASE","NY","105772100","2022-08-05T00:00:00.000"
"1146838","NORTHEAST CHILDRENS THEATRE (THE)","CORPORATION","NORTHEAST CHILDRENS THEATRE (THE)","NCTC","CHR.0056919","CHR","56919",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2013-01-28T00:00:00.000","2015-08-01T00:00:00.000","2016-07-31T00:00:00.000","WESTON","CT","068832928","2017-07-01T00:00:00.000"
"1146888","NATIONAL CRIME TIPS","CORPORATION","NATIONAL CRIME TIPS",,"CHR.0056921","CHR","56921",,"PUBLIC CHARITY","INACTIVE","REINSTATEMENT REQUIRED","0","2013-01-28T00:00:00.000","2021-04-23T00:00:00.000","2021-11-30T00:00:00.000","PUEBLO","CO","81008","2022-05-29T00:00:00.000"
"1146896","GODS LITTLEST ANGELS INC","CORPORATION","GODS LITTLEST ANGELS INC",,"CHR.0056922","CHR","56922",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-01-24T00:00:00.000","2022-06-01T00:00:00.000","2022-11-30T00:00:00.000","COLORADO SPRINGS","CO","809204056","2022-06-01T00:00:00.000"
"1146904","PLAINVILLE WINGS & WHEELS","CORPORATION","PLAINVILLE WINGS & WHEELS",,"CHR.0056923","CHR","56923",,"PUBLIC CHARITY","INACTIVE",,"0","2013-01-24T00:00:00.000","2013-01-24T00:00:00.000","2014-11-30T00:00:00.000","PLAINVILLE","CT","060621446","2017-05-02T00:00:00.000"
"1146972","NAYA JEEVAN FOUNDATION NYC INC","CORPORATION","NAYA JEEVAN FOUNDATION NYC INC",,"CHR.0056924","CHR","56924",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2013-02-06T00:00:00.000","2013-02-06T00:00:00.000","2014-11-30T00:00:00.000","NEW YORK","NY","100052886","2017-05-02T00:00:00.000"
"1147092","TWO HEARTS FOR HOPE","CORPORATION","TWO HEARTS FOR HOPE",,"CHR.0056925","CHR","56925",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2013-01-25T00:00:00.000","2013-06-01T00:00:00.000","2014-11-30T00:00:00.000","LEBANON","MO","655361928","2017-05-02T00:00:00.000"
"1147098","FUNDACION RESCATES LATINOS, INC","CORPORATION","FUNDACION RESCATES LATINOS, INC",,"CHR.0056926","CHR","56926",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2013-01-25T00:00:00.000","2014-12-01T00:00:00.000","2016-11-30T00:00:00.000","NORWALK","CT","068551907","2017-10-31T00:00:00.000"
"1147109","FARMINGTON LAND TRUST, INC","CORPORATION","FARMINGTON LAND TRUST, INC",,"CHR.0056929","CHR","56929",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-01-25T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","FARMINGTON","CT","060322254","2021-10-06T00:00:00.000"
